m,n,k,avg
0,3554,574,32,0.0106605
0,32,1116,303,0.00359688
0,845,2741,574,0.0856311
0,32,2470,1658,0.030397
0,3283,303,2199,0.159944
0,2199,2199,3825,0.970959
0,3283,3825,303,0.313847
0,1658,3825,3554,1.25264
0,1387,2199,1116,0.199849
0,574,3012,3283,0.343996
0,3283,574,1658,0.183426
0,1387,845,1387,0.102285
0,2741,2741,32,0.0412069
0,1116,3012,3283,0.561383
0,303,3825,1116,0.0698211
0,2741,1929,1929,0.611125
0,1929,1387,4096,0.623907
0,32,3283,3283,0.0675416
0,1658,574,1929,0.111569
0,4096,303,1116,0.0668087
0,845,845,32,0.00436578
0,3012,3283,1387,0.840605
0,1387,32,2470,0.0199841
0,303,845,3825,0.0674024
0,1116,845,303,0.0154348
0,2470,3283,574,0.262818
0,32,32,1658,0.00113452
0,2470,1929,3012,0.859584
0,1658,303,845,0.0269159
0,2199,1116,845,0.119942
0,574,574,2199,0.0435411
0,3012,303,3554,0.2775
0,1387,3283,3012,0.770667
0,3825,1387,3825,1.06497
0,1387,1929,574,0.0972151
0,2741,3825,1387,0.793136
0,1116,1116,2741,0.196358
0,3554,845,1929,0.324423
0,1929,574,3554,0.23966
0,32,845,32,0.00120446
0,845,3012,303,0.0507224
0,3283,32,4096,0.0692372
0,3283,3554,32,0.0444412
0,4096,1387,303,0.0619167
0,574,303,574,0.00674429
0,1387,2470,1929,0.374986
0,574,2741,3012,0.291852
0,1387,1116,1116,0.0983467
0,4096,1658,2741,1.04956
0,303,1116,2741,0.05337
0,2741,3554,303,0.221491
0,303,4096,845,0.0544737
0,2470,845,32,0.0111443
0,3283,845,845,0.13882
0,4096,3012,1658,1.03437
0,1658,3554,1658,0.483209
0,2199,32,2199,0.0332344
0,3012,3554,574,0.341362
0,1387,303,2741,0.0734238
0,303,3283,4096,0.263753
0,1116,574,574,0.0225209
0,2470,3554,303,0.125298
0,32,4096,1929,0.0811403
0,2470,32,2741,0.0507503
0,1929,3554,2470,0.95555
0,2199,3825,2470,1.11535
0,1658,32,32,0.00106297
0,2199,845,574,0.0675798
0,574,1387,2470,0.11936
0,3012,3825,3283,2.17064
0,574,3825,32,0.0129548
0,2741,303,1116,0.0530586
0,303,3012,2199,0.0904038
0,3554,1116,1658,0.346658
0,1929,845,3825,0.392639
0,32,574,845,0.00339654
0,845,2199,32,0.0100204
0,2199,1658,3283,0.69393
0,1658,2199,4096,0.918657
0,574,32,303,0.00120949
0,1387,2741,1658,0.37969
0,574,3554,2741,0.322414
0,1387,1387,1929,0.211111
0,303,1387,2470,0.0536097
0,1116,2470,3825,0.583738
0,303,2199,574,0.0228283
0,2470,2470,2741,0.962435
0,32,2741,3825,0.0779401
0,3283,574,32,0.010101
0,1387,574,3012,0.155875
0,303,3554,3283,0.150532
0,1116,303,845,0.0166621
0,2470,3825,32,0.0591866
0,3554,2199,1387,0.606996
0,32,3825,1116,0.0311555
0,2470,303,2470,0.115851
0,1658,845,303,0.0235594
0,2199,574,303,0.0221881
0,574,1116,2741,0.108681
0,1387,3825,2470,0.670531
0,3825,1929,3283,1.38643
0,2741,32,1929,0.0361095
0,3554,1387,1387,0.417188
0,1929,32,4096,0.0277021
0,32,303,574,0.00123189
0,3554,4096,3825,2.8935
0,3283,1658,3554,1.13141
0,2199,1387,3554,0.615736
0,574,845,32,0.00274332
0,1387,3012,303,0.0650552
0,1387,1658,1658,0.22611
0,303,1658,2199,0.061701
0,2741,4096,845,0.464888
0,303,2470,303,0.012092
0,2470,2741,3012,1.07479
0,1929,2199,3283,0.782901
0,32,2470,4096,0.076879
0,3283,303,303,0.0172858
0,1387,1116,3283,0.267998
0,4096,2470,32,0.0501334
0,1658,4096,1116,0.463289
0,3012,1116,2470,0.45909
0,3012,3012,32,0.0555021
0,1387,845,3283,0.285942
0,1116,3012,1387,0.298684
0,303,3825,3554,0.284805
0,1116,32,1116,0.00833276
0,3554,2470,1658,0.800673
0,32,3554,1387,0.0361492
0,2470,574,2199,0.185224
0,1658,574,3825,0.240214
0,2199,303,32,0.00378682
0,3825,3554,574,0.416764
0,574,1929,3012,0.206079
0,1387,4096,1658,0.493724
0,2741,845,1658,0.208499
0,3554,1658,1116,0.368204
0,1929,303,2199,0.0725876
0,32,32,3554,0.00226163
0,845,1658,3825,0.30624
0,2199,4096,845,0.420669
0,2199,1116,2741,0.379124
0,574,574,1929,0.0396795
0,1387,3283,32,0.0259313
0,574,4096,2199,0.276119
0,303,1929,4096,0.10922
0,2741,3825,3283,1.81742
0,1116,4096,2199,0.538309
0,3283,1658,3012,0.935709
0,303,2741,32,0.00496426
0,1116,1116,303,0.0194048
0,1929,574,574,0.0397173
0,2470,3012,1116,0.442174
0,1929,2470,3012,0.753614
0,845,303,2470,0.0435037
0,3283,32,1658,0.0272563
0,303,2199,3825,0.138731
0,3283,3554,2470,1.73171
0,3012,1387,3825,0.900392
0,3825,2470,2470,1.19204
0,3012,2199,303,0.0932364
0,3825,574,32,0.0123376
0,303,1116,845,0.0173731
0,1116,2741,1658,0.302165
0,1116,1929,1387,0.166785
0,32,1929,3012,0.0444526
0,32,3283,574,0.0134297
0,1929,3825,574,0.257849
0,2199,3012,3825,1.4805
0,3012,1658,32,0.0246322
0,3825,3283,303,0.160746
0,574,1658,1116,0.0611994
0,1387,32,1929,0.016707
0,3825,303,2741,0.192224
0,2741,2470,2199,0.806838
0,2741,574,303,0.0251243
0,1929,1658,2470,0.45745
0,845,1929,3554,0.308831
0,1929,3554,32,0.0408147
0,2199,3825,32,0.0412162
0,3283,1116,845,0.163947
0,4096,574,1116,0.157832
0,2199,845,3012,0.389885
0,1658,2741,2199,0.624906
0,574,1387,1658,0.0780003
0,1387,3554,845,0.235224
0,303,32,3825,0.00844352
0,2741,303,3554,0.147017
0,1116,3825,3012,0.716548
0,1929,845,303,0.0293301
0,2470,1116,1387,0.197757
0,32,2199,1929,0.0277598
0,1658,1116,2470,0.266966
0,4096,4096,574,0.621084
0,1658,2470,574,0.146654
0,3012,574,4096,0.434338
0,3825,2199,2741,1.41431
0,1387,1387,3825,0.441688
0,303,1387,32,0.00222225
0,1116,2470,1929,0.301203
0,303,2199,3012,0.112143
0,1116,1658,1658,0.177824
0,32,1658,2199,0.0229885
0,2470,2470,1387,0.45274
0,3554,3012,32,0.056111
0,32,3012,845,0.0153108
0,2199,2741,3554,1.20898
0,3012,1929,845,0.281906
0,3825,4096,32,0.0832726
0,574,2470,1387,0.116509
0,1387,303,1116,0.0271145
0,3825,32,2470,0.0503594
0,2741,2199,3012,0.99395
0,2741,1387,32,0.026906
0,1116,1387,2470,0.247804
0,32,3825,4096,0.139291
0,845,1116,3283,0.165355
0,2199,3554,303,0.145874
0,3283,3012,574,0.303628
0,4096,845,1929,0.391762
0,2199,574,2199,0.169206
0,574,1116,1387,0.054494
0,2741,1658,3825,0.994436
0,1387,3825,574,0.175049
0,574,3825,3825,0.399131
0,303,303,3554,0.0203274
0,2741,32,3825,0.0660934
0,1929,32,32,0.00122901
0,2470,1387,1658,0.3449
0,3554,4096,1387,1.19227
0,1929,4096,2470,1.21471
0,3283,1658,1116,0.311055
0,1658,1929,2199,0.430476
0,1387,1116,2199,0.196782
0,1658,2199,303,0.0661106
0,3012,845,3283,0.419506
0,3283,574,3283,0.280084
0,303,2199,3283,0.135984
0,303,1658,303,0.00807397
0,1116,2199,32,0.0121554
0,3554,3554,845,0.551706
0,303,2470,2199,0.0885269
0,1116,1387,1929,0.172434
0,32,1387,2470,0.0236755
0,2470,2741,1116,0.429875
0,3554,3283,303,0.205902
0,32,2741,32,0.00373424
0,2199,2470,3283,0.908708
0,1658,4096,3554,1.36196
0,574,2199,1658,0.127792
0,1387,574,1387,0.0684169
0,2741,1116,845,0.149102
0,845,3825,574,0.111841
0,1929,1116,3012,0.365701
0,32,3554,3825,0.0856033
0,845,1387,3012,0.222131
0,2199,3283,1658,0.680401
0,3283,2741,303,0.129605
0,4096,32,1658,0.0541536
0,2199,303,2470,0.0965127
0,574,1929,1116,0.0695011
0,303,574,3283,0.0368506
0,1116,3283,1387,0.276292
0,1929,303,1929,0.0551335
0,2470,1658,1929,0.474642
0,1929,3283,2199,0.810204
0,3283,1387,1387,0.373204
0,1658,3012,32,0.0260319
0,3012,32,3554,0.0643135
0,3825,2741,1116,0.689009
0,303,1929,1658,0.0623059
0,1116,4096,303,0.0518051
0,303,2741,2470,0.109885
0,32,1116,3825,0.0285087
0,845,1116,3012,0.167593
0,845,2741,2470,0.300938
0,32,2470,303,0.00785899
0,845,303,32,0.00154733
0,1658,1387,845,0.107199
0,2199,2199,845,0.212069
0,3012,1387,1387,0.32119
0,1387,2199,3012,0.525505
0,3825,2470,1658,0.960413
0,574,3012,1929,0.16791
0,1387,845,574,0.0407565
0,2741,1929,574,0.152134
0,32,1929,32,0.00270939
0,845,4096,303,0.0462859
0,1929,1387,1116,0.166338
0,32,3283,2470,0.0691986
0,845,574,2741,0.0825863
0,3283,2470,32,0.0359752
0,4096,303,303,0.0191172
0,574,1658,3012,0.174953
0,1387,32,3283,0.0372825
0,3554,2470,3012,1.48024
0,3554,3554,574,0.504867
0,2741,2470,303,0.135212
0,303,845,845,0.0129737
0,2741,574,2199,0.20936
0,1116,845,1116,0.0680468
0,1929,1658,1658,0.312952
0,2470,1929,32,0.0240166
0,3283,1116,2741,0.504822
0,1658,303,3825,0.0964915
0,2470,574,3012,0.228832
0,3012,303,574,0.0303527
0,3825,1387,1387,0.452088
0,1387,1929,1929,0.28654
0,303,32,1929,0.00383835
0,1116,3825,574,0.143927
0,3554,845,3283,0.558981
0,32,845,4096,0.0197544
0,3554,3825,845,0.62392
0,1658,1116,32,0.0104952
0,2199,1929,574,0.145621
0,574,303,2470,0.0264957
0,3012,574,1116,0.114783
0,1387,2470,2199,0.438828
0,3825,2199,1387,0.719496
0,574,2741,32,0.00873352
0,1387,1116,845,0.0715725
0,2741,3554,3283,1.902
0,32,1658,845,0.00986275
0,845,3283,32,0.0143587
0,1929,2741,1387,0.354203
0,32,3012,2199,0.0477026
0,3283,845,1658,0.269873
0,2199,2741,1116,0.397783
0,3283,2199,1929,0.7186
0,4096,1658,32,0.0391037
0,574,2470,2741,0.213133
0,1387,303,4096,0.0931459
0,2741,2199,574,0.190968
0,303,3283,574,0.0324599
0,2741,1387,2470,0.543897
0,1116,574,1929,0.0791487
0,2470,3554,2741,1.39621
0,1929,1929,1387,0.330889
0,2470,32,303,0.0047489
0,1929,3554,3825,1.62505
0,1658,32,3554,0.04251
0,3825,1116,1658,0.407291
0,574,3825,1387,0.170415
0,303,303,1116,0.00668405
0,1116,3554,845,0.180593
0,303,3012,3554,0.187933
0,3554,1116,3554,0.835782
0,32,574,3283,0.0132789
0,845,2199,3012,0.288099
0,1658,1929,303,0.0594009
0,2199,1658,303,0.0564232
0,1658,2199,2199,0.514388
0,574,32,2741,0.00981366
0,3012,845,1929,0.328869
0,1387,2741,2470,0.50794
0,574,3554,303,0.0391886
0,1387,1387,32,0.0115141
0,32,1387,574,0.00568245
0,1929,3012,1658,0.529892
0,32,2741,3012,0.0480104
0,845,32,2199,0.0114272
0,2199,2470,1387,0.410368
0,4096,1929,845,0.373527
0,3012,1929,3554,1.20132
0,574,2199,2470,0.188782
0,1387,574,3825,0.167918
0,2741,3012,845,0.395409
0,303,3554,303,0.0173016
0,2741,1116,2741,0.485927
0,1116,303,1658,0.0351549
0,2470,3825,3012,1.52991
0,1929,1116,1116,0.138566
0,2470,303,574,0.0264347
0,3283,2741,2199,1.06461
0,3012,4096,32,0.0747114
0,303,574,1387,0.0147191
0,3554,1387,3825,0.974648
0,32,303,3554,0.00731425
0,2470,1658,2199,0.508006
0,845,2470,1116,0.129959
0,1658,1658,1658,0.236826
0,2199,1387,32,0.0155948
0,1658,3012,2470,0.644412
0,574,845,3012,0.0926374
0,3012,32,1658,0.0339128
0,1387,3012,3825,1.01438
0,3825,2741,3012,1.64949
0,574,3283,574,0.0628935
0,1387,1658,303,0.0332885
0,32,1116,1387,0.0103651
0,845,2741,1658,0.233955
0,1929,2199,1929,0.436117
0,32,2470,2741,0.05846
0,3283,303,1116,0.0588796
0,4096,2470,3554,2.03939
0,2199,2199,2741,0.763203
0,4096,1116,574,0.131256
0,3012,1116,3283,0.604118
0,1387,2199,32,0.016189
0,574,3012,2199,0.218455
0,1387,845,2470,0.169959
0,2741,2741,1116,0.445111
0,1116,3012,2199,0.3975
0,303,3825,32,0.00593949
0,1116,32,303,0.00227819
0,1929,1387,3012,0.458251
0,2470,574,845,0.0666419
0,32,2199,3283,0.0436921
0,3283,2470,2470,1.16169
0,1658,574,845,0.048271
0,4096,303,2199,0.16237
0,3012,3283,303,0.201452
0,3825,1658,32,0.0428407
0,303,845,2741,0.0438863
0,1116,845,3554,0.205694
0,3554,3825,574,0.55474
0,32,32,574,0.000366154
0,845,1658,1387,0.105561
0,2199,4096,1658,0.774983
0,1658,303,1929,0.0621418
0,2199,1116,1929,0.296218
0,574,574,3283,0.0679054
0,3012,303,2470,0.145084
0,3825,1387,2741,0.904163
0,574,4096,845,0.109635
0,2741,3825,303,0.172099
0,1116,1116,1658,0.118379
0,1929,574,2470,0.181635
0,32,845,1116,0.00696246
0,845,3012,1387,0.225146
0,1929,2470,32,0.0262023
0,845,303,3825,0.0573313
0,3283,32,845,0.0152877
0,2199,1929,3012,0.686211
0,3283,3554,1116,0.735169
0,3012,1387,3012,0.717178
0,1387,2470,845,0.155772
0,3825,574,1387,0.183602
0,303,1116,1658,0.0342071
0,2741,3554,1387,0.811504
0,1116,2741,3012,0.554955
0,303,4096,1929,0.135351
0,1116,1929,32,0.0118422
0,32,1929,3825,0.056775
0,1929,2741,2741,0.765931
0,1658,3554,574,0.235363
0,2199,32,1116,0.0140255
0,3012,1658,1929,0.571
0,3825,3283,2741,1.86843
0,3825,303,303,0.0213045
0,303,3283,3012,0.165602
0,3554,1929,32,0.0388987
0,32,4096,845,0.025694
0,2470,32,3825,0.0517181
0,845,1929,1658,0.151866
0,1929,3554,1387,0.507187
0,2199,3825,1387,0.659245
0,1658,32,1116,0.011154
0,2199,845,1658,0.185522
0,1658,2741,3554,0.855396
0,574,1387,3554,0.162301
0,1387,3554,3283,0.948675
0,3825,1116,2470,0.576274
0,2741,303,32,0.00446376
0,845,3554,845,0.150794
0,303,3012,1116,0.0664059
0,1116,1658,845,0.0980682
0,1929,845,2741,0.240315
0,32,574,1929,0.00746912
0,845,2199,1116,0.120149
0,1929,3825,303,0.136532
0,4096,3825,1387,1.22319
0,3283,1929,574,0.195894
0,1387,1116,4096,0.346772
0,3012,574,2741,0.31619
0,1387,2741,574,0.115689
0,3283,574,2470,0.285031
0,3012,2470,845,0.413767
0,1387,1387,3012,0.3131
0,303,1387,1387,0.0368574
0,1116,2470,2741,0.439175
0,303,2199,1658,0.060487
0,3554,32,3283,0.061476
0,32,1658,3554,0.0386247
0,2470,2470,3825,1.32047
0,1929,3012,2470,0.798343
0,4096,2199,845,0.468213
0,1658,3283,303,0.115128
0,3012,1929,1116,0.356209
0,3012,2741,1929,0.932394
0,3825,32,574,0.012866
0,303,3554,2199,0.126631
0,1116,303,4096,0.0903523
0,3554,2199,303,0.109205
0,32,3825,32,0.00521921
0,2470,303,3554,0.141988
0,3283,574,845,0.0951157
0,1658,845,1387,0.118532
0,2199,574,1387,0.121906
0,574,1116,3825,0.142514
0,3825,1929,2199,0.83526
0,2741,32,845,0.0146247
0,1929,32,3012,0.0339783
0,32,303,1658,0.00328541
0,845,2470,3012,0.382614
0,3283,1658,303,0.119161
0,2199,1387,2470,0.460018
0,3012,845,2470,0.360618
0,1387,3012,1387,0.281008
0,574,3283,3554,0.350991
0,1387,1658,2741,0.369319
0,303,1658,1116,0.0328945
0,2741,4096,1929,1.2105
0,1116,2199,3554,0.520206
0,303,2470,1387,0.0562878
0,1116,1387,574,0.055867
0,32,1387,3283,0.0342321
0,4096,2470,1116,0.582281
0,1658,4096,32,0.0337459
0,4096,1116,3012,0.780064
0,3012,1116,1387,0.263848
0,3012,3012,1116,0.55644
0,3825,845,845,0.159181
0,1116,3012,303,0.0623114
0,303,3825,2470,0.171115
0,1116,32,2199,0.0165114
0,3554,2470,574,0.319246
0,32,3554,303,0.0125758
0,2470,574,3283,0.287966
0,845,1387,32,0.00607213
0,1658,574,2741,0.153256
0,2199,303,1116,0.0448986
0,574,1929,4096,0.207967
0,3012,3283,2741,1.54347
0,2741,845,574,0.0813658
0,1929,303,3283,0.116808
0,32,32,2470,0.00151016
0,845,1658,2741,0.229983
0,1929,3283,845,0.286634
0,3283,1387,32,0.0229954
0,3012,32,2199,0.050774
0,1387,3283,1116,0.304417
0,574,4096,3283,0.412554
0,303,1929,845,0.0294112
0,1116,4096,3283,0.813626
0,303,2741,1116,0.0499935
0,32,1116,3012,0.0234314
0,2470,3012,32,0.0352125
0,845,303,1387,0.0231518
0,1658,1387,1658,0.206629
0,845,1116,1929,0.0926793
0,1658,3825,1929,0.72847
0,3012,1387,574,0.131031
0,3825,2470,3554,1.73459
0,1116,2741,574,0.111112
0,303,4096,3825,0.251294
0,1116,1929,2470,0.30547
0,32,1929,1929,0.0260521
0,3554,2741,845,0.486564
0,32,3283,1658,0.032052
0,845,574,303,0.00860071
0,2199,3012,574,0.222853
0,1658,3554,3012,0.972769
0,574,1658,32,0.00506684
0,1387,32,845,0.00792665
0,3825,303,3825,0.313994
0,4096,1658,574,0.236855
0,2741,574,1387,0.124324
0,2470,3283,3283,1.39807
0,1929,1658,3554,0.649489
0,32,4096,2199,0.0655187
0,845,1929,2470,0.258591
0,4096,574,32,0.0125561
0,1658,2741,1116,0.302698
0,3012,303,1929,0.101118
0,1387,3554,1929,0.554973
0,1387,1929,3283,0.498505
0,303,32,574,0.00119174
0,2741,303,2470,0.135346
0,32,845,2741,0.0153035
0,2470,1116,303,0.0442761
0,32,2199,845,0.011709
0,1658,1116,1387,0.159175
0,1658,2470,1658,0.3696
0,574,303,3283,0.0377418
0,3012,574,845,0.0910446
0,1387,2470,3554,0.69064
0,2741,3554,3012,1.5483
0,1116,2470,845,0.13698
0,303,2199,4096,0.167899
0,3554,32,1387,0.0358448
0,32,1658,1116,0.0114216
0,3283,845,2199,0.333055
0,32,3012,1929,0.0416172
0,845,845,574,0.0245128
0,2199,2741,303,0.102289
0,574,2470,303,0.0231342
0,1387,303,32,0.00237949
0,3825,32,3554,0.0969103
0,2741,2199,1929,0.578243
0,2741,1387,1116,0.217587
0,32,3825,3012,0.0734769
0,845,1116,2199,0.12602
0,3283,3012,3825,2.05043
0,4096,845,845,0.129464
0,2199,574,3283,0.206653
0,1387,3825,1658,0.560248
0,574,3825,2741,0.360319
0,303,303,303,0.00169345
0,2741,32,2741,0.0444614
0,3554,1116,2199,0.486137
0,32,574,2470,0.00992305
0,2470,1387,574,0.118943
0,1658,1929,1116,0.21682
0,1658,2199,1387,0.302412
0,574,32,4096,0.0144688
0,3012,845,32,0.0132316
0,1116,2199,1116,0.156968
0,303,2470,3283,0.161544
0,1116,1387,3012,0.266024
0,32,1387,1387,0.0143928
0,3554,3283,1387,0.921655
0,32,2741,1116,0.020654
0,845,32,845,0.00485224
0,4096,2199,3554,1.7573
0,2199,2470,32,0.0254656
0,1658,4096,2470,0.995458
0,574,2199,574,0.0435689
0,1387,574,303,0.0136126
0,3825,845,3283,0.543755
0,2741,1116,1929,0.29506
0,32,3554,2741,0.0760717
0,845,1387,4096,0.283772
0,1929,3825,1116,0.511003
0,2470,845,3012,0.401158
0,4096,32,574,0.0131575
0,2199,303,3554,0.154633
0,3012,4096,1387,0.952696
0,303,574,32,0.00104355
0,2741,845,3012,0.413732
0,1116,3283,303,0.0621931
0,3283,845,2470,0.375095
0,3554,1387,3012,0.861797
0,32,303,2199,0.0044148
0,2470,1658,845,0.202493
0,1116,1658,1116,0.120201
0,1658,1658,845,0.139495
0,1658,3012,1116,0.263335
0,574,845,3825,0.113288
0,3012,32,303,0.00542294
0,1387,3012,3012,0.664864
0,3825,2741,32,0.049683
0,303,2741,3554,0.20084
0,3554,574,1929,0.22217
0,32,1116,574,0.00470255
0,3554,3554,1658,1.14138
0,32,2470,1387,0.0235159
0,3283,303,4096,0.202451
0,1387,2199,1929,0.319766
0,574,3012,845,0.101491
0,1387,845,1658,0.11202
0,2741,2741,303,0.102646
0,2741,1929,1658,0.570125
0,1929,1387,32,0.0152059
0,32,3283,3554,0.0733165
0,845,574,3825,0.114506
0,4096,2741,1116,0.726287
0,4096,303,1387,0.0898932
0,3825,3554,3283,2.28995
0,3012,3283,1116,0.556648
0,1387,32,2199,0.0205549
0,303,845,4096,0.0546446
0,2741,574,3283,0.305376
0,1116,845,32,0.00572359
0,2470,3283,1387,0.600932
0,3554,1658,2741,0.910507
0,32,32,1929,0.00139132
0,1658,303,574,0.0184786
0,3825,574,3283,0.414895
0,574,574,2470,0.0468884
0,3012,303,3825,0.171159
0,1387,3283,2741,0.628096
0,3825,1387,303,0.0837509
0,1387,1929,845,0.131758
0,2741,3825,1658,0.998269
0,3554,3283,2470,1.64095
0,1116,1116,3012,0.243488
0,3554,845,32,0.015243
0,1929,574,3283,0.223428
0,32,845,845,0.00504924
0,845,3012,3825,0.592625
0,3283,32,2199,0.0372869
0,4096,3825,3012,2.81078
0,2199,1929,3825,0.99517
0,4096,1387,574,0.202094
0,574,303,1387,0.0156507
0,1387,2470,1116,0.227617
0,574,2741,1116,0.106173
0,1387,1116,1929,0.171976
0,303,1116,3554,0.0728936
0,2741,3554,32,0.044809
0,3554,3825,3825,2.93194
0,1929,2741,303,0.0975884
0,2470,845,303,0.0395573
0,3283,845,574,0.0916143
0,2199,32,2470,0.0413596
0,3012,1658,2741,0.72212
0,1387,303,3012,0.0833611
0,303,3283,3825,0.177683
0,1116,574,845,0.0335069
0,2470,3554,1658,0.812493
0,32,4096,1658,0.0549158
0,2470,32,1387,0.0219272
0,32,3012,3825,0.084725
0,2199,3825,3825,1.72812
0,1658,32,303,0.00334882
0,2470,2199,1929,0.5759
0,574,1387,2199,0.0993949
0,845,845,3012,0.137796
0,1387,3554,2470,0.717575
0,3825,1116,574,0.16557
0,574,3825,303,0.0418434
0,2741,303,1929,0.0948367
0,303,3012,2470,0.171568
0,3554,1116,303,0.0677266
0,32,574,32,0.000775842
0,845,2199,4096,0.405401
0,3283,1929,2470,0.923268
0,2199,1658,3554,0.732596
0,3283,3283,32,0.0597494
0,1658,2199,3283,0.695857
0,574,32,1658,0.00666415
0,1387,2741,1387,0.268731
0,574,3554,1387,0.153613
0,1387,1387,1116,0.122742
0,303,1387,3825,0.0958413
0,2741,3283,845,0.44479
0,1116,2470,3554,0.515678
0,2470,2470,3012,1.00701
0,1929,3012,574,0.19277
0,32,2741,4096,0.0622359
0,3283,574,303,0.0342627
0,3012,1929,2470,0.865641
0,3012,2741,574,0.335572
0,1387,574,2741,0.123354
0,303,3554,3554,0.209597
0,2741,1116,3825,0.744823
0,1116,303,574,0.0126751
0,2470,3825,1929,1.03932
0,32,3825,1387,0.0380877
0,2470,303,1658,0.0827146
0,1658,845,32,0.00809402
0,4096,32,3012,0.105118
0,574,1116,3012,0.117449
0,3283,845,1929,0.381542
0,3825,1929,845,0.340465
0,2741,32,1116,0.0180501
0,1116,3283,2199,0.436342
0,3554,1387,574,0.181765
0,1929,32,3825,0.0552647
0,32,303,303,0.000931397
0,845,2470,32,0.00998345
0,3825,3554,3554,2.67312
0,1658,3012,3554,0.941823
0,574,845,1929,0.0594095
0,1387,3012,574,0.147098
0,574,3283,1658,0.181201
0,1387,1658,1387,0.199585
0,303,1658,4096,0.143058
0,1929,2199,845,0.20078
0,32,2470,3825,0.0545664
0,3283,303,32,0.00526757
0,4096,2470,303,0.228841
0,3283,3825,2470,1.61786
0,4096,1116,1658,0.399093
0,3012,1116,2199,0.450791
0,3012,3012,303,0.164559
0,1387,845,3554,0.231232
