m,n,k,avg
0,4096,1774,3515,1.43372
0,2354,613,1774,0.140686
0,32,2354,32,0.00453191
0,613,1774,2935,0.175262
0,3515,1774,613,0.222922
0,2354,1774,3515,0.749978
0,613,2935,613,0.0589846
0,4096,3515,32,0.0977805
0,2354,3515,4096,1.82992
0,2935,1774,2354,0.735659
0,32,613,1193,0.00675366
0,613,32,613,0.00325404
0,2935,613,2935,0.291397
0,1193,1774,32,0.0162139
0,3515,1193,3515,0.905747
0,2935,3515,3515,1.92808
0,3515,2354,3515,1.61123
0,1774,2354,1774,0.422033
0,1193,2354,1193,0.184384
0,32,32,2935,0.00407486
0,1774,3515,3515,1.53137
0,32,3515,613,0.0197187
0,3515,613,32,0.0145925
0,1774,1774,4096,0.641019
0,4096,32,4096,0.107221
0,2354,32,2354,0.0543101
0,2935,4096,613,0.422375
0,32,1774,613,0.0098256
0,2354,1193,2935,0.437736
0,613,3515,32,0.0148723
0,2354,2935,3515,1.38009
0,1193,613,1774,0.0720735
0,2935,2354,2935,1.08391
0,613,613,1193,0.0240743
0,2935,1193,2354,0.446044
0,1193,1193,4096,0.329977
0,3515,4096,4096,2.93194
0,1774,2935,2354,0.684963
0,2354,2354,613,0.19187
0,4096,1193,1193,0.350102
0,1193,4096,1774,0.504558
0,1774,4096,2935,1.09001
0,32,2935,32,0.00587057
0,3515,32,1774,0.0560359
0,1774,32,3515,0.0606683
0,613,2354,1774,0.139031
0,4096,613,32,0.0187803
0,2354,4096,2935,1.45256
0,32,1193,1193,0.0135552
0,2354,613,2354,0.192409
0,613,4096,4096,0.548431
0,1193,3515,2354,0.564393
0,4096,2354,1193,0.612627
0,2935,32,4096,0.109154
0,1193,32,32,0.00155065
0,2935,2935,3515,1.79997
0,1774,613,613,0.0365115
0,3515,2935,1193,0.655434
0,613,1193,1774,0.0719809
0,2935,1774,1774,0.543525
0,1193,2935,3515,0.614703
0,32,4096,1774,0.0738849
0,3515,3515,32,0.0849903
0,1774,1193,2935,0.343601
0,4096,1774,613,0.223054
0,1774,2354,2354,0.561684
0,32,2354,4096,0.0764709
0,613,1774,2354,0.142015
0,3515,1774,1193,0.394276
0,2354,1774,4096,0.931353
0,613,2935,32,0.012941
0,4096,3515,613,0.452479
0,2354,3515,3515,1.53131
0,32,613,1774,0.00966649
0,2354,32,1774,0.0377757
0,613,32,3515,0.0175376
0,2935,613,2354,0.23314
0,1193,1774,613,0.0709281
0,3515,1193,2935,0.717322
0,2935,3515,4096,3.58508
0,3515,2354,613,0.284283
0,2935,2354,1193,0.428445
0,1193,2354,2935,0.449961
0,32,32,2354,0.00340477
0,1774,3515,4096,1.39715
0,32,3515,32,0.00652825
0,3515,613,613,0.0731977
0,1774,1774,3515,0.668664
0,4096,32,32,0.00481688
0,2935,4096,32,0.0838008
0,1774,2935,1774,0.499351
0,32,1774,3515,0.0593854
0,2354,1193,2354,0.37484
0,613,3515,613,0.0699651
0,4096,4096,1193,0.974465
0,2354,2935,4096,1.39995
0,1193,613,32,0.00549556
0,2354,4096,1193,0.607137
0,613,613,2935,0.0598077
0,2935,1193,2935,0.564384
0,1193,1193,3515,0.268631
0,3515,4096,32,0.0647214
0,2354,2354,32,0.0403763
0,4096,1193,1774,0.450757
0,2935,2935,613,0.285469
0,1193,4096,2354,0.603538
0,1774,4096,2354,0.977144
0,32,2935,613,0.0172292
0,3515,32,1193,0.0346956
0,1774,32,4096,0.0681241
0,613,2354,32,0.0103345
0,1774,1193,1193,0.138612
0,32,1193,2935,0.030748
0,2354,613,2935,0.215787
0,613,4096,3515,0.447727
0,1193,3515,1774,0.419007
0,4096,2354,1774,0.93731
0,2935,32,2354,0.0620024
0,1193,32,1774,0.0206327
0,1774,613,32,0.00809871
0,3515,2935,1774,1.03756
0,2354,3515,613,0.268651
0,613,1193,2354,0.0931039
0,2935,1774,1193,0.332587
0,1193,2935,4096,0.691223
0,32,4096,32,0.00811679
0,3515,3515,4096,2.64353
0,4096,2935,2354,1.50129
0,4096,1774,32,0.0638022
0,2935,3515,32,0.0687293
0,1774,2354,2935,0.658702
0,32,2354,3515,0.0763281
0,613,1774,1774,0.110554
0,3515,1774,1774,0.594846
0,2354,1774,2354,0.573107
0,613,2935,1774,0.167199
0,4096,3515,3515,2.45771
0,1774,1774,613,0.10074
0,32,613,2354,0.0127499
0,2354,32,1193,0.0245417
0,613,32,4096,0.0212447
0,2935,613,4096,0.410407
0,1193,1774,1193,0.139657
0,3515,1193,2354,0.604415
0,3515,2354,32,0.0501662
0,2354,2935,32,0.0474676
0,2935,2354,1774,0.66977
0,1193,2354,2354,0.361853
0,32,32,1774,0.00245646
0,1774,3515,2354,0.820391
0,32,3515,1774,0.0592795
0,3515,613,3515,0.397535
0,4096,32,613,0.0203913
0,1774,2935,1193,0.316773
0,2354,2354,4096,1.42366
0,32,1774,4096,0.0581307
0,2354,1193,4096,0.743581
0,613,3515,1193,0.131427
0,4096,4096,2935,2.81078
0,1193,613,613,0.0237449
0,1774,32,32,0.00233429
0,2354,4096,1774,0.820704
0,613,613,2354,0.045867
0,2935,1193,3515,0.714349
0,1193,1193,2935,0.240745
0,3515,4096,613,0.492725
0,4096,1193,32,0.0358902
0,2935,2935,32,0.0659039
0,1774,613,4096,0.256605
0,1193,4096,2935,0.779297
0,1774,4096,4096,1.45721
0,32,2935,1193,0.0311596
0,3515,32,2935,0.0855163
0,613,2354,613,0.0498193
0,4096,613,3515,0.514003
0,1774,1193,1774,0.214863
0,32,1193,2354,0.0251912
0,2354,613,3515,0.285307
0,613,4096,2935,0.439825
0,1193,3515,1193,0.262856
0,4096,2354,2354,1.21608
0,2935,32,2935,0.0788342
0,1193,32,1193,0.0127116
0,3515,2935,32,0.0755931
0,2354,3515,32,0.0677262
0,613,1193,2935,0.116891
0,2935,1774,613,0.174983
0,1193,2935,2354,0.481256
0,32,4096,613,0.0216943
0,3515,3515,3515,2.41486
0,4096,2935,1774,1.03437
0,4096,1774,1774,0.747791
0,2935,3515,613,0.282181
0,1774,2354,3515,0.844413
0,32,2354,2935,0.0671679
0,613,1774,1193,0.0685451
0,3515,1774,2354,0.821303
0,2354,1774,2935,0.694119
0,613,2935,1193,0.120631
0,1774,1774,32,0.0232303
0,32,613,2935,0.0150274
0,2354,32,613,0.0122256
0,2935,4096,3515,2.19268
0,613,32,2354,0.012869
0,2935,613,3515,0.366867
0,1193,1774,1774,0.215643
0,3515,1193,1774,0.423179
0,3515,2354,1774,0.831337
0,2354,2935,613,0.225563
0,1193,613,3515,0.141027
0,2935,2354,32,0.0615909
0,1193,2354,4096,0.573782
0,32,32,1193,0.00167863
0,1774,3515,2935,1.00806
0,32,3515,1193,0.0393458
0,3515,613,4096,0.506298
0,4096,32,1193,0.044877
0,1774,2935,613,0.175308
0,2354,2354,3515,0.985611
0,32,1774,2354,0.0381621
0,2354,1193,3515,0.564821
0,613,3515,1774,0.188778
0,1774,32,613,0.00966861
0,613,2354,3515,0.275
0,2354,4096,32,0.0708355
0,613,613,4096,0.0812065
0,2935,1193,4096,0.804829
0,1193,1193,2354,0.182636
0,3515,4096,1193,0.966396
0,1193,32,2935,0.0303105
0,4096,1193,613,0.151598
0,2935,2935,1774,0.888647
0,1774,613,3515,0.21193
0,1193,4096,3515,0.885663
0,1774,4096,3515,1.43547
0,32,2935,1774,0.0445378
0,3515,32,2354,0.073146
0,4096,613,2935,0.403779
0,32,4096,3515,0.165444
0,1774,1193,32,0.0165274
0,32,1193,4096,0.0427607
0,2354,613,4096,0.277598
0,613,4096,2354,0.281922
0,1193,3515,613,0.137157
0,4096,2354,2935,1.53804
0,2935,32,1193,0.029908
0,613,2935,2935,0.264993
0,3515,2935,613,0.315245
0,2354,3515,1774,0.818133
0,613,1193,3515,0.139373
0,2935,1774,32,0.0369154
0,1193,2935,2935,0.555659
0,3515,3515,2935,1.98191
0,4096,2935,1193,0.800696
0,1193,1774,2354,0.308475
0,4096,1774,1193,0.450923
0,2935,3515,1193,0.666541
0,1774,2354,4096,0.918657
0,32,2354,2354,0.0535742
0,613,1774,613,0.0363163
0,3515,1774,2935,0.992196
0,2354,1774,1193,0.278621
0,4096,3515,2354,1.86843
0,32,3515,2935,0.081455
0,1774,1774,1774,0.303811
0,32,613,3515,0.0196195
0,2354,32,32,0.0030079
0,2935,4096,2935,1.79072
0,613,32,2935,0.0161033
0,2935,613,613,0.0605663
0,3515,1193,1193,0.291954
0,613,3515,2354,0.266706
0,3515,2354,1193,0.597367
0,2354,2935,1193,0.463503
0,1193,613,4096,0.149438
0,2935,2354,613,0.207781
0,1193,2354,3515,0.546608
0,32,32,613,0.000826783
0,1774,3515,1193,0.41445
0,3515,613,2354,0.276529
0,1193,1193,1774,0.147805
0,4096,32,1774,0.0566623
0,1774,2935,32,0.0389853
0,2354,2354,2935,0.947305
0,4096,1193,3515,0.92759
0,32,1774,2935,0.0521904
0,2354,1193,613,0.0941475
0,32,2935,2354,0.0612098
0,1774,32,1193,0.0193267
0,613,2354,4096,0.343815
0,2354,4096,613,0.302106
0,613,613,3515,0.0685638
0,2935,1193,32,0.0275655
0,613,4096,1774,0.24562
0,3515,4096,1774,1.44515
0,1193,32,2354,0.0274787
0,2935,2935,1193,0.525311
0,1774,613,2935,0.180674
0,3515,2935,3515,2.00976
0,1193,4096,4096,0.866974
0,1774,4096,613,0.238265
0,3515,32,4096,0.142659
0,1193,2935,1193,0.223892
0,4096,613,2354,0.265368
0,32,4096,4096,0.130619
0,1774,1193,613,0.074131
0,4096,1774,2935,1.16568
0,32,1193,3515,0.0408645
0,2354,613,32,0.0109342
0,1193,3515,32,0.0328275
0,4096,2354,3515,1.8086
0,2935,32,1774,0.0483785
0,32,2354,1774,0.0397788
0,613,2935,2354,0.2227
0,2354,3515,1193,0.598698
0,613,1193,4096,0.156292
0,2935,1774,4096,1.22261
0,613,32,1193,0.00655884
0,3515,3515,2354,1.63581
0,4096,2935,613,0.302772
0,1193,1774,2935,0.361325
0,2935,3515,1774,1.0286
0,3515,2354,2935,1.44356
0,1774,2354,32,0.0318263
0,613,1774,32,0.00791049
0,3515,1774,3515,1.24067
0,2354,1774,1774,0.423685
0,1193,2354,613,0.0967857
0,4096,3515,2935,2.07591
0,32,3515,2354,0.07451
0,1774,1774,1193,0.220615
0,4096,32,2354,0.0720427
0,32,613,4096,0.0204554
0,2354,32,4096,0.0740796
0,2935,4096,2354,1.6487
0,2935,613,32,0.0124653
0,32,1774,1193,0.0190046
0,3515,1193,613,0.135977
0,613,3515,2935,0.353703
0,2354,2935,1774,0.673151
0,1193,613,2354,0.0937109
0,2935,2354,3515,1.3489
0,32,32,32,0.000281639
0,1774,3515,1774,0.607041
0,613,613,613,0.0121611
0,3515,613,2935,0.37731
0,1193,1193,1193,0.091574
0,1774,2935,4096,1.19429
0,2354,2354,2354,0.701018
0,2354,1193,32,0.0212028
0,1193,4096,32,0.0317769
0,4096,4096,3515,3.14732
