m,n,k,avg
0,2916,1736,163,0.0562025
0,4096,819,1605,0.321892
0,1212,687,32,0.00336359
0,1998,2261,294,0.0711609
0,1605,950,2392,0.221166
0,3965,163,556,0.0230231
0,1081,819,3178,0.168971
0,294,3047,3703,0.220777
0,2261,425,3965,0.204324
0,1474,294,3441,0.119088
0,2130,32,2916,0.025474
0,687,2261,3178,0.258432
0,32,1212,3441,0.033767
0,950,2916,294,0.0488405
0,2654,1081,2130,0.37596
0,1081,2523,1605,0.250179
0,294,1081,32,0.0014842
0,1474,1474,1736,0.23481
0,687,294,950,0.0148348
0,1867,425,1343,0.0650053
0,163,3572,3047,0.137269
0,1343,556,687,0.0305139
0,556,163,4096,0.0282796
0,2130,3834,819,0.410129
0,32,3178,4096,0.106283
0,425,1867,32,0.00349226
0,425,556,3047,0.0457367
0,3572,425,2523,0.263546
0,3572,1212,32,0.0185478
0,294,2261,1081,0.0419301
0,3965,3834,425,0.317513
0,2261,687,819,0.0787626
0,163,2654,2130,0.0684833
0,3178,32,3178,0.0402776
0,3965,1605,3965,1.38908
0,425,2523,687,0.0546723
0,819,1474,294,0.0167042
0,294,294,3703,0.0234011
0,163,950,556,0.00573508
0,556,1998,950,0.0592157
0,1343,3178,819,0.193116
0,1736,294,687,0.0246455
0,2916,425,3178,0.246028
0,32,556,1605,0.00430116
0,3178,163,3965,0.108238
0,425,1343,1998,0.0661851
0,2392,556,425,0.0386409
0,1605,163,1736,0.0286511
0,2785,1867,32,0.0257921
0,1081,1081,163,0.0114417
0,294,2785,3047,0.156221
0,2261,163,1474,0.0379043
0,3441,32,1605,0.0218205
0,2654,1736,1081,0.285615
0,3309,2523,2523,1.16169
0,2523,2392,163,0.0626949
0,2130,294,2523,0.101915
0,1736,4096,32,0.0263445
0,1998,819,3309,0.303873
0,819,3047,687,0.0992289
0,294,819,1212,0.0207238
0,687,32,1343,0.00413055
0,1474,2523,425,0.109838
0,687,3441,1736,0.252919
0,3047,1081,1474,0.300589
0,163,425,163,0.000811176
0,1343,294,1867,0.0467023
0,556,425,294,0.00481397
0,1343,3703,1474,0.422725
0,32,3441,1081,0.0196173
0,3703,1867,2261,0.83526
0,950,163,3703,0.0396799
0,4096,556,1867,0.271022
0,1212,950,819,0.0522253
0,425,819,3441,0.0742671
0,1212,2523,1867,0.299881
0,2392,1081,556,0.0821697
0,1605,687,2130,0.132799
0,294,3309,2392,0.173191
0,3441,556,163,0.0148472
0,2916,2654,687,0.299183
0,687,2523,3965,0.401264
0,3178,1605,32,0.0203029
0,950,2654,32,0.00843222
0,425,2785,1867,0.140617
0,1081,2261,1867,0.256535
0,294,1343,819,0.0211466
0,1474,1212,2523,0.231248
0,687,556,163,0.00412668
0,163,687,2785,0.0197083
0,294,1867,3178,0.108109
0,3047,1605,819,0.247646
0,1343,819,3572,0.225198
0,2130,3572,32,0.0351875
0,2916,163,2523,0.105821
0,32,819,3834,0.01563
0,425,1605,294,0.0129164
0,819,950,1081,0.0519616
0,1212,425,425,0.0165824
0,425,294,2261,0.0197183
0,1605,425,556,0.0234514
0,1998,1474,687,0.121866
0,1081,1343,819,0.0685465
0,1081,32,1474,0.00564112
0,2261,950,32,0.00943709
0,1474,819,1605,0.107152
0,2654,1998,425,0.155258
0,163,2916,2392,0.0731163
0,3309,1474,1736,0.462368
0,2523,1343,1474,0.279382
0,1343,556,556,0.0239984
0,3441,687,3047,0.406861
0,1605,3965,163,0.0420303
0,294,556,3965,0.0424922
0,294,1867,425,0.0164941
0,687,3178,556,0.0806925
0,163,163,819,0.00184831
0,556,1736,687,0.0410499
0,163,1474,1474,0.0221733
0,1343,3441,32,0.0250699
0,1736,556,425,0.0244932
0,950,425,1736,0.0446561
0,32,294,1867,0.00335374
0,1212,687,1474,0.0701279
0,425,1081,1736,0.0480852
0,32,1081,2523,0.0155416
0,1605,950,1474,0.126332
0,819,556,2785,0.0791639
0,3965,163,1736,0.0719167
0,1081,819,425,0.0263259
0,294,3047,2785,0.129567
0,1867,2916,163,0.0345827
0,3441,294,1343,0.0855651
0,2654,425,819,0.0581038
0,163,2392,3834,0.0770887
0,3309,1736,2261,0.69578
0,2523,2130,425,0.121922
0,2130,32,3834,0.0361275
0,3309,950,294,0.0571068
0,3047,425,819,0.0635212
0,819,2261,425,0.0508185
0,294,1081,1474,0.0317729
0,687,294,1081,0.0148336
0,163,1736,425,0.00772881
0,3703,556,950,0.109668
0,556,163,32,0.00047017
0,1736,1081,819,0.0959886
0,2916,1212,687,0.154445
0,1212,163,556,0.00798315
0,425,556,3178,0.0506073
0,2392,1343,294,0.0550827
0,294,2261,163,0.00648464
0,1081,294,3703,0.08383
0,3178,425,950,0.0720778
0,2654,1212,3965,0.747807
0,1474,1867,2916,0.496361
0,163,2654,1212,0.0357812
0,3834,32,32,0.00106686
0,3047,4096,2654,1.79072
0,2130,819,163,0.0185361
0,3309,425,950,0.0819821
0,32,3047,2261,0.0525169
0,3703,425,1081,0.102995
0,3178,32,1998,0.028632
0,3965,2392,556,0.327651
0,819,1474,1474,0.1157
0,294,1605,556,0.0170003
0,687,819,425,0.0153818
0,2261,3441,1343,0.564667
0,1474,3834,294,0.0875024
0,163,950,2523,0.0396693
0,556,687,3572,0.0970775
0,2130,3309,294,0.108328
0,32,556,3572,0.0118423
0,425,1343,556,0.0215628
0,1212,3834,163,0.0416724
0,425,32,2523,0.00508418
0,1605,163,819,0.0143244
0,2392,1867,950,0.431632
0,1081,1081,1081,0.0836122
0,294,2785,1605,0.0721547
0,3965,3309,950,0.636812
0,1081,3965,1212,0.294466
0,2261,163,294,0.00804131
0,3441,32,3047,0.0503351
0,2654,1736,163,0.0494848
0,1867,1867,1474,0.314242
0,163,2130,2654,0.0694857
0,2130,294,1343,0.0599969
0,3309,687,1998,0.268282
0,32,2523,3703,0.0547955
0,2523,1212,1736,0.300235
0,3309,4096,687,0.55979
0,1605,2916,2392,0.644412
0,294,819,2130,0.0326321
0,687,3441,819,0.110154
0,163,425,1081,0.00555968
0,556,425,1474,0.02359
0,556,3309,1867,0.193762
0,1736,819,163,0.0126619
0,950,163,1474,0.0151408
0,32,32,32,7.24414e-05
0,1212,950,1736,0.117604
0,425,819,425,0.0101595
0,2785,294,1605,0.0920407
0,3965,425,1998,0.240341
0,1081,556,687,0.0287347
0,2654,556,950,0.0815934
0,2261,1736,950,0.239812
0,1474,32,2261,0.0173111
0,2654,163,556,0.0165662
0,3309,163,32,0.0028001
0,4096,425,3047,0.324449
0,3441,3834,32,0.0660059
0,425,2785,2785,0.194493
0,819,2523,163,0.0178691
0,294,1343,1736,0.0442299
0,687,556,1867,0.0441571
0,163,1998,687,0.0149225
0,1343,819,2392,0.165034
0,556,950,819,0.0263063
0,163,3047,819,0.0241176
0,32,819,2654,0.0109664
0,1736,1343,556,0.0786364
0,950,687,2130,0.082961
0,1212,425,3441,0.106954
0,425,294,3965,0.0330751
0,2392,1605,32,0.0168233
0,294,2523,425,0.018531
0,1081,32,294,0.00190395
0,294,3834,2916,0.182288
0,1474,819,687,0.0536575
0,1867,1605,556,0.107115
0,163,2916,1474,0.0455983
0,3834,294,294,0.0257603
0,3047,3834,1343,0.907869
0,2130,556,950,0.0594747
0,2523,1343,32,0.0119449
0,2916,2130,163,0.0602102
0,3703,163,1343,0.060658
0,556,2654,2785,0.238986
0,1736,3834,2130,0.759969
0,32,2654,1867,0.0300164
0,1474,3572,32,0.0216609
0,163,163,2261,0.00434118
0,163,1474,294,0.00475524
0,950,425,556,0.0155268
0,32,294,3309,0.00569712
0,425,1081,819,0.0233452
0,32,1081,1343,0.00937655
0,1605,950,32,0.00646804
0,819,556,1605,0.0452055
0,1998,1998,163,0.0476938
0,1081,819,1343,0.076279
0,2261,425,1605,0.0891873
0,1474,294,1081,0.0350816
0,687,1212,2654,0.13966
0,1867,1081,1212,0.133278
0,163,2392,2916,0.0769338
0,1867,294,3441,0.1257
0,2130,32,556,0.00597451
0,1343,1736,2130,0.274797
0,32,2261,3965,0.0374442
0,3178,1867,2130,0.71866
0,4096,1736,3703,1.48222
0,1212,1081,3178,0.252743
0,294,1081,2392,0.043369
0,687,3703,32,0.01278
0,163,1736,1343,0.0206145
0,556,163,1212,0.00918796
0,2130,3834,2130,1.01982
0,1736,1081,1998,0.216691
0,950,950,1212,0.0647949
0,32,1867,294,0.00690284
0,1212,163,1998,0.0325906
0,425,556,163,0.00218308
0,1212,3572,556,0.154343
0,819,32,3047,0.0115581
0,819,32,2261,0.00885312
0,1081,294,950,0.0204166
0,3965,3047,32,0.0407974
0,2261,1998,163,0.0467311
0,2654,950,294,0.0419553
0,3834,32,3309,0.0485129
0,163,3965,2261,0.0923126
0,1343,163,3047,0.0441203
0,32,3047,819,0.0140075
0,3703,425,163,0.0157432
0,4096,1474,32,0.0213453
0,4096,163,2261,0.0970862
0,3178,32,819,0.0134153
0,3572,819,1212,0.20657
0,2523,32,2785,0.025347
0,950,3441,3047,0.542157
0,3834,2261,2130,1.02567
0,294,1605,1998,0.0712411
0,687,819,1605,0.0545929
0,163,1212,950,0.0132485
0,1343,3178,2130,0.493179
0,556,687,556,0.0137105
0,1343,2392,163,0.034389
0,32,556,2392,0.00771065
0,425,32,3703,0.00819605
0,2785,425,2392,0.163712
0,294,2785,687,0.0348248
0,1081,3965,32,0.0187792
0,1474,556,950,0.047373
0,2261,1474,819,0.170651
0,163,2130,1736,0.0350541
0,950,163,950,0.0102579
0,2130,294,687,0.0287843
0,2523,1081,294,0.0371037
0,2392,163,3309,0.085541
0,687,1605,2523,0.174825
0,163,425,4096,0.0249056
0,950,163,294,0.00349035
0,32,32,3047,0.00102223
0,425,819,1081,0.0235126
0,1605,687,294,0.0271791
0,819,819,1343,0.0526129
0,2392,2392,425,0.147537
0,1081,556,1605,0.0547947
0,294,3309,32,0.00469323
0,1474,32,1343,0.00981312
0,2654,163,1736,0.0566495
0,1867,1343,950,0.142842
0,3834,1081,425,0.108246
0,2130,1867,819,0.174909
0,2523,556,687,0.0573525
0,32,4096,2130,0.0692711
0,3178,294,425,0.0302946
0,3572,3178,32,0.0369199
0,2130,2261,2654,0.763203
0,3309,3178,163,0.113847
0,294,1343,2654,0.0513317
0,687,1474,3047,0.176312
0,163,1998,1605,0.0413418
0,556,950,1998,0.0725436
0,556,3834,1343,0.156527
0,950,687,950,0.038296
0,32,1605,556,0.00504189
0,1212,425,2261,0.0660812
0,425,294,950,0.00859308
0,2392,1605,1474,0.328235
0,1605,1212,687,0.0729201
0,2785,819,1081,0.153173
0,1081,32,3309,0.0151086
0,294,3834,4096,0.328738
0,2261,1212,425,0.0647097
0,687,1998,3047,0.254778
0,163,3178,3047,0.0898053
0,1343,1212,294,0.0251848
0,2130,1343,3572,0.613211
0,32,2785,556,0.00880084
0,3703,163,425,0.0161507
0,1212,1605,1343,0.143259
0,3441,2261,1605,0.669639
0,950,3178,2785,0.465692
0,687,1343,2523,0.139749
0,687,3178,2392,0.328421
0,3178,3047,3703,1.9599
0,687,2392,687,0.0678735
0,556,3572,3441,0.432851
0,32,294,2130,0.00345806
0,1736,1867,32,0.0127617
0,32,1081,163,0.00356509
0,2785,32,3703,0.0373064
0,1605,1736,3178,0.476767
0,294,3047,950,0.0543027
0,294,163,1343,0.00452886
0,1474,294,163,0.00521855
0,2654,425,2654,0.203279
0,1867,1081,32,0.00812447
0,163,2392,1998,0.0675696
0,1867,294,2261,0.0760595
0,3047,163,1867,0.0720205
0,2130,32,1474,0.0127868
0,2523,32,2916,0.0271445
0,2523,819,1605,0.200784
0,4096,1736,425,0.204683
0,3178,556,1081,0.106968
0,1998,425,819,0.0431382
0,950,3703,1081,0.238511
0,3309,3309,294,0.140689
0,819,3572,32,0.0118568
0,163,1736,3834,0.0508723
0,1736,32,3834,0.0261896
0,950,950,32,0.00379892
0,32,1867,2785,0.0420485
0,1736,2392,1474,0.360939
0,425,556,1343,0.0207326
0,1605,1474,1605,0.214073
0,819,32,1081,0.00403806
0,2392,2654,163,0.054747
0,1081,294,1867,0.0432991
0,294,3572,294,0.0175143
0,1474,1867,556,0.0946324
0,687,1736,2130,0.160233
0,1867,556,687,0.0409853
0,3047,4096,819,0.536819
0,163,3965,3441,0.164711
0,3834,1343,163,0.0411765
0,1343,163,3703,0.0582549
0,2523,294,425,0.0198508
0,3178,1343,2654,0.659022
0,4096,163,3178,0.150364
0,1212,556,2654,0.0937206
0,1474,687,687,0.0447419
0,425,2523,3965,0.275858
0,3834,2261,1474,0.764115
0,294,1605,2916,0.0853602
0,163,1212,1867,0.0284953
0,556,687,1736,0.0398375
0,556,2523,556,0.0511585
0,1736,1605,1474,0.239606
0,950,1474,687,0.0578335
0,32,1343,819,0.005591
0,425,32,687,0.00152832
0,1212,3047,32,0.00969939
0,1605,1998,425,0.0737982
0,687,163,2785,0.0233663
0,3047,425,425,0.0384857
0,163,3441,2785,0.120076
0,1343,1474,32,0.00978575
0,32,2523,294,0.00866263
0,2392,163,1867,0.052785
0,687,2654,425,0.0441013
0,819,3441,294,0.0506701
0,32,32,3965,0.00155112
0,425,3703,32,0.00745159
0,819,819,163,0.0064904
0,2392,2392,3441,1.11503
0,1605,2523,819,0.194191
0,294,3309,1212,0.0692905
0,1081,3441,556,0.137811
0,294,425,1081,0.00875623
0,1474,32,425,0.00336656
0,2654,163,2916,0.0862435
0,163,3703,163,0.0058441
0,3834,1081,1081,0.256399
0,3047,950,1605,0.250923
0,1343,1998,1474,0.216283
0,556,1081,2261,0.0799971
0,1736,163,3572,0.0754666
0,4096,425,163,0.0155991
0,3178,294,1343,0.0896073
0,425,1736,3309,0.163588
0,3441,3047,163,0.0876791
0,687,3047,1343,0.165089
0,2523,2785,2523,0.962658
0,32,1736,2785,0.0237416
0,163,1998,3572,0.102299
0,556,3834,425,0.0569615
0,950,687,1867,0.0782979
0,32,1605,2523,0.0209133
0,425,294,1605,0.0130805
0,1212,2785,1212,0.229508
0,3178,819,2654,0.415831
0,819,294,819,0.0122663
0,1998,163,1474,0.0354843
0,1081,32,2130,0.0135297
0,1081,2916,163,0.0199326
0,2261,1212,1343,0.233262
0,2654,687,1212,0.134906
0,1867,819,425,0.0400167
0,163,3178,3703,0.129372
0,2130,1343,294,0.0477481
0,2523,32,163,0.00212105
0,2916,3441,32,0.030737
0,32,3572,2654,0.0611184
0,1212,1605,425,0.0503146
0,3572,556,3703,0.424226
0,2785,3047,1081,0.525034
0,3965,32,2392,0.0551663
0,2523,163,950,0.0319267
0,2654,687,425,0.047882
0,556,2261,819,0.0561576
0,425,3965,3572,0.383703
0,1212,2261,294,0.0424109
0,1998,1998,2523,0.581655
0,1605,1736,163,0.0196386
0,1998,687,32,0.00641129
0,294,163,425,0.00159025
0,687,1212,819,0.0471241
0,1474,1081,3309,0.35004
0,687,425,2523,0.0458309
0,1867,294,1081,0.0382885
0,3047,163,687,0.0217182
0,163,556,1474,0.0100424
0,2523,819,2785,0.351454
0,1343,950,2261,0.182279
0,32,2261,32,0.00280573
0,3703,687,950,0.126598
0,2916,819,1736,0.236672
0,3178,556,3047,0.319389
0,2392,425,1605,0.0921115
0,3572,32,1998,0.0321956
0,3965,1343,294,0.0880005
0,1081,1474,2916,0.313868
0,294,2130,3965,0.15458
0,3309,2130,32,0.0240435
0,3703,2654,2392,1.31194
0,687,2916,163,0.0178511
0,32,1867,3703,0.0326926
0,950,1736,1081,0.100303
0,1212,3572,2392,0.625377
0,425,3441,819,0.0788598
0,819,32,425,0.00180033
0,294,3572,1474,0.101963
0,294,687,1867,0.0232904
0,2261,2261,32,0.0287899
0,163,3965,425,0.0143925
0,3834,1343,1343,0.42768
0,3047,687,294,0.0399511
0,1343,163,687,0.0123258
0,556,1867,2523,0.156966
0,2916,3178,1212,0.58193
0,3703,1212,294,0.0582161
0,4096,163,950,0.0436916
0,2785,2785,163,0.0781067
0,1867,3834,556,0.238661
0,819,3834,3834,0.738269
0,3703,2392,1343,0.659974
0,687,2130,2785,0.232138
0,163,1212,3309,0.0453897
0,2261,2261,1212,0.331421
0,1343,2392,3047,0.562855
0,32,1343,2261,0.0236876
0,425,32,1867,0.0045869
0,2785,425,3047,0.201098
0,425,2916,687,0.0492147
0,1998,950,1212,0.129453
0,294,4096,819,0.0599428
0,1081,2654,950,0.164557
0,1867,1867,2130,0.421264
0,1474,1343,32,0.00846167
0,687,163,3703,0.0356653
0,1867,32,163,0.0016771
0,1343,2916,32,0.0165227
0,556,294,2654,0.0252278
0,2916,556,294,0.0345238
0,32,3309,2916,0.063157
0,1212,1867,163,0.0169447
0,1212,32,2130,0.0131525
0,2392,163,950,0.0278539
0,3441,1736,294,0.0993606
0,2654,163,2785,0.0773175
0,819,3309,2130,0.312121
0,2916,3047,3309,1.68594
0,3178,2785,950,0.512521
0,556,3309,2261,0.269761
0,556,3047,32,0.00703387
0,950,1998,163,0.015658
0,294,425,163,0.00138542
0,687,1474,32,0.00464029
0,1867,1343,2785,0.442578
0,687,687,2261,0.0604177
0,4096,2785,294,0.208634
0,163,819,1212,0.00983483
0,556,1081,1081,0.0415001
0,2130,2654,163,0.0387993
0,2916,32,1998,0.0268587
0,1212,1343,1605,0.139205
0,425,1736,2130,0.0897113
0,2392,687,1343,0.11646
0,1605,294,3441,0.115866
0,3965,556,32,0.0105938
0,2654,2130,294,0.0809321
0,2261,32,2392,0.018248
0,556,3834,3703,0.430806
0,1736,2654,3441,0.855396
0,425,3178,556,0.047993
0,819,294,1736,0.0267739
0,1998,163,2392,0.0611639
0,294,950,1605,0.0317446
0,687,1998,687,0.0629672
0,1867,819,1343,0.116486
0,163,3178,687,0.0249782
0,3047,1474,32,0.0250766
0,1343,425,950,0.0366049
0,2523,32,1343,0.0158206
0,32,3572,3834,0.0871888
0,425,1212,2785,0.0919986
0,1081,1998,32,0.00870055
0,3441,1474,3834,1.04553
0,2654,2654,950,0.352431
0,3834,3834,2785,2.25735
0,3309,1867,687,0.269225
0,1736,3178,163,0.0542292
0,1605,1736,1343,0.244511
0,819,1867,294,0.0225938
0,294,163,3178,0.0127446
0,1081,2392,687,0.105442
0,1474,1081,294,0.0269615
0,687,425,3441,0.0635086
0,3047,163,3703,0.146821
0,163,556,32,0.000458243
0,556,1343,163,0.00771259
0,556,32,2392,0.00635134
0,2916,819,556,0.0835982
0,32,950,1081,0.00613449
0,1212,1081,950,0.0766022
0,1212,294,2392,0.0550483
0,2392,425,687,0.0448044
0,3572,32,3178,0.0469279
0,294,2130,2261,0.0926127
0,2261,819,1736,0.186578
0,2654,425,2523,0.156489
0,2261,2785,163,0.044344
0,1736,32,3178,0.0292012
0,556,4096,3047,0.388347
0,556,2785,294,0.0290382
0,819,1343,950,0.0594457
0,2392,3965,32,0.0434337
0,1081,3178,2261,0.436342
0,294,687,950,0.0129891
0,687,1736,294,0.0234994
0,687,950,1998,0.0842272
0,163,32,1998,0.00180524
0,556,1867,1343,0.0885672
0,32,3834,1605,0.0368321
0,2916,294,163,0.00957061
0,1212,556,294,0.0122647
0,2523,819,1474,0.16751
0,1998,2130,556,0.13328
0,3965,819,819,0.146617
0,1081,950,3441,0.20442
0,2654,2916,32,0.0355676
0,687,1867,1474,0.10835
0,2130,163,3178,0.05862
0,1867,1212,687,0.0904736
0,687,2130,3441,0.322324
0,3178,1998,556,0.195807
0,32,1343,3178,0.0293647
0,950,2261,1605,0.211757
0,1605,2785,32,0.017737
0,294,4096,1998,0.12226
0,3965,2523,2916,1.58096
0,294,1212,294,0.00655654
0,687,163,950,0.00824073
0,1867,32,1081,0.0111997
0,1474,2130,1081,0.196504
0,163,3441,950,0.0329209
0,1343,687,163,0.00918665
0,556,294,4096,0.0497435
0,3703,1736,819,0.277831
0,4096,687,3572,0.722562
0,1212,32,3309,0.0282901
0,425,950,3047,0.0705877
0,3572,294,2523,0.196484
0,2785,1212,3834,0.74184
0,1081,1736,294,0.0337605
0,3965,294,425,0.0328359
0,1081,425,2261,0.0606602
0,2261,556,556,0.0420789
0,2654,1343,687,0.154124
0,2130,950,1605,0.197891
0,2523,1998,1736,0.484139
0,3178,2785,1081,0.545992
0,2916,950,1998,0.328869
0,2392,1998,1736,0.478025
0,1736,3441,425,0.150022
0,425,2392,163,0.0101544
0,819,1081,32,0.00390868
0,294,425,3441,0.0227706
0,2261,3309,163,0.0589549
0,163,819,294,0.00272353
0,3047,1736,425,0.155977
0,1736,163,687,0.0143322
0,2916,32,819,0.00992918
0,32,687,1343,0.00534904
0,1212,1343,687,0.072812
0,425,1736,1998,0.101443
0,4096,3309,32,0.0677569
0,2392,687,425,0.0442602
0,1605,294,1736,0.0555579
0,1081,1212,1736,0.134445
0,1212,1736,1212,0.143176
0,1867,2785,950,0.277164
0,1474,950,2785,0.229506
0,1867,1998,3309,0.70331
0,2523,2785,163,0.0598517
0,2130,425,2523,0.131486
0,3309,556,819,0.0920305
0,3178,2261,425,0.179917
0,1998,163,3309,0.0890292
0,819,2654,687,0.0858432
0,1081,2916,2523,0.463646
0,294,950,687,0.0128313
0,2392,2916,294,0.112843
0,1212,1474,294,0.0324445
0,163,294,1736,0.00588392
0,1343,425,1081,0.0422876
0,2523,32,2523,0.0398008
0,32,3572,1343,0.030444
0,950,32,3441,0.0205516
0,556,2654,1998,0.187777
0,1212,819,32,0.00391346
0,425,1212,3703,0.110921
0,1998,2916,294,0.109896
0,3572,1343,687,0.201566
0,3965,32,556,0.00845076
0,1081,687,3178,0.144687
0,32,2654,32,0.00309077
0,2523,2261,819,0.242004
0,687,2392,3178,0.33078
0,2654,687,819,0.0982193
0,3572,2785,425,0.239925
0,819,1867,1212,0.100029
0,294,163,2261,0.00793936
0,2392,3047,32,0.0310791
0,294,1474,32,0.00187945
0,687,425,163,0.00302951
0,163,556,3309,0.0222286
0,1343,950,425,0.0350167
0,556,32,3309,0.0101806
0,32,950,163,0.00281629
0,1736,1212,2523,0.316854
0,425,1998,32,0.00413409
0,1212,294,3572,0.080742
0,425,687,2261,0.041042
0,3572,32,2261,0.0284147
0,1998,1343,1212,0.175116
0,1081,1474,556,0.0555996
0,294,2130,1081,0.0397758
0,3965,3703,163,0.110574
0,1081,163,2523,0.0321812
0,163,2785,2130,0.073873
0,3834,163,1212,0.0475715
0,3309,1343,163,0.0483595
0,3703,2654,32,0.0554753
0,32,2916,3178,0.0594211
0,1212,1605,556,0.0771317
0,3572,1343,1474,0.423794
0,425,3441,2654,0.199547
0,2785,556,2916,0.272937
0,425,2130,425,0.0261509
0,1081,3178,3178,0.614368
0,294,687,3703,0.0503923
0,1867,556,3965,0.239462
0,687,950,819,0.0315273
0,163,32,556,0.000465277
0,2523,294,3965,0.225906
0,1343,3572,819,0.239097
0,556,556,1867,0.0365956
0,1736,425,425,0.019178
0,2916,294,1081,0.0607743
0,32,425,1605,0.0036832
0,1212,556,1474,0.0539034
0,425,1474,1736,0.0739381
0,1212,3965,1867,0.539552
0,2392,950,163,0.020869
0,3572,1605,2654,0.830381
0,2785,1998,32,0.0211906
0,294,2654,2785,0.134023
0,2523,425,32,0.00439683
0,2261,294,1212,0.0559727
0,1474,687,2523,0.152222
0,163,2261,3834,0.0868501
0,3309,2785,32,0.0448327
0,2523,2523,425,0.195522
0,2130,163,2261,0.058465
0,3309,819,556,0.0944431
0,2654,950,1867,0.266005
0,556,2523,3572,0.321446
0,950,2261,3572,0.41742
0,2785,425,2654,0.222332
0,425,2916,2523,0.180995
0,819,2916,425,0.096678
0,294,1212,1474,0.0312427
0,687,163,1867,0.0127284
0,1867,32,2523,0.0184384
0,1474,2130,163,0.0304961
0,163,1605,425,0.00774936
0,556,294,819,0.00880563
0,32,3309,1081,0.0188631
0,1212,32,819,0.00413053
0,2785,294,3965,0.187922
0,1998,2654,32,0.0249388
0,1605,556,2130,0.104682
0,3441,1736,2130,0.72538
0,2130,950,687,0.0731252
0,2130,1736,2654,0.582642
0,3178,1474,32,0.0158328
0,3572,2523,163,0.0624442
0,3965,1736,2785,1.04956
0,1212,2523,687,0.124085
0,950,2785,32,0.0112712
0,425,2392,1867,0.114215
0,819,1081,1474,0.0799094
0,294,425,2523,0.0192799
0,294,1736,819,0.0288848
0,687,687,425,0.0141288
0,1474,3703,556,0.171344
0,163,819,3572,0.0339995
0,556,819,3572,0.0968154
0,2130,3441,32,0.035874
0,2916,32,2261,0.0387333
0,32,687,425,0.00256661
0,425,1736,819,0.0389666
0,1212,3703,687,0.165236
0,425,425,2523,0.0249003
0,1605,294,556,0.0180924
0,1998,1081,1474,0.187808
0,1081,1212,819,0.0673791
0,294,2392,1867,0.0838626
0,2261,32,32,0.000692656
0,2654,1867,163,0.0489336
0,163,3047,2916,0.0829933
0,2130,425,1081,0.066238
0,1081,2130,1736,0.225701
0,2523,163,3441,0.100688
0,3178,950,950,0.179319
0,2785,163,3178,0.0914283
0,950,2523,2654,0.408771
0,425,3178,2916,0.2066
0,294,950,3965,0.0769203
0,687,3309,556,0.0809354
0,163,294,819,0.00281328
0,556,1605,1474,0.0802415
0,1343,3834,32,0.0265319
0,556,3441,1605,0.184114
0,1736,687,163,0.011375
0,950,32,2523,0.00862346
0,32,163,1867,0.00146021
0,1212,819,1212,0.0731183
0,425,1212,425,0.0154209
0,1605,819,1212,0.0861214
0,2785,163,294,0.00900288
0,3965,32,1998,0.0523582
0,1081,687,163,0.00724809
0,1867,2261,425,0.195984
0,1474,425,2261,0.0835862
0,687,1343,1212,0.0726907
0,3309,32,294,0.00453471
0,3703,1474,32,0.0235357
0,2654,3572,1867,0.984324
0,1474,950,3178,0.255697
0,819,2130,163,0.0148323
0,294,1474,1212,0.0331081
0,687,425,1081,0.0232553
0,687,3834,1212,0.185104
0,163,1867,163,0.00336136
0,1343,950,1605,0.124624
0,556,32,32,0.000157321
0,2130,3703,1212,0.528706
0,1343,2261,950,0.148755
0,32,950,2916,0.0157733
0,1212,294,556,0.0129992
0,556,1212,2261,0.0828168
0,4096,2261,163,0.0554767
0,1605,1343,2392,0.286844
0,294,2130,425,0.0168793
0,1081,163,3703,0.0462732
0,2261,1081,3441,0.506552
0,3047,2916,687,0.37196
0,3834,163,32,0.00295559
0,2130,687,950,0.0839674
0,2523,1736,294,0.0772463
0,2130,1474,2392,0.458655
0,32,2916,2523,0.0425736
0,1212,1212,3047,0.259053
0,294,687,2785,0.0324228
0,294,1998,556,0.021558
0,1474,3441,294,0.125419
0,163,32,3834,0.00350131
0,556,556,687,0.014234
0,950,294,819,0.0164859
0,32,425,687,0.00165332
0,425,1474,556,0.0225744
0,425,163,1736,0.00841904
0,1605,32,294,0.00200404
0,819,687,1867,0.0658207
0,1998,1867,1736,0.373603
0,2261,294,294,0.0123771
0,3441,425,2785,0.250569
0,687,1081,2916,0.130347
0,3834,3572,1605,1.20267
0,163,2261,2654,0.0660699
0,2130,163,1343,0.0347026
0,3178,687,687,0.10467
0,1867,1998,950,0.220229
0,1867,32,3441,0.0407035
0,687,3572,294,0.043491
0,163,1605,1081,0.0171221
0,3178,3572,819,0.557903
0,556,294,1212,0.0132952
0,556,3178,1343,0.147572
0,32,1998,32,0.0021786
0,1212,32,1998,0.0118937
0,425,950,163,0.004076
0,1605,556,950,0.0527479
0,819,163,3834,0.0378437
0,1081,425,950,0.0296085
0,1867,2523,163,0.04849
0,1474,163,4096,0.0897397
0,556,819,3047,0.0841577
0,3309,294,32,0.00449882
0,3703,3703,163,0.0835139
0,1867,687,1343,0.10497
0,3441,3703,32,0.0371411
0,3047,425,3703,0.331131
0,687,687,1343,0.0366574
0,163,1081,950,0.0116951
0,556,819,294,0.00809396
0,2130,3441,1474,1.16236
0,1343,2523,687,0.149192
0,32,687,2654,0.010745
0,425,425,3441,0.0426786
0,2785,1736,2130,0.579385
0,2392,1998,32,0.0173159
0,1605,1081,2654,0.277813
0,2785,950,163,0.0226324
0,1867,1998,556,0.124081
