m,n,k,avg
0,1774,290,32,0.00232518
0,1709,742,548,0.0404376
0,290,871,484,0.00809937
0,97,1903,2806,0.0492927
0,2096,1967,806,0.185044
0,677,32,2612,0.00639949
0,3128,32,484,0.00663299
0,613,355,2096,0.0298671
0,1064,2548,355,0.056424
0,161,97,484,0.000715965
0,97,290,1000,0.00240208
0,1451,1838,548,0.0924742
0,1774,1322,2419,0.320384
0,2612,3773,1967,1.10457
0,3257,290,548,0.0375092
0,548,97,3967,0.0138202
0,1064,226,806,0.0129789
0,2483,32,1838,0.0185842
0,3451,161,2419,0.09558
0,2161,1322,226,0.0421443
0,226,935,2096,0.027221
0,935,355,2225,0.0498927
0,32,3386,97,0.00550944
0,419,32,1000,0.0017552
0,161,742,1516,0.0115858
0,355,871,1516,0.0288505
0,677,3580,677,0.105784
0,3773,2161,32,0.0261551
0,32,1516,3644,0.0289602
0,871,226,1645,0.0212665
0,355,3322,32,0.00424355
0,3515,1645,2612,0.830381
0,419,1903,1129,0.0517148
0,97,1129,3580,0.0320268
0,2161,2354,2354,0.646389
0,1967,290,2290,0.0799094
0,355,1064,613,0.0161591
0,2225,613,2096,0.162389
0,1129,3515,484,0.113138
0,290,1258,97,0.00251478
0,3838,1838,161,0.0774952
0,1258,1064,355,0.0294991
0,1516,226,1967,0.0424081
0,871,806,1322,0.0545388
0,419,2999,2806,0.210169
0,1064,548,32,0.00183832
0,2032,355,548,0.0269999
0,613,1709,2806,0.181687
0,1709,1258,742,0.0946967
0,226,2419,3322,0.131748
0,3838,742,1451,0.230052
0,355,32,2741,0.00376908
0,1580,1387,1774,0.220223
0,290,226,2225,0.0111855
0,3709,97,419,0.0109165
0,2096,2032,1387,0.349377
0,3580,32,1516,0.0176593
0,97,1838,677,0.0081549
0,677,1000,32,0.0028057
0,871,742,290,0.0109786
0,290,419,2419,0.0191447
0,161,3064,1645,0.0591272
0,1387,1645,2935,0.404743
0,2741,1064,871,0.144821
0,161,1838,3451,0.0749175
0,806,1709,2870,0.229976
0,1000,2354,97,0.0183191
0,355,2612,226,0.0139458
0,677,1064,1838,0.0788861
0,32,806,1451,0.00493985
0,3902,97,32,0.00184932
0,742,3128,2419,0.336381
0,32,419,1580,0.00343709
0,161,3193,1774,0.0681643
0,1838,97,1129,0.0151085
0,32,3580,2806,0.041175
0,1709,742,97,0.00791714
0,97,548,3193,0.0129522
0,161,2225,871,0.0183414
0,3580,1774,548,0.206801
0,677,871,2161,0.0740542
0,548,419,2290,0.0343652
0,161,97,1838,0.00278274
0,97,290,290,0.000718103
0,32,484,806,0.00178428
0,3644,1903,355,0.125358
0,1967,677,871,0.068415
0,548,97,2483,0.00853994
0,677,2225,97,0.00910101
0,2096,1516,32,0.00980276
0,2483,2548,419,0.141097
0,161,1129,2161,0.0257739
0,1000,3709,32,0.0102542
0,355,871,935,0.017802
0,290,935,1451,0.0253912
0,1193,1387,32,0.00609846
0,2419,1064,97,0.0147673
0,355,3322,1000,0.0654301
0,806,32,1580,0.00436675
0,290,3128,484,0.0279025
0,97,1129,2999,0.0268015
0,3193,742,32,0.0101512
0,2354,4031,161,0.100079
0,290,1258,1451,0.0335934
0,2161,806,2161,0.225525
0,935,97,1645,0.00994429
0,161,613,419,0.0032823
0,742,1064,3386,0.164112
0,3322,1000,2483,0.459952
0,3967,871,3193,0.632163
0,2225,935,484,0.0690597
0,1387,613,97,0.00651962
0,1967,161,484,0.0119013
0,2741,2096,1129,0.368399
0,935,2935,742,0.12505
0,484,3257,484,0.0503665
0,1903,2032,1000,0.220229
0,161,3773,3257,0.112001
0,2806,32,32,0.000615098
0,290,226,2806,0.011546
0,3902,548,935,0.115405
0,2548,2612,290,0.121635
0,484,1000,290,0.00812794
0,613,2870,2096,0.218277
0,97,1838,3322,0.0502809
0,32,2032,742,0.00600314
0,1645,226,355,0.0107833
0,1387,1645,97,0.0175472
0,226,226,2354,0.00951593
0,548,613,613,0.0134469
0,161,1838,3902,0.0662832
0,1645,1322,1258,0.146985
0,32,2677,1193,0.0169208
0,2419,3451,32,0.0343766
0,32,806,1903,0.00642359
0,871,2870,161,0.0229941
0,1000,97,1387,0.0101924
0,3838,290,97,0.00739441
0,548,1451,1516,0.0728208
0,3451,97,2870,0.0963101
0,935,419,871,0.0203951
0,484,32,1967,0.00455342
0,1129,871,290,0.0172194
0,1709,742,1709,0.129288
0,419,1387,3451,0.122838
0,1322,97,3838,0.025859
0,1645,935,161,0.0152071
0,2225,97,290,0.00685324
0,806,226,2096,0.033148
0,3064,3257,2612,1.64304
0,1064,2548,32,0.00748554
0,548,419,2741,0.0391229
0,2999,3451,2096,1.19421
0,161,97,1387,0.0019757
0,4031,677,355,0.0506253
0,677,484,2032,0.0407248
0,32,484,355,0.00207756
0,548,97,3064,0.011488
0,3451,290,1387,0.0852803
0,161,3257,2548,0.0894046
0,613,2548,32,0.00533251
0,2806,613,1838,0.181617
0,355,2096,161,0.00724099
0,548,2354,1580,0.123367
0,3322,161,355,0.0143277
0,613,2677,2548,0.244725
0,2870,32,2096,0.0211257
0,1129,1774,226,0.0294338
0,290,935,97,0.00203573
0,871,226,1000,0.0122491
0,2548,2419,3902,1.32047
0,226,742,613,0.0071947
0,355,3322,1451,0.110463
0,2354,1258,935,0.161445
0,1709,226,32,0.00161525
0,226,3451,419,0.0216198
0,2999,935,1258,0.202919
0,1193,32,2935,0.0121804
0,3515,290,97,0.00742431
0,1387,97,3838,0.0600358
0,4096,355,484,0.0400739
0,2677,2741,32,0.019376
0,613,2870,1967,0.193436
0,742,1064,871,0.0410174
0,97,806,484,0.00307941
0,2806,3064,32,0.0246739
0,2870,226,1000,0.0474394
0,742,3451,1709,0.252919
0,1322,677,32,0.00320522
0,226,32,1387,0.00148761
0,1903,2032,419,0.0969847
0,2483,548,1322,0.114034
0,1322,161,3322,0.0468822
0,2161,1838,742,0.169375
0,1322,3451,613,0.177972
0,290,3838,3386,0.253945
0,419,548,484,0.00785555
0,1000,3193,97,0.0163488
0,1258,871,419,0.0279221
0,355,355,2032,0.0174232
0,290,419,1516,0.0134442
0,97,2354,2870,0.0434136
0,226,226,3064,0.0135542
0,548,613,161,0.00379034
0,1129,32,806,0.00340859
0,3064,97,871,0.0208899
0,1000,2354,1258,0.175591
0,2999,419,355,0.028311
0,1516,3193,355,0.134832
0,226,2999,97,0.00380258
0,871,2677,32,0.00772551
0,2483,484,2999,0.212451
0,935,419,1322,0.031349
0,3773,742,161,0.0314862
0,1193,4031,2870,0.758023
0,226,806,3773,0.0515217
0,1838,97,2290,0.0349512
0,3257,32,3967,0.0692372
0,484,32,1516,0.00327335
0,355,3838,3838,0.302249
0,2032,1903,32,0.0161297
0,1387,97,419,0.00537619
0,484,3773,419,0.0462779
0,1903,484,3128,0.166728
0,2225,97,1903,0.0245676
0,161,2225,1258,0.0307483
0,871,32,3193,0.0102918
0,290,1774,3773,0.12525
0,3128,32,3902,0.0472548
0,2096,484,871,0.0594747
0,32,2354,226,0.00994754
0,161,97,2741,0.0031552
0,806,1516,2483,0.166595
0,97,290,1193,0.00317206
0,677,484,548,0.0122586
0,32,484,1709,0.00327313
0,613,161,32,0.000498274
0,3257,2612,1193,0.569879
0,548,97,1580,0.00592788
0,3257,1967,226,0.0691982
0,97,1451,677,0.00749325
0,2419,871,97,0.014149
0,1774,1129,226,0.0277812
0,3322,161,1193,0.0436866
0,290,2290,226,0.00944411
0,2935,226,1516,0.0711802
0,548,226,3322,0.0253427
0,935,1129,1129,0.0714877
0,2870,32,2032,0.0209128
0,1580,355,3193,0.110318
0,2483,1000,3386,0.476675
0,2354,2677,32,0.0251903
0,1709,2354,32,0.0142129
0,226,742,32,0.000708329
0,806,32,935,0.00368124
0,290,806,2677,0.0410702
0,290,3128,1387,0.0814376
0,1645,419,97,0.00395695
0,32,1193,1580,0.00803662
0,1129,355,2870,0.075605
0,3451,613,32,0.00825049
0,1000,1580,1709,0.154158
0,32,1000,290,0.0042354
0,871,1258,2096,0.139128
0,484,3257,1387,0.13434
0,1258,1000,226,0.0172124
0,355,3644,355,0.028601
0,419,548,935,0.0137188
0,2870,548,2161,0.212047
0,355,355,419,0.00397796
0,935,3515,32,0.0091314
0,290,419,1967,0.0177871
0,226,226,1451,0.00512462
0,161,1838,2999,0.0547849
0,2225,2677,3967,1.36329
0,1064,226,871,0.0161041
0,2999,355,2032,0.126113
0,613,1258,1387,0.0663308
0,1193,1838,2548,0.305431
0,1838,97,3386,0.0308135
0,484,32,548,0.00125567
0,1129,871,97,0.00794966
0,1387,97,613,0.0068195
0,1322,161,97,0.0018394
0,355,742,1645,0.0295997
0,2806,548,548,0.0512992
0,97,2548,1193,0.0258998
0,2096,484,161,0.0100433
0,2677,161,1580,0.0504385
0,161,97,2290,0.00351626
0,2612,97,1064,0.0180822
0,97,290,2806,0.00456728
0,1451,1451,161,0.0207275
0,32,3257,2806,0.04732
0,32,484,1258,0.00332753
0,613,161,613,0.00476331
0,1193,3128,677,0.156693
0,1000,677,1774,0.0724238
0,548,97,97,0.000409127
0,935,871,226,0.0116578
0,97,97,2870,0.0024822
0,548,2354,935,0.0697513
0,226,2483,32,0.00192685
0,2870,32,1451,0.0156122
0,1580,1580,1193,0.176419
0,2419,161,3451,0.0980249
0,97,3902,1064,0.0334895
0,2290,2870,97,0.0418966
0,484,548,1451,0.0273187
0,806,32,355,0.00127556
0,1709,161,1193,0.0275359
0,161,1322,226,0.00367524
0,1193,2419,2870,0.472213
0,97,1129,742,0.00521125
0,226,3451,1322,0.0630869
0,1903,1000,1129,0.127713
0,1709,1903,419,0.0865825
0,32,1193,1258,0.00701746
0,161,2741,806,0.0261491
0,1580,355,161,0.00621973
0,2225,613,32,0.00612513
0,1193,32,2032,0.0100833
0,97,3064,290,0.00699643
0,484,2032,161,0.00826366
0,355,1387,3257,0.100074
0,32,1000,871,0.00367622
0,1000,161,355,0.00498966
0,2225,548,32,0.00366197
0,97,1516,3709,0.0457588
0,2677,2419,161,0.0544515
0,2419,161,484,0.0147259
0,548,3902,32,0.0068315
0,3257,355,355,0.0259804
0,226,4031,677,0.0437306
0,2612,613,226,0.0218705
0,2161,742,677,0.0634297
0,2290,2354,2032,0.635716
0,2612,3322,1193,0.571535
0,3064,97,2290,0.0433664
0,2032,935,161,0.0185409
0,1967,613,677,0.0483454
0,2548,32,1064,0.0100826
0,1903,1322,1193,0.172278
0,2032,161,2935,0.0730624
0,3451,97,97,0.00273074
0,419,2096,1064,0.0561983
0,1451,742,613,0.0416823
0,484,32,97,0.000171095
0,1387,97,1064,0.00956548
0,1322,161,548,0.00945014
0,1903,484,935,0.0502581
0,1258,484,32,0.00251133
0,871,32,2032,0.00831465
0,97,2548,2677,0.0539963
0,1774,97,4031,0.0446004
0,2677,161,97,0.00308246
0,161,97,3644,0.00371077
0,97,290,2096,0.00422499
0,935,2999,97,0.014233
0,32,484,2612,0.00532688
0,2677,161,2935,0.0862435
0,548,97,677,0.00315983
0,1129,548,290,0.0104444
0,2032,3580,3773,1.62505
0,2483,32,2806,0.0265959
0,97,97,2548,0.00217727
0,355,1000,2999,0.0691291
0,2032,419,1322,0.0697202
0,3128,1580,97,0.0281421
0,226,2483,613,0.0191106
0,2741,677,1903,0.229545
0,1645,2161,677,0.150524
0,806,32,3902,0.0186764
0,2225,3322,161,0.0589549
0,1580,2225,161,0.0386149
0,290,3128,2806,0.166921
0,1709,226,1774,0.042825
0,1709,161,3128,0.0584233
0,97,1129,161,0.00326327
0,2419,935,484,0.0633763
0,32,1193,677,0.00533085
0,1193,2935,97,0.0193559
0,2161,806,871,0.0883742
0,484,2032,871,0.0508452
0,419,1580,355,0.0142358
0,613,2870,355,0.0321594
0,871,97,1774,0.0143885
0,97,806,1709,0.0103641
0,548,3064,871,0.093189
0,32,1000,1193,0.0048509
0,3902,1838,290,0.12213
0,226,1258,2935,0.0537028
0,548,1645,32,0.00367302
0,935,355,161,0.00375176
0,1516,290,548,0.0163966
0,2806,32,2354,0.0239298
0,2354,419,97,0.00678198
0,484,97,935,0.00393897
0,2354,2161,548,0.175758
0,3128,226,161,0.00872352
0,871,742,935,0.0346562
0,226,226,548,0.00242615
0,2032,2935,161,0.0613809
0,2677,484,4096,0.310956
0,161,1838,32,0.00134125
0,742,871,1967,0.0789995
0,677,161,1451,0.012815
0,32,1709,1064,0.0077078
0,3644,2096,484,0.200984
0,2806,3386,97,0.0698583
0,1967,613,226,0.0147918
0,2548,32,613,0.00537093
0,484,2548,226,0.0160646
0,3451,97,548,0.0108035
0,419,2096,742,0.0431306
0,806,32,2935,0.0112937
0,3386,161,32,0.00264297
0,3773,161,32,0.0027414
0,1903,2741,161,0.0455338
0,1387,97,1774,0.0181928
0,1000,3773,290,0.0582512
0,1322,161,1258,0.0184077
0,548,1064,1709,0.0647293
0,1903,484,1387,0.0815597
0,1258,484,742,0.0279785
0,871,32,1322,0.00435454
0,226,806,1709,0.0220531
0,97,2548,2096,0.0399672
0,1774,97,355,0.00613987
0,32,2354,2612,0.0322813
0,742,419,2354,0.0497054
0,161,97,3193,0.00327676
0,3257,871,290,0.0516909
0,2612,97,161,0.00341563
0,355,1903,1967,0.0787906
0,97,2870,2935,0.065098
0,226,1774,935,0.0220309
0,161,290,3515,0.0126719
0,4031,97,2354,0.0610921
0,3451,290,3709,0.22702
0,97,97,4031,0.00323159
0,806,3322,97,0.0134087
0,1000,1000,226,0.0130707
0,1580,2161,3644,0.695249
0,2419,161,2548,0.0783926
0,484,548,32,0.00112009
0,3644,355,226,0.0249978
0,1193,2419,1193,0.200414
0,2548,2032,355,0.126311
0,32,1193,355,0.00673651
0,613,1000,226,0.00859162
0,355,226,2290,0.0117969
0,1193,32,613,0.00311096
0,1451,32,2677,0.0133568
0,32,2870,1193,0.0205999
0,613,226,3322,0.035874
0,161,613,2806,0.0228414
0,3064,161,161,0.00499471
0,97,806,2290,0.0153591
0,548,3064,161,0.0196263
0,32,1000,1774,0.010425
0,32,1129,1064,0.00628405
0,3064,742,548,0.0718827
0,1516,290,97,0.00374595
0,1064,1258,1000,0.0791935
0,1451,226,613,0.0126098
0,1580,2935,3451,0.89855
0,1580,290,484,0.0150779
0,2290,226,32,0.00200877
0,1838,2870,484,0.159791
0,161,2161,32,0.0016603
0,290,32,3193,0.00427175
0,97,2354,548,0.00852158
0,1193,226,1838,0.0298795
0,161,1838,742,0.0173794
0,742,871,355,0.0138866
0,97,1645,226,0.00456016
0,677,161,1903,0.0159767
0,2548,32,161,0.00200039
0,613,2354,290,0.0230929
0,1580,2225,2999,0.573698
0,677,355,2419,0.0369701
0,1193,1903,97,0.0152833
0,355,677,226,0.00374055
0,2032,1451,677,0.121866
0,935,3967,355,0.0678761
0,290,613,742,0.0094332
0,871,32,871,0.00276094
0,355,3128,1193,0.082977
0,1774,97,806,0.0106312
0,419,161,3128,0.0169316
0,161,1258,3644,0.0433188
0,742,419,1903,0.0378984
0,226,3515,161,0.0079872
0,2612,97,742,0.0153708
0,3193,548,355,0.0438099
0,806,1064,484,0.0261714
0,161,290,97,0.000360349
0,97,97,613,0.000515917
0,32,161,3193,0.00208005
0,1387,1451,290,0.0309279
0,1967,97,161,0.00286146
0,484,3064,32,0.00459509
0,3644,3838,97,0.093939
0,2741,677,226,0.0228271
0,806,32,2225,0.00665679
0,290,806,2290,0.0323764
0,290,3128,3709,0.220777
0,1000,3257,484,0.104235
0,355,161,1645,0.00717154
0,290,97,1129,0.00290369
0,1064,2290,1774,0.256535
0,1774,613,2870,0.184015
0,1193,32,32,0.000227309
0,548,806,161,0.00445622
0,935,1580,806,0.0695241
0,32,2870,1645,0.02136
0,1064,419,1064,0.0295297
0,1645,226,1451,0.0393617
0,3580,290,613,0.0425958
0,290,1451,484,0.0129901
0,871,1774,97,0.00930207
0,935,355,1064,0.025228
0,97,613,3064,0.0158925
0,1451,226,161,0.00343768
0,32,677,2548,0.00908746
0,3709,3128,226,0.151746
0,1193,2483,2612,0.426782
0,161,2161,1645,0.0337872
0,1580,1064,97,0.0089926
0,97,2354,97,0.0036403
0,484,1064,484,0.0170145
0,32,2548,613,0.00714535
0,3451,1967,419,0.19106
0,4031,613,32,0.010628
0,1064,226,2161,0.0347363
0,3967,1322,548,0.173174
0,1903,3580,32,0.0267484
0,32,1709,161,0.00504782
0,3838,1193,1580,0.398258
0,548,290,1322,0.0139896
0,1580,32,290,0.00183204
0,1774,1193,613,0.0803416
0,2548,97,3838,0.0545387
0,3838,97,290,0.00668441
0,355,677,3386,0.0555519
0,290,613,3902,0.0421292
0,2161,1451,2806,0.500524
0,871,32,161,0.000600932
0,226,806,290,0.003683
0,548,3386,1516,0.172277
0,419,161,2548,0.0131477
0,290,3322,1258,0.0730991
0,2677,161,3902,0.110198
0,97,1451,1322,0.018956
0,226,3515,742,0.0381983
0,32,1387,1838,0.0150647
0,161,2677,226,0.00697389
0,226,548,3838,0.0311965
0,2225,32,2935,0.0295984
0,226,1064,677,0.00997147
0,97,97,32,9.58335e-05
0,32,161,548,0.000444074
0,1967,97,742,0.00939798
0,2548,548,97,0.00822096
0,2354,97,2677,0.0414724
0,2677,1000,161,0.0265599
0,1709,161,1322,0.0229162
0,419,1000,677,0.0180041
0,3257,32,548,0.00552945
0,1000,3257,806,0.145828
0,355,161,161,0.00078341
0,3580,1129,1193,0.277908
0,290,97,1709,0.00471616
0,226,290,1193,0.00568501
0,1774,613,3967,0.255477
0,1129,355,226,0.00566131
0,677,1193,484,0.0252906
0,1516,1129,97,0.00831679
0,161,613,3709,0.0266247
0,1064,419,742,0.0243511
0,677,97,2354,0.0167693
0,355,1387,1451,0.0441736
0,3580,290,161,0.0117396
0,290,1451,935,0.0455824
0,2290,3386,419,0.18643
0,2870,226,290,0.0143243
0,226,1258,419,0.00857137
0,1451,3451,32,0.0167348
0,806,1580,32,0.00381275
0,290,32,3644,0.0050341
0,3709,1258,97,0.0225019
0,1387,935,226,0.0165007
0,1580,290,290,0.00882534
0,484,3580,97,0.0114175
0,2806,871,290,0.0374973
0,161,2032,1451,0.0333138
0,1193,226,2032,0.040107
0,806,548,2290,0.0617528
0,2677,484,1322,0.100099
0,419,1516,32,0.00244318
0,355,1709,548,0.0215139
0,677,161,3322,0.0244303
0,32,1709,871,0.00721003
0,1193,548,97,0.00504641
0,1774,3193,484,0.172094
0,3257,1903,419,0.137345
0,2612,1129,32,0.0136428
0,484,355,1580,0.0157771
0,290,2999,290,0.0156252
0,1967,290,2161,0.0777086
0,613,1193,1645,0.0713192
0,1322,161,3386,0.0515927
0,97,3515,3386,0.095463
0,2935,3515,97,0.0775682
0,1451,742,97,0.00734799
0,1774,97,1709,0.0184444
0,161,1258,355,0.00503634
0,742,419,742,0.0162128
0,97,1451,871,0.0124329
0,2225,290,32,0.00254905
0,161,2677,548,0.0146307
0,1580,548,161,0.00858901
0,2161,97,548,0.0106566
0,97,2870,32,0.00343927
0,2032,1258,2419,0.352676
0,806,1064,1387,0.0761008
0,1967,32,2935,0.0259068
0,4031,97,226,0.00610671
0,97,97,1774,0.00158645
0,97,1451,226,0.00269963
0,3580,97,2999,0.0646209
0,2032,419,3644,0.225063
0,871,1580,2096,0.170919
0,1322,1387,935,0.0972181
0,2483,1000,161,0.0471787
0,355,2419,161,0.00764459
0,32,1387,742,0.00380789
0,3257,32,226,0.00237729
0,2612,806,97,0.0165325
0,355,161,742,0.003263
0,1129,2096,97,0.0126842
0,2354,2870,355,0.14225
0,290,97,226,0.000564038
0,871,548,355,0.0109453
0,226,290,1774,0.00771521
0,548,806,3128,0.0847882
0,4031,161,3128,0.14117
0,1645,226,290,0.00831981
0,2032,742,677,0.0704162
0,1580,32,806,0.00499118
0,3515,226,226,0.0101078
0,1387,3644,97,0.0227616
0,742,1903,484,0.040055
0,97,613,97,0.00100789
0,2419,355,2935,0.159806
0,1387,935,1838,0.13884
0,1322,871,290,0.0180807
0,935,32,2677,0.00873676
0,419,3128,32,0.00560009
0,2741,161,742,0.0261613
0,32,2548,1516,0.0225089
0,290,2935,3064,0.172888
0,419,1516,1645,0.0644833
0,3257,548,1645,0.185785
0,2870,484,742,0.0629674
0,355,1709,97,0.00345118
0,1903,3580,4031,1.52949
0,419,419,548,0.00703491
0,3128,1064,3773,0.785226
0,548,290,677,0.00729716
0,1129,871,32,0.00351002
0,2677,1193,1129,0.200937
0,548,3838,419,0.0586341
0,3580,806,97,0.0134842
0,2935,32,226,0.00278118
0,484,2612,2741,0.213073
0,355,677,2483,0.0387313
0,548,1064,1322,0.0437949
0,290,226,1387,0.00714827
0,97,3193,1516,0.0411476
0,3709,742,161,0.0296819
0,1645,2483,935,0.227048
0,3322,1064,226,0.0423109
0,2032,1451,290,0.051286
0,419,161,1387,0.00774503
0,1903,548,97,0.00820189
0,742,419,32,0.00134135
0,97,1451,419,0.00603415
0,484,2096,484,0.0323232
0,677,613,548,0.0166686
0,32,1387,935,0.00676021
0,613,806,1064,0.032741
0,2161,97,226,0.00376975
0,1258,290,484,0.0127905
0,2548,3451,97,0.0421749
0,2096,161,742,0.016979
0,32,3064,97,0.00437457
0,97,97,1193,0.000953679
0,3580,97,2419,0.0596944
0,32,161,1709,0.00125714
0,1838,3902,32,0.0312852
0,1193,1064,419,0.0358756
0,484,548,2870,0.046377
0,3193,355,161,0.0131442
0,290,97,3386,0.00678631
0,484,871,3580,0.0968154
0,97,3064,4031,0.0874127
0,806,742,161,0.00657865
0,161,1774,290,0.00600271
0,1903,2548,32,0.0129158
0,3515,2870,871,0.486564
0,677,97,1193,0.00632588
0,677,871,548,0.0200246
0,290,290,3064,0.0180397
0,1580,32,226,0.00146808
0,548,484,2225,0.0354206
0,226,1258,1580,0.0286157
0,3451,935,290,0.0534962
0,32,1129,1451,0.00644009
0,4031,1645,161,0.0699498
0,3064,742,419,0.0576399
0,3386,871,806,0.139731
0,97,613,548,0.00328414
0,677,1193,419,0.0232521
0,32,677,32,0.000449174
0,1000,484,3644,0.111992
0,1903,290,1774,0.0579696
0,419,3128,1774,0.13533
0,613,3386,1000,0.128886
0,548,3580,484,0.0589327
0,484,1064,2741,0.0841048
0,290,4031,742,0.0600575
0,1258,2935,1193,0.242443
0,3257,548,32,0.00734443
0,742,871,2677,0.104144
0,2612,290,161,0.00821217
0,290,1645,161,0.00500815
0,226,1838,677,0.0195452
0,613,2354,2096,0.181613
0,2870,226,32,0.00256033
0,1129,1580,1903,0.191987
0,1258,484,4031,0.155104
0,97,3193,935,0.0225095
0,484,355,290,0.00379333
0,1258,3515,1064,0.27239
0,419,161,1838,0.0100553
0,1387,419,677,0.0270062
0,2548,1580,484,0.117409
0,677,613,97,0.00286557
0,1000,1580,1000,0.122564
0,871,1258,3322,0.406459
0,548,1000,1129,0.0350212
0,161,1451,3902,0.0599349
0,1258,2419,290,0.0571763
0,419,2032,548,0.0306673
0,97,1258,3386,0.0383038
0,355,1193,32,0.00182817
0,3580,97,3902,0.137593
0,32,161,1387,0.00100866
0,1387,1838,3128,0.461778
0,2225,2483,2096,0.655112
0,1129,1387,97,0.00926966
0,1516,97,226,0.0028635
0,1064,1451,613,0.0555996
0,355,2419,3386,0.191339
0,2354,97,806,0.0174497
0,290,2483,806,0.0411315
0,1258,2096,1516,0.234415
0,2290,290,290,0.0123274
0,226,2290,290,0.00955701
0,1838,161,2677,0.0499279
0,290,97,3967,0.0095455
0,97,3709,1322,0.04253
0,2870,3967,97,0.0810053
0,1774,613,2225,0.13948
0,32,2870,3967,0.0448442
0,97,1967,355,0.00543686
0,677,97,1774,0.00993816
0,32,1903,1903,0.0214739
0,3644,2290,161,0.0640497
0,226,97,2999,0.00527957
0,677,2870,32,0.00708126
0,161,806,1774,0.0141632
0,613,2677,548,0.0571929
0,32,1258,1645,0.0103248
0,3386,871,355,0.0603815
0,97,613,1258,0.00691197
0,548,2741,1064,0.101614
0,1903,2548,613,0.182502
0,3322,548,871,0.0969478
0,32,677,742,0.00276443
0,613,1516,355,0.020415
0,1000,484,226,0.00673614
0,935,32,3838,0.0151799
0,677,1451,97,0.00671218
0,1774,161,32,0.00145069
0,1774,226,32,0.00182625
0,1709,871,548,0.0493835
0,1064,2806,97,0.0142338
0,226,1838,226,0.00569023
0,806,1258,355,0.0268192
0,161,226,742,0.00241774
0,1451,1967,548,0.0951625
0,742,3773,1064,0.176749
0,2032,226,161,0.00566783
0,3515,742,742,0.110845
0,1258,226,3128,0.0497917
0,2806,419,97,0.00591497
0,1322,3322,97,0.0356557
0,484,355,742,0.0093463
0,32,3257,97,0.00494092
0,419,161,226,0.00121719
0,935,1451,871,0.0723537
0,1903,806,677,0.0659275
0,1258,32,290,0.00157786
0,1387,1193,806,0.0800478
0,1000,1580,32,0.00573753
0,1258,290,161,0.00390906
0,3257,1064,97,0.0202504
0,355,1193,613,0.0191598
0,2999,548,871,0.0926632
0,1129,3128,226,0.0518152
0,3580,97,742,0.0157613
0,290,1129,97,0.00234718
0,613,2032,2741,0.199274
0,2032,226,355,0.0115487
0,1516,97,1709,0.0154309
0,1451,419,161,0.00582348
0,4096,2354,1064,0.582281
0,1709,1387,1000,0.148076
0,161,3902,484,0.0233621
0,290,97,2483,0.00609617
0,484,871,355,0.0113213
0,3451,1774,419,0.13859
0,419,677,871,0.0159311
0,1645,226,2677,0.0571039
0,32,1903,419,0.00479657
0,613,290,1580,0.023083
0,484,2612,1903,0.142861
0,226,97,2419,0.0039468
0,548,484,1064,0.0191807
0,3838,97,2548,0.0886709
0,161,1967,2935,0.0660827
0,290,32,2225,0.00328108
0,613,2677,226,0.0211853
0,2419,3580,613,0.285641
0,97,613,1709,0.00848909
0,32,677,1193,0.0042027
0,1516,3580,1258,0.381223
0,613,1516,806,0.0406409
0,613,548,1516,0.0330868
0,3838,161,548,0.0226523
0,484,3580,2419,0.256901
0,935,32,161,0.000594059
0,1774,161,1645,0.031157
0,1258,97,3709,0.0341631
0,290,4031,1903,0.140897
0,1709,871,97,0.0104285
0,226,3838,355,0.0223553
0,1903,613,2483,0.180092
0,1709,1387,97,0.0136011
0,161,226,1838,0.00546155
0,742,1451,161,0.00984318
0,97,419,290,0.00111181
0,484,355,161,0.00192793
0,32,355,806,0.00149859
0,1967,290,871,0.0330654
0,3838,97,3580,0.1212
0,32,3257,548,0.00746011
0,548,2225,1129,0.0826791
0,1000,742,1193,0.0609948
0,2935,355,2161,0.133543
0,419,161,677,0.00353078
0,355,1000,161,0.00415293
0,2999,2032,1064,0.371125
0,1129,2419,806,0.126194
0,1258,32,871,0.00484839
0,2419,1193,97,0.0155003
0,935,2032,97,0.0110096
0,290,3515,226,0.0143191
0,1322,161,2612,0.0411491
0,355,1193,1193,0.0313469
0,355,1000,1193,0.0271243
0,3580,97,161,0.00460917
0,290,1129,677,0.0145954
0,1000,1903,3257,0.360607
0,1064,3322,32,0.0165888
0,226,1322,161,0.00344392
0,1903,1838,2870,0.574745
0,1516,97,1129,0.0177459
0,2806,935,32,0.00871308
0,97,3709,419,0.0136956
0,1322,2806,32,0.012674
0,226,290,2548,0.0125381
0,419,677,290,0.00540582
0,1193,2612,1193,0.220027
0,355,484,806,0.00977464
0,677,97,613,0.00337848
0,2096,3128,97,0.0309405
0,32,1903,1000,0.0108256
0,613,290,97,0.00136151
0,226,97,3902,0.00726801
0,548,484,1645,0.0310623
0,1129,161,1258,0.0152452
0,1064,97,1774,0.0106924
0,2419,3580,32,0.0271302
0,1322,3838,2419,0.677946
0,1903,32,2870,0.0196543
0,677,1193,2290,0.118647
0,2935,290,355,0.0170675
0,32,677,1903,0.00669067
0,226,2870,548,0.0512252
0,3838,161,97,0.00475762
0,677,2999,613,0.0680269
0,935,32,871,0.00312394
0,3773,871,613,0.128119
0,2935,3322,226,0.10859
0,1064,1967,97,0.0166482
0,613,484,3902,0.0753424
0,1774,161,1451,0.0326137
