nnodes,ppn,nthreads,order,ndirsets,ngroupsets,nzonesetsx,nzonesetsy,nzonesetsz,ngroups,ndirections,nx,ny,nz,legendre_order,solver,k1,k2,k3,k4,k5,k6,k7,k8,k9
0,1,64,1,2,8,8,1,1,1,8,40,32,32,32,2,1,0.0466241,0.00865143,0.0091244,0.0172918,0.0160602,0.224811,0.000620457,0.160481,0.0943692
0,1,64,1,0,16,1,1,1,1,64,96,32,32,32,1,1,0.0576777,0.0985874,0.0960328,0.170016,0.368516,2.02798,0.000897267,1.20751,0.932701
0,1,64,1,2,56,1,1,1,1,24,56,32,32,32,2,0,0.0475197,0.0482012,0.0567371,0.0617381,0.123829,0.569631,0.000489484,0.223968,0.203565
0,1,64,1,5,24,32,1,1,1,64,120,32,32,32,1,1,0.133364,0.428965,0.319292,1.50256,0.635292,19.5903,0.00127883,16.4258,2.1231
0,1,64,1,3,48,1,1,1,1,32,96,32,32,32,1,0,0.0458435,0.169273,0.282116,0.168218,0.127144,1.51446,0.000512396,0.652559,0.620791
0,1,64,1,5,32,1,1,1,1,48,64,32,32,32,0,0,0.0461572,0.111411,0.0837952,0.185133,0.100505,1.12207,0.000535469,0.521646,0.489289
0,1,64,1,5,8,2,1,1,1,8,80,32,32,32,2,1,0.0425178,0.0525757,0.0433593,0.0425339,0.0192182,0.319156,0.000186512,0.13484,0.093613
0,1,64,1,2,32,32,1,1,1,32,32,32,32,32,3,0,0.113425,0.0539274,0.05504,0.0307577,0.415512,2.33204,0.000953176,1.7533,0.272204
0,1,64,1,3,8,2,1,1,1,64,48,32,32,32,3,1,0.0476409,0.512294,0.452524,0.296572,11.6446,15.4979,0.000847071,2.49264,0.419102
0,1,64,1,3,16,1,1,1,1,8,16,32,32,32,1,1,0.0422641,0.00751247,0.0199949,0.0108534,0.00880054,0.100134,0.00058793,0.0451,0.0325937
0,1,64,1,0,40,32,1,1,1,64,40,32,32,32,4,0,0.142843,0.186438,0.185316,0.0556324,2.45104,5.93678,0.00137727,2.95052,0.556524
0,1,64,1,1,56,8,1,1,1,80,56,32,32,32,3,0,0.0983774,0.53516,0.820266,0.126093,2.91065,5.53629,0.00121885,0.963213,0.69888
0,1,64,1,5,56,2,1,1,1,16,56,32,32,32,3,1,0.0523852,0.162912,0.234232,0.133109,0.103479,1.20886,0.000271508,0.536737,0.27053
0,1,64,1,3,40,2,1,1,1,48,120,32,32,32,1,0,0.0471796,0.337757,0.397395,0.233925,0.24785,2.52908,0.000698807,1.07894,0.993439
0,1,64,1,1,16,4,1,1,1,40,32,32,32,32,3,0,0.0503821,0.147523,0.181541,0.0673064,0.727983,1.47038,0.000651909,0.283042,0.190992
0,1,64,1,3,40,2,1,1,1,80,120,32,32,32,3,0,0.0576657,1.6304,2.43399,0.314001,23.6846,30.1529,0.000992176,1.81673,1.73412
0,1,64,1,4,16,1,1,1,1,24,80,32,32,32,3,0,0.043481,0.123012,0.132605,0.179561,0.208649,1.04067,0.000472433,0.313616,0.277073
0,1,64,1,4,40,32,1,1,1,32,40,32,32,32,1,1,0.129063,0.252197,0.439022,1.27135,0.378314,9.32772,0.000866005,6.97559,1.04738
0,1,64,1,2,32,8,1,1,1,24,96,32,32,32,3,1,0.0728068,0.0978527,0.0968586,0.366815,0.216904,2.88497,0.000531772,2.01964,0.624297
0,1,64,1,5,24,2,1,1,1,88,24,32,32,32,3,0,0.0527967,0.371782,0.596925,0.121646,3.29176,4.83416,0.000840035,0.375345,0.351195
0,1,64,1,4,48,4,1,1,1,80,48,32,32,32,3,1,0.0679724,0.325102,0.459333,0.421916,2.4024,6.1217,0.00102551,2.36364,0.796836
0,1,64,1,4,56,1,1,1,1,64,112,32,32,32,2,1,0.0488207,0.253409,0.286303,0.367772,0.740565,4.35114,0.000846349,2.42401,1.54932
0,1,64,1,1,64,16,1,1,1,128,64,32,32,32,1,1,0.170223,0.35138,0.445492,2.33491,2.03542,26.8468,0.00181862,21.4022,1.63747
0,1,64,1,3,48,8,1,1,1,64,48,32,32,32,3,1,0.0835385,0.550917,1.56121,0.66757,1.70189,8.43029,0.000938942,3.82244,0.944111
0,1,64,1,2,8,8,1,1,1,8,8,32,32,32,0,1,0.0448595,0.00186968,0.00215121,0.0090761,0.00480368,0.0759898,0.00100189,0.0507352,0.0277313
0,1,64,1,2,8,1,1,1,1,64,88,32,32,32,0,1,0.0627865,0.0254018,0.02091,0.15283,0.0952235,1.26027,0.00095485,0.926595,0.726498
0,1,64,1,1,24,16,1,1,1,48,24,32,32,32,2,1,0.0729148,0.17474,0.301309,0.235587,0.875013,3.35684,0.00092921,1.73021,0.433784
0,1,64,1,2,24,4,1,1,1,16,120,32,32,32,1,0,0.0506376,0.0230321,0.0227981,0.05625,0.0247345,0.543831,0.000399194,0.343578,0.292077
0,1,64,1,0,56,8,1,1,1,32,112,32,32,32,2,1,0.0927337,0.0944154,0.0932999,0.720504,0.212932,6.05171,0.000601583,4.80279,0.894845
0,1,64,1,5,24,16,1,1,1,48,72,32,32,32,1,0,0.0853057,0.207454,0.197024,0.113955,0.301696,1.94239,0.000863919,0.996108,0.65528
0,1,64,1,4,64,16,1,1,1,16,128,32,32,32,1,1,0.120581,0.412102,0.446696,1.26749,0.0933485,8.9295,0.000563253,6.66423,0.972182
0,1,64,1,0,24,4,1,1,1,40,96,32,32,32,4,1,0.0514809,0.371219,0.286029,0.25383,0.902468,3.39797,0.000663605,1.42813,0.670118
0,1,64,1,1,56,2,1,1,1,32,112,32,32,32,0,0,0.0550277,0.0331994,0.0308739,0.125328,0.0266441,0.943346,0.000501701,0.583996,0.523372
0,1,64,1,2,64,4,1,1,1,80,128,32,32,32,0,0,0.0729504,0.055567,0.0473267,0.255819,0.144648,2.65635,0.00114439,1.74581,1.53437
0,1,64,1,2,40,1,1,1,1,40,40,32,32,32,4,1,0.0487167,0.159092,0.176931,0.0465872,0.951935,1.77611,0.000692101,0.381891,0.237355
0,1,64,1,1,48,8,1,1,1,48,48,32,32,32,1,0,0.081308,0.114291,0.15209,0.075938,0.328896,1.39773,0.000856222,0.647512,0.392819
0,1,64,1,0,32,4,1,1,1,72,32,32,32,32,1,0,0.0547695,0.0309219,0.0347839,0.0729949,0.467373,1.10213,0.000978363,0.41322,0.354308
0,1,64,1,5,40,16,1,1,1,128,120,32,32,32,0,0,0.123809,0.648888,0.290644,0.361887,0.784832,5.91459,0.0015466,3.23441,2.46204
0,1,64,1,3,40,32,1,1,1,32,120,32,32,32,3,1,0.149021,0.640925,0.882604,1.33805,0.486835,18.0669,0.000967077,14.5987,1.24178
0,1,64,1,3,16,2,1,1,1,32,112,32,32,32,0,0,0.0434401,0.125291,0.0368126,0.234857,0.0455164,1.16754,0.000572525,0.579328,0.531729
0,1,64,1,2,64,32,1,1,1,32,64,32,32,32,2,0,0.185231,0.0719418,0.0729864,0.0625818,0.2436,8.62995,0.000940006,8.15857,0.662715
0,1,64,1,5,8,16,1,1,1,96,40,32,32,32,4,1,0.0627749,0.85892,0.734344,0.576277,5.48083,9.66041,0.001341,1.80578,0.793677
0,1,64,1,2,48,32,1,1,1,32,48,32,32,32,1,0,0.149629,0.0415485,0.0393677,0.0476537,0.129849,4.56616,0.00102995,4.29448,0.500531
0,1,64,1,3,24,8,1,1,1,72,24,32,32,32,1,1,0.0652162,0.0849541,0.262098,0.280701,0.577658,2.61349,0.00104727,1.34496,0.524958
0,1,64,1,4,64,16,1,1,1,96,64,32,32,32,0,1,0.151835,0.144183,0.136295,1.25308,0.363473,20.0847,0.00163913,17.9925,1.81884
0,1,64,1,3,40,2,1,1,1,64,40,32,32,32,3,0,0.0548437,0.447354,1.40936,0.147247,9.61001,12.4146,0.000815687,0.717718,0.680024
0,1,64,1,1,24,1,1,1,1,8,72,32,32,32,0,1,0.0441739,0.00907329,0.00775044,0.0351608,0.00404505,0.261804,0.000335275,0.182308,0.131679
0,1,64,1,3,56,16,1,1,1,96,56,32,32,32,2,0,0.13798,0.390852,1.57712,0.244575,2.39575,7.34892,0.00138437,2.55401,1.46864
0,1,64,1,1,24,1,1,1,1,32,48,32,32,32,4,0,0.0458277,0.280413,0.229421,0.13253,0.552907,1.78076,0.000461048,0.520228,0.212432
0,1,64,1,2,24,16,1,1,1,16,24,32,32,32,4,0,0.0660876,0.0286423,0.0298866,0.0163752,0.161321,0.516885,0.000516757,0.264221,0.0915254
0,1,64,1,3,64,2,1,1,1,104,64,32,32,32,3,0,0.0631147,1.21704,3.3207,0.508951,32.613,43.9248,0.00124197,6.06132,1.67392
0,1,64,1,1,56,32,1,1,1,32,112,32,32,32,3,0,0.183637,2.13342,3.188,0.14885,1.42797,12.7308,0.000791712,5.76045,1.28208
0,1,64,1,5,8,2,1,1,1,64,40,32,32,32,2,0,0.0449495,0.197637,0.196402,0.0488637,1.01786,2.09088,0.000696593,0.523587,0.356685
0,1,64,1,3,16,2,1,1,1,64,16,32,32,32,0,0,0.0446626,0.0338564,0.0339141,0.115961,0.208221,0.722211,0.000871447,0.287646,0.258172
0,1,64,1,4,56,4,1,1,1,48,112,32,32,32,2,1,0.0678106,0.313939,0.446061,0.585028,0.555279,5.9635,0.000750618,3.84892,1.17458
0,1,64,1,1,16,16,1,1,1,32,16,32,32,32,3,1,0.0612139,0.156024,0.334449,0.194393,0.948811,2.26847,0.000667435,0.606476,0.211358
0,1,64,1,0,8,32,1,1,1,128,8,32,32,32,1,0,0.0682248,0.0152324,0.0162713,0.0215959,1.51646,1.99918,0.00185353,0.38709,0.182759
0,1,64,1,1,24,4,1,1,1,64,96,32,32,32,4,0,0.0584208,13.8422,0.870126,0.171886,2.52784,20.0597,0.000879385,2.41136,0.88431
0,1,64,1,4,56,1,1,1,1,24,112,32,32,32,3,0,0.0473862,0.188688,0.252893,0.124412,0.208807,1.31978,0.000427819,0.433362,0.399226
0,1,64,1,3,16,4,1,1,1,80,16,32,32,32,3,1,0.0500059,0.223181,0.645148,0.494528,3.32806,5.28621,0.00106575,0.527016,0.339086
0,1,64,1,3,64,1,1,1,1,80,64,32,32,32,0,1,0.047783,0.169059,0.166313,0.336852,0.349257,3.17489,0.000948926,1.94815,1.22632
0,1,64,1,2,24,8,1,1,1,16,120,32,32,32,2,1,0.0618907,0.0473825,0.0475003,0.222589,0.0561547,1.91025,0.000445511,1.46507,0.514669
0,1,64,1,0,16,32,1,1,1,32,64,32,32,32,2,1,0.0851964,0.0547487,0.0536085,0.263834,0.246675,4.16662,0.000976982,3.48295,0.533312
0,1,64,1,5,56,16,1,1,1,48,112,32,32,32,1,1,0.132161,0.301399,0.404702,2.46588,0.301114,16.5354,0.000822182,12.8773,1.51987
0,1,64,1,2,48,2,1,1,1,16,96,32,32,32,4,0,0.0523351,0.119452,0.128133,0.0622165,0.152253,0.805897,0.000425455,0.278165,0.234596
0,1,64,1,2,48,4,1,1,1,96,96,32,32,32,4,0,0.0812292,0.746291,0.821493,0.143827,5.92073,9.46886,0.00133225,1.55615,1.44749
0,1,64,1,5,32,8,1,1,1,72,128,32,32,32,0,0,0.0716591,0.367634,0.141359,0.221307,0.24281,3.02146,0.000962779,1.67681,1.38875
0,1,64,1,3,8,8,1,1,1,8,72,32,32,32,4,0,0.0468563,0.125231,0.112701,0.0198865,0.0443286,0.440821,0.000351403,0.112693,0.0904536
0,1,64,1,0,32,1,1,1,1,8,32,32,32,32,2,0,0.0442444,0.00728978,0.00862947,0.0261493,0.0144031,0.115918,0.000861746,0.0471158,0.0402655
0,1,64,1,3,64,4,1,1,1,24,128,32,32,32,3,1,0.0717068,0.534616,0.906236,0.448868,0.240128,4.73415,0.00058723,2.48316,0.720435
0,1,64,1,1,40,1,1,1,1,56,40,32,32,32,0,0,0.0479104,0.0150832,0.0156505,0.10248,0.0702578,0.643649,0.000756531,0.349125,0.323247
0,1,64,1,1,40,4,1,1,1,88,40,32,32,32,2,0,0.0625625,0.175402,0.23795,0.101147,1.60152,2.85907,0.00111638,0.599804,0.515471
0,1,64,1,2,48,8,1,1,1,8,96,32,32,32,4,0,0.0712309,0.0505952,0.0523075,0.0319314,0.0409056,0.514582,0.000379458,0.317715,0.149948
0,1,64,1,2,8,2,1,1,1,88,24,32,32,32,3,0,0.0512971,0.0907169,0.0971102,0.10306,2.93324,3.70767,0.0011169,0.409538,0.306005
0,1,64,1,5,32,16,1,1,1,48,96,32,32,32,0,1,0.102531,0.19905,0.100235,0.942593,0.131812,8.81536,0.000895714,7.27547,1.50268
0,1,64,1,3,16,8,1,1,1,80,80,32,32,32,3,1,0.0600396,1.04239,1.05087,0.658585,2.64742,8.48001,0.00106397,2.80887,1.01911
0,1,64,1,0,24,32,1,1,1,64,24,32,32,32,4,0,0.100755,0.109933,0.111795,0.0329438,2.44586,3.93033,0.00124751,1.13834,0.31199
0,1,64,1,3,56,8,1,1,1,8,56,32,32,32,0,0,0.0670172,0.019488,0.0195611,0.0412821,0.00603702,0.458383,0.000548308,0.365591,0.155174
0,1,64,1,5,56,32,1,1,1,96,112,32,32,32,0,1,0.237665,0.468542,0.355843,3.10021,0.576614,57.3706,0.00164942,52.5317,3.32483
0,1,64,1,4,56,32,1,1,1,32,56,32,32,32,2,1,0.166341,0.571919,1.29611,3.5676,0.771184,19.2358,0.000973705,13.0104,1.29401
0,1,64,1,2,32,2,1,1,1,16,32,32,32,32,1,1,0.0468512,0.00767206,0.00793838,0.0272632,0.024879,0.293003,0.000450814,0.204259,0.106821
0,1,64,1,3,48,8,1,1,1,8,48,32,32,32,1,0,0.0649847,0.0228805,0.0620516,0.0349308,0.0112484,0.423545,0.000431691,0.286363,0.13576
0,1,64,1,0,56,16,1,1,1,32,112,32,32,32,1,1,0.121353,0.0539109,0.0530238,1.32416,0.1011,10.5041,0.000733257,8.8642,0.741964
0,1,64,1,3,16,2,1,1,1,8,64,32,32,32,1,1,0.0438099,0.0288886,0.0289527,0.0427982,0.00962023,0.273831,0.000512265,0.145351,0.0918323
0,1,64,1,1,64,8,1,1,1,72,64,32,32,32,4,1,0.109833,0.914473,1.51512,0.702849,3.827,14.135,0.00108218,6.98197,1.20475
0,1,64,1,1,48,32,1,1,1,32,96,32,32,32,2,1,0.160177,1.01537,1.39119,2.32522,0.753555,20.3911,0.000789907,14.8387,1.40972
0,1,64,1,0,32,1,1,1,1,40,32,32,32,32,2,0,0.0441378,0.0436003,0.0575758,0.0892281,0.324611,0.772102,0.000610121,0.207192,0.191407
0,1,64,1,3,8,2,1,1,1,8,8,32,32,32,3,0,0.0439334,0.0112898,0.032834,0.010693,0.0278796,0.117658,0.000539028,0.0266746,0.0176535
0,1,64,1,5,40,1,1,1,1,8,120,32,32,32,1,1,0.0441823,0.0559726,0.0525569,0.0542031,0.00825325,0.543054,0.000161804,0.334611,0.226476
0,1,64,1,3,24,32,1,1,1,64,120,32,32,32,3,1,0.136899,1.23918,1.25055,1.50171,1.79491,22.1667,0.00119093,16.0874,1.83864
0,1,64,1,5,32,8,1,1,1,120,32,32,32,32,0,1,0.0768036,0.138499,0.157015,0.597797,0.624404,4.74256,0.00137552,3.08206,0.918008
0,1,64,1,4,32,1,1,1,1,128,128,32,32,32,0,1,0.170907,0.138373,0.0785132,1.19208,0.350374,5.36583,0.00161866,3.44013,2.09617
0,1,64,1,2,8,4,1,1,1,32,16,32,32,32,3,1,0.0443169,0.0271549,0.0285744,0.0242179,0.38843,0.631389,0.000620636,0.126633,0.0800619
0,1,64,1,1,40,8,1,1,1,56,40,32,32,32,4,1,0.0800284,0.543811,0.863655,0.456807,2.57242,6.94056,0.000921202,2.3889,0.645095
0,1,64,1,3,16,1,1,1,1,40,16,32,32,32,2,0,0.0446797,0.0552121,0.209133,0.1136,0.449884,1.03121,0.000586818,0.178315,0.169966
0,1,64,1,1,16,32,1,1,1,96,16,32,32,32,0,0,0.0858641,0.05367,0.0521469,0.0398432,0.406739,1.31779,0.00167302,0.72493,0.322441
0,1,64,1,1,64,16,1,1,1,64,64,32,32,32,0,1,0.134736,0.113512,0.109484,0.909311,0.14909,13.7419,0.00105923,12.335,1.03386
0,1,64,1,1,32,16,1,1,1,16,32,32,32,32,0,1,0.0757362,0.0522184,0.049073,0.141578,0.0272502,1.52439,0.000536782,1.2485,0.240285
0,1,64,1,1,64,16,1,1,1,16,64,32,32,32,2,1,0.112253,0.345879,0.709487,0.844515,0.189207,6.18298,0.000509088,4.08325,0.474292
0,1,64,1,3,8,4,1,1,1,8,8,32,32,32,2,0,0.043746,0.00595394,0.0215626,0.00819731,0.0212542,0.0925116,0.000791732,0.0283311,0.020292
0,1,64,1,4,48,16,1,1,1,48,96,32,32,32,0,0,0.121517,0.154787,0.115133,0.125873,0.101399,2.47324,0.00102875,1.8183,1.00307
0,1,64,1,2,56,16,1,1,1,80,56,32,32,32,4,0,0.13635,0.388704,0.502508,0.0939753,4.13724,6.79145,0.00121567,1.49303,0.811307
0,1,64,1,1,16,16,1,1,1,32,16,32,32,32,3,0,0.0593026,0.155663,0.334157,0.0192023,0.950784,1.70285,0.000662353,0.214975,0.122306
0,1,64,1,0,56,4,1,1,1,32,56,32,32,32,2,0,0.0664624,0.0569502,0.0583812,0.0314331,0.229142,0.802919,0.00055749,0.368253,0.303507
0,1,64,1,0,32,4,1,1,1,24,32,32,32,32,2,1,0.0509393,0.0222903,0.022311,0.0896848,0.120126,0.707726,0.000487106,0.424266,0.158306
0,1,64,1,1,16,32,1,1,1,32,64,32,32,32,0,0,0.088173,0.185501,0.114581,0.0755481,0.107654,1.38825,0.000710405,0.849386,0.602834
0,1,64,1,0,8,1,1,1,1,16,80,32,32,32,0,0,0.0415631,0.00628152,0.00683644,0.0812901,0.00759995,0.495762,0.000498665,0.338405,0.184788
0,1,64,1,1,48,4,1,1,1,16,48,32,32,32,0,0,0.0582823,0.0217702,0.0206555,0.0413628,0.0105709,0.312392,0.000317463,0.195485,0.143466
0,1,64,1,5,24,1,1,1,1,96,24,32,32,32,3,1,0.050152,0.394298,0.575848,0.165088,3.6032,5.28833,0.000911861,0.467192,0.333577
0,1,64,1,1,32,16,1,1,1,128,128,32,32,32,3,1,0.114575,2.59081,2.72901,1.53522,8.14954,38.2702,0.0017886,22.65,3.43911
0,1,64,1,0,8,8,1,1,1,88,32,32,32,32,3,0,0.0511164,0.147839,0.137799,0.0756844,2.79834,3.79232,0.0012126,0.494703,0.418001
0,1,64,1,1,32,8,1,1,1,64,64,32,32,32,3,0,0.0743287,0.65126,0.784643,0.0992596,2.03315,4.7448,0.00104947,1.00966,0.635946
0,1,64,1,0,8,8,1,1,1,48,24,32,32,32,3,1,0.0496304,0.0557963,0.0571518,0.116766,0.844483,1.5687,0.000847142,0.432005,0.24163
0,1,64,1,1,64,8,1,1,1,88,64,32,32,32,4,1,0.110331,1.03053,1.60786,0.768098,5.31999,17.0938,0.00123521,8.14373,1.41778
0,1,64,1,5,8,8,1,1,1,32,24,32,32,32,1,0,0.0477734,0.0508837,0.0475166,0.0339628,0.137876,0.46432,0.000482526,0.167249,0.148686
0,1,64,1,0,56,1,1,1,1,24,56,32,32,32,0,0,0.04639,0.00703486,0.00699534,0.0642617,0.0137822,0.373808,0.000498313,0.226289,0.205004
0,1,64,1,1,24,2,1,1,1,40,96,32,32,32,3,0,0.0470535,0.324715,0.314564,0.167246,0.59967,2.15847,0.000567093,0.596398,0.541048
0,1,64,1,2,24,2,1,1,1,32,24,32,32,32,3,1,0.0471225,0.053514,0.0570098,0.0295292,0.387211,0.79271,0.000592421,0.223184,0.130553
0,1,64,1,1,56,1,1,1,1,80,112,32,32,32,1,1,0.0506697,0.152816,0.168258,0.326777,0.506821,4.71126,0.000916801,3.20244,1.92836
0,1,64,1,2,40,32,1,1,1,32,80,32,32,32,0,1,0.136999,0.0253617,0.0241274,1.58034,0.0407874,11.7726,0.000853754,10.047,0.943419
0,1,64,1,4,64,16,1,1,1,16,64,32,32,32,1,1,0.112191,0.234944,0.383032,0.661016,0.101203,5.89589,0.00048404,4.50677,0.778698
0,1,64,1,4,56,16,1,1,1,96,56,32,32,32,4,0,0.140651,1.38313,2.31282,0.125329,8.16143,14.8621,0.00158047,2.65156,1.18835
0,1,64,1,1,8,4,1,1,1,80,56,32,32,32,1,1,0.0484078,0.0953894,0.0994942,0.17993,0.601553,2.36628,0.00105329,1.20949,0.876709
0,1,64,1,3,16,1,1,1,1,64,32,32,32,32,1,1,0.0447928,0.100443,0.169339,0.121485,0.475848,1.38729,0.000863869,0.439726,0.357728
0,1,64,1,3,16,4,1,1,1,72,96,32,32,32,4,1,0.0587304,1.51095,1.56557,0.431514,3.12836,8.79814,0.000912932,1.90795,1.00249
0,1,64,1,5,16,1,1,1,1,112,32,32,32,32,0,1,0.0459669,0.115113,0.0856375,0.131277,0.494173,1.59542,0.00112781,0.628044,0.454117
0,1,64,1,4,8,32,1,1,1,32,8,32,32,32,2,0,0.0574124,0.0821455,0.186234,0.0155616,0.771202,1.36819,0.000840746,0.299678,0.152606
0,1,64,1,0,64,32,1,1,1,32,64,32,32,32,4,0,0.186522,0.149623,0.151909,0.0632012,0.650182,9.63411,0.000961555,8.57928,0.638596
0,1,64,1,5,40,32,1,1,1,64,120,32,32,32,0,1,0.175978,0.335839,0.170083,3.26906,0.286841,30.2404,0.00131576,25.9155,2.54589
0,1,64,1,2,24,2,1,1,1,8,24,32,32,32,1,1,0.0447998,0.00381824,0.00347067,0.0139116,0.00782089,0.126395,0.00060051,0.0868768,0.0530016
0,1,64,1,2,56,2,1,1,1,24,112,32,32,32,0,1,0.0537846,0.0134992,0.0118636,0.231476,0.0142704,1.42957,0.000428591,1.0529,0.396057
0,1,64,1,2,8,32,1,1,1,96,32,32,32,32,1,1,0.0750015,0.0500179,0.0423643,0.21051,0.952235,3.82619,0.00182873,2.47702,0.607651
0,1,64,1,0,24,4,1,1,1,40,96,32,32,32,2,1,0.0509211,0.10664,0.107569,0.316444,0.328001,2.34966,0.000662624,1.3408,0.561095
0,1,64,1,0,56,16,1,1,1,112,56,32,32,32,1,1,0.141025,0.093483,0.0895892,1.29234,1.13876,17.3295,0.0016648,14.514,1.0876
0,1,64,1,3,8,8,1,1,1,32,8,32,32,32,4,0,0.0441921,0.0605229,0.19756,0.0156588,0.637979,1.08423,0.000691049,0.132203,0.0706428
0,1,64,1,5,56,4,1,1,1,88,112,32,32,32,4,1,0.0849153,2.33876,2.51678,1.62937,4.49519,17.3626,0.000932139,6.03327,1.76389
0,1,64,1,0,56,8,1,1,1,120,56,32,32,32,1,1,0.0961964,0.0996828,0.0917228,0.82916,1.30136,10.3722,0.00161613,7.81487,1.19048
0,1,64,1,5,48,8,1,1,1,8,96,32,32,32,4,1,0.0698069,0.187744,0.21084,0.177588,0.0478674,2.05633,0.000234984,1.41361,0.439016
0,1,64,1,3,16,4,1,1,1,80,16,32,32,32,4,1,0.0556625,0.305169,0.97431,0.398863,3.85615,6.10457,0.00101662,0.516561,0.332279
0,1,64,1,1,40,1,1,1,1,32,40,32,32,32,1,0,0.0452062,0.0321939,0.0394682,0.0744164,0.0890998,0.491289,0.00045788,0.201059,0.182117
0,1,64,1,0,48,2,1,1,1,48,96,32,32,32,4,0,0.0542513,0.435071,0.412113,0.153655,1.29847,3.19653,0.000862205,0.752171,0.686929
0,1,64,1,0,48,2,1,1,1,104,96,32,32,32,1,0,0.0533988,0.160251,0.187085,0.314915,0.972048,3.57207,0.00137512,1.56562,1.4584
0,1,64,1,5,32,2,1,1,1,8,64,32,32,32,2,0,0.0450636,0.0500786,0.0596556,0.041332,0.0180997,0.305443,0.000185951,0.117217,0.101183
0,1,64,1,3,32,4,1,1,1,40,128,32,32,32,1,0,0.0566559,0.308814,0.321888,0.123286,0.197485,2.11086,0.00062184,0.965123,0.889476
0,1,64,1,3,8,4,1,1,1,120,8,32,32,32,1,0,0.0501612,0.05308,0.161498,0.0973746,1.78068,2.40425,0.00129556,0.268941,0.256272
0,1,64,1,5,48,8,1,1,1,8,96,32,32,32,2,1,0.0678975,0.0597396,0.0838224,0.248946,0.0209522,1.79116,0.000236788,1.36074,0.415934
0,1,64,1,2,16,16,1,1,1,16,96,32,32,32,3,1,0.0684865,0.0629511,0.0642836,0.186616,0.105214,1.98338,0.000490093,1.51076,0.441878
0,1,64,1,1,8,4,1,1,1,24,16,32,32,32,3,1,0.0451548,0.0630902,0.084652,0.0621792,0.32807,0.684104,0.000487037,0.120377,0.081509
0,1,64,1,0,56,16,1,1,1,32,56,32,32,32,1,0,0.105669,0.0319429,0.0323422,0.0514175,0.100477,1.66151,0.000842469,1.40528,0.360238
0,1,64,1,2,56,16,1,1,1,96,112,32,32,32,0,0,0.149119,0.0618768,0.054089,0.190832,0.214069,3.85451,0.00156614,2.94282,1.71731
0,1,64,1,5,40,32,1,1,1,128,120,32,32,32,2,0,0.202492,1.30358,1.55256,0.338565,4.34676,13.5272,0.00195034,5.42894,2.87826
0,1,64,1,4,16,8,1,1,1,112,32,32,32,32,1,1,0.0593265,0.100248,0.120529,0.261016,1.28644,3.70856,0.00153111,1.80088,0.831815
0,1,64,1,5,24,8,1,1,1,24,48,32,32,32,0,1,0.0602192,0.0454466,0.0351416,0.146231,0.0333472,1.39369,0.000401489,1.09432,0.421385
0,1,64,1,0,48,2,1,1,1,24,96,32,32,32,4,0,0.0532471,0.223116,0.20596,0.110481,0.326192,1.36245,0.000481644,0.407642,0.353156
0,1,64,1,4,16,16,1,1,1,48,96,32,32,32,3,0,0.0728887,1.0618,1.21447,0.107008,1.53388,5.29192,0.000935474,1.18316,0.760783
0,1,64,1,1,32,4,1,1,1,32,32,32,32,32,4,1,0.0570901,0.258212,0.362094,0.23071,0.793087,2.34019,0.000586988,0.637094,0.29824
0,1,64,1,4,16,8,1,1,1,40,16,32,32,32,2,0,0.0524377,0.0666973,0.112205,0.0268136,0.459621,0.875442,0.000706835,0.181364,0.144466
0,1,64,1,1,48,2,1,1,1,8,48,32,32,32,0,1,0.0490776,0.0112244,0.0103488,0.0466021,0.00477705,0.332255,0.000297659,0.248432,0.135265
0,1,64,1,1,24,2,1,1,1,16,48,32,32,32,3,0,0.0456153,0.122241,0.146602,0.0444099,0.127432,0.627972,0.000372912,0.151617,0.117378
0,1,64,1,5,40,16,1,1,1,64,80,32,32,32,4,0,0.122219,1.21242,1.45939,0.144805,2.48285,7.33529,0.000993521,1.82559,1.05246
0,1,64,1,1,32,4,1,1,1,112,128,32,32,32,2,1,0.0635779,0.626296,0.610779,1.07503,2.48785,11.3727,0.00127824,6.00049,2.46035
0,1,64,1,0,56,16,1,1,1,32,56,32,32,32,1,1,0.108417,0.0388696,0.0362961,0.3677,0.111408,5.90445,0.000862586,5.31399,0.499881
0,1,64,1,3,32,16,1,1,1,16,64,32,32,32,2,1,0.0774361,0.0995261,0.179153,0.358772,0.0805569,2.67268,0.000540802,1.93063,0.41846
0,1,64,1,2,56,8,1,1,1,72,112,32,32,32,2,1,0.099348,0.289845,0.241541,0.505578,1.17729,12.0945,0.00108502,9.62357,1.4661
0,1,64,1,4,64,32,1,1,1,32,64,32,32,32,3,0,0.185874,1.01549,2.55454,0.120621,1.32559,13.9226,0.000872688,8.87844,1.42162
0,1,64,1,2,48,2,1,1,1,32,48,32,32,32,3,1,0.0488517,0.10139,0.112833,0.059795,0.386543,1.32292,0.000576363,0.598551,0.259745
0,1,64,1,5,24,8,1,1,1,8,24,32,32,32,0,1,0.0518416,0.00987147,0.0106759,0.042739,0.00825047,0.409607,0.000242862,0.333759,0.153409
0,1,64,1,5,64,1,1,1,1,88,64,32,32,32,3,1,0.0542612,1.00926,1.57345,0.162438,3.30039,8.24907,0.000849215,2.02927,1.27193
0,1,64,1,2,64,1,1,1,1,8,64,32,32,32,0,1,0.0461633,0.00354773,0.00395549,0.0304775,0.0033749,0.273654,0.000430235,0.210177,0.111013
