0 5 5 5.66258e-05
10 3 3 0.000682608
14 2 3 0.00490668
3 0 3 5.26102e-06
1 4 4 6.23136e-05
7 1 3 3.91921e-05
14 4 3 0.00694264
12 5 1 0.00160784
10 1 6 0.000334867
5 2 1 2.97512e-05
13 4 0 0.00174131
0 2 1 2.59894e-05
8 0 2 2.79509e-05
15 0 2 0.00551967
5 5 5 6.71547e-05
3 1 4 1.88676e-05
15 2 2 0.0070497
11 5 1 0.00116285
12 4 6 0.00232365
1 2 0 2.82773e-05
6 0 6 1.36981e-05
8 3 4 0.000198738
12 2 6 0.0015982
2 5 3 6.53995e-05
3 2 6 3.55204e-05
11 3 4 0.00110579
11 0 1 0.000280289
9 4 6 0.00044483
5 0 1 3.76058e-06
4 1 1 1.4668e-05
5 0 0 4.37919e-07
0 4 2 4.19253e-05
10 2 4 0.000392398
10 0 5 0.000116247
15 2 1 0.00448734
5 3 6 5.12058e-05
13 5 3 0.00344988
11 1 6 0.000660771
0 1 0 7.90783e-06
1 0 3 5.46918e-06
8 5 3 0.000292567
14 0 4 0.0032249
2 3 6 4.72672e-05
15 1 5 0.0079826
6 4 4 8.4597e-05
8 5 0 0.000265977
11 2 0 0.000283276
4 3 0 2.92476e-05
2 4 0 4.62335e-05
15 4 5 0.0106797
13 0 2 0.00135523
6 1 2 2.60222e-05
3 3 5 4.10268e-05
7 0 5 2.05692e-05
9 5 5 0.000447423
14 5 1 0.00343685
4 0 6 1.11021e-05
11 0 6 0.000661768
5 1 3 1.8639e-05
13 3 0 0.00149975
0 3 3 3.9791e-05
6 2 0 3.29339e-05
9 2 3 0.000246612
15 5 2 0.00737015
4 5 4 5.79698e-05
2 1 5 2.23044e-05
10 3 4 0.000677318
15 3 2 0.00729499
1 1 0 9.41109e-06
8 4 4 0.000238214
9 3 1 0.000340534
14 3 5 0.00584146
12 3 2 0.00155586
2 2 1 2.45613e-05
8 1 0 3.51089e-05
3 5 6 6.29758e-05
4 4 3 4.94177e-05
7 2 4 6.97696e-05
4 2 3 2.96164e-05
12 0 0 4.4864e-07
9 0 5 5.33624e-05
13 1 1 0.00139276
0 5 6 7.03695e-05
6 0 1 1.15244e-05
14 2 2 0.00411186
3 0 4 5.62994e-06
1 4 5 6.10232e-05
7 1 2 3.74722e-05
14 4 2 0.00438444
10 5 6 0.00097538
12 5 2 0.00169431
5 2 2 3.06934e-05
13 4 1 0.0020023
0 2 0 2.38348e-05
10 4 6 0.000862971
8 0 1 5.9438e-05
7 4 0 0.000135084
8 2 2 0.000109874
14 1 4 0.00411867
2 0 6 1.31672e-05
10 2 3 0.000380164
15 0 3 0.00589156
5 5 4 6.63385e-05
3 1 3 1.60282e-05
6 5 4 9.5264e-05
11 5 0 0.00115514
12 4 5 0.00199504
1 2 1 2.46432e-05
15 2 6 0.0130133
8 3 5 0.000192817
12 2 1 0.000973223
2 5 0 5.89363e-05
8 5 4 0.00028873
11 0 2 0.000261626
4 1 2 1.64426e-05
9 1 6 0.000173751
13 2 0 0.000884448
0 4 1 4.76851e-05
1 3 6 4.56334e-05
6 3 0 5.2282e-05
1 5 6 7.0995e-05
10 0 4 0.000119071
5 3 5 4.85948e-05
7 2 6 7.84017e-05
13 5 2 0.00259722
11 1 5 0.000521682
0 1 1 1.29214e-05
14 5 6 0.00839942
1 0 0 4.99525e-07
10 5 2 0.000965626
15 1 4 0.00740857
4 2 1 2.65173e-05
3 4 2 4.79097e-05
11 2 1 0.000642168
15 3 5 0.0101685
8 2 6 0.000116611
12 1 0 0.000217424
2 4 3 5.71542e-05
0 0 6 1.16808e-05
15 4 6 0.013999
13 0 3 0.00142023
6 1 3 2.65217e-05
8 4 3 0.000250767
3 3 4 4.17377e-05
7 0 6 1.88692e-05
9 5 4 0.000466904
4 0 5 1.52217e-05
5 1 2 1.65924e-05
0 3 0 2.94563e-05
9 0 2 5.05812e-05
4 3 1 3.56507e-05
15 5 1 0.0053456
4 5 5 5.93122e-05
2 1 2 1.37203e-05
10 3 5 0.000632465
5 4 4 6.04946e-05
14 4 5 0.00620893
11 4 0 0.00105658
7 3 4 0.000133542
1 1 3 1.49528e-05
9 3 0 0.000304266
14 3 6 0.00755467
12 3 3 0.00186997
2 2 0 2.77772e-05
10 4 1 0.00080529
3 5 5 5.87492e-05
4 4 2 4.71177e-05
7 2 5 6.55763e-05
15 0 4 0.00593367
4 2 2 2.67202e-05
13 1 0 0.000398063
6 0 0 4.39468e-07
8 3 2 0.000201839
14 2 1 0.00275134
3 0 5 7.24376e-06
1 4 2 5.13377e-05
7 1 1 2.86954e-05
12 5 3 0.00216124
10 1 4 0.0002694
5 2 3 3.29703e-05
7 2 2 6.10691e-05
13 4 6 0.0040439
0 2 3 2.67086e-05
8 0 0 4.26463e-07
7 4 1 0.000151575
5 0 6 1.08943e-05
14 1 5 0.00443056
2 0 1 2.71487e-06
10 2 2 0.000357724
3 1 2 1.42893e-05
6 5 5 9.4823e-05
12 4 4 0.00195475
1 2 2 2.89911e-05
12 2 0 0.000470252
2 5 1 6.48613e-05
8 5 5 0.000273122
3 2 4 3.04949e-05
7 3 6 0.000133647
9 4 4 0.000401079
15 1 3 0.00735493
4 1 3 1.70666e-05
13 2 1 0.00159137
0 4 0 4.11708e-05
1 3 5 4.47129e-05
6 3 1 5.81608e-05
4 3 6 4.90855e-05
1 5 1 6.45198e-05
5 3 4 4.55874e-05
13 5 5 0.00347946
11 1 4 0.000509314
0 1 2 1.28686e-05
7 3 0 0.00010658
5 1 5 2.73702e-05
9 2 6 0.000272471
2 3 0 3.50743e-05
10 5 3 0.000916058
6 4 6 8.887e-05
3 4 3 5.02502e-05
11 2 6 0.00121251
15 3 4 0.00948191
12 1 1 0.000806146
2 4 2 5.00791e-05
0 0 5 9.5166e-06
13 0 0 4.46631e-07
6 1 0 1.42912e-05
8 4 2 0.000243164
4 0 4 7.91194e-06
13 3 6 0.00373708
0 3 1 3.76115e-05
4 2 5 3.16816e-05
9 0 3 5.10202e-05
15 5 0 0.0044059
4 5 6 6.39092e-05
2 1 3 1.56611e-05
10 3 6 0.00074135
5 4 5 6.02837e-05
9 1 3 0.000141656
14 4 4 0.00576217
11 4 1 0.00109356
1 1 2 1.37882e-05
5 2 4 3.40554e-05
12 3 0 0.00111028
10 4 0 0.000713188
9 5 0 0.000426278
4 3 4 3.86391e-05
14 1 2 0.00451945
3 5 4 6.04524e-05
4 4 1 4.13832e-05
11 3 5 0.00107308
15 0 5 0.00667362
12 0 6 0.00106323
7 5 0 0.000169456
13 1 3 0.00190525
0 5 0 5.21839e-05
6 0 3 1.08207e-05
8 3 3 0.000210901
14 2 0 0.0017273
3 0 6 1.23122e-05
1 4 3 5.53567e-05
7 1 0 1.9688e-05
12 5 4 0.00211515
10 1 5 0.00024751
0 2 2 2.51726e-05
4 1 4 1.88791e-05
7 4 2 0.000157614
9 1 0 8.09829e-05
2 0 0 4.26259e-07
10 2 1 0.00036809
5 5 6 7.21411e-05
3 1 1 1.44014e-05
6 5 2 9.33191e-05
11 5 6 0.002079
12 4 3 0.00180752
1 2 3 3.09846e-05
15 2 4 0.00888123
5 3 3 4.58631e-05
12 2 3 0.00120683
2 5 6 7.453e-05
8 5 6 0.00031809
14 0 1 0.00258791
3 2 5 3.24833e-05
11 0 4 0.000279126
9 4 5 0.000389101
15 1 2 0.00781111
4 2 6 3.55846e-05
3 4 4 5.35784e-05
13 2 2 0.00219597
1 3 4 4.35998e-05
6 3 2 6.56282e-05
8 2 0 8.54543e-05
1 5 0 5.89652e-05
3 4 1 4.64062e-05
15 4 0 0.00390492
10 0 6 0.000175385
13 5 4 0.00345376
11 1 3 0.000478204
0 1 3 1.40283e-05
14 5 4 0.00614772
4 0 3 6.65846e-06
1 0 6 1.6081e-05
5 1 4 2.17174e-05
2 3 1 3.98587e-05
6 2 5 5.15566e-05
6 4 1 7.48462e-05
5 4 2 5.25523e-05
12 1 2 0.00123085
2 4 5 6.22644e-05
0 0 4 5.70481e-06
13 0 1 0.0012002
7 3 5 0.00012921
6 1 1 2.22744e-05
8 4 1 0.000241066
9 3 6 0.000362962
14 3 0 0.00232787
3 3 6 5.0883e-05
7 0 0 4.33685e-07
9 5 6 0.000521402
3 5 3 5.96657e-05
13 3 5 0.00302699
0 3 6 4.14943e-05
8 1 1 5.62837e-05
9 0 0 4.33154e-07
2 1 0 8.27256e-06
10 5 1 0.000888478
11 4 2 0.00116196
1 1 5 2.02641e-05
5 2 5 3.40155e-05
11 3 2 0.00101529
2 2 6 3.66207e-05
5 0 3 7.63424e-06
10 4 3 0.000814463
8 0 6 3.04862e-05
14 1 3 0.00407629
4 4 0 3.71338e-05
7 2 3 6.89009e-05
15 0 6 0.00973997
5 5 1 6.32462e-05
12 0 5 0.000755496
13 1 2 0.00220901
0 5 1 5.51146e-05
6 0 2 7.46897e-06
8 3 0 0.000168024
1 4 0 4.67217e-05
12 5 5 0.00213316
10 1 2 0.000229785
3 2 2 2.64798e-05
13 4 4 0.00309029
0 2 5 3.18802e-05
4 1 5 2.35802e-05
7 4 3 0.000163117
5 0 4 7.24413e-06
7 5 5 0.000182623
2 0 3 5.26488e-06
10 2 0 0.000227141
3 1 0 8.46871e-06
6 5 3 9.65418e-05
11 5 5 0.00132688
12 4 2 0.00158329
1 2 4 3.14639e-05
15 2 5 0.00937095
5 3 2 4.25053e-05
12 2 2 0.00124696
7 3 1 0.000115745
7 5 4 0.000186296
14 0 0 5.72951e-07
11 0 5 0.000331582
9 4 2 0.000403189
15 1 1 0.0045036
3 4 5 5.80241e-05
13 2 3 0.00235086
0 4 6 5.24248e-05
1 3 3 4.37021e-05
6 3 3 6.42386e-05
8 2 3 0.000112813
1 5 3 6.31235e-05
15 4 1 0.00502244
13 0 6 0.00236758
14 1 1 0.0026503
10 0 1 0.000119573
3 3 1 3.7136e-05
10 5 5 0.000828628
11 1 2 0.000571004
0 1 4 1.43055e-05
14 5 5 0.00634527
4 0 2 4.57796e-06
9 2 2 0.000242368
7 2 1 5.9914e-05
2 3 2 3.67966e-05
6 2 4 4.45476e-05
6 4 0 6.91036e-05
15 5 6 0.014451
4 5 0 4.64084e-05
11 2 4 0.000664878
15 3 6 0.0133147
5 4 3 5.48279e-05
12 1 3 0.000953254
2 4 4 6.40745e-05
0 0 3 5.41706e-06
6 1 6 3.30901e-05
8 4 0 0.000220506
9 3 5 0.000327862
14 3 1 0.00295768
12 3 6 0.00201449
7 0 1 2.93063e-05
9 5 1 0.00047604
3 5 2 5.9115e-05
13 3 4 0.00289377
5 1 1 1.58662e-05
8 1 2 6.26164e-05
9 0 1 7.1322e-05
8 5 2 0.000296339
13 1 5 0.00209369
2 1 1 1.42717e-05
10 3 0 0.000627309
14 2 6 0.00717951
3 0 0 4.186e-07
14 4 6 0.00809502
11 4 3 0.00123366
1 1 4 1.74572e-05
5 2 6 3.66446e-05
2 2 5 3.40214e-05
10 4 2 0.000832509
8 0 5 2.89251e-05
14 1 0 0.000832594
7 2 0 4.81825e-05
5 5 0 5.4794e-05
12 0 4 0.000655196
0 5 2 5.83836e-05
6 0 5 1.57727e-05
8 3 1 0.000199904
12 2 5 0.0012675
1 4 1 5.41199e-05
9 1 1 0.000151438
12 5 6 0.00254104
10 1 3 0.000251722
3 2 3 2.81203e-05
13 4 5 0.00328398
0 2 4 2.81572e-05
4 1 6 2.30014e-05
7 4 4 0.00016308
5 0 5 1.35681e-05
13 2 4 0.00239975
2 0 2 3.47432e-06
6 5 0 8.4625e-05
11 5 4 0.00134897
12 4 1 0.00152624
1 2 5 3.40932e-05
4 3 2 3.74977e-05
5 3 1 3.88274e-05
2 5 4 6.887e-05
7 5 3 0.000199065
14 0 3 0.00317855
7 3 3 0.000125347
9 4 3 0.000425355
15 1 0 0.0014273
8 2 4 0.000113717
