m,n,k,avg,std
1640,256,8192,512,0.003132,0.00694512
1641,512,8192,512,0.00592872,0.00967118
1642,1024,8192,512,0.0108049,0.00290238
1643,2048,8192,512,0.0313903,0.00710673
1644,4096,8192,512,0.0778219,0.0585914
1645,8192,8192,512,0.170055,0.0300853
1646,16384,8192,512,0.321336,0.0391716
1647,32768,8192,512,0.630025,0.0398043
1648,256,16384,512,0.00587158,0.00816918
1649,512,16384,512,0.0112861,0.00348927
1650,1024,16384,512,0.0209597,0.00433797
1651,2048,16384,512,0.0629986,0.0188708
1652,4096,16384,512,0.17523,0.0680703
1653,8192,16384,512,0.320822,0.042508
1654,16384,16384,512,0.686803,0.0395739
1655,32768,16384,512,1.31316,0.0417611
1656,256,32768,512,0.0113672,0.0340331
1657,512,32768,512,0.0218112,0.00172725
1658,1024,32768,512,0.0427087,0.00326365
1659,2048,32768,512,0.113488,0.0540302
1660,4096,32768,512,0.286712,0.0889004
1661,8192,32768,512,0.565241,0.0433049
1662,16384,32768,512,1.254,0.0278723
1663,32768,32768,512,2.4902,0.0332124
1664,256,256,1024,0.000541719,0.0448102
1665,512,256,1024,0.000993036,0.026483
1666,1024,256,1024,0.0015778,0.024817
1667,2048,256,1024,0.00231784,0.00911336
1668,4096,256,1024,0.00431038,0.00975686
1669,8192,256,1024,0.00907148,0.00687279
1670,16384,256,1024,0.0186311,0.0051075
1671,32768,256,1024,0.0520056,0.0312165
1672,256,512,1024,0.000805297,0.0227442
1673,512,512,1024,0.00143609,0.0174753
1674,1024,512,1024,0.00212241,0.00789383
1675,2048,512,1024,0.00382362,0.0097184
1676,4096,512,1024,0.00635389,0.00328602
1677,8192,512,1024,0.0153897,0.00481594
1678,16384,512,1024,0.0482225,0.00488064
1679,32768,512,1024,0.147351,0.0168452
1680,256,1024,1024,0.00110038,0.0155015
1681,512,1024,1024,0.00196464,0.00477384
1682,1024,1024,1024,0.00370785,0.00946475
1683,2048,1024,1024,0.00759248,0.00229064
1684,4096,1024,1024,0.0251847,0.00964378
1685,8192,1024,1024,0.0519885,0.024559
1686,16384,1024,1024,0.104433,0.0162961
1687,32768,1024,1024,0.256318,0.0314203
1688,256,2048,1024,0.00216806,0.00902062
1689,512,2048,1024,0.00364811,0.00322525
1690,1024,2048,1024,0.00494913,0.0178237
1691,2048,2048,1024,0.0165527,0.120683
1692,4096,2048,1024,0.0551761,0.168655
1693,8192,2048,1024,0.105975,0.0823862
1694,16384,2048,1024,0.232339,0.0888629
1695,32768,2048,1024,0.358567,0.0593294
1696,256,4096,1024,0.00371016,0.00492091
1697,512,4096,1024,0.00623382,0.0180986
1698,1024,4096,1024,0.0140608,0.0129435
1699,2048,4096,1024,0.045812,0.0468114
1700,4096,4096,1024,0.121958,0.186197
1701,8192,4096,1024,0.226958,0.182278
1702,16384,4096,1024,0.554472,0.182517
1703,32768,4096,1024,0.843314,0.130435
1704,256,8192,1024,0.00705575,0.00432094
1705,512,8192,1024,0.0106662,0.00830201
1706,1024,8192,1024,0.0245226,0.0214858
1707,2048,8192,1024,0.0925605,0.0251617
1708,4096,8192,1024,0.175289,0.146666
1709,8192,8192,1024,0.264061,0.0906408
1710,16384,8192,1024,0.743362,0.130023
1711,32768,8192,1024,1.18725,0.0754069
1712,256,16384,1024,0.0132721,0.00473753
1713,512,16384,1024,0.0203596,0.00358528
1714,1024,16384,1024,0.0477762,0.0544495
1715,2048,16384,1024,0.168615,0.0733497
1716,4096,16384,1024,0.357577,0.0522394
1717,8192,16384,1024,0.555145,0.0691042
1718,16384,16384,1024,1.23069,0.0810875
1719,32768,16384,1024,2.39124,0.0473527
1720,256,32768,1024,0.025726,0.00324732
1721,512,32768,1024,0.0399305,0.0025292
1722,1024,32768,1024,0.100146,0.0205378
1723,2048,32768,1024,0.349648,0.0662743
1724,4096,32768,1024,0.722488,0.0510103
1725,8192,32768,1024,1.20452,0.0743257
1726,16384,32768,1024,2.60308,0.0722959
1727,32768,32768,1024,4.71894,0.0383132
1728,256,256,2048,0.00122861,0.027037
1729,512,256,2048,0.00188671,0.0251854
1730,1024,256,2048,0.00316732,0.0168006
1731,2048,256,2048,0.00453054,0.00643139
1732,4096,256,2048,0.0088868,0.00977965
1733,8192,256,2048,0.0174922,0.00470827
1734,16384,256,2048,0.0359279,0.00723277
1735,32768,256,2048,0.0887033,0.0287132
1736,256,512,2048,0.0015168,0.0158239
1737,512,512,2048,0.00270583,0.00727567
1738,1024,512,2048,0.00433473,0.00465152
1739,2048,512,2048,0.0074055,0.00601676
1740,4096,512,2048,0.0124468,0.00342195
1741,8192,512,2048,0.0292807,0.00712558
1742,16384,512,2048,0.0886539,0.00672654
1743,32768,512,2048,0.291749,0.0106023
1744,256,1024,2048,0.00213037,0.00967296
1745,512,1024,2048,0.00381363,0.00810694
1746,1024,1024,2048,0.00697142,0.00248228
1747,2048,1024,2048,0.0143665,0.0174833
1748,4096,1024,2048,0.0449014,0.00848242
1749,8192,1024,2048,0.0910439,0.00975012
1750,16384,1024,2048,0.199837,0.0253798
1751,32768,1024,2048,0.50185,0.0255147
1752,256,2048,2048,0.00462955,0.00871714
1753,512,2048,2048,0.00759945,0.00216216
1754,1024,2048,2048,0.00913739,0.0158639
1755,2048,2048,2048,0.0263928,0.0958447
1756,4096,2048,2048,0.0792835,0.135591
1757,8192,2048,2048,0.180341,0.140643
1758,16384,2048,2048,0.3949,0.0965997
1759,32768,2048,2048,0.641464,0.0475612
1760,256,4096,2048,0.00844315,0.00997826
1761,512,4096,2048,0.0116092,0.0143793
1762,1024,4096,2048,0.0232582,0.00560967
1763,2048,4096,2048,0.0747059,0.0247325
1764,4096,4096,2048,0.208752,0.168625
1765,8192,4096,2048,0.40948,0.0883776
1766,16384,4096,2048,0.906746,0.141676
1767,32768,4096,2048,1.50138,0.084452
1768,256,8192,2048,0.0165273,0.00740786
1769,512,8192,2048,0.0213604,0.00275542
1770,1024,8192,2048,0.0440629,0.0191855
1771,2048,8192,2048,0.160634,0.0780868
1772,4096,8192,2048,0.31671,0.0868053
1773,8192,8192,2048,0.486061,0.100499
1774,16384,8192,2048,1.36716,0.110082
1775,32768,8192,2048,2.23398,0.0665221
1776,256,16384,2048,0.0335483,0.00249727
1777,512,16384,2048,0.0416652,0.00212184
1778,1024,16384,2048,0.0895142,0.0775074
1779,2048,16384,2048,0.340427,0.050079
1780,4096,16384,2048,0.724861,0.0534505
1781,8192,16384,2048,1.00673,0.0916148
1782,16384,16384,2048,2.26688,0.0529921
1783,32768,16384,2048,4.27684,0.0351059
1784,256,32768,2048,0.0643345,0.00496663
1785,512,32768,2048,0.082485,0.00318507
1786,1024,32768,2048,0.187145,0.0252693
1787,2048,32768,2048,0.680027,0.0391784
1788,4096,32768,2048,1.47495,0.0434019
1789,8192,32768,2048,2.28661,0.074065
1790,16384,32768,2048,4.64158,0.0387594
1791,32768,32768,2048,8.7942,0.0332881
1792,256,256,4096,0.00175624,0.0300039
1793,512,256,4096,0.00251291,0.00995058
1794,1024,256,4096,0.00654766,0.00449838
1795,2048,256,4096,0.0091489,0.0067992
1796,4096,256,4096,0.0234141,0.00395752
1797,8192,256,4096,0.0382615,0.00203253
1798,16384,256,4096,0.072029,0.00737646
1799,32768,256,4096,0.165816,0.0213535
1800,256,512,4096,0.00324666,0.0138736
1801,512,512,4096,0.0044344,0.00822653
1802,1024,512,4096,0.0100254,0.0033322
1803,2048,512,4096,0.0160963,0.00467951
1804,4096,512,4096,0.0256072,0.00687208
1805,8192,512,4096,0.0579934,0.00125734
1806,16384,512,4096,0.174208,0.00373878
1807,32768,512,4096,0.572515,0.00979989
1808,256,1024,4096,0.0103898,0.0039903
1809,512,1024,4096,0.013875,0.00947727
1810,1024,1024,4096,0.0209632,0.00811664
1811,2048,1024,4096,0.0337814,0.00741199
1812,4096,1024,4096,0.0974125,0.0122946
1813,8192,1024,4096,0.192039,0.00954264
1814,16384,1024,4096,0.366377,0.0131874
1815,32768,1024,4096,0.887641,0.0216211
1816,256,2048,4096,0.0235503,0.0153281
1817,512,2048,4096,0.0296948,0.00998208
1818,1024,2048,4096,0.0195224,0.018062
1819,2048,2048,4096,0.0373974,0.021998
1820,4096,2048,4096,0.110446,0.0986551
1821,8192,2048,4096,0.319608,0.0561303
1822,16384,2048,4096,0.72666,0.0586215
1823,32768,2048,4096,1.16667,0.0432184
1824,256,4096,4096,0.0475183,0.00890897
1825,512,4096,4096,0.0275338,0.0447758
1826,1024,4096,4096,0.0441345,0.0316886
1827,2048,4096,4096,0.116171,0.0610545
1828,4096,4096,4096,0.297017,0.0988601
1829,8192,4096,4096,0.709309,0.097499
1830,16384,4096,4096,1.74679,0.0862158
1831,32768,4096,4096,2.70235,0.0612793
1832,256,8192,4096,0.0908087,0.00147617
1833,512,8192,4096,0.0498838,0.0245144
1834,1024,8192,4096,0.080754,0.0174818
1835,2048,8192,4096,0.219534,0.071485
1836,4096,8192,4096,0.465985,0.0609906
1837,8192,8192,4096,0.919601,0.0899341
1838,16384,8192,4096,2.61548,0.085711
1839,32768,8192,4096,4.16054,0.0593026
1840,256,16384,4096,0.172736,0.00613702
1841,512,16384,4096,0.0953171,0.0124897
1842,1024,16384,4096,0.158665,0.0160025
1843,2048,16384,4096,0.452888,0.0549475
1844,4096,16384,4096,0.99355,0.0497111
1845,8192,16384,4096,1.82006,0.0351551
1846,16384,16384,4096,4.18858,0.0233984
1847,32768,16384,4096,7.95719,0.0322286
1848,256,32768,4096,0.326257,0.0101292
1849,512,32768,4096,0.186246,0.0156616
1850,1024,32768,4096,0.314132,0.00365075
1851,2048,32768,4096,0.919279,0.0392787
1852,4096,32768,4096,2.05751,0.0378325
1853,8192,32768,4096,3.78368,0.047823
1854,16384,32768,4096,8.54134,0.0243847
1855,32768,32768,4096,14.8606,0.0187148
1856,256,256,8192,0.00288563,0.0418648
1857,512,256,8192,0.00459356,0.00798171
1858,1024,256,8192,0.00788973,0.00984707
1859,2048,256,8192,0.0248256,0.00868909
1860,4096,256,8192,0.0675326,0.0167753
1861,8192,256,8192,0.0992531,0.00658673
1862,16384,256,8192,0.156015,0.00933933
1863,32768,256,8192,0.320999,0.0197218
1864,256,512,8192,0.00561218,0.0225039
1865,512,512,8192,0.00819544,0.0274997
1866,1024,512,8192,0.0335207,0.00638588
1867,2048,512,8192,0.0450285,0.0017949
1868,4096,512,8192,0.0659944,0.0018862
1869,8192,512,8192,0.12982,0.00122058
1870,16384,512,8192,0.354799,0.00302409
1871,32768,512,8192,1.16042,0.00653565
1872,256,1024,8192,0.00788465,0.0368012
1873,512,1024,8192,0.0589173,0.00914922
1874,1024,1024,8192,0.0708582,0.00351681
1875,2048,1024,8192,0.098893,0.00516582
1876,4096,1024,8192,0.230333,0.00297806
1877,8192,1024,8192,0.393831,0.00497399
1878,16384,1024,8192,0.820632,0.00804057
1879,32768,1024,8192,1.82249,0.00964209
1880,256,2048,8192,0.101314,0.00845519
1881,512,2048,8192,0.11525,0.0087125
1882,1024,2048,8192,0.0678974,0.0435995
1883,2048,2048,8192,0.104859,0.0552913
1884,4096,2048,8192,0.288002,0.080343
1885,8192,2048,8192,0.698669,0.0598126
1886,16384,2048,8192,1.43551,0.0539663
1887,32768,2048,8192,2.30861,0.0372279
1888,256,4096,8192,0.190851,0.00828859
1889,512,4096,8192,0.1168,0.0510942
1890,1024,4096,8192,0.132195,0.0783108
1891,2048,4096,8192,0.235411,0.0850348
1892,4096,4096,8192,0.584045,0.0601768
1893,8192,4096,8192,1.36564,0.0614565
1894,16384,4096,8192,3.36835,0.0515731
1895,32768,4096,8192,5.26697,0.0477795
1896,256,8192,8192,0.36611,0.00517036
1897,512,8192,8192,0.200396,0.0415526
1898,1024,8192,8192,0.243375,0.0299898
1899,2048,8192,8192,0.479946,0.0372556
1900,4096,8192,8192,1.01199,0.0609193
1901,8192,8192,8192,1.91468,0.0816593
1902,16384,8192,8192,5.12173,0.0629979
1903,32768,8192,8192,7.76016,0.042587
1904,256,16384,8192,0.626411,0.0063089
1905,512,16384,8192,0.433893,0.030724
1906,1024,16384,8192,0.519291,0.0299617
1907,2048,16384,8192,1.00455,0.0405176
1908,4096,16384,8192,2.31908,0.028103
1909,8192,16384,8192,3.73202,0.0331398
1910,16384,16384,8192,8.02711,0.0291853
1911,32768,16384,8192,14.6495,0.0195104
1912,256,32768,8192,1.27954,0.00511412
1913,512,32768,8192,0.909834,0.0218062
1914,1024,32768,8192,1.10077,0.0215341
1915,2048,32768,8192,2.16866,0.0229252
1916,4096,32768,8192,4.96973,0.0224501
1917,8192,32768,8192,8.17081,0.0377017
1918,16384,32768,8192,15.7375,0.0167004
1919,32768,32768,8192,29.7653,0.0209198
1920,256,256,16384,0.00415512,0.0367143
1921,512,256,16384,0.00823357,0.00992595
1922,1024,256,16384,0.0192555,0.00368628
1923,2048,256,16384,0.0504867,0.0026079
1924,4096,256,16384,0.124163,0.0142044
1925,8192,256,16384,0.200897,0.00693895
1926,16384,256,16384,0.303307,0.00404366
1927,32768,256,16384,0.588294,0.0132103
1928,256,512,16384,0.00860626,0.0528139
1929,512,512,16384,0.01341,0.00952304
1930,1024,512,16384,0.0719558,0.00220704
1931,2048,512,16384,0.097402,0.000810855
1932,4096,512,16384,0.133089,0.00176322
1933,8192,512,16384,0.259939,0.00180013
1934,16384,512,16384,0.684841,0.00135933
1935,32768,512,16384,2.29792,0.00796215
1936,256,1024,16384,0.0324319,0.0534316
1937,512,1024,16384,0.121086,0.00370709
1938,1024,1024,16384,0.149041,0.00607744
1939,2048,1024,16384,0.196478,0.00344823
1940,4096,1024,16384,0.453167,0.00278231
1941,8192,1024,16384,0.745458,0.00544689
1942,16384,1024,16384,1.67864,0.00463498
1943,32768,1024,16384,3.39506,0.00766757
1944,256,2048,16384,0.15952,0.00396681
1945,512,2048,16384,0.183905,0.00331011
1946,1024,2048,16384,0.133603,0.0252777
1947,2048,2048,16384,0.191294,0.0235083
1948,4096,2048,16384,0.514796,0.0521993
1949,8192,2048,16384,1.33623,0.0316045
1950,16384,2048,16384,2.77421,0.033759
1951,32768,2048,16384,4.36092,0.0294599
1952,256,4096,16384,0.271693,0.00758785
1953,512,4096,16384,0.206031,0.0187473
1954,1024,4096,16384,0.247496,0.026037
1955,2048,4096,16384,0.513421,0.0833712
1956,4096,4096,16384,1.01778,0.038072
1957,8192,4096,16384,2.68438,0.0400045
1958,16384,4096,16384,6.42939,0.0307849
1959,32768,4096,16384,10.0492,0.0351888
1960,256,8192,16384,0.479307,0.00453836
1961,512,8192,16384,0.351991,0.0180015
1962,1024,8192,16384,0.470159,0.0130251
1963,2048,8192,16384,0.847714,0.0295458
1964,4096,8192,16384,1.77808,0.0307068
1965,8192,8192,16384,3.60182,0.0322629
1966,16384,8192,16384,9.83246,0.0345636
1967,32768,8192,16384,15.0948,0.0287979
1968,256,16384,16384,0.798443,0.00612236
1969,512,16384,16384,0.756171,0.00667714
1970,1024,16384,16384,0.960616,0.00990056
1971,2048,16384,16384,1.80184,0.0253506
1972,4096,16384,16384,4.18399,0.0354093
1973,8192,16384,16384,7.20793,0.0246167
1974,16384,16384,16384,15.7964,0.020782
1975,32768,16384,16384,29.3395,0.0230697
1976,256,32768,16384,1.62561,0.00643322
1977,512,32768,16384,1.52476,0.00881553
1978,1024,32768,16384,1.9545,0.00868747
1979,2048,32768,16384,3.61544,0.0124958
1980,4096,32768,16384,8.37194,0.0194073
1981,8192,32768,16384,15.1067,0.0175764
1982,16384,32768,16384,34.0247,0.00635157
1983,32768,32768,16384,60.3867,0.00767236
1984,256,256,32768,0.00770541,0.0268771
1985,512,256,32768,0.0215842,0.0249394
1986,1024,256,32768,0.0613487,0.0171216
1987,2048,256,32768,0.108996,0.000823631
1988,4096,256,32768,0.241699,0.0300487
1989,8192,256,32768,0.381833,0.0128844
1990,16384,256,32768,0.595891,0.00439522
1991,32768,256,32768,1.14773,0.00950773
1992,256,512,32768,0.0159171,0.0190114
1993,512,512,32768,0.0444729,0.0626572
1994,1024,512,32768,0.148096,0.00281642
1995,2048,512,32768,0.191984,0.00103891
1996,4096,512,32768,0.273984,0.000994187
1997,8192,512,32768,0.520905,0.000914091
1998,16384,512,32768,1.41312,0.00119067
1999,32768,512,32768,4.63194,0.00405698
2000,256,1024,32768,0.0496601,0.0340165
2001,512,1024,32768,0.250031,0.00274173
2002,1024,1024,32768,0.29762,0.00227264
2003,2048,1024,32768,0.394947,0.00287248
2004,4096,1024,32768,0.884683,0.00279612
2005,8192,1024,32768,1.51327,0.00680225
2006,16384,1024,32768,3.03845,0.00280424
2007,32768,1024,32768,7.02918,0.00329331
2008,256,2048,32768,0.381806,0.0055507
2009,512,2048,32768,0.378864,0.00222137
2010,1024,2048,32768,0.265056,0.0232049
2011,2048,2048,32768,0.406571,0.0381933
2012,4096,2048,32768,1.06833,0.039763
2013,8192,2048,32768,2.7009,0.0316563
2014,16384,2048,32768,5.5829,0.00235459
2015,32768,2048,32768,8.74833,0.0192622
2016,256,4096,32768,0.645048,0.00837152
2017,512,4096,32768,0.402798,0.0159848
2018,1024,4096,32768,0.490371,0.0245965
2019,2048,4096,32768,0.916196,0.0332132
2020,4096,4096,32768,2.10664,0.0355556
2021,8192,4096,32768,5.3123,0.0271255
2022,16384,4096,32768,12.5043,0.0274834
2023,32768,4096,32768,20.3995,0.019718
2024,256,8192,32768,1.05101,0.00435951
2025,512,8192,32768,0.724377,0.0050003
2026,1024,8192,32768,0.947681,0.0118404
2027,2048,8192,32768,1.73443,0.0268154
2028,4096,8192,32768,3.69689,0.0208403
2029,8192,8192,32768,7.06699,0.017561
2030,16384,8192,32768,19.3324,0.0300973
2031,32768,8192,32768,30.0115,0.0222244
2032,256,16384,32768,1.63578,0.00474756
2033,512,16384,32768,1.51216,0.00563309
2034,1024,16384,32768,1.91622,0.00391348
2035,2048,16384,32768,3.61547,0.0231619
2036,4096,16384,32768,7.64505,0.0202253
2037,8192,16384,32768,14.0075,0.0169968
2038,16384,16384,32768,31.3262,0.0137124
2039,32768,16384,32768,59.5585,0.00546139
2040,256,32768,32768,3.06502,0.00339352
2041,512,32768,32768,2.98877,0.00213401
2042,1024,32768,32768,3.86309,0.00160136
2043,2048,32768,32768,6.9026,0.00539919
2044,4096,32768,32768,15.2264,0.00944583
2045,8192,32768,32768,29.4797,0.00592187
2046,16384,32768,32768,65.2586,0.010312
2047,32768,32768,32768,123.139,0.00725069
