m,n,k,avg,std
108825,12812,895,1225,0.0192992,0.00415727
108826,14982,895,1225,0.0219206,0.00345276
108827,17521,895,1225,0.0242692,0.00688318
108828,20489,895,1225,0.0292839,0.00490172
108829,23961,895,1225,0.0329883,0.0995288
108830,28020,895,1225,0.0380889,0.00329957
108831,32768,895,1225,0.0956184,0.0063001
108832,256,1047,1225,0.00129326,0.0259994
108833,299,1047,1225,0.00257247,0.198573
108834,350,1047,1225,0.00267653,0.0111445
108835,409,1047,1225,0.00325746,0.0151376
108836,479,1047,1225,0.0035407,0.00688467
108837,560,1047,1225,0.00375649,0.0104856
108838,655,1047,1225,0.00474731,0.00983688
108839,766,1047,1225,0.00566033,0.00959207
108840,895,1047,1225,0.00323056,0.0177133
108841,1047,1047,1225,0.00364012,0.00999066
108842,1225,1047,1225,0.00404692,0.00698064
108843,1432,1047,1225,0.00460956,0.00754713
108844,1675,1047,1225,0.00530519,0.00855888
108845,1958,1047,1225,0.00604129,0.00187866
108846,2290,1047,1225,0.00688701,0.00235198
108847,2678,1047,1225,0.00798186,0.00434287
108848,3132,1047,1225,0.00914036,0.00614945
108849,3663,1047,1225,0.0106694,0.00371509
108850,4283,1047,1225,0.0122858,0.00476021
108851,5009,1047,1225,0.0142552,0.00202843
108852,5858,1047,1225,0.0165693,0.00378496
108853,6850,1047,1225,0.0191691,0.00190978
108854,8011,1047,1225,0.0222397,0.00289553
108855,9368,1047,1225,0.0256195,0.0023068
108856,10955,1047,1225,0.0291184,0.00109323
108857,12812,1047,1225,0.0347776,0.00311234
108858,14982,1047,1225,0.0396216,0.000741732
108859,17521,1047,1225,0.0461176,0.00166258
108860,20489,1047,1225,0.0542041,0.00269508
108861,23961,1047,1225,0.0608101,0.00253833
108862,28020,1047,1225,0.0698565,0.00134224
108863,32768,1047,1225,0.290857,0.0289796
108864,256,1225,1225,0.00138331,0.0199013
108865,299,1225,1225,0.00266078,0.0234405
108866,350,1225,1225,0.00287097,0.0109635
108867,409,1225,1225,0.00400657,0.00500955
108868,479,1225,1225,0.00380793,0.0075021
108869,560,1225,1225,0.00407459,0.0421136
108870,655,1225,1225,0.00514461,0.00818467
108871,766,1225,1225,0.00527438,0.0095438
108872,895,1225,1225,0.00290105,0.00816071
108873,1047,1225,1225,0.00313232,0.0123404
108874,1225,1225,1225,0.00341304,0.0102575
108875,1432,1225,1225,0.00383406,0.00624655
108876,1675,1225,1225,0.00439103,0.0163906
108877,1958,1225,1225,0.00499751,0.00581163
108878,2290,1225,1225,0.00560149,0.00493095
108879,2678,1225,1225,0.00641564,0.0101088
108880,3132,1225,1225,0.00723445,0.00752927
108881,3663,1225,1225,0.00850376,0.00470243
108882,4283,1225,1225,0.00981632,0.0100004
108883,5009,1225,1225,0.0114688,0.0064988
108884,5858,1225,1225,0.0131908,0.00373452
108885,6850,1225,1225,0.0153498,0.00448377
108886,8011,1225,1225,0.0177232,0.00352978
108887,9368,1225,1225,0.020517,0.00690043
108888,10955,1225,1225,0.0235661,0.00486595
108889,12812,1225,1225,0.0275215,0.00969769
108890,14982,1225,1225,0.0312047,0.00258187
108891,17521,1225,1225,0.0360846,0.00652695
108892,20489,1225,1225,0.0425964,0.00360337
108893,23961,1225,1225,0.0474258,0.00584612
108894,28020,1225,1225,0.054621,0.00389854
108895,32768,1225,1225,0.36585,0.0311465
108896,256,1432,1225,0.00175804,0.017753
108897,299,1432,1225,0.00295221,0.00976465
108898,350,1432,1225,0.00373116,0.0119787
108899,409,1432,1225,0.00429355,0.00609761
108900,479,1432,1225,0.00505722,0.0029764
108901,560,1432,1225,0.00544564,0.0118855
108902,655,1432,1225,0.00681679,0.0204376
108903,766,1432,1225,0.00715016,0.00774442
108904,895,1432,1225,0.0036553,0.00996613
108905,1047,1432,1225,0.00399592,0.00651996
108906,1225,1432,1225,0.00476064,0.00640964
108907,1432,1432,1225,0.00506399,0.00642149
108908,1675,1432,1225,0.00565706,0.00458221
108909,1958,1432,1225,0.00686539,0.0061996
108910,2290,1432,1225,0.00746588,0.00863695
108911,2678,1432,1225,0.00844872,0.00339636
108912,3132,1432,1225,0.0102888,0.00217819
108913,3663,1432,1225,0.0133832,0.00832718
108914,4283,1432,1225,0.0133609,0.00301994
108915,5009,1432,1225,0.0158861,0.00484393
108916,5858,1432,1225,0.0171659,0.00219121
108917,6850,1432,1225,0.0215043,0.00947996
108918,8011,1432,1225,0.0225614,0.00242549
108919,9368,1432,1225,0.0261461,0.00304804
108920,10955,1432,1225,0.0355187,0.00234054
108921,12812,1432,1225,0.0384812,0.00469582
108922,14982,1432,1225,0.0430601,0.00160779
108923,17521,1432,1225,0.0466582,0.00951089
108924,20489,1432,1225,0.0565123,0.00471048
108925,23961,1432,1225,0.0705723,0.000802067
108926,28020,1432,1225,0.0704114,0.00572686
108927,32768,1432,1225,0.390559,0.0413133
108928,256,1675,1225,0.00192033,0.0178567
108929,299,1675,1225,0.00367843,0.0123681
108930,350,1675,1225,0.0046368,0.00824438
108931,409,1675,1225,0.00536101,0.00636221
108932,479,1675,1225,0.00622221,0.00814639
108933,560,1675,1225,0.00583369,0.00930578
108934,655,1675,1225,0.00734074,0.0194005
108935,766,1675,1225,0.00753559,0.00859707
108936,895,1675,1225,0.00458988,0.00719982
108937,1047,1675,1225,0.0051181,0.00281241
108938,1225,1675,1225,0.00579614,0.00937662
108939,1432,1675,1225,0.00649451,0.00327401
108940,1675,1675,1225,0.00736158,0.0139716
108941,1958,1675,1225,0.00850703,0.00916846
108942,2290,1675,1225,0.0095833,0.001655
108943,2678,1675,1225,0.0109907,0.00208317
108944,3132,1675,1225,0.0127191,0.00985966
108945,3663,1675,1225,0.0147785,0.00784061
108946,4283,1675,1225,0.0170864,0.00745471
108947,5009,1675,1225,0.0198026,0.00252281
108948,5858,1675,1225,0.0229801,0.00488907
108949,6850,1675,1225,0.0264351,0.0026452
108950,8011,1675,1225,0.0308534,0.00151803
108951,9368,1675,1225,0.0354755,0.00264337
108952,10955,1675,1225,0.0412544,0.001534
108953,12812,1675,1225,0.0478253,0.00301194
108954,14982,1675,1225,0.0549764,0.00318769
108955,17521,1675,1225,0.0649121,0.00049535
108956,20489,1675,1225,0.0753117,0.000999863
108957,23961,1675,1225,0.0846638,0.0022844
108958,28020,1675,1225,0.0984153,0.00166058
108959,32768,1675,1225,0.479226,0.0276477
108960,256,1958,1225,0.00232192,0.00977591
108961,299,1958,1225,0.00471723,0.00762489
108962,350,1958,1225,0.00524572,0.00354214
108963,409,1958,1225,0.00671808,0.154491
108964,479,1958,1225,0.00799804,0.0715583
108965,560,1958,1225,0.00776006,0.0091372
108966,655,1958,1225,0.00904846,0.00920255
108967,766,1958,1225,0.00958363,0.00923916
108968,895,1958,1225,0.00503088,0.00237837
108969,1047,1958,1225,0.00500699,0.00929433
108970,1225,1958,1225,0.00558074,0.0120882
108971,1432,1958,1225,0.0062471,0.0123298
108972,1675,1958,1225,0.00732961,0.00979675
108973,1958,1958,1225,0.00821912,0.0106442
108974,2290,1958,1225,0.00941282,0.00330471
108975,2678,1958,1225,0.0109484,0.00988692
108976,3132,1958,1225,0.0124563,0.00851121
108977,3663,1958,1225,0.0145984,0.00956044
108978,4283,1958,1225,0.0165718,0.00937405
108979,5009,1958,1225,0.0193653,0.005865
108980,5858,1958,1225,0.0220748,0.00208806
108981,6850,1958,1225,0.025684,0.00683761
108982,8011,1958,1225,0.0297623,0.00484614
108983,9368,1958,1225,0.0342465,0.0047043
108984,10955,1958,1225,0.0394832,0.00795535
108985,12812,1958,1225,0.0459376,0.00343018
108986,14982,1958,1225,0.0533023,0.00921506
108987,17521,1958,1225,0.0616629,0.00733575
108988,20489,1958,1225,0.0727277,0.00227237
108989,23961,1958,1225,0.0825209,0.00686367
108990,28020,1958,1225,0.0952184,0.00739451
108991,32768,1958,1225,0.369651,0.0861683
108992,256,2290,1225,0.00248556,0.0130715
108993,299,2290,1225,0.00518784,0.0323361
108994,350,2290,1225,0.00555581,0.00992057
108995,409,2290,1225,0.00689923,0.0108668
108996,479,2290,1225,0.0076266,0.00698331
108997,560,2290,1225,0.00796359,0.00993004
108998,655,2290,1225,0.0101937,0.0289476
108999,766,2290,1225,0.0118549,0.00584547
109000,895,2290,1225,0.00554745,0.0107614
109001,1047,2290,1225,0.00505806,0.0143481
109002,1225,2290,1225,0.00566838,0.0575561
109003,1432,2290,1225,0.00636518,0.0132311
109004,1675,2290,1225,0.00729994,0.0109129
109005,1958,2290,1225,0.00831707,0.00968001
109006,2290,2290,1225,0.00941604,0.00921279
109007,2678,2290,1225,0.0108221,0.00383172
109008,3132,2290,1225,0.012459,0.00250691
109009,3663,2290,1225,0.0145247,0.007122
109010,4283,2290,1225,0.016745,0.00530784
109011,5009,2290,1225,0.0191205,0.00956712
109012,5858,2290,1225,0.0220848,0.00576886
109013,6850,2290,1225,0.0257139,0.00970657
109014,8011,2290,1225,0.0296214,0.00589581
109015,9368,2290,1225,0.0340192,0.00972531
109016,10955,2290,1225,0.0400054,0.00471272
109017,12812,2290,1225,0.0461753,0.0034581
109018,14982,2290,1225,0.0535883,0.00519696
109019,17521,2290,1225,0.0615661,0.0047252
109020,20489,2290,1225,0.0730339,0.00875363
109021,23961,2290,1225,0.0840222,0.00734668
109022,28020,2290,1225,0.0975959,0.00904533
109023,32768,2290,1225,0.393769,0.0749371
109024,256,2678,1225,0.00271945,0.021236
109025,299,2678,1225,0.0062497,0.00926576
109026,350,2678,1225,0.00675155,0.0098382
109027,409,2678,1225,0.00837049,0.0132009
109028,479,2678,1225,0.00928333,0.000948872
109029,560,2678,1225,0.0108529,0.00638874
109030,655,2678,1225,0.0133765,0.00311923
109031,766,2678,1225,0.0143723,0.00346433
109032,895,2678,1225,0.00581898,0.00738257
109033,1047,2678,1225,0.00552349,0.0241101
109034,1225,2678,1225,0.00603529,0.0177764
109035,1432,2678,1225,0.00672496,0.0187293
109036,1675,2678,1225,0.00796087,0.00502674
109037,1958,2678,1225,0.00898657,0.00945349
109038,2290,2678,1225,0.0100568,0.0281451
109039,2678,2678,1225,0.0116309,0.0169788
109040,3132,2678,1225,0.0132383,0.0141322
109041,3663,2678,1225,0.0153452,0.0138241
109042,4283,2678,1225,0.0175278,0.0106555
109043,5009,2678,1225,0.0203972,0.0153962
109044,5858,2678,1225,0.0234061,0.0150274
109045,6850,2678,1225,0.0274889,0.0174138
109046,8011,2678,1225,0.0311316,0.0214807
109047,9368,2678,1225,0.0365554,0.0154001
109048,10955,2678,1225,0.0428442,0.00969768
109049,12812,2678,1225,0.0491684,0.0184613
109050,14982,2678,1225,0.0566168,0.0026123
109051,17521,2678,1225,0.0662694,0.0132554
109052,20489,2678,1225,0.0788013,0.00774174
109053,23961,2678,1225,0.0896504,0.020855
109054,28020,2678,1225,0.103985,0.012065
109055,32768,2678,1225,0.394447,0.0746886
109056,256,3132,1225,0.00311926,0.00872842
109057,299,3132,1225,0.00631831,0.00996297
109058,350,3132,1225,0.0082177,0.00986373
109059,409,3132,1225,0.0101632,0.00936627
109060,479,3132,1225,0.0108204,0.00988791
109061,560,3132,1225,0.0118143,0.00996364
109062,655,3132,1225,0.0135932,0.00527273
109063,766,3132,1225,0.0168259,0.00367253
109064,895,3132,1225,0.00629342,0.0173732
109065,1047,3132,1225,0.00604333,0.0224228
109066,1225,3132,1225,0.00658577,0.0214068
109067,1432,3132,1225,0.00757255,0.0224868
109068,1675,3132,1225,0.00893592,0.00626907
109069,1958,3132,1225,0.00980993,0.00565357
109070,2290,3132,1225,0.0114791,0.0208959
109071,2678,3132,1225,0.0134169,0.0196946
109072,3132,3132,1225,0.0153323,0.0250531
109073,3663,3132,1225,0.0179445,0.0156769
109074,4283,3132,1225,0.0208077,0.00703475
109075,5009,3132,1225,0.0236561,0.00712394
109076,5858,3132,1225,0.0267225,0.00465308
109077,6850,3132,1225,0.0314271,0.00623426
109078,8011,3132,1225,0.0372427,0.00751006
109079,9368,3132,1225,0.0418744,0.00429262
109080,10955,3132,1225,0.0488698,0.00333681
109081,12812,3132,1225,0.0566477,0.00975361
109082,14982,3132,1225,0.0657677,0.0095504
109083,17521,3132,1225,0.0766536,0.00431533
109084,20489,3132,1225,0.0907198,0.00958915
109085,23961,3132,1225,0.104752,0.00491123
109086,28020,3132,1225,0.120388,0.00549757
109087,32768,3132,1225,0.422445,0.0363018
109088,256,3663,1225,0.00385976,0.00773696
109089,299,3663,1225,0.00811996,0.0775596
109090,350,3663,1225,0.00989731,0.00991581
109091,409,3663,1225,0.0122364,0.0311902
109092,479,3663,1225,0.0127549,0.0140037
109093,560,3663,1225,0.01387,0.00736026
109094,655,3663,1225,0.0172053,0.00173692
109095,766,3663,1225,0.0178412,0.00155538
109096,895,3663,1225,0.0068271,0.0161888
109097,1047,3663,1225,0.00761462,0.0227377
109098,1225,3663,1225,0.00797755,0.0170581
109099,1432,3663,1225,0.00915071,0.0172948
109100,1675,3663,1225,0.010688,0.0129323
109101,1958,3663,1225,0.0121275,0.014488
109102,2290,3663,1225,0.0137213,0.00267259
109103,2678,3663,1225,0.0159107,0.0121051
109104,3132,3663,1225,0.0179824,0.00909575
109105,3663,3663,1225,0.0213758,0.00743081
109106,4283,3663,1225,0.0240814,0.00904439
109107,5009,3663,1225,0.0277332,0.0069429
109108,5858,3663,1225,0.0321146,0.014739
109109,6850,3663,1225,0.0368072,0.0176821
109110,8011,3663,1225,0.0425189,0.0134523
109111,9368,3663,1225,0.0484039,0.00988195
109112,10955,3663,1225,0.0576555,0.0142341
109113,12812,3663,1225,0.0654075,0.00879038
109114,14982,3663,1225,0.0764105,0.0121959
109115,17521,3663,1225,0.0895158,0.00862319
109116,20489,3663,1225,0.104479,0.00989921
109117,23961,3663,1225,0.121311,0.0080709
109118,28020,3663,1225,0.139751,0.00985934
109119,32768,3663,1225,0.523388,0.00662872
109120,256,4283,1225,0.00429303,0.0124729
109121,299,4283,1225,0.00861466,0.00529605
109122,350,4283,1225,0.00933749,0.00712206
109123,409,4283,1225,0.0141047,0.00323762
109124,479,4283,1225,0.0148338,0.00646599
109125,560,4283,1225,0.0160062,0.00506092
109126,655,4283,1225,0.0197622,0.00252169
109127,766,4283,1225,0.019925,0.00421039
109128,895,4283,1225,0.00711545,0.0380658
109129,1047,4283,1225,0.00768824,0.0099248
109130,1225,4283,1225,0.00868937,0.00804359
109131,1432,4283,1225,0.00965794,0.0134316
109132,1675,4283,1225,0.0111493,0.00956371
109133,1958,4283,1225,0.0126137,0.0122034
109134,2290,4283,1225,0.0143349,0.00337047
109135,2678,4283,1225,0.016574,0.004774
109136,3132,4283,1225,0.0192208,0.0073757
109137,3663,4283,1225,0.0222257,0.00596117
109138,4283,4283,1225,0.0255257,0.00576697
109139,5009,4283,1225,0.029509,0.00929346
109140,5858,4283,1225,0.0344473,0.00544807
109141,6850,4283,1225,0.0402464,0.00759441
109142,8011,4283,1225,0.0459808,0.0055953
109143,9368,4283,1225,0.0538289,0.00376198
109144,10955,4283,1225,0.0619579,0.00298787
109145,12812,4283,1225,0.0722128,0.00603725
109146,14982,4283,1225,0.0835805,0.00321629
109147,17521,4283,1225,0.0970902,0.00400381
109148,20489,4283,1225,0.119414,0.0071273
109149,23961,4283,1225,0.132041,0.0034543
109150,28020,4283,1225,0.152786,0.00513614
109151,32768,4283,1225,0.875149,0.0999979
109152,256,5009,1225,0.00492269,0.00163226
109153,299,5009,1225,0.010419,0.00465131
109154,350,5009,1225,0.0111789,0.00587171
109155,409,5009,1225,0.0132234,0.00639488
109156,479,5009,1225,0.0182819,0.0059573
109157,560,5009,1225,0.0192507,0.0028386
109158,655,5009,1225,0.0240418,0.00428648
109159,766,5009,1225,0.0243329,0.00517811
109160,895,5009,1225,0.00772923,0.0229457
109161,1047,5009,1225,0.00856021,0.0187874
109162,1225,5009,1225,0.0093767,0.00277474
109163,1432,5009,1225,0.0107119,0.00685125
109164,1675,5009,1225,0.0124926,0.00898124
109165,1958,5009,1225,0.0141103,0.00692514
109166,2290,5009,1225,0.0161549,0.00432544
109167,2678,5009,1225,0.01879,0.00231998
109168,3132,5009,1225,0.022081,0.00558127
109169,3663,5009,1225,0.0257389,0.00635388
109170,4283,5009,1225,0.0293126,0.00418886
109171,5009,5009,1225,0.0338973,0.00376272
109172,5858,5009,1225,0.0393176,0.00208805
109173,6850,5009,1225,0.0457714,0.00172005
109174,8011,5009,1225,0.0533051,0.00419043
109175,9368,5009,1225,0.0625273,0.00493253
109176,10955,5009,1225,0.0719038,0.00345173
109177,12812,5009,1225,0.0844541,0.00329345
109178,14982,5009,1225,0.097018,0.00215037
109179,17521,5009,1225,0.114629,0.00211945
109180,20489,5009,1225,0.139576,0.00396475
109181,23961,5009,1225,0.155843,0.00354201
109182,28020,5009,1225,0.183375,0.00513303
109183,32768,5009,1225,0.924126,0.0669405
109184,256,5858,1225,0.00552917,0.00579184
109185,299,5858,1225,0.0111215,0.00745656
109186,350,5858,1225,0.0134304,0.00953523
109187,409,5858,1225,0.015691,0.0068658
109188,479,5858,1225,0.0171136,0.00329013
109189,560,5858,1225,0.0205972,0.00456501
109190,655,5858,1225,0.0270257,0.00503501
109191,766,5858,1225,0.0273389,0.00153481
109192,895,5858,1225,0.00880118,0.00993999
109193,1047,5858,1225,0.00976267,0.015354
109194,1225,5858,1225,0.0106938,0.00689199
109195,1432,5858,1225,0.0121155,0.009236
109196,1675,5858,1225,0.0140454,0.00464715
109197,1958,5858,1225,0.016067,0.00453913
109198,2290,5858,1225,0.0184017,0.00238415
109199,2678,5858,1225,0.0213761,0.006382
109200,3132,5858,1225,0.0247133,0.00621597
109201,3663,5858,1225,0.0289858,0.0159724
109202,4283,5858,1225,0.0328158,0.00196642
109203,5009,5858,1225,0.0379295,0.0040704
109204,5858,5858,1225,0.0439936,0.00640182
109205,6850,5858,1225,0.0513994,0.002441
109206,8011,5858,1225,0.0595583,0.001724
109207,9368,5858,1225,0.0703745,0.00413265
109208,10955,5858,1225,0.08116,0.00469664
109209,12812,5858,1225,0.094256,0.00339617
109210,14982,5858,1225,0.10912,0.00397597
109211,17521,5858,1225,0.127816,0.00524215
109212,20489,5858,1225,0.155967,0.00339217
109213,23961,5858,1225,0.176781,0.00203811
109214,28020,5858,1225,0.203479,0.00392622
109215,32768,5858,1225,0.942275,0.0903807
109216,256,6850,1225,0.00640917,0.00618853
109217,299,6850,1225,0.0134585,0.00311938
109218,350,6850,1225,0.014671,0.00266135
109219,409,6850,1225,0.0188521,0.0197698
109220,479,6850,1225,0.0199803,0.00301397
109221,560,6850,1225,0.0239049,0.00224522
109222,655,6850,1225,0.0317892,0.00230799
109223,766,6850,1225,0.0323468,0.00111539
109224,895,6850,1225,0.0100004,0.013503
109225,1047,6850,1225,0.0109018,0.00443694
109226,1225,6850,1225,0.0121106,0.00240807
109227,1432,6850,1225,0.013662,0.00170942
109228,1675,6850,1225,0.0159451,0.00234224
109229,1958,6850,1225,0.018245,0.00137619
109230,2290,6850,1225,0.0208175,0.0018407
109231,2678,6850,1225,0.0241902,0.00277519
109232,3132,6850,1225,0.028075,0.00432783
109233,3663,6850,1225,0.0325251,0.0051905
109234,4283,6850,1225,0.0375075,0.00369974
109235,5009,6850,1225,0.0434132,0.00115431
109236,5858,6850,1225,0.0505544,0.00257771
109237,6850,6850,1225,0.0584476,0.00134865
109238,8011,6850,1225,0.0681061,0.00235141
109239,9368,6850,1225,0.0834124,0.00246025
109240,10955,6850,1225,0.0926583,0.00240112
109241,12812,6850,1225,0.108547,0.00189562
109242,14982,6850,1225,0.126192,0.00812911
109243,17521,6850,1225,0.148216,0.00355778
109244,20489,6850,1225,0.180816,0.00296596
109245,23961,6850,1225,0.203431,0.00271315
109246,28020,6850,1225,0.23394,0.00258555
109247,32768,6850,1225,0.965939,0.0792685
109248,256,8011,1225,0.0073526,0.00723159
109249,299,8011,1225,0.015928,0.00179213
109250,350,8011,1225,0.0172745,0.00399507
109251,409,8011,1225,0.0205893,0.00112253
109252,479,8011,1225,0.0230524,0.00336682
109253,560,8011,1225,0.027412,0.00336039
109254,655,8011,1225,0.037956,0.00358699
109255,766,8011,1225,0.038662,0.00337569
109256,895,8011,1225,0.011505,0.00980947
109257,1047,8011,1225,0.0127933,0.00726151
109258,1225,8011,1225,0.0141792,0.00780031
109259,1432,8011,1225,0.0159307,0.00814749
109260,1675,8011,1225,0.0187042,0.0034629
109261,1958,8011,1225,0.021043,0.00509062
109262,2290,8011,1225,0.0241544,0.00488451
109263,2678,8011,1225,0.0280665,0.0145646
109264,3132,8011,1225,0.0325977,0.00362129
109265,3663,8011,1225,0.037713,0.00620269
109266,4283,8011,1225,0.0433358,0.00498309
109267,5009,8011,1225,0.0499416,0.00501486
109268,5858,8011,1225,0.058308,0.00226786
109269,6850,8011,1225,0.0673221,0.00456908
109270,8011,8011,1225,0.0786619,0.00247075
109271,9368,8011,1225,0.0928515,0.00494303
109272,10955,8011,1225,0.106574,0.00385458
109273,12812,8011,1225,0.124548,0.00164352
109274,14982,8011,1225,0.143983,0.00313295
109275,17521,8011,1225,0.168953,0.00223718
109276,20489,8011,1225,0.211285,0.00303971
109277,23961,8011,1225,0.232019,0.00348578
109278,28020,8011,1225,0.268728,0.00192072
109279,32768,8011,1225,1.21332,0.0783955
109280,256,9368,1225,0.00859596,0.00557151
109281,299,9368,1225,0.022414,0.00388906
109282,350,9368,1225,0.0201657,0.00218364
109283,409,9368,1225,0.0239672,0.00337599
109284,479,9368,1225,0.0274192,0.00369921
109285,560,9368,1225,0.0311611,0.00190076
109286,655,9368,1225,0.0358767,0.00213486
109287,766,9368,1225,0.0443789,0.00229658
109288,895,9368,1225,0.0131325,0.0064882
109289,1047,9368,1225,0.0146887,0.00982495
109290,1225,9368,1225,0.0162509,0.00625555
109291,1432,9368,1225,0.0184685,0.00343458
109292,1675,9368,1225,0.0215275,0.00449145
109293,1958,9368,1225,0.0246429,0.00325078
109294,2290,9368,1225,0.0281834,0.00378642
109295,2678,9368,1225,0.0327059,0.00683972
109296,3132,9368,1225,0.0383603,0.00287605
109297,3663,9368,1225,0.0440283,0.00638621
109298,4283,9368,1225,0.0508585,0.00460659
109299,5009,9368,1225,0.0588705,0.00215667
109300,5858,9368,1225,0.0685144,0.00324918
109301,6850,9368,1225,0.0793904,0.00366395
109302,8011,9368,1225,0.0930361,0.00264143
109303,9368,9368,1225,0.109219,0.00251015
109304,10955,9368,1225,0.126152,0.00326245
109305,12812,9368,1225,0.148776,0.00348683
109306,14982,9368,1225,0.171199,0.00153395
109307,17521,9368,1225,0.200889,0.00307833
109308,20489,9368,1225,0.247834,0.00323765
109309,23961,9368,1225,0.276402,0.00239265
109310,28020,9368,1225,0.323799,0.00301802
109311,32768,9368,1225,1.37308,0.0740256
109312,256,10955,1225,0.00992026,0.00435557
109313,299,10955,1225,0.0220853,0.00812524
109314,350,10955,1225,0.0287724,0.00153971
109315,409,10955,1225,0.0275252,0.0022106
109316,479,10955,1225,0.0315711,0.00587118
109317,560,10955,1225,0.036037,0.00329527
109318,655,10955,1225,0.0439471,0.043377
109319,766,10955,1225,0.0482187,0.00333721
109320,895,10955,1225,0.0157493,0.00989764
109321,1047,10955,1225,0.0174681,0.0142635
109322,1225,10955,1225,0.0192016,0.00593006
109323,1432,10955,1225,0.0217978,0.00200161
109324,1675,10955,1225,0.025419,0.0068698
109325,1958,10955,1225,0.0289519,0.00584005
109326,2290,10955,1225,0.0331833,0.00525511
109327,2678,10955,1225,0.038578,0.00316743
109328,3132,10955,1225,0.0445666,0.00142133
109329,3663,10955,1225,0.051986,0.00442872
109330,4283,10955,1225,0.0597925,0.00322648
109331,5009,10955,1225,0.0689983,0.00453879
109332,5858,10955,1225,0.0803548,0.00650227
109333,6850,10955,1225,0.0931378,0.00198771
109334,8011,10955,1225,0.108249,0.00174268
109335,9368,10955,1225,0.128226,0.00359212
109336,10955,10955,1225,0.148481,0.00248936
109337,12812,10955,1225,0.173119,0.00344892
109338,14982,10955,1225,0.199969,0.00219458
109339,17521,10955,1225,0.235188,0.00162974
109340,20489,10955,1225,0.288094,0.0045094
109341,23961,10955,1225,0.337932,0.00506857
109342,28020,10955,1225,0.38072,0.00529199
109343,32768,10955,1225,1.57829,0.0468605
109344,256,12812,1225,0.0112846,0.00355747
109345,299,12812,1225,0.0237579,0.00208562
109346,350,12812,1225,0.0277557,0.00288237
109347,409,12812,1225,0.0336502,0.00211512
109348,479,12812,1225,0.0385437,0.000931667
109349,560,12812,1225,0.0442986,0.00164333
109350,655,12812,1225,0.0528701,0.0038229
109351,766,12812,1225,0.056664,0.000407206
109352,895,12812,1225,0.0174234,0.00673371
109353,1047,12812,1225,0.0195572,0.00972904
109354,1225,12812,1225,0.0218189,0.00340873
109355,1432,12812,1225,0.0246889,0.00385437
109356,1675,12812,1225,0.0287694,0.00326814
109357,1958,12812,1225,0.0330437,0.00343291
109358,2290,12812,1225,0.0378548,0.00393412
109359,2678,12812,1225,0.0440985,0.00441114
109360,3132,12812,1225,0.0517628,0.00451607
109361,3663,12812,1225,0.0596548,0.00321157
109362,4283,12812,1225,0.0688571,0.000846076
109363,5009,12812,1225,0.0798306,0.00814104
109364,5858,12812,1225,0.0928384,0.00139194
109365,6850,12812,1225,0.107968,0.00112936
109366,8011,12812,1225,0.126011,0.00321822
109367,9368,12812,1225,0.148511,0.00377209
109368,10955,12812,1225,0.171279,0.00127202
109369,12812,12812,1225,0.225863,0.00423543
109370,14982,12812,1225,0.233263,0.00340773
109371,17521,12812,1225,0.275182,0.00270357
109372,20489,12812,1225,0.337759,0.00125668
109373,23961,12812,1225,0.375339,0.00161294
109374,28020,12812,1225,0.433983,0.00151935
109375,32768,12812,1225,1.78687,0.0518735
109376,256,14982,1225,0.0131453,0.00734904
109377,299,14982,1225,0.02746,0.00535959
109378,350,14982,1225,0.0342386,0.00463268
109379,409,14982,1225,0.0375921,0.00188009
109380,479,14982,1225,0.0525433,0.0016708
109381,560,14982,1225,0.0495481,0.00251023
109382,655,14982,1225,0.0611435,0.00404106
109383,766,14982,1225,0.0676318,0.00642684
109384,895,14982,1225,0.0203555,0.0073518
109385,1047,14982,1225,0.0228789,0.00898067
109386,1225,14982,1225,0.0252806,0.0064729
109387,1432,14982,1225,0.0285667,0.00264909
109388,1675,14982,1225,0.0333912,0.00449252
109389,1958,14982,1225,0.0381883,0.0036175
109390,2290,14982,1225,0.043884,0.00452587
109391,2678,14982,1225,0.051041,0.00225257
109392,3132,14982,1225,0.0595132,0.00275001
109393,3663,14982,1225,0.0685005,0.00163985
109394,4283,14982,1225,0.0790824,0.00248182
109395,5009,14982,1225,0.0917506,0.00197384
109396,5858,14982,1225,0.107249,0.0017068
109397,6850,14982,1225,0.124637,0.00370793
109398,8011,14982,1225,0.144452,0.00199089
109399,9368,14982,1225,0.174809,0.006988
109400,10955,14982,1225,0.19738,0.00284052
109401,12812,14982,1225,0.2319,0.0033118
109402,14982,14982,1225,0.267833,0.00167679
109403,17521,14982,1225,0.3171,0.00411211
109404,20489,14982,1225,0.386424,0.00292241
109405,23961,14982,1225,0.432287,0.00426882
109406,28020,14982,1225,0.508806,0.00283422
109407,32768,14982,1225,2.13776,0.0493744
109408,256,17521,1225,0.0151152,0.00204601
109409,299,17521,1225,0.0335341,0.0014622
109410,350,17521,1225,0.0385718,0.00355305
109411,409,17521,1225,0.0454134,0.00107237
109412,479,17521,1225,0.0490946,0.00286374
109413,560,17521,1225,0.0583625,0.00119002
109414,655,17521,1225,0.0703461,0.0128438
109415,766,17521,1225,0.0795463,0.00556535
109416,895,17521,1225,0.0234209,0.0166143
109417,1047,17521,1225,0.025866,0.00351429
109418,1225,17521,1225,0.0291003,0.00227495
109419,1432,17521,1225,0.0329624,0.00255373
109420,1675,17521,1225,0.038323,0.00255587
