0 5 5 0.107709
3 0 3 0.00917929
1 4 4 0.0508559
7 1 3 0.131342
4 7 6 2.0355
5 2 1 0.00974731
0 2 1 0.00110338
1 7 2 0.0661937
2 6 7 0.806722
2 0 7 0.0589269
5 5 5 0.602118
3 1 4 0.0251675
6 5 7 4.65249
3 7 0 0.02099
1 2 0 0.000955792
6 0 6 0.401268
2 5 3 0.0332488
0 7 4 0.18772
6 6 3 0.587964
3 2 6 0.0888758
7 3 4 0.29148
4 1 1 0.00638108
7 4 7 3.31079
5 0 0 0.00365443
0 4 2 0.00706959
1 3 7 0.175727
1 5 7 0.641581
7 6 2 0.507994
4 6 5 0.621386
5 3 6 0.394195
0 1 0 0.000318329
1 0 3 0.00283952
7 5 0 0.0764934
2 3 6 0.0831075
5 6 4 0.58897
6 4 4 0.303251
3 4 1 0.00679233
6 3 7 1.26301
4 3 0 0.00421645
2 4 0 0.00288462
0 0 7 0.021613
0 6 7 0.679468
6 1 2 0.0424892
3 3 5 0.0530434
7 0 5 0.316271
4 0 6 0.125309
5 7 3 0.499635
5 1 3 0.0461969
0 3 3 0.00836242
6 2 0 0.0111928
1 6 6 0.707082
7 7 1 0.41142
4 5 4 0.15676
2 1 5 0.0290399
5 4 7 1.01364
3 6 0 0.0123741
1 1 0 0.00058808
2 2 1 0.00206205
6 7 5 4.0466
3 5 6 0.32612
4 4 3 0.0416593
7 2 4 0.226799
4 2 3 0.021088
2 7 1 0.0270931
0 5 6 0.230428
6 0 1 0.0126852
3 0 4 0.0178352
1 4 5 0.0968551
7 1 2 0.0621611
4 7 7 4.01525
5 2 2 0.0189216
0 2 0 0.000656036
1 7 1 0.0358544
2 6 6 0.478358
7 4 0 0.0459304
2 0 6 0.0371553
5 5 4 0.313341
3 1 3 0.0133208
6 5 4 0.609242
3 7 3 0.136765
1 2 1 0.0016742
2 5 0 0.00507046
0 7 5 0.398871
6 6 2 0.2969
7 5 7 6.15068
3 2 7 0.141928
7 3 7 2.05996
4 1 2 0.0119168
5 0 1 0.00709349
0 4 1 0.00370068
1 3 6 0.100545
6 3 0 0.0154313
1 5 6 0.362682
7 6 3 1.0424
4 6 4 0.313845
5 3 5 0.193004
0 1 1 0.00054549
1 0 0 0.000355442
2 3 7 0.129994
6 2 7 0.966283
5 6 5 1.19948
6 4 7 2.04885
3 4 2 0.0116723
4 3 1 0.00770044
2 4 3 0.0182013
0 0 6 0.0146186
0 6 6 0.395674
6 1 3 0.0856523
3 3 4 0.0271489
7 0 6 0.632957
4 0 5 0.0597612
5 7 2 0.253939
5 1 2 0.023536
