,nnodes,ppn,nthreads,nbodies,distribution,ncrit,level,order,init_bodies,precalculation,build_tree,p2m_&_m2m,local_essential_tree,m2l_&_p2p,l2l_&_l2p,total_fmm
0,1,64,1,13888,cube,173,1,11,0.000612,0.006021,7e-06,0.001902,0.283672,0.188062,1.86893,0.013955,2.36356
0,1,8,16,31656,cube,184,2,8,0.001547,0.00527,6e-06,0.002856,0.045437,0.108653,0.47895,0.003404,0.645685
0,1,32,2,37248,cube,240,4,12,0.000841,0.004838,6e-06,0.001095,0.108297,0.171912,0.714884,0.004648,1.00663
0,1,32,4,16608,cube,150,1,8,0.000637,0.004176,6e-06,0.001899,0.087522,0.09837,0.529568,0.00383,0.726447
0,1,64,1,42176,cube,252,1,11,0.000614,0.00806,6e-06,0.004349,0.155142,0.244,2.05621,0.033546,2.50244
0,1,2,32,16702,cube,116,3,6,0.002048,0.007674,8.2e-05,0.006003,0.051482,0.16017,0.194149,0.001068,0.421594
0,1,64,1,20480,cube,99,1,13,0.00137,0.007306,9e-06,0.003235,0.334423,0.171239,3.36114,0.026417,3.90492
0,1,8,16,43704,cube,62,4,10,0.001591,0.007546,6e-06,0.008998,0.0508,1.9442,4.13566,0.013322,6.16162
0,1,64,1,25472,cube,98,4,15,0.000768,0.007646,6e-06,0.000834,0.147347,0.321255,1.67495,0.005528,2.15864
0,1,32,2,4736,cube,156,1,5,0.000518,0.003658,5e-06,0.000388,0.115869,0.036731,0.061465,0.001198,0.220262
0,1,2,32,12362,cube,103,4,6,0.001922,0.006421,6e-06,0.005292,0.052453,0.978028,0.175323,0.000782,1.2193
0,1,64,1,5440,cube,125,1,14,0.000676,0.005713,6e-06,0.000574,0.282673,0.185207,1.08005,0.007034,1.56222
0,1,4,32,47248,cube,110,3,5,0.002806,0.010907,7e-06,0.007166,0.049362,0.21758,0.264982,0.002333,0.553456
0,1,32,2,56352,cube,56,3,6,0.000719,0.005464,6e-06,0.001822,0.10653,0.130039,0.292991,0.002742,0.540515
0,1,64,1,29312,cube,63,3,5,0.001067,0.007573,6e-06,0.000559,0.111322,0.184027,0.064163,0.00097,0.369561
0,1,2,32,8142,cube,66,3,4,0.00156,0.00455,7e-06,0.003534,0.052949,0.140671,0.077281,0.00053,0.280521
0,1,64,2,10048,cube,148,4,15,0.000429,0.006531,7e-06,0.0006,0.104992,0.304077,2.21271,0.004766,2.63483
0,1,8,8,41176,cube,238,2,10,0.001961,0.006662,6e-06,0.003813,0.047163,0.094224,0.528458,0.003909,0.685188
0,1,8,16,5656,cube,94,3,15,0.000725,0.002599,6e-06,0.001073,0.076336,0.085972,2.91072,0.011076,3.08888
0,1,64,1,28736,cube,53,2,15,0.000799,0.006979,7e-06,0.002064,0.256543,0.345515,3.76263,0.011642,4.38635
0,1,64,1,4288,cube,178,2,9,0.00066,0.006533,8e-06,0.000209,0.237187,0.047235,0.194937,0.000307,0.487444
0,1,8,8,22760,cube,219,1,14,0.001163,0.004636,5e-06,0.002606,0.062526,0.078618,1.56427,0.005384,1.71905
0,1,1,64,12273,cube,170,1,11,0.003424,0.00803,7e-06,0.012472,0.089566,0.040435,1.28233,0.002685,1.43661
0,1,1,64,47183,cube,105,1,14,0.008122,0.02273,8e-06,0.038828,0.099105,0.112045,3.70779,0.01093,3.99252
0,1,2,64,38118,cube,112,1,13,0.004567,0.013798,7e-06,0.015505,0.066035,0.132272,2.73082,0.011067,2.97064
0,1,2,64,12836,cube,36,3,13,0.001808,0.00627,7e-06,0.00827,0.063985,0.262186,3.22539,0.007039,3.57418
0,1,8,16,5792,cube,223,3,10,0.000629,0.003062,6e-06,0.000503,0.040571,0.053605,0.481251,0.003817,0.583916
0,1,8,16,7768,cube,234,4,14,0.000782,0.003077,6e-06,0.000724,0.040748,0.129726,1.34141,0.005256,1.52195
0,1,8,8,5672,cube,229,1,9,0.000799,0.001917,6e-06,0.000533,0.054634,0.019667,0.234245,0.00233,0.31425
0,1,8,8,46768,cube,190,4,4,0.002045,0.008162,5e-06,0.003747,0.054402,0.330087,0.139679,0.001364,0.538397
0,1,64,1,8384,cube,116,1,14,0.000512,0.006312,8e-06,0.002069,0.153299,0.274993,4.18382,0.0178,4.63945
0,1,2,64,16456,cube,102,1,4,0.002305,0.00697,7e-06,0.005654,0.062902,0.062025,0.101089,0.000825,0.240502
0,1,8,16,30080,cube,136,1,11,0.001493,0.005315,7e-06,0.003123,0.074204,0.103727,1.14333,0.00744,1.33827
0,1,2,32,6952,cube,248,3,14,0.001074,0.003638,7e-06,0.002035,0.053458,0.039787,1.03083,0.004911,1.13565
0,1,32,2,8800,cube,67,2,12,0.000431,0.00313,6e-06,0.00099,0.160795,0.084803,0.691311,0.001796,0.943649
0,1,64,2,16192,cube,118,3,12,0.000556,0.006557,9e-06,0.00057,0.223661,0.198948,1.07593,0.003767,1.51063
0,1,1,64,12910,cube,111,3,11,0.003517,0.00937,8e-06,0.013612,0.08649,0.267197,1.15123,0.002837,1.5318
0,1,64,2,14144,cube,226,4,13,0.00107,0.007218,7e-06,0.000202,0.048997,0.399141,1.09031,0.00268,1.5496
0,1,16,4,7936,cube,159,4,12,0.00069,0.002574,6e-06,0.000387,0.092671,0.058465,0.423995,0.00144,0.580504
0,1,64,1,43520,cube,35,3,4,0.000938,0.007088,6e-06,0.00097,0.124666,0.322214,0.098976,0.001284,0.556193
0,1,32,4,17792,cube,240,1,8,0.000693,0.004307,7e-06,0.001961,0.104226,0.102091,0.533477,0.004068,0.751224
0,1,32,4,12192,cube,69,1,11,0.000744,0.004378,6e-06,0.002179,0.175236,0.120761,1.37867,0.00593,1.68834
0,1,32,4,28352,cube,199,4,11,0.000797,0.004358,6e-06,0.000853,0.125911,0.204788,0.888412,0.005396,1.23073
0,1,1,64,13619,cube,172,4,8,0.003249,0.009892,7e-06,0.011048,0.090854,1.81935,0.467523,0.00143,2.40118
0,1,64,2,27328,cube,120,2,15,0.000567,0.007002,6e-06,0.000737,0.124918,0.292237,2.38916,0.008771,2.82385
0,1,64,2,19456,cube,189,1,15,0.000535,0.007538,7e-06,0.003253,0.348917,0.23956,5.54776,0.030894,6.17909
0,1,4,16,4284,cube,204,1,14,0.000596,0.001736,5e-06,0.000398,0.045832,0.015115,1.06751,0.005658,1.1371
0,1,8,16,21480,cube,32,4,14,0.001251,0.005389,6e-06,0.010476,0.075082,1.91147,11.9604,0.019976,13.9838
0,1,64,1,6784,cube,108,4,8,0.000512,0.007161,6e-06,0.000341,0.183405,0.141325,0.232881,0.00036,0.566376
0,1,64,1,17728,cube,173,3,9,0.000508,0.006483,6e-06,0.000882,0.393808,0.101223,0.251768,0.001487,0.756617
0,1,2,64,22820,cube,222,3,15,0.002715,0.010176,6e-06,0.0115,0.070254,0.245639,4.05462,0.010878,4.40422
0,1,1,64,5217,cube,222,2,4,0.001717,0.00404,8e-06,0.00285,0.079689,0.01392,0.088939,0.001163,0.191606
0,1,16,4,13024,cube,35,2,14,0.000729,0.00313,6e-06,0.001294,0.071838,0.07236,1.53927,0.004558,1.69348
0,1,1,64,5156,cube,74,4,13,0.001453,0.004003,6e-06,0.008852,0.081506,1.49728,4.72033,0.011912,6.32486
0,1,4,32,42704,cube,182,1,14,0.002592,0.008859,5e-06,0.00834,0.050422,0.150204,3.04983,0.013766,3.2825
0,1,16,8,27360,cube,110,4,10,0.000759,0.00408,6e-06,0.001183,0.051815,0.32912,0.768512,0.00446,1.16018
0,1,32,2,7072,cube,93,3,12,0.000399,0.003228,5e-06,0.000581,0.122871,0.078953,0.892112,0.002858,1.10152
0,1,64,2,9920,cube,235,3,10,0.000575,0.006052,5e-06,0.000519,0.209646,0.227472,0.442796,0.001223,0.888745
0,1,8,16,21664,cube,66,2,10,0.001543,0.004392,5e-06,0.002351,0.071026,0.091444,0.826989,0.003965,1.00129
0,1,16,4,35152,cube,94,3,8,0.001205,0.004363,6e-06,0.001602,0.105166,0.078686,0.24877,0.002307,0.441869
0,1,32,4,29696,cube,183,1,9,0.000601,0.004808,6e-06,0.002635,0.108874,0.128278,0.780591,0.00783,1.03408
0,1,16,8,7744,cube,205,3,5,0.000731,0.00256,6e-06,0.000366,0.05456,0.063814,0.073503,0.00084,0.196707
0,1,4,16,6448,cube,194,3,4,0.000774,0.003152,7e-06,0.000699,0.039537,0.027145,0.051837,0.000762,0.124068
0,1,32,4,17056,cube,70,4,4,0.000489,0.004324,5e-06,0.000525,0.122534,0.208842,0.05359,0.000755,0.391529
0,1,16,4,42240,cube,83,2,13,0.001272,0.004675,6e-06,0.003409,0.076382,0.162707,2.5188,0.009472,2.77644
0,1,16,4,4944,cube,142,3,12,0.000463,0.002736,5e-06,0.000364,0.0447,0.057241,0.489505,0.002415,0.597811
0,1,32,4,8512,cube,195,1,10,0.000403,0.003552,4e-06,0.000478,0.177179,0.057512,0.41721,0.002894,0.659771
0,1,1,64,31336,cube,191,1,14,0.006864,0.017856,6e-06,0.026129,0.092665,0.078268,2.83249,0.007514,3.05614
0,1,8,16,9456,cube,63,2,6,0.001179,0.002843,6e-06,0.001049,0.041564,0.075189,0.181875,0.001077,0.304701
0,1,4,32,15632,cube,80,4,15,0.001328,0.005014,5e-06,0.005004,0.05586,0.607304,4.01945,0.008794,4.70247
0,1,16,4,5392,cube,114,4,9,0.000586,0.003036,6e-06,0.000302,0.054976,0.057848,0.212703,0.001588,0.331331
0,1,4,16,26908,cube,184,1,9,0.001931,0.006861,7e-06,0.005076,0.052135,0.064769,0.446293,0.002452,0.578546
0,1,4,16,55056,cube,238,3,12,0.003325,0.012206,6e-06,0.009927,0.038024,0.177755,0.956119,0.007312,1.20236
0,1,2,32,35784,cube,200,3,7,0.004051,0.015425,7e-06,0.011863,0.057509,0.192974,0.311297,0.002007,0.592103
0,1,64,2,12224,cube,129,2,8,0.000824,0.00699,6e-06,0.000452,0.148705,0.150529,0.30293,0.001453,0.612104
0,1,8,16,54200,cube,191,1,9,0.001928,0.007927,6e-06,0.004356,0.053312,0.144759,0.531813,0.004402,0.747627
0,1,4,16,34624,cube,221,3,15,0.002112,0.008596,6e-06,0.007651,0.039194,0.163412,2.51055,0.008328,2.73872
0,1,2,64,58294,cube,216,2,10,0.006265,0.022501,7e-06,0.019928,0.068406,0.164466,0.711472,0.005312,0.993197
0,1,8,8,5328,cube,177,1,10,0.000743,0.002667,7e-06,0.000574,0.03081,0.057234,0.351322,0.003548,0.447058
0,1,2,64,11750,cube,50,2,10,0.001883,0.005556,6e-06,0.006201,0.067583,0.075162,1.07476,0.00305,1.2334
0,1,64,1,35072,cube,238,2,15,0.000873,0.007489,7e-06,0.000762,0.138195,0.259848,1.42322,0.006601,1.83712
0,1,32,4,21024,cube,144,1,5,0.000515,0.004104,5e-06,0.002048,0.179316,0.081509,0.152702,0.002268,0.423005
0,1,16,8,14832,cube,128,3,10,0.0005,0.002765,5e-06,0.000819,0.049055,0.135604,0.743391,0.00352,0.936151
0,1,64,1,19968,cube,32,3,4,0.00056,0.007141,7e-06,0.0007,0.377479,0.095958,0.076367,0.000703,0.55944
0,1,16,4,5024,cube,254,3,13,0.000644,0.002419,5e-06,0.000425,0.055985,0.049009,0.650331,0.002812,0.761888
0,1,2,32,44854,cube,142,3,12,0.005096,0.019221,9e-06,0.016998,0.056395,0.216815,1.54626,0.010431,1.86718
0,1,32,2,11008,cube,130,1,7,0.000436,0.003599,5e-06,0.001187,0.176235,0.053235,0.2876,0.002545,0.52534
0,1,8,8,18176,cube,130,3,15,0.001142,0.003898,6e-06,0.002853,0.057443,0.102462,2.00613,0.007557,2.18137
0,1,8,16,12440,cube,251,4,10,0.000957,0.003654,6e-06,0.000822,0.051251,0.127816,0.43489,0.002349,0.621803
0,1,16,8,55184,cube,208,3,6,0.001385,0.005924,6e-06,0.002258,0.035579,0.166742,0.166705,0.001959,0.380216
0,1,4,16,46652,cube,253,1,12,0.002913,0.009633,6e-06,0.008712,0.051617,0.099733,1.09831,0.006312,1.2753
0,1,16,4,8320,cube,255,4,10,0.000636,0.002862,6e-06,0.000455,0.055133,0.069673,0.235572,0.001014,0.365646
0,1,4,16,10560,cube,59,2,15,0.000967,0.003808,5e-06,0.004108,0.045049,0.065028,2.44062,0.004535,2.56414
0,1,64,1,22208,cube,158,4,5,0.000948,0.007714,6e-06,0.0006,0.171237,0.228644,0.05638,0.00073,0.46629
0,1,16,4,7856,cube,227,4,8,0.000586,0.002815,5e-06,0.000379,0.084683,0.053704,0.133617,0.000985,0.277132
0,1,2,64,19402,cube,136,3,10,0.002392,0.008766,7e-06,0.008112,0.063028,0.234219,1.27023,0.004466,1.58991
0,1,2,64,10722,cube,140,2,4,0.001555,0.005483,6e-06,0.003913,0.060043,0.06587,0.085573,0.000602,0.222512
0,1,2,64,19066,cube,191,3,14,0.002656,0.009093,7e-06,0.010558,0.074967,0.239285,4.01595,0.009282,4.36024
0,1,2,64,27498,cube,115,2,8,0.003254,0.011365,7e-06,0.009704,0.064849,0.105455,0.633191,0.003305,0.828941
0,1,64,1,37824,cube,225,3,8,0.001078,0.006917,5.6e-05,0.000599,0.132104,0.251429,0.193981,0.00211,0.588189
0,1,32,4,17408,cube,218,2,8,0.000515,0.003578,4e-06,0.000638,0.109964,0.113749,0.335882,0.00189,0.566666
0,1,2,32,20880,cube,57,3,7,0.002926,0.009771,7e-06,0.008044,0.059832,0.170596,0.270924,0.00145,0.521642
0,1,32,2,7520,cube,228,1,9,0.000427,0.003438,5e-06,0.000489,0.143289,0.03854,0.216728,0.002157,0.405513
0,1,32,2,12256,cube,230,4,9,0.000528,0.004092,6e-06,0.000305,0.097996,0.081277,0.184649,0.001034,0.370344
0,1,4,32,5976,cube,152,2,4,0.000722,0.002176,4e-06,0.00059,0.040297,0.034135,0.087526,0.001407,0.167083
0,1,16,8,4272,cube,88,2,10,0.000427,0.002016,4e-06,0.000302,0.051573,0.032316,0.444159,0.002322,0.53366
0,1,16,8,6960,cube,236,2,8,0.000496,0.00232,6e-06,0.000418,0.042376,0.056924,0.235898,0.001532,0.340417
0,1,32,2,6112,cube,213,2,12,0.000397,0.00327,5e-06,0.000496,0.111876,0.079985,0.526745,0.001253,0.724491
0,1,16,4,30624,cube,68,1,8,0.000834,0.004373,5e-06,0.003209,0.040237,0.114498,0.505278,0.006436,0.675101
0,1,32,2,9216,cube,168,4,5,0.000394,0.003645,6e-06,0.000448,0.112466,0.096528,0.039597,0.000348,0.253895
0,1,64,1,18624,cube,218,3,12,0.002404,0.006379,6e-06,0.000992,0.140173,0.431479,0.678005,0.00261,1.26064
0,1,8,8,6120,cube,173,3,8,0.000774,0.002411,7e-06,0.00049,0.061198,0.026129,0.164254,0.001727,0.257103
0,1,2,64,45044,cube,150,2,15,0.004998,0.017759,7e-06,0.018484,0.082351,0.168143,4.62783,0.016687,4.93239
0,1,8,16,39088,cube,208,2,8,0.001801,0.006536,6e-06,0.003565,0.035147,0.133237,0.504767,0.004132,0.688461
0,1,8,16,29600,cube,61,2,6,0.001486,0.005132,5e-06,0.003409,0.051098,0.146582,0.402454,0.002458,0.612175
0,1,4,16,7820,cube,88,4,7,0.000798,0.002902,5e-06,0.001799,0.037369,0.508998,0.258806,0.001089,0.811865
0,1,2,32,45364,cube,191,3,8,0.005151,0.017806,7e-06,0.015177,0.048627,0.213957,0.532643,0.003244,0.832533
0,1,64,2,33664,cube,121,4,11,0.001562,0.007131,7e-06,0.001191,0.18509,0.244447,0.840624,0.00547,1.28512
0,1,1,64,36084,cube,60,2,7,0.00585,0.021693,7e-06,0.044005,0.085152,0.346584,1.6317,0.002979,2.13328
0,1,2,32,11214,cube,130,4,6,0.001644,0.005001,6e-06,0.004651,0.048689,0.97594,0.181296,0.000814,1.21744
0,1,2,32,44074,cube,132,1,14,0.005052,0.016673,7e-06,0.017718,0.061865,0.107153,2.41291,0.008678,2.62599
0,1,4,16,29808,cube,98,4,13,0.001844,0.008173,6e-06,0.006298,0.042244,0.571666,1.51481,0.005864,2.15001
0,1,8,16,27080,cube,59,1,11,0.001417,0.004925,6e-06,0.003814,0.048998,0.148011,1.88354,0.007161,2.09752
0,1,1,64,24825,cube,150,1,11,0.005732,0.013589,7e-06,0.01974,0.084729,0.063118,1.22447,0.003829,1.41072
0,1,32,4,42624,cube,99,1,9,0.000674,0.005937,7e-06,0.004516,0.130918,0.160885,0.871303,0.010819,1.18544
0,1,16,8,62624,cube,106,3,7,0.001121,0.006,6e-06,0.003622,0.070942,0.328112,0.553708,0.003268,0.966773
0,1,64,1,4160,cube,38,3,9,0.000845,0.006173,7e-06,0.000895,0.258366,0.2076,0.234991,0.00055,0.709596
0,1,4,16,4220,cube,195,1,9,0.000629,0.002192,5e-06,0.00037,0.036161,0.027973,0.252614,0.002407,0.322518
0,1,2,64,14630,cube,42,3,6,0.002197,0.007439,8e-06,0.006023,0.069759,0.220281,0.282766,0.001608,0.588908
0,1,2,64,11048,cube,199,4,10,0.001913,0.00514,7e-06,0.003264,0.064083,0.212147,0.49934,0.002556,0.78767
0,1,2,64,5068,cube,144,4,7,0.001137,0.003074,6e-06,0.001429,0.064497,0.195935,0.308259,0.003242,0.577511
0,1,1,64,7915,cube,168,2,15,0.002355,0.005634,7e-06,0.005155,0.079815,0.021438,1.1398,0.004889,1.25773
0,1,32,2,43040,cube,39,4,7,0.000874,0.004727,7e-06,0.001808,0.100657,0.410244,0.552176,0.002879,1.0735
0,1,16,8,63792,cube,79,2,6,0.001149,0.005762,7e-06,0.003649,0.08454,0.168948,0.371519,0.002668,0.638201
0,1,1,64,36030,cube,102,4,10,0.007769,0.02439,6e-06,0.023332,0.089819,1.86377,0.920616,0.004028,2.92717
0,1,4,32,7228,cube,71,1,9,0.000763,0.002323,5e-06,0.002031,0.050923,0.054225,0.924696,0.003267,1.03851
0,1,4,16,5824,cube,174,3,12,0.000741,0.002164,5e-06,0.000879,0.047723,0.028414,0.635596,0.004662,0.7204
0,1,4,16,4368,cube,187,2,10,0.000604,0.002118,5e-06,0.000664,0.041771,0.014617,0.383303,0.003152,0.446463
0,1,16,8,45824,cube,94,4,5,0.000934,0.005678,5e-06,0.001968,0.036025,0.523838,0.199688,0.002288,0.770537
0,1,4,16,7524,cube,216,3,5,0.000816,0.002989,6e-06,0.000871,0.039457,0.031591,0.055422,0.000541,0.131851
0,1,32,4,37056,cube,125,2,4,0.000656,0.004177,7e-06,0.000494,0.086038,0.166196,0.069899,0.001345,0.329175
0,1,1,64,15430,cube,175,2,7,0.004216,0.010152,8e-06,0.011833,0.080653,0.065032,0.306514,0.001229,0.47648
0,1,32,4,15008,cube,249,1,7,0.000489,0.003707,5e-06,0.000935,0.097492,0.066905,0.255304,0.002658,0.428024
0,1,2,32,6324,cube,227,4,8,0.000992,0.003027,6e-06,0.001513,0.047704,0.139597,0.229685,0.002437,0.424896
0,1,4,16,5340,cube,67,2,10,0.000689,0.002483,5e-06,0.001806,0.04753,0.039409,1.27873,0.005064,1.3759
0,1,32,2,45824,cube,64,3,9,0.000671,0.0046,7e-06,0.001996,0.113409,0.205189,1.12362,0.005076,1.45484
0,1,1,64,43044,cube,115,2,4,0.007222,0.025257,7e-06,0.020975,0.081964,0.106429,0.181136,0.001277,0.418323
0,1,64,1,39744,cube,161,3,8,0.001477,0.007454,6e-06,0.000719,0.352426,0.13665,0.197401,0.002203,0.697819
0,1,4,16,4204,cube,211,2,4,0.000566,0.00228,5e-06,0.000548,0.042288,0.021279,0.046356,0.00086,0.114455
0,1,16,4,47504,cube,78,1,12,0.001093,0.006156,6e-06,0.010799,0.085375,0.273346,5.09023,0.020689,5.48772
0,1,64,1,41280,cube,115,3,5,0.000794,0.007242,6e-06,0.001089,0.14269,0.145467,0.066225,0.001243,0.365056
0,1,8,8,19896,cube,184,2,14,0.0013,0.004651,6e-06,0.002659,0.040835,0.099178,1.56099,0.004945,1.7143
0,1,16,4,52960,cube,95,2,10,0.001544,0.00524,6e-06,0.004469,0.096416,0.160146,1.21113,0.006943,1.48546
0,1,32,4,5952,cube,122,4,11,0.000614,0.003751,6e-06,0.000576,0.185552,0.073552,0.582925,0.002036,0.849389
0,1,64,2,54208,cube,95,1,10,0.001182,0.008877,7e-06,0.009786,0.263101,0.352443,7.03399,0.043693,7.71308
0,1,2,64,6286,cube,128,3,15,0.001001,0.003754,6e-06,0.001961,0.068607,0.045515,1.78566,0.012154,1.91869
0,1,4,16,42096,cube,47,2,14,0.00268,0.009191,6e-06,0.024854,0.055643,0.339679,9.17532,0.015586,9.62127
0,1,2,32,5390,cube,225,1,14,0.000987,0.002842,6e-06,0.001882,0.052373,0.016434,1.34646,0.007513,1.42843
0,1,16,4,13472,cube,119,4,11,0.000542,0.003052,5e-06,0.000853,0.060016,0.200075,0.619374,0.002167,0.886476
0,1,8,16,4424,cube,170,1,11,0.000697,0.002305,5e-06,0.000456,0.045431,0.050958,0.747394,0.005517,0.853102
0,1,1,64,8329,cube,68,4,15,0.002367,0.006673,8e-06,0.014654,0.090396,1.84785,4.19952,0.007159,6.16742
0,1,16,8,59472,cube,197,1,14,0.001119,0.00753,5e-06,0.005472,0.112723,0.176875,2.02429,0.017022,2.345
0,1,64,1,33856,cube,124,2,8,0.000934,0.006934,8e-06,0.000629,0.119155,0.191679,0.192409,0.001944,0.51374
0,1,16,4,8080,cube,249,1,7,0.000479,0.002859,5e-06,0.000477,0.049605,0.037499,0.099008,0.000966,0.191352
0,1,8,16,4320,cube,170,4,5,0.000591,0.002501,6e-06,0.000432,0.034465,0.120689,0.094189,0.001592,0.254895
0,1,4,16,51960,cube,87,2,11,0.003059,0.011244,6e-06,0.019159,0.039214,0.299967,3.05754,0.009149,3.43726
0,1,16,8,8464,cube,135,4,6,0.000571,0.003175,5e-06,0.000383,0.051495,0.205598,0.112099,0.00107,0.374793
0,1,32,2,6720,cube,125,4,11,0.000435,0.00369,5e-06,0.000428,0.085302,0.073006,0.325883,0.001432,0.490618
0,1,4,32,22676,cube,64,2,7,0.001535,0.006241,7e-06,0.003978,0.048767,0.090723,0.375221,0.002145,0.528189
0,1,64,2,51712,cube,182,4,4,0.000729,0.008203,7e-06,0.000638,0.378602,0.169047,0.081798,0.001394,0.64094
0,1,4,32,7324,cube,148,4,13,0.000819,0.003057,5e-06,0.00119,0.059346,0.1293,1.05342,0.004859,1.25215
0,1,16,4,50000,cube,108,1,8,0.001317,0.006857,6e-06,0.00489,0.046479,0.124833,0.459156,0.006182,0.649369
0,1,1,64,9963,cube,246,3,12,0.002607,0.007388,6e-06,0.005588,0.07216,0.049287,0.478405,0.002471,0.61625
0,1,2,64,5312,cube,150,1,12,0.000919,0.002783,5e-06,0.001579,0.065531,0.023414,1.24887,0.008254,1.35141
0,1,16,4,8016,cube,102,1,5,0.000624,0.00237,6e-06,0.000794,0.063967,0.039613,0.077896,0.000682,0.186408
0,1,8,8,62120,cube,69,3,11,0.002433,0.00913,7e-06,0.011488,0.062191,0.45995,2.39678,0.010381,2.951
0,1,64,1,35648,cube,212,2,10,0.000749,0.007193,6e-06,0.00093,0.206048,0.100658,0.357986,0.003002,0.676832
0,1,32,4,5024,cube,87,2,6,0.000563,0.003276,7e-06,0.000471,0.16605,0.039773,0.097171,0.000685,0.308443
0,1,32,2,35680,cube,203,3,6,0.000748,0.004192,5e-06,0.000923,0.113372,0.080465,0.102497,0.001392,0.303786
0,1,4,32,40028,cube,40,2,13,0.002637,0.009552,7e-06,0.022767,0.065585,0.356247,10.5755,0.02039,11.0512
0,1,16,4,51056,cube,135,4,5,0.001394,0.005911,6e-06,0.00203,0.033445,0.228806,0.097392,0.001812,0.370551
0,1,8,8,44648,cube,149,2,7,0.001941,0.00709,5e-06,0.00378,0.051185,0.085011,0.218322,0.002233,0.368602
0,1,8,8,5176,cube,206,4,14,0.00096,0.002989,6e-06,0.000632,0.034335,0.085474,1.10485,0.006706,1.2359
0,1,32,4,32800,cube,41,3,14,0.000731,0.004268,6e-06,0.00348,0.109555,0.348858,8.46471,0.020218,8.95213
0,1,2,32,16404,cube,228,3,11,0.002214,0.007786,7e-06,0.007848,0.047706,0.170083,1.04979,0.003152,1.28736
0,1,4,32,43468,cube,235,4,9,0.002626,0.010903,6e-06,0.007171,0.062352,0.623161,0.811121,0.005905,1.52172
0,1,64,1,5952,cube,155,3,15,0.000717,0.006783,6e-06,0.000318,0.211059,0.095552,0.987868,0.000887,1.30363
0,1,32,2,17120,cube,104,2,14,0.00059,0.003791,7e-06,0.000767,0.178901,0.092984,1.22456,0.003744,1.50582
0,1,4,32,45420,cube,39,3,8,0.003028,0.01067,5e-06,0.015767,0.050263,0.683645,2.41802,0.006529,3.18599
0,1,16,8,51232,cube,70,2,12,0.00129,0.005199,6e-06,0.004482,0.114049,0.271655,4.54592,0.016499,4.95887
0,1,1,64,17949,cube,151,1,8,0.004445,0.011294,7e-06,0.013797,0.086688,0.047277,0.47999,0.00166,0.641867
0,1,8,8,7832,cube,103,1,9,0.000636,0.002509,5e-06,0.000942,0.032141,0.062069,0.381167,0.001535,0.481202
0,1,16,8,6544,cube,113,1,12,0.000637,0.002502,6e-06,0.000618,0.082689,0.045416,0.981492,0.004924,1.11878
0,1,4,16,45260,cube,70,2,5,0.003063,0.010333,6e-06,0.012185,0.047374,0.18023,0.347828,0.001876,0.600853
0,1,64,1,4480,cube,164,3,6,0.000759,0.006346,6e-06,0.000491,0.07977,0.189703,0.079989,0.000174,0.357388
0,1,2,64,27636,cube,159,2,6,0.003412,0.011699,6e-06,0.009186,0.070264,0.103714,0.300994,0.002032,0.499002
0,1,8,8,10584,cube,79,3,10,0.000933,0.002691,5e-06,0.001472,0.032917,0.083819,0.543008,0.001727,0.66663
0,1,64,1,33984,cube,72,4,13,0.000636,0.007725,7e-06,0.00075,0.285289,0.399411,1.27872,0.005778,1.97865
0,1,2,32,11242,cube,50,1,6,0.001516,0.004915,6e-06,0.00452,0.052012,0.040739,0.161763,0.000699,0.265618
0,1,64,2,11840,cube,169,4,7,0.000692,0.007444,5e-06,0.000246,0.337881,0.161729,0.202141,0.001072,0.711673
0,1,8,16,9400,cube,177,3,8,0.000955,0.002604,6e-06,0.000706,0.035602,0.082212,0.226841,0.001432,0.350451
0,1,32,4,58240,cube,169,2,9,0.001008,0.004932,8e-06,0.000668,0.033203,0.226057,0.325565,0.002235,0.593763
0,1,4,16,28500,cube,229,3,9,0.002395,0.007574,6e-06,0.005475,0.037288,0.134703,0.481004,0.002557,0.66969
0,1,4,32,7796,cube,43,3,14,0.000798,0.003881,4e-06,0.003224,0.047766,0.162684,3.56463,0.007924,3.7911
0,1,32,2,12864,cube,246,1,8,0.000479,0.003518,5e-06,0.000914,0.160525,0.070814,0.218941,0.002888,0.458582
0,1,32,4,9792,cube,91,3,12,0.000483,0.003557,5e-06,0.0008,0.0868,0.163307,1.17637,0.003129,1.43493
0,1,32,2,18240,cube,113,4,15,0.000533,0.004092,5e-06,0.000872,0.118355,0.19467,1.73857,0.004859,2.06232
0,1,2,64,39978,cube,230,1,14,0.00447,0.014125,6e-06,0.016322,0.077511,0.128231,3.52631,0.013216,3.77679
0,1,1,64,9909,cube,95,4,13,0.002749,0.007678,6e-06,0.013362,0.088695,1.83289,2.12485,0.003752,4.07229
0,1,2,32,7690,cube,49,1,14,0.001264,0.003694,6e-06,0.006845,0.055301,0.046801,3.01121,0.007038,3.13186
0,1,16,8,12896,cube,151,3,8,0.000895,0.002945,6e-06,0.00081,0.048068,0.106435,0.378325,0.001648,0.539279
0,1,8,8,6800,cube,118,2,10,0.000847,0.002716,6e-06,0.000818,0.055678,0.027751,0.391884,0.003111,0.482863
0,1,1,64,6908,cube,206,3,6,0.001798,0.005013,5.5e-05,0.003434,0.080518,0.041759,0.119508,0.00134,0.252633
