,nnodes,ppn,nthreads,nbodies,distribution,ncrit,level,order,init_bodies,precalculation,build_tree,p2m_&_m2m,local_essential_tree,m2l_&_p2p,l2l_&_l2p,total_fmm
0,1,1,64,14482,cube,85,3,11,0.003676,0.010222,7e-06,0.014706,0.086358,0.268622,1.18757,0.002964,1.57151
0,1,1,64,16178,cube,115,4,4,0.003895,0.011793,7e-06,0.010424,0.083643,1.82153,0.083631,0.000609,2.01271
0,1,1,64,15169,cube,111,4,15,0.003671,0.010726,6e-06,0.018021,0.08991,1.83961,3.57581,0.006351,5.54161
0,1,1,64,15257,cube,126,2,10,0.004161,0.010053,7e-06,0.013519,0.082316,0.069249,0.883376,0.002439,1.06221
0,1,1,64,14904,cube,98,2,7,0.003593,0.009152,6e-06,0.01124,0.087217,0.062464,0.315167,0.00118,0.487521
0,1,1,64,15615,cube,174,1,9,0.003831,0.009346,6e-06,0.01384,0.086815,0.044993,0.655393,0.001956,0.813405
0,1,1,64,16290,cube,88,2,4,0.003921,0.010151,8e-06,0.010487,0.079397,0.063338,0.089595,0.000687,0.254905
0,1,1,64,14002,cube,139,2,11,0.003767,0.009548,7e-06,0.013971,0.082253,0.068975,1.20976,0.002894,1.38848
0,1,1,64,14552,cube,175,3,6,0.004089,0.010343,6e-06,0.010844,0.086193,0.267504,0.201694,0.000908,0.578589
0,1,1,64,14656,cube,72,4,15,0.003862,0.010977,6e-06,0.018299,0.080675,1.85825,3.65525,0.006278,5.63087
0,1,1,64,15962,cube,87,1,5,0.003796,0.010505,6e-06,0.010657,0.086553,0.03943,0.131276,0.00075,0.280149
0,1,1,64,14597,cube,180,2,12,0.00343,0.008942,6e-06,0.013734,0.087473,0.071478,1.59478,0.003663,1.78112
0,1,1,64,14385,cube,196,4,9,0.003327,0.010113,6e-06,0.011881,0.087221,1.74077,0.625533,0.001879,2.47838
0,1,1,64,16024,cube,55,3,8,0.003801,0.010798,6e-06,0.012054,0.086258,0.266222,0.477548,0.00154,0.855477
