0,8,64,1,170,cube,98,1,10,0.000557,0.020458,6e-06,0.014938,0.364231,0.762492,9.67773,0.075908,10.9169
0,8,64,1,64,cube,59,3,7,0.00047,0.011212,4e-06,0.000483,0.178475,0.380236,0.112239,0.000353,0.683951
0,8,64,1,99,cube,94,3,13,0.00092,0.013028,5e-06,0.000754,0.295162,0.512119,0.793803,0.001847,1.61775
0,8,64,1,135,cube,163,2,10,0.00042,0.018976,5e-06,0.001089,0.218951,0.403029,0.40834,0.005528,1.05694
0,8,64,1,132,cube,213,1,11,0.000325,0.01883,8e-06,0.006504,0.247569,0.734764,2.37873,0.05146,3.43896
0,8,64,1,153,cube,154,2,11,0.001188,0.019265,7e-06,0.00142,0.138036,0.493125,0.869188,0.008275,1.53054
0,8,64,1,170,cube,82,1,7,0.000506,0.019969,5e-06,0.011169,0.161073,0.662189,3.37594,0.037495,4.26897
0,8,64,1,88,cube,218,1,6,0.000497,0.017473,5e-06,0.004405,0.237426,0.451327,0.534957,0.013367,1.26029
0,8,64,1,150,cube,54,1,4,0.000452,0.019004,7e-06,0.009461,0.250925,0.308896,0.773897,0.016628,1.38009
0,8,64,1,141,cube,105,4,11,0.000561,0.015499,5e-06,0.000981,0.269102,0.430581,0.48759,0.001453,1.20626
0,8,64,1,164,cube,252,2,4,0.000555,0.020045,6e-06,0.001074,0.158567,0.332977,0.125157,0.002017,0.640945
0,8,64,1,192,cube,83,4,7,0.000572,0.017638,4e-06,0.000582,0.249494,0.277001,0.123064,0.001073,0.6703
0,8,64,1,110,cube,151,3,5,0.000636,0.013952,4e-06,0.000386,0.136122,0.780092,0.492306,0.000224,1.42427
0,8,64,1,74,cube,105,4,10,0.00041,0.013546,4e-06,0.000529,0.332449,0.524536,0.641871,0.000589,1.51462
0,8,64,1,80,cube,182,2,7,0.000874,0.016797,5e-06,0.000767,0.29893,0.190079,0.141623,0.002044,0.651261
0,8,64,1,108,cube,148,2,13,0.000408,0.018538,6e-06,0.000889,0.374404,0.277313,0.877047,0.00747,1.55677
0,8,64,1,225,cube,51,3,7,0.000677,0.017656,6e-06,0.000855,0.343431,0.18747,0.1236,0.001005,0.675079
0,8,64,1,220,cube,37,1,12,0.000605,0.021134,8e-06,0.020357,0.212461,1.10712,21.5823,0.149151,23.0936
0,8,64,1,178,cube,232,2,15,0.000928,0.025142,5e-06,0.00124,0.234806,0.457022,1.53167,0.015201,2.26619
0,8,64,1,71,cube,106,3,10,0.00048,0.012372,4e-06,0.001512,0.193329,0.668531,0.654536,0.000373,1.53158
0,8,64,1,234,cube,177,3,10,0.000686,0.022656,7e-06,0.000695,0.238436,0.341723,0.35941,0.001617,0.965515
0,8,64,1,91,cube,246,3,9,0.000629,0.012462,4e-06,0.00035,0.22307,0.691994,0.645194,0.000389,1.57435
0,8,64,1,73,cube,104,2,8,0.000789,0.016039,6e-06,0.00054,0.225702,0.286216,0.195622,0.002321,0.727539
0,8,64,1,76,cube,75,2,7,0.000345,0.016619,5e-06,0.000748,0.199942,0.31406,0.296307,0.002596,0.831431
0,8,64,1,131,cube,118,4,14,0.001561,0.024044,5e-06,0.000845,0.285469,0.602353,1.08082,0.002566,1.9974
0,8,64,1,145,cube,207,4,9,0.001714,0.016653,3e-06,0.000445,0.169532,1.00279,1.03635,0.000574,2.22735
0,8,64,1,98,cube,104,4,5,0.000718,0.014283,5e-06,0.000389,0.329941,0.496388,0.36102,0.000179,1.2033
0,8,64,1,68,cube,166,3,11,0.001155,0.01117,4e-06,0.000535,0.333877,0.524172,0.80007,0.00042,1.67122
0,8,64,1,176,cube,140,1,13,0.000904,0.019977,1e-05,0.017823,0.326457,1.23978,23.641,0.138263,25.3845
0,8,64,1,185,cube,120,1,4,0.00071,0.020454,5e-06,0.01064,0.368214,0.314616,0.824452,0.019908,1.55937
0,8,64,1,101,cube,218,1,10,0.000393,0.017895,9e-06,0.005093,0.406448,0.538916,1.6718,0.033809,2.67517
0,8,64,1,169,cube,120,3,13,0.000482,0.015533,4e-06,0.000528,0.117317,0.547289,0.87388,0.002342,1.55787
0,8,64,1,139,cube,125,2,13,0.00117,0.018962,7e-06,0.002605,0.156588,0.608279,3.11355,0.015177,3.91624
0,8,64,1,177,cube,233,4,4,0.000557,0.024017,6e-06,0.000484,0.168398,1.03115,1.08126,0.000473,2.30697
0,8,64,1,127,cube,227,1,14,0.000773,0.019375,6e-06,0.006931,0.072909,1.23155,4.89454,0.077913,6.30438
0,8,64,1,65,cube,159,1,8,0.000342,0.016507,7e-06,0.003711,0.238602,0.419041,0.829642,0.01545,1.5242
0,8,64,1,109,cube,109,1,12,0.000644,0.018021,5e-06,0.009128,0.280877,0.858548,8.63396,0.069753,9.87133
0,8,64,1,243,cube,129,1,13,0.000351,0.022193,6e-06,0.019396,0.369835,1.17027,23.6427,0.171037,25.3965
0,8,64,1,91,cube,166,2,6,0.000361,0.021571,6e-06,0.000718,0.154455,0.281311,0.104739,0.00181,0.565718
0,8,64,1,200,cube,68,1,11,0.000882,0.022601,8e-06,0.017023,0.374596,0.9167,13.2644,0.103927,14.7005
0,8,64,1,248,cube,199,1,9,0.000656,0.023551,9e-06,0.017698,0.352483,0.647868,7.19176,0.081777,8.31647
0,8,64,1,228,cube,64,2,11,0.00112,0.02192,5e-06,0.002869,0.20058,0.525769,1.91736,0.014489,2.68404
0,8,64,1,179,cube,78,3,4,0.000358,0.021544,5e-06,0.000545,0.204659,0.275624,0.02635,0.00033,0.530043
