,nnodes,ppn,nthreads,nbodies,distribution,ncrit,level,order,init_bodies,precalculation,build_tree,p2m_&_m2m,local_essential_tree,m2l_&_p2p,l2l_&_l2p,total_fmm
0,1,64,1,9088,cube,35,1,13,0.000538,0.006111,7e-06,0.002111,0.241161,0.299756,3.39247,0.015615,3.95826
0,1,64,1,5312,cube,231,4,9,0.001098,0.006816,4e-06,0.000339,0.231306,0.24629,0.208118,0.000465,0.6944
0,1,64,1,14720,cube,68,3,12,0.000543,0.006792,7e-06,0.000681,0.245555,0.304523,0.626664,0.002272,1.18754
0,1,64,1,12992,cube,230,2,4,0.000699,0.006935,6e-06,0.000293,0.201189,0.10659,0.276563,0.000323,0.592831
0,1,64,1,7936,cube,54,2,4,0.001167,0.006552,6e-06,0.000329,0.163229,0.082648,0.024486,0.000289,0.278528
0,1,64,1,13184,cube,143,2,5,0.000622,0.009247,5e-06,0.000782,0.222945,0.034029,0.044172,0.000687,0.31308
0,1,64,1,16000,cube,172,3,13,0.001332,0.006266,6e-06,0.000496,0.157884,0.244142,0.835487,0.002822,1.24804
0,1,64,1,5120,cube,86,1,14,0.000807,0.005956,7e-06,0.000636,0.250568,0.100751,1.49648,0.007662,1.86311
0,1,64,1,13312,cube,42,1,13,0.001433,0.011006,7e-06,0.002261,0.164752,0.280057,3.37164,0.01934,3.85008
0,1,64,1,5248,cube,189,2,11,0.00061,0.006238,7e-06,0.00057,0.146334,0.202393,0.3508,0.000499,0.707793
0,1,64,1,5504,cube,176,3,10,0.000519,0.0058,8e-06,0.000595,0.259843,0.101071,0.271659,0.000412,0.640399
0,1,64,1,4608,cube,212,2,8,0.000498,0.006781,7e-06,0.000203,0.323216,0.05853,0.15325,0.000397,0.543448
0,1,64,1,16320,cube,76,3,10,0.000617,0.006481,9e-06,0.000647,0.33249,0.101562,0.343503,0.001738,0.78767
0,1,64,1,10112,cube,120,2,11,0.000527,0.01398,6e-06,0.000438,0.358158,0.091343,0.464584,0.001556,0.9311
