0,32,64,1,155,cube,119,2,13,0.000467,0.190717,5e-06,0.005397,0.177016,1.3444,3.53835,0.044235,5.30119
0,32,64,1,141,cube,198,4,6,0.000536,0.023129,5e-06,0.000664,0.150056,3.46856,2.36735,0.000303,6.01098
0,32,64,1,94,cube,200,1,7,0.000641,0.19509,7e-06,0.022516,0.095512,1.45833,3.82692,0.07369,5.67315
0,32,64,1,74,cube,187,4,12,0.000823,0.025909,4e-06,0.000354,0.205705,2.77808,2.58482,0.000386,5.59619
0,32,64,1,65,cube,85,2,9,0.000485,0.182842,6e-06,0.002459,0.229145,0.652234,1.02728,0.010793,2.1059
0,32,64,1,246,cube,175,3,13,0.001144,0.040823,6e-06,0.000937,0.124357,2.33936,0.927985,0.008122,3.44266
0,32,64,1,181,cube,144,4,10,0.000455,0.025825,4e-06,0.001004,0.324218,0.748293,0.266331,0.001105,1.36792
0,32,64,1,166,cube,217,1,9,0.000564,0.200039,8e-06,0.034236,0.249412,1.97548,8.69617,0.187447,11.344
0,32,64,1,115,cube,144,3,14,0.000525,0.025624,5e-06,0.000947,0.35934,0.837188,1.16201,0.005033,2.3912
0,32,64,1,130,cube,231,3,6,0.000703,0.02736,6e-06,0.00054,0.147587,0.695451,0.090266,0.001237,0.963607
0,32,64,1,108,cube,75,1,8,0.000641,0.199447,7e-06,0.026249,0.244711,1.63761,5.87778,0.104001,8.09094
0,32,64,1,88,cube,49,2,8,0.000488,0.18527,5e-06,0.004824,0.154503,0.683742,1.46931,0.013526,2.51216
0,32,64,1,90,cube,217,4,15,0.000608,0.019899,4e-06,0.000505,0.216241,4.12683,5.41634,0.000843,9.7818
0,32,64,1,66,cube,236,1,15,0.00063,0.197512,5e-06,0.021932,0.211526,4.20114,37.6644,0.245798,42.5434
0,32,64,1,67,cube,243,1,11,0.000518,0.194715,4.9e-05,0.018172,0.129969,2.73291,12.1839,0.125963,15.3871
0,32,64,1,141,cube,206,2,12,0.000366,0.189381,7e-06,0.00479,0.219187,1.02266,2.66767,0.035051,4.13992
0,32,64,1,221,cube,248,2,8,0.000646,0.197754,5e-06,0.007025,0.186604,0.697353,1.09312,0.025131,2.208
0,32,64,1,103,cube,34,3,11,0.000692,0.02403,4e-06,0.001169,0.04016,2.6132,1.87644,0.006434,4.56247
0,32,64,1,172,cube,226,2,14,0.000424,0.191459,7e-06,0.006307,0.322974,1.26325,4.64471,0.056246,6.48601
0,32,64,1,67,cube,200,3,15,0.000472,0.019216,3e-06,0.000791,0.255169,0.877713,1.47867,0.004178,2.63686
0,32,64,1,99,cube,170,1,12,0.000411,0.19676,7e-06,0.028092,0.259122,2.80727,18.2011,0.207033,21.7006
0,32,64,1,73,cube,167,2,10,0.000666,0.182399,5e-06,0.002839,0.07317,0.94287,1.40845,0.014503,2.62528
0,32,64,1,84,cube,121,3,11,0.001042,0.02105,4e-06,0.000759,0.363004,0.639729,0.49136,0.002383,1.51927
0,32,64,1,73,cube,246,3,6,0.000527,0.01974,7e-06,0.00041,0.275361,0.408667,0.080218,0.000821,0.786327
0,32,64,1,65,cube,217,3,14,0.001211,0.018829,5e-06,0.000969,0.396283,0.682969,1.15263,0.003596,2.25648
0,32,64,1,76,cube,240,1,8,0.000685,0.195819,7e-06,0.017213,0.082533,1.67086,5.28568,0.075999,7.32925
0,32,64,1,210,cube,202,4,5,0.000958,0.027933,4e-06,0.000551,0.210176,1.79126,0.041552,0.000454,2.07289
0,32,64,1,179,cube,63,2,6,0.000501,0.193332,8e-06,0.009581,0.248289,0.669744,2.06424,0.018106,3.20449
0,32,64,1,174,cube,194,1,7,0.000499,0.202513,7e-06,0.029002,0.127593,1.75363,5.16713,0.13038,7.41169
0,32,64,1,133,cube,46,3,9,0.000512,0.028055,6e-06,0.001211,0.249233,1.11341,1.0014,0.004318,2.39866
0,32,64,1,114,cube,215,2,9,0.000438,0.186342,4e-06,0.003776,0.227218,0.67929,1.1028,0.017344,2.21794
0,32,64,1,128,cube,40,2,6,0.000438,0.191664,7e-06,0.008079,0.2715,0.831875,2.04652,0.014738,3.36546
0,32,64,1,117,cube,207,2,13,0.000815,0.188312,5e-06,0.004403,0.317408,1.08301,3.45686,0.035352,5.08656
0,32,64,1,105,cube,105,2,11,0.000749,0.187206,6e-06,0.003659,0.23756,0.918445,1.95592,0.023225,3.32719
0,32,64,1,233,cube,234,4,12,0.00126,0.028566,5e-06,0.000571,0.156642,4.03519,4.90465,0.001523,9.12819
0,32,64,1,245,cube,62,3,4,0.000545,0.040457,6e-06,0.0011,0.338729,2.62745,0.104702,0.001721,3.11523
0,32,64,1,172,cube,95,1,4,0.000953,0.195835,7e-06,0.033,0.185081,1.00828,2.62456,0.070345,4.11818
0,32,64,1,156,cube,106,4,12,0.000757,0.024622,5e-06,0.000999,0.215246,0.993304,0.482066,0.001368,1.71856
0,32,64,1,110,cube,88,4,11,0.00132,0.020877,6e-06,0.00048,0.321393,0.796033,0.357826,0.001108,1.49897
0,32,64,1,238,cube,244,1,10,0.000587,0.201035,7e-06,0.044085,0.257544,2.50672,13.0972,0.315481,16.4234
0,32,64,1,134,cube,137,4,7,0.000618,0.022957,4e-06,0.000647,0.219498,2.19261,1.37838,0.000337,3.81537
0,32,64,1,254,cube,149,4,6,0.000958,0.029686,6e-06,0.000776,0.207955,0.726174,0.069487,0.000665,1.03583
0,32,64,1,71,cube,50,3,8,0.000537,0.019387,5e-06,0.000845,0.203707,0.501933,0.189597,0.001378,0.917882
0,32,64,1,228,cube,164,4,9,0.000473,0.028657,5e-06,0.000607,0.132717,0.912885,0.199799,0.001122,1.27672
0,32,64,1,134,cube,170,2,6,0.000561,0.186801,6e-06,0.004262,0.216246,0.491324,0.438316,0.010534,1.34862
0,32,64,1,106,cube,50,1,8,0.000584,0.19631,6e-06,0.042133,0.16389,2.13604,23.0854,0.152686,25.7778
0,32,64,1,78,cube,174,1,12,0.001075,0.195638,5e-06,0.023842,0.208742,2.82378,17.9321,0.171566,21.3567
0,32,64,1,144,cube,240,1,7,0.000776,0.19488,7e-06,0.028688,0.182349,1.50829,4.58109,0.109612,6.60634
0,32,64,1,65,cube,48,3,12,0.000664,0.019693,5e-06,0.000648,0.198173,0.73375,0.663851,0.0024,1.61956
0,32,64,1,136,cube,161,1,6,0.000883,0.197571,7e-06,0.026773,0.202532,1.27896,3.21964,0.083814,5.01034
0,32,64,1,249,cube,69,2,14,0.001528,0.203296,5e-06,0.026324,0.447201,2.28043,30.9123,0.137608,34.0082
0,32,64,1,97,cube,209,4,5,0.001382,0.024715,5e-06,0.000991,0.391124,2.4446,1.20058,0.000173,4.06309
0,32,64,1,212,cube,179,4,15,0.000911,0.033597,5e-06,0.000526,0.125193,1.47801,1.08804,0.002795,2.7291
0,32,64,1,109,cube,158,3,15,0.000595,0.024357,5e-06,0.000871,0.120229,1.14183,1.48921,0.00565,2.78315
0,32,64,1,71,cube,113,1,6,0.000762,0.198381,7e-06,0.017447,0.068632,1.29658,2.37915,0.045996,4.0073
0,32,64,1,143,cube,46,4,13,0.000592,0.023561,4e-06,0.000799,0.14609,1.18333,1.26775,0.002971,2.62557
0,32,64,1,121,cube,131,2,7,0.00087,0.187934,6e-06,0.00365,0.202043,0.525834,0.586716,0.011987,1.51943
0,32,64,1,105,cube,85,4,11,0.0006,0.025908,5e-06,0.000451,0.239824,0.861963,0.356044,0.000853,1.48601
0,32,64,1,116,cube,37,3,13,0.000377,0.025437,4e-06,0.002405,0.166371,5.11031,3.36292,0.010261,8.67878
0,32,64,1,64,cube,125,2,8,0.000891,0.182685,6e-06,0.002609,0.147179,0.813287,0.737329,0.008521,1.89276
0,32,64,1,237,cube,230,3,5,0.000932,0.039296,5e-06,0.000683,0.04048,3.04674,0.095552,0.001781,3.22553
0,32,64,1,245,cube,93,4,15,0.00076,0.034988,6e-06,0.00107,0.313801,1.26114,2.13949,0.005836,3.7575
0,32,64,1,148,cube,242,2,4,0.000378,0.192373,6e-06,0.004373,0.325291,0.409377,0.276359,0.007531,1.21633
0,32,64,1,205,cube,84,1,8,0.000846,0.200612,6e-06,0.067379,0.290061,2.24835,37.6483,0.268373,40.7243
0,32,64,1,64,cube,52,2,9,0.000322,0.181173,6e-06,0.00262,0.265603,0.699737,1.04114,0.010665,2.20194
0,32,64,1,139,cube,185,4,6,0.000535,0.023097,4e-06,0.000762,0.231515,3.23193,2.26423,0.000299,5.75272
0,32,64,1,86,cube,220,2,9,0.000535,0.184572,5e-06,0.003089,0.036846,0.832757,1.05517,0.013317,2.12678
0,32,64,1,145,cube,170,4,10,0.000758,0.024719,5e-06,0.000308,0.109262,3.92924,3.06751,0.000636,7.13267
0,32,64,1,147,cube,158,3,6,0.000821,0.028903,6e-06,0.000731,0.18854,0.969734,0.09579,0.001564,1.28638
0,32,64,1,137,cube,44,2,10,0.000362,0.189386,6e-06,0.014282,0.184129,1.32108,9.56352,0.045145,11.3187
0,32,64,1,69,cube,91,4,5,0.000361,0.018424,5e-06,0.000419,0.108104,1.81672,0.602466,0.000119,2.54717
0,32,64,1,160,cube,105,3,12,0.000935,0.031492,3e-06,0.000803,0.109208,1.10053,0.678382,0.004775,1.92615
0,32,64,1,134,cube,36,2,9,0.000654,0.18778,6e-06,0.011989,0.258781,1.06791,6.94252,0.035027,8.50525
0,32,64,1,80,cube,178,2,10,0.000603,0.187554,6e-06,0.003207,0.063315,0.922578,1.42005,0.015431,2.61317
0,32,64,1,131,cube,103,1,6,0.000404,0.199424,7e-06,0.028836,0.144903,1.30512,3.13427,0.080772,4.89444
0,32,64,1,215,cube,102,2,7,0.000859,0.189821,6e-06,0.010435,0.294376,0.756112,2.47128,0.025516,3.74859
0,32,64,1,251,cube,234,2,11,0.000864,0.206439,6e-06,0.008528,0.373085,0.896929,2.3627,0.049716,3.89841
0,32,64,1,197,cube,172,3,11,0.000673,0.035802,5e-06,0.000779,0.143003,1.22732,0.52235,0.004844,1.93503
0,32,64,1,197,cube,138,3,8,0.001062,0.035125,5e-06,0.000602,0.252898,0.827754,0.21752,0.002789,1.33763
0,32,64,1,221,cube,80,4,9,0.000437,0.028894,4e-06,0.000482,0.240467,0.68946,0.376362,0.001567,1.33835
0,32,64,1,79,cube,200,4,6,0.000602,0.01982,5e-06,0.000606,0.120785,2.26002,0.884714,0.000159,3.28708
0,32,64,1,89,cube,255,2,13,0.000391,0.182784,6e-06,0.003586,0.055,1.30521,3.41155,0.02842,4.98762
0,32,64,1,155,cube,173,1,11,0.000467,0.199094,7e-06,0.028892,0.205071,2.7683,14.5449,0.255175,18.0028
0,32,64,1,132,cube,187,1,4,0.000308,0.200195,7e-06,0.022418,0.071841,1.04013,1.79868,0.053677,3.18817
0,32,64,1,172,cube,211,2,14,0.000533,0.200555,6e-06,0.00626,0.268172,1.42678,4.65511,0.056075,6.61415
0,32,64,1,72,cube,221,4,7,0.001835,0.023619,3e-06,0.000799,0.260231,2.05451,0.940261,0.00017,3.28047
0,32,64,1,149,cube,226,3,10,0.000528,0.031384,4e-06,0.000932,0.136957,0.836903,0.38258,0.003165,1.39288
0,32,64,1,124,cube,238,2,9,0.001194,0.190416,6e-06,0.003654,0.302795,0.615566,1.11975,0.018659,2.25197
0,32,64,1,147,cube,36,1,13,0.000673,0.208488,9e-06,0.105778,0.552445,5.1866,183.931,0.718316,190.704
0,32,64,1,107,cube,34,1,14,0.00051,0.20448,7e-06,0.105392,0.613552,5.85378,240.36,0.779127,247.918
