,nnodes,ppn,nthreads,nbodies,distribution,ncrit,level,order,init_bodies,precalculation,build_tree,p2m_&_m2m,local_essential_tree,m2l_&_p2p,l2l_&_l2p,total_fmm
0,1,64,1,56064,cube,249,2,6,0.001381,0.0074,5e-06,0.000665,0.095711,0.283782,0.118154,0.002124,0.508904
0,1,64,1,14016,cube,130,4,9,0.000631,0.006891,6e-06,0.000686,0.148518,0.274139,0.246725,0.001218,0.679136
0,1,64,1,9664,cube,249,4,8,0.000804,0.007075,7e-06,0.000667,0.317788,0.100754,0.257884,0.000526,0.685744
0,1,64,1,7168,cube,79,2,13,0.001138,0.006002,5e-06,0.000497,0.193408,0.282001,0.833771,0.001904,1.31858
0,1,64,1,10112,cube,73,1,9,0.000603,0.006052,8e-06,0.001588,0.196392,0.262687,0.992609,0.007447,1.46794
0,1,64,1,64896,cube,231,4,7,0.00181,0.008462,7e-06,0.000819,0.318603,0.221301,0.198511,0.002977,0.751788
0,1,64,1,10688,cube,163,4,12,0.000757,0.007888,6e-06,0.000639,0.365859,0.182922,0.5722,0.001837,1.1324
0,1,64,1,17216,cube,50,3,6,0.000837,0.006835,5e-06,0.000565,0.191797,0.050812,0.076598,0.000747,0.328298
0,1,64,1,8064,cube,85,3,10,0.000594,0.006693,5e-06,0.000347,0.177766,0.112579,0.307883,0.000903,0.6071
0,1,64,1,8384,cube,190,1,9,0.000753,0.006214,6e-06,0.000691,0.219419,0.048899,0.304418,0.004617,0.585205
0,1,64,1,17152,cube,202,3,8,0.001422,0.006112,7e-06,0.000548,0.195827,0.13313,0.178883,0.001126,0.516662
0,1,64,1,17280,cube,179,3,12,0.000729,0.006813,7e-06,0.000537,0.132143,0.251177,0.628211,0.002479,1.02233
0,1,64,1,13632,cube,249,3,5,0.000803,0.007002,6e-06,0.000197,0.255366,0.120523,0.289763,0.000378,0.674227
0,1,64,1,6400,cube,250,3,9,0.001486,0.006891,5e-06,0.000158,0.268208,0.068307,0.22425,0.000401,0.569068
0,1,64,1,54656,cube,81,3,6,0.001088,0.006874,5.8e-05,0.001519,0.196356,0.201778,0.295485,0.002629,0.705704
0,1,64,1,4096,cube,166,3,11,0.001257,0.005955,5e-06,0.000344,0.192945,0.16505,0.33409,0.000377,0.699622
0,1,64,1,9152,cube,45,3,6,0.001011,0.006709,6e-06,0.000553,0.203529,0.174103,0.069254,0.000418,0.455615
0,1,64,1,21120,cube,150,4,6,0.002111,0.00672,5e-06,0.000662,0.285909,0.169681,0.091109,0.000894,0.555901
0,1,64,1,5568,cube,96,3,13,0.00122,0.006948,5e-06,0.000342,0.190752,0.259444,0.696031,0.000694,1.1552
0,1,64,1,9728,cube,197,4,9,0.000545,0.007553,5e-06,0.000205,0.244212,0.244543,0.306149,0.000617,0.804193
0,1,64,1,12288,cube,192,4,12,0.000551,0.007208,4e-06,0.000213,0.206821,0.374934,0.829628,0.001279,1.42103
0,1,64,1,4800,cube,71,1,7,0.000484,0.006257,8e-06,0.000777,0.166797,0.083057,0.30649,0.002435,0.566889
0,1,64,1,10688,cube,215,4,4,0.001057,0.00727,7e-06,0.000259,0.093228,0.208873,0.185515,0.000255,0.496307
0,1,64,1,11008,cube,149,2,7,0.002145,0.006082,5e-06,0.000405,0.17155,0.097657,0.115897,0.000682,0.39325
0,1,64,1,15936,cube,210,3,6,0.001428,0.007076,4e-06,0.000452,0.219775,0.093078,0.075095,0.000705,0.397105
0,1,64,1,48064,cube,144,4,5,0.000803,0.008068,6e-06,0.000695,0.235436,0.135663,0.083865,0.001512,0.466233
0,1,64,1,46912,cube,184,1,15,0.000944,0.008397,8e-06,0.005616,0.237035,0.315217,5.85072,0.067692,6.48583
0,1,64,1,6080,cube,254,4,14,0.000745,0.00709,5e-06,0.000328,0.258483,0.106897,0.783929,0.000813,1.15851
0,1,64,1,31552,cube,182,3,8,0.001394,0.007031,8e-06,0.000823,0.161732,0.229343,0.188589,0.001824,0.590359
0,1,64,1,28992,cube,250,2,10,0.001373,0.006642,6e-06,0.00086,0.252122,0.153844,0.351039,0.002562,0.768117
0,1,64,1,4288,cube,220,3,12,0.000769,0.006667,6e-06,0.000258,0.326649,0.060007,0.443323,0.0006,0.838569
0,1,64,1,8768,cube,120,4,6,0.000561,0.007417,7e-06,0.000269,0.200424,0.251019,0.071835,0.000434,0.532565
0,1,64,1,13312,cube,152,3,12,0.001479,0.006553,5e-06,0.000386,0.317647,0.190508,0.597933,0.00198,1.116
0,1,64,1,17792,cube,232,4,11,0.000427,0.007051,6e-06,0.000628,0.373398,0.203893,0.546371,0.002217,1.13455
0,1,64,1,14528,cube,158,3,15,0.001409,0.005988,7e-06,0.000717,0.224226,0.386174,1.40993,0.003685,2.03175
0,1,64,1,13312,cube,178,4,7,0.000966,0.007611,6e-06,0.000799,0.211024,0.119034,0.117595,0.000756,0.457815
0,1,64,1,8256,cube,168,1,12,0.000368,0.005917,6e-06,0.000658,0.223757,0.05232,0.660513,0.007643,0.951764
0,1,64,1,5696,cube,221,1,4,0.000625,0.006052,7e-06,0.000569,0.219265,0.055028,0.053725,0.001161,0.336777
0,1,64,1,21312,cube,142,4,6,0.000619,0.00631,7e-06,0.000418,0.155496,0.18298,0.091309,0.000893,0.438402
0,1,64,1,11456,cube,87,1,9,0.002111,0.005835,5e-06,0.001491,0.164387,0.186244,0.996684,0.00799,1.3637
0,1,64,1,5184,cube,110,4,11,0.001099,0.006269,6e-06,0.000775,0.138364,0.18465,0.35085,0.0006,0.682589
0,1,64,1,4288,cube,90,2,9,0.001099,0.006129,5e-06,0.000661,0.279559,0.047526,0.203538,0.000427,0.538865
0,1,64,1,7040,cube,232,4,8,0.000464,0.007364,7e-06,0.000344,0.21544,0.161702,0.190722,0.000375,0.576874
0,1,64,1,18368,cube,36,1,4,0.000922,0.006805,6e-06,0.003109,0.285349,0.118864,0.348951,0.004791,0.769215
0,1,64,1,25344,cube,35,3,6,0.001269,0.006739,7e-06,0.001296,0.314579,0.122078,0.286284,0.001537,0.733557
0,1,64,1,8960,cube,44,3,12,0.001837,0.006317,7e-06,0.000637,0.327808,0.139829,0.595366,0.001642,1.07259
0,1,64,1,15744,cube,169,4,6,0.000729,0.007308,7e-06,0.000333,0.371631,0.100591,0.08784,0.000713,0.569443
0,1,64,1,52096,cube,175,2,10,0.000657,0.006987,6e-06,0.000957,0.170047,0.336016,0.377745,0.004245,0.897004
0,1,64,1,12736,cube,141,4,13,0.000976,0.007089,7e-06,0.001028,0.249957,0.349587,0.837521,0.002458,1.44867
0,1,64,1,10880,cube,99,4,10,0.000999,0.007872,6e-06,0.000377,0.206027,0.121323,0.340512,0.001277,0.678398
0,1,64,1,4992,cube,239,3,15,0.000883,0.006307,4e-06,0.00015,0.121303,0.173113,0.97213,0.00076,1.27467
0,1,64,1,31872,cube,191,4,8,0.000805,0.007802,7e-06,0.000675,0.237739,0.136627,0.220259,0.001879,0.605978
0,1,64,1,6080,cube,224,4,7,0.00105,0.006805,4e-06,0.00045,0.146014,0.15936,0.134281,0.000274,0.448128
0,1,64,1,9984,cube,36,4,6,0.000484,0.007508,4e-06,0.000415,0.227114,0.097193,0.073095,0.000472,0.406747
0,1,64,1,17664,cube,245,1,5,0.00085,0.006704,5e-06,0.001826,0.158006,0.172609,0.20842,0.004592,0.553168
0,1,64,1,63296,cube,55,1,6,0.000774,0.009335,5e-06,0.008392,0.295027,0.213448,2.0942,0.022738,2.64425
0,1,64,1,18944,cube,107,1,10,0.0005,0.006472,5e-06,0.00231,0.24506,0.184978,1.396,0.01458,1.8505
0,1,64,1,48448,cube,99,2,8,0.001039,0.006969,9e-06,0.001574,0.185861,0.233753,0.322341,0.003136,0.754728
0,1,64,1,43136,cube,78,1,12,0.001495,0.008329,7e-06,0.009511,0.372228,0.406767,12.9094,0.068427,13.7757
0,1,64,1,43136,cube,231,4,9,0.001888,0.00706,9e-06,0.000797,0.092532,0.4286,0.318543,0.003055,0.851749
0,1,64,1,12736,cube,198,4,11,0.001216,0.006868,7e-06,0.000476,0.271078,0.25991,0.406582,0.001728,0.947673
0,1,64,1,6144,cube,240,4,5,0.000449,0.007443,5e-06,0.000295,0.391566,0.059212,0.087043,0.000191,0.546707
0,1,64,1,6144,cube,74,3,11,0.001378,0.006131,6e-06,0.000513,0.144922,0.362948,0.441594,0.001072,0.958098
0,1,64,1,5696,cube,83,2,12,0.000878,0.006273,6e-06,0.000537,0.146323,0.143404,0.567295,0.001372,0.866196
0,1,64,1,12928,cube,171,1,9,0.000647,0.006232,5e-06,0.00181,0.223946,0.097513,0.9996,0.008698,1.33887
0,1,64,1,46528,cube,168,1,10,0.000593,0.008307,6e-06,0.00457,0.221815,0.187547,1.61315,0.030867,2.06736
0,1,64,1,64576,cube,238,1,6,0.001194,0.009414,7e-06,0.005336,0.160496,0.222514,0.777748,0.018866,1.19543
0,1,64,1,5184,cube,64,3,11,0.000914,0.006874,6e-06,0.000457,0.232757,0.105413,0.437232,0.000983,0.784699
0,1,64,1,4928,cube,247,2,5,0.001022,0.006685,6e-06,0.000241,0.270096,0.044604,0.067466,0.000165,0.390164
0,1,64,1,27136,cube,138,1,14,0.000876,0.007635,7e-06,0.003307,0.184434,0.324372,4.4445,0.037797,5.0031
0,1,64,1,6272,cube,116,4,9,0.001186,0.006261,7e-06,0.00013,0.295019,0.080632,0.225262,0.000422,0.608744
0,1,64,1,8832,cube,167,4,13,0.000535,0.007112,5e-06,0.000472,0.325134,0.124036,0.676591,0.001048,1.13528
0,1,64,1,10816,cube,123,4,5,0.000428,0.006374,7e-06,0.000268,0.120497,0.310754,0.043487,0.000397,0.482782
0,1,64,1,4736,cube,139,2,14,0.000474,0.006241,6e-06,0.00027,0.139771,0.300178,0.765699,0.000686,1.21392
0,1,64,1,4288,cube,100,2,10,0.000757,0.00641,6e-06,0.000236,0.383863,0.051567,0.256647,0.000362,0.700056
0,1,64,1,25600,cube,129,3,7,0.000587,0.007971,8e-06,0.000366,0.236541,0.244141,0.124764,0.001245,0.616048
0,1,64,1,48192,cube,247,2,5,0.000836,0.00775,6e-06,0.000675,0.131192,0.131278,0.075143,0.001434,0.348481
0,1,64,1,16704,cube,210,4,9,0.000531,0.007128,7e-06,0.000921,0.201924,0.159152,0.294101,0.00143,0.665656
0,1,64,1,5696,cube,189,4,11,0.000734,0.007556,6e-06,0.000234,0.147951,0.155002,0.357794,0.000508,0.669972
0,1,64,1,9024,cube,193,4,14,0.001053,0.0064,6e-06,0.000181,0.081112,0.282459,0.848961,0.001222,1.22121
0,1,64,1,49408,cube,166,1,10,0.001489,0.008709,7e-06,0.004775,0.165864,0.25527,1.64332,0.032523,2.11151
0,1,64,1,4800,cube,237,1,15,0.000384,0.006029,5e-06,0.000609,0.242193,0.069196,1.36165,0.007297,1.68798
0,1,64,1,5440,cube,85,4,10,0.000884,0.007226,5e-06,0.000218,0.166258,0.210157,0.377832,0.000436,0.763034
0,1,64,1,15168,cube,227,3,12,0.000625,0.005639,5e-06,0.000572,0.099327,0.367617,0.598589,0.002273,1.07498
0,1,64,1,47360,cube,119,1,14,0.000612,0.008486,8e-06,0.005526,0.328079,0.238731,4.63251,0.058896,5.27332
0,1,64,1,25152,cube,141,4,11,0.00089,0.007172,5e-06,0.000393,0.336229,0.168724,0.556999,0.002848,1.07337
0,1,64,1,20352,cube,167,2,12,0.001235,0.006591,6e-06,0.000604,0.264716,0.205761,0.62938,0.002779,1.11085
0,1,64,1,5120,cube,114,1,7,0.000696,0.005903,8e-06,0.000437,0.218621,0.181404,0.136262,0.001988,0.545635
0,1,64,1,11712,cube,86,4,4,0.001234,0.00696,6e-06,0.000486,0.128843,0.329346,0.025634,0.000491,0.492863
0,1,64,1,29696,cube,88,2,11,0.000736,0.007113,7e-06,0.000651,0.330525,0.183098,0.476274,0.00314,1.00177
0,1,64,1,19200,cube,34,3,4,0.000669,0.007757,6e-06,0.000453,0.164204,0.101547,0.06641,0.000663,0.342032
0,1,64,1,5120,cube,248,3,8,0.00067,0.006201,7e-06,0.000271,0.159551,0.106863,0.154368,0.000267,0.42847
0,1,64,1,31168,cube,210,4,4,0.00065,0.008096,7e-06,0.000355,0.177924,0.148856,0.042665,0.00081,0.379724
0,1,64,1,21888,cube,190,3,9,0.00109,0.006625,6e-06,0.000612,0.112811,0.228752,0.252431,0.00168,0.603851
0,1,64,1,47104,cube,207,4,5,0.001726,0.007571,6e-06,0.000735,0.196894,0.190459,0.082472,0.001444,0.480768
0,1,64,1,11968,cube,38,4,8,0.000718,0.007277,8e-06,0.000389,0.121558,0.248949,0.176042,0.000864,0.556083
0,1,64,1,17536,cube,78,2,6,0.00118,0.006848,6e-06,0.000647,0.254487,0.063879,0.076189,0.000756,0.403764
0,1,64,1,29824,cube,95,2,5,0.001521,0.006236,6e-06,0.000884,0.144796,0.214247,0.054715,0.000932,0.422765
0,1,64,1,17472,cube,100,4,6,0.001081,0.007264,8e-06,0.000483,0.311694,0.094467,0.089124,0.000889,0.505045
0,1,64,1,43264,cube,230,1,7,0.000903,0.00876,7e-06,0.004142,0.316863,0.153517,0.685743,0.015883,1.18595
0,1,64,1,13504,cube,114,1,15,0.000916,0.006938,6e-06,0.002571,0.334867,0.25742,5.59936,0.027358,6.22962
0,1,64,1,13184,cube,214,2,14,0.000875,0.006585,7e-06,0.000218,0.29351,0.248073,1.44385,0.001806,1.99493
0,1,64,1,5248,cube,232,2,5,0.00049,0.006544,5e-06,0.000433,0.22641,0.211772,0.071756,0.000169,0.517979
0,1,64,1,15168,cube,79,4,8,0.000978,0.007142,8e-06,0.000404,0.371759,0.139391,0.2083,0.001054,0.729081
0,1,64,1,40832,cube,76,3,4,0.00109,0.007206,8e-06,0.000942,0.210587,0.076557,0.064995,0.001118,0.36243
0,1,64,1,6848,cube,157,2,7,0.000833,0.005845,7e-06,0.000521,0.096013,0.180223,0.154946,0.000332,0.438974
0,1,64,1,45504,cube,195,1,5,0.000668,0.008291,7e-06,0.00391,0.23258,0.106608,0.417281,0.010902,0.780705
0,1,64,1,9152,cube,78,4,5,0.000698,0.007163,6e-06,0.000878,0.212722,0.090061,0.04283,0.000353,0.354983
0,1,64,1,17088,cube,70,1,10,0.001285,0.006466,8e-06,0.002498,0.154444,0.198496,1.3895,0.013396,1.76592
0,1,64,1,13376,cube,212,4,14,0.001835,0.006944,9e-06,0.000373,0.197513,0.272449,1.25909,0.001784,1.73915
0,1,64,1,46976,cube,142,1,7,0.002224,0.008202,7e-06,0.004012,0.294212,0.123245,0.727497,0.017246,1.17549
0,1,64,1,6528,cube,145,2,14,0.000413,0.006318,6e-06,0.000209,0.172421,0.224845,0.800315,0.000949,1.20602
0,1,64,1,11520,cube,146,1,5,0.000593,0.006385,4e-06,0.001478,0.250173,0.128181,0.184828,0.003089,0.575182
0,1,64,1,12288,cube,168,1,6,0.001093,0.006551,7e-06,0.001295,0.285541,0.123035,0.306691,0.004159,0.728286
0,1,64,1,40256,cube,152,2,13,0.001212,0.006996,8e-06,0.000895,0.35533,0.150257,0.856054,0.005548,1.37621
0,1,64,1,16256,cube,171,4,13,0.001466,0.006468,7e-06,0.000364,0.090325,0.478646,0.983375,0.003006,1.56317
0,1,64,1,60544,cube,102,3,13,0.001079,0.007355,8e-06,0.002594,0.148678,0.587783,3.27952,0.01391,4.04087
0,1,64,1,32192,cube,200,4,7,0.000903,0.008114,6e-06,0.000667,0.16987,0.368977,0.151841,0.001587,0.70205
0,1,64,1,29760,cube,128,2,9,0.001072,0.006683,7e-06,0.000571,0.079051,0.226614,0.260044,0.002128,0.576073
0,1,64,1,9984,cube,104,1,13,0.000937,0.006237,8e-06,0.002059,0.187585,0.181434,3.33097,0.016481,3.72583
0,1,64,1,14784,cube,57,3,9,0.000915,0.006266,7e-06,0.00057,0.157888,0.143926,0.248261,0.001274,0.559113
0,1,64,1,21632,cube,143,1,6,0.000595,0.007321,7e-06,0.002271,0.198221,0.123039,0.34737,0.006877,0.686281
0,1,64,1,9984,cube,117,1,15,0.000828,0.00623,7e-06,0.00225,0.270587,0.202978,5.58133,0.023313,6.08773
0,1,64,1,5888,cube,74,2,9,0.001129,0.005892,5e-06,0.000338,0.148433,0.178416,0.245931,0.000761,0.580818
0,1,64,1,9024,cube,89,2,8,0.000804,0.006189,5e-06,0.000528,0.290802,0.051617,0.176073,0.000798,0.527013
0,1,64,1,15232,cube,237,1,10,0.000882,0.006469,6e-06,0.001659,0.182091,0.219704,0.825361,0.011092,1.2475
0,1,64,1,7680,cube,183,1,7,0.000555,0.006036,6e-06,0.000628,0.188366,0.169885,0.166659,0.002852,0.535384
0,1,64,1,38912,cube,40,4,5,0.000548,0.007994,7e-06,0.000849,0.200557,0.333434,0.185332,0.001579,0.730768
0,1,64,1,4544,cube,93,2,9,0.001499,0.005777,5e-06,0.00029,0.174978,0.234303,0.200191,0.000354,0.616789
0,1,64,1,13312,cube,56,4,4,0.001034,0.006882,5e-06,0.000252,0.098633,0.354169,0.02626,0.000383,0.487546
0,1,64,1,4608,cube,214,3,5,0.000814,0.006087,7e-06,0.000504,0.344863,0.094347,0.061036,0.000147,0.508057
0,1,64,1,8448,cube,196,3,13,0.000869,0.006039,9e-06,0.00053,0.217153,0.110382,0.66014,0.000996,0.99629
0,1,64,1,17088,cube,93,4,6,0.000544,0.007266,8e-06,0.000493,0.109395,0.196297,0.089664,0.000751,0.404892
0,1,64,1,5376,cube,247,2,9,0.000573,0.006062,6e-06,0.000398,0.222349,0.065118,0.212927,0.000376,0.508244
0,1,64,1,47808,cube,241,3,7,0.002046,0.00706,6e-06,0.000782,0.073281,0.286773,0.148099,0.00219,0.519161
0,1,64,1,44416,cube,134,4,7,0.000678,0.007581,8e-06,0.00068,0.068816,0.312611,0.165466,0.002083,0.558441
0,1,64,1,4096,cube,174,2,9,0.001276,0.005939,5e-06,0.000774,0.188689,0.100775,0.191963,0.000307,0.489352
0,1,64,1,46592,cube,110,2,8,0.001488,0.007702,8e-06,0.000736,0.156389,0.207327,0.206188,0.002556,0.581872
0,1,64,1,36480,cube,104,2,5,0.000622,0.007196,6e-06,0.000538,0.296786,0.061808,0.060739,0.001093,0.429119
0,1,64,1,11072,cube,59,2,6,0.000947,0.006724,6e-06,0.000332,0.19392,0.151121,0.073599,0.000526,0.427265
0,1,64,1,18432,cube,111,2,9,0.000839,0.007514,7e-06,0.0004,0.210413,0.187241,0.251763,0.001454,0.659845
0,1,64,1,9152,cube,100,3,10,0.001156,0.006578,6e-06,0.000646,0.287774,0.152502,0.324177,0.001068,0.773724
0,1,64,1,10816,cube,77,4,12,0.000709,0.007731,5e-06,0.000352,0.199301,0.324486,0.626183,0.001845,1.16083
0,1,64,1,29568,cube,92,2,5,0.001326,0.006996,6e-06,0.000713,0.194069,0.249049,0.054447,0.000931,0.50728
0,1,64,1,6848,cube,254,1,4,0.000444,0.005925,7e-06,0.000625,0.21863,0.225805,0.06812,0.001389,0.521557
0,1,64,1,4224,cube,206,2,7,0.000599,0.006143,5e-06,0.000897,0.14584,0.109088,0.106922,0.000225,0.370022
0,1,64,1,31616,cube,112,4,13,0.000957,0.008017,6e-06,0.000578,0.208982,0.20813,0.998498,0.004713,1.42987
0,1,64,1,62272,cube,248,1,13,0.001405,0.008967,7e-06,0.00591,0.206846,0.270527,3.75415,0.06456,4.312
0,1,64,1,21504,cube,36,3,11,0.00058,0.006801,6e-06,0.001331,0.084799,0.388985,1.34799,0.004616,1.83548
0,1,64,1,46656,cube,62,2,12,0.001287,0.006534,6e-06,0.002366,0.097054,0.448679,2.50922,0.010023,3.07491
0,1,64,1,6592,cube,44,3,14,0.000485,0.006022,7e-06,0.000423,0.127288,0.275229,1.04667,0.001948,1.45863
0,1,64,1,15744,cube,105,1,6,0.000963,0.006366,6e-06,0.001695,0.242798,0.071911,0.319623,0.005132,0.648549
0,1,64,1,9664,cube,148,3,12,0.000575,0.006172,7e-06,0.000471,0.092725,0.325376,0.782935,0.000977,1.2096
0,1,64,1,34048,cube,74,4,15,0.000889,0.007535,4e-06,0.001403,0.172157,0.452811,1.88224,0.006824,2.52399
0,1,64,1,39040,cube,147,3,15,0.000675,0.007683,6e-06,0.000935,0.189549,0.367302,1.42991,0.007178,2.00355
0,1,64,1,33024,cube,113,3,15,0.000871,0.006232,7e-06,0.000663,0.085434,0.477284,1.42385,0.006379,2.00089
0,1,64,1,5696,cube,63,2,5,0.001105,0.006029,8e-06,0.000445,0.151953,0.246877,0.04178,0.000258,0.448362
0,1,64,1,10240,cube,195,3,15,0.001638,0.005781,5e-06,0.000315,0.088669,0.458567,1.08576,0.001531,1.64161
0,1,64,1,30336,cube,103,3,9,0.001267,0.007036,7e-06,0.000882,0.374099,0.113497,0.256845,0.002178,0.755521
0,1,64,1,53696,cube,137,2,14,0.000679,0.007599,8e-06,0.00099,0.212098,0.171264,1.14287,0.00839,1.54429
0,1,64,1,4992,cube,130,2,6,0.000773,0.006056,6e-06,0.000222,0.082756,0.180686,0.089484,0.0002,0.360374
0,1,64,1,52672,cube,223,4,6,0.000703,0.007814,7e-06,0.000726,0.079916,0.300271,0.112284,0.001972,0.504021
0,1,64,1,19520,cube,129,2,10,0.001449,0.00755,6e-06,0.000451,0.203584,0.110515,0.344977,0.001837,0.669889
0,1,64,1,27072,cube,214,3,6,0.00086,0.00674,7e-06,0.000724,0.133437,0.187628,0.082338,0.00108,0.412936
0,1,64,1,8192,cube,54,4,12,0.000401,0.006817,6e-06,0.000594,0.113303,0.289395,0.593999,0.00153,1.00664
0,1,64,1,4992,cube,167,2,13,0.00117,0.006215,5e-06,0.000661,0.244347,0.098385,0.596239,0.000637,0.94745
0,1,64,1,14720,cube,47,3,11,0.000573,0.006542,6e-06,0.000788,0.236281,0.160887,0.467288,0.001886,0.874759
0,1,64,1,4480,cube,191,1,9,0.000589,0.00605,7e-06,0.000604,0.22986,0.120354,0.255234,0.002605,0.615737
0,1,64,1,11456,cube,196,1,12,0.000581,0.005989,6e-06,0.00106,0.191947,0.213307,0.838477,0.010719,1.26255
0,1,64,1,13824,cube,114,2,8,0.000771,0.006293,9e-06,0.000746,0.300658,0.105586,0.177208,0.000992,0.592534
0,1,64,1,5056,cube,145,3,4,0.000702,0.00597,6e-06,0.000439,0.226759,0.187038,0.054115,0.00015,0.475373
0,1,64,1,43648,cube,45,2,6,0.001051,0.007335,7e-06,0.001263,0.389378,0.099604,0.292285,0.002143,0.793063
0,1,64,1,16064,cube,200,3,14,0.002094,0.006641,6e-06,0.001039,0.407145,0.197252,1.10114,0.003375,1.71761
0,1,64,1,23744,cube,203,3,13,0.000701,0.006987,7e-06,0.000613,0.205045,0.180579,0.839985,0.003666,1.2379
0,1,64,1,10688,cube,140,1,8,0.001208,0.006353,4e-06,0.001572,0.134746,0.165986,0.701322,0.006056,1.01708
0,1,64,1,9088,cube,81,4,15,0.001416,0.00711,6e-06,0.000701,0.204191,0.241531,1.40884,0.00291,1.86624
0,1,64,1,10176,cube,77,2,15,0.00092,0.005731,7e-06,0.000785,0.241698,0.172094,1.4073,0.003261,1.83198
0,1,64,1,47808,cube,132,3,7,0.000778,0.00702,7e-06,0.000562,0.059306,0.302047,0.147587,0.002169,0.519713
0,1,64,1,28160,cube,240,3,15,0.00097,0.00721,7e-06,0.00078,0.153529,0.349175,1.41806,0.005722,1.93554
0,1,64,1,13312,cube,204,3,7,0.001134,0.006614,6e-06,0.000614,0.167472,0.227505,0.342949,0.000566,0.746684
0,1,64,1,29888,cube,42,3,15,0.000583,0.006857,5e-06,0.003248,0.277128,0.46931,5.63546,0.015435,6.40862
0,1,64,1,17664,cube,103,3,6,0.000756,0.007307,5e-06,0.000585,0.324974,0.057595,0.076228,0.000757,0.468399
0,1,64,1,28352,cube,144,4,5,0.000619,0.007785,7e-06,0.000616,0.337323,0.111996,0.060819,0.000923,0.520516
0,1,64,1,35392,cube,131,3,4,0.000674,0.007054,7e-06,0.00045,0.197378,0.236606,0.041039,0.000873,0.4845
0,1,64,1,17920,cube,58,4,14,0.00057,0.007109,6e-06,0.000407,0.10494,0.477225,1.30696,0.003766,1.90138
0,1,64,1,12352,cube,86,4,7,0.00084,0.008099,7e-06,0.000435,0.335766,0.150372,0.117379,0.000703,0.613685
0,1,64,1,7616,cube,163,2,5,0.001155,0.006486,5e-06,0.000522,0.240267,0.243196,0.126293,0.000257,0.617887
0,1,64,1,10240,cube,159,2,9,0.001132,0.006032,5e-06,0.000467,0.115094,0.173005,0.218852,0.001031,0.515383
0,1,64,1,10176,cube,54,4,10,0.001002,0.007221,6e-06,0.000311,0.187724,0.149591,0.341198,0.001323,0.688402
0,1,64,1,31680,cube,86,1,14,0.000545,0.007698,5e-06,0.004192,0.172869,0.278546,4.47713,0.042331,4.9838
0,1,64,1,46656,cube,39,1,15,0.000615,0.009284,6e-06,0.015505,0.319983,0.878277,39.5377,0.143714,40.9056
0,1,64,1,54464,cube,195,4,5,0.000826,0.008237,7e-06,0.000863,0.207359,0.197819,0.084882,0.001649,0.501797
0,1,64,1,4608,cube,42,2,5,0.000696,0.005837,5e-06,0.000422,0.274055,0.030258,0.041487,0.000237,0.353247
0,1,64,1,29056,cube,112,4,6,0.001076,0.007925,7e-06,0.000419,0.193951,0.208095,0.097192,0.001149,0.509706
0,1,64,1,18240,cube,133,3,6,0.000751,0.005769,6e-06,0.000433,0.304272,0.074382,0.076537,0.000778,0.463083
0,1,64,1,55872,cube,117,3,9,0.000906,0.007386,7e-06,0.00122,0.174505,0.291914,0.359755,0.004045,0.839872
0,1,64,1,7872,cube,69,4,11,0.000704,0.007031,6e-06,0.00025,0.132771,0.345649,0.4429,0.001231,0.930906
0,1,64,1,8576,cube,91,4,5,0.000489,0.006928,5e-06,0.000679,0.254555,0.178528,0.042543,0.000335,0.48454
0,1,64,1,7616,cube,219,3,13,0.000672,0.006182,3e-06,0.000554,0.113419,0.370153,0.639691,0.000907,1.13179
0,1,64,1,4864,cube,101,1,14,0.000584,0.00604,6e-06,0.000587,0.365487,0.088509,1.07236,0.00639,1.54038
0,1,64,1,7296,cube,124,1,7,0.000647,0.006313,4e-06,0.000845,0.141821,0.115885,0.212418,0.003084,0.481424
0,1,64,1,5440,cube,166,4,12,0.000453,0.006836,5e-06,0.000149,0.168647,0.110952,0.460087,0.000562,0.748213
0,1,64,1,8704,cube,241,2,8,0.00061,0.006431,6e-06,0.000285,0.178121,0.133277,0.241802,0.000497,0.561432
0,1,64,1,25024,cube,237,2,14,0.000618,0.007079,6e-06,0.000726,0.147683,0.24273,1.1106,0.00446,1.51426
0,1,64,1,4288,cube,178,2,9,0.00066,0.006533,8e-06,0.000209,0.237187,0.047235,0.194937,0.000307,0.487444
0,1,64,1,6976,cube,195,3,15,0.000603,0.005939,8e-06,0.000506,0.178045,0.186948,1.00414,0.001039,1.37763
0,1,64,1,55808,cube,96,2,13,0.001152,0.007498,7e-06,0.00221,0.20812,0.402001,2.99941,0.012628,3.63283
0,1,64,1,34176,cube,38,1,13,0.001216,0.008313,8e-06,0.01106,0.219936,0.696333,23.343,0.086122,24.3659
0,1,64,1,4288,cube,54,2,9,0.00088,0.007179,6e-06,0.000374,0.315972,0.054957,0.240065,0.000645,0.620117
0,1,64,1,10944,cube,43,3,12,0.000964,0.006111,5e-06,0.000399,0.190056,0.26177,0.597926,0.001737,1.05906
0,1,64,1,29312,cube,153,3,14,0.001229,0.007096,7e-06,0.00062,0.151456,0.399489,1.11263,0.00501,1.67726
0,1,64,1,4608,cube,206,3,4,0.000971,0.006312,8e-06,0.000415,0.367495,0.039969,0.049529,0.000124,0.464722
0,1,64,1,5760,cube,244,2,10,0.001034,0.005941,5e-06,0.00027,0.230356,0.222663,0.279968,0.000488,0.740713
