0,32,1,64,7066,cube,70,3,4,0.001836,0.010618,7e-06,0.004511,0.070695,0.173192,0.074217,0.000883,0.335157
0,32,1,64,4472,cube,133,2,7,0.001567,0.006794,6e-06,0.004159,0.073622,0.128222,0.211732,0.001327,0.427133
0,32,1,64,10902,cube,142,3,10,0.00273,0.01229,8e-06,0.008066,0.078805,0.236037,0.640147,0.004256,0.980849
0,32,1,64,15491,cube,178,4,11,0.003746,0.01649,6e-06,0.011417,0.081576,0.565108,0.484489,0.0028,1.16325
0,32,1,64,8115,cube,184,3,11,0.002166,0.010118,7e-06,0.006709,0.073716,0.241445,0.846842,0.004081,1.18387
0,32,1,64,5872,cube,133,3,10,0.00169,0.00802,7e-06,0.005602,0.077225,0.195342,0.603769,0.002808,0.89383
0,32,1,64,12520,cube,167,3,14,0.003084,0.01399,7e-06,0.010212,0.073233,0.317098,1.74854,0.007997,2.17206
0,32,1,64,5066,cube,229,3,11,0.001299,0.007245,7e-06,0.004543,0.070373,0.205934,0.803165,0.003034,1.09553
0,32,1,64,15695,cube,81,1,8,0.003665,0.023144,8e-06,0.068663,0.086344,0.909392,1.28951,0.00546,2.38358
0,32,1,64,8788,cube,212,3,9,0.002539,0.010338,7e-06,0.006925,0.07261,0.229552,0.46808,0.003099,0.791793
0,32,1,64,5912,cube,161,1,4,0.001644,0.013003,7e-06,0.016788,0.07918,0.228641,0.103501,0.001034,0.443458
0,32,1,64,14708,cube,209,2,12,0.003504,0.015253,7e-06,0.010566,0.07911,0.292131,0.706199,0.004159,1.10863
0,32,1,64,6353,cube,117,1,6,0.001795,0.013869,7e-06,0.018268,0.080611,0.253814,0.236711,0.001313,0.605831
0,32,1,64,11681,cube,133,2,7,0.003201,0.013099,8e-06,0.008036,0.076764,0.211073,0.264834,0.002486,0.577627
0,32,1,64,10997,cube,152,4,8,0.002755,0.013207,7e-06,0.008262,0.072574,0.480874,0.365798,0.00297,0.944832
0,32,1,64,15053,cube,221,4,10,0.003779,0.016697,8e-06,0.011384,0.073754,0.556812,0.381165,0.002428,1.04329
0,32,1,64,14388,cube,156,2,15,0.003485,0.015036,8e-06,0.011705,0.080979,0.331005,1.63359,0.007833,2.08137
0,32,1,64,12023,cube,123,2,6,0.00322,0.013313,7e-06,0.008326,0.075942,0.208976,0.192316,0.001921,0.50184
0,32,1,64,4776,cube,96,4,6,0.00167,0.008003,7e-06,0.003903,0.074346,0.402904,0.146874,0.001058,0.638325
0,32,1,64,9157,cube,44,4,6,0.002402,0.011264,7e-06,0.01262,0.075301,1.41013,0.612864,0.002168,2.1254
0,32,1,64,6377,cube,204,4,13,0.002136,0.009018,6e-06,0.006707,0.077539,0.495828,1.54282,0.005116,2.13813
