,nnodes,ppn,nthreads,nbodies,distribution,ncrit,level,order,init_bodies,precalculation,build_tree,p2m_&_m2m,local_essential_tree,m2l_&_p2p,l2l_&_l2p,total_fmm
0,1,32,2,7328,cube,198,3,15,0.000566,0.003355,6e-06,0.000408,0.126896,0.058482,0.951759,0.002667,1.1445
0,1,32,2,8000,cube,73,4,5,0.00062,0.004068,4e-06,0.0006,0.01695,0.215904,0.052859,0.000398,0.291701
0,1,32,2,5472,cube,176,1,8,0.000545,0.00354,6e-06,0.000422,0.16808,0.041483,0.194186,0.002423,0.411081
0,1,32,2,6496,cube,199,4,8,0.000452,0.004119,5e-06,0.000683,0.17535,0.050708,0.12698,0.000798,0.359511
0,1,32,2,7840,cube,34,4,15,0.000559,0.003865,6e-06,0.000719,0.177758,0.183235,1.7403,0.003171,2.11018
0,1,32,2,5184,cube,219,4,14,0.00039,0.003934,4e-06,0.000509,0.079397,0.08509,0.811873,0.001418,0.983092
0,1,32,2,6688,cube,140,1,12,0.000431,0.003446,5e-06,0.000715,0.116233,0.03375,0.531282,0.003894,0.69019
0,1,32,2,4736,cube,128,3,14,0.000423,0.003158,4e-06,0.000303,0.091418,0.055403,0.742599,0.001658,0.895363
0,1,32,2,6592,cube,140,2,10,0.000593,0.003464,7e-06,0.00035,0.110822,0.034919,0.237732,0.001134,0.389318
0,1,32,2,5088,cube,43,4,13,0.000565,0.00382,6e-06,0.00054,0.123634,0.157377,1.33513,0.003126,1.62456
0,1,32,2,7872,cube,145,4,4,0.000519,0.003846,6e-06,0.000307,0.130302,0.053576,0.024451,0.000252,0.213671
0,1,32,2,7616,cube,85,3,15,0.000429,0.003229,6e-06,0.000691,0.12231,0.14008,1.55881,0.002913,1.82894
0,1,32,2,5696,cube,94,2,12,0.000597,0.003364,7e-06,0.000341,0.137468,0.054456,0.480355,0.00144,0.678345
0,1,32,2,5632,cube,232,3,6,0.000459,0.003943,5e-06,0.000404,0.150452,0.058798,0.146244,0.000415,0.361072
0,1,32,2,7392,cube,117,2,9,0.000622,0.003513,6e-06,0.000368,0.163783,0.04366,0.20493,0.00089,0.418047
0,1,32,2,6176,cube,167,1,6,0.000507,0.00366,5e-06,0.000483,0.162027,0.032644,0.087168,0.00137,0.288279
0,1,32,2,7936,cube,216,3,13,0.00061,0.003582,6e-06,0.00032,0.175316,0.049666,0.531611,0.001324,0.762687
0,1,32,2,4416,cube,48,3,4,0.000543,0.003653,5e-06,0.000323,0.196535,0.032239,0.034291,0.000321,0.268311
0,1,32,2,6656,cube,204,4,9,0.000412,0.004064,5e-06,0.000278,0.190798,0.055838,0.176541,0.001,0.429383
0,1,32,2,5376,cube,123,4,11,0.000486,0.00395,7e-06,0.000263,0.20168,0.046594,0.338617,0.001221,0.593226
0,1,32,2,6048,cube,64,2,10,0.000613,0.003861,6e-06,0.000481,0.108264,0.048209,0.485681,0.001749,0.649209
0,1,32,2,7264,cube,149,4,13,0.0004,0.003752,5e-06,0.000515,0.104867,0.057057,0.57769,0.002072,0.746765
0,1,32,2,7296,cube,119,2,10,0.000414,0.003274,5e-06,0.000539,0.082784,0.058633,0.310784,0.001571,0.458416
0,1,32,2,6112,cube,209,2,11,0.000453,0.003169,5e-06,0.000182,0.117938,0.067826,0.421605,0.001081,0.612628
0,1,32,2,4096,cube,67,2,6,0.000447,0.003406,4e-06,0.000234,0.124548,0.03322,0.107123,0.000163,0.269473
0,1,32,2,5120,cube,182,2,6,0.000657,0.003476,5e-06,0.000359,0.114067,0.059111,0.129267,0.000378,0.307629
0,1,32,2,6880,cube,173,2,9,0.000674,0.003539,6e-06,0.00032,0.131062,0.051826,0.174851,0.000993,0.363507
0,1,32,4,6112,cube,138,1,13,0.000548,0.003514,5e-06,0.000585,0.146013,0.065894,1.32391,0.008909,1.54982
0,1,32,4,4096,cube,119,1,4,0.000622,0.00369,6e-06,0.000469,0.173353,0.024606,0.064271,0.001274,0.268782
0,1,32,4,6240,cube,184,4,10,0.000696,0.00406,7e-06,0.000507,0.199623,0.064209,0.401676,0.001725,0.672831
0,1,32,4,4576,cube,233,1,13,0.000447,0.003261,5e-06,0.000496,0.104332,0.053558,1.36846,0.008082,1.53914
0,1,32,4,4160,cube,56,2,5,0.00052,0.00351,6e-06,0.000269,0.094767,0.053513,0.074877,0.000326,0.228225
0,1,32,4,5824,cube,44,1,10,0.000397,0.003378,5e-06,0.001211,0.124593,0.08158,2.30674,0.009817,2.52843
0,1,32,4,5280,cube,38,1,9,0.000383,0.003344,4e-06,0.001004,0.12901,0.077863,1.65686,0.00745,1.87648
0,1,32,4,6784,cube,169,2,8,0.000562,0.003437,6e-06,0.000455,0.126536,0.04881,0.213924,0.001289,0.395445
0,1,32,4,4608,cube,151,2,7,0.000425,0.003581,6e-06,0.000395,0.01994,0.152942,0.167939,0.000337,0.346112
0,1,32,4,4928,cube,34,3,14,0.000421,0.003302,4e-06,0.00069,0.132827,0.139608,2.52565,0.005321,2.80832
0,1,32,4,7904,cube,96,1,11,0.000405,0.003532,5e-06,0.001282,0.146807,0.103309,1.37176,0.004562,1.63234
0,1,32,4,5056,cube,164,4,8,0.00048,0.003782,5e-06,0.000256,0.158048,0.078701,0.268715,0.000927,0.511408
0,1,32,4,5184,cube,213,2,10,0.000447,0.003338,6e-06,0.000235,0.159464,0.095344,0.403776,0.001322,0.664464
0,1,32,4,4128,cube,135,3,15,0.00061,0.003736,7e-06,0.000304,0.10419,0.062086,1.06628,0.002071,1.23972
0,1,32,4,4832,cube,182,1,11,0.000556,0.00333,6e-06,0.000635,0.108289,0.049022,0.790305,0.006134,0.958825
0,1,32,4,4544,cube,188,1,9,0.000643,0.00349,6e-06,0.000507,0.114967,0.034339,0.430749,0.004075,0.58933
0,1,32,4,6880,cube,32,2,9,0.000402,0.003263,5e-06,0.000459,0.060487,0.113014,0.601216,0.002258,0.781676
0,1,32,4,5024,cube,179,3,11,0.000638,0.003569,5e-06,0.000406,0.113084,0.06176,0.460533,0.001485,0.641858
0,1,32,4,4608,cube,237,4,5,0.000501,0.003436,6e-06,0.000341,0.097221,0.066595,0.153483,0.000458,0.322581
0,1,32,4,4448,cube,217,1,14,0.000401,0.003357,5e-06,0.000417,0.138685,0.037949,1.78141,0.009071,1.97184
0,1,32,4,4544,cube,90,1,14,0.000489,0.003417,6e-06,0.000734,0.116681,0.043573,1.78056,0.009252,1.95534
0,1,32,4,6048,cube,227,3,5,0.000396,0.003239,6e-06,0.000373,0.122551,0.059189,0.206233,0.00058,0.393161
0,1,32,4,6624,cube,146,2,13,0.000583,0.003547,7e-06,0.000351,0.112821,0.085123,0.957218,0.002863,1.16294
0,1,32,4,6624,cube,228,4,9,0.000464,0.003671,7e-06,0.000462,0.153959,0.07285,0.369292,0.001405,0.60275
0,1,32,4,7872,cube,161,3,10,0.000571,0.004008,6e-06,0.000437,0.146173,0.070839,0.373959,0.001219,0.597647
0,1,32,4,4448,cube,101,3,10,0.000514,0.003658,5e-06,0.000282,0.179207,0.041136,0.393549,0.001341,0.620155
0,1,32,4,5280,cube,178,4,13,0.000528,0.003946,8e-06,0.000316,0.158684,0.10538,0.714946,0.002046,0.986412
0,1,32,4,7712,cube,165,2,14,0.000402,0.003638,7e-06,0.00038,0.176991,0.065543,1.17298,0.00232,1.42281
0,1,32,4,4096,cube,125,2,15,0.000512,0.003226,6e-06,0.000273,0.196861,0.040243,1.04303,0.001017,1.28564
0,1,32,4,4896,cube,123,2,5,0.000594,0.003633,7e-06,0.00036,0.100082,0.039758,0.109002,0.000263,0.25411
0,1,32,4,8000,cube,80,4,9,0.000444,0.003806,5e-06,0.000545,0.10311,0.164592,0.472602,0.001452,0.747072
0,1,32,4,5408,cube,183,4,7,0.000456,0.00416,6e-06,0.000234,0.117991,0.057349,0.240203,0.000825,0.421784
0,1,32,4,4256,cube,131,4,9,0.000426,0.003628,6e-06,0.000359,0.095988,0.081815,0.304897,0.000922,0.488579
0,1,32,4,5696,cube,36,2,11,0.000591,0.003381,5e-06,0.00053,0.127675,0.062514,1.13163,0.003227,1.33003
0,1,32,4,4320,cube,210,2,12,0.000551,0.003365,7e-06,0.000301,0.111003,0.065832,0.556654,0.001499,0.739725
