m,n,p,avg,std
4761,29302,234,1,0.0792203,0.085289
4762,33509,234,1,0.0855343,0.0734507
4763,38320,234,1,0.0942115,0.0570998
4764,43822,234,1,0.105476,0.0745183
4765,50113,234,1,0.112175,0.0481643
4766,57308,234,1,0.12686,0.0439037
4767,65536,234,1,0.143323,0.0359678
4768,1024,268,1,0.0235892,0.0309535
4769,1171,268,1,0.0265636,0.0385533
4770,1339,268,1,0.0273714,0.0290474
4771,1531,268,1,0.0275018,0.0489791
4772,1751,268,1,0.0277707,0.0216761
4773,2003,268,1,0.0300492,0.122001
4774,2290,268,1,0.0325407,0.1111
4775,2619,268,1,0.0336848,0.113411
4776,2995,268,1,0.0349456,0.176934
4777,3425,268,1,0.0357231,0.114708
4778,3917,268,1,0.0365849,0.112553
4779,4479,268,1,0.0424575,0.147101
4780,5122,268,1,0.0445119,0.144913
4781,5858,268,1,0.045549,0.147744
4782,6699,268,1,0.0507367,0.134009
4783,7661,268,1,0.052244,0.116679
4784,8760,268,1,0.0546645,0.124226
4785,10018,268,1,0.0571692,0.115924
4786,11456,268,1,0.0615758,0.108094
4787,13101,268,1,0.0643074,0.0968926
4788,14982,268,1,0.0668843,0.0933146
4789,17133,268,1,0.0716297,0.0750494
4790,19593,268,1,0.0791964,0.0828065
4791,22406,268,1,0.0837498,0.0690793
4792,25623,268,1,0.0882182,0.0713091
4793,29302,268,1,0.0986799,0.051392
4794,33509,268,1,0.104764,0.0561739
4795,38320,268,1,0.119221,0.0629256
4796,43822,268,1,0.131717,0.0402925
4797,50113,268,1,0.139964,0.0356032
4798,57308,268,1,0.156183,0.0421887
4799,65536,268,1,0.175404,0.0418818
4800,1024,306,1,0.0250063,0.0349217
4801,1171,306,1,0.029082,0.0479372
4802,1339,306,1,0.0302732,0.0304829
4803,1531,306,1,0.0304005,0.0367098
4804,1751,306,1,0.0309776,0.0439034
4805,2003,306,1,0.0310135,0.0387965
4806,2290,306,1,0.0356766,0.111968
4807,2619,306,1,0.0369119,0.114532
4808,2995,306,1,0.0376152,0.119735
4809,3425,306,1,0.0399646,0.108527
4810,3917,306,1,0.0402511,0.101086
4811,4479,306,1,0.0477973,0.130633
4812,5122,306,1,0.0496667,0.142151
4813,5858,306,1,0.0513488,0.121118
4814,6699,306,1,0.0560964,0.116722
4815,7661,306,1,0.0593194,0.115592
4816,8760,306,1,0.0611877,0.090114
4817,10018,306,1,0.0630451,0.0972263
4818,11456,306,1,0.0691672,0.0854257
4819,13101,306,1,0.0733132,0.0783209
4820,14982,306,1,0.0760011,0.0950452
4821,17133,306,1,0.0798871,0.072586
4822,19593,306,1,0.0885326,0.0739372
4823,22406,306,1,0.0942986,0.0596316
4824,25623,306,1,0.0996308,0.0551517
4825,29302,306,1,0.110398,0.0593057
4826,33509,306,1,0.119307,0.0540503
4827,38320,306,1,0.133071,0.0511358
4828,43822,306,1,0.144328,0.0346351
4829,50113,306,1,0.157388,0.0368446
4830,57308,306,1,0.175823,0.0352831
4831,65536,306,1,0.196071,0.0329684
4832,1024,350,1,0.0284524,0.0303263
4833,1171,350,1,0.0325685,0.0295538
4834,1339,350,1,0.0346717,0.0297061
4835,1531,350,1,0.0349597,0.0261487
4836,1751,350,1,0.0351238,0.0251011
4837,2003,350,1,0.0353086,0.0266135
4838,2290,350,1,0.0405933,0.103922
4839,2619,350,1,0.0416393,0.0901079
4840,2995,350,1,0.0427802,0.0952685
4841,3425,350,1,0.0464519,0.0790947
4842,3917,350,1,0.0463656,0.0820385
4843,4479,350,1,0.0549224,0.126704
4844,5122,350,1,0.0560566,0.123131
4845,5858,350,1,0.0596071,0.126422
4846,6699,350,1,0.0640615,0.111044
4847,7661,350,1,0.0673872,0.0870617
4848,8760,350,1,0.0695268,0.0992374
4849,10018,350,1,0.0733284,0.0809755
4850,11456,350,1,0.0802303,0.107115
4851,13101,350,1,0.0838411,0.0819064
4852,14982,350,1,0.087038,0.0733922
4853,17133,350,1,0.0919177,0.066528
4854,19593,350,1,0.102796,0.0697081
4855,22406,350,1,0.109028,0.0480419
4856,25623,350,1,0.114923,0.058846
4857,29302,350,1,0.128912,0.0545122
4858,33509,350,1,0.138193,0.047906
4859,38320,350,1,0.154491,0.036392
4860,43822,350,1,0.170737,0.0359681
4861,50113,350,1,0.18566,0.0411385
4862,57308,350,1,0.207877,0.0384249
4863,65536,350,1,0.230726,0.0297632
4864,1024,400,1,0.034981,0.0200757
4865,1171,400,1,0.0386234,0.0213654
4866,1339,400,1,0.0418888,0.0279294
4867,1531,400,1,0.0421278,0.0192373
4868,1751,400,1,0.0429699,0.0147704
4869,2003,400,1,0.0430017,0.0166494
4870,2290,400,1,0.0486943,0.0749215
4871,2619,400,1,0.0494119,0.0740536
4872,2995,400,1,0.0517996,0.0686424
4873,3425,400,1,0.0553529,0.0730133
4874,3917,400,1,0.0559329,0.0686067
4875,4479,400,1,0.0648709,0.108122
4876,5122,400,1,0.0669733,0.104098
4877,5858,400,1,0.0711877,0.0890888
4878,6699,400,1,0.0777605,0.0932129
4879,7661,400,1,0.0817999,0.0666921
4880,8760,400,1,0.0854223,0.090307
4881,10018,400,1,0.0885578,0.0850734
4882,11456,400,1,0.0958583,0.0565246
4883,13101,400,1,0.101806,0.0537862
4884,14982,400,1,0.106266,0.0563695
4885,17133,400,1,0.111765,0.0476308
4886,19593,400,1,0.12175,0.0492316
4887,22406,400,1,0.131366,0.0524361
4888,25623,400,1,0.139359,0.0434912
4889,29302,400,1,0.154255,0.0426632
4890,33509,400,1,0.164669,0.0503048
4891,38320,400,1,0.185954,0.0324186
4892,43822,400,1,0.201504,0.0380252
4893,50113,400,1,0.218414,0.0387198
4894,57308,400,1,0.245113,0.0232865
4895,65536,400,1,0.271852,0.0294477
4896,1024,458,1,0.039492,0.0187144
4897,1171,458,1,0.0436471,0.0232199
4898,1339,458,1,0.0465302,0.0168799
4899,1531,458,1,0.0481072,0.0198992
4900,1751,458,1,0.0482745,0.0240911
4901,2003,458,1,0.048948,0.0145032
4902,2290,458,1,0.0546192,0.0765558
4903,2619,458,1,0.0570464,0.0689309
4904,2995,458,1,0.0588456,0.0654197
4905,3425,458,1,0.0637325,0.0700193
4906,3917,458,1,0.0636207,0.0623729
4907,4479,458,1,0.0734995,0.0847294
4908,5122,458,1,0.0762778,0.0843039
4909,5858,458,1,0.0806482,0.0789387
4910,6699,458,1,0.0895109,0.056355
4911,7661,458,1,0.0939343,0.0754087
4912,8760,458,1,0.097774,0.0689992
4913,10018,458,1,0.101031,0.0708727
4914,11456,458,1,0.110793,0.0572269
4915,13101,458,1,0.115803,0.0542503
4916,14982,458,1,0.119404,0.0527106
4917,17133,458,1,0.127256,0.0584999
4918,19593,458,1,0.139475,0.0506015
4919,22406,458,1,0.148603,0.0496235
4920,25623,458,1,0.160359,0.0402215
4921,29302,458,1,0.176404,0.0443058
4922,33509,458,1,0.190482,0.0304457
4923,38320,458,1,0.213058,0.0331501
4924,43822,458,1,0.232358,0.0297625
4925,50113,458,1,0.254765,0.0276479
4926,57308,458,1,0.280054,0.0273483
4927,65536,458,1,0.313954,0.0260998
4928,1024,524,1,0.0525554,0.0791429
4929,1171,524,1,0.0560149,0.138468
4930,1339,524,1,0.0598514,0.111538
4931,1531,524,1,0.0629181,0.12364
4932,1751,524,1,0.0669275,0.122405
4933,2003,524,1,0.0701969,0.137991
4934,2290,524,1,0.0785948,0.149833
4935,2619,524,1,0.0854546,0.173273
4936,2995,524,1,0.091602,0.132762
4937,3425,524,1,0.100851,0.127852
4938,3917,524,1,0.105526,0.122065
4939,4479,524,1,0.110181,0.117962
4940,5122,524,1,0.119602,0.117726
4941,5858,524,1,0.12644,0.0900408
4942,6699,524,1,0.137118,0.0865926
4943,7661,524,1,0.143789,0.0893009
4944,8760,524,1,0.15538,0.0637989
4945,10018,524,1,0.169766,0.0831162
4946,11456,524,1,0.184771,0.0515745
4947,13101,524,1,0.202057,0.0642341
4948,14982,524,1,0.223598,0.0521309
4949,17133,524,1,0.243913,0.0468176
4950,19593,524,1,0.272027,0.0411451
4951,22406,524,1,0.29662,0.0462558
4952,25623,524,1,0.333765,0.028982
4953,29302,524,1,0.359427,0.0386777
4954,33509,524,1,0.423613,0.031456
4955,38320,524,1,0.469147,0.0241835
4956,43822,524,1,0.531702,0.0228379
4957,50113,524,1,0.598348,0.0118165
4958,57308,524,1,0.645766,0.0205331
4959,65536,524,1,0.707312,0.0236858
4960,1024,599,1,0.0539464,0.0220092
4961,1171,599,1,0.0611485,0.12521
4962,1339,599,1,0.0638455,0.110502
4963,1531,599,1,0.0672161,0.102271
4964,1751,599,1,0.0726338,0.102951
4965,2003,599,1,0.0767718,0.0937881
4966,2290,599,1,0.085502,0.142031
4967,2619,599,1,0.0919217,0.155303
4968,2995,599,1,0.0995657,0.124029
4969,3425,599,1,0.107875,0.131266
4970,3917,599,1,0.116671,0.115358
4971,4479,599,1,0.123987,0.109952
4972,5122,599,1,0.129882,0.0740936
4973,5858,599,1,0.142561,0.0782904
4974,6699,599,1,0.149026,0.0867844
4975,7661,599,1,0.157786,0.0580154
4976,8760,599,1,0.16587,0.063321
4977,10018,599,1,0.189551,0.066881
4978,11456,599,1,0.203147,0.0512933
4979,13101,599,1,0.220519,0.0491657
4980,14982,599,1,0.242065,0.0523343
4981,17133,599,1,0.263198,0.0460964
4982,19593,599,1,0.298304,0.0472205
4983,22406,599,1,0.324363,0.0365783
4984,25623,599,1,0.360284,0.0357443
4985,29302,599,1,0.401096,0.0349849
4986,33509,599,1,0.449704,0.0327193
4987,38320,599,1,0.508291,0.0222473
4988,43822,599,1,0.574992,0.0210723
4989,50113,599,1,0.630079,0.0224937
4990,57308,599,1,0.702495,0.0204176
4991,65536,599,1,0.783764,0.0241598
4992,1024,685,1,0.0612766,0.0166163
4993,1171,685,1,0.0691903,0.0965525
4994,1339,685,1,0.0728566,0.0963525
4995,1531,685,1,0.0777854,0.0970823
4996,1751,685,1,0.0825675,0.100723
4997,2003,685,1,0.086744,0.0878341
4998,2290,685,1,0.0978269,0.126356
4999,2619,685,1,0.106661,0.111599
5000,2995,685,1,0.115536,0.122524
5001,3425,685,1,0.125439,0.121723
5002,3917,685,1,0.13672,0.0869788
5003,4479,685,1,0.143562,0.0875183
5004,5122,685,1,0.151918,0.0805885
5005,5858,685,1,0.163839,0.0791201
5006,6699,685,1,0.172131,0.0715872
5007,7661,685,1,0.183633,0.0651139
5008,8760,685,1,0.195019,0.0542353
5009,10018,685,1,0.223156,0.0581545
5010,11456,685,1,0.23685,0.0529154
5011,13101,685,1,0.258605,0.0441856
5012,14982,685,1,0.286421,0.046685
5013,17133,685,1,0.306115,0.0379816
5014,19593,685,1,0.344446,0.0272096
5015,22406,685,1,0.383183,0.0374574
5016,25623,685,1,0.421221,0.0340007
5017,29302,685,1,0.471259,0.0277867
5018,33509,685,1,0.528298,0.0199477
5019,38320,685,1,0.593197,0.0282019
5020,43822,685,1,0.675321,0.0188196
5021,50113,685,1,0.745728,0.0180915
5022,57308,685,1,0.829011,0.0201173
5023,65536,685,1,0.92849,0.0152853
5024,1024,783,1,0.0805324,0.0458425
5025,1171,783,1,0.0880751,0.0743234
5026,1339,783,1,0.0920134,0.076089
5027,1531,783,1,0.0978737,0.0701568
5028,1751,783,1,0.103924,0.0691982
5029,2003,783,1,0.107952,0.0747946
5030,2290,783,1,0.127246,0.0885293
5031,2619,783,1,0.132821,0.105094
5032,2995,783,1,0.143731,0.0895379
5033,3425,783,1,0.157828,0.0952811
5034,3917,783,1,0.16877,0.0668733
5035,4479,783,1,0.178177,0.0649448
5036,5122,783,1,0.186315,0.0527923
5037,5858,783,1,0.209374,0.048257
5038,6699,783,1,0.219143,0.0546113
5039,7661,783,1,0.23232,0.0476423
5040,8760,783,1,0.242579,0.051028
5041,10018,783,1,0.272669,0.0551026
5042,11456,783,1,0.294033,0.0346798
5043,13101,783,1,0.317561,0.0435049
5044,14982,783,1,0.353691,0.0317685
5045,17133,783,1,0.381763,0.0294994
5046,19593,783,1,0.42806,0.03095
5047,22406,783,1,0.473726,0.0267857
5048,25623,783,1,0.521413,0.0311624
5049,29302,783,1,0.583293,0.0221234
5050,33509,783,1,0.646899,0.0242999
5051,38320,783,1,0.738645,0.0169234
5052,43822,783,1,0.825436,0.020366
5053,50113,783,1,0.902903,0.0178199
5054,57308,783,1,1.00386,0.0157144
5055,65536,783,1,1.12134,0.0148339
5056,1024,895,1,0.0769609,0.009694
5057,1171,895,1,0.0874202,0.0746015
5058,1339,895,1,0.0949269,0.0771577
5059,1531,895,1,0.0989423,0.0793616
5060,1751,895,1,0.105751,0.0746482
5061,2003,895,1,0.112781,0.0660119
5062,2290,895,1,0.126993,0.0926518
5063,2619,895,1,0.139857,0.0938423
5064,2995,895,1,0.151079,0.0788511
5065,3425,895,1,0.165677,0.0911311
5066,3917,895,1,0.177646,0.0702272
5067,4479,895,1,0.188473,0.0612601
5068,5122,895,1,0.199121,0.0753106
5069,5858,895,1,0.215166,0.0518987
5070,6699,895,1,0.226711,0.0575814
5071,7661,895,1,0.241026,0.0427866
5072,8760,895,1,0.258916,0.0335636
5073,10018,895,1,0.289055,0.0349235
5074,11456,895,1,0.311083,0.0516231
5075,13101,895,1,0.336516,0.0371009
5076,14982,895,1,0.373693,0.0387671
5077,17133,895,1,0.404255,0.0303827
5078,19593,895,1,0.45185,0.0233305
5079,22406,895,1,0.506762,0.0426069
5080,25623,895,1,0.551925,0.0223785
5081,29302,895,1,0.614277,0.023369
5082,33509,895,1,0.681556,0.0229434
5083,38320,895,1,0.773585,0.0206934
5084,43822,895,1,0.875897,0.0233012
5085,50113,895,1,0.959207,0.0187807
5086,57308,895,1,1.0727,0.0125544
5087,65536,895,1,1.2029,0.0195711
5088,1024,1024,1,0.0899255,0.156134
5089,1171,1024,1,0.106227,0.19117
5090,1339,1024,1,0.122729,0.182665
5091,1531,1024,1,0.13114,0.184889
5092,1751,1024,1,0.151394,0.150991
5093,2003,1024,1,0.166288,0.135102
5094,2290,1024,1,0.181069,0.129874
5095,2619,1024,1,0.193663,0.102803
5096,2995,1024,1,0.207825,0.0962734
5097,3425,1024,1,0.23187,0.100813
5098,3917,1024,1,0.246756,0.0788303
5099,4479,1024,1,0.267098,0.0817896
5100,5122,1024,1,0.296325,0.0681005
5101,5858,1024,1,0.326828,0.0604491
5102,6699,1024,1,0.356102,0.0493215
5103,7661,1024,1,0.394309,0.0401412
5104,8760,1024,1,0.437916,0.0517566
5105,10018,1024,1,0.483551,0.0339492
5106,11456,1024,1,0.536177,0.0328351
5107,13101,1024,1,0.593782,0.0380028
5108,14982,1024,1,0.655566,0.0318327
5109,17133,1024,1,0.745801,0.0248175
5110,19593,1024,1,0.839096,0.0202798
5111,22406,1024,1,0.947226,0.028572
5112,25623,1024,1,1.06775,0.0208542
5113,29302,1024,1,1.1919,0.0206403
5114,33509,1024,1,1.36662,0.0172026
5115,38320,1024,1,1.55825,0.0147325
5116,43822,1024,1,1.78134,0.0166513
5117,50113,1024,1,2.03318,0.0163114
5118,57308,1024,1,2.3306,0.0181649
5119,65536,1024,1,2.68001,0.0096615
5120,2048,32,4,0.00321156,0.170496
5121,2342,32,4,0.00435272,1.19744
5122,2678,32,4,0.00458143,1.2222
5123,3063,32,4,0.00478317,1.20814
5124,3503,32,4,0.0049113,1.22111
5125,4005,32,4,0.0050198,1.17339
5126,4581,32,4,0.0051263,1.07272
5127,5238,32,4,0.00543034,1.06069
5128,5990,32,4,0.00551258,1.0491
5129,6850,32,4,0.00575292,0.972851
5130,7834,32,4,0.00593681,1.00641
5131,8958,32,4,0.00589428,0.98515
5132,10245,32,4,0.00621847,0.984198
5133,11715,32,4,0.00651094,0.900708
5134,13398,32,4,0.00655845,0.858427
5135,15321,32,4,0.00688913,0.853709
5136,17521,32,4,0.00687482,0.827319
5137,20036,32,4,0.00711744,0.788627
5138,22913,32,4,0.00748172,0.78986
5139,26203,32,4,0.00762614,0.750158
5140,29965,32,4,0.00839782,0.729239
5141,34267,32,4,0.00838144,0.684381
5142,39186,32,4,0.00893618,0.619266
5143,44812,32,4,0.00944439,0.598174
5144,51246,32,4,0.010149,0.598661
5145,58604,32,4,0.0107127,0.510052
5146,67018,32,4,0.011389,0.482903
5147,76640,32,4,0.0122574,0.458408
5148,87643,32,4,0.0135405,0.418324
5149,100226,32,4,0.0144276,0.383769
5150,114616,32,4,0.0160483,0.340071
5151,131072,32,4,0.0172552,0.311561
5152,2048,37,4,0.00346477,0.169587
5153,2342,37,4,0.00369816,0.15652
5154,2678,37,4,0.00479176,0.949012
5155,3063,37,4,0.00507927,0.949972
5156,3503,37,4,0.00517631,1.03672
5157,4005,37,4,0.00547279,1.05972
5158,4581,37,4,0.00555751,1.06616
5159,5238,37,4,0.00577532,0.997193
5160,5990,37,4,0.00586252,0.972101
5161,6850,37,4,0.00595745,0.964424
5162,7834,37,4,0.00662076,0.866035
5163,8958,37,4,0.00674603,0.851837
5164,10245,37,4,0.00678895,0.82935
5165,11715,37,4,0.0067876,0.796463
5166,13398,37,4,0.007174,0.830031
5167,15321,37,4,0.00742899,0.794486
5168,17521,37,4,0.00755032,0.810884
5169,20036,37,4,0.00782019,0.765599
5170,22913,37,4,0.00819854,0.720017
5171,26203,37,4,0.00856227,0.681858
5172,29965,37,4,0.00879282,0.685113
5173,34267,37,4,0.00908768,0.60446
5174,39186,37,4,0.00962524,0.620892
5175,44812,37,4,0.0103845,0.567285
5176,51246,37,4,0.0109064,0.50731
5177,58604,37,4,0.0116174,0.50249
5178,67018,37,4,0.01231,0.454924
5179,76640,37,4,0.0134271,0.426636
5180,87643,37,4,0.0140275,0.381525
5181,100226,37,4,0.015307,0.316912
5182,114616,37,4,0.016803,0.326955
5183,131072,37,4,0.0184698,0.305972
5184,2048,42,4,0.00352317,0.216932
5185,2342,42,4,0.00361984,0.217455
5186,2678,42,4,0.00383245,0.134258
5187,3063,42,4,0.00511911,0.834758
5188,3503,42,4,0.00571103,1.04101
5189,4005,42,4,0.0056739,0.94279
5190,4581,42,4,0.00569923,1.06512
5191,5238,42,4,0.0061064,1.03938
5192,5990,42,4,0.00631157,0.959478
5193,6850,42,4,0.00649947,0.988466
5194,7834,42,4,0.00672824,0.961984
5195,8958,42,4,0.00740466,0.915773
5196,10245,42,4,0.0077751,0.930546
5197,11715,42,4,0.00768397,0.867658
5198,13398,42,4,0.00788419,0.955395
5199,15321,42,4,0.00796092,0.847011
5200,17521,42,4,0.00829927,0.816127
5201,20036,42,4,0.00833182,0.764409
5202,22913,42,4,0.00873662,0.789185
5203,26203,42,4,0.00915047,0.780561
5204,29965,42,4,0.00933,0.669789
5205,34267,42,4,0.00994256,0.708589
5206,39186,42,4,0.0103188,0.677683
5207,44812,42,4,0.0110896,0.594039
5208,51246,42,4,0.0117792,0.676773
5209,58604,42,4,0.0125723,0.566985
5210,67018,42,4,0.0131451,0.438468
5211,76640,42,4,0.0139117,0.407133
5212,87643,42,4,0.014941,0.422329
5213,100226,42,4,0.0160693,0.413379
5214,114616,42,4,0.0178013,0.376906
5215,131072,42,4,0.0188212,0.281244
5216,2048,48,4,0.00365269,0.200308
5217,2342,48,4,0.00384619,0.153252
5218,2678,48,4,0.00388749,0.155049
5219,3063,48,4,0.00404077,0.141048
5220,3503,48,4,0.00557904,1.07369
5221,4005,48,4,0.00563266,0.888678
5222,4581,48,4,0.00586694,0.996465
5223,5238,48,4,0.00591497,1.00787
5224,5990,48,4,0.00627143,0.92224
5225,6850,48,4,0.00649458,0.864082
5226,7834,48,4,0.00670245,0.947052
5227,8958,48,4,0.00696355,0.810435
5228,10245,48,4,0.00718182,0.776266
5229,11715,48,4,0.00751327,0.79996
5230,13398,48,4,0.00787539,0.76812
5231,15321,48,4,0.00796883,0.614489
5232,17521,48,4,0.00818529,0.710071
5233,20036,48,4,0.00847901,0.671548
5234,22913,48,4,0.0089741,0.661564
5235,26203,48,4,0.0091329,0.623761
5236,29965,48,4,0.0097234,0.559721
5237,34267,48,4,0.00966018,0.50264
5238,39186,48,4,0.0104511,0.525561
5239,44812,48,4,0.0112221,0.480893
5240,51246,48,4,0.0116177,0.523777
5241,58604,48,4,0.0126779,0.441823
5242,67018,48,4,0.013144,0.433804
5243,76640,48,4,0.014201,0.397571
5244,87643,48,4,0.0152565,0.352174
5245,100226,48,4,0.0166011,0.356616
5246,114616,48,4,0.0180006,0.304702
5247,131072,48,4,0.0197213,0.287332
5248,2048,55,4,0.00447253,0.14571
5249,2342,55,4,0.00462472,0.134335
5250,2678,55,4,0.00463383,0.165279
5251,3063,55,4,0.00472507,0.144196
5252,3503,55,4,0.00482328,0.141786
5253,4005,55,4,0.00633558,0.87306
5254,4581,55,4,0.00625819,0.620219
5255,5238,55,4,0.00684632,0.931761
5256,5990,55,4,0.00697386,0.902793
5257,6850,55,4,0.00718752,0.851324
5258,7834,55,4,0.00774473,0.845904
5259,8958,55,4,0.00811661,0.781959
5260,10245,55,4,0.00816199,0.766634
5261,11715,55,4,0.00894026,0.784481
5262,13398,55,4,0.009355,0.773472
5263,15321,55,4,0.00977916,0.770504
5264,17521,55,4,0.0104588,0.692723
5265,20036,55,4,0.0104426,0.670887
5266,22913,55,4,0.0110462,0.613469
5267,26203,55,4,0.0111232,0.5618
5268,29965,55,4,0.0111808,0.482805
5269,34267,55,4,0.0122224,0.558885
5270,39186,55,4,0.0128412,0.530557
5271,44812,55,4,0.0131817,0.50451
5272,51246,55,4,0.014145,0.456495
5273,58604,55,4,0.0146654,0.425072
5274,67018,55,4,0.0159081,0.453088
5275,76640,55,4,0.0167858,0.353771
5276,87643,55,4,0.0177261,0.344455
5277,100226,55,4,0.0191623,0.35638
5278,114616,55,4,0.0207977,0.321312
5279,131072,55,4,0.0226468,0.227618
5280,2048,63,4,0.00473342,0.15768
5281,2342,63,4,0.00503985,0.131708
5282,2678,63,4,0.00497935,0.13845
5283,3063,63,4,0.00496862,0.154216
5284,3503,63,4,0.00524838,0.135598
5285,4005,63,4,0.00533442,0.114779
5286,4581,63,4,0.0071121,0.878865
5287,5238,63,4,0.00715842,0.814194
5288,5990,63,4,0.0074507,0.909725
5289,6850,63,4,0.00750748,0.825002
5290,7834,63,4,0.00764763,0.859322
5291,8958,63,4,0.00862057,0.816419
5292,10245,63,4,0.00911584,0.729438
5293,11715,63,4,0.00901284,0.740096
5294,13398,63,4,0.00994815,0.730309
5295,15321,63,4,0.00999622,0.629941
5296,17521,63,4,0.010359,0.725795
5297,20036,63,4,0.0107608,0.716967
5298,22913,63,4,0.0121732,0.914746
5299,26203,63,4,0.0114212,0.55579
5300,29965,63,4,0.01177,0.629004
5301,34267,63,4,0.0124848,0.553661
5302,39186,63,4,0.0132544,0.540334
5303,44812,63,4,0.0139087,0.511809
5304,51246,63,4,0.0148708,0.533643
5305,58604,63,4,0.0158625,0.450594
5306,67018,63,4,0.0165045,0.457641
5307,76640,63,4,0.0179248,0.412769
5308,87643,63,4,0.0193685,0.373016
5309,100226,63,4,0.0203664,0.312122
5310,114616,63,4,0.0222048,0.304596
5311,131072,63,4,0.0241209,0.264441
5312,2048,72,4,0.00494355,0.162896
5313,2342,72,4,0.00549078,0.141766
5314,2678,72,4,0.00563196,0.127823
5315,3063,72,4,0.00567961,0.110697
5316,3503,72,4,0.00570803,0.151752
5317,4005,72,4,0.00576432,0.150256
5318,4581,72,4,0.0059888,0.0966187
5319,5238,72,4,0.00801963,0.805958
5320,5990,72,4,0.00822157,0.782847
5321,6850,72,4,0.00825295,0.766076
5322,7834,72,4,0.00851549,0.723582
5323,8958,72,4,0.00828294,0.607921
5324,10245,72,4,0.0095745,0.716746
5325,11715,72,4,0.00990405,0.667245
5326,13398,72,4,0.0104177,0.651745
5327,15321,72,4,0.0112009,0.641227
5328,17521,72,4,0.0114586,0.629125
5329,20036,72,4,0.0123553,0.581342
5330,22913,72,4,0.0126366,0.56872
5331,26203,72,4,0.0135081,0.542272
5332,29965,72,4,0.0138577,0.521053
5333,34267,72,4,0.0134573,0.4267
5334,39186,72,4,0.0150844,0.470106
5335,44812,72,4,0.0156472,0.457657
5336,51246,72,4,0.0163537,0.447907
5337,58604,72,4,0.0169466,0.327856
5338,67018,72,4,0.0182255,0.38946
5339,76640,72,4,0.0197699,0.381582
5340,87643,72,4,0.0212544,0.340006
5341,100226,72,4,0.02276,0.282006
5342,114616,72,4,0.0245036,0.283943
5343,131072,72,4,0.0267628,0.264137
5344,2048,82,4,0.00590562,0.141881
5345,2342,82,4,0.00580944,0.135144
5346,2678,82,4,0.00655392,0.136931
5347,3063,82,4,0.00667946,0.120632
5348,3503,82,4,0.00677593,0.113016
5349,4005,82,4,0.00691555,0.0961097
5350,4581,82,4,0.00716141,0.086715
5351,5238,82,4,0.00729824,0.10356
5352,5990,82,4,0.00933857,0.68605
5353,6850,82,4,0.00937279,0.479724
5354,7834,82,4,0.00968302,0.656534
5355,8958,82,4,0.0101578,0.62075
5356,10245,82,4,0.0102068,0.65447
5357,11715,82,4,0.0112552,0.607455
5358,13398,82,4,0.0116355,0.562079
5359,15321,82,4,0.0117828,0.59346
5360,17521,82,4,0.0129144,0.482952
5361,20036,82,4,0.0137248,0.550735
5362,22913,82,4,0.0140696,0.493632
5363,26203,82,4,0.0144835,0.524521
5364,29965,82,4,0.0148436,0.432557
5365,34267,82,4,0.01595,0.483034
5366,39186,82,4,0.0161883,0.456203
5367,44812,82,4,0.0170101,0.436302
5368,51246,82,4,0.01824,0.417087
5369,58604,82,4,0.0193901,0.395036
5370,67018,82,4,0.0201553,0.364194
5371,76640,82,4,0.0221952,0.315748
5372,87643,82,4,0.0232852,0.310875
5373,100226,82,4,0.0266268,0.430935
5374,114616,82,4,0.0279545,0.267828
5375,131072,82,4,0.0296392,0.179076
5376,2048,94,4,0.00704623,0.114944
5377,2342,94,4,0.00723919,0.111539
5378,2678,94,4,0.0074259,0.0948797
5379,3063,94,4,0.0080672,0.107169
5380,3503,94,4,0.00807074,0.10056
5381,4005,94,4,0.00804681,0.110401
5382,4581,94,4,0.00816451,0.111591
5383,5238,94,4,0.00835268,0.0976422
5384,5990,94,4,0.00870442,0.096261
5385,6850,94,4,0.0107693,0.338601
5386,7834,94,4,0.0122692,0.870134
5387,8958,94,4,0.0114485,0.377878
5388,10245,94,4,0.0121743,0.520022
5389,11715,94,4,0.0119249,0.503774
5390,13398,94,4,0.0135346,0.467768
5391,15321,94,4,0.0140796,0.542182
5392,17521,94,4,0.0142797,0.45087
5393,20036,94,4,0.0163715,0.561239
5394,22913,94,4,0.0167236,0.481666
5395,26203,94,4,0.01701,0.484763
5396,29965,94,4,0.0178862,0.549116
5397,34267,94,4,0.0218032,1.0339
5398,39186,94,4,0.0198807,0.509458
5399,44812,94,4,0.0198995,0.437821
5400,51246,94,4,0.0208119,0.349502
5401,58604,94,4,0.0230159,0.339819
5402,67018,94,4,0.0244887,0.484932
5403,76640,94,4,0.0248906,0.280377
5404,87643,94,4,0.0280601,0.361041
5405,100226,94,4,0.0296586,0.371137
5406,114616,94,4,0.0321547,0.26898
5407,131072,94,4,0.035364,0.260599
5408,2048,107,4,0.00844001,0.127894
5409,2342,107,4,0.00849603,0.099133
5410,2678,107,4,0.00848526,0.114
5411,3063,107,4,0.00878317,0.0977472
5412,3503,107,4,0.00990367,0.0762006
5413,4005,107,4,0.00979768,0.1033
5414,4581,107,4,0.00981182,0.0948067
5415,5238,107,4,0.00995479,0.0861117
5416,5990,107,4,0.0101586,0.0936325
5417,6850,107,4,0.0114696,0.315538
5418,7834,107,4,0.013611,0.629404
5419,8958,107,4,0.0132346,0.451417
5420,10245,107,4,0.0139458,0.536652
5421,11715,107,4,0.0135433,0.451954
5422,13398,107,4,0.0143149,0.450459
5423,15321,107,4,0.016238,0.399163
