,nbytes,nnodes,ppn,avg,std
113,380,4,4,2.59015e-05,0.233711
114,2261,4,4,3.26037e-05,0.610484
115,13440,4,4,5.64815e-05,0.446406
116,79889,4,4,0.000170297,0.31496
117,474860,4,4,0.000548409,0.0670855
118,2822557,4,4,0.0020355,0.0550453
119,16777216,4,4,0.00839071,0.0916905
160,64,4,8,6.5307e-06,0.900505
161,380,4,8,2.97079e-05,0.369845
162,2261,4,8,2.6644e-05,0.322235
163,13440,4,8,6.04584e-05,0.460006
164,79889,4,8,0.000192119,0.37784
165,474860,4,8,0.000488278,0.0973604
166,2822557,4,8,0.00206771,0.0260771
167,16777216,4,8,0.0106139,0.0182582
208,64,4,16,8.37245e-06,0.552045
209,380,4,16,3.05168e-05,0.373086
210,2261,4,16,3.42989e-05,0.558733
211,13440,4,16,5.17446e-05,0.402427
212,79889,4,16,0.000200144,0.322781
213,474860,4,16,0.000550663,0.132725
214,2822557,4,16,0.00214634,0.0694398
215,16777216,4,16,0.0107362,0.0142576
256,64,4,32,1.34076e-05,0.473033
257,380,4,32,4.6145e-05,0.321489
258,2261,4,32,3.08467e-05,0.347751
259,13440,4,32,6.46278e-05,0.524043
260,79889,4,32,0.000149715,0.332041
261,474860,4,32,0.00053734,0.0838457
262,2822557,4,32,0.00223786,0.0382643
263,16777216,4,32,0.0115142,0.00608291
304,64,4,64,1.36487e-05,0.987439
305,380,4,64,3.46364e-05,0.389624
306,2261,4,64,3.88416e-05,0.666509
307,13440,4,64,5.44298e-05,0.442227
308,79889,4,64,0.000199672,0.215938
309,474860,4,64,0.00118601,0.245625
310,2822557,4,64,0.00294798,0.0701504
311,16777216,4,64,0.0157572,0.0400172
24,64,8,1,3.4099e-06,0.560934
25,380,8,1,4.48775e-05,0.65914
26,2261,8,1,2.85633e-05,0.634519
27,13440,8,1,7.56806e-05,0.336366
28,79889,8,1,0.000212809,0.477994
29,474860,8,1,0.00079148,0.273147
30,2822557,8,1,0.00144536,0.0634444
31,16777216,8,1,0.00386355,0.0835
72,64,8,2,4.6713e-06,0.408315
73,380,8,2,4.77744e-05,0.665803
74,2261,8,2,3.14508e-05,0.328653
75,13440,8,2,9.30067e-05,0.374416
76,79889,8,2,0.000255611,0.227276
77,474860,8,2,0.000842553,0.222053
78,2822557,8,2,0.00154644,0.0999466
79,16777216,8,2,0.00537963,0.0925174
120,64,8,4,5.849e-06,0.533862
121,380,8,4,3.91906e-05,0.530121
122,2261,8,4,3.13999e-05,0.160736
123,13440,8,4,8.43244e-05,0.338401
124,79889,8,4,0.000276401,0.308023
125,474860,8,4,0.000869006,0.403041
126,2822557,8,4,0.0020903,0.0986314
127,16777216,8,4,0.00874493,0.0455623
168,64,8,8,7.43105e-06,0.724105
169,380,8,8,4.09299e-05,0.312998
170,2261,8,8,4.07494e-05,0.309046
171,13440,8,8,9.10714e-05,0.271455
172,79889,8,8,0.000252523,0.25754
173,474860,8,8,0.000861804,0.227845
174,2822557,8,8,0.00256671,0.0369244
175,16777216,8,8,0.0110822,0.0242619
216,64,8,16,1.17607e-05,0.825145
217,380,8,16,4.83558e-05,0.400859
218,2261,8,16,3.97179e-05,0.32855
219,13440,8,16,9.58481e-05,0.2836
220,79889,8,16,0.000275824,0.411869
221,474860,8,16,0.000910944,0.207657
222,2822557,8,16,0.00247924,0.0431565
223,16777216,8,16,0.01122,0.0160679
264,64,8,32,1.26969e-05,0.647991
265,380,8,32,4.77145e-05,0.58156
266,2261,8,32,4.30252e-05,0.298722
267,13440,8,32,8.76129e-05,0.172462
268,79889,8,32,0.000284073,0.384877
269,474860,8,32,0.000897473,0.222715
270,2822557,8,32,0.00269272,0.0931075
271,16777216,8,32,0.0120531,0.0179381
312,64,8,64,1.7961e-05,0.552598
313,380,8,64,4.75412e-05,0.512453
314,2261,8,64,5.67639e-05,0.267788
315,13440,8,64,9.39478e-05,0.207748
316,79889,8,64,0.000283129,0.24328
317,474860,8,64,0.00151228,0.240015
318,2822557,8,64,0.00322934,0.0311154
319,16777216,8,64,0.0159434,0.0130133
32,64,16,1,4.5376e-06,0.484444
33,380,16,1,4.80273e-05,0.510086
34,2261,16,1,3.49691e-05,0.384368
35,13440,16,1,9.0908e-05,0.31228
36,79889,16,1,0.000262278,0.297495
37,474860,16,1,0.00093378,0.205154
38,2822557,16,1,0.00166246,0.0584095
39,16777216,16,1,0.0042766,0.0850729
80,64,16,2,6.3564e-06,0.371514
81,380,16,2,5.47215e-05,0.327553
82,2261,16,2,4.004e-05,0.364856
83,13440,16,2,0.00010063,0.321727
84,79889,16,2,0.000333795,0.376195
85,474860,16,2,0.000931407,0.251677
86,2822557,16,2,0.00198636,0.0877524
87,16777216,16,2,0.00578933,0.0693855
128,64,16,4,9.2273e-06,0.51345
129,380,16,4,5.19912e-05,0.409787
130,2261,16,4,4.43369e-05,0.492987
131,13440,16,4,0.000107278,0.271775
132,79889,16,4,0.000340914,0.270634
133,474860,16,4,0.00099854,0.375444
134,2822557,16,4,0.00242237,0.112387
135,16777216,16,4,0.00870541,0.0973128
176,64,16,8,1.20771e-05,0.45309
177,380,16,8,5.30008e-05,0.236491
178,2261,16,8,5.19092e-05,0.331803
179,13440,16,8,0.000102063,0.192197
180,79889,16,8,0.000297436,0.413206
181,474860,16,8,0.00102064,0.230023
182,2822557,16,8,0.00307045,0.149997
183,16777216,16,8,0.0149618,0.0857016
224,64,16,16,1.10817e-05,0.551397
225,380,16,16,6.32671e-05,0.284516
226,2261,16,16,5.25358e-05,0.306438
227,13440,16,16,0.000120173,0.273725
228,79889,16,16,0.000342172,0.305679
229,474860,16,16,0.00104119,0.196749
230,2822557,16,16,0.00280563,0.0667237
231,16777216,16,16,0.0116349,0.023535
272,64,16,32,1.61213e-05,0.629212
273,380,16,32,6.97209e-05,0.373556
274,2261,16,32,7.42617e-05,0.504774
275,13440,16,32,0.000134723,0.330171
276,79889,16,32,0.000328985,0.2074
277,474860,16,32,0.00100347,0.183286
278,2822557,16,32,0.00303722,0.0346078
279,16777216,16,32,0.0129636,0.00945295
320,64,16,64,1.9185e-05,0.462937
321,380,16,64,6.83352e-05,0.351059
322,2261,16,64,5.3194e-05,0.375291
323,13440,16,64,0.000139828,0.3318
324,79889,16,64,0.000342008,0.657291
325,474860,16,64,0.00122482,0.275591
326,2822557,16,64,0.00372102,0.0455758
327,16777216,16,64,0.0171238,0.0438721
40,64,32,1,5.36485e-06,0.390371
41,380,32,1,5.20797e-05,0.251785
42,2261,32,1,4.61354e-05,0.298073
43,13440,32,1,0.000121095,0.331223
44,79889,32,1,0.000302096,0.253517
45,474860,32,1,0.00105385,0.152045
46,2822557,32,1,0.00209816,0.0952285
47,16777216,32,1,0.00478678,0.0684253
88,64,32,2,7.162e-06,0.532846
89,380,32,2,5.99948e-05,0.331013
90,2261,32,2,5.52447e-05,0.31627
91,13440,32,2,0.000126768,0.20352
92,79889,32,2,0.000388615,0.331069
93,474860,32,2,0.00103093,0.207149
94,2822557,32,2,0.00220095,0.11551
95,16777216,32,2,0.00615215,0.0540175
136,64,32,4,9.0914e-06,0.347001
137,380,32,4,6.57414e-05,0.538747
138,2261,32,4,5.31308e-05,0.299588
139,13440,32,4,0.000133837,0.232081
140,79889,32,4,0.000391162,0.260258
141,474860,32,4,0.00125257,0.40566
142,2822557,32,4,0.00239507,0.148003
143,16777216,32,4,0.00868864,0.111261
184,64,32,8,1.02636e-05,0.275307
185,380,32,8,7.15026e-05,0.358717
186,2261,32,8,5.70328e-05,0.42069
187,13440,32,8,0.000142508,0.230229
188,79889,32,8,0.000383213,0.322837
189,474860,32,8,0.0011817,0.22096
190,2822557,32,8,0.00329693,0.0783002
191,16777216,32,8,0.012009,0.0291022
232,64,32,16,1.42346e-05,0.807667
233,380,32,16,6.48711e-05,0.215351
234,2261,32,16,6.16191e-05,0.402899
235,13440,32,16,0.000129387,0.189393
236,79889,32,16,0.000351567,0.206713
237,474860,32,16,0.00110937,0.183389
238,2822557,32,16,0.00332009,0.0668997
239,16777216,32,16,0.0121717,0.0178422
280,64,32,32,1.29375e-05,0.268282
281,380,32,32,7.40012e-05,0.403861
282,2261,32,32,5.70035e-05,0.261514
283,13440,32,32,0.000136082,0.259403
284,79889,32,32,0.000368385,0.302337
285,474860,32,32,0.00109269,0.174114
286,2822557,32,32,0.00325989,0.121614
287,16777216,32,32,0.0126208,0.024431
328,64,32,64,1.30453e-05,0.616724
329,380,32,64,6.88449e-05,0.293194
330,2261,32,64,6.70033e-05,0.219655
331,13440,32,64,0.000153729,0.306858
332,79889,32,64,0.00040342,0.296311
333,474860,32,64,0.00198233,0.225915
334,2822557,32,64,0.0041044,0.0545936
335,16777216,32,64,0.0169541,0.0247439
