,nbytes,nnodes,ppn,avg,std
222,11218332,1,2,0.00395627,0.00484043
223,16777216,1,2,0.0056108,0.00519389
384,64,1,4,2.361e-06,0.934459
385,96,1,4,2.141e-06,0.846658
386,143,1,4,2.40625e-06,1.14732
387,214,1,4,3.59335e-06,1.53157
388,320,1,4,2.27935e-06,1.19638
389,479,1,4,8.283e-06,0.759473
390,716,1,4,2.6952e-06,0.781596
391,1071,1,4,4.55915e-06,1.31661
392,1601,1,4,3.4671e-06,1.38518
393,2395,1,4,5.97625e-06,1.14201
394,3582,1,4,4.17175e-06,1.37397
395,5357,1,4,7.62455e-06,1.27281
396,8011,1,4,6.40625e-06,1.03779
397,11980,1,4,1.45506e-05,0.171985
398,17917,1,4,1.61725e-05,0.731492
399,26795,1,4,3.56122e-05,0.706836
400,40072,1,4,2.11971e-05,0.404603
401,59929,1,4,2.35801e-05,0.342992
402,89625,1,4,3.27163e-05,0.250116
403,134036,1,4,4.79832e-05,0.164506
404,200453,1,4,7.97183e-05,0.192138
405,299781,1,4,0.000132236,0.178873
406,448328,1,4,0.000154202,0.090028
407,670482,1,4,0.000238984,0.0906773
408,1002718,1,4,0.000428482,0.0753863
409,1499582,1,4,0.000646308,0.0542798
410,2242652,1,4,0.000943675,0.0287429
411,3353926,1,4,0.00138168,0.026027
412,5015856,1,4,0.00204086,0.0133366
413,7501302,1,4,0.00301965,0.00699726
414,11218332,1,4,0.00448151,0.00985451
415,16777216,1,4,0.00662228,0.00712559
576,64,1,8,4.20275e-06,1.51315
577,96,1,8,5.2024e-06,1.19659
578,143,1,8,2.7118e-06,0.967553
579,214,1,8,4.084e-06,1.47337
580,320,1,8,6.03605e-06,0.998775
581,479,1,8,4.95825e-06,1.213
582,716,1,8,3.3459e-06,0.973013
583,1071,1,8,2.97725e-06,0.84453
584,1601,1,8,7.4158e-06,0.759161
585,2395,1,8,6.9043e-06,1.03608
586,3582,1,8,1.15442e-05,0.897009
587,5357,1,8,8.45105e-06,0.869124
588,8011,1,8,1.38486e-05,0.443588
589,11980,1,8,8.6068e-06,0.771629
590,17917,1,8,4.3119e-05,0.212996
591,26795,1,8,2.04619e-05,0.557163
592,40072,1,8,2.11719e-05,0.223185
593,59929,1,8,2.6328e-05,0.215019
594,89625,1,8,3.47244e-05,0.260988
595,134036,1,8,6.17175e-05,0.319126
596,200453,1,8,8.63514e-05,0.216167
597,299781,1,8,0.000129825,0.130585
598,448328,1,8,0.000198092,0.177559
599,670482,1,8,0.000293962,0.126948
600,1002718,1,8,0.000443492,0.105444
601,1499582,1,8,0.000668972,0.0503127
602,2242652,1,8,0.00100432,0.015186
603,3353926,1,8,0.00145184,0.0258764
604,5015856,1,8,0.00212723,0.0209787
605,7501302,1,8,0.00317717,0.0172452
606,11218332,1,8,0.00474152,0.0123361
607,16777216,1,8,0.00703452,0.00678037
768,64,1,16,4.0926e-06,0.876893
769,96,1,16,8.8686e-06,1.55715
770,143,1,16,4.6002e-06,1.49439
771,214,1,16,4.07695e-06,1.12558
772,320,1,16,4.80865e-06,1.66018
773,479,1,16,8.59635e-06,1.37201
774,716,1,16,4.47545e-06,1.3446
775,1071,1,16,6.00955e-06,1.11704
776,1601,1,16,7.2459e-06,1.10933
777,2395,1,16,6.55475e-06,0.711577
778,3582,1,16,8.2249e-06,1.63765
779,5357,1,16,6.25795e-06,0.736996
780,8011,1,16,8.33755e-06,1.0022
781,11980,1,16,8.27025e-06,0.725487
782,17917,1,16,1.93346e-05,0.552358
783,26795,1,16,1.82497e-05,0.437206
784,40072,1,16,2.06042e-05,0.318206
785,59929,1,16,2.37203e-05,0.190291
786,89625,1,16,3.67623e-05,0.354119
787,134036,1,16,4.84659e-05,0.330524
788,200453,1,16,7.72317e-05,0.175973
789,299781,1,16,0.000155567,0.200545
790,448328,1,16,0.000203491,0.166087
791,670482,1,16,0.000309658,0.147321
792,1002718,1,16,0.000473434,0.101702
793,1499582,1,16,0.000685747,0.0473168
794,2242652,1,16,0.00100127,0.0223149
795,3353926,1,16,0.0014641,0.0251687
796,5015856,1,16,0.00218071,0.0183598
797,7501302,1,16,0.0032361,0.027674
798,11218332,1,16,0.00482265,0.0152076
799,16777216,1,16,0.00717083,0.00766124
960,64,1,32,9.78315e-06,0.528662
961,96,1,32,9.4469e-06,0.508054
962,143,1,32,9.9321e-06,0.456129
963,214,1,32,9.7401e-06,0.434642
964,320,1,32,9.11095e-06,0.401332
965,479,1,32,9.0589e-06,0.501254
966,716,1,32,6.5786e-06,0.787762
967,1071,1,32,7.8135e-06,0.185172
968,1601,1,32,8.3515e-06,0.310756
969,2395,1,32,2.07165e-05,0.725702
970,3582,1,32,1.09619e-05,0.530783
971,5357,1,32,1.06933e-05,0.302237
972,8011,1,32,1.29058e-05,0.32458
973,11980,1,32,1.47245e-05,0.228454
974,17917,1,32,1.82237e-05,0.418702
975,26795,1,32,2.02474e-05,0.169493
976,40072,1,32,2.51252e-05,0.282319
977,59929,1,32,3.22398e-05,0.397976
978,89625,1,32,4.45957e-05,0.281627
979,134036,1,32,5.63801e-05,0.341509
980,200453,1,32,8.58606e-05,0.142286
981,299781,1,32,0.000124948,0.131735
982,448328,1,32,0.000239565,0.123684
983,670482,1,32,0.000355342,0.136952
984,1002718,1,32,0.00050248,0.0671048
985,1499582,1,32,0.000793,0.125529
986,2242652,1,32,0.00113109,0.038122
987,3353926,1,32,0.0016235,0.0346465
988,5015856,1,32,0.00244759,0.0323907
989,7501302,1,32,0.00351902,0.0204542
990,11218332,1,32,0.00511759,0.0127794
991,16777216,1,32,0.00768212,0.0214479
1152,64,1,64,1.02091e-05,0.446243
1153,96,1,64,1.54172e-05,1.35354
1154,143,1,64,2.29842e-05,1.44836
1155,214,1,64,8.0184e-06,0.670878
1156,320,1,64,1.21291e-05,1.14625
1157,479,1,64,1.07334e-05,1.01926
1158,716,1,64,2.98477e-05,1.47031
1159,1071,1,64,9.79425e-06,1.06759
1160,1601,1,64,1.19904e-05,0.670568
1161,2395,1,64,8.9352e-06,0.385565
1162,3582,1,64,9.8503e-06,0.353535
1163,5357,1,64,1.06488e-05,0.358165
1164,8011,1,64,1.19949e-05,0.341057
1165,11980,1,64,1.49926e-05,0.234717
1166,17917,1,64,1.74855e-05,0.279549
1167,26795,1,64,2.21969e-05,0.537446
1168,40072,1,64,2.46302e-05,0.243238
1169,59929,1,64,3.57867e-05,0.368883
1170,89625,1,64,4.48092e-05,0.344181
1171,134036,1,64,6.89723e-05,0.274519
1172,200453,1,64,0.000116197,0.173761
1173,299781,1,64,0.000187821,0.13435
1174,448328,1,64,0.000326262,0.0789017
1175,670482,1,64,0.000492344,0.0591765
1176,1002718,1,64,0.000735736,0.0419943
1177,1499582,1,64,0.00113869,0.167362
1178,2242652,1,64,0.0016593,0.0304462
1179,3353926,1,64,0.00242534,0.0855765
1180,5015856,1,64,0.00365442,0.0559634
1181,7501302,1,64,0.00541926,0.0489559
1182,11218332,1,64,0.0079499,0.015334
1183,16777216,1,64,0.0116437,0.0289298
32,64,2,1,1.2939e-06,0.881374
33,96,2,1,8.53165e-06,0.660378
34,143,2,1,7.8396e-06,0.345804
35,214,2,1,7.4913e-06,0.268927
36,320,2,1,9.7085e-06,0.887357
37,479,2,1,7.68205e-06,0.194825
38,716,2,1,8.2175e-06,0.344431
39,1071,2,1,8.7124e-06,0.46648
40,1601,2,1,8.4716e-06,0.449413
41,2395,2,1,1.17869e-05,0.956293
42,3582,2,1,9.1193e-06,0.327505
43,5357,2,1,1.14008e-05,0.66228
44,8011,2,1,1.4282e-05,0.882029
45,11980,2,1,1.22785e-05,0.140253
46,17917,2,1,1.88193e-05,0.978198
47,26795,2,1,2.21486e-05,0.480224
48,40072,2,1,2.34579e-05,0.317252
49,59929,2,1,4.08498e-05,0.577323
50,89625,2,1,6.62406e-05,0.350159
51,134036,2,1,0.000106524,0.331202
52,200453,2,1,0.000118127,0.527448
53,299781,2,1,0.00010017,0.277868
54,448328,2,1,0.000138557,0.426255
55,670482,2,1,0.000135612,0.200493
56,1002718,2,1,0.000177296,0.167011
57,1499582,2,1,0.000220423,0.0798384
58,2242652,2,1,0.000331513,0.135478
59,3353926,2,1,0.000477666,0.112857
60,5015856,2,1,0.000543458,0.0823911
61,7501302,2,1,0.000799228,0.0532097
62,11218332,2,1,0.00117237,0.0167971
63,16777216,2,1,0.0017317,0.0186102
224,64,2,2,3.3767e-06,0.756059
225,96,2,2,1.51281e-05,0.553816
226,143,2,2,1.34799e-05,0.440421
227,214,2,2,1.27756e-05,0.359223
228,320,2,2,1.52938e-05,0.663185
229,479,2,2,1.50978e-05,0.671194
230,716,2,2,1.24287e-05,0.314283
231,1071,2,2,1.46091e-05,0.211075
232,1601,2,2,1.26106e-05,0.198548
233,2395,2,2,1.62589e-05,0.659989
234,3582,2,2,1.56607e-05,0.619851
235,5357,2,2,1.44732e-05,0.169324
236,8011,2,2,1.92062e-05,0.199796
237,11980,2,2,1.90114e-05,0.146552
238,17917,2,2,2.51867e-05,0.393416
239,26795,2,2,2.88847e-05,0.350536
240,40072,2,2,3.72337e-05,0.626153
241,59929,2,2,4.67811e-05,0.421054
242,89625,2,2,0.000131837,0.301462
243,134036,2,2,0.000181549,0.207108
244,200453,2,2,0.000195651,0.214095
245,299781,2,2,0.00022501,0.173245
246,448328,2,2,0.00036586,0.108885
247,670482,2,2,0.000479898,0.072432
248,1002718,2,2,0.000636717,0.0897024
249,1499582,2,2,0.000816533,0.031476
250,2242652,2,2,0.00106657,0.0292074
251,3353926,2,2,0.00141404,0.0326536
252,5015856,2,2,0.00189013,0.0325416
253,7501302,2,2,0.00264875,0.0217603
254,11218332,2,2,0.00364012,0.0126285
255,16777216,2,2,0.00527372,0.0116624
416,64,2,4,3.265e-06,0.576197
417,96,2,4,1.15222e-05,0.202299
418,143,2,4,1.36357e-05,0.664694
419,214,2,4,1.62979e-05,0.689686
420,320,2,4,1.36162e-05,0.284215
421,479,2,4,1.94321e-05,0.816802
422,716,2,4,1.57015e-05,0.339511
423,1071,2,4,1.36742e-05,0.386085
424,1601,2,4,1.30749e-05,0.224612
425,2395,2,4,1.81407e-05,0.632283
426,3582,2,4,2.08985e-05,1.06057
427,5357,2,4,2.25402e-05,0.689105
428,8011,2,4,2.05407e-05,0.216839
429,11980,2,4,3.38121e-05,0.528512
430,17917,2,4,3.27454e-05,0.407853
431,26795,2,4,3.93643e-05,0.275654
432,40072,2,4,5.94904e-05,0.292311
433,59929,2,4,7.29475e-05,0.290986
434,89625,2,4,0.000111537,0.227435
435,134036,2,4,0.000173821,0.250593
436,200453,2,4,0.000176167,0.222282
437,299781,2,4,0.000249484,0.137769
438,448328,2,4,0.000331675,0.14107
439,670482,2,4,0.000793033,0.385548
440,1002718,2,4,0.000877532,0.380671
441,1499582,2,4,0.00123088,0.382636
442,2242652,2,4,0.00169007,0.404022
443,3353926,2,4,0.00219992,0.21912
444,5015856,2,4,0.00313663,0.185789
445,7501302,2,4,0.00452408,0.203606
446,11218332,2,4,0.00628073,0.00904227
447,16777216,2,4,0.00930671,0.0154056
608,64,2,8,4.99545e-06,0.748331
609,96,2,8,1.49547e-05,0.666535
610,143,2,8,1.83349e-05,1.34629
611,214,2,8,1.46545e-05,0.922227
612,320,2,8,1.56661e-05,0.75766
613,479,2,8,1.54883e-05,0.793508
614,716,2,8,1.2967e-05,0.279807
615,1071,2,8,1.39693e-05,0.409442
616,1601,2,8,1.43781e-05,0.518208
617,2395,2,8,1.58923e-05,0.609928
618,3582,2,8,2.00379e-05,0.812011
619,5357,2,8,2.00572e-05,0.725113
620,8011,2,8,2.40555e-05,0.511632
621,11980,2,8,3.18039e-05,0.437967
622,17917,2,8,3.14626e-05,0.452456
623,26795,2,8,4.5602e-05,0.467359
624,40072,2,8,5.76788e-05,0.399606
625,59929,2,8,6.20392e-05,0.237117
626,89625,2,8,8.92213e-05,0.12541
627,134036,2,8,0.000163053,0.173625
628,200453,2,8,0.000185334,0.235486
629,299781,2,8,0.000246902,0.10884
630,448328,2,8,0.000394129,0.133232
631,670482,2,8,0.000528823,0.0575712
632,1002718,2,8,0.000716916,0.0479451
633,1499582,2,8,0.000987612,0.0228557
634,2242652,2,8,0.00138522,0.0341703
635,3353926,2,8,0.00194022,0.0212379
636,5015856,2,8,0.00275141,0.012878
637,7501302,2,8,0.00406109,0.0111151
638,11218332,2,8,0.00599842,0.010519
639,16777216,2,8,0.00884086,0.00879603
800,64,2,16,6.67535e-06,0.859016
801,96,2,16,1.76285e-05,0.719262
802,143,2,16,1.31181e-05,0.435085
803,214,2,16,2.17768e-05,1.34638
804,320,2,16,1.63833e-05,0.81636
805,479,2,16,2.1999e-05,0.855455
806,716,2,16,1.96965e-05,0.689207
807,1071,2,16,1.75974e-05,1.01171
808,1601,2,16,3.03956e-05,0.622742
809,2395,2,16,1.98635e-05,0.630325
810,3582,2,16,1.70961e-05,0.465861
811,5357,2,16,2.01782e-05,0.538974
812,8011,2,16,2.60758e-05,0.442995
813,11980,2,16,2.46159e-05,0.253283
814,17917,2,16,3.56665e-05,0.371068
815,26795,2,16,3.7395e-05,0.279916
816,40072,2,16,5.64223e-05,0.344021
817,59929,2,16,7.34175e-05,0.33703
818,89625,2,16,0.000105457,0.26574
819,134036,2,16,0.000156244,0.163867
820,200453,2,16,0.000159309,0.163699
821,299781,2,16,0.000248362,0.165049
822,448328,2,16,0.000353018,0.101102
823,670482,2,16,0.000545796,0.0583749
824,1002718,2,16,0.000740736,0.043243
825,1499582,2,16,0.00100319,0.0150903
826,2242652,2,16,0.00137856,0.0318092
827,3353926,2,16,0.00197986,0.0178505
828,5015856,2,16,0.0028061,0.0185488
829,7501302,2,16,0.00408054,0.0174212
830,11218332,2,16,0.00600869,0.00477482
831,16777216,2,16,0.00884399,0.00601237
992,64,2,32,8.73735e-06,0.431855
993,96,2,32,1.78824e-05,0.271398
994,143,2,32,1.92234e-05,0.507235
995,214,2,32,2.49802e-05,0.64957
996,320,2,32,2.6383e-05,1.10663
997,479,2,32,2.24944e-05,0.476867
998,716,2,32,3.6549e-05,0.58641
999,1071,2,32,2.05098e-05,0.248092
1000,1601,2,32,2.30679e-05,0.415526
1001,2395,2,32,2.59958e-05,0.375194
1002,3582,2,32,2.79035e-05,0.398492
1003,5357,2,32,2.62572e-05,0.315033
1004,8011,2,32,3.07226e-05,0.416732
1005,11980,2,32,4.12004e-05,0.362607
1006,17917,2,32,3.82372e-05,0.253286
1007,26795,2,32,4.81653e-05,0.2295
1008,40072,2,32,5.25525e-05,0.184764
1009,59929,2,32,6.93403e-05,0.345667
1010,89625,2,32,9.56393e-05,0.13121
1011,134036,2,32,0.000184311,0.147436
1012,200453,2,32,0.000168418,0.165146
1013,299781,2,32,0.000277682,0.170606
1014,448328,2,32,0.000406541,0.0883732
1015,670482,2,32,0.000589798,0.158241
1016,1002718,2,32,0.000777967,0.0533104
1017,1499582,2,32,0.00110577,0.0452691
1018,2242652,2,32,0.00151549,0.0403279
1019,3353926,2,32,0.0021171,0.0194226
1020,5015856,2,32,0.00305384,0.0213518
1021,7501302,2,32,0.00440714,0.0180809
1022,11218332,2,32,0.00645317,0.0123492
1023,16777216,2,32,0.00953325,0.0153518
1184,64,2,64,1.52852e-05,0.572714
1185,96,2,64,2.27781e-05,0.478873
1186,143,2,64,2.0737e-05,0.368411
1187,214,2,64,1.95258e-05,0.349238
1188,320,2,64,2.17197e-05,0.480553
1189,479,2,64,2.91369e-05,0.403379
1190,716,2,64,2.01146e-05,0.371695
1191,1071,2,64,2.49954e-05,0.344546
1192,1601,2,64,2.22446e-05,0.444781
1193,2395,2,64,2.38071e-05,0.585773
1194,3582,2,64,2.8483e-05,0.464756
1195,5357,2,64,3.08336e-05,0.442151
1196,8011,2,64,3.17083e-05,0.322054
1197,11980,2,64,3.79111e-05,0.292096
1198,17917,2,64,3.76963e-05,0.268792
1199,26795,2,64,5.83427e-05,0.723309
1200,40072,2,64,7.55167e-05,0.647005
1201,59929,2,64,6.72426e-05,0.201292
1202,89625,2,64,0.000120831,0.219623
1203,134036,2,64,0.000225772,0.169718
1204,200453,2,64,0.00021566,0.128417
1205,299781,2,64,0.000366281,0.0743649
1206,448328,2,64,0.000514936,0.0730718
1207,670482,2,64,0.000721086,0.0503793
1208,1002718,2,64,0.000998667,0.0121879
1209,1499582,2,64,0.00140723,0.0599533
1210,2242652,2,64,0.00207454,0.0442216
1211,3353926,2,64,0.00299447,0.0368059
1212,5015856,2,64,0.00436925,0.0211237
1213,7501302,2,64,0.00636189,0.0136705
1214,11218332,2,64,0.00926739,0.0167922
1215,16777216,2,64,0.0137009,0.0138253
64,64,4,1,2.58955e-06,0.48027
65,96,4,1,2.66984e-05,0.60655
66,143,4,1,2.94113e-05,0.647475
67,214,4,1,2.6342e-05,0.422929
68,320,4,1,2.65135e-05,0.363891
69,479,4,1,2.83498e-05,0.534015
70,716,4,1,2.62128e-05,0.655567
71,1071,4,1,2.37467e-05,0.572193
72,1601,4,1,1.8697e-05,0.369454
73,2395,4,1,2.16506e-05,0.529262
74,3582,4,1,2.00574e-05,0.44812
75,5357,4,1,3.58686e-05,0.876997
76,8011,4,1,2.7324e-05,0.331449
77,11980,4,1,3.53929e-05,0.602108
78,17917,4,1,3.86843e-05,0.48631
79,26795,4,1,5.71741e-05,0.591919
80,40072,4,1,7.74284e-05,0.707616
81,59929,4,1,0.00011361,0.369781
82,89625,4,1,0.0001585,0.297469
83,134036,4,1,0.000250653,0.35668
84,200453,4,1,0.000214019,0.37279
85,299781,4,1,0.000253254,0.286154
86,448328,4,1,0.000270868,0.320442
87,670482,4,1,0.000318649,0.25029
88,1002718,4,1,0.000410017,0.216023
89,1499582,4,1,0.000519298,0.118188
90,2242652,4,1,0.000695963,0.0787013
91,3353926,4,1,0.000953406,0.0453768
92,5015856,4,1,0.00120797,0.155245
93,7501302,4,1,0.00164449,0.0421146
94,11218332,4,1,0.00240425,0.0448371
95,16777216,4,1,0.00359128,0.0461937
256,64,4,2,4.27405e-06,0.615244
257,96,4,2,1.96245e-05,0.310926
258,143,4,2,2.34926e-05,0.81204
259,214,4,2,2.50981e-05,0.595361
260,320,4,2,2.5228e-05,0.682536
261,479,4,2,2.17633e-05,0.323785
262,716,4,2,2.25653e-05,0.448623
263,1071,4,2,2.71341e-05,0.548268
264,1601,4,2,2.58695e-05,0.610909
265,2395,4,2,2.82469e-05,0.584184
266,3582,4,2,2.54485e-05,0.475638
267,5357,4,2,2.84815e-05,0.360128
268,8011,4,2,3.40053e-05,0.512761
269,11980,4,2,4.99092e-05,0.477632
270,17917,4,2,4.71969e-05,0.347376
271,26795,4,2,7.52602e-05,0.493896
272,40072,4,2,9.53461e-05,0.571797
273,59929,4,2,0.000114361,0.313058
274,89625,4,2,0.000206425,0.247149
275,134036,4,2,0.000277155,0.233379
276,200453,4,2,0.000292578,0.203802
277,299781,4,2,0.0003878,0.177055
278,448328,4,2,0.000482158,0.12546
279,670482,4,2,0.000701891,0.071839
280,1002718,4,2,0.000832878,0.123289
281,1499582,4,2,0.0010027,0.123864
282,2242652,4,2,0.00129927,0.0844695
283,3353926,4,2,0.00161969,0.102764
284,5015856,4,2,0.0020436,0.0786305
285,7501302,4,2,0.00274309,0.0501799
286,11218332,4,2,0.00366706,0.0617594
287,16777216,4,2,0.00527203,0.0365769
448,64,4,4,7.77045e-06,0.326816
449,96,4,4,2.64824e-05,0.417427
450,143,4,4,2.63422e-05,0.415511
451,214,4,4,2.59872e-05,0.309947
452,320,4,4,2.8901e-05,0.561795
453,479,4,4,2.64232e-05,0.269258
454,716,4,4,2.30599e-05,0.333382
455,1071,4,4,2.35262e-05,0.353885
456,1601,4,4,2.57117e-05,0.555032
457,2395,4,4,2.6291e-05,0.708373
458,3582,4,4,2.68287e-05,0.423552
459,5357,4,4,3.11628e-05,0.444723
460,8011,4,4,3.58066e-05,0.428173
461,11980,4,4,4.20946e-05,0.368765
462,17917,4,4,5.52598e-05,0.337611
463,26795,4,4,5.90948e-05,0.201704
464,40072,4,4,7.93796e-05,0.339069
465,59929,4,4,0.00012378,0.281184
466,89625,4,4,0.000247907,0.268907
467,134036,4,4,0.000238489,0.23735
468,200453,4,4,0.000325965,0.238534
469,299781,4,4,0.000411527,0.112117
470,448328,4,4,0.000494266,0.111225
471,670482,4,4,0.000680834,0.068453
472,1002718,4,4,0.000985966,0.0220359
473,1499582,4,4,0.00133864,0.0806991
474,2242652,4,4,0.00177226,0.05039
475,3353926,4,4,0.0023337,0.0409951
476,5015856,4,4,0.00305081,0.0340166
477,7501302,4,4,0.00413021,0.0268209
478,11218332,4,4,0.00581852,0.0167199
479,16777216,4,4,0.00849353,0.0406252
640,64,4,8,6.7421e-06,0.678011
641,96,4,8,3.14835e-05,0.446029
642,143,4,8,2.8912e-05,0.462852
643,214,4,8,2.8591e-05,0.314503
644,320,4,8,2.69911e-05,0.232668
645,479,4,8,3.0767e-05,0.291265
646,716,4,8,3.08967e-05,0.509789
647,1071,4,8,2.89823e-05,0.418898
648,1601,4,8,3.17155e-05,0.582304
649,2395,4,8,2.88176e-05,0.551683
650,3582,4,8,3.43932e-05,0.500998
651,5357,4,8,4.41985e-05,0.533218
652,8011,4,8,3.83038e-05,0.478281
653,11980,4,8,3.98842e-05,0.32005
654,17917,4,8,6.24048e-05,0.385828
655,26795,4,8,8.94777e-05,0.37226
656,40072,4,8,9.16029e-05,0.333486
657,59929,4,8,9.53812e-05,0.309175
658,89625,4,8,0.000228686,0.288592
659,134036,4,8,0.000317549,0.230528
660,200453,4,8,0.000288366,0.26071
661,299781,4,8,0.000464879,0.111814
662,448328,4,8,0.000558964,0.168988
663,670482,4,8,0.000726002,0.128527
664,1002718,4,8,0.000947368,0.0343144
665,1499582,4,8,0.00124423,0.0348804
666,2242652,4,8,0.00174775,0.0262611
667,3353926,4,8,0.00238645,0.0220954
668,5015856,4,8,0.00341275,0.0144497
669,7501302,4,8,0.00495507,0.0144439
670,11218332,4,8,0.00707734,0.0104668
671,16777216,4,8,0.0105334,0.00806216
832,64,4,16,9.14695e-06,0.705687
833,96,4,16,3.04361e-05,0.521392
834,143,4,16,3.00328e-05,0.358172
835,214,4,16,3.02472e-05,0.425278
836,320,4,16,3.18235e-05,0.623998
837,479,4,16,3.51013e-05,0.61145
838,716,4,16,3.01726e-05,0.57783
839,1071,4,16,3.24868e-05,0.554554
840,1601,4,16,3.03591e-05,0.286366
841,2395,4,16,2.84739e-05,0.401874
842,3582,4,16,3.06046e-05,0.439064
843,5357,4,16,4.26028e-05,0.611162
844,8011,4,16,4.22851e-05,0.479859
845,11980,4,16,4.94262e-05,0.518953
846,17917,4,16,5.65486e-05,0.359106
847,26795,4,16,7.89567e-05,0.641193
848,40072,4,16,7.35861e-05,0.204014
849,59929,4,16,0.000120068,0.260931
850,89625,4,16,0.000236805,0.182324
851,134036,4,16,0.000262914,0.23238
852,200453,4,16,0.000328896,0.144151
853,299781,4,16,0.000397915,0.187708
854,448328,4,16,0.000520316,0.082273
855,670482,4,16,0.000719159,0.0514033
856,1002718,4,16,0.000963819,0.0374712
857,1499582,4,16,0.00125502,0.0294182
858,2242652,4,16,0.00176246,0.0486641
859,3353926,4,16,0.00244933,0.0191961
860,5015856,4,16,0.00347129,0.0254206
861,7501302,4,16,0.00497858,0.0346447
862,11218332,4,16,0.0072187,0.00790099
863,16777216,4,16,0.01062,0.0144407
1024,64,4,32,1.22041e-05,0.502425
1025,96,4,32,3.01578e-05,0.272542
1026,143,4,32,3.36271e-05,0.434303
1027,214,4,32,3.70892e-05,0.721575
1028,320,4,32,3.19833e-05,0.326989
1029,479,4,32,3.36001e-05,0.280235
1030,716,4,32,4.17578e-05,0.502076
