,nbytes,nnodes,ppn,avg,std
406,4993,1,2,2.97625e-06,0.515503
407,6087,1,2,3.7776e-06,1.16014
408,7420,1,2,4.1983e-06,1.09631
409,9045,1,2,1.54921e-05,0.768355
410,11026,1,2,1.69151e-05,1.00125
411,13440,1,2,1.83855e-05,0.790442
412,16384,1,2,2.43545e-05,0.738982
413,19972,1,2,2.73789e-05,0.957795
414,24347,1,2,2.99895e-05,0.818116
415,29679,1,2,3.57243e-05,0.847698
416,36179,1,2,4.15077e-05,0.883061
417,44102,1,2,5.25102e-05,0.197508
418,53761,1,2,6.10132e-05,0.182629
419,65536,1,2,7.81613e-05,0.179052
420,79889,1,2,8.71726e-05,0.147251
421,97386,1,2,4.59385e-05,0.170183
422,118715,1,2,5.60891e-05,0.209617
423,144715,1,2,9.3147e-05,0.207171
424,176410,1,2,7.53571e-05,0.201762
425,215046,1,2,0.000140751,0.16701
426,262144,1,2,0.00016273,0.141836
427,319557,1,2,0.000200297,0.116638
428,389544,1,2,0.000228118,0.118061
429,474860,1,2,0.000237188,0.109175
430,578861,1,2,0.000287151,0.0981348
431,705639,1,2,0.000344145,0.0818973
432,860184,1,2,0.000405508,0.0726714
433,1048576,1,2,0.000483013,0.0590507
434,1278228,1,2,0.000577231,0.0499653
435,1558178,1,2,0.00070308,0.0410448
436,1899440,1,2,0.000838532,0.0331684
437,2315444,1,2,0.000984898,0.020177
438,2822557,1,2,0.00116039,0.0203553
439,3440736,1,2,0.00128938,0.0174646
440,4194304,1,2,0.0015858,0.0171321
441,5112914,1,2,0.00192681,0.00661295
442,6232712,1,2,0.00230473,0.00914083
443,7597761,1,2,0.00261893,0.0100085
444,9261774,1,2,0.00329824,0.00558986
445,11290229,1,2,0.00373358,0.00500998
446,13762943,1,2,0.00455458,0.00398597
447,16777216,1,2,0.00604692,0.00288237
768,64,1,4,5.3704e-06,2.74293
769,78,1,4,2.17255e-06,1.10959
770,95,1,4,2.6361e-06,0.823078
771,116,1,4,2.1416e-06,0.908368
772,141,1,4,3.06225e-06,1.50651
773,172,1,4,4.25885e-06,2.44606
774,210,1,4,3.48935e-06,1.45384
775,256,1,4,2.12095e-06,0.906769
776,312,1,4,3.0491e-06,1.44017
777,380,1,4,2.1469e-06,0.888601
778,464,1,4,2.30275e-06,0.946771
779,565,1,4,3.6935e-06,1.62764
780,689,1,4,2.2341e-06,0.851344
781,840,1,4,2.4452e-06,0.774426
782,1024,1,4,3.86355e-06,1.42117
783,1248,1,4,2.71565e-06,0.963442
784,1522,1,4,2.6562e-06,0.853975
785,1855,1,4,2.79895e-06,0.843094
786,2261,1,4,4.18765e-06,1.46252
787,2756,1,4,5.144e-06,1.16263
788,3360,1,4,3.8809e-06,1.30137
789,4096,1,4,3.08835e-06,0.734234
790,4993,1,4,3.6881e-06,0.700267
791,6087,1,4,3.6003e-06,0.529097
792,7420,1,4,1.06838e-05,1.00862
793,9045,1,4,5.7617e-06,0.96092
794,11026,1,4,1.12867e-05,0.678466
795,13440,1,4,6.38185e-06,0.768344
796,16384,1,4,1.07947e-05,1.03129
797,19972,1,4,8.27975e-06,0.55303
798,24347,1,4,3.44755e-05,0.817646
799,29679,1,4,3.99952e-05,0.748866
800,36179,1,4,4.93843e-05,0.810774
801,44102,1,4,2.34044e-05,0.679451
802,53761,1,4,2.33306e-05,0.348798
803,65536,1,4,2.47514e-05,0.197494
804,79889,1,4,3.55092e-05,0.137894
805,97386,1,4,4.44316e-05,0.348805
806,118715,1,4,4.74051e-05,0.362596
807,144715,1,4,5.96388e-05,0.209129
808,176410,1,4,7.96141e-05,0.262525
809,215046,1,4,9.27934e-05,0.176689
810,262144,1,4,0.000116194,0.170982
811,319557,1,4,0.000147799,0.209866
812,389544,1,4,0.000159845,0.106822
813,474860,1,4,0.000218977,0.130926
814,578861,1,4,0.000208304,0.0923878
815,705639,1,4,0.000308138,0.0858926
816,860184,1,4,0.000357147,0.087025
817,1048576,1,4,0.000458013,0.0912738
818,1278228,1,4,0.00054603,0.0618215
819,1558178,1,4,0.000672112,0.061433
820,1899440,1,4,0.000808177,0.0420364
821,2315444,1,4,0.000976383,0.0330987
822,2822557,1,4,0.00117269,0.0210241
823,3440736,1,4,0.00140733,0.0223262
824,4194304,1,4,0.00171532,0.0247087
825,5112914,1,4,0.00204404,0.0143475
826,6232712,1,4,0.00249792,0.017243
827,7597761,1,4,0.00304999,0.0101184
828,9261774,1,4,0.00365482,0.00860604
829,11290229,1,4,0.0044819,0.00752198
830,13762943,1,4,0.00548507,0.00640969
831,16777216,1,4,0.00669695,0.006847
1152,64,1,8,5.0396e-06,1.77029
1153,78,1,8,5.22655e-06,1.16135
1154,95,1,8,2.67985e-06,0.883596
1155,116,1,8,4.474e-06,1.28661
1156,141,1,8,3.3185e-06,1.50227
1157,172,1,8,6.8365e-06,0.934395
1158,210,1,8,2.86905e-06,0.982975
1159,256,1,8,6.1825e-06,1.01436
1160,312,1,8,5.2888e-06,1.37239
1161,380,1,8,7.1445e-06,0.906221
1162,464,1,8,5.53975e-06,1.12514
1163,565,1,8,4.2354e-06,1.52214
1164,689,1,8,1.27766e-05,0.45008
1165,840,1,8,3.46455e-06,0.705172
1166,1024,1,8,6.80025e-06,1.97393
1167,1248,1,8,1.2095e-05,0.27239
1168,1522,1,8,8.5222e-06,1.63711
1169,1855,1,8,5.14095e-06,1.82419
1170,2261,1,8,5.03515e-06,1.23046
1171,2756,1,8,1.15492e-05,0.513616
1172,3360,1,8,1.44548e-05,0.825858
1173,4096,1,8,1.31219e-05,0.464766
1174,4993,1,8,1.1825e-05,1.24699
1175,6087,1,8,6.4919e-06,1.21775
1176,7420,1,8,5.5787e-06,1.03911
1177,9045,1,8,8.6755e-06,1.29675
1178,11026,1,8,1.3391e-05,0.737168
1179,13440,1,8,9.4177e-06,0.838236
1180,16384,1,8,4.83175e-05,0.254461
1181,19972,1,8,4.62201e-05,0.210088
1182,24347,1,8,2.12571e-05,0.71986
1183,29679,1,8,1.84223e-05,0.299111
1184,36179,1,8,1.90765e-05,0.194027
1185,44102,1,8,2.11469e-05,0.257832
1186,53761,1,8,2.73054e-05,0.381696
1187,65536,1,8,2.8286e-05,0.420539
1188,79889,1,8,3.14181e-05,0.487758
1189,97386,1,8,3.92503e-05,0.366855
1190,118715,1,8,4.33077e-05,0.25333
1191,144715,1,8,7.67096e-05,0.432235
1192,176410,1,8,8.06907e-05,0.246165
1193,215046,1,8,8.99758e-05,0.258219
1194,262144,1,8,0.00010924,0.269693
1195,319557,1,8,0.000135204,0.193708
1196,389544,1,8,0.000166222,0.213226
1197,474860,1,8,0.000201688,0.218815
1198,578861,1,8,0.000252702,0.14336
1199,705639,1,8,0.000332424,0.0929471
1200,860184,1,8,0.000372162,0.0870165
1201,1048576,1,8,0.000464632,0.0781923
1202,1278228,1,8,0.000569237,0.0544685
1203,1558178,1,8,0.000692736,0.0550577
1204,1899440,1,8,0.000863192,0.0570374
1205,2315444,1,8,0.0010371,0.0232054
1206,2822557,1,8,0.00123361,0.0308934
1207,3440736,1,8,0.00150692,0.0293427
1208,4194304,1,8,0.0018022,0.023503
1209,5112914,1,8,0.00219345,0.0177271
1210,6232712,1,8,0.00264017,0.0223028
1211,7597761,1,8,0.00322647,0.0159897
1212,9261774,1,8,0.00392475,0.0107795
1213,11290229,1,8,0.00476677,0.00600833
1214,13762943,1,8,0.00575588,0.00983582
1215,16777216,1,8,0.00703039,0.0078897
1536,64,1,16,5.35085e-06,1.14286
1537,78,1,16,4.83365e-06,1.23624
1538,95,1,16,6.64995e-06,1.57395
1539,116,1,16,4.94355e-06,1.71862
1540,141,1,16,4.7093e-06,1.12523
1541,172,1,16,5.3378e-06,1.05958
1542,210,1,16,4.2232e-06,1.25472
1543,256,1,16,9.1417e-06,1.00702
1544,312,1,16,3.7983e-06,0.993033
1545,380,1,16,5.62945e-06,1.52416
1546,464,1,16,3.5973e-06,0.684995
1547,565,1,16,4.6958e-06,1.0126
1548,689,1,16,8.09125e-06,1.11333
1549,840,1,16,8.63095e-06,1.67725
1550,1024,1,16,6.71695e-06,0.985644
1551,1248,1,16,6.3618e-06,1.14972
1552,1522,1,16,9.6864e-06,0.99993
1553,1855,1,16,6.00705e-06,1.12991
1554,2261,1,16,6.86995e-06,0.876504
1555,2756,1,16,5.09475e-06,0.572105
1556,3360,1,16,8.01165e-06,0.88456
1557,4096,1,16,6.09545e-06,0.73392
1558,4993,1,16,6.1247e-06,0.706502
1559,6087,1,16,5.65005e-06,0.606623
1560,7420,1,16,5.78835e-06,0.56926
1561,9045,1,16,7.34855e-06,0.596669
1562,11026,1,16,1.22364e-05,0.820843
1563,13440,1,16,1.35841e-05,0.826387
1564,16384,1,16,1.36462e-05,0.391101
1565,19972,1,16,1.50617e-05,0.343863
1566,24347,1,16,1.66952e-05,0.303387
1567,29679,1,16,1.81625e-05,0.27852
1568,36179,1,16,1.96606e-05,0.41619
1569,44102,1,16,2.11916e-05,0.18277
1570,53761,1,16,2.38046e-05,0.308645
1571,65536,1,16,2.68578e-05,0.240298
1572,79889,1,16,3.12528e-05,0.278942
1573,97386,1,16,3.85075e-05,0.210975
1574,118715,1,16,4.44809e-05,0.309152
1575,144715,1,16,5.39563e-05,0.281803
1576,176410,1,16,6.44376e-05,0.231139
1577,215046,1,16,8.34572e-05,0.174452
1578,262144,1,16,0.000104605,0.204674
1579,319557,1,16,0.000153974,0.288142
1580,389544,1,16,0.000176836,0.230639
1581,474860,1,16,0.000203374,0.210264
1582,578861,1,16,0.00027272,0.093169
1583,705639,1,16,0.000310016,0.091934
1584,860184,1,16,0.000389557,0.111365
1585,1048576,1,16,0.00047258,0.0680507
1586,1278228,1,16,0.000592677,0.0621771
1587,1558178,1,16,0.000702233,0.039635
1588,1899440,1,16,0.000878289,0.0566142
1589,2315444,1,16,0.00105666,0.0398512
1590,2822557,1,16,0.00125501,0.0435103
1591,3440736,1,16,0.00151918,0.0187676
1592,4194304,1,16,0.00183563,0.0296305
1593,5112914,1,16,0.00220935,0.0178582
1594,6232712,1,16,0.00269225,0.0247414
1595,7597761,1,16,0.00324344,0.00921909
1596,9261774,1,16,0.00396504,0.0199214
1597,11290229,1,16,0.00482471,0.0105807
1598,13762943,1,16,0.0058602,0.0177895
1599,16777216,1,16,0.00708778,0.00891824
1920,64,1,32,9.02945e-06,0.469107
1921,78,1,32,1.16259e-05,0.733386
1922,95,1,32,6.12165e-06,0.875901
1923,116,1,32,9.6827e-06,0.465129
1924,141,1,32,1.02413e-05,0.992432
1925,172,1,32,9.25045e-06,0.513784
1926,210,1,32,9.49245e-06,0.519962
1927,256,1,32,7.9057e-06,0.763874
1928,312,1,32,9.5346e-06,0.350278
1929,380,1,32,9.8077e-06,0.450154
1930,464,1,32,9.27955e-06,0.486469
1931,565,1,32,9.61445e-06,1.13131
1932,689,1,32,5.65955e-06,0.422993
1933,840,1,32,5.7509e-06,0.627388
1934,1024,1,32,5.24525e-06,0.663077
1935,1248,1,32,9.0591e-06,1.17724
1936,1522,1,32,8.8676e-06,0.143279
1937,1855,1,32,6.235e-06,0.421265
1938,2261,1,32,2.56274e-05,0.7181
1939,2756,1,32,2.03067e-05,0.682376
1940,3360,1,32,1.02472e-05,0.529318
1941,4096,1,32,1.26343e-05,0.476457
1942,4993,1,32,1.14967e-05,0.467017
1943,6087,1,32,1.3342e-05,0.433206
1944,7420,1,32,1.31266e-05,0.471623
1945,9045,1,32,1.38796e-05,0.317785
1946,11026,1,32,2.18451e-05,1.09784
1947,13440,1,32,1.81682e-05,0.462326
1948,16384,1,32,1.8127e-05,0.463646
1949,19972,1,32,1.97261e-05,0.46001
1950,24347,1,32,1.88593e-05,0.23506
1951,29679,1,32,2.0708e-05,0.139146
1952,36179,1,32,2.49797e-05,0.366993
1953,44102,1,32,2.7046e-05,0.434842
1954,53761,1,32,2.92433e-05,0.424898
1955,65536,1,32,3.64178e-05,0.3474
1956,79889,1,32,4.17443e-05,0.320571
1957,97386,1,32,4.88104e-05,0.317803
1958,118715,1,32,5.1586e-05,0.208829
1959,144715,1,32,6.38252e-05,0.334192
1960,176410,1,32,7.50073e-05,0.14648
1961,215046,1,32,9.42806e-05,0.249443
1962,262144,1,32,0.000106666,0.189029
1963,319557,1,32,0.000158695,0.165495
1964,389544,1,32,0.000171261,0.147739
1965,474860,1,32,0.000228666,0.127393
1966,578861,1,32,0.000320251,0.116007
1967,705639,1,32,0.000390505,0.164051
1968,860184,1,32,0.000461656,0.193144
1969,1048576,1,32,0.000542385,0.0647795
1970,1278228,1,32,0.000664448,0.0633318
1971,1558178,1,32,0.000797286,0.0545682
1972,1899440,1,32,0.000970366,0.0473746
1973,2315444,1,32,0.0011671,0.0385177
1974,2822557,1,32,0.00142163,0.0328615
1975,3440736,1,32,0.00169971,0.0347593
1976,4194304,1,32,0.00199199,0.026675
1977,5112914,1,32,0.00241643,0.0349581
1978,6232712,1,32,0.00290174,0.0231719
1979,7597761,1,32,0.00360874,0.0299999
1980,9261774,1,32,0.00433705,0.0361451
1981,11290229,1,32,0.00523381,0.024594
1982,13762943,1,32,0.0063571,0.019219
1983,16777216,1,32,0.00768192,0.0149519
2304,64,1,64,9.6229e-06,0.418138
2305,78,1,64,2.16272e-05,1.94496
2306,95,1,64,5.97055e-06,0.799176
2307,116,1,64,1.23522e-05,0.804455
2308,141,1,64,1.05871e-05,0.505922
2309,172,1,64,8.16135e-06,1.06955
2310,210,1,64,2.21981e-05,1.19126
2311,256,1,64,2.42708e-05,1.41471
2312,312,1,64,8.93815e-06,0.692703
2313,380,1,64,9.59435e-06,0.609692
2314,464,1,64,7.2098e-06,0.81917
2315,565,1,64,8.4299e-06,0.725044
2316,689,1,64,7.2142e-06,0.761732
2317,840,1,64,6.79135e-06,0.875898
2318,1024,1,64,8.3252e-06,0.577593
2319,1248,1,64,8.3528e-06,0.624179
2320,1522,1,64,9.24805e-06,0.430158
2321,1855,1,64,8.9968e-06,0.783075
2322,2261,1,64,9.5638e-06,0.480805
2323,2756,1,64,1.0984e-05,0.449321
2324,3360,1,64,1.11673e-05,0.617438
2325,4096,1,64,1.22253e-05,0.658041
2326,4993,1,64,1.15571e-05,0.302983
2327,6087,1,64,1.2645e-05,0.600826
2328,7420,1,64,1.36403e-05,0.306301
2329,9045,1,64,1.2889e-05,0.4271
2330,11026,1,64,1.46368e-05,0.24081
2331,13440,1,64,1.79099e-05,0.515207
2332,16384,1,64,1.89597e-05,0.447568
2333,19972,1,64,1.75626e-05,0.196791
2334,24347,1,64,1.89557e-05,0.261405
2335,29679,1,64,2.21217e-05,0.332368
2336,36179,1,64,2.65445e-05,0.520178
2337,44102,1,64,2.65364e-05,0.133775
2338,53761,1,64,3.3224e-05,0.405686
2339,65536,1,64,3.7571e-05,0.344448
2340,79889,1,64,4.08932e-05,0.247495
2341,97386,1,64,5.5211e-05,0.182249
2342,118715,1,64,6.22939e-05,0.217201
2343,144715,1,64,8.25855e-05,0.47533
2344,176410,1,64,0.000104936,0.257006
2345,215046,1,64,0.000127079,0.175074
2346,262144,1,64,0.000153276,0.164337
2347,319557,1,64,0.00021821,0.123385
2348,389544,1,64,0.000280155,0.0981137
2349,474860,1,64,0.00076847,0.415238
2350,578861,1,64,0.000981732,0.402985
2351,705639,1,64,0.000525132,0.0568073
2352,860184,1,64,0.000639916,0.0514602
2353,1048576,1,64,0.000769787,0.0326602
2354,1278228,1,64,0.000976166,0.218807
2355,1558178,1,64,0.00117755,0.169253
2356,1899440,1,64,0.00141507,0.0862264
2357,2315444,1,64,0.00171277,0.13069
2358,2822557,1,64,0.00208208,0.0590125
2359,3440736,1,64,0.00247418,0.0172482
2360,4194304,1,64,0.00300627,0.0379044
2361,5112914,1,64,0.00370779,0.0329512
2362,6232712,1,64,0.00448068,0.0363695
2363,7597761,1,64,0.00547598,0.0132904
2364,9261774,1,64,0.00653195,0.0340832
2365,11290229,1,64,0.00803625,0.0294412
2366,13762943,1,64,0.00963565,0.0200938
2367,16777216,1,64,0.01161,0.0186302
64,64,2,1,1.3347e-06,0.903994
65,78,2,1,8.33875e-06,0.513911
66,95,2,1,7.712e-06,0.243957
67,116,2,1,8.01655e-06,0.558337
68,141,2,1,1.3e-05,0.810374
69,172,2,1,7.41155e-06,0.22008
70,210,2,1,8.2197e-06,0.461021
71,256,2,1,9.74345e-06,1.0692
72,312,2,1,7.8967e-06,0.34809
73,380,2,1,7.5145e-06,0.209059
74,464,2,1,7.6784e-06,0.317407
75,565,2,1,8.0105e-06,0.320216
76,689,2,1,1.28529e-05,1.01233
77,840,2,1,1.49286e-05,0.843402
78,1024,2,1,9.51305e-06,0.754492
79,1248,2,1,8.50125e-06,0.346226
80,1522,2,1,9.4484e-06,0.378949
81,1855,2,1,8.38985e-06,0.24597
82,2261,2,1,1.29411e-05,0.946425
83,2756,2,1,1.13877e-05,0.880502
84,3360,2,1,8.94775e-06,0.288053
85,4096,2,1,1.00362e-05,0.29013
86,4993,2,1,1.08931e-05,0.252019
87,6087,2,1,9.9505e-06,0.203385
88,7420,2,1,1.4264e-05,0.65019
89,9045,2,1,1.40839e-05,0.82472
90,11026,2,1,1.75531e-05,0.797957
91,13440,2,1,1.31206e-05,0.213062
92,16384,2,1,1.42824e-05,0.177325
93,19972,2,1,1.78288e-05,0.744359
94,24347,2,1,1.61975e-05,0.115878
95,29679,2,1,2.75027e-05,0.745014
96,36179,2,1,2.11344e-05,0.307887
97,44102,2,1,2.68751e-05,0.688034
98,53761,2,1,3.97199e-05,0.716128
99,65536,2,1,3.54796e-05,0.942848
100,79889,2,1,7.17027e-05,0.424087
101,97386,2,1,7.16401e-05,0.424855
102,118715,2,1,6.28863e-05,0.433934
103,144715,2,1,0.000124899,0.338162
104,176410,2,1,9.41484e-05,0.408441
105,215046,2,1,0.00013335,0.406228
106,262144,2,1,0.000119369,0.484056
107,319557,2,1,0.000123338,0.495429
108,389544,2,1,0.000120905,0.457397
109,474860,2,1,0.000117538,0.256058
110,578861,2,1,0.000137172,0.354515
111,705639,2,1,0.000160751,0.325376
112,860184,2,1,0.000171692,0.311069
113,1048576,2,1,0.00018605,0.214804
114,1278228,2,1,0.000210617,0.194584
115,1558178,2,1,0.000233576,0.0928014
116,1899440,2,1,0.000299821,0.18808
117,2315444,2,1,0.000322372,0.102479
118,2822557,2,1,0.000368243,0.12132
119,3440736,2,1,0.000422592,0.112555
120,4194304,2,1,0.000543503,0.120558
121,5112914,2,1,0.000608703,0.065853
122,6232712,2,1,0.000688175,0.0377383
123,7597761,2,1,0.000794467,0.0148223
124,9261774,2,1,0.00101746,0.0520407
125,11290229,2,1,0.00117671,0.0315614
126,13762943,2,1,0.00139538,0.0311572
127,16777216,2,1,0.00171313,0.0228309
448,64,2,2,2.9151e-06,0.630371
449,78,2,2,1.49742e-05,0.456192
450,95,2,2,1.22153e-05,0.312315
451,116,2,2,1.37899e-05,0.698622
452,141,2,2,1.2478e-05,0.408613
453,172,2,2,1.17366e-05,0.188856
454,210,2,2,1.18815e-05,0.188875
455,256,2,2,1.15266e-05,0.202839
456,312,2,2,1.43531e-05,0.727119
457,380,2,2,1.18535e-05,0.201694
458,464,2,2,1.20593e-05,0.226247
459,565,2,2,1.31668e-05,0.370072
460,689,2,2,1.40987e-05,0.53507
461,840,2,2,1.65526e-05,0.535759
462,1024,2,2,1.39537e-05,0.660778
463,1248,2,2,1.50729e-05,0.664368
464,1522,2,2,1.3435e-05,0.261106
465,1855,2,2,1.41181e-05,0.454499
466,2261,2,2,1.54462e-05,0.250182
467,2756,2,2,1.32672e-05,0.182826
468,3360,2,2,1.61755e-05,0.67845
469,4096,2,2,1.7906e-05,0.818171
470,4993,2,2,1.55264e-05,0.430228
471,6087,2,2,2.01912e-05,0.64644
472,7420,2,2,1.66826e-05,0.159651
473,9045,2,2,2.22995e-05,0.50125
474,11026,2,2,2.1439e-05,0.5222
475,13440,2,2,2.24739e-05,0.361895
476,16384,2,2,2.95759e-05,0.645627
477,19972,2,2,3.14196e-05,0.606004
478,24347,2,2,2.74588e-05,0.466824
479,29679,2,2,3.04474e-05,0.383269
480,36179,2,2,3.61594e-05,0.415765
481,44102,2,2,4.4758e-05,0.790774
482,53761,2,2,3.95058e-05,0.264958
483,65536,2,2,9.0572e-05,0.183364
484,79889,2,2,0.000134175,0.297687
485,97386,2,2,0.000136753,0.201521
486,118715,2,2,0.000167619,0.212574
487,144715,2,2,0.000154447,0.279056
488,176410,2,2,0.000162524,0.18865
489,215046,2,2,0.000241866,0.195828
490,262144,2,2,0.000259639,0.15661
491,319557,2,2,0.000254916,0.154899
492,389544,2,2,0.000342616,0.0683138
493,474860,2,2,0.000377579,0.10357
494,578861,2,2,0.000432091,0.117984
495,705639,2,2,0.000471482,0.0946819
496,860184,2,2,0.000600922,0.0844711
497,1048576,2,2,0.000696356,0.0709383
498,1278228,2,2,0.000717439,0.0605656
499,1558178,2,2,0.000857757,0.0390445
500,1899440,2,2,0.000948437,0.0339055
501,2315444,2,2,0.00110486,0.032956
502,2822557,2,2,0.00127041,0.0305
503,3440736,2,2,0.00151349,0.0316891
504,4194304,2,2,0.00167672,0.0368662
505,5112914,2,2,0.00191455,0.0155887
506,6232712,2,2,0.00225312,0.0193432
507,7597761,2,2,0.00277217,0.113166
508,9261774,2,2,0.00321535,0.0115485
