m,n,k,avg,std
38308,247,89,231,0.00039814,0.0736394
38324,72,86,181,0.000269694,0.0323022
38404,39,2505,100,0.00358876,0.00983054
38420,40,916,127,0.001597,0.0196882
38436,242,218,147,0.000656104,0.0584799
38452,84,1010,51,0.00147625,0.019669
38468,39,36,322,0.000243318,0.0783058
38484,252,1389,115,0.0027903,0.00967069
38516,200,254,1965,0.00717095,0.0167381
38548,50,810,170,0.0027553,0.0247341
38564,577,66,233,0.000761407,0.0629703
38580,473,65,182,0.000472888,0.0662144
38644,33,221,61,0.000149479,0.137916
38676,50,1091,202,0.00424723,0.00470267
38724,186,52,1110,0.00105467,0.0199476
38756,34,2984,38,0.00157483,0.038298
38788,177,149,230,0.000562648,0.0828375
38804,1330,102,133,0.00164238,0.0274293
38852,1036,254,75,0.00160333,0.045869
38868,62,59,2448,0.000917274,0.0269315
38964,167,52,440,0.000343095,0.0813302
38996,84,89,60,0.000113316,0.121712
39028,137,96,260,0.000306279,0.0805455
39044,43,1888,194,0.00636655,0.0223317
39108,486,67,180,0.000488336,0.0770875
39124,104,36,33,6.31074e-05,0.124611
39188,158,58,279,0.000207217,0.0952015
39204,382,45,55,7.84905e-05,0.150043
39284,2630,47,66,0.000713001,0.0644227
39364,33,95,602,0.000195404,0.119463
39380,39,239,740,0.000736532,0.0710282
39396,202,177,3226,0.00908818,0.000638521
39444,46,172,89,0.000244441,0.0366686
39460,418,174,98,0.000636725,0.064712
39572,84,96,124,0.00023245,0.0695607
39636,1386,76,253,0.00221935,0.0197414
39668,109,127,34,6.38159e-05,0.129513
39700,68,229,1308,0.00198807,0.0107606
39732,191,48,663,0.0006167,0.0565957
39764,90,3050,129,0.0128807,0.000856112
39780,122,1536,171,0.00240577,0.0159038
39860,202,57,816,0.000865768,0.0341654
39956,34,35,435,0.00032194,0.0732495
40004,98,82,47,9.56177e-05,0.112352
40020,1077,181,54,0.00110119,0.0415025
40052,114,77,140,0.000332654,0.0493913
40084,60,165,1689,0.00163304,0.0247223
40116,1610,33,204,0.00110604,0.0301558
40132,67,49,1013,0.000355099,0.106761
40148,131,74,3998,0.00341953,0.0127105
40196,502,103,150,0.000748259,0.0559964
40244,1964,236,61,0.0026121,0.032575
40276,849,246,66,0.00123913,0.03048
40292,45,115,52,9.51943e-05,0.151561
40388,38,659,170,0.00156434,0.0305734
40420,54,134,144,0.000332129,0.062018
40468,208,678,141,0.0014376,0.050682
40500,67,49,548,0.000174586,0.177852
40516,43,329,46,0.000203027,0.0761683
40580,72,43,44,5.8854e-05,0.177283
40836,104,355,61,0.000189621,0.122147
40852,1304,54,139,0.000923343,0.00502211
40900,226,3570,132,0.00733265,0.00998546
40916,46,223,3606,0.00342048,0.01675
40932,4059,74,88,0.00202963,0.0346013
40948,35,1086,56,0.000818858,0.0470475
40980,202,57,1210,0.00125969,0.0298137
40996,108,164,38,7.30013e-05,0.222716
41044,2798,143,133,0.00431195,0.00582641
41076,2286,126,79,0.00225199,0.0219992
41124,1983,129,126,0.00283342,0.00979369
41156,55,73,104,0.000121269,0.0977135
41172,57,58,3915,0.00142053,0.0286208
41220,35,33,387,0.000283956,0.0823459
41236,98,2410,63,0.00140879,0.0379577
41268,207,181,218,0.000772052,0.0463956
41476,120,669,140,0.000891695,0.030282
41524,248,42,207,0.000190098,0.108621
41540,340,112,67,0.000204922,0.124118
41556,155,55,209,0.000152121,0.156329
41652,37,121,176,0.00029016,0.0664413
41668,153,265,51,0.000193188,0.125537
41700,34,35,1029,0.000144445,0.14541
41748,130,1009,147,0.00150621,0.0308079
41764,163,3185,86,0.00378296,0.024933
41780,77,46,34,5.59652e-05,0.263418
41796,151,2372,36,0.00156793,0.0413901
41844,58,130,159,0.00042979,0.11329
41860,3504,52,100,0.00148873,0.0462453
41876,45,46,67,6.36335e-05,0.155396
41892,742,89,48,0.000252048,0.106798
41940,34,86,317,0.000272416,0.0605103
42020,1034,130,32,0.000481916,0.0994636
42036,88,50,398,0.000144483,0.109246
42068,2858,133,45,0.00174204,0.03333
42084,44,86,125,0.000127976,0.113367
42100,115,1731,135,0.00226227,0.0263304
42132,493,71,147,0.000431003,0.0596914
42164,43,1353,64,0.00145439,0.041598
42196,69,96,158,0.000237864,0.0392729
42212,32,234,865,0.000682089,0.0609337
42340,87,142,231,0.000218428,0.0775043
42388,183,532,149,0.00117346,0.0324106
42420,1160,46,82,0.00039024,0.0864967
42436,53,108,1759,0.00100743,0.0164923
42484,74,45,1296,0.000515491,0.0685358
42516,207,782,68,0.000975347,0.020457
42548,2105,51,118,0.00107426,0.0474397
42564,2298,125,105,0.00277744,0.00937771
42580,207,49,1889,0.00181157,0.0290252
42612,37,209,443,0.000347244,0.0915499
42756,643,32,141,0.000305461,0.0850347
42804,53,34,135,0.000135645,0.0750403
42836,136,4000,162,0.00603144,0.00943843
42868,111,99,70,9.42942e-05,0.228274
42980,167,98,2670,0.00434626,0.008841
43012,90,105,259,0.000214415,0.104492
43028,32,3414,67,0.00272744,0.0156932
43044,54,172,1831,0.00160749,0.0400703
43108,696,99,194,0.00130753,0.0230555
43156,3596,199,106,0.0056518,0.00987717
43188,77,445,118,0.00126877,0.0222212
43252,57,83,2221,0.00111157,0.0475049
43300,151,118,340,0.000653386,0.0593574
43364,34,2312,34,0.00112332,0.0269151
43380,197,48,65,0.000247603,0.0936864
43396,249,39,303,0.000299133,0.111016
43428,147,324,45,0.0002071,0.103929
43476,842,204,248,0.00308019,0.00261319
43492,113,71,79,0.000187359,0.0935633
43508,39,97,145,0.000230181,0.0734479
43540,2240,110,69,0.00167907,0.041133
43572,47,619,226,0.00250289,0.0195117
43620,98,198,35,7.29573e-05,0.218876
43652,38,41,367,0.000280494,0.0878413
43700,2295,183,110,0.00368634,0.00643386
43732,2785,159,140,0.00484383,0.0118495
43796,119,164,375,0.000828769,0.0579172
43844,3151,45,131,0.00163932,0.0245138
43876,255,1365,48,0.00155666,0.0332533
43892,104,99,112,0.000110829,0.0930619
43924,2136,66,122,0.00140985,0.0364921
43940,254,1169,214,0.00440687,0.0289575
44084,202,393,36,0.000286169,0.0935593
44100,95,2564,228,0.00487408,0.00934109
44116,57,1536,207,0.00698373,0.00679125
44132,236,209,76,0.000316437,0.0868412
44180,2564,85,191,0.00365672,0.00968891
44260,1602,45,86,0.000567857,0.0772782
44292,244,57,1016,0.00126029,0.0234881
44308,1448,59,214,0.00146002,0.023279
44324,47,56,68,6.42609e-05,0.174908
44340,78,2172,62,0.00341937,0.0124967
44404,56,32,106,0.000105499,0.111654
44468,85,51,2916,0.00134299,0.0226881
44516,55,112,573,0.000315022,0.113575
44532,71,94,34,5.68132e-05,0.123482
44548,172,250,2267,0.00770246,0.00976286
44564,69,157,252,0.000220078,0.115685
44612,86,139,54,0.000176791,0.0441535
44644,221,583,174,0.00169308,0.0212815
44660,77,346,46,0.000339707,0.0485555
44676,55,103,55,0.000108267,0.0809118
44692,126,433,55,0.000288645,0.0802019
44724,79,44,1922,0.000774038,0.0452823
44756,156,2174,129,0.00319825,0.0365435
44772,60,1193,47,0.00114548,0.0296671
44788,66,747,223,0.00410866,0.00129469
44804,61,832,38,0.000593765,0.0306504
44820,174,2065,112,0.00304393,0.027832
44852,112,83,746,0.000621938,0.0569621
44884,104,3180,210,0.00497634,0.0274864
44900,773,216,142,0.00184149,0.0246458
44916,220,107,1674,0.00367348,0.0121382
45044,42,93,826,0.000322174,0.0927123
45124,738,79,36,0.000190294,0.177001
45140,77,1542,135,0.00563297,0.00864269
45156,54,401,34,0.00021558,0.146744
45236,156,226,1060,0.0030069,0.00360068
45300,152,43,176,9.83161e-05,0.12785
45316,995,180,244,0.00335936,0.00667192
45412,142,120,196,0.000315815,0.156765
45428,113,46,112,0.000253348,0.0649369
45492,171,1385,143,0.00262455,0.030184
45508,97,797,81,0.000593887,0.0620801
45524,160,3317,202,0.00705459,0.00794285
45556,97,73,3283,0.00232922,0.0207805
45588,65,2709,51,0.00326046,0.0140202
45604,136,36,311,0.000130487,0.149961
45620,136,329,188,0.00071229,0.089425
45636,120,120,228,0.000289363,0.176132
45732,515,46,255,0.000584576,0.0787621
45780,66,54,3671,0.00146084,0.00647188
45796,184,53,3019,0.00271581,0.0196217
46084,215,32,1036,0.000929316,0.0340053
46132,1157,205,36,0.000834941,0.0592402
46180,78,181,505,0.000665015,0.0502651
46228,33,50,303,0.000237167,0.0729812
46260,277,94,41,0.000257189,0.0706402
46324,466,32,179,0.000267356,0.110966
46388,1688,35,105,0.0006218,0.0813951
46404,71,190,1069,0.00134341,0.0255944
46420,1088,232,196,0.00365576,0.0245312
46436,350,172,99,0.000529323,0.0796058
46484,100,85,294,0.000207081,0.119023
46532,85,104,476,0.000383322,0.12282
46548,76,3375,250,0.00618675,0.00803089
46564,97,41,2606,0.00125581,0.0313995
46580,225,47,334,0.000327295,0.0821254
46596,3197,83,83,0.00171489,0.0268146
46644,83,63,3784,0.00198279,0.0339796
46660,54,268,165,0.000728687,0.0307239
46676,43,88,2740,0.00105342,0.0176778
46740,183,40,2693,0.00211206,0.00326771
46804,325,243,46,0.000391372,0.15048
46900,2807,53,47,0.000650122,0.0803007
46980,55,231,2747,0.00325148,0.0149864
46996,254,59,201,0.000243121,0.147919
47012,53,135,139,0.000304805,0.062779
47028,206,88,132,0.000179158,0.104533
47044,127,1784,232,0.00406923,0.00110557
47092,129,37,681,0.000377683,0.083627
47124,59,103,2857,0.00177576,0.0339815
47140,34,119,1389,0.000647311,0.0707891
47172,81,187,1469,0.00227814,0.0333046
47204,125,39,680,0.000361537,0.0835419
47300,765,173,177,0.00197832,0.0378122
47396,64,348,102,0.000648389,0.064108
47428,161,205,4085,0.011163,0.0226038
47444,36,41,230,0.000174147,0.0697821
47460,105,1113,58,0.000702667,0.0790789
47476,64,560,137,0.0016447,0.0230365
47492,125,99,50,8.10164e-05,0.290103
47572,49,83,749,0.0003089,0.142758
47620,36,52,827,0.000156913,0.120758
47652,51,46,768,0.000171742,0.107798
47700,34,66,52,4.40582e-05,0.0641317
47748,312,94,186,0.000409391,0.0642595
47764,456,37,78,0.000110444,0.179521
47780,61,77,52,6.43037e-05,0.157203
47796,172,207,105,0.00033856,0.172221
47828,172,214,38,0.000141065,0.156263
47876,35,148,168,0.000277224,0.0843856
47892,183,211,123,0.000458183,0.0820999
47908,439,32,139,0.000175881,0.128506
47924,51,985,38,0.000597792,0.0500365
47956,72,1076,102,0.0025626,0.0136171
48004,203,3369,243,0.0112401,0.0142736
48116,184,1726,67,0.0016501,0.0265013
48132,113,214,2860,0.00583525,0.0228332
48212,53,200,320,0.000287614,0.0870913
48228,781,242,32,0.000604658,0.0766587
48292,796,97,41,0.000360105,0.140913
48308,186,85,162,0.000262132,0.0867593
48404,246,1581,43,0.00153939,0.0251334
48532,254,36,37,0.000158399,0.096664
48644,1577,119,102,0.0018907,0.0277912
48660,114,165,230,0.000416411,0.101205
48708,146,107,36,7.2426e-05,0.226928
48724,127,135,1963,0.00371797,0.00817954
48740,553,176,113,0.000901653,0.0295287
48804,212,33,135,8.88526e-05,0.108383
48820,34,81,322,0.000277102,0.0647671
48836,146,430,118,0.000635411,0.0660141
48868,47,899,43,0.000566368,0.0586406
48932,35,80,73,6.26692e-05,0.29015
48948,56,177,287,0.000941218,0.031757
48964,232,1924,143,0.0042238,0.0209007
49012,1937,76,123,0.00185707,0.0355559
49028,2109,46,134,0.00118874,0.0423922
49076,35,57,2319,0.00054832,0.0755939
49140,36,129,84,0.000132629,0.0777909
49204,186,2298,52,0.00190098,0.0284344
49220,45,2973,164,0.00838057,0.00328964
49268,131,60,3028,0.0022158,0.0285162
49300,89,153,330,0.000384707,0.0734039
49316,107,60,208,0.000111704,0.0763631
49348,2885,85,53,0.00146123,0.0198315
49428,120,73,851,0.000659647,0.0591303
49444,2843,96,50,0.00153925,0.0234524
49508,3142,247,45,0.00310763,0.00476184
49524,135,3199,58,0.0023649,0.0250933
49588,48,128,49,9.47257e-05,0.125047
49668,115,220,1500,0.00333988,0.00835287
49684,704,102,34,0.000280778,0.153772
49700,75,1339,83,0.00294161,0.0255805
49860,1494,46,203,0.00132677,0.025028
49876,80,654,55,0.000859215,0.0427919
49940,2087,82,42,0.000950548,0.0329922
49956,2237,148,51,0.00174304,0.0350182
49972,203,419,177,0.00121706,0.0437156
49988,63,270,37,0.000181263,0.110968
50084,353,204,79,0.000497279,0.0871039
50148,2290,32,58,0.000426161,0.0924276
50180,125,744,245,0.00176893,0.0245566
50196,88,538,58,0.000850799,0.0518773
50228,324,158,120,0.000532185,0.0816844
50276,45,143,361,0.000730386,0.0415295
50308,49,59,202,0.000220559,0.0733955
50372,2340,70,74,0.00134826,0.0193966
50436,1085,157,72,0.00114161,0.0602039
50516,79,120,69,0.000202217,0.0341737
50564,1441,45,61,0.000358054,0.0980072
50596,34,2498,168,0.00627665,0.01561
50612,2387,180,72,0.00250711,0.027563
50628,1303,63,230,0.0015047,0.037826
50644,2054,71,229,0.00270335,0.0180409
50660,1308,109,37,0.000600007,0.0751733
50756,82,33,38,5.52783e-05,0.180275
50788,35,589,254,0.00213118,0.0203177
50804,69,4058,64,0.00654453,0.00419579
50836,1308,113,176,0.00248936,0.00817204
50852,35,148,220,0.000355947,0.0557854
50884,1656,249,91,0.0028738,0.0149932
50916,67,37,1368,0.000448403,0.0855694
50932,250,131,512,0.00161024,0.0284952
50948,33,69,40,3.82041e-05,0.265617
51012,77,115,1120,0.000945378,0.0268008
51028,190,74,1965,0.00228731,0.0215012
51044,1797,51,99,0.000792146,0.0705103
51108,38,121,42,7.0475e-05,0.164042
51124,81,64,86,0.000145258,0.0881845
51172,105,211,386,0.000832185,0.050822
51220,875,43,187,0.000668062,0.0491382
51236,52,255,1550,0.00204827,0.0217512
51252,175,170,491,0.00140468,0.0299465
51268,49,215,214,0.000731198,0.047314
51364,1055,76,98,0.000623615,0.0820974
51380,72,75,2554,0.00123563,0.0359642
51428,71,41,114,0.000148432,0.0471334
51460,83,117,335,0.000286202,0.10208
51476,1260,54,51,0.000319923,0.119736
51508,425,37,122,0.000164557,0.10538
51524,36,59,69,5.55959e-05,0.16438
51540,319,225,99,0.000632854,0.0631062
51604,219,922,224,0.00316483,0.0099114
51620,123,132,1807,0.00298332,0.0109168
51668,45,617,78,0.000705804,0.0481279
51700,3497,149,33,0.00175761,0.0184071
51716,78,85,3204,0.00196775,0.0219808
51780,54,37,198,0.000205468,0.0897011
51796,54,168,2630,0.00220298,0.0177887
51844,2671,251,205,0.0098028,0.00631859
51908,137,134,149,0.000247275,0.117905
51924,252,123,1579,0.00463367,0.013329
51940,242,134,74,0.000219885,0.116733
51988,47,136,693,0.00041761,0.0824132
52004,2487,239,55,0.00286283,0.0341345
52020,143,2419,45,0.00172269,0.028114
52052,526,57,73,0.000168707,0.0987814
52084,202,54,173,0.000155916,0.109264
52100,1672,135,134,0.00285597,0.00989605
52148,87,84,47,8.33057e-05,0.130063
52164,224,287,122,0.00067303,0.096748
52228,46,91,118,0.000121323,0.0992561
52244,36,235,194,0.000619599,0.0446085
52276,2257,174,41,0.00152727,0.0329183
52292,393,222,96,0.000733503,0.0811253
52308,67,80,3653,0.00180044,0.0222264
52372,65,101,2901,0.00197276,0.0342144
52420,345,237,89,0.00062471,0.0632462
52436,47,348,67,0.000330374,0.113176
52484,114,2126,144,0.00266376,0.0163567
52500,49,98,719,0.000359498,0.10433
52516,605,241,98,0.00121469,0.0527282
52660,1918,189,68,0.00218069,0.0414181
52676,48,2278,102,0.00384681,0.0207555
52692,899,84,136,0.000861442,0.0347205
52772,108,480,80,0.000349676,0.0804604
52820,103,412,152,0.000630035,0.0694918
52836,242,44,857,0.000966628,0.0181539
52884,71,44,2970,0.00105432,0.00879776
52900,587,89,84,0.000344283,0.0806532
52916,92,43,289,0.000104608,0.0767007
52948,184,183,99,0.000268446,0.0808988
52996,250,402,71,0.000623103,0.0815608
53012,133,213,40,0.000118623,0.191399
53108,168,37,1460,0.00104883,0.0188096
53124,225,287,68,0.000381151,0.104157
53140,371,133,68,0.000337283,0.0771192
53220,47,115,164,0.000311691,0.0700727
53252,1942,232,53,0.00230862,0.0157486
53268,1383,60,164,0.00112713,0.0339546
53444,57,763,149,0.00254714,0.0147057
53476,925,78,181,0.00106471,0.0358623
53556,1345,68,90,0.000650422,0.0535268
53588,126,66,76,0.000189093,0.0868725
53604,1824,70,77,0.000989767,0.038221
53620,104,1774,105,0.00155758,0.0274107
53636,3110,48,105,0.00129709,0.0357086
53716,90,61,61,0.000110526,0.0895839
53732,86,64,2131,0.00114426,0.0241624
53748,2907,105,38,0.00132817,0.0297051
53780,116,53,1102,0.000729424,0.0414148
53844,617,115,84,0.000638754,0.0947282
53876,76,2933,126,0.00947161,0.00406875
53924,104,503,87,0.000388821,0.0743624
53940,211,53,1729,0.00184291,0.0273957
53956,190,1482,49,0.00125522,0.0299918
53972,37,86,235,0.000207315,0.0943384
53988,176,2560,162,0.00483599,0.000598229
54004,1223,52,73,0.000398617,0.0926487
54020,76,40,408,0.000113552,0.209932
54036,71,2355,55,0.00297331,0.0287233
54068,36,95,244,0.000222032,0.0765298
54100,490,187,226,0.00169326,0.0201691
54148,87,1694,247,0.00333246,0.0284077
54180,3525,207,198,0.0101078,0.00728382
54212,234,3356,175,0.00941329,0.0278721
54244,161,238,1400,0.00445889,0.00917946
54292,156,122,1080,0.00200366,0.0194935
54308,469,134,69,0.000449372,0.106218
54324,621,146,65,0.000612885,0.0925386
54372,69,156,338,0.000303787,0.0998253
54468,159,1221,99,0.00164994,0.0282078
54532,45,1528,164,0.00439045,0.0126801
54548,198,3061,76,0.00349928,0.0154395
54564,45,250,93,0.000336397,0.0513602
54596,132,245,167,0.000488484,0.0567407
54660,36,253,582,0.00064925,0.0462447
54676,255,66,1001,0.00147661,0.0195814
54708,60,549,46,0.000503795,0.0332023
54740,1181,51,32,0.000184657,0.120505
54772,3465,188,60,0.00354375,0.00681331
54852,76,145,1164,0.00127147,0.0193618
54980,190,52,459,0.000442702,0.064663
54996,180,85,631,0.000878724,0.00480358
55156,167,2152,103,0.00318191,0.009387
55236,58,1075,98,0.00243843,0.0131491
55252,91,994,87,0.0028084,0.00599636
55364,539,137,55,0.000484506,0.0575173
55412,33,3476,72,0.00374239,0.00389595
55508,64,417,151,0.00148531,0.0235196
55556,144,128,1747,0.00294441,0.00552167
55652,87,217,59,0.000323304,0.0346586
55668,686,161,217,0.00215187,0.0116638
55684,1906,216,155,0.00469536,0.00544599
55716,53,1789,41,0.00151663,0.0130823
55748,226,55,109,0.00011186,0.128998
55764,39,172,196,0.000489461,0.0283742
55796,85,33,127,0.000202142,0.0479306
55908,142,32,175,8.08831e-05,0.126394
55972,1245,45,35,0.000192728,0.0953698
56036,111,1895,140,0.00266886,0.0108933
56068,78,936,182,0.00452947,0.00547277
56084,173,480,155,0.00107655,0.00837941
56132,154,445,98,0.000606035,0.0525758
56196,153,196,3829,0.00916552,0.00454189
56228,155,1261,92,0.00155239,0.0213931
56292,134,1859,106,0.00225466,0.00984155
56340,51,1387,49,0.00137379,0.0155118
56372,98,588,211,0.00103923,0.011937
56404,88,3363,234,0.00655333,0.00281737
56420,233,872,105,0.00163759,0.0159629
56484,1549,69,84,0.000753421,0.0347152
56612,182,63,813,0.000885857,0.00785164
56628,57,46,3000,0.000984389,0.00587506
56708,114,1789,82,0.00150283,0.018795
56724,66,187,196,0.000869012,0.0170227
56740,81,176,1374,0.00194018,0.00957501
56756,33,172,212,0.000520097,0.0244169
56772,671,223,147,0.00307351,0.0315009
56804,66,49,134,0.000191611,0.037224
56820,83,83,413,0.000257004,0.0653457
56836,46,171,56,0.000170131,0.0549962
56916,242,58,375,0.000479953,0.0538779
56932,179,695,76,0.000869071,0.0266273
56996,311,120,139,0.000526461,0.0678519
57012,50,67,3396,0.00125486,0.0194243
57028,179,185,181,0.000577236,0.0527636
57092,1639,100,39,0.000773303,0.0410417
57172,118,3828,33,0.00190973,0.00427209
57284,168,129,142,0.000275263,0.104291
57332,58,89,838,0.000446164,0.0527845
57380,57,433,92,0.000837373,0.0200274
57396,52,205,603,0.000687727,0.0428971
57492,115,149,707,0.00130521,0.0209839
57508,141,38,129,7.12327e-05,0.0715262
57588,93,457,82,0.00116237,0.0164709
57604,1703,160,152,0.00343273,0.00705574
57620,195,1240,134,0.00251498,0.0114508
57700,144,51,2943,0.00215748,0.00850127
57764,212,158,69,0.000208216,0.0800675
57780,70,3497,111,0.00942393,0.00230518
57812,163,41,2845,0.00215304,0.00991989
57828,1974,81,82,0.00166658,0.0132394
57908,222,107,51,0.000133974,0.147326
57956,35,35,2033,0.000352537,0.0823178
57972,122,166,115,0.000209561,0.114291
58100,179,50,1198,0.00111413,0.0141082
58180,32,87,203,0.000152051,0.049613
58244,603,70,35,0.000128807,0.0785845
58324,60,1695,45,0.00153187,0.012925
58372,231,1697,35,0.00155111,0.0247642
58388,72,343,204,0.0015968,0.0141346
58436,80,45,1561,0.000669891,0.0491179
58484,265,82,39,0.000213258,0.0335485
58516,1927,139,208,0.00512865,0.00414471
58532,87,497,139,0.00209561,0.0104002
58548,73,172,1236,0.00157522,0.0174656
58564,142,32,367,0.000159162,0.0920462
58580,799,71,82,0.000385951,0.0665586
58644,216,615,47,0.000629855,0.049236
58660,1710,125,184,0.00395557,0.00106848
58676,73,3826,114,0.0120813,0.00208593
58692,39,57,1360,0.000321735,0.0790548
58724,356,174,113,0.000629062,0.0494311
58804,75,108,595,0.000490764,0.0734197
58820,115,55,68,0.000161705,0.0371849
58916,3513,84,34,0.00139037,0.0157529
58964,107,36,3617,0.00178877,0.0137223
59044,81,797,86,0.00199021,0.00384428
59108,1425,38,41,0.000221876,0.0968119
59124,78,304,89,0.000659748,0.0228395
59140,34,111,208,0.000345916,0.0311221
59188,881,245,113,0.00200971,0.004919
59204,2116,40,92,0.000763928,0.0404596
59284,198,50,3362,0.00322106,0.00662244
59332,61,2951,99,0.00655103,0.00354494
59380,82,63,768,0.000410199,0.0643962
59412,1103,133,68,0.0010957,0.00467493
59428,115,74,37,9.2491e-05,0.0754619
59460,184,2069,33,0.00140259,0.0180338
59540,59,347,140,0.000927459,0.0180053
59572,313,191,73,0.000421473,0.07553
59588,38,148,811,0.000482737,0.0684546
59604,1842,75,36,0.000470991,0.0588281
59652,107,3400,32,0.00156506,0.0197183
59668,48,36,85,7.61051e-05,0.0894845
59684,91,187,40,0.000243971,0.0418455
59716,1625,91,104,0.0021225,0.00990756
59732,238,2438,41,0.00228041,0.0102594
59828,79,139,3424,0.00336551,0.00674509
59860,68,45,835,0.000278839,0.0960762
59892,988,47,247,0.00187292,0.0314624
59908,51,93,1644,0.000866834,0.00492422
59940,134,1339,47,0.000962111,0.00858028
59956,123,3341,75,0.00279821,0.00966477
59972,2162,134,118,0.00320686,0.00789516
59988,35,65,116,9.93935e-05,0.0902958
60004,200,70,3856,0.00465381,0.00973702
60148,112,1025,179,0.00160542,0.0167567
60180,33,125,46,7.78771e-05,0.136553
60196,105,839,34,0.000376547,0.0879038
60212,176,47,133,9.97528e-05,0.130725
60244,58,42,107,0.000134457,0.0724156
60260,148,162,614,0.00138471,0.0205637
60276,125,120,39,7.06478e-05,0.11898
60340,75,233,2308,0.00389143,0.00841573
60388,50,151,357,0.000258891,0.074105
60420,2441,56,46,0.000590921,0.0497165
60436,1201,234,66,0.00169699,0.0151998
60484,71,359,109,0.000960176,0.0153969
60516,850,118,53,0.000666174,0.0606932
60548,47,1828,194,0.00660038,0.00891986
60564,4058,202,194,0.0116542,0.00185902
60596,33,38,622,9.98967e-05,0.146993
60612,86,608,72,0.00124175,0.00984425
60660,36,104,1147,0.000497596,0.0640036
60692,616,172,66,0.000662918,0.0423403
60708,83,191,130,0.000720218,0.0223935
60756,2770,198,131,0.00540933,0.00420676
60772,1347,114,100,0.00154839,0.0189524
60804,36,673,104,0.0010245,0.00998686
60900,70,3580,131,0.0123927,0.00333027
60980,41,125,1200,0.00073131,0.0417215
60996,103,262,245,0.000687476,0.0441368
61012,71,1422,69,0.00237447,0.00580004
61028,1756,61,102,0.000930143,0.00799393
61076,806,88,128,0.000732227,0.0380401
61156,133,37,655,0.000386309,0.0864931
61236,51,140,151,0.000357589,0.0408599
61268,222,112,445,0.00104131,0.00978378
61300,71,208,56,0.0002578,0.0444024
61348,650,58,38,0.000127239,0.138701
61364,92,216,466,0.000905759,0.00673336
61460,93,162,290,0.00039186,0.0692564
61476,204,1713,220,0.00528317,0.00581114
61492,338,48,49,6.5888e-05,0.0883083
61668,609,150,103,0.000884666,0.00672509
61732,2319,37,73,0.000626019,0.0495587
61748,1020,42,232,0.00101336,0.00789336
61796,3740,48,152,0.00249082,0.00625753
61812,86,132,301,0.00029278,0.0506008
61860,46,193,71,0.000197121,0.0349255
61892,411,50,156,0.000291917,0.0645684
61940,32,227,39,9.46497e-05,0.0736373
61956,234,44,99,8.85584e-05,0.121701
61972,89,583,201,0.0011218,0.00527562
62020,62,193,236,0.000935354,0.0148505
62036,34,50,132,0.000112176,0.0599725
62068,34,78,122,0.000111135,0.0788134
62100,180,208,46,0.00016085,0.148636
62148,194,41,593,0.000520196,0.0585353
62196,94,134,1011,0.0012004,0.0190123
62228,32,127,3663,0.00146306,0.019634
62276,76,2535,106,0.00755534,0.00293195
62292,216,53,460,0.000509865,0.0619303
62308,163,2797,182,0.00623893,0.00313403
62372,34,41,42,3.58207e-05,0.291556
62404,56,1926,195,0.0077527,0.00327275
62420,52,54,2472,0.000802764,0.0368034
62436,42,162,3650,0.00261521,0.0147308
62452,129,226,36,0.000105384,0.0798713
62468,122,68,3669,0.00289587,0.00848916
62548,228,180,1006,0.00334864,0.0065418
62596,77,582,187,0.0029999,0.00645529
62756,50,88,3969,0.00178801,0.0146567
62804,57,68,503,0.000182585,0.0831136
62852,3103,36,146,0.0015914,0.0207143
62868,41,193,35,0.000104669,0.0966883
62884,157,36,1557,0.00109819,0.0170185
62980,360,160,92,0.000479478,0.0690888
62996,665,145,35,0.000383373,0.0878952
63012,34,482,57,0.000480793,0.0564448
63028,100,59,616,0.00035145,0.0977453
63044,32,43,653,9.01297e-05,0.135386
63092,132,40,621,0.000358381,0.0652905
63140,64,424,38,0.000319633,0.0286336
63156,32,34,451,0.000278066,0.0360127
63268,46,77,2803,0.00101623,0.00494639
63284,37,60,166,0.000146037,0.063468
63300,49,3414,124,0.00830359,0.00190451
63332,60,58,1628,0.000646917,0.0503329
63364,51,1637,36,0.00116283,0.0136854
63396,66,76,32,5.45786e-05,0.076783
63412,3880,59,40,0.000842151,0.0293555
63492,62,39,1481,0.000454932,0.0621004
63508,164,45,69,0.000216154,0.031122
63540,111,981,39,0.000586587,0.0625435
63652,136,254,2073,0.00568287,0.0041383
63668,143,3351,125,0.00506692,0.00293128
63716,86,3520,43,0.00457649,0.00568559
63748,2539,218,167,0.00684097,0.00237761
63764,3154,163,32,0.00174152,0.0134174
63780,43,701,59,0.000648048,0.0204492
63796,160,763,249,0.00221353,0.00994172
63828,137,1310,147,0.00209209,0.00950408
63908,50,34,451,8.52217e-05,0.108507
63940,1071,50,36,0.000180736,0.0891558
63972,98,195,124,0.000252635,0.11351
64020,81,70,1023,0.000643417,0.0507575
64084,122,125,92,0.00014044,0.1186
64228,84,32,2676,0.00102601,0.00967114
64244,105,74,1012,0.000799296,0.0358079
64356,55,578,59,0.000608269,0.0271479
64372,52,103,497,0.00025519,0.0807631
64436,128,335,234,0.000852752,0.0307877
64484,59,113,2804,0.00191257,0.00310721
64500,194,127,60,0.000154125,0.097333
64532,57,78,3980,0.00190369,0.00995341
64612,3796,42,85,0.00127133,0.0261179
64628,3790,225,51,0.0042937,0.00490729
64644,1061,178,62,0.00116075,0.0230364
64676,74,185,598,0.00121879,0.206111
