m,n,k,avg,std
14849,49,611,2925,0.00944574,0.00195195
15233,331,2094,2456,0.107608,0.00442828
15393,58,456,3444,0.00881725,0.00820903
15537,148,2277,2132,0.0478622,0.00969028
15569,318,173,2814,0.0122061,0.0118028
15633,220,694,2313,0.0237295,0.00439851
15729,32,54,3751,0.000705323,0.0469442
15777,1611,819,2847,0.22068,0.00380107
15825,115,1618,2197,0.0311771,0.00811892
16001,830,700,2573,0.0898868,0.00777541
16081,603,219,2533,0.0250547,0.00873543
16145,3061,1776,2574,0.782812,0.0205975
16417,156,1934,3313,0.0656024,0.00425448
16465,142,141,3139,0.00567561,0.0135327
16577,1010,2835,2726,0.454972,0.00254207
16881,176,2519,2901,0.0834072,0.00621935
17361,1395,214,2234,0.0451666,0.008926
17441,842,3818,3412,0.630155,0.00192574
17489,32,425,2731,0.00503553,0.00076406
17585,2855,1234,2500,0.498474,0.00574132
17617,146,169,2481,0.00501046,0.0013958
17697,1930,3349,2230,0.794318,0.0105132
17841,195,818,2152,0.0243219,0.00985879
17905,291,50,2544,0.00336172,0.0182268
17953,244,541,2174,0.0189536,0.00494256
18033,723,566,2182,0.0566347,0.00493926
18097,596,1171,3254,0.135685,0.00625964
18145,108,2793,3660,0.0767919,0.00564846
18177,150,56,2162,0.00168578,0.0399878
18289,41,781,2300,0.00803099,0.00512889
18513,64,98,4081,0.00265168,0.0189431
18545,358,658,2125,0.0327139,0.0101053
18561,3760,198,3362,0.165783,0.0112822
18609,78,77,2139,0.00123388,0.0333341
18689,4069,286,2970,0.221257,0.00129683
18833,586,220,3602,0.031896,0.00819554
19057,45,91,2312,0.000873086,0.0291692
19137,1820,59,3231,0.036474,0.0032462
19153,58,392,2723,0.00670612,0.00644183
19233,1336,35,3111,0.0138719,0.00271778
19473,262,1946,3077,0.108091,0.0221103
19489,3602,1787,2738,0.999148,0.00960648
19521,3917,177,3212,0.151091,0.0043447
19601,1077,1159,3884,0.283116,0.00357604
19841,813,714,2308,0.0817045,0.00707023
19921,237,1000,3217,0.0503194,0.00498543
19937,564,188,3634,0.02734,0.00990396
19953,1860,796,2119,0.183097,0.00368248
19985,2519,237,3461,0.143618,0.00422042
20065,255,330,3238,0.0206348,0.00917769
20129,362,262,3714,0.024788,0.00371482
20177,38,3388,3187,0.0439985,0.00480233
20305,1923,293,3451,0.1257,0.00346297
20321,255,127,2766,0.00919597,0.0141344
20433,1043,2532,3855,0.583738,0.0174826
20561,65,32,3869,0.00107573,0.0224609
20737,782,246,2097,0.0288303,0.00959148
20849,1923,1968,3352,0.70331,0.00106178
20897,236,39,2258,0.00238064,0.0233656
20993,1150,342,2964,0.0758075,0.00409639
21169,3764,143,2944,0.117108,0.0031885
21233,106,45,3947,0.00210573,0.0354453
21297,54,98,3597,0.00187573,0.0147311
21537,2452,1383,2326,0.443479,0.00944837
21569,47,3544,3267,0.0582549,0.0224946
21697,1712,860,2800,0.236823,0.0162266
21873,415,1936,3094,0.155765,0.00698553
21889,2545,110,3127,0.0692876,0.00625361
21937,47,548,2575,0.00676816,0.00851731
22049,700,1349,3429,0.190968,0.00166126
22097,42,3706,3345,0.0557874,0.00513991
22305,39,390,3705,0.00571192,0.00574163
22481,54,324,3107,0.00514766,0.00553677
22529,165,1327,2909,0.0443303,0.0063558
22593,53,54,2662,0.000844576,0.0489388
22609,3650,1344,3164,0.852056,0.000579261
22705,960,425,2514,0.0629399,0.00165313
22721,1052,54,3963,0.0184037,0.00317493
22865,1250,3767,3534,0.925882,0.00119905
22961,313,58,2939,0.00441671,0.00872227
23089,3459,2343,3000,1.43447,0.0378735
23105,140,33,2323,0.00137878,0.0218431
23169,1997,54,3793,0.0328632,0.0128268
23489,2282,1055,3024,0.412714,0.00401487
23521,3867,61,2274,0.040234,0.00611315
23617,297,3786,3361,0.231668,0.00297825
23649,120,1683,3793,0.0508723,0.00637135
24049,1784,863,3892,0.346589,0.00192142
24177,845,978,2540,0.125033,0.00434555
24257,1415,127,3816,0.0600358,0.00399334
24417,43,2175,3574,0.0355326,0.00262726
24737,122,85,3428,0.00306347,0.0224972
24753,2843,2888,2951,1.3257,0.00123854
24993,1707,2085,2798,0.601832,0.00977678
25009,1087,266,2237,0.0436131,0.0027803
25121,949,2947,3471,0.555395,0.00501429
25313,95,327,3266,0.00922191,0.00532069
25441,35,76,3415,0.000977219,0.0232764
25473,57,2120,3053,0.0369859,0.00980718
25521,116,412,2875,0.0103623,0.00799704
25569,121,198,2944,0.005795,0.00673978
25633,32,239,3842,0.00272543,0.0230301
25841,96,3654,3805,0.0907558,0.00249578
26193,1071,2926,2581,0.463646,0.00072135
26305,223,155,2467,0.00783586,0.00925457
26465,218,413,2395,0.0153485,0.00519068
26513,756,871,2668,0.104144,0.00153621
26545,63,851,3464,0.0166608,0.00639365
26657,412,3214,3650,0.286386,0.00344729
26689,3708,2940,3529,2.08592,0.000774632
26753,64,65,2443,0.000994672,0.0366884
26865,85,67,2519,0.00139289,0.0281748
26897,166,3193,2851,0.106616,0.0221357
27105,60,3372,3248,0.0630712,0.000995336
27233,2485,2907,3095,1.3119,0.000476281
27329,297,109,2647,0.0126166,0.00996732
27457,707,1739,2091,0.160233,0.000656036
27953,1185,577,3291,0.143484,0.00115277
27985,170,2975,2223,0.0773118,0.00076506
28033,690,111,3169,0.0219519,0.00123246
28065,995,3007,3854,0.690855,0.000959357
28177,1648,786,3854,0.303271,0.0013575
28209,2606,39,2163,0.0367878,0.0128969
28449,55,3706,3316,0.063743,0.000700279
28481,141,291,2566,0.00921368,0.00480386
28625,101,959,3523,0.0283638,0.00124038
28737,63,2066,2573,0.0321408,0.00176704
28785,1400,66,3725,0.0277619,0.00118686
28849,2233,45,2641,0.0251492,0.00563286
29121,64,113,3080,0.00209975,0.00436938
29153,976,270,3100,0.0553631,0.00214308
29473,330,4013,3864,0.32122,0.000505798
29777,625,277,2512,0.0307165,0.00257443
29857,349,1133,2598,0.0690699,0.000315659
29873,187,45,3649,0.00327104,0.00723098
29921,468,709,2155,0.046448,0.000895311
30017,260,327,2329,0.0147348,0.00160332
30225,3339,1844,2587,0.92361,0.000648769
30353,775,56,2516,0.00934887,0.0049873
30529,36,3942,3220,0.0510505,0.000765004
30545,2022,359,2610,0.129466,0.00149476
30657,531,35,2303,0.00448192,0.00998867
30881,831,44,3518,0.0116906,0.00207416
31025,367,857,2583,0.0554647,0.000587593
31057,1224,1078,3127,0.248142,0.000266104
31297,2494,96,2120,0.0420879,0.00403431
31345,2058,1108,3574,0.485674,0.00120928
31537,1399,879,2768,0.212167,0.002758
31633,4035,80,2329,0.0610921,0.00124189
31745,35,72,3939,0.00111214,0.00811477
31825,3795,141,3497,0.139243,0.000353483
31857,2465,133,4060,0.111957,0.000629096
32113,2153,210,2845,0.0928435,0.002093
32177,1660,56,2245,0.0171472,0.00140416
32289,429,640,3637,0.0663315,0.00171741
32449,37,120,2715,0.00127557,0.0206448
32497,429,116,3305,0.0145915,0.0026742
32593,272,55,3466,0.004758,0.00923133
32849,1281,2333,2919,0.525505,0.0010584
33121,51,110,2195,0.00130125,0.0190002
33361,571,2353,3408,0.289138,0.00104338
33457,570,1714,3203,0.194498,0.00301781
33505,518,61,3852,0.010177,0.00432879
33873,225,294,2324,0.0117585,0.00267132
34081,149,345,3662,0.0154169,0.00490611
34113,1039,391,2207,0.0606602,0.00110669
34209,82,224,3728,0.010677,0.0182688
34289,406,59,2206,0.00763601,0.021996
34305,705,66,2992,0.0196882,0.0377019
34801,2185,430,2278,0.136573,0.000386126
34993,444,135,3015,0.0165866,0.00320322
35057,32,64,2952,0.000639995,0.0521349
35345,475,126,3733,0.0209812,0.000924348
35553,176,234,2098,0.00691085,0.00345629
35665,1660,968,2460,0.236524,0.00163814
35697,1671,1565,2963,0.462148,0.00117489
35841,1434,78,2718,0.0254033,0.00215521
35857,310,46,3539,0.00501697,0.00400138
35937,391,449,3157,0.0396447,0.00175337
36113,57,86,3161,0.00166396,0.0170686
36193,499,495,2067,0.0358528,0.00120508
36225,319,189,2661,0.013283,0.00218126
36545,2346,94,2533,0.0449041,0.00124178
36673,591,50,2798,0.0072587,0.00475206
36689,1414,3860,2817,0.903062,0.000435208
36705,122,71,2529,0.00208114,0.0042063
36785,214,179,2886,0.00953613,0.00365453
36801,2198,65,2628,0.0307679,0.00269685
36817,59,570,2484,0.0084735,0.00459128
36993,194,161,2124,0.00588356,0.00526515
37025,164,886,3316,0.0338209,0.000767827
37041,58,522,2516,0.00790603,0.00248752
37089,290,86,3112,0.00629283,0.00577315
37169,298,42,3886,0.0050972,0.00505508
37265,122,1351,3125,0.0379563,0.000978922
37297,104,120,2213,0.00260948,0.0113465
37345,628,1159,2256,0.102097,0.001114
37649,460,55,3059,0.00678734,0.00642055
37665,887,3158,2939,0.498819,0.00122597
37713,289,235,3470,0.0190291,0.000868932
37777,137,131,3051,0.00567762,0.00527918
37809,107,2734,2410,0.056471,0.000887086
38065,494,155,3629,0.0236509,0.00183618
38113,127,48,2722,0.00175281,0.0127948
38241,962,2862,3801,0.619088,0.000930222
38401,35,188,3480,0.00235091,0.0136792
38465,3236,428,3274,0.278867,0.00109756
38881,473,115,3692,0.0185295,0.00224491
38897,175,443,3998,0.0251093,0.000709665
38961,3872,1851,2361,1.00813,0.00107412
38977,1065,152,2132,0.0262401,0.00290221
39313,805,75,3078,0.0154064,0.00316413
39345,1206,156,2753,0.0380358,0.00148506
39553,103,89,3831,0.00314352,0.00608864
39601,1904,847,3310,0.321979,0.00126897
39649,46,1655,2225,0.0175844,0.00399845
39825,161,2341,2361,0.062661,0.0064299
39921,2015,741,3744,0.348054,0.00100342
39969,313,3742,4053,0.304501,0.000636811
40097,1293,2028,2256,0.35294,0.000850003
40289,113,77,2354,0.00199504,0.00272352
40353,43,246,2630,0.00287575,0.00859785
40625,927,890,3727,0.196462,0.00190517
40657,1295,200,2509,0.0463234,0.00940385
40897,122,2560,3200,0.0727632,0.000839548
40913,68,252,3107,0.00517622,0.00587473
40945,269,412,2151,0.0173282,0.00281332
41121,172,184,2601,0.00664769,0.00417511
41201,35,2113,2234,0.0208584,0.00278805
41409,110,3304,2302,0.0646327,0.000691281
41425,231,1897,2255,0.0696975,0.000524465
41601,111,3342,2565,0.136887,0.00432984
41985,42,459,3968,0.0132657,0.0155065
42017,389,131,2179,0.010306,0.00385697
42033,1262,130,3473,0.0480157,0.00100236
42305,210,87,2296,0.0036044,0.00633711
42401,3750,2137,2868,1.33353,0.000488087
42417,2355,102,3057,0.0609345,0.00112468
42657,236,890,3310,0.0467658,0.00118204
42705,158,2921,3100,0.102883,0.000600357
42881,479,139,2561,0.0158438,0.00202192
42929,296,457,3913,0.0364405,0.000456196
42993,227,121,2297,0.00626065,0.0046841
43073,2393,2683,3602,1.34254,0.0004717
43297,52,50,2304,0.000718843,0.0397381
43393,135,77,3791,0.00347252,0.00904828
43521,47,3698,2929,0.0502099,0.00198858
43537,71,3636,3823,0.0871888,0.0116851
43585,450,2321,2786,0.177486,0.0210775
43617,102,2056,2922,0.0478665,0.024404
43665,183,52,3013,0.00262392,0.0161295
43937,2436,763,3742,0.408113,0.00449988
44049,3247,215,2507,0.118796,0.006115
44097,75,688,3785,0.0188264,0.00980014
44241,3966,2610,3247,1.83706,0.000634709
44289,1828,819,2824,0.246521,0.00387014
44705,35,139,2645,0.00137352,0.0484749
44737,2059,1943,3665,0.826931,0.00160475
44769,348,62,3958,0.00688126,0.00915082
44817,1407,808,3083,0.20975,0.00241451
44993,416,891,2864,0.0647472,0.00409455
45009,767,253,3128,0.0421498,0.00936628
45025,298,1980,3666,0.13225,0.00358298
45617,875,1062,3143,0.172001,0.00412509
45745,90,1462,3556,0.0419457,0.0070303
45761,3741,61,2387,0.0415858,0.00274539
45777,86,728,2980,0.0170888,0.00407351
45857,371,2646,3002,0.181252,0.00494227
45905,48,2715,2927,0.0366829,0.00838942
45953,675,477,3181,0.0646841,0.00972736
46625,767,1000,2529,0.119389,0.00631772
46673,162,99,2151,0.0034739,0.0269414
46929,498,833,3017,0.0768399,0.00533098
46945,123,237,2970,0.00766628,0.00553662
47073,147,154,2551,0.00539669,0.00622055
47105,1126,55,3396,0.0168574,0.0128884
47153,3180,57,2765,0.0389644,0.00664136
47201,164,193,2826,0.00728258,0.00954843
47249,140,2226,3761,0.0787088,0.00530835
47281,2214,484,3213,0.206653,0.00475207
47297,581,50,2663,0.00643489,0.00544938
47441,297,713,2318,0.0317382,0.00591324
47569,989,301,2899,0.0567926,0.00449492
47761,1962,3101,3123,1.04887,0.000674644
47825,319,389,2207,0.0194488,0.00998102
47953,49,70,3254,0.0012199,0.054243
48609,1648,33,2722,0.0149914,0.0160423
48673,423,3884,3596,0.361647,0.00162979
48801,1300,79,4049,0.0318704,0.00986372
49169,1093,563,3178,0.121475,0.00552476
49217,1861,2651,2833,0.782069,0.00987724
49233,3330,2579,2617,1.25104,0.00149097
49297,422,1477,3721,0.145551,0.00665756
49377,2303,1020,2606,0.360773,0.00536786
49777,66,186,3042,0.00349249,0.0229613
49937,3268,652,2551,0.310427,0.00288877
49953,1540,360,3656,0.131153,0.00303509
50241,688,1426,2406,0.138155,0.00523861
50305,64,144,2759,0.00217669,0.0131135
50337,35,1814,3889,0.0282581,0.00960735
50369,42,553,3623,0.00941501,0.0166837
50401,94,2521,2667,0.0539963,0.00588972
50449,38,3236,2352,0.0300412,0.00347048
50497,79,1829,2127,0.0272269,0.00936782
50753,33,1551,3986,0.0257463,0.00742211
50897,86,80,2913,0.00180875,0.0155229
51057,85,186,2935,0.00406226,0.00366224
51105,214,754,4088,0.0478922,0.00509996
51409,100,721,2109,0.0115308,0.00759178
51425,368,325,2578,0.0203519,0.0156194
51457,2682,416,2934,0.194579,0.00224769
51617,2990,735,2329,0.296735,0.00169147
51809,1051,145,3910,0.0454858,0.00974644
52049,188,36,2823,0.00222917,0.0157464
52081,162,130,2151,0.00421414,0.0082733
52097,435,61,3427,0.00724999,0.0189375
52593,662,3243,2198,0.278841,0.00160852
52721,382,1180,3328,0.0942211,0.00544388
53185,195,2683,2916,0.102464,0.00272857
53201,34,1532,3231,0.0197189,0.00580093
53217,3132,76,2886,0.0531772,0.00997574
53329,2491,68,2382,0.0301839,0.0054313
53457,143,301,2462,0.00906078,0.00549149
53489,67,621,2750,0.0117133,0.00683529
53585,387,598,3724,0.0569548,0.00536238
53697,148,44,2055,0.00144399,0.0260849
53745,222,3205,2356,0.11077,0.00378304
53793,51,3560,3128,0.0545397,0.00554135
54369,808,259,2368,0.0356471,0.0291675
54401,320,137,2494,0.00918252,0.00393061
54561,54,1874,3265,0.032548,0.00512881
54833,3935,32,4092,0.0563255,0.00837357
54945,648,226,3686,0.0372315,0.00690207
54993,105,475,2846,0.011384,0.00303699
55249,346,1779,2277,0.0857074,0.00633899
55409,465,1916,2517,0.134518,0.0048562
55425,1289,1643,2493,0.314234,0.0218901
55489,1143,668,3170,0.144687,0.00185303
55601,85,53,2099,0.00101871,0.0421459
55713,58,32,2510,0.000655632,0.0699536
55937,38,261,3745,0.00359523,0.00982651
56609,1574,1588,3005,0.426197,0.00757894
56641,35,93,3264,0.00113504,0.0310749
56689,181,578,2077,0.0159749,0.00926296
56785,41,485,3103,0.00716218,0.0189777
56833,449,3990,3590,0.383703,0.00284473
56865,3422,73,3201,0.0603455,0.0062554
56881,885,262,2630,0.0407318,0.00978798
56897,2000,2411,2626,0.696814,0.00153087
56961,1712,603,2321,0.142009,0.00424514
57105,39,1774,2724,0.0237416,0.00386414
57137,119,183,2054,0.00475366,0.00992778
57169,1104,144,2495,0.0282407,0.00564194
57217,2186,3980,3723,1.85594,0.0266644
57233,101,1082,3454,0.0295385,0.00135094
57361,562,976,3074,0.104379,0.00193856
57393,2602,144,2209,0.0584816,0.00923933
57537,272,45,3820,0.00461496,0.0117459
57585,444,1490,3671,0.145486,0.0054819
57617,1551,2993,3395,0.898206,0.0009874
57649,621,322,3883,0.0520688,0.00588272
57761,231,35,2647,0.00248474,0.01933
57793,248,65,3322,0.00446448,0.00812126
57841,1652,360,2693,0.101581,0.00714227
58049,415,152,3800,0.0188367,0.00385184
58097,161,3129,3359,0.110928,0.00366555
58161,763,290,2638,0.0386881,0.00615507
58209,1535,387,3304,0.138589,0.00377924
58561,1158,439,2554,0.0811781,0.00231951
58641,107,58,2223,0.00138883,0.0312737
58865,37,3398,3508,0.0523656,0.0107297
59105,243,225,2199,0.00928149,0.0061172
59233,409,246,3193,0.0238386,0.00971428
59329,77,47,3196,0.00129457,0.0352596
59361,149,1204,2154,0.0273941,0.0187953
59585,310,40,3035,0.00390447,0.014143
59617,1646,39,2946,0.0177759,0.00474866
59697,1171,201,3693,0.0640432,0.00723414
59745,163,221,2440,0.00736329,0.0254195
59809,37,32,2609,0.000420934,0.0968035
59857,1791,44,2447,0.0167008,0.00536688
59937,949,3057,3498,0.576728,0.00135308
60081,47,1479,2996,0.0195775,0.00609283
60097,256,301,2263,0.0148553,0.0138039
60161,2182,973,2704,0.3351,0.00350375
60225,461,98,3220,0.0128133,0.00510728
60385,215,351,2729,0.0168419,0.0104258
60561,32,143,2590,0.00112279,0.0388194
60769,1224,41,2278,0.0100965,0.0126089
60865,255,3314,2490,0.142018,0.00474771
60993,2672,230,2177,0.0903277,0.0051323
61137,64,315,2957,0.00545201,0.00971892
61233,851,146,3175,0.0307999,0.00973618
61281,82,3340,2901,0.0722152,0.00260159
61313,91,3868,2152,0.065388,0.000665193
61393,1513,73,2197,0.0186722,0.00930418
61697,549,3911,3152,0.399056,0.00111829
61729,66,3735,2131,0.0495985,0.00604783
61905,188,181,2239,0.00620016,0.00674778
62081,142,190,3314,0.00781619,0.00840892
62433,1602,1192,3952,0.423977,0.00156754
62449,303,425,3604,0.0325315,0.0099445
62465,1887,635,2452,0.180092,0.019227
62577,40,469,2921,0.00538105,0.0097554
62625,2281,44,3026,0.0259812,0.00158084
62689,550,303,2311,0.0269657,0.00939557
62721,319,257,2338,0.0142686,0.00344277
63041,34,34,3468,0.000573471,0.0729146
63089,2047,535,2697,0.244014,0.00679969
63121,459,147,3528,0.0196312,0.00971583
63185,1243,73,2327,0.0167578,0.0133908
63233,106,237,2707,0.00594823,0.00941175
63281,58,35,2821,0.000770815,0.061432
63697,34,2500,2156,0.0208834,0.00988673
63761,104,67,2492,0.00163467,0.0390788
63873,243,1639,2484,0.0656904,0.0133754
63889,138,1829,3887,0.0662832,0.00223504
64337,389,2182,3334,0.173886,0.00325977
64369,1041,69,3322,0.0188219,0.00734816
64465,47,1939,4029,0.0351073,0.00674656
64673,1906,1829,2179,0.424856,0.00093188
64913,244,1429,3700,0.0815952,0.00395189
64961,349,784,2409,0.0420484,0.00574567
65121,84,55,3680,0.00178614,0.028455
65137,409,82,2788,0.00735808,0.00810988
65217,1361,64,3615,0.0241107,0.00333999
65297,966,1927,2566,0.288118,0.0209549
65345,234,2842,3085,0.129822,0.00324213
65377,3077,41,2577,0.0298951,0.00277231
65393,2207,1303,2142,0.353276,0.00426772
160,3835,1226,2105,0.559426,0.00182079
224,1455,418,2231,0.0849356,0.00517973
416,3613,804,3322,0.555633,0.00147822
480,2563,331,3975,0.225906,0.00274869
576,1212,1154,2424,0.196578,0.00296092
832,1235,3574,3026,0.765132,0.00118927
1056,51,334,2968,0.00481837,0.0014579
1344,1659,128,2866,0.0465994,0.00788998
1376,3872,38,2887,0.0392644,0.0185265
1568,910,2349,2362,0.306544,0.00295375
1584,192,2408,3071,0.0969781,0.00231305
1616,812,1202,2366,0.138259,0.00317401
1664,1938,1332,2983,0.448412,0.0233331
1680,1119,285,2709,0.0583018,0.00633107
1904,3069,787,3737,0.552119,0.001813
1920,2228,3908,2343,1.11535,0.00141557
2080,254,77,2172,0.00342558,0.0252443
2336,59,172,2525,0.00245437,0.017419
2400,57,806,2408,0.0109904,0.00733421
2592,38,291,3571,0.00397551,0.0233374
2672,3753,800,3158,0.543755,0.00096508
2768,132,866,3564,0.0286621,0.00404558
2912,502,609,2066,0.04162,0.00926765
2976,389,1646,2447,0.0972134,0.00496448
3136,3669,2659,2395,1.31194,0.000971689
3264,1290,132,3085,0.0415121,0.00651948
3312,2653,760,3689,0.422482,0.00176246
3408,1800,57,3710,0.0297625,0.00954632
3472,114,184,2484,0.00437716,0.00804326
3504,3645,82,3370,0.0768934,0.011935
3648,251,580,2766,0.028184,0.00374403
3664,65,398,3083,0.00856356,0.00915809
3680,267,80,2077,0.00349833,0.00980411
3968,1072,210,4003,0.0617846,0.00457147
4048,491,215,3354,0.0260894,0.0125203
4096,62,2340,3220,0.0427198,0.00711039
4160,3052,3837,3430,2.21472,0.00979366
4224,65,2641,2343,0.0487198,0.00711855
4416,32,262,2678,0.00210203,0.0135863
4576,3094,133,2841,0.0930672,0.00198672
4816,629,349,3001,0.0451496,0.00623489
4880,119,288,3364,0.00996428,0.00641379
4912,2226,1091,3199,0.449624,0.0017113
5056,1389,1265,3104,0.3131,0.00252633
5232,822,2649,2719,0.35031,0.00175387
5392,256,452,2205,0.01988,0.00995257
5440,960,492,3181,0.0897627,0.00513584
5488,3231,81,2327,0.0471728,0.0044096
5568,162,41,2170,0.00157344,0.0251518
5760,93,619,2799,0.0147173,0.0117035
6032,2434,234,3173,0.122589,0.00245257
6128,2683,632,2227,0.216887,0.00188119
6272,960,159,2265,0.0255234,0.00809601
6336,778,2733,2371,0.300938,0.0179626
6464,1758,169,2204,0.0454956,0.00396912
6560,3785,534,3181,0.376634,0.00211924
6576,77,262,3202,0.00575463,0.00991207
6704,233,82,2844,0.00440562,0.0206528
