m,n,k,avg,std
42225,1868,1599,764,0.136158,0.00148485
42321,1204,545,721,0.0316189,0.000603405
42721,1950,2568,1237,0.36093,0.00103948
42801,1197,449,136,0.00509148,0.00394843
42961,1264,47,1396,0.00744811,0.00479978
43137,1081,118,51,0.000822088,0.0289767
43169,1424,1423,100,0.0134573,0.00203318
43361,1969,128,42,0.00110222,0.00628565
43377,1065,371,289,0.00799202,0.00143331
43409,1480,408,1591,0.060295,0.00102781
43473,1373,75,276,0.00244517,0.0283076
43809,1720,88,1052,0.0118325,0.0132385
43873,1255,251,1039,0.0244364,0.00475606
44065,1508,139,1685,0.0292605,0.00984346
44161,1896,237,1502,0.0464847,0.00529254
44193,1302,73,166,0.00153695,0.0261706
44289,1828,819,2824,0.246521,0.00387014
44321,1425,1458,1960,0.230557,0.00219793
44369,1188,284,391,0.00980247,0.00953877
44417,2006,248,331,0.0110517,0.0197507
44513,1048,105,56,0.000661249,0.0524581
44673,1030,61,430,0.00223019,0.0304932
44817,1407,808,3083,0.20975,0.00241451
44881,1997,1034,916,0.10963,0.00975375
44897,1039,35,450,0.00161353,0.0278179
45217,2023,113,374,0.00720538,0.00852369
45281,1501,343,182,0.0064162,0.0108742
45329,1291,1498,339,0.045887,0.00993446
45377,1995,3715,489,0.229241,0.00300785
45601,1768,258,34,0.00141533,0.0277657
45697,1880,1781,1701,0.326051,0.0031517
45921,1928,532,135,0.00864814,0.00332241
46033,1299,224,540,0.0101845,0.00129869
46065,1203,55,151,0.000885665,0.0404375
46129,1541,626,95,0.00610869,0.00498959
46209,1857,2753,1796,0.532349,0.0179705
46833,1620,315,271,0.00913676,0.0208782
46897,1345,152,100,0.0017211,0.0441421
46913,1265,2973,113,0.0259571,0.00993859
46961,2003,94,503,0.00813058,0.0065687
47105,1126,55,3396,0.0168574,0.0128884
47121,1660,925,156,0.0144066,0.00512633
47137,1463,70,908,0.00719979,0.00490971
47169,1710,109,501,0.00842506,0.0153162
47265,2044,33,374,0.00274989,0.032672
47313,1483,53,35,0.000267558,0.111512
47329,1979,406,357,0.0207952,0.00378068
47633,1058,2610,107,0.0182614,0.004881
47713,1865,374,112,0.00522094,0.00932835
47761,1962,3101,3123,1.04887,0.000674644
47841,1400,955,2016,0.153705,0.00543469
47985,1750,744,166,0.0129656,0.00387719
48033,1078,134,204,0.00274809,0.0367341
48145,1207,33,60,0.000221065,0.125851
48257,1869,259,279,0.00912219,0.0095493
48321,1523,76,986,0.00866952,0.0151237
48609,1648,33,2722,0.0149914,0.0160423
48737,1219,100,80,0.00087186,0.0241654
48801,1300,79,4049,0.0318704,0.00986372
48833,1576,242,137,0.00389311,0.0255365
49057,1564,1599,299,0.0434171,0.0281629
49137,1119,87,1333,0.00982386,0.00781727
49169,1093,563,3178,0.121475,0.00552476
49217,1861,2651,2833,0.782069,0.00987724
49281,1206,1108,283,0.0231723,0.00150684
49665,1392,1044,91,0.00838969,0.00996743
49681,1317,1943,282,0.041645,0.0103383
49809,1282,261,383,0.0100387,0.0105571
49953,1540,360,3656,0.131153,0.00303509
50033,1055,603,344,0.0142456,0.0101439
50193,1238,118,34,0.000562,0.0673237
50273,1542,1256,75,0.00967925,0.00888564
50321,1355,83,1107,0.00966835,0.00991576
50465,1741,1055,77,0.00952947,0.00979928
50657,1502,1756,1982,0.293767,0.00211278
50673,1582,908,212,0.018255,0.0063836
50705,1335,1522,199,0.024032,0.00505885
50913,1376,233,548,0.0124357,0.00717861
51265,1460,2362,133,0.0273382,0.00299501
51313,1883,795,1470,0.13077,0.00475703
51569,1299,207,174,0.00364742,0.0252576
51809,1051,145,3910,0.0454858,0.00974644
51873,1372,156,666,0.0101484,0.00617974
52337,1308,89,1133,0.0104193,0.00438497
52497,1473,879,71,0.00662167,0.00927714
52705,1811,377,197,0.00870376,0.00700641
52833,2032,2448,124,0.0370676,0.00411573
52977,1066,1085,56,0.00496588,0.00956698
53281,1156,123,258,0.00351018,0.0136673
53633,1637,3440,1140,0.361481,0.0051767
53809,1244,723,53,0.00388589,0.0376435
53889,1639,69,1651,0.023157,0.00358739
53937,1716,374,1236,0.0486824,0.00643603
53985,1640,43,164,0.00113773,0.0209047
54113,1434,240,45,0.00134546,0.0286285
54353,1444,3000,93,0.026271,0.0198141
54449,1422,3476,100,0.0308076,0.00129952
54481,1705,43,167,0.00113637,0.0359128
54497,1258,78,1306,0.0101532,0.00612207
54529,1306,33,95,0.000418262,0.0972604
54545,1139,3165,849,0.173846,0.00279354
54689,1901,252,181,0.00565599,0.00985499
54705,1814,1810,62,0.0150021,0.00676545
54881,2016,1044,205,0.0250444,0.0112884
55073,1625,325,131,0.00468471,0.00430348
55153,1113,2291,38,0.00731308,0.00830423
55281,1713,44,279,0.00187039,0.0155206
55313,1202,212,79,0.00159394,0.0246076
55361,1129,192,258,0.00413725,0.00999525
55393,1324,58,191,0.0012128,0.0240593
55425,1289,1643,2493,0.314234,0.0218901
55489,1143,668,3170,0.144687,0.00185303
55505,1550,298,82,0.00282359,0.0097511
55521,1662,35,1194,0.00662373,0.00619936
55569,1370,72,91,0.000708505,0.0533856
55665,1342,1671,410,0.0540285,0.00344199
55809,1618,188,2006,0.0417914,0.00679451
56049,1919,61,673,0.00604973,0.0161471
56225,1113,50,146,0.000737341,0.0477208
56257,1519,4073,1431,0.4984,0.00198323
56449,1266,404,219,0.00729308,0.0133062
56561,1810,3939,76,0.0344925,0.00501067
56609,1574,1588,3005,0.426197,0.00757894
56657,1343,2811,44,0.0131308,0.0115423
56801,1272,61,55,0.000365897,0.108184
56897,2000,2411,2626,0.696814,0.00153087
56961,1712,603,2321,0.142009,0.00424514
57041,1762,212,809,0.0196851,0.00261915
57089,1297,2383,234,0.0416595,0.00738614
57153,1636,149,351,0.007597,0.00550649
57169,1104,144,2495,0.0282407,0.00564194
57185,1402,960,203,0.0165007,0.0302987
57297,1047,146,444,0.00544237,0.00942564
57313,1213,269,34,0.00103727,0.0157913
57441,1826,45,39,0.000314767,0.115222
57457,1487,129,767,0.0122393,0.00345593
57617,1551,2993,3395,0.898206,0.0009874
57665,1315,115,344,0.00476152,0.023194
57697,1901,2702,1885,0.541567,0.00276148
57841,1652,360,2693,0.101581,0.00714227
57889,1929,1325,300,0.043505,0.00550983
57905,1729,157,161,0.00348873,0.0124617
57969,2011,36,46,0.000331906,0.095855
58001,1589,41,67,0.000400672,0.105545
58081,1295,115,1045,0.0139679,0.0124803
58113,1758,156,329,0.00653114,0.0060078
58209,1535,387,3304,0.138589,0.00377924
58305,1934,129,88,0.00200375,0.030542
58401,2022,38,43,0.000329381,0.109198
58481,1161,3449,117,0.028443,0.00992665
58561,1158,439,2554,0.0811781,0.00231951
58657,1688,922,182,0.0169013,0.00831789
58689,1757,1658,71,0.0144317,0.00899894
58817,1751,366,1798,0.0721565,0.0026499
59025,1613,96,1331,0.0163117,0.00330031
59073,1051,862,1387,0.0767451,0.00409588
59425,1336,177,315,0.00557884,0.013407
59505,1199,1181,109,0.00998116,0.00372108
59537,1536,2903,52,0.0192127,0.0058615
59553,1454,827,357,0.0305001,0.0137608
59601,1550,77,83,0.00109436,0.0215262
59617,1646,39,2946,0.0177759,0.00474866
59633,1696,388,1054,0.0433052,0.00616021
59697,1171,201,3693,0.0640432,0.00723414
59793,1247,106,135,0.00167183,0.0283626
59857,1791,44,2447,0.0167008,0.00536688
60193,1027,44,35,0.000141025,0.181648
60257,1106,673,223,0.0104033,0.00372047
60369,1872,191,80,0.00235188,0.018036
60481,1264,1810,61,0.0105593,0.00484808
60753,1927,165,160,0.0038336,0.00141387
60769,1224,41,2278,0.0100965,0.0126089
61057,1096,2389,66,0.012233,0.00580071
61169,1173,95,34,0.000356071,0.0962399
61345,1140,1160,850,0.0645992,0.00288306
61393,1513,73,2197,0.0186722,0.00930418
61441,1175,2963,468,0.0954336,0.00625614
61745,1821,2628,154,0.0442443,0.00587809
61857,1856,178,170,0.00400902,0.00966198
61873,1250,3696,479,0.14127,0.00597616
61937,1521,449,175,0.00775688,0.00921687
62193,1700,183,356,0.00837986,0.00876213
62433,1602,1192,3952,0.423977,0.00156754
62465,1887,635,2452,0.180092,0.019227
62785,1696,39,611,0.00372018,0.00766659
63057,1774,47,394,0.00282624,0.0143567
63089,2047,535,2697,0.244014,0.00679969
63185,1243,73,2327,0.0167578,0.0133908
63473,2005,597,88,0.00697182,0.0161588
63505,1576,979,95,0.00941376,0.0168166
63537,1117,78,248,0.00184998,0.0274111
63841,1693,719,554,0.0404376,0.00904449
63857,1723,163,85,0.00225811,0.0299239
63985,1935,476,994,0.053992,0.00569949
64097,1119,143,609,0.0080824,0.00486829
64113,1816,3601,467,0.192134,0.00584801
64193,1762,80,91,0.00138008,0.0256497
64353,1351,43,36,0.00019662,0.135781
64369,1041,69,3322,0.0188219,0.00734816
64401,1134,485,624,0.0210372,0.0121906
64673,1906,1829,2179,0.424856,0.00093188
64753,2031,41,362,0.00274103,0.0260052
64881,1591,608,254,0.0149258,0.0136902
64929,1861,614,898,0.0607827,0.00534048
65105,1050,1518,50,0.00654441,0.00606866
65217,1361,64,3615,0.0241107,0.00333999
65249,1435,442,63,0.00324152,0.0473284
65361,1357,2230,529,0.101612,0.00471643
65521,1766,2314,655,0.162539,0.00583271
16,1422,141,36,0.000773498,0.0824534
176,1292,708,805,0.0433849,0.00579948
224,1455,418,2231,0.0849356,0.00517973
352,1425,828,333,0.0228629,0.00716175
464,1879,90,68,0.00145821,0.0252961
544,1073,3459,489,0.116726,0.00312222
576,1212,1154,2424,0.196578,0.00296092
720,1540,1789,52,0.0106338,0.0063069
832,1235,3574,3026,0.765132,0.00118927
848,1564,118,1807,0.0273396,0.00438458
864,1285,37,236,0.00113055,0.0261362
960,1109,249,278,0.00549439,0.00422224
1184,1532,3218,155,0.0446997,0.00171688
1248,1525,32,1765,0.00861911,0.00325983
1296,1309,1237,70,0.00818516,0.0177434
1312,1032,1821,705,0.0811711,0.0080046
1344,1659,128,2866,0.0465994,0.00788998
1456,1061,36,42,0.000140021,0.102009
1472,1173,3519,178,0.043201,0.00780596
1520,1867,1136,68,0.010242,0.0142782
1600,1086,107,766,0.00805767,0.00790687
1664,1938,1332,2983,0.448412,0.0233331
1680,1119,285,2709,0.0583018,0.00633107
1840,1963,201,45,0.00166554,0.0254748
2000,1173,574,129,0.00594319,0.00977924
2032,1766,44,592,0.00393339,0.0099979
2048,1436,71,449,0.00351812,0.0151337
2128,1416,3672,598,0.171344,0.00407494
2240,1316,581,1863,0.0867881,0.00527833
2512,1517,934,458,0.0384682,0.00453404
2832,1368,55,409,0.00265946,0.0306887
2960,1031,181,323,0.00444984,0.00764423
3184,1430,145,957,0.0150611,0.00963463
3264,1290,132,3085,0.0415121,0.00651948
3344,1088,63,51,0.000299848,0.0988596
3408,1800,57,3710,0.0297625,0.00954632
3584,1393,2632,576,0.1179,0.0039161
3744,1439,171,1439,0.0256728,0.00479066
3760,1592,1021,100,0.0102087,0.00455424
3888,1636,1079,171,0.0183924,0.00390365
3968,1072,210,4003,0.0617846,0.00457147
4032,1245,230,1832,0.0377489,0.0309407
4080,1499,70,54,0.000487424,0.0847699
4144,2012,38,964,0.00693254,0.0093984
4384,1523,281,519,0.0158359,0.00932054
4496,1136,1720,429,0.055101,0.00973415
4544,1194,45,547,0.00255909,0.0228056
4592,1271,1896,119,0.0178123,0.00297423
4736,1914,235,395,0.0145969,0.0166131
5056,1389,1265,3104,0.3131,0.00252633
5152,1910,1984,1351,0.297218,0.00234257
5216,1413,1930,406,0.0650096,0.00276695
5280,1319,3188,806,0.193116,0.00386512
5472,1137,81,588,0.00423993,0.00660529
5520,1554,1120,42,0.00550936,0.00961943
5584,1932,85,83,0.00164173,0.0269174
