m,n,k,avg,std
15745,556,612,36,0.00105739,0.0265323
15985,914,33,69,0.000192847,0.138288
16001,830,700,2573,0.0898868,0.00777541
16033,946,53,52,0.000222717,0.116176
16081,603,219,2533,0.0250547,0.00873543
16209,546,76,109,0.000341883,0.0839128
16321,679,548,311,0.00735618,0.00743784
16545,861,459,217,0.00573488,0.00769859
16577,1010,2835,2726,0.454972,0.00254207
16593,731,386,151,0.0030456,0.00986031
16689,846,143,46,0.000573026,0.0801116
16721,558,2751,1055,0.101614,0.00734633
16961,639,2657,42,0.00563451,0.0193961
17201,931,173,34,0.000580865,0.0744752
17281,602,1793,32,0.0027856,0.0226363
17345,675,115,145,0.00111741,0.0217134
17441,842,3818,3412,0.630155,0.00192574
17473,852,1087,238,0.0134664,0.00819048
17793,1024,1603,972,0.122564,0.0125636
18033,723,566,2182,0.0566347,0.00493926
18097,596,1171,3254,0.135685,0.00625964
18161,871,80,79,0.000434751,0.0886433
18193,560,127,37,0.000282159,0.129519
18673,847,89,64,0.000376434,0.0988216
18801,1004,137,83,0.00108425,0.0226938
18817,666,161,53,0.000619754,0.0676807
18833,586,220,3602,0.031896,0.00819554
18897,1021,1455,888,0.0803512,0.00398423
19313,801,266,184,0.00286747,0.0169526
19841,813,714,2308,0.0817045,0.00707023
19889,748,596,199,0.00556715,0.0171471
19937,564,188,3634,0.02734,0.00990396
20145,767,1101,240,0.0126982,0.0055991
20193,603,199,131,0.00130279,0.0311149
20225,710,3011,82,0.011584,0.00996704
20449,863,93,1468,0.00959349,0.00859956
20497,606,2490,1419,0.127952,0.00411044
20513,553,1845,620,0.0376215,0.00780886
20641,854,3396,343,0.0698921,0.0025853
20689,844,2030,65,0.0081043,0.0130011
20737,782,246,2097,0.0288303,0.00959148
20785,733,33,1177,0.00288873,0.0156054
20801,543,631,831,0.0188391,0.00393527
20929,942,4024,120,0.0277079,0.00391714
21041,590,65,67,0.000197655,0.0928467
21185,894,563,73,0.00271099,0.0275862
21217,915,456,1012,0.0283462,0.00732783
21313,585,2101,105,0.00836495,0.00492308
21345,576,873,407,0.0142393,0.00321063
21409,595,1394,94,0.0053549,0.00596551
21441,837,59,932,0.003682,0.0122751
21505,1010,68,58,0.000332011,0.115533
21617,1000,473,62,0.00256306,0.0409646
21681,787,119,49,0.000592819,0.0607892
21761,596,443,597,0.0114166,0.00247039
21793,818,108,237,0.00180914,0.0186014
22049,700,1349,3429,0.190968,0.00166126
22241,623,188,40,0.000486032,0.0823091
22369,875,341,36,0.000977378,0.0477486
22513,743,518,432,0.0109584,0.0110125
22705,960,425,2514,0.0629399,0.00165313
22817,921,3446,425,0.0891137,0.00401923
22833,939,1022,332,0.0190933,0.00349226
23185,1020,1426,380,0.0344571,0.00955672
23281,673,1142,64,0.00367384,0.00812895
23457,586,134,233,0.00170899,0.0234986
23633,722,407,487,0.0106991,0.00554994
23665,825,83,901,0.00484622,0.00689661
23697,613,160,63,0.000632538,0.0638407
23953,810,44,588,0.00190667,0.0204262
23969,535,90,57,0.000212193,0.15338
24145,692,3683,165,0.0251518,0.0036672
24177,845,978,2540,0.125033,0.00434555
24225,963,412,58,0.00190647,0.0340392
24305,571,56,398,0.00111925,0.0278417
24321,763,70,44,0.000194926,0.134168
24353,974,928,1857,0.0983909,0.00463405
24625,597,1584,1528,0.087054,0.00233281
24881,791,64,34,0.000143507,0.114648
24945,1015,225,95,0.00177303,0.0179768
25089,699,2532,174,0.018748,0.00401673
25121,949,2947,3471,0.555395,0.00501429
25185,649,1384,444,0.0242905,0.00966271
25217,529,49,762,0.00182908,0.0357025
25249,697,349,33,0.00076615,0.0675849
25345,1009,741,249,0.0116232,0.0305915
25393,652,3334,1433,0.181712,0.0197444
25537,962,1046,154,0.00953948,0.00789729
25585,716,37,92,0.000218596,0.121956
25681,593,665,861,0.021,0.00274747
25793,981,1116,1371,0.0908948,0.00541112
25889,756,47,80,0.000244118,0.112639
25921,542,54,190,0.000496748,0.0784634
26033,888,34,71,0.000186946,0.131189
26449,604,854,803,0.0254164,0.00996526
26513,756,871,2668,0.104144,0.00153621
26561,953,492,66,0.00237602,0.0174255
26737,581,38,34,6.62011e-05,0.166918
26945,769,147,85,0.00094827,0.00964753
26993,860,94,296,0.00221032,0.00989613
27057,668,247,178,0.00245164,0.00850925
27073,687,962,426,0.0186334,0.00208945
27121,865,48,50,0.000177928,0.0852068
27185,611,658,177,0.00498948,0.00212193
27217,676,1437,113,0.00731092,0.00335623
27265,622,1891,899,0.0661686,0.00176789
27457,707,1739,2091,0.160233,0.000656036
27553,670,459,102,0.00244815,0.0139606
27649,922,32,52,0.000141526,0.11705
27681,847,301,1751,0.0323165,0.00213369
27841,766,727,736,0.0277709,0.00220981
28033,690,111,3169,0.0219519,0.00123246
28065,995,3007,3854,0.690855,0.000959357
28145,983,2237,819,0.112819,0.000666747
28385,974,2607,1711,0.268698,0.000814452
28705,662,488,656,0.0140719,0.00249424
28801,707,161,60,0.000741013,0.0367201
28881,695,593,93,0.00295988,0.00622474
28913,1016,45,169,0.000769914,0.035811
29041,1010,1840,1698,0.194675,0.00166548
29153,976,270,3100,0.0553631,0.00214308
29185,860,2592,115,0.0166884,0.00301477
29441,576,371,45,0.000893885,0.00805182
29521,846,917,176,0.00909834,0.000520575
29633,789,145,82,0.000909513,0.0210785
29777,625,277,2512,0.0307165,0.00257443
29953,943,2322,54,0.00980966,0.00626272
29985,632,745,739,0.0227163,0.00174092
30081,817,47,70,0.000235178,0.0683194
30209,789,135,176,0.00187541,0.00524259
30321,540,1718,1086,0.0633009,0.000753695
30353,775,56,2516,0.00934887,0.0049873
30369,671,204,1736,0.0176299,0.00269855
30433,967,1332,91,0.00826883,0.00860845
30593,846,187,185,0.00249098,0.00983932
30657,531,35,2303,0.00448192,0.00998867
30689,808,53,585,0.00229639,0.013652
30737,639,63,975,0.00333,0.009124
30865,593,180,438,0.00387213,0.00902659
30881,831,44,3518,0.0116906,0.00207416
31041,559,75,98,0.000336997,0.0649034
31073,668,190,41,0.000530859,0.066583
31121,562,735,199,0.00563462,0.00589218
31265,564,33,314,0.000662247,0.0493158
31313,895,494,53,0.00199898,0.0105869
31409,647,39,161,0.000419519,0.0670194
31649,559,63,1780,0.00515074,0.00235436
31665,593,1991,229,0.0170088,0.00377802
31681,660,131,387,0.00360735,0.00995212
31713,858,468,1121,0.0299204,0.00155356
31777,734,374,217,0.00432327,0.00525377
32001,567,66,524,0.00165548,0.0164886
32161,602,80,737,0.00296256,0.00159186
32225,721,56,1611,0.00545666,0.00641483
32529,684,511,1161,0.0272683,0.00149444
32545,548,453,307,0.00532836,0.0041804
32561,530,1397,917,0.0430466,0.00121696
32641,716,156,87,0.000890999,0.0068041
32753,624,36,1710,0.00389209,0.00696696
33249,870,3170,33,0.00747889,0.00478227
33361,571,2353,3408,0.289138,0.00104338
33457,570,1714,3203,0.194498,0.00301781
33505,518,61,3852,0.010177,0.00432879
33697,757,73,203,0.000983588,0.0350453
33761,1018,84,1217,0.00850013,0.00507577
33793,513,2260,192,0.0152731,0.00163314
33809,792,735,94,0.00385998,0.000977414
33825,547,55,315,0.000895351,0.00634894
34145,608,704,174,0.00494885,0.00406628
34193,681,1503,51,0.00428465,0.0115185
34305,705,66,2992,0.0196882,0.0377019
34321,543,1078,267,0.0104401,0.00354576
34593,831,32,1389,0.00391613,0.00297098
34705,690,1246,186,0.010512,0.00334523
34737,773,212,441,0.00581798,0.0105564
34865,870,158,1089,0.0117104,0.00222282
34945,616,48,101,0.000256866,0.073382
34961,737,1124,183,0.0100066,0.00666233
35025,935,333,352,0.00808254,0.000631369
35089,671,383,927,0.0167093,0.00183929
35105,586,73,131,0.000498699,0.0566641
35137,608,3528,52,0.0095181,0.00769664
35169,696,1056,252,0.0116182,0.0028933
35265,652,122,209,0.00164971,0.0137453
35313,908,1671,950,0.0869779,0.000539807
35393,653,478,53,0.00148436,0.0225412
35457,794,113,496,0.00429537,0.00610393
35649,806,202,253,0.00331711,0.00612148
36081,897,232,116,0.0019607,0.00244864
36145,726,500,1282,0.0306716,0.00183662
36177,997,3022,1095,0.198997,0.00132243
36241,651,127,35,0.000349696,0.0832345
36305,808,1165,711,0.043595,0.00115155
36673,591,50,2798,0.0072587,0.00475206
36721,742,1346,299,0.0187938,0.00137995
37105,881,2847,199,0.0306824,0.00174284
37249,690,113,484,0.00339502,0.0098141
37345,628,1159,2256,0.102097,0.001114
37377,551,406,743,0.0123482,0.00197762
37505,740,38,488,0.00141978,0.0207157
37521,564,378,248,0.0037903,0.00678995
37553,561,3870,1190,0.157981,0.000762055
37665,887,3158,2939,0.498819,0.00122597
37793,570,48,66,0.000145441,0.0653136
37937,743,103,680,0.0050742,0.0140783
37969,558,835,239,0.00762482,0.00344564
37985,956,776,151,0.00743368,0.00369636
38017,881,2735,1058,0.158185,0.00182751
38241,962,2862,3801,0.619088,0.000930222
38337,653,673,1306,0.0371449,0.00240866
38529,665,154,1101,0.00959375,0.00629269
38545,564,73,230,0.000828407,0.0314695
38657,543,36,124,0.000230385,0.0827938
38753,848,1757,113,0.0108727,0.001888
39313,805,75,3078,0.0154064,0.00316413
39505,896,1593,132,0.0123805,0.00163992
39745,583,95,620,0.00322248,0.00706715
40369,881,42,1587,0.00551301,0.0069503
40401,643,65,99,0.000335637,0.0554431
40513,705,353,890,0.0279496,0.00794699
40545,595,130,69,0.000628027,0.083412
40609,650,229,550,0.00657412,0.00687865
40625,927,890,3727,0.196462,0.00190517
40721,613,3734,124,0.0188258,0.00217071
40833,986,122,644,0.00700573,0.00190744
40929,626,1173,1100,0.0509464,0.000588972
41041,763,140,846,0.00694092,0.00138348
41089,626,113,151,0.00108306,0.0169545
41233,765,103,217,0.0017393,0.0119448
41361,718,48,59,0.000169084,0.09577
41441,724,226,117,0.00156752,0.0216251
41585,534,1989,889,0.0599012,0.00136995
41665,981,3751,690,0.164056,0.00172324
41793,782,43,119,0.000377376,0.0709978
42161,774,3199,415,0.0731347,0.00186984
42177,959,658,311,0.0128351,0.00259313
42193,544,195,146,0.00132387,0.0206662
42577,982,2940,106,0.0201167,0.000581153
42641,593,3199,818,0.0954758,0.00161701
42673,515,32,1537,0.00288804,0.00944145
42753,664,1008,709,0.0314335,0.00108884
42833,761,107,162,0.0013495,0.0169699
42865,1017,3118,572,0.109871,0.00122135
42977,651,140,62,0.000594752,0.0584501
43041,592,1323,1135,0.0548079,0.000504724
43089,823,2362,256,0.0313524,0.00085472
43121,709,170,232,0.00232284,0.0134343
43329,921,486,282,0.00843626,0.0023846
43489,677,42,39,9.68241e-05,0.139596
43601,747,682,720,0.0240994,0.00667351
43729,607,3713,34,0.00631562,0.0152257
43745,817,67,131,0.000616042,0.0548709
44305,543,67,732,0.00213311,0.020962
44481,653,346,95,0.00167557,0.0258651
44801,658,160,83,0.000785291,0.0573315
45009,767,253,3128,0.0421498,0.00936628
45041,694,152,552,0.00466775,0.00763761
45153,628,265,47,0.000705848,0.0609978
45569,715,347,51,0.00111389,0.0359073
45617,875,1062,3143,0.172001,0.00412509
45953,675,477,3181,0.0646841,0.00972736
46177,771,515,402,0.0111577,0.0180406
46433,948,231,355,0.00689513,0.00960797
46449,587,541,1449,0.0293631,0.00947167
46465,670,73,118,0.00045175,0.0755029
46561,862,1288,34,0.00307406,0.029837
46577,606,1352,58,0.0037524,0.00920606
46625,767,1000,2529,0.119389,0.00631772
46817,933,2460,1746,0.232317,0.00294777
46849,948,187,188,0.00268313,0.00865754
46881,600,63,79,0.000229325,0.0989229
47297,581,50,2663,0.00643489,0.00544938
47569,989,301,2899,0.0567926,0.00449492
47777,559,1384,528,0.0255517,0.00966102
47969,608,82,51,0.000201417,0.113833
48065,718,66,2043,0.0081453,0.00967167
48177,700,2406,849,0.0824207,0.00259793
48289,859,1614,128,0.0111446,0.00982133
48353,530,3176,38,0.00499755,0.0275494
48449,993,221,71,0.00137149,0.0361699
48513,553,111,67,0.000390927,0.0740193
48545,679,113,463,0.00345396,0.0293768
48641,722,2639,815,0.090876,0.00392804
48657,747,766,755,0.0268427,0.00823119
48705,683,517,165,0.00414021,0.0210307
48769,895,308,79,0.00162672,0.0255778
48785,1018,286,72,0.0016509,0.0286895
48929,515,1167,90,0.00386475,0.0135502
49313,587,90,100,0.000402615,0.083202
49425,871,696,56,0.0025951,0.0199063
49521,799,479,73,0.00213715,0.0183319
49713,688,165,1030,0.00918231,0.00656535
49793,811,144,50,0.000661191,0.0612314
49873,591,107,174,0.00110688,0.00625101
49985,688,563,53,0.00184171,0.0307874
50097,561,68,187,0.000603974,0.0637072
50209,781,116,57,0.000609673,0.0879875
50241,688,1426,2406,0.138155,0.00523861
50529,723,3184,61,0.0107973,0.00881978
50801,561,162,1211,0.008652,0.0080037
50977,983,323,353,0.00908766,0.00782072
51217,918,297,45,0.00106816,0.0228465
51249,658,433,222,0.00430262,0.0126804
51361,552,1444,113,0.00565915,0.0120125
51473,616,253,799,0.00852193,0.0194475
51553,568,926,615,0.020988,0.00996827
51601,750,2103,69,0.00779322,0.00411847
51761,909,104,117,0.00119334,0.0488764
51905,545,201,203,0.00178111,0.0324584
51953,574,102,1033,0.00548692,0.0171474
52145,655,377,59,0.00122903,0.0303153
52209,884,674,83,0.00338672,0.0142469
52385,960,52,1874,0.007566,0.0097866
52593,662,3243,2198,0.278841,0.00160852
52769,835,246,463,0.00771096,0.00809823
52961,814,945,1632,0.0752403,0.00410647
52993,680,106,211,0.00142496,0.037467
53009,593,2139,57,0.0056846,0.00581337
53105,755,845,116,0.0048847,0.00626826
53121,609,151,226,0.00185094,0.0319611
53233,913,496,495,0.0155655,0.00619336
53249,669,1603,182,0.0121011,0.00327622
53265,905,69,32,0.000179528,0.1551
53425,788,79,103,0.000509531,0.0806217
53665,861,293,32,0.000793176,0.0685554
53873,784,713,385,0.0152682,0.0105414
53921,759,248,1780,0.0234411,0.00329451
54001,560,34,562,0.00108856,0.021118
54097,707,182,138,0.00148137,0.0246806
54129,792,49,43,0.000135026,0.0785579
54145,949,444,293,0.00780597,0.0048628
54369,808,259,2368,0.0356471,0.0291675
54785,656,70,266,0.00103149,0.0138336
54897,551,1820,38,0.0031344,0.00989752
54929,934,281,209,0.00387638,0.00169106
54945,648,226,3686,0.0372315,0.00690207
54961,918,114,159,0.00158408,0.0195891
55169,521,46,953,0.00213768,0.0180011
55265,548,769,568,0.0149583,0.00903629
55297,577,625,442,0.0104059,0.0197818
55553,838,1708,213,0.0183658,0.0193122
55793,975,171,160,0.00218317,0.0187404
55921,815,2030,180,0.018324,0.00595812
55953,615,2007,131,0.0107529,0.0266668
56241,589,1100,33,0.00178953,0.0213522
56417,960,489,160,0.00486528,0.00599432
56481,627,2413,693,0.0670721,0.00169063
56529,633,204,45,0.000535977,0.0941079
56625,552,771,756,0.0200621,0.00329135
56881,885,262,2630,0.0407318,0.00978798
56929,946,3978,323,0.0678761,0.0015647
57057,1007,2297,69,0.0113977,0.00278103
57121,592,624,1100,0.024855,0.0157545
57265,953,3266,92,0.0180308,0.00464067
57361,562,976,3074,0.104379,0.00193856
57649,621,322,3883,0.0520688,0.00588272
57953,698,82,1674,0.00756142,0.0133276
58017,820,32,265,0.00078777,0.0475976
58161,763,290,2638,0.0386881,0.00615507
58353,523,3928,44,0.0068315,0.00527337
58737,631,36,1307,0.00291511,0.0150064
58785,577,45,167,0.000406113,0.0791766
58849,590,99,62,0.000362708,0.0832583
59009,681,2311,992,0.0932835,0.0231175
59201,824,1527,695,0.0542919,0.00287325
59297,976,156,49,0.0007771,0.0479511
59409,960,2339,827,0.10621,0.00462789
59441,624,775,65,0.00240931,0.0195677
59569,996,2035,42,0.00628198,0.00569587
59665,621,40,44,9.15913e-05,0.134023
59729,790,475,41,0.00132551,0.0407366
59873,960,1181,34,0.00300426,0.0206973
59937,949,3057,3498,0.576728,0.00135308
59969,824,290,251,0.0040952,0.0121218
60001,724,210,634,0.00691558,0.00884309
60017,540,612,50,0.00139998,0.0398763
60177,920,41,212,0.000770291,0.0578458
60209,800,33,986,0.00267426,0.0306722
60641,575,1257,34,0.00212333,0.0190986
60689,822,647,414,0.0142501,0.00576914
60721,622,722,185,0.00543511,0.00516469
60785,663,683,1568,0.0468549,0.00851877
60801,839,314,169,0.00322688,0.0251594
60929,804,127,42,0.000483901,0.119573
60945,706,98,109,0.00072822,0.0514114
61073,561,1478,165,0.00869009,0.0196434
61153,718,356,119,0.00227884,0.0300414
61201,593,4076,49,0.00996581,0.00973078
61233,851,146,3175,0.0307999,0.00973618
61521,788,53,306,0.00116793,0.0489841
61601,517,57,69,0.000157567,0.0955112
61633,592,578,32,0.000966589,0.0423948
61649,996,963,48,0.00375823,0.0359694
61697,549,3911,3152,0.399056,0.00111829
61825,902,76,37,0.000219054,0.11438
62129,948,283,132,0.00259969,0.0204085
62241,807,45,1969,0.00620653,0.00642153
62337,537,285,531,0.00632664,0.0233113
62401,551,337,784,0.0100811,0.0136621
62513,752,142,33,0.000371717,0.104787
62657,793,675,1698,0.0575107,0.00584127
62689,550,303,2311,0.0269657,0.00939557
62737,652,34,1892,0.00416994,0.0101372
62833,897,434,110,0.0030056,0.000737122
62913,632,346,1332,0.0191094,0.0152777
62961,994,55,145,0.000701937,0.0584177
63313,764,352,58,0.00136982,0.0295126
63345,777,416,198,0.00421422,0.00528031
63361,840,91,94,0.000562041,0.0657687
63393,588,485,1903,0.0340573,0.00318322
63425,962,2164,1632,0.192346,0.00610892
63441,952,462,220,0.00639247,0.00424522
63633,649,1516,554,0.0325814,0.00961673
64001,748,3030,47,0.00769179,0.00436212
64017,862,419,1511,0.0354659,0.00878399
64065,593,625,174,0.00423358,0.0305648
64177,684,3919,744,0.118393,0.00304027
64257,889,86,318,0.00202964,0.0172812
64481,574,3526,93,0.0125399,0.0088523
64609,768,67,1597,0.00645049,0.00963862
64657,780,55,378,0.00145943,0.0316329
64689,735,100,528,0.00344679,0.0268232
64833,651,205,265,0.00268709,0.00978115
65233,736,3100,396,0.0530499,0.00908179
65297,966,1927,2566,0.288118,0.0209549
144,854,198,1992,0.0235891,0.00741344
208,834,2897,683,0.104023,0.00571289
288,937,1684,1096,0.100303,0.00432162
304,547,293,1684,0.0193254,0.00285584
320,722,677,1982,0.059609,0.00612323
384,833,546,189,0.00564358,0.0191366
400,591,261,78,0.00103342,0.0280088
496,644,172,297,0.00250026,0.0243437
528,589,1504,171,0.00962454,0.0192722
656,1020,3471,33,0.00924912,0.0189096
704,975,306,789,0.0158221,0.0112608
752,620,1807,54,0.00484046,0.0161927
800,770,2710,167,0.021217,0.00928186
896,880,2688,84,0.0124838,0.00799342
992,766,622,162,0.00509509,0.00399117
1168,602,3628,804,0.102256,0.0058581
1264,558,43,1146,0.0025357,0.0327033
1392,757,56,1305,0.00443244,0.00925424
1408,827,364,547,0.0115374,0.0122383
1552,884,1281,172,0.0119344,0.0135875
1568,910,2349,2362,0.306544,0.00295375
1616,812,1202,2366,0.138259,0.00317401
1696,558,918,467,0.0177223,0.0327207
2144,805,48,32,0.000105922,0.187651
2192,630,934,39,0.00186834,0.0175877
2256,712,2045,707,0.0629672,0.00656079
2272,886,540,49,0.00204748,0.0303313
2304,1007,402,42,0.00146282,0.0258097
2352,515,39,658,0.00134156,0.0304226
2464,913,2467,79,0.0117696,0.00688376
2688,662,550,76,0.00206065,0.023142
2736,919,3681,322,0.062645,0.00462247
3280,809,281,247,0.00392986,0.00144613
3376,942,1308,204,0.0151336,0.00589136
3440,727,2647,145,0.0176247,0.0120924
3520,743,357,110,0.00228302,0.0195063
3600,960,721,632,0.0263543,0.00599831
3632,867,330,1403,0.0268516,0.00351157
3728,886,1638,590,0.0501639,0.0068654
3840,687,741,293,0.00946163,0.00440553
3872,958,298,113,0.00239596,0.016366
3904,917,2198,1989,0.229817,0.00373509
3984,756,199,168,0.00197716,0.0176569
4000,727,1057,622,0.0308499,0.00921757
4240,810,1021,49,0.00348496,0.02027
4288,899,72,351,0.00187718,0.0334469
4320,738,54,425,0.00148189,0.0365869
4464,587,762,326,0.00909612,0.00676593
4640,896,2084,346,0.0391811,0.00673956
4672,825,116,1133,0.00886695,0.00464271
4784,720,1102,1054,0.0502942,0.00182563
4816,629,349,3001,0.0451496,0.00623489
5104,879,1887,585,0.0627239,0.00316531
5232,822,2649,2719,0.35031,0.00175387
5328,543,575,398,0.00877935,0.00541431
5376,746,2525,497,0.0608462,0.00176576
5408,751,3635,1607,0.256998,0.00232133
5440,960,492,3181,0.0897627,0.00513584
6112,649,239,483,0.00644613,0.00376426
6176,1010,740,849,0.0374809,0.00314269
6224,897,116,621,0.00586958,0.00729015
6272,960,159,2265,0.0255234,0.00809601
6336,778,2733,2371,0.300938,0.0179626
6400,721,364,215,0.00379593,0.00675819
6496,851,264,1850,0.0279942,0.00704348
7200,540,254,2690,0.0252278,0.00929368
7280,514,36,794,0.00149074,0.0233949
7360,725,142,2554,0.0199242,0.00992832
7424,818,297,128,0.00230427,0.0308557
7600,985,35,716,0.00242115,0.0188688
7648,928,2098,180,0.0203611,0.0054357
7856,517,204,1189,0.00924131,0.0087075
7872,985,1555,89,0.00877886,0.00353607
7920,615,1893,664,0.0463919,0.00423751
8080,766,102,60,0.000459478,0.103597
8368,715,190,417,0.00492567,0.0203246
8624,724,2048,2701,0.236886,0.0223839
8672,675,2247,287,0.0260863,0.00981053
8752,592,1332,2291,0.104055,0.00303903
8816,1018,41,65,0.000245198,0.161207
