m,n,k,avg,std
10194,1814,1380,3788,0.536901,0.00386696
10210,3564,422,1377,0.127204,0.00725048
10226,519,3917,1579,0.200474,0.00613543
10242,333,1562,311,0.0102197,0.0041293
10258,53,2350,3875,0.0475059,0.0122387
10274,2054,2885,1202,0.42299,0.0241297
10290,3752,713,318,0.049436,0.015046
10306,1816,2907,2686,0.790241,0.00132175
10322,318,2840,2698,0.15518,0.00732166
10338,1426,1604,3274,0.425202,0.00526009
10354,1969,1517,2975,0.503621,0.00323524
10370,1253,3712,2563,0.684332,0.00948018
10386,202,2389,1900,0.0592321,0.013114
10402,329,3868,323,0.0260523,0.0014706
10418,834,1971,1297,0.124775,0.0154233
10434,290,3566,1640,0.106002,0.0152754
10450,1172,1047,776,0.0569847,0.0126808
10466,2534,2929,453,0.217034,0.00346598
10482,345,515,3273,0.0389993,0.016932
10498,3200,437,243,0.0210209,0.0211756
10514,3325,3395,2093,1.33439,0.00236473
10530,1991,2301,3998,1.03085,0.00282783
10546,1500,1715,4081,0.607544,0.00322955
10562,598,3923,1207,0.167298,0.00724204
10578,481,785,829,0.0197047,0.0087438
10594,4072,1078,2557,0.647508,0.00195458
10610,738,2924,164,0.0216204,0.0175992
10626,877,1067,439,0.0287147,0.0137296
10642,1542,3102,2806,0.779703,0.00246417
10658,1147,2497,2016,0.329826,0.00582318
10674,1101,1272,2819,0.229988,0.00622586
10690,3761,32,2783,0.0340426,0.00966276
10706,765,1743,3048,0.246308,0.00721218
10722,3421,2095,1816,0.729375,0.00367533
10738,2530,3149,396,0.181239,0.00695196
10754,492,1116,2275,0.0746848,0.00909969
10770,1726,3578,617,0.235269,0.00687715
10786,3046,2667,839,0.380388,0.00358465
10802,333,3062,3679,0.232449,0.0053207
10818,2326,125,3463,0.085163,0.00960818
10834,3081,3250,2423,1.39366,0.0217958
10850,3823,1117,415,0.120611,0.00977126
10866,2732,1505,2235,0.574692,0.00320432
10882,2893,3083,3813,1.89069,0.000797453
10898,302,3597,452,0.031903,0.0194106
10914,1142,830,1580,0.0888732,0.00909033
10930,203,3417,1087,0.0514924,0.0120973
10946,2197,1224,3729,0.577807,0.00345226
10962,471,3100,2722,0.249729,0.0038551
10978,2628,877,4089,0.546229,0.00463725
10994,617,2950,2528,0.267851,0.00491752
11010,2743,3096,2829,1.33961,0.00324681
11026,2548,1656,180,0.0437493,0.0165118
11042,2533,1383,1777,0.354998,0.00391286
11058,3587,3762,572,0.442113,0.00991428
11074,477,183,484,0.00352652,0.00875887
11090,501,3236,571,0.0614835,0.0104648
11106,1891,818,2834,0.258157,0.00529967
11122,3614,1826,1590,0.585868,0.00208892
11138,3353,1343,430,0.112398,0.00760995
11154,1323,3953,2677,0.788586,0.00109663
11170,1191,3505,659,0.171354,0.00655128
11186,1983,1714,2322,0.447872,0.00843259
11202,971,2953,1659,0.273126,0.00693391
11218,2897,4051,1274,0.823787,0.00160018
11234,3927,156,1429,0.0621363,0.0318802
11250,2587,3168,259,0.126571,0.0259332
11266,3008,1839,2039,0.658593,0.0174002
11282,3372,2571,889,0.430513,0.00427452
11298,3536,1183,127,0.0320792,0.0177866
11314,2358,153,4006,0.107747,0.00995303
11330,340,1125,711,0.0186351,0.0258238
11346,1923,3580,1917,0.737974,0.00197662
11362,2651,1372,2406,0.501562,0.00217879
11378,2765,2619,2268,0.926372,0.00234868
11394,2145,198,2489,0.0709016,0.0130927
11410,2126,1314,2967,0.474216,0.00164253
11426,2072,1315,1939,0.302538,0.00581023
11442,2382,1949,2268,0.589159,0.00397628
11458,727,234,148,0.00206063,0.0346499
11474,3685,362,551,0.0512038,0.00915063
11490,230,3346,3457,0.173854,0.00861601
11506,2725,3986,2865,1.73135,0.00358007
11522,751,3255,2987,0.432487,0.00511753
11538,717,230,2396,0.0291721,0.0165319
11554,1396,339,452,0.0143531,0.021417
11570,4030,3618,1970,1.58394,0.00242945
11586,3460,275,2343,0.147132,0.00735653
11602,894,988,3394,0.178762,0.00249263
11618,3521,2325,2558,1.1563,0.00168959
11634,3790,3878,2908,2.43979,0.073559
11650,4081,3316,3950,3.05778,0.0246636
11666,2029,3195,1551,0.572153,0.0138823
11682,2351,1179,3894,0.619499,0.00504425
11698,129,2086,3175,0.0599716,0.0161925
11714,3608,378,3518,0.295059,0.00925337
11730,2785,150,1287,0.0381891,0.00785958
11746,455,3640,3160,0.326443,0.00940376
11762,244,916,3849,0.0557968,0.00624645
11778,3674,3002,3271,1.98895,0.00161246
11794,747,3632,1820,0.290039,0.00928964
11810,302,3406,1218,0.078181,0.00633655
11826,399,1524,761,0.0299421,0.0160748
11842,4003,1849,1871,0.77262,0.00342451
11858,1911,2186,2299,0.538332,0.0023577
11874,468,2879,97,0.00865403,0.0216418
11890,2753,3747,2167,1.23891,0.00223643
11906,3533,736,2676,0.397522,0.00756188
11922,4041,3581,3049,2.53805,0.0184014
11938,1713,153,118,0.0025634,0.0176145
11954,3463,211,2701,0.141348,0.0117418
11970,615,1796,1719,0.119691,0.0115661
11986,2854,3126,730,0.379908,0.00353997
12002,2180,2792,2091,0.759975,0.0463651
12018,3728,2857,2843,1.66258,0.00284205
12034,3161,2565,2739,1.2461,0.00126158
12050,3904,645,1071,0.159206,0.00266327
12066,1863,1524,3079,0.508362,0.00998581
12082,212,3583,960,0.0457854,0.00711186
12098,4076,3823,1223,1.07467,0.000966934
12114,3142,1081,2939,0.575424,0.0251374
12130,2427,1254,2285,0.398665,0.00348931
12146,3156,2481,2983,1.29514,0.00513486
12162,547,1343,708,0.0343875,0.00779659
12178,2987,1474,2367,0.629785,0.0147773
12194,490,3106,1308,0.11758,0.00906554
12210,165,2181,2211,0.0554729,0.0153335
12226,3398,4027,2998,2.26536,0.00148805
12242,4033,1073,3431,0.855275,0.00689943
12258,967,604,3133,0.112261,0.0168465
12274,3197,2932,3811,1.9883,0.00277145
12290,2306,91,3449,0.0553377,0.00991785
12306,3910,4037,3534,3.06538,0.00140769
12322,2899,3658,3238,1.94252,0.0207992
12338,2643,3781,906,0.502783,0.00162813
12354,1765,922,2919,0.278915,0.00600534
12370,1577,2913,1482,0.383969,0.00501313
12386,1215,2473,1015,0.18668,0.00808422
12402,1305,2000,1733,0.262304,0.00541882
12418,2256,1052,3803,0.509608,0.00817368
12434,1860,3337,106,0.0401376,0.0186052
12450,3287,390,2441,0.194494,0.00956657
12466,3052,3392,678,0.423197,0.00389399
12482,971,363,3308,0.0786933,0.00968343
12498,3325,3785,2344,1.64693,0.00177379
12514,4037,75,3403,0.0783203,0.01289
12530,830,3174,1823,0.280135,0.00756659
12546,3764,2673,1508,0.840564,0.0031993
12562,1992,3985,989,0.430483,0.00459209
12578,3377,691,2956,0.407972,0.00600714
12594,1015,2468,1245,0.18215,0.0101612
12610,3043,211,950,0.0429186,0.0129822
12626,835,394,3577,0.0759782,0.0095556
12642,1196,2966,1287,0.258865,0.0077851
12658,621,1858,763,0.053044,0.00754958
12674,1281,838,3141,0.203248,0.00373292
12690,3007,3407,900,0.518595,0.00582472
12706,1197,2279,3921,0.615323,0.00251493
12722,886,3450,2412,0.428866,0.00689892
12738,566,224,582,0.0052942,0.024681
12754,2779,2533,2537,0.996187,0.000756266
12770,799,3760,3919,0.684726,0.00184964
12786,4016,1174,2530,0.677023,0.00845099
12802,944,3999,3455,0.757446,0.0242231
12818,3351,179,673,0.0310766,0.0141938
12834,592,4012,972,0.132444,0.00526355
12850,3933,857,2852,0.55192,0.00639877
12866,1465,1412,2325,0.274095,0.0094052
12882,43,1584,340,0.00923142,0.0209727
12898,2114,428,229,0.01271,0.0245198
12914,2871,2082,1854,0.62212,0.00506586
12930,1115,3552,324,0.0730771,0.00531989
12946,3645,3259,63,0.0550956,0.0138124
12962,97,1764,1816,0.0233905,0.0160187
12978,2524,1615,3856,0.897955,0.0214882
12994,683,2232,117,0.012084,0.0195276
13010,1381,1064,587,0.0551782,0.0138126
13026,3297,2531,2251,1.04021,0.00109659
13042,1186,1858,3252,0.407779,0.00203357
13058,2525,102,3426,0.0707596,0.00764591
13074,3375,4047,1418,1.08934,0.00198577
13090,2129,3258,1313,0.50616,0.00515582
13106,2366,2263,3913,1.17858,0.00137346
13122,2194,2577,3992,1.25908,0.00400809
13138,1932,1969,3623,0.771143,0.00335157
13154,3229,4002,3398,2.48018,0.014865
13170,1405,1670,3920,0.527155,0.00687909
13186,2081,1830,1234,0.265425,0.00728896
13202,1623,1688,2206,0.348268,0.00873533
13218,1604,1346,2426,0.30211,0.00347049
13234,1928,3222,4068,1.48897,7.18412e-05
13250,2816,2949,2933,1.47325,0.0224228
13266,2071,3526,1909,0.782636,0.00179037
13282,3313,2670,3276,1.62525,0.0193579
13298,3010,964,107,0.0192669,0.0197748
13314,1394,1852,1819,0.267379,0.00731934
13330,2731,3657,1597,1.09872,0.00916189
13346,2783,1744,2907,0.788288,0.00204884
13362,2002,1772,1433,0.286671,0.00433668
13378,4056,1147,3871,1.06294,0.0217361
13394,1897,3538,839,0.314962,0.00747395
13410,2753,2754,2257,0.950211,0.00129783
13426,2696,2018,2377,0.7373,0.00181976
13442,1337,307,1556,0.0426971,0.00766266
13458,3736,3722,117,0.0946093,0.00835288
13474,2729,3279,2521,1.29933,0.0080469
13490,1161,2574,3745,0.638637,0.00243489
13506,3776,1497,1428,0.453845,0.00459619
13522,3553,1140,3082,0.728511,0.0191534
13538,496,248,2350,0.0202056,0.016128
13554,3380,504,3122,0.310379,0.00556008
13570,1558,453,3601,0.160793,0.0151803
13586,1440,1855,1379,0.216841,0.00722258
13602,2301,1408,2544,0.470412,0.00435261
13618,2552,1466,1826,0.388347,0.000976428
13634,880,1132,3215,0.187095,0.00553408
13650,1216,171,1509,0.0226732,0.0200846
13666,3840,2343,320,0.169618,0.0222283
13682,3612,1352,2731,0.766598,0.00336731
13698,537,1025,2063,0.0720039,0.00571034
13714,676,3275,1106,0.143788,0.00742006
13730,2572,2797,2621,1.04638,0.00159893
13746,1679,1029,3654,0.370065,0.00270297
13762,1591,2746,795,0.197824,0.00307781
13778,362,2330,1469,0.0748584,0.00724659
13794,2179,149,1349,0.0331336,0.0108507
13810,2510,469,3580,0.260717,0.0064564
13826,3791,2923,3382,2.22496,0.00112095
13842,301,2453,2500,0.116945,0.00755073
13858,1581,1979,3437,0.614533,0.00263283
13874,2791,975,3150,0.500444,0.00298905
13890,3494,1662,398,0.132865,0.00887471
13906,1157,1162,1374,0.112678,0.00506705
13922,3094,1736,3817,1.13711,0.00197456
13938,1918,1532,542,0.0904389,0.00202269
13954,905,1667,3127,0.274158,0.00340984
13970,2014,967,805,0.0928556,0.00914449
13986,452,812,1110,0.0248876,0.00573716
14002,1207,3442,1626,0.386578,0.00382835
14018,4049,3621,1619,1.31491,0.00105996
14034,3051,667,3942,0.48846,0.0220835
14050,3181,775,1702,0.253558,0.0066755
14066,1855,3273,1005,0.34477,0.00594232
14082,419,1140,1454,0.0448572,0.00781612
14098,2355,604,1259,0.105092,0.00935751
14114,622,157,2940,0.0218426,0.0158286
14130,1434,3217,2767,0.723833,0.00195324
14146,3792,4000,2999,2.4921,0.00783529
14162,2818,618,607,0.0695794,0.0122717
14178,1098,2859,1124,0.201682,0.00596514
14194,1726,382,362,0.0156093,0.0250664
14210,3238,584,77,0.00998988,0.0209205
14226,2660,2284,2006,0.675175,0.00216033
14242,1049,1910,721,0.0884217,0.0068424
14258,665,59,3792,0.0120976,0.0199705
14274,137,654,1899,0.0123352,0.0230767
14290,420,2430,3264,0.200251,0.00576723
14306,882,2038,3605,0.373664,0.00278411
14322,3342,262,1974,0.110884,0.0060099
14338,3882,3615,1848,1.42313,0.00148887
14354,1108,3738,1543,0.361697,0.00520277
14370,224,2834,2024,0.0806174,0.00977028
14386,1111,4013,1587,0.40545,0.00499016
14402,1691,503,3630,0.190108,0.00842513
14418,1609,2581,2875,0.674849,0.00111065
14434,2847,1582,1543,0.396101,0.00255354
14450,2770,1995,1019,0.333541,0.00296251
14466,2535,3746,563,0.330037,0.00343471
14482,421,3486,2142,0.192188,0.00559365
14498,551,2986,2284,0.227074,0.00790737
14514,2768,1866,2483,0.712353,0.00194927
14530,770,3084,3170,0.436227,0.00368218
14546,2643,2668,1318,0.513927,0.00559413
14562,2067,613,1312,0.0985967,0.00323883
14578,2584,1618,72,0.0193022,0.0187714
14594,1484,4004,1209,0.398931,0.00556844
14610,672,3984,2941,0.465435,0.0145094
14626,3426,2015,1088,0.422776,0.00537048
14642,63,1845,274,0.00340982,0.0132095
14658,3511,845,3324,0.694058,0.00314241
14674,1415,3619,3937,1.14738,0.00313302
14690,4006,3392,129,0.101811,0.00775358
14706,3902,1673,1105,0.40841,0.00364744
14722,1765,627,1202,0.0798796,0.00424219
14738,2447,3621,234,0.117899,0.00989681
14754,911,1794,3518,0.342949,0.00600729
14770,1283,3071,1840,0.421443,0.00346867
14786,970,117,2639,0.025509,0.0142494
14802,3031,3095,221,0.118548,0.00978323
14818,3723,2444,3006,1.51783,0.0115203
14834,621,33,2971,0.00619383,0.0219218
14850,2172,1566,341,0.0799345,0.00759246
14866,2383,636,3358,0.298358,0.00424499
14882,2130,2544,3609,1.08378,0.00172104
14898,3398,94,2753,0.0651131,0.0090516
14914,3931,3053,3944,2.63086,0.013816
14930,3943,975,1839,0.410117,0.00656447
14946,2747,3114,358,0.179991,0.020069
14962,3227,3663,3196,2.12728,0.0207757
14978,1598,3994,3024,1.07333,0.00210201
14994,4000,2401,288,0.151541,0.00558592
15010,2124,2607,2365,0.765937,0.0212748
15026,3609,3771,3903,2.95597,0.0192155
15042,3332,3278,3186,1.94178,0.0200511
15058,2986,932,1450,0.230708,0.00657578
15074,1478,321,2921,0.0902753,0.00688218
15090,2948,3574,760,0.447432,0.00450736
15106,2136,2648,1154,0.363086,0.00443672
15122,2027,1336,1528,0.238241,0.0061563
15138,3687,819,1744,0.312923,0.00734673
15154,583,1142,1687,0.0723197,0.00970552
15170,1215,112,3805,0.0375225,0.00962383
15186,533,2236,3311,0.23736,0.00811169
15202,2028,894,2677,0.283214,0.00964271
15218,888,463,2388,0.0648232,0.0121675
15234,2231,314,2610,0.117205,0.00993526
15250,2444,828,4090,0.480414,0.000459401
15266,2670,3732,552,0.306404,0.00617382
15282,1421,2261,2489,0.457293,0.00680623
15298,3004,2133,527,0.21281,0.00698936
15314,479,1091,1675,0.0555722,0.00988079
15330,1513,3399,4045,1.19099,0.00725874
15346,4061,3793,3322,2.86032,0.00461216
15362,2619,3947,2643,1.51419,0.000661597
15378,3583,1825,3466,1.37144,0.00781528
15394,182,2851,594,0.0207901,0.00960216
15410,173,666,3665,0.0303903,0.0094174
15426,1259,1083,993,0.0791629,0.00508822
15442,2609,867,1529,0.201492,0.00436942
15458,763,653,2436,0.0745948,0.00619729
15474,2755,1753,2688,0.744504,0.0226588
15490,173,1327,61,0.00126445,0.0397178
15506,3983,3746,788,0.658604,0.00654974
15522,450,3556,2148,0.203958,0.00997013
15538,3121,3802,2819,1.9007,0.0222189
15554,1007,143,298,0.00366731,0.00958853
15570,2669,1470,3077,0.700418,0.000900859
15586,3727,1457,2315,0.706694,0.00435856
15602,420,1462,2081,0.0786187,0.00376126
15618,3250,3744,1502,1.00476,0.00226719
15634,3980,3660,1950,1.55052,0.000998495
15650,214,4016,1763,0.0992629,0.00947074
15666,780,1858,1437,0.121455,0.00652838
15682,2561,3117,3587,1.73164,0.0210478
15698,2142,419,1349,0.0788758,0.0101549
15714,242,1053,2227,0.0369959,0.0166401
15730,2226,2366,3215,0.966657,0.00990667
15746,2930,836,3700,0.526998,0.00362725
15762,2711,76,2019,0.0315047,0.0155663
15778,3257,327,2978,0.201664,0.00508802
15794,2316,494,2396,0.166062,0.00631592
15810,3726,1749,2860,1.06731,0.0239738
15826,3281,1970,982,0.352822,0.00533869
15842,1672,2537,2021,0.489221,0.00605283
15858,2164,3362,2640,1.1184,0.0294856
15874,3647,2473,1919,0.981959,0.0196596
15890,64,864,2200,0.0109332,0.0231316
15906,1308,2399,1903,0.339306,0.00426463
15922,187,656,2069,0.0182624,0.00243498
15938,1118,3924,1070,0.275983,0.00497078
15954,1420,1617,3352,0.439722,0.00171388
15970,2515,407,3405,0.222572,0.007051
15986,1062,70,3701,0.0212513,0.0197307
16002,2320,2133,1569,0.43611,0.0026865
16018,1285,3816,2003,0.58261,0.00990217
16034,3455,3902,3004,2.24479,0.00792576
16050,317,4079,3389,0.277751,0.00327094
16066,3081,503,1737,0.166259,0.00535886
16082,1589,963,1129,0.101397,0.00967144
16098,1188,3323,3699,0.833533,0.00131573
16114,1921,232,3376,0.102906,0.00776005
16130,2936,2218,1634,0.588786,0.00775589
16146,3834,3527,3678,2.72715,0.00338435
16162,3937,1135,208,0.0540593,0.0079085
16178,2963,1710,3798,1.07618,0.00111989
16194,2027,433,4021,0.218564,0.00581845
16210,1831,2544,842,0.230801,0.0253278
16226,1519,734,1274,0.0854754,0.0135166
16242,2926,507,893,0.0833036,0.0125952
16258,2776,397,2339,0.157022,0.00663216
16274,2004,451,3466,0.195421,0.00845431
16290,1969,3590,3770,1.49707,0.00435911
16306,746,48,3805,0.0117512,0.020221
16322,1397,321,3446,0.101266,0.00633843
16338,2961,651,2181,0.25027,0.00441482
16354,2409,3310,927,0.411615,0.00250548
16370,630,2682,1820,0.185366,0.008277
16386,3330,3456,1262,0.854099,0.0436888
16402,3675,1035,310,0.0680999,0.00749485
16418,2822,601,1093,0.110949,0.00727945
16434,3308,2186,2387,0.976076,0.000651609
16450,3094,996,3994,0.695417,0.000901973
16466,2144,771,808,0.0792293,0.00530878
16482,1421,1734,1116,0.15868,0.0072056
16498,774,3003,419,0.0666761,0.0136313
16514,1335,352,3550,0.107395,0.00983541
16530,3738,624,397,0.0623183,0.00577753
16546,1970,1069,1309,0.15795,0.00826464
16562,3165,3298,3045,1.79228,0.00105445
16578,3334,2883,196,0.106991,0.00786145
16594,1980,2902,2704,0.881984,0.00141426
16610,2852,4055,2412,1.56541,0.00683894
16626,2569,2789,1639,0.651518,0.0013158
16642,1412,3074,3577,0.919325,0.0391436
16658,2447,162,3272,0.0942677,0.00593566
16674,2854,3495,3908,2.17142,0.00141036
16690,970,3908,248,0.053969,0.014403
16706,3118,2272,784,0.31233,0.0117496
16722,3443,1200,4083,0.965502,0.00196186
16738,3757,3970,2763,2.30214,0.00439562
16754,2876,955,3441,0.556186,0.024499
16770,2901,1030,1345,0.242924,0.00534831
16786,1245,107,4013,0.0466912,0.0121323
16802,2404,1483,2802,0.567486,0.00427373
16818,1892,2899,231,0.072727,0.00995161
16834,1086,1232,3310,0.253871,0.00510375
16850,3058,2533,2298,0.98498,0.0018294
16866,3974,920,2594,0.541714,0.000660391
16882,1463,3072,3472,0.888752,0.00421777
16898,333,1818,1328,0.0505014,0.0050399
16914,3654,123,2698,0.103771,0.00518113
16930,252,225,2206,0.00941736,0.00854815
16946,189,1467,3306,0.065539,0.0273786
16962,1566,680,2077,0.139755,0.0286865
16978,833,70,2925,0.0133344,0.00418376
16994,2450,775,2491,0.282508,0.0191995
17010,1667,2486,151,0.0372875,0.00770549
17026,1468,637,368,0.0212583,0.0202281
17042,1212,1042,2726,0.205529,0.00804189
17058,2012,2407,976,0.265495,0.00916594
17074,2943,3780,872,0.53972,0.00232987
17090,2953,1723,2755,0.79816,0.00224519
17106,159,888,950,0.00994001,0.00371507
17122,1697,1524,3438,0.505758,0.00257031
17138,1999,1815,3233,0.671969,0.00298419
17154,683,4030,1568,0.264088,0.00589269
17170,3214,2388,1206,0.513319,0.00226002
17186,2880,451,2080,0.168807,0.00412459
17202,2900,292,1997,0.106259,0.0134139
17218,2164,1651,3490,0.708149,0.00351489
17234,2446,2493,763,0.263419,0.00490186
17250,4042,2902,661,0.468259,0.00170917
17266,3284,3341,663,0.437821,0.00270641
17282,1272,1173,2054,0.181473,0.00622882
17298,1004,3019,550,0.0954557,0.00410351
17314,465,461,1423,0.0207711,0.00894872
17330,666,2771,3994,0.491405,0.0302851
17346,287,2190,959,0.0396297,0.0140399
17362,843,671,2288,0.0796676,0.00978782
17378,1117,2075,788,0.1074,0.00482925
17394,2299,836,1016,0.119092,0.00473176
17410,2606,461,1416,0.108002,0.00436978
17426,1338,3987,137,0.0435677,0.0095443
17442,1391,295,3792,0.106391,0.00730237
17458,2387,1903,2406,0.628572,0.00246094
17474,736,836,1124,0.0406643,0.00645638
17490,2898,3911,3540,2.21063,0.00396907
17506,850,1305,1810,0.117772,0.00844757
17522,3491,515,1326,0.143213,0.00919135
17538,1108,519,693,0.026602,0.0110867
17554,3577,127,2791,0.110312,0.00798194
17570,883,3606,3691,0.694585,0.0196704
17586,1944,2924,1548,0.490904,0.00441811
17602,1654,1661,1732,0.278051,0.00344519
17618,203,4054,823,0.0463221,0.00809064
17634,1757,606,1104,0.0698225,0.00705159
17650,4047,3617,801,0.660823,0.0032593
17666,956,3719,2440,0.495489,0.00169782
17682,3654,3991,1440,1.16182,0.00114263
17698,2849,341,1703,0.114252,0.0398937
17714,3010,3087,4084,2.12268,0.00270819
17730,3154,3542,200,0.125864,0.00764484
17746,948,1867,3735,0.383568,0.00379986
17762,2465,1424,2121,0.419101,0.00247408
17778,2878,3640,3316,1.90608,0.00178525
17794,142,1680,3195,0.0539398,0.0115494
17810,1843,2170,1905,0.433067,0.00192223
17826,3290,1943,195,0.0711865,0.00887847
17842,3039,2727,1931,0.890205,0.00230807
17858,3224,3346,1630,0.965469,0.00166755
17874,480,2953,3432,0.283077,0.00461784
17890,1980,3301,1638,0.59414,0.00185187
17906,505,2214,1154,0.0790297,0.00860995
17922,1069,1490,3652,0.337168,0.00682288
17938,3652,3543,1548,1.1045,0.00187859
17954,1124,831,908,0.0538353,0.00457619
17970,3367,1103,1479,0.325922,0.0247034
17986,570,2726,1245,0.114336,0.0165902
18002,2525,2750,2721,1.11803,0.0157786
18018,616,2109,1961,0.146845,0.00984415
18034,1114,3638,1629,0.374216,0.00506554
18050,65,3855,1097,0.0271336,0.0232136
18066,228,641,1648,0.0161421,0.0139366
18082,1159,1135,1870,0.147858,0.0091094
18098,3594,3198,624,0.395685,0.00587455
18114,925,1632,1131,0.0997535,0.00838239
18130,1526,1655,848,0.123385,0.00901582
18146,2740,1442,2935,0.657329,0.00336884
18162,144,3808,237,0.00855422,0.0219348
18178,1181,3137,3323,0.698153,0.0032145
18194,823,1824,1273,0.11265,0.00757842
18210,2361,206,3156,0.102581,0.00471855
18226,1677,1450,584,0.0815847,0.00399242
18242,3159,2417,2492,1.06455,0.00846628
18258,3386,1395,2687,0.715763,0.00137985
18274,824,2251,858,0.0924525,0.00845916
18290,2367,647,384,0.0356012,0.00989163
18306,3199,156,1769,0.0601618,0.00458402
18322,1070,1309,759,0.0633026,0.0112486
18338,531,3383,3579,0.387851,0.0026362
18354,1040,1957,2540,0.292768,0.00190335
18370,2675,2764,1736,0.725871,0.00265439
18386,1649,1243,3872,0.45906,0.00206925
18402,3856,3931,670,0.557518,0.0040281
18418,3957,3106,2862,1.99113,0.0244376
18434,3391,3045,2068,1.2173,0.000893369
18450,3761,3722,3447,2.66036,0.00270936
18466,2506,2126,3612,1.07306,0.00550721
18482,4008,3084,2260,1.52668,0.000770229
18498,458,3197,954,0.0832696,0.00601435
18514,1512,2585,3527,0.76966,0.0017456
18530,2206,2117,2435,0.637228,0.00226548
18546,1416,3382,2759,0.743236,0.00108997
18562,2305,2937,3055,1.19913,0.00748989
18578,3939,3185,1033,0.755637,0.00150056
18594,3290,3049,1828,1.03785,0.0179632
18610,2684,1880,2748,0.783387,0.00578322
18626,3777,2612,309,0.167971,0.0108767
18642,1004,1611,489,0.0525093,0.0140042
18658,2619,191,1326,0.0479403,0.00942582
18674,1682,3040,924,0.283335,0.0468046
18690,263,80,2817,0.00468719,0.0276769
18706,2533,3599,2344,1.19097,0.00263137
18722,1614,2457,409,0.108339,0.00796577
18738,1704,2296,2424,0.529327,0.00411734
18754,1545,3776,1571,0.511988,0.00870074
18770,481,2266,252,0.0167485,0.018562
18786,2669,2387,3638,1.29736,0.00636192
18802,3396,2739,538,0.280043,0.00527937
18818,2896,3846,1942,1.18467,0.000427771
18834,1437,421,3823,0.14294,0.00669903
18850,4084,1414,631,0.228893,0.00442364
18866,528,1735,602,0.0367212,0.252262
18882,3030,2163,2640,0.96506,0.00183119
18898,2304,3378,1307,0.590014,0.00158227
18914,1868,3721,3358,1.29309,0.00110956
18930,1259,1527,2751,0.312152,0.00400021
18946,144,1247,1834,0.0220675,0.0145021
18962,1806,877,51,0.00661138,0.00675171
18978,255,3591,377,0.0273469,0.0121822
18994,3901,3975,3366,3.02542,0.0164543
19010,3662,3771,2587,1.96527,0.00120513
19026,1176,1627,3928,0.426204,0.00326642
19042,3031,3495,3286,1.94043,0.00383323
19058,382,1649,2417,0.0954686,0.00691867
19074,897,2013,2389,0.256942,0.00256234
19090,2729,1367,3781,0.863387,0.0267772
19106,301,171,186,0.000836348,0.0317527
19122,418,3234,513,0.0463997,0.00998422
19138,4075,959,3552,0.815773,0.00190737
19154,1279,1501,2431,0.278641,0.00514406
19170,3858,3526,3357,2.52437,0.015271
19186,3050,3231,2946,1.60062,0.00178897
19202,2661,3121,1206,0.558295,0.00228547
19218,2931,2497,3944,1.60539,0.00526699
19234,494,1396,806,0.0344872,0.0137191
19250,2920,3412,4010,2.21932,0.0183505
19266,1421,2259,1531,0.281336,0.00637618
19282,788,1103,3421,0.177589,0.0088034
19298,454,3491,2606,0.24938,0.00476658
19314,2643,991,874,0.132258,0.00749495
19330,2795,1321,3510,0.73383,0.00323696
19346,1873,3742,89,0.038533,0.0124189
19362,3762,4095,73,0.0711659,0.00264937
19378,3789,2189,3857,1.78464,0.00218443
19394,2072,2382,1849,0.509642,0.00248789
19410,1022,402,291,0.00802212,0.0267531
19426,3088,2553,3228,1.40481,0.00222435
19442,2264,459,588,0.0380978,0.00802382
19458,1791,874,3615,0.33582,0.00192156
19474,3853,1154,1689,0.438494,0.00390398
19490,1264,3975,2642,0.737203,0.00121761
19506,338,697,759,0.0117764,0.00498989
19522,1853,67,1649,0.0156198,0.0153031
19538,610,1359,345,0.0207807,0.00387033
19554,152,3120,2931,0.0882875,0.00877024
19570,1184,3852,3347,0.8452,0.00208895
19586,1928,3456,2164,0.833044,0.00475248
19602,2304,1549,3391,0.746078,0.00222004
19618,3504,1833,2718,1.01586,0.0144793
19634,2756,136,2222,0.0622554,0.0121443
19650,1603,4025,3160,1.18831,0.0207442
19666,2619,940,4089,0.578684,0.00419856
19682,2165,1027,1497,0.195196,0.0107252
19698,1530,1145,469,0.0556323,0.00825648
19714,1172,3681,2660,0.648516,0.00185848
19730,1071,2187,2744,0.378351,0.00363356
19746,3643,2251,3111,1.42552,0.00196851
19762,736,447,2466,0.0515447,0.0105985
19778,563,311,3119,0.0375622,0.0132638
19794,2105,1686,2680,0.538901,0.00528527
19810,979,2375,874,0.119348,0.00578607
19826,2514,1218,3722,0.655075,0.00212104
19842,564,3771,3617,0.445885,0.00277998
19858,2217,2614,1004,0.32486,0.00708665
19874,2089,1868,3953,0.89915,0.00201145
19890,554,3095,2209,0.22416,0.00996806
19906,1371,4000,2605,0.810974,0.00412999
19922,2224,3873,3132,1.49944,0.00156702
19938,2671,1809,680,0.202634,0.00871181
19954,610,3614,3501,0.451312,0.0030272
19970,3122,719,242,0.0324586,0.0195685
19986,3603,660,2063,0.28939,0.00733203
20002,2327,2435,234,0.0768741,0.00885861
20018,647,2964,561,0.0712787,0.00922123
20034,1522,4078,2697,0.95556,0.000687241
20050,3998,3526,1589,1.23616,0.00141044
20066,1646,3505,2967,0.959383,0.00184557
20082,86,1563,3743,0.0446014,0.00233763
20098,2862,1029,3746,0.652331,0.0344696
20114,1556,3252,2657,0.748377,0.00106334
