m,n,k,avg
0,119,878,102,0.000926285
0,697,237,51,0.000836039
0,32,55,128,0.000109558
0,3251,149,44,0.00226513
0,553,55,299,0.00084225
0,203,2787,406,0.0165832
0,1195,2212,323,0.0455696
0,276,276,1505,0.00806631
0,110,2787,2389,0.0529435
0,813,697,1024,0.0386726
0,3511,1756,3511,1.16116
0,94,87,37,7.364e-05
0,813,3251,69,0.0124461
0,753,1024,1896,0.0921221
0,1393,188,32,0.000848951
0,35,35,1024,0.000144445
0,323,1290,697,0.019933
0,3010,1505,87,0.0250766
0,1625,37,237,0.00135006
0,219,3251,2580,0.118816
0,32,1756,597,0.0040957
0,3251,64,110,0.00180842
0,276,1106,203,0.00403861
0,813,1195,697,0.043595
0,1625,94,753,0.00920373
0,323,188,1393,0.00627231
0,174,3792,348,0.0179845
0,1896,2580,161,0.04849
0,81,3251,59,0.00560357
0,299,69,753,0.00136023
0,149,1896,47,0.00129626
0,203,203,553,0.00179425
0,406,119,219,0.00107801
0,35,3251,138,0.00661036
0,47,119,948,0.000548377
0,55,59,161,0.000166459
0,3010,406,348,0.028311
0,75,439,219,0.00236238
0,439,1625,59,0.00339454
0,1625,1393,2048,0.283349
0,1024,174,299,0.0039913
0,406,2048,110,0.0062579
0,256,256,1290,0.0067444
0,1505,94,3792,0.0427585
0,94,1896,3010,0.0475935
0,439,64,102,0.000203501
0,149,219,474,0.00121786
0,1756,1195,75,0.00961793
0,35,3251,553,0.00746011
0,2048,44,110,0.000832389
0,138,1290,299,0.00365189
0,94,203,376,0.000641528
0,1896,64,203,0.00209717
0,87,553,697,0.00307837
0,512,4096,878,0.114619
0,1896,2048,35,0.010517
0,406,406,44,0.000721433
0,59,1195,188,0.0051663
0,323,1896,51,0.0028715
0,44,174,878,0.000686421
0,1290,138,878,0.0123303
0,256,645,1024,0.0124762
0,128,161,59,0.000116849
0,219,2787,439,0.018785
0,1393,1756,219,0.0310655
0,1195,878,2580,0.15442
0,299,348,161,0.00132745
0,81,32,110,0.000161156
0,188,44,3792,0.00327104
0,948,59,2048,0.00902066
0,161,2048,439,0.0095918
0,138,1896,1393,0.025019
0,219,1106,439,0.00739767
0,3010,2787,188,0.0857209
0,237,348,406,0.00260231
0,813,102,1505,0.0109129
0,2212,3010,138,0.0525729
0,188,406,64,0.000388187
0,813,1896,59,0.00667046
0,376,44,948,0.00157613
0,1505,47,44,0.000293479
0,40,3792,87,0.00510189
0,553,439,94,0.00161992
0,37,406,1896,0.00288978
0,2212,149,69,0.00191318
0,878,512,1106,0.0338694
0,2048,102,203,0.00339711
0,1896,1195,1290,0.167691
0,110,376,44,0.00019027
0,102,128,2580,0.00339397
0,81,40,3792,0.00149238
0,81,59,203,9.18972e-05
0,94,161,1393,0.00194191
0,237,237,161,0.000748732
0,1505,174,203,0.00395377
0,1290,406,51,0.00230285
0,174,138,40,0.000102902
0,4096,878,102,0.021767
0,32,348,1756,0.00231785
0,32,237,597,0.000490681
0,299,553,1896,0.0216987
0,376,1195,1896,0.049376
0,102,188,3792,0.00639826
0,1625,2580,512,0.140292
0,753,753,149,0.00554656
0,1625,75,1106,0.00987536
0,439,948,37,0.00138363
0,3251,1505,645,0.197573
0,188,75,406,0.000472853
0,406,753,2787,0.0553085
0,3010,2212,1195,0.45983
0,37,2048,553,0.00791123
0,299,813,2389,0.0407445
0,512,64,1195,0.00332262
0,32,2212,51,0.00133052
0,878,2212,219,0.0265117
0,3792,2580,35,0.0262233
0,102,2787,94,0.00216537
0,1896,174,553,0.0136553
0,119,299,203,0.000652826
0,813,2389,35,0.00553266
0,1393,3511,597,0.177972
0,69,1505,75,0.00270874
0,597,110,87,0.000504701
0,2389,1290,149,0.0262785
0,138,138,299,0.000651456
0,37,439,439,0.00089487
0,276,44,55,0.000262199
0,1290,32,878,0.00393795
0,138,1290,645,0.00778656
0,47,1290,55,0.00118409
0,149,1024,110,0.00138403
0,2212,40,323,0.00262887
0,40,323,1625,0.00214404
0,35,1625,3511,0.0232796
0,1024,138,3010,0.0408903
0,37,1896,299,0.00859727
0,1505,87,323,0.00347778
0,174,1106,878,0.0120494
0,94,161,44,0.000176733
0,203,59,645,0.000722365
0,87,138,69,0.000237084
0,128,87,102,0.000269337
0,3010,119,40,0.0014049
0,110,474,1625,0.00760811
0,813,697,512,0.0210021
0,4096,376,75,0.0082559
0,32,753,188,0.00196092
0,119,59,55,0.000118295
0,3792,35,3792,0.0468794
0,219,2580,697,0.0283917
0,753,161,75,0.00086927
0,1505,1024,2580,0.22859
0,119,1290,3010,0.0378989
0,69,3792,3010,0.0718223
0,1625,37,474,0.00283722
0,948,161,161,0.00190729
0,161,75,2787,0.00307542
0,119,47,2787,0.00171367
0,174,3792,51,0.00304691
0,597,102,553,0.00348526
0,37,2580,32,0.0012533
0,161,1625,323,0.00571203
0,512,102,948,0.00411802
0,3792,406,102,0.0101895
0,1290,3010,75,0.0184687
0,64,1505,1106,0.00959267
0,219,406,75,0.000576926
0,2212,1756,2580,0.603461
0,64,102,1393,0.000832166
0,51,102,174,0.000348844
0,32,1625,1024,0.00688348
0,323,128,35,0.000165161
0,3010,64,813,0.0125542
0,3010,59,1393,0.0198214
0,2048,406,110,0.00681848
0,119,376,948,0.00348209
0,512,948,2787,0.0908202
0,47,110,3511,0.00169509
0,1896,948,203,0.0206887
0,2389,697,94,0.0107184
0,37,813,149,0.00180376
0,276,81,119,0.000198011
0,474,753,1505,0.034454
0,1756,1195,32,0.00540778
0,35,110,948,0.000444749
0,64,299,2580,0.00497479
0,119,47,348,0.000163191
0,1393,697,948,0.0533399
0,1106,878,813,0.0461081
0,37,64,553,0.000110077
0,75,110,188,0.000544337
0,1756,69,256,0.00245414
0,597,81,138,0.000544075
0,47,161,2787,0.00208589
0,119,44,2787,0.00153275
0,323,174,948,0.0038558
0,1625,102,40,0.000773303
0,878,35,3792,0.0117871
0,188,1505,149,0.00326881
0,406,813,299,0.00549403
0,1505,1290,75,0.00967925
0,44,406,128,0.000700907
0,3010,219,87,0.0041337
0,59,219,102,0.000404749
0,40,37,474,7.0189e-05
0,188,44,2212,0.00188964
0,376,256,237,0.00162486
0,276,276,149,0.000937921
0,697,597,37,0.00128261
0,1393,3010,512,0.121216
0,645,697,645,0.0190825
0,474,1625,2212,0.104976
0,3792,3251,878,0.636812
0,32,3251,645,0.00722524
0,188,406,32,0.000256269
0,69,2048,203,0.0101946
0,128,597,3010,0.0166704
0,697,64,3010,0.0196882
0,3511,1195,376,0.1009
0,81,174,948,0.00116836
0,59,406,697,0.00177084
0,37,406,69,0.000315436
0,149,697,2389,0.019564
0,1106,128,948,0.0105742
0,597,813,512,0.0167929
0,119,32,813,0.000387953
0,3792,64,299,0.00587908
0,878,1195,35,0.00299089
0,323,813,256,0.0045846
0,697,44,1290,0.00336599
0,1106,553,59,0.00284702
0,110,40,1505,0.000840306
0,51,2580,813,0.011351
0,119,697,2048,0.0130401
0,1393,138,645,0.0099894
0,203,3511,32,0.00237484
0,110,299,1505,0.00426807
0,75,1106,94,0.00261313
0,87,323,299,0.000800359
0,3511,1393,174,0.0507279
0,3251,102,237,0.00650275
0,348,1290,119,0.00377219
0,138,203,149,0.000381159
0,1625,1024,161,0.0164799
0,276,188,128,0.000556142
0,1024,1393,376,0.0344571
0,276,439,348,0.00328941
0,81,1106,1393,0.01159
0,128,3792,1290,0.0448018
0,119,3010,237,0.00639189
0,44,1106,203,0.00403831
0,51,1756,512,0.00481857
0,174,110,512,0.00106251
0,75,3511,237,0.00624812
0,219,102,81,0.00013652
0,59,119,1896,0.00131507
0,439,138,1290,0.00608301
0,40,3511,1393,0.0199863
0,94,3511,102,0.0103966
0,69,2787,40,0.00264761
0,597,645,2580,0.0658617
0,87,32,188,5.71439e-05
0,51,219,299,0.00108532
0,55,47,1505,0.000456175
0,256,1505,69,0.00222253
0,645,1290,1024,0.0564513
0,1505,2787,753,0.187387
0,597,2212,161,0.0121665
0,219,753,94,0.00127078
0,439,753,3792,0.0829557
0,813,1195,2580,0.144132
0,219,75,2048,0.00278922
0,40,1393,44,0.000923078
0,35,44,2389,0.000487104
0,119,878,299,0.00227941
0,2212,276,219,0.00889016
0,3251,149,1505,0.0507493
0,3251,1756,3010,0.952263
0,645,1896,597,0.052648
0,553,1393,128,0.00641564
0,1106,1290,59,0.00616367
0,553,174,299,0.00212225
0,37,44,2212,0.000438603
0,813,406,149,0.00342586
0,1756,376,128,0.00590933
0,237,1625,94,0.00286033
0,1393,188,47,0.00121739
0,1195,94,406,0.00456027
0,35,35,4096,0.000649487
0,2580,256,237,0.0115953
0,323,4096,119,0.00997015
0,348,51,276,0.000447084
0,878,376,128,0.00307981
0,110,3792,1625,0.0448706
0,75,2048,59,0.00319125
0,323,474,32,0.000559507
0,813,149,81,0.000909513
0,1505,3511,376,0.116349
0,512,1505,102,0.00510637
0,87,3511,376,0.0116955
0,219,256,64,0.000323959
0,256,878,439,0.00693993
0,597,102,1106,0.00579348
0,94,3792,47,0.00177548
0,119,256,376,0.00100875
0,1756,2787,102,0.0319519
0,276,64,1625,0.00225016
0,645,553,219,0.00520113
0,55,59,55,5.69421e-05
0,376,128,138,0.000785893
0,323,87,203,0.000481053
0,47,1625,3010,0.0220036
0,439,1625,2787,0.124345
0,51,102,348,0.000176189
0,1505,32,348,0.00176193
0,597,299,276,0.00355213
0,237,40,474,0.000487456
0,697,81,553,0.00249216
0,3010,47,439,0.00491474
0,2389,1024,3511,0.476675
0,40,439,348,0.00260225
0,1024,1024,512,0.0349108
0,40,1896,878,0.00742388
0,94,1896,753,0.00999133
0,376,1896,69,0.00348341
0,32,128,37,5.46625e-05
0,1195,1106,697,0.0589376
0,37,813,474,0.00158305
0,203,47,138,0.000109434
0,44,138,2787,0.00160998
0,59,276,110,0.000535588
0,376,102,87,0.000271541
0,32,40,94,6.17984e-05
0,948,87,3251,0.0203527
0,1106,44,219,0.00096919
0,81,597,439,0.00206912
0,1106,174,3251,0.044782
0,323,81,1106,0.00236968
0,64,237,110,0.00052586
0,1505,1290,37,0.00556557
0,40,138,1896,0.00116269
0,69,948,1505,0.00969554
0,59,219,203,0.000792668
0,406,94,4096,0.012445
0,323,59,69,0.000111527
0,1024,1106,203,0.0134911
0,1290,2048,1505,0.227115
0,3251,81,2787,0.0561885
0,697,597,1896,0.0477167
0,1393,1896,1896,0.284888
0,645,697,697,0.0208922
0,2580,87,1756,0.0315601
0,2787,1896,299,0.0876045
0,32,3251,1106,0.0126082
0,138,1290,512,0.00697115
0,2580,1290,161,0.0306834
0,102,1393,597,0.0059384
0,948,59,348,0.00154143
0,439,276,219,0.00190806
0,64,597,128,0.00165202
0,37,406,40,0.000181139
0,161,878,102,0.00119866
0,878,512,753,0.0214452
0,299,3511,512,0.0363496
0,1290,2212,276,0.0480025
0,406,219,119,0.000857675
0,110,376,1505,0.0050676
0,3010,753,645,0.0795848
0,81,59,94,0.000164983
0,753,55,645,0.00228938
0,138,376,119,0.000517355
0,3251,878,102,0.019116
0,94,161,1195,0.0015986
0,323,813,37,0.00100101
0,1393,35,110,0.000487097
0,2048,753,138,0.0135969
0,94,1024,474,0.00376518
0,1625,203,276,0.0056746
0,1393,138,1106,0.0154609
0,110,878,2212,0.0155988
0,3792,948,35,0.00991756
0,323,64,3010,0.00493494
0,3010,128,439,0.0141643
0,188,32,3251,0.00243469
0,1505,2580,75,0.0194839
0,81,299,323,0.000762523
0,597,55,64,0.000166468
0,161,439,161,0.000916367
0,51,376,40,0.00027396
0,3792,237,174,0.0111157
0,1290,1625,645,0.0936196
0,348,40,3251,0.00451506
0,64,37,2212,0.000659441
0,948,1505,474,0.0456592
0,1625,55,32,0.000292781
0,2787,2389,406,0.159799
0,3010,32,35,0.000361575
0,1290,256,474,0.0114104
0,878,2212,878,0.103618
0,474,81,406,0.00133121
0,1106,94,119,0.000973525
0,348,1896,406,0.0186457
0,174,474,1505,0.00943788
0,44,64,69,6.4794e-05
0,219,1505,2389,0.0510453
0,51,3511,299,0.0207252
0,64,2212,119,0.00550621
0,69,203,1505,0.0018279
0,299,1195,1393,0.0319156
0,3010,439,102,0.0087765
0,47,1290,161,0.00375102
0,256,35,87,6.84345e-05
0,512,3792,348,0.0479719
0,2389,75,102,0.0017539
0,32,512,376,0.00232067
0,75,51,276,9.42221e-05
0,174,697,75,0.000869071
0,1505,87,81,0.00130382
0,1106,87,203,0.00171488
0,37,753,3511,0.0110915
0,2212,276,37,0.00219661
0,161,81,3511,0.00376995
0,59,102,1756,0.00108362
0,128,87,3511,0.00343184
0,4096,51,149,0.00240183
0,138,553,406,0.00263351
0,94,87,753,0.000586955
0,753,161,149,0.00150056
0,3251,2212,376,0.17832
0,1505,1024,3251,0.35004
0,35,35,2048,0.000352537
0,3511,276,512,0.0312332
0,110,276,35,0.000135925
0,32,37,3792,0.000633044
0,2389,51,219,0.00225909
0,299,1024,3511,0.0720053
0,2212,1625,1106,0.229751
0,1625,512,35,0.0025698
0,3010,237,1756,0.0844299
0,32,55,323,0.000251253
0,149,161,256,0.000546232
0,753,813,256,0.00986685
0,878,47,44,0.0001625
0,697,753,474,0.0160009
0,813,69,81,0.000384249
0,512,35,645,0.00120597
0,348,161,645,0.00304182
0,2389,47,75,0.000784114
0,51,1393,69,0.00180676
0,2048,1625,1625,0.285805
0,44,1290,2787,0.0172474
0,237,40,1756,0.00190975
0,174,2787,3010,0.0994798
0,1896,4096,59,0.0316955
0,1106,203,237,0.00422214
0,376,1896,40,0.00237886
0,2389,697,276,0.0300491
0,37,813,813,0.00276024
0,87,59,174,0.000314047
0,2580,40,697,0.00617074
0,753,2212,4096,0.405401
0,75,597,439,0.00190138
0,3511,51,645,0.00973016
0,813,348,110,0.00220639
0,55,348,276,0.00164781
0,376,102,128,0.000454045
0,75,94,597,0.000370636
0,59,35,149,0.000178999
0,1505,161,51,0.00113367
0,161,323,219,0.000988821
0,376,37,174,0.000244165
0,406,406,2212,0.023715
0,299,1756,1505,0.0478941
0,44,174,44,0.000118529
0,1290,138,2048,0.0284347
0,553,878,1505,0.0460351
0,110,1290,51,0.000743901
0,40,138,3251,0.00152454
0,299,119,753,0.00252565
0,645,102,697,0.00386789
0,1106,697,219,0.0104033
0,1393,64,3792,0.0277619
0,2787,174,40,0.00185908
0,32,138,878,0.000411445
0,597,59,376,0.00112738
0,1290,2048,47,0.00945255
0,87,948,276,0.00244592
0,512,87,948,0.00531312
0,256,188,2580,0.00992932
0,553,47,2389,0.00511558
0,44,753,2580,0.00905809
0,1195,439,348,0.0121352
0,299,1195,553,0.013597
0,110,512,174,0.000824265
0,813,645,753,0.0240046
0,1024,102,697,0.00693707
0,102,1393,1024,0.0110764
0,553,439,406,0.00738996
0,1756,406,3010,0.128457
0,138,59,2580,0.00198537
0,64,753,753,0.00395751
0,37,406,203,0.0010699
0,878,87,323,0.00202964
0,406,219,203,0.00146027
0,110,376,2580,0.00882705
0,813,37,174,0.000527302
0,1625,2212,149,0.0316819
0,138,1024,2048,0.0205256
0,174,256,512,0.00207307
0,1106,553,188,0.00742912
0,87,697,948,0.00535553
0,3511,149,75,0.00354111
0,94,1024,2389,0.0211979
0,376,3511,219,0.0180301
0,1290,645,406,0.0198011
0,276,1756,219,0.00706591
0,1505,645,299,0.0169923
0,1290,110,1024,0.0133536
0,299,37,2787,0.00338385
0,1024,51,878,0.00386896
0,256,1393,119,0.0027903
0,697,474,40,0.00114556
0,439,948,348,0.0102926
0,1290,81,87,0.000708215
0,406,753,188,0.00366811
0,47,1024,37,0.000568229
0,256,128,59,0.000173245
0,188,75,188,0.000233382
0,948,1505,2787,0.228285
0,376,813,102,0.00240803
0,2212,1625,119,0.025554
0,1024,32,149,0.000532429
0,110,2389,110,0.00242223
0,2580,3511,376,0.190379
0,3251,44,2212,0.0275594
0,2048,203,75,0.00227186
0,348,1896,203,0.00910779
0,119,203,35,0.000106476
0,138,439,299,0.00138937
0,597,110,174,0.00110688
0,174,3511,1505,0.0627002
0,203,87,2212,0.0036044
0,40,81,75,6.63697e-05
0,110,55,55,0.000123766
0,203,553,878,0.00687013
0,2787,1024,81,0.0153147
0,75,51,161,0.00021846
0,813,4096,1195,0.229843
0,439,553,237,0.00387558
0,69,64,299,0.000111447
0,553,1393,110,0.00565915
0,87,138,188,0.000188065
0,40,597,348,0.00313432
0,102,69,2048,0.00146025
0,64,4096,59,0.00548327
0,32,1195,1505,0.00727092
0,51,276,1505,0.00206562
0,697,276,697,0.00998465
0,87,1290,597,0.00645467
0,299,4096,75,0.00683711
0,32,37,64,5.22936e-05
0,102,102,1393,0.00157128
0,276,1106,3251,0.0647566
0,645,1896,94,0.00776009
0,1290,1195,3251,0.283475
0,94,59,2580,0.00147245
0,1106,64,1195,0.00684469
0,138,110,276,0.00040287
0,2389,3010,2580,1.08908
0,276,348,237,0.00168016
0,237,512,948,0.00842415
0,406,119,3511,0.0153399
0,59,4096,94,0.00788764
0,3511,256,161,0.0109222
0,2389,47,276,0.00264026
0,128,81,597,0.000560797
0,597,299,256,0.003451
0,128,553,40,0.000293291
0,1625,2787,87,0.0237441
0,3511,119,149,0.00546719
0,2212,1393,2580,0.462888
0,813,149,348,0.00356145
0,174,2580,553,0.0192354
0,1024,3792,1024,0.228878
0,406,323,1290,0.0117518
0,276,81,2048,0.00369221
0,276,64,51,0.000288114
0,40,44,119,0.000110328
0,276,64,299,0.000483606
0,219,94,237,0.000334229
0,69,753,474,0.00249745
0,40,128,59,9.42896e-05
0,3792,37,2787,0.0376202
0,553,1505,161,0.00869009
0,3511,348,439,0.0359686
0,94,597,119,0.00204174
0,276,2212,1625,0.0625414
0,32,102,697,0.000255066
0,110,1290,87,0.00113687
0,645,3511,323,0.0439988
0,276,237,1756,0.00987465
0,102,37,376,0.000133972
0,697,128,35,0.000346194
0,1896,87,1756,0.0216391
0,81,203,35,0.000162811
0,474,119,102,0.000607839
0,51,645,439,0.00159108
0,64,753,948,0.00435462
0,348,161,94,0.000479478
0,753,323,645,0.0112329
0,64,2212,1024,0.0168759
0,948,59,2389,0.0108937
0,439,1625,149,0.00679256
0,174,40,237,0.000137724
0,32,69,1195,0.000292177
0,2389,110,69,0.00187874
0,276,47,55,0.000264483
0,161,94,37,0.000129865
0,94,299,1625,0.00384679
0,149,87,69,0.000218565
0,948,59,87,0.000426117
0,1896,1393,102,0.0167169
0,3251,439,3251,0.278867
0,119,474,697,0.00325596
0,161,878,299,0.00286689
0,1896,94,512,0.0072511
0,1756,1505,55,0.0113278
0,40,512,188,0.00155175
0,75,47,128,0.000198546
0,376,237,256,0.00196173
0,203,110,948,0.00177625
0,1896,323,3792,0.152378
0,1756,2048,59,0.015783
0,69,2212,878,0.0121273
0,276,299,813,0.00474683
0,128,1024,161,0.0016872
0,553,645,1393,0.0327132
0,2389,94,2580,0.0449041
0,47,237,102,0.00038172
0,3511,149,32,0.00175761
0,69,37,81,0.000109439
