m,n,k,avg
0,96,112,96,0.000224689
0,82,335,4096,0.00886751
0,626,44,1369,0.00336998
0,1601,82,2190,0.0202204
0,32,535,44,0.00023174
0,2561,209,112,0.00426708
0,335,4096,153,0.0124437
0,245,51,245,0.00024107
0,2190,131,392,0.0106888
0,286,1369,535,0.01458
0,1873,82,1369,0.0158258
0,82,1369,245,0.00256336
0,392,82,3503,0.00861457
0,70,856,70,0.00141304
0,32,335,1873,0.00222751
0,131,1873,392,0.00702976
0,335,44,535,0.000780296
0,112,1601,1369,0.0168169
0,286,70,153,0.000248541
0,1171,60,32,0.0002325
0,392,626,286,0.0043351
0,1001,51,112,0.000509234
0,2190,1601,626,0.122453
0,1873,1001,2190,0.245594
0,1601,626,51,0.00378229
0,1369,392,179,0.0060352
0,96,392,245,0.000783016
0,209,112,286,0.000648097
0,44,2561,112,0.00479859
0,179,245,82,0.000317697
0,37,1601,32,0.000741774
0,153,44,3503,0.00234378
0,131,96,1001,0.00117651
0,335,1171,392,0.00941299
0,732,2995,70,0.0111567
0,2995,732,51,0.00886468
0,209,2995,3503,0.161379
0,626,1369,245,0.0110311
0,2561,1171,179,0.0320638
0,179,1369,1001,0.0202942
0,2190,535,626,0.0503389
0,153,1171,286,0.00389672
0,1873,2995,2190,0.624285
0,131,535,82,0.000432966
0,335,535,179,0.00217335
0,535,2995,32,0.00425123
0,732,44,2190,0.00675009
0,2995,96,2995,0.0716226
0,626,96,626,0.00344768
0,2561,60,856,0.00991876
0,51,209,535,0.000615934
0,209,51,732,0.000838174
0,44,626,1873,0.00487204
0,1873,286,70,0.00315046
0,458,286,458,0.00411537
0,70,2995,1001,0.0200887
0,458,32,335,0.00058596
0,60,3503,3503,0.0630712
0,245,626,1369,0.0143558
0,51,2190,82,0.00363906
0,209,392,32,0.00030893
0,44,60,286,0.000287433
0,179,856,112,0.00158779
0,392,179,245,0.00147062
0,1001,2190,179,0.0241431
0,856,1001,51,0.00382103
0,3503,37,2995,0.0359986
0,732,856,2190,0.0840913
0,2995,2561,856,0.413767
0,626,392,626,0.00926832
0,1369,1369,112,0.0133513
0,1369,82,60,0.000600109
0,70,44,1369,0.000500039
0,335,153,82,0.000365699
0,60,37,392,9.20594e-05
0,245,112,1001,0.00259901
0,335,4096,70,0.00646174
0,112,209,51,0.000100778
0,286,1369,245,0.00653966
0,458,153,112,0.000718036
0,1171,458,179,0.00591828
0,82,1369,732,0.00753592
0,392,82,458,0.00114144
0,1601,51,1171,0.00877823
0,70,856,209,0.00455231
0,856,2190,2190,0.257371
0,60,1001,60,0.00130251
0,245,2190,44,0.00225255
0,535,856,1171,0.0352109
0,112,1601,458,0.0063379
0,458,392,4096,0.0474604
0,392,626,96,0.00174369
0,1001,51,37,0.000188401
0,856,286,131,0.00218299
0,1873,1001,535,0.0524743
0,2561,245,245,0.0116775
0,1601,626,1873,0.117166
0,535,1001,1601,0.0547851
0,1369,392,44,0.00186519
0,96,392,82,0.00063212
0,82,1171,286,0.00297421
0,179,245,245,0.000868037
0,153,44,70,0.000203568
0,2190,112,70,0.00169605
0,32,1873,51,0.00132066
0,131,96,2995,0.00321976
0,335,1171,2190,0.0581335
0,458,626,458,0.00913816
0,112,60,856,0.000565372
0,458,245,1171,0.0090308
0,626,1369,82,0.00430709
0,2561,1171,32,0.00744641
0,179,1369,4096,0.0599349
0,2190,535,112,0.0101519
0,153,1171,1171,0.0144871
0,1873,2995,392,0.129898
0,131,535,335,0.00185337
0,535,2995,131,0.013214
0,1601,1369,1369,0.167894
0,112,458,96,0.000451201
0,458,1369,37,0.00195499
0,60,131,51,0.000130346
0,2561,60,2561,0.0266663
0,51,209,179,0.000606306
0,2190,37,732,0.00570853
0,179,82,856,0.00122097
0,1001,209,335,0.00520337
0,37,1001,2190,0.00906946
0,153,131,2995,0.00546541
0,245,626,1171,0.0116807
0,51,2190,458,0.00499833
0,209,392,4096,0.0243003
0,44,60,1601,0.000484659
0,335,1001,82,0.00199676
0,179,856,96,0.00119924
0,37,37,37,3.24652e-05
0,153,1873,335,0.00805979
0,32,44,131,7.99583e-05
0,856,1001,209,0.0102745
0,3503,37,153,0.00187988
0,732,856,60,0.00279056
0,2995,2561,44,0.0266559
0,626,392,2561,0.0423579
0,2561,4096,1873,1.03932
0,2190,1873,535,0.143026
0,286,458,3503,0.0345231
0,82,335,131,0.0011006
0,60,286,60,0.00031792
0,70,44,37,4.95418e-05
0,60,37,1601,0.000454932
0,51,60,458,0.000134088
0,2561,131,2995,0.0819839
0,209,179,1171,0.00376233
0,286,1369,60,0.00178125
0,1873,82,82,0.00157938
0,392,82,112,0.000276004
0,1001,1001,153,0.0101035
0,70,856,1171,0.00564373
0,856,2190,535,0.0602752
0,60,1001,335,0.00190999
0,3503,209,1369,0.0620403
0,245,2190,131,0.00490921
0,732,1369,1873,0.105858
0,51,626,96,0.00109654
0,209,1369,37,0.00109484
0,458,392,732,0.00948937
0,1171,60,535,0.00311368
0,392,626,2561,0.0431185
0,1001,51,1873,0.00730889
0,856,286,44,0.000978644
0,3503,1601,209,0.0659808
0,732,245,153,0.0023269
0,1601,626,458,0.0308203
0,626,60,1601,0.00496647
0,1369,392,1601,0.056514
0,96,392,4096,0.0141341
0,82,1171,96,0.00332235
0,70,1873,335,0.00428408
0,153,44,209,0.000137104
0,131,96,60,0.000152054
0,335,1171,44,0.00152421
0,112,60,2561,0.0017083
0,458,245,3503,0.030077
0,1171,1601,732,0.0816941
0,392,286,1001,0.00818869
0,2190,535,37,0.00373006
0,1873,2995,131,0.0439828
0,535,2995,1001,0.0950899
0,458,1369,286,0.0109882
0,1369,2190,1601,0.281735
0,1171,209,112,0.00216516
0,392,2190,82,0.00461404
0,1001,179,32,0.000602434
0,1873,286,626,0.0227139
0,37,1001,209,0.00305422
0,153,131,535,0.00107814
0,131,209,1873,0.00494146
0,335,1369,2561,0.0765139
0,96,1369,70,0.00192091
0,209,392,1001,0.006918
0,44,60,392,8.87533e-05
0,179,856,3503,0.0376447
0,37,37,1369,0.000265215
0,153,1873,82,0.00202255
0,32,44,32,2.29972e-05
0,535,392,209,0.00284213
0,732,856,245,0.00964463
0,2995,2561,179,0.0857209
0,626,392,70,0.00140851
0,96,60,1601,0.00101392
0,2190,1873,2190,0.472226
0,1873,856,626,0.0611536
0,535,245,1601,0.0155708
0,60,37,44,5.22782e-05
0,245,112,60,0.000161352
0,51,60,1873,0.00064404
0,209,179,2561,0.00818924
0,44,2190,535,0.00604888
0,179,286,732,0.00293036
0,392,82,51,0.000126758
0,1601,51,70,0.000465716
0,70,856,3503,0.0209785
0,4096,179,179,0.0103767
0,1369,32,245,0.0011539
0,60,1001,1001,0.00532251
0,3503,209,626,0.0314841
0,245,2190,392,0.0143358
0,732,1369,458,0.0313696
0,286,245,245,0.00127334
0,2995,458,2190,0.19524
0,209,1369,112,0.00238231
0,626,2995,1601,0.170791
0,44,209,82,0.000247745
0,179,2995,32,0.00206174
0,392,626,856,0.0144029
0,1001,51,626,0.00268221
0,856,286,2190,0.0362069
0,3503,1601,70,0.0262349
0,732,245,51,0.000836039
0,2995,60,245,0.00325415
0,626,112,179,0.00120702
0,1369,392,392,0.0144338
0,96,392,392,0.00133634
0,82,1171,1369,0.0114102
0,60,1601,112,0.00376662
0,245,392,286,0.00187316
0,335,1171,245,0.00641276
0,286,82,1873,0.00348408
0,112,60,179,0.000115406
0,286,392,70,0.000725057
0,1171,1601,51,0.00744837
0,392,286,1601,0.0123801
0,1001,3503,2190,0.397538
0,856,626,626,0.0205004
0,1873,2995,82,0.0279806
0,535,2995,4096,0.383482
0,1601,1369,286,0.0340084
0,112,458,1601,0.0071267
0,458,1369,1171,0.0452049
0,1369,2190,1001,0.181712
0,1171,209,458,0.00796224
0,392,2190,335,0.0182629
0,96,70,3503,0.00216938
0,4096,1001,96,0.0234666
0,856,82,37,0.000228986
0,1873,286,1873,0.0567569
0,96,32,458,0.000134664
0,37,1001,70,0.00107662
0,1601,179,535,0.0108879
0,32,856,245,0.00300604
0,1369,112,153,0.00231118
0,335,1369,856,0.0241179
0,112,335,2190,0.00612445
0,96,1369,286,0.00344426
0,286,4096,2995,0.182288
0,179,856,856,0.00935019
0,37,37,626,8.96766e-05
0,153,1873,2995,0.0539745
0,82,96,1601,0.00121888
0,32,44,2190,0.000405349
0,535,392,96,0.00151316
0,112,2561,245,0.00541008
0,286,112,179,0.000514892
0,626,392,286,0.0050723
0,2561,4096,112,0.0612751
0,458,209,1601,0.0120499
0,1873,856,1369,0.128362
0,1601,392,392,0.0159024
0,60,37,179,0.000204029
0,51,60,51,5.77155e-05
0,245,51,96,9.53124e-05
0,209,179,70,0.000226098
0,44,2190,2190,0.0208206
0,179,286,2995,0.0116863
0,37,3503,626,0.00893893
0,153,37,856,0.000624825
0,4096,179,44,0.00284016
0,856,2190,32,0.00489229
0,3503,209,153,0.00995561
0,245,2190,4096,0.150946
0,732,1369,112,0.00724805
0,51,626,1601,0.0049675
0,2995,458,535,0.0518508
0,209,1369,1171,0.0250812
0,626,2995,392,0.0496934
0,44,209,458,0.000415404
0,4096,856,179,0.0376442
0,179,2995,335,0.0123253
0,37,131,131,0.000193369
0,535,458,209,0.00308647
0,32,153,37,5.58568e-05
0,856,286,732,0.0125687
0,3503,1601,535,0.181765
0,732,245,2561,0.0333161
0,2995,60,1873,0.0247738
0,626,112,60,0.000512464
0,2190,44,153,0.00132595
0,3503,535,626,0.081998
0,82,1171,458,0.00419932
0,70,1873,1601,0.0208793
0,60,1601,37,0.00128353
0,245,392,96,0.000688546
0,51,2561,131,0.00670385
0,209,626,335,0.00308857
0,286,392,209,0.00173185
0,1171,1601,153,0.0165795
0,2995,335,2190,0.139231
0,1001,3503,44,0.0110178
0,856,626,1873,0.0682552
0,3503,60,392,0.00607573
0,335,32,2561,0.00310447
0,732,392,535,0.0109314
0,51,51,535,0.00010881
0,1601,1369,96,0.0135255
0,458,1369,2561,0.106517
0,1369,2190,335,0.0646637
0,1171,209,1873,0.0341024
0,392,2190,732,0.0400747
0,1001,179,535,0.00924216
0,4096,1001,209,0.0468322
0,82,44,2995,0.00124136
0,3503,458,60,0.00770318
0,732,70,44,0.000181544
0,1601,179,1601,0.0309131
0,32,856,82,0.00098386
0,458,32,37,5.25731e-05
0,131,209,112,0.000259532
0,335,1369,286,0.00916892
0,112,335,392,0.00147357
0,286,4096,1001,0.0766851
0,1171,535,1369,0.0493621
0,82,4096,335,0.00929361
0,70,535,96,0.00111256
0,153,1873,732,0.0159845
0,32,44,535,8.52083e-05
0,131,4096,2561,0.0856908
0,335,335,1873,0.0143172
0,112,2561,60,0.00166103
0,458,856,82,0.00246804
0,1171,37,209,0.000954713
0,1001,112,70,0.00084616
0,392,1001,286,0.0071041
0,2190,1873,131,0.0316612
0,1873,856,37,0.00560704
0,1601,392,1601,0.0693076
0,1369,626,458,0.0232259
0,535,245,2561,0.0252278
0,96,245,335,0.000811947
0,209,179,153,0.000524143
0,44,2190,209,0.00748316
0,179,286,44,0.000187193
0,32,2995,2561,0.0330738
0,131,60,535,0.000374844
0,335,392,732,0.00733989
0,732,1369,96,0.00626087
0,458,112,732,0.0033973
0,2995,458,70,0.00665812
0,209,1369,3503,0.0610899
0,626,2995,335,0.0321594
0,44,209,1369,0.00134564
0,2561,535,245,0.0194444
0,179,2995,1001,0.0363264
0,37,131,392,0.000622829
0,2190,1171,856,0.124367
0,153,535,286,0.00183549
0,1873,1369,2995,0.464119
0,131,1171,82,0.00111489
0,535,1369,60,0.00368208
0,245,96,60,0.000204304
0,732,245,856,0.0107572
0,626,112,2995,0.0188374
0,2561,96,2190,0.044227
0,2190,44,51,0.000432684
0,1873,245,179,0.00593037
0,286,856,1369,0.0239754
0,70,1873,535,0.00725358
0,209,60,2561,0.00266545
0,60,1601,1873,0.0181621
0,245,392,2561,0.015989
0,51,2561,44,0.00213757
0,458,626,2190,0.0368703
0,209,626,60,0.00069771
0,44,51,153,0.000139237
0,60,112,535,0.000370386
0,392,286,179,0.00128071
0,1001,3503,131,0.0303844
0,179,60,4096,0.00408057
0,4096,51,51,0.000892125
0,856,626,37,0.00183055
0,3503,60,2190,0.0374408
0,2995,1601,626,0.159672
0,626,856,458,0.0182735
0,1369,2190,60,0.0133448
0,131,131,535,0.00118542
0,96,70,209,0.000108829
0,856,82,626,0.00380337
0,3503,458,245,0.0246214
0,96,32,209,7.21448e-05
0,732,70,179,0.000703953
0,2995,209,70,0.003627
0,626,32,51,0.000103436
0,131,209,37,0.000105527
0,335,1369,96,0.00312052
0,96,1369,1369,0.0141386
0,286,4096,335,0.0230396
0,1171,535,458,0.0202663
0,82,4096,392,0.0124495
0,1001,856,1601,0.0828284
0,70,535,112,0.00133934
0,82,96,732,0.000480701
0,60,458,32,0.000346748
0,335,335,856,0.00701023
0,112,2561,626,0.0126577
0,458,856,1601,0.0390346
0,1171,37,2190,0.00916361
0,392,1001,37,0.00134531
0,1001,82,51,0.000372632
0,458,209,60,0.000586641
0,856,179,179,0.00234177
0,732,44,70,0.000190785
0,1601,392,82,0.00376271
0,1369,626,3503,0.182949
0,96,245,82,0.00060677
0,245,51,60,0.00027316
0,82,153,286,0.000332848
0,179,286,179,0.000760316
0,4096,856,1873,0.450115
0,37,3503,245,0.0122674
0,153,37,51,0.000145792
0,32,2995,70,0.00271454
0,131,60,2190,0.00170948
0,335,392,2995,0.0247598
0,112,96,626,0.000764464
0,458,44,1601,0.00312119
0,626,2995,82,0.00943362
0,2561,535,60,0.00645599
0,209,32,209,0.0001488
0,179,2995,2995,0.105085
0,37,131,2190,0.00107255
0,2190,1171,209,0.032641
0,153,535,856,0.00541278
0,1873,1369,732,0.108081
0,535,1369,335,0.0183972
0,1601,2995,2561,0.735345
0,112,732,70,0.000519782
0,458,2995,96,0.00998861
0,626,112,1001,0.00621516
0,2561,96,392,0.00872137
0,2190,44,1369,0.0119187
0,1873,51,179,0.00139542
0,1873,245,32,0.00144261
0,1601,112,112,0.00194941
0,60,1601,626,0.0060238
0,245,392,856,0.00593282
0,51,2561,2190,0.0305016
0,44,51,51,5.24335e-05
0,179,1001,70,0.00109002
0,153,153,2561,0.00542023
0,4096,51,153,0.00240183
0,856,626,112,0.0042597
0,3503,60,44,0.000870989
0,732,392,32,0.000950328
0,626,856,1369,0.0455639
0,856,82,2561,0.014624
0,856,44,32,0.000115468
0,3503,458,1873,0.185114
0,732,70,732,0.00305827
0,2995,209,535,0.0232627
0,60,209,2190,0.00269876
0,245,70,458,0.000688237
0,51,131,626,0.000455318
0,2190,153,44,0.00150331
0,286,4096,32,0.0035333
0,1171,535,82,0.00362919
0,82,4096,1601,0.04631
0,1001,856,286,0.0145118
0,70,535,458,0.00184081
0,856,1369,1001,0.0658166
0,60,458,131,0.00123017
0,245,1369,335,0.00655191
0,732,2190,3503,0.322324
0,51,732,37,0.00042481
0,209,2190,96,0.0034505
0,286,112,732,0.00223586
0,1171,37,535,0.00243572
0,96,60,4096,0.00227607
0,392,1001,1369,0.0339255
0,856,179,44,0.000627697
0,3503,2561,112,0.0632295
0,732,112,153,0.00121746
0,1601,392,335,0.0161073
0,1369,626,96,0.00526155
0,96,245,2995,0.00645963
0,82,153,70,0.000238802
0,70,96,245,0.000150914
0,131,60,32,8.48433e-05
0,535,96,153,0.000732947
0,112,96,1369,0.00165029
0,458,112,2190,0.0119078
0,286,1171,3503,0.0744156
0,1171,1873,392,0.0539142
0,392,37,1873,0.00311336
0,2190,1171,96,0.0142396
0,153,535,2561,0.0150682
0,32,153,1873,0.000919914
0,1873,1369,335,0.046673
0,131,1171,732,0.00852247
0,335,96,535,0.00144474
0,1601,2995,1171,0.296233
0,2561,245,1001,0.047091
0,112,732,209,0.00151222
0,286,32,153,0.000145842
0,1171,131,60,0.00110918
0,392,3503,82,0.00812289
0,1873,245,1601,0.0478718
0,1601,112,37,0.000725688
0,1369,179,131,0.00261075
0,96,856,96,0.00237154
0,458,626,1369,0.0262594
0,209,626,535,0.00571994
0,44,51,732,0.000155513
0,179,1001,1873,0.0228497
0,37,82,2561,0.000806668
0,153,1601,44,0.000990204
0,32,70,60,5.04805e-05
0,131,2561,153,0.00375219
0,535,335,392,0.00469439
0,732,392,335,0.00674724
0,1873,96,82,0.00157524
0,2995,1601,245,0.06174
0,626,856,96,0.00339881
0,2561,1873,70,0.0228682
0,1873,392,856,0.0374142
0,70,335,153,0.00116781
0,2995,209,2190,0.0923074
0,626,32,856,0.00172499
0,245,70,112,0.000164385
0,51,131,1873,0.00124881
0,2190,153,179,0.00464389
0,44,1001,535,0.00267031
0,179,51,1369,0.00126826
0,335,1001,335,0.00729633
0,1001,856,96,0.00526751
0,70,535,1873,0.00701162
0,82,96,1171,0.000894226
0,60,458,535,0.00157931
0,245,1369,732,0.0175303
0,732,2190,1171,0.106457
0,51,732,153,0.0017602
0,209,2190,209,0.00650643
0,82,1873,1601,0.0247645
0,179,3503,60,0.003069
0,392,1001,626,0.0165261
0,1001,82,458,0.00323449
0,4096,2190,2190,1.02567
0,458,209,51,0.000517526
0,856,179,1601,0.0178205
0,3503,2561,51,0.0343965
0,732,112,37,0.000357231
0,2995,37,179,0.00194761
0,626,245,131,0.00172905
0,1369,626,209,0.0117062
0,96,245,732,0.00171307
0,60,60,209,0.000264694
0,535,96,51,0.000212668
0,458,44,179,0.000377018
0,1171,1873,1601,0.17721
0,392,37,626,0.00104304
0,4096,856,70,0.0157008
0,1001,2995,458,0.0715404
0,4096,209,2190,0.135236
0,535,458,82,0.00153485
0,1873,1369,82,0.0137461
0,335,96,2995,0.00688815
0,112,732,2190,0.0136856
0,458,2995,458,0.0411641
0,1171,131,626,0.00951684
0,392,3503,131,0.0124599
0,1001,286,179,0.00370617
0,179,70,131,0.000150531
0,856,51,51,0.000191612
0,1873,245,1001,0.0306782
0,458,732,286,0.00643851
0,1601,112,3503,0.055097
0,82,535,82,0.00117209
0,179,1001,626,0.0080131
0,37,82,856,0.000257339
0,153,1601,2190,0.0323776
0,32,70,2995,0.000794015
0,131,2561,51,0.00167508
0,335,112,70,0.000204922
0,112,4096,179,0.00642379
0,286,335,245,0.00159713
0,626,856,286,0.0093772
0,2561,1873,209,0.060641
0,2190,4096,60,0.0356601
0,1873,392,2561,0.11003
0,1601,856,732,0.0580045
0,60,209,131,0.000513931
0,2561,335,1369,0.0786783
0,51,131,37,8.45022e-05
0,209,82,179,0.000244937
0,44,1001,1601,0.00749261
0,1873,70,112,0.00141557
0,37,626,458,0.00124249
0,153,209,2190,0.0060337
0,856,1369,60,0.00563102
0,60,458,2190,0.00566009
0,245,1369,2995,0.0593775
0,732,2190,209,0.0198661
0,96,2995,112,0.00263116
0,209,2190,856,0.0260261
0,626,3503,732,0.0904347
0,44,179,179,0.000489589
0,179,3503,245,0.0110274
0,1001,112,179,0.00210998
0,37,286,51,0.000175633
0,153,458,70,0.000401651
0,856,179,392,0.00466677
0,3503,2561,1873,0.931868
0,1873,51,1369,0.0105773
0,626,245,32,0.000443155
0,2561,44,153,0.00146632
0,535,245,82,0.000921629
0,856,70,51,0.000260797
0,82,153,626,0.000745209
0,70,96,2190,0.00153661
0,458,37,732,0.00136986
0,60,60,51,6.51773e-05
0,245,245,1601,0.00721903
0,51,37,179,0.000192807
0,209,286,458,0.002446
0,458,112,3503,0.0157102
0,286,1171,112,0.00271489
0,1171,1873,286,0.0369928
0,392,37,209,0.000291561
0,1001,2995,82,0.0152349
0,4096,209,732,0.0417442
0,856,392,3503,0.0775831
0,3503,179,2561,0.117694
