m,n,k,avg,std
55,308,84,32,0.000223891,0.0775784
56,426,84,32,0.000309994,0.0544471
57,588,84,32,0.000133713,0.105703
58,813,84,32,0.000204537,0.159131
59,1123,84,32,0.000275115,0.112052
60,1552,84,32,0.000400831,0.134798
61,2145,84,32,0.000879195,0.0495743
62,2964,84,32,0.00114244,0.0133522
63,4096,84,32,0.00188449,0.0194748
64,32,117,32,1.69933e-05,1.11858
65,44,117,32,6.31872e-05,0.0454074
66,61,117,32,8.58196e-05,0.110417
67,84,117,32,0.000114076,0.0920589
68,117,117,32,6.10373e-05,0.237033
69,161,117,32,7.27631e-05,0.258395
70,223,117,32,0.000105321,0.278664
71,308,117,32,0.000120056,0.161707
72,426,117,32,0.000167279,0.164159
73,588,117,32,0.000242375,0.118792
74,813,117,32,0.000365818,0.0998608
75,1123,117,32,0.000489007,0.090938
76,1552,117,32,0.000645895,0.069638
77,2145,117,32,0.000895821,0.0313011
78,2964,117,32,0.001238,0.0310269
79,4096,117,32,0.00225227,0.0411964
80,32,161,32,1.74039e-05,0.398934
81,44,161,32,9.27382e-05,0.140361
82,61,161,32,0.000123205,0.0963945
83,84,161,32,0.000170187,0.13253
84,117,161,32,7.20929e-05,0.113456
85,161,161,32,8.93194e-05,0.187897
86,223,161,32,0.000125229,0.102022
87,308,161,32,0.000160727,0.138211
88,426,161,32,0.000230815,0.134443
89,588,161,32,0.000333802,0.109204
90,813,161,32,0.000474199,0.107826
91,1123,161,32,0.000630676,0.0860889
92,1552,161,32,0.000825917,0.0489308
93,2145,161,32,0.00114108,0.0434003
94,2964,161,32,0.00154075,0.028795
95,4096,161,32,0.00274826,0.0160169
96,32,223,32,2.09445e-05,0.13301
97,44,223,32,9.97158e-05,0.110301
98,61,223,32,0.00013654,0.130267
99,84,223,32,0.000187697,0.109529
100,117,223,32,9.30955e-05,0.0998795
101,161,223,32,0.000114339,0.145884
102,223,223,32,0.000178426,0.124873
103,308,223,32,0.000226442,0.143639
104,426,223,32,0.000327983,0.117224
105,588,223,32,0.000443931,0.0885509
106,813,223,32,0.000605558,0.065509
107,1123,223,32,0.000810498,0.0585521
108,1552,223,32,0.00107904,0.0386211
109,2145,223,32,0.00147191,0.0309085
110,2964,223,32,0.00203735,0.0319523
111,4096,223,32,0.00354721,0.0296728
112,32,308,32,3.01041e-05,0.366209
113,44,308,32,0.000155205,0.0580517
114,61,308,32,0.000206483,0.0477154
115,84,308,32,0.000286843,0.0651613
116,117,308,32,0.000113114,0.102577
117,161,308,32,0.000139116,0.090074
118,223,308,32,0.000238936,0.129542
119,308,308,32,0.000316582,0.1058
120,426,308,32,0.00042245,0.10801
121,588,308,32,0.000553998,0.081108
122,813,308,32,0.000743736,0.0558904
123,1123,308,32,0.00101008,0.0375035
124,1552,308,32,0.00134874,0.0266067
125,2145,308,32,0.00189429,0.036812
126,2964,308,32,0.00254675,0.0338453
127,4096,308,32,0.00457242,0.0223358
128,32,426,32,4.38861e-05,0.50657
129,44,426,32,0.000217998,0.0768187
130,61,426,32,0.0002963,0.078157
131,84,426,32,0.000419992,0.0894882
132,117,426,32,0.000176612,0.177106
133,161,426,32,0.000222807,0.154386
134,223,426,32,0.000357382,0.0861216
135,308,426,32,0.000473826,0.0968194
136,426,426,32,0.000574401,0.0744886
137,588,426,32,0.000742933,0.0473345
138,813,426,32,0.00101975,0.0352223
139,1123,426,32,0.00136094,0.031544
140,1552,426,32,0.00189067,0.0391429
141,2145,426,32,0.00254594,0.0150292
142,2964,426,32,0.00354551,0.027475
143,4096,426,32,0.00635444,0.019328
144,32,588,32,5.20361e-05,0.221341
145,44,588,32,0.000283594,0.0627775
146,61,588,32,0.00039622,0.0768174
147,84,588,32,0.000529601,0.0588394
148,117,588,32,0.000240038,0.127149
149,161,588,32,0.000331218,0.0987863
150,223,588,32,0.000503774,0.0862749
151,308,588,32,0.000620082,0.0947441
152,426,588,32,0.000756087,0.060436
153,588,588,32,0.000984204,0.0255461
154,813,588,32,0.0013188,0.0313023
155,1123,588,32,0.00190682,0.0243014
156,1552,588,32,0.00244025,0.0211162
157,2145,588,32,0.00333891,0.0189384
158,2964,588,32,0.00463422,0.0192844
159,4096,588,32,0.0081391,0.00597429
160,32,813,32,7.9933e-05,0.328438
161,44,813,32,0.000434288,0.0870396
162,61,813,32,0.000558037,0.0500767
163,84,813,32,0.000794076,0.0512019
164,117,813,32,0.000392313,0.107065
165,161,813,32,0.000485625,0.105904
166,223,813,32,0.000707111,0.0696283
167,308,813,32,0.000870824,0.0576126
168,426,813,32,0.00100868,0.0245463
169,588,813,32,0.00133443,0.0441313
170,813,813,32,0.00178324,0.0225733
171,1123,813,32,0.00244801,0.0241525
172,1552,813,32,0.00340548,0.0331061
173,2145,813,32,0.00464581,0.0225234
174,2964,813,32,0.00644404,0.0299752
175,4096,813,32,0.0110801,0.00653019
176,32,1123,32,9.56277e-05,0.122813
177,44,1123,32,0.000580669,0.0397924
178,61,1123,32,0.000800893,0.0489973
179,84,1123,32,0.00112994,0.0425633
180,117,1123,32,0.000562423,0.0780696
181,161,1123,32,0.000683605,0.0563072
182,223,1123,32,0.000952652,0.0337658
183,308,1123,32,0.00111794,0.0242095
184,426,1123,32,0.00136604,0.0342393
185,588,1123,32,0.00181737,0.0378171
186,813,1123,32,0.00243788,0.0247086
187,1123,1123,32,0.00330952,0.00923566
188,1552,1123,32,0.00465966,0.0255883
189,2145,1123,32,0.00645338,0.0387339
190,2964,1123,32,0.0086838,0.0105617
191,4096,1123,32,0.0152973,0.0203889
192,32,1552,32,0.000144089,0.185867
193,44,1552,32,0.000815046,0.0340315
194,61,1552,32,0.00115648,0.0582834
195,84,1552,32,0.00140805,0.0380741
196,117,1552,32,0.000770435,0.0543353
197,161,1552,32,0.000935896,0.0292302
198,223,1552,32,0.00127953,0.0335004
199,308,1552,32,0.00153372,0.0451717
200,426,1552,32,0.00185464,0.0343498
201,588,1552,32,0.00241167,0.0211357
202,813,1552,32,0.00326911,0.0137838
203,1123,1552,32,0.00450598,0.0227445
204,1552,1552,32,0.00633878,0.0342978
205,2145,1552,32,0.00856176,0.00952812
206,2964,1552,32,0.0118888,0.017286
207,4096,1552,32,0.020576,0.0179046
208,32,2145,32,0.000255995,0.116743
209,44,2145,32,0.00119043,0.0429601
210,61,2145,32,0.00157333,0.0259438
211,84,2145,32,0.00215896,0.0344294
212,117,2145,32,0.00104383,0.00834697
213,161,2145,32,0.00131697,0.0522726
214,223,2145,32,0.0017415,0.02764
215,308,2145,32,0.0020447,0.0147465
216,426,2145,32,0.00251449,0.0303012
217,588,2145,32,0.00330306,0.0153992
218,813,2145,32,0.00447323,0.00825671
219,1123,2145,32,0.00616544,0.0209924
220,1552,2145,32,0.00845043,0.0133942
221,2145,2145,32,0.0119007,0.0252679
222,2964,2145,32,0.0163815,0.0223593
223,4096,2145,32,0.0278721,0.00983818
224,32,2964,32,0.000397855,0.149178
225,44,2964,32,0.00162308,0.0191233
226,61,2964,32,0.00213452,0.0128468
227,84,2964,32,0.002947,0.0350797
228,117,2964,32,0.00143079,0.0404012
229,161,2964,32,0.00172822,0.0435181
230,223,2964,32,0.0023643,0.0200613
231,308,2964,32,0.00281807,0.0307497
232,426,2964,32,0.00341097,0.0292482
233,588,2964,32,0.00454271,0.0245362
234,813,2964,32,0.00614567,0.00668037
235,1123,2964,32,0.00841508,0.0150102
236,1552,2964,32,0.0116681,0.0161346
237,2145,2964,32,0.0160716,0.0057935
238,2964,2964,32,0.022383,0.0163113
239,4096,2964,32,0.0383507,0.00896752
240,32,4096,32,0.000512017,0.0665866
241,44,4096,32,0.00207939,0.0171775
242,61,4096,32,0.00298033,0.0290495
243,84,4096,32,0.00398069,0.0137462
244,117,4096,32,0.00195432,0.0292331
245,161,4096,32,0.00237612,0.0409007
246,223,4096,32,0.00322465,0.0167282
247,308,4096,32,0.00382543,0.0232211
248,426,4096,32,0.00462825,0.00937929
249,588,4096,32,0.00627762,0.0278478
250,813,4096,32,0.00844979,0.0160332
251,1123,4096,32,0.0116439,0.0246867
252,1552,4096,32,0.0158412,0.00660132
253,2145,4096,32,0.0221945,0.0033305
254,2964,4096,32,0.0305806,0.0036999
255,4096,4096,32,0.0528215,0.0133003
256,32,32,44,8.4826e-06,1.06611
257,44,32,44,3.84346e-05,0.237734
258,61,32,44,5.0396e-05,0.279588
259,84,32,44,6.59204e-05,0.137158
260,117,32,44,9.50886e-05,0.255505
261,161,32,44,0.000124152,0.109272
262,223,32,44,0.000164319,0.0686427
263,308,32,44,0.000230203,0.0688888
264,426,32,44,5.37444e-05,0.248554
265,588,32,44,7.72201e-05,0.258259
266,813,32,44,9.86729e-05,0.143751
267,1123,32,44,0.000138275,0.152911
268,1552,32,44,0.000221325,0.156164
269,2145,32,44,0.000321188,0.170925
270,2964,32,44,0.0004423,0.10769
271,4096,32,44,0.000786968,0.0503888
272,32,44,44,7.6863e-06,0.358417
273,44,44,44,4.23888e-05,0.208709
274,61,44,44,5.28487e-05,0.17046
275,84,44,44,6.30178e-05,0.119039
276,117,44,44,9.73232e-05,0.119759
277,161,44,44,0.000132481,0.102948
278,223,44,44,0.000173985,0.0834508
279,308,44,44,0.00024378,0.06823
280,426,44,44,7.05034e-05,0.116856
281,588,44,44,9.90409e-05,0.156595
282,813,44,44,0.000140658,0.106501
283,1123,44,44,0.000213497,0.209132
284,1552,44,44,0.000293604,0.116927
285,2145,44,44,0.000403901,0.0906064
286,2964,44,44,0.000545209,0.0560605
287,4096,44,44,0.000920926,0.0294847
288,32,61,44,9.0429e-06,0.302728
289,44,61,44,4.38005e-05,0.203106
290,61,61,44,5.93815e-05,0.233117
291,84,61,44,7.60906e-05,0.147475
292,117,61,44,0.000100695,0.0978992
293,161,61,44,0.00013892,0.0672359
294,223,61,44,0.000205019,0.236127
295,308,61,44,0.000261551,0.0694769
296,426,61,44,9.95152e-05,0.221489
297,588,61,44,0.000128488,0.105567
298,813,61,44,0.000190349,0.162622
299,1123,61,44,0.000264646,0.116687
300,1552,61,44,0.000382686,0.105973
301,2145,61,44,0.000517769,0.0747083
302,2964,61,44,0.000703272,0.0536418
303,4096,61,44,0.0016279,0.0284868
304,32,84,44,1.17301e-05,0.230794
305,44,84,44,4.81088e-05,0.198964
306,61,84,44,6.20272e-05,0.195756
307,84,84,44,7.92815e-05,0.0638513
308,117,84,44,0.000120488,0.251366
309,161,84,44,0.000155105,0.0989501
310,223,84,44,0.000204565,0.0911058
311,308,84,44,0.00028529,0.0688999
312,426,84,44,0.000124815,0.100535
313,588,84,44,0.000189084,0.126769
314,813,84,44,0.00026587,0.137795
315,1123,84,44,0.000361235,0.112226
316,1552,84,44,0.00050104,0.0767465
317,2145,84,44,0.000976929,0.0249893
318,2964,84,44,0.00137261,0.0411058
319,4096,84,44,0.00216194,0.0350748
320,32,117,44,1.476e-05,0.183555
321,44,117,44,8.30607e-05,0.137616
322,61,117,44,0.000106652,0.094005
323,84,117,44,0.000153802,0.0702482
324,117,117,44,7.2997e-05,0.283987
325,161,117,44,9.23176e-05,0.299967
326,223,117,44,0.000122537,0.0971649
327,308,117,44,0.000153254,0.159961
328,426,117,44,0.000230938,0.196634
329,588,117,44,0.000322221,0.130152
330,813,117,44,0.000461273,0.107311
331,1123,117,44,0.000626783,0.0740563
332,1552,117,44,0.000835546,0.0364617
333,2145,117,44,0.00116123,0.0215733
334,2964,117,44,0.0015897,0.0315577
335,4096,117,44,0.00282087,0.0123017
336,32,161,44,1.91312e-05,0.150242
337,44,161,44,0.000116432,0.0984328
338,61,161,44,0.000153455,0.0687325
339,84,161,44,0.000210896,0.0679924
340,117,161,44,9.1568e-05,0.154116
341,161,161,44,0.000113052,0.147562
342,223,161,44,0.000167437,0.11674
343,308,161,44,0.00022315,0.127649
344,426,161,44,0.000303118,0.125993
345,588,161,44,0.000422574,0.0969927
346,813,161,44,0.000618889,0.0938734
347,1123,161,44,0.000837486,0.0617956
348,1552,161,44,0.00110474,0.0369668
349,2145,161,44,0.00148256,0.0264103
350,2964,161,44,0.00209627,0.0452001
351,4096,161,44,0.00352822,0.00746792
352,32,223,44,3.01599e-05,0.452425
353,44,223,44,0.000125341,0.085956
354,61,223,44,0.000169109,0.101354
355,84,223,44,0.0002319,0.0805255
356,117,223,44,0.000123355,0.196571
357,161,223,44,0.000157905,0.173875
358,223,223,44,0.000235686,0.0989547
359,308,223,44,0.000297304,0.10146
360,426,223,44,0.000417719,0.0870258
361,588,223,44,0.000563429,0.0687089
362,813,223,44,0.000767392,0.0621051
363,1123,223,44,0.00102356,0.0198013
364,1552,223,44,0.00140082,0.0283072
365,2145,223,44,0.00191259,0.015434
366,2964,223,44,0.00265644,0.0284721
367,4096,223,44,0.00531629,0.0293184
368,32,308,44,4.14151e-05,0.464419
369,44,308,44,0.000198105,0.0830387
370,61,308,44,0.000265427,0.0689195
371,84,308,44,0.000360291,0.0667519
372,117,308,44,0.000165082,0.142044
373,161,308,44,0.00019192,0.116126
374,223,308,44,0.000303602,0.101215
375,308,308,44,0.000389596,0.0933393
376,426,308,44,0.000535547,0.0883198
377,588,308,44,0.000693345,0.0554106
378,813,308,44,0.000986725,0.0407486
379,1123,308,44,0.00127195,0.0283577
380,1552,308,44,0.00170612,0.0239946
381,2145,308,44,0.00233527,0.0168508
382,2964,308,44,0.00322367,0.00967417
383,4096,308,44,0.00579661,0.002749
384,32,426,44,5.00281e-05,0.305565
385,44,426,44,0.000275839,0.0725875
386,61,426,44,0.000372641,0.0750502
387,84,426,44,0.00049778,0.0315505
388,117,426,44,0.000227632,0.181461
389,161,426,44,0.000278545,0.111866
390,223,426,44,0.000451341,0.087228
391,308,426,44,0.000570301,0.0887291
392,426,426,44,0.00071163,0.0606963
393,588,426,44,0.000935172,0.0285469
394,813,426,44,0.00127165,0.0319936
395,1123,426,44,0.0017741,0.0422574
396,1552,426,44,0.00236206,0.019439
397,2145,426,44,0.0032707,0.0222771
398,2964,426,44,0.00447749,0.0243232
399,4096,426,44,0.00775372,0.0148494
400,32,588,44,6.77745e-05,0.235965
401,44,588,44,0.000359935,0.0530671
402,61,588,44,0.000480913,0.0437873
403,84,588,44,0.000665533,0.0504632
404,117,588,44,0.000333357,0.153083
405,161,588,44,0.000445136,0.135763
406,223,588,44,0.000611392,0.0758593
407,308,588,44,0.000741346,0.0544704
408,426,588,44,0.000957792,0.0577493
409,588,588,44,0.00123199,0.0336295
410,813,588,44,0.00166014,0.0270177
411,1123,588,44,0.00227382,0.0196494
412,1552,588,44,0.00306712,0.0139013
413,2145,588,44,0.00420342,0.00675022
414,2964,588,44,0.00580322,0.00684286
415,4096,588,44,0.00998638,0.0066902
416,32,813,44,0.00010511,0.252788
417,44,813,44,0.000522101,0.0248135
418,61,813,44,0.00073195,0.0591734
419,84,813,44,0.00100977,0.0386645
420,117,813,44,0.000474443,0.0857864
421,161,813,44,0.000630181,0.096849
422,223,813,44,0.000853653,0.0595371
423,308,813,44,0.00103713,0.0455086
424,426,813,44,0.00126109,0.0292527
425,588,813,44,0.00166073,0.0316407
426,813,813,44,0.00227264,0.0191805
427,1123,813,44,0.00315526,0.0348082
428,1552,813,44,0.00419573,0.00802023
429,2145,813,44,0.0058015,0.00493467
430,2964,813,44,0.00807862,0.0196154
431,4096,813,44,0.0137592,0.0151932
432,32,1123,44,0.00014666,0.14398
433,44,1123,44,0.000764037,0.0223876
434,61,1123,44,0.00104508,0.0184574
435,84,1123,44,0.00143175,0.0359827
436,117,1123,44,0.000654894,0.0660936
437,161,1123,44,0.000809729,0.0497183
438,223,1123,44,0.00110474,0.00639965
439,308,1123,44,0.00135301,0.028429
440,426,1123,44,0.00170571,0.0209616
441,588,1123,44,0.00224386,0.0179454
442,813,1123,44,0.00311394,0.0271797
443,1123,1123,44,0.0041946,0.0063634
444,1552,1123,44,0.00571041,0.00453267
445,2145,1123,44,0.00801576,0.0222018
446,2964,1123,44,0.0110773,0.0177486
447,4096,1123,44,0.0187275,0.00442372
448,32,1552,44,0.000234087,0.129077
449,44,1552,44,0.0010989,0.0297815
450,61,1552,44,0.00150865,0.0125239
451,84,1552,44,0.00193955,0.0194126
452,117,1552,44,0.000900924,0.0406772
453,161,1552,44,0.00108342,0.0292456
454,223,1552,44,0.00149065,0.0266226
455,308,1552,44,0.00183441,0.0330936
456,426,1552,44,0.00236321,0.0407479
457,588,1552,44,0.00306467,0.026044
458,813,1552,44,0.00422811,0.0320879
459,1123,1552,44,0.00577234,0.0312792
460,1552,1552,44,0.00780873,0.00875926
461,2145,1552,44,0.0109225,0.0197589
462,2964,1552,44,0.0149433,0.00464887
463,4096,1552,44,0.0251608,0.00474352
464,32,2145,44,0.000432794,0.14992
465,44,2145,44,0.0015664,0.0152189
466,61,2145,44,0.00202909,0.0158496
467,84,2145,44,0.0025488,0.0300305
468,117,2145,44,0.00121777,0.0308603
469,161,2145,44,0.00148317,0.0340165
470,223,2145,44,0.00203863,0.0122817
471,308,2145,44,0.00249065,0.0189557
472,426,2145,44,0.00313268,0.00815989
473,588,2145,44,0.00414067,0.00999578
474,813,2145,44,0.00570799,0.00617291
475,1123,2145,44,0.00780704,0.00729572
476,1552,2145,44,0.0108508,0.0252384
477,2145,2145,44,0.0148495,0.00954789
478,2964,2145,44,0.0204736,0.00429146
479,4096,2145,44,0.0349297,0.0126509
480,32,2964,44,0.000566588,0.0551638
481,44,2964,44,0.00211816,0.0030201
482,61,2964,44,0.00282342,0.0412848
483,84,2964,44,0.00374719,0.0344729
484,117,2964,44,0.00165343,0.0215551
485,161,2964,44,0.00201781,0.0258617
486,223,2964,44,0.00281667,0.0304726
487,308,2964,44,0.00337147,0.00859611
488,426,2964,44,0.00426395,0.00554352
489,588,2964,44,0.00568519,0.0185383
490,813,2964,44,0.00780508,0.00854962
491,1123,2964,44,0.0106975,0.000110687
492,1552,2964,44,0.0145938,0.00395437
493,2145,2964,44,0.0202828,0.00386121
494,2964,2964,44,0.0281126,0.0104326
495,4096,2964,44,0.0475322,0.00968582
496,32,4096,44,0.000784116,0.0549977
497,44,4096,44,0.00303081,0.0505627
498,61,4096,44,0.00378811,0.00579351
499,84,4096,44,0.00505561,0.00751061
500,117,4096,44,0.00225234,0.0201461
501,161,4096,44,0.00275104,0.0281277
502,223,4096,44,0.00379124,0.00939571
503,308,4096,44,0.00474587,0.0378386
504,426,4096,44,0.00588136,0.02152
505,588,4096,44,0.00772878,0.00400705
506,813,4096,44,0.0106861,0.00994459
507,1123,4096,44,0.0147082,0.00560486
508,1552,4096,44,0.020403,0.0215485
509,2145,4096,44,0.0279923,0.00879831
510,2964,4096,44,0.0387024,0.00984344
511,4096,4096,44,0.0652764,0.00465287
512,32,32,61,1.00408e-05,1.2117
513,44,32,61,5.69038e-05,0.43226
514,61,32,61,6.86914e-05,0.179428
515,84,32,61,9.09229e-05,0.121967
516,117,32,61,0.000120036,0.0429485
517,161,32,61,0.000173025,0.0960725
518,223,32,61,0.000230778,0.0864482
519,308,32,61,5.13521e-05,0.123236
520,426,32,61,7.08014e-05,0.231864
521,588,32,61,0.000100361,0.156077
522,813,32,61,0.000140306,0.140527
523,1123,32,61,0.000199902,0.141878
524,1552,32,61,0.000308251,0.117341
525,2145,32,61,0.000433872,0.0957162
526,2964,32,61,0.00059318,0.0685644
527,4096,32,61,0.00104339,0.0554985
528,32,44,61,1.17089e-05,0.987552
529,44,44,61,5.78473e-05,0.18903
530,61,44,61,6.5232e-05,0.158984
531,84,44,61,9.64717e-05,0.149967
532,117,44,61,0.0001353,0.150948
533,161,44,61,0.000179096,0.0475159
534,223,44,61,0.000237278,0.0572589
535,308,44,61,6.92244e-05,0.154206
536,426,44,61,9.41771e-05,0.13742
537,588,44,61,0.000127902,0.0840827
538,813,44,61,0.000196752,0.124018
539,1123,44,61,0.000275534,0.113346
540,1552,44,61,0.000389078,0.0905867
541,2145,44,61,0.000540574,0.0879181
542,2964,44,61,0.000794941,0.127553
543,4096,44,61,0.00166902,0.0225479
544,32,61,61,1.34542e-05,0.49282
545,44,61,61,5.84898e-05,0.161802
546,61,61,61,7.69552e-05,0.127242
547,84,61,61,0.000102067,0.0973987
548,117,61,61,0.00013789,0.0992988
549,161,61,61,0.000198531,0.117505
550,223,61,61,0.00025664,0.0621978
551,308,61,61,9.03096e-05,0.108975
552,426,61,61,0.000127836,0.163077
553,588,61,61,0.000171927,0.106914
554,813,61,61,0.000248117,0.102482
555,1123,61,61,0.000354325,0.104669
556,1552,61,61,0.000506697,0.102492
557,2145,61,61,0.000665158,0.0484898
558,2964,61,61,0.000932621,0.0438983
559,4096,61,61,0.00164967,0.0203372
560,32,84,61,1.90291e-05,0.90861
561,44,84,61,6.45392e-05,0.189163
562,61,84,61,8.16868e-05,0.119826
563,84,84,61,0.000110044,0.101881
564,117,84,61,0.000148655,0.0965123
565,161,84,61,0.000209344,0.0808116
566,223,84,61,0.000276026,0.0655687
567,308,84,61,0.000119699,0.103781
568,426,84,61,0.0001638,0.101195
569,588,84,61,0.000239309,0.11736
570,813,84,61,0.000339611,0.116448
571,1123,84,61,0.000501174,0.0675034
572,1552,84,61,0.000677933,0.0426977
573,2145,84,61,0.00130156,0.0294175
574,2964,84,61,0.00171624,0.0334986
575,4096,84,61,0.00265654,0.0163333
576,32,117,61,2.14961e-05,0.464256
577,44,117,61,0.000109867,0.0861803
578,61,117,61,0.000145308,0.0752188
579,84,117,61,0.000178229,0.0713634
580,117,117,61,8.59363e-05,0.102533
581,161,117,61,0.000106584,0.0876467
582,223,117,61,0.000154031,0.110505
583,308,117,61,0.000208517,0.123814
584,426,117,61,0.000304035,0.119539
585,588,117,61,0.000482669,0.0921983
586,813,117,61,0.00067716,0.0618024
587,1123,117,61,0.000911896,0.0322654
588,1552,117,61,0.00122122,0.0297563
589,2145,117,61,0.0016673,0.0297441
590,2964,117,61,0.00226516,0.0207581
591,4096,117,61,0.00555596,0.0250028
592,32,161,61,2.41693e-05,0.116169
593,44,161,61,0.000158098,0.0818717
594,61,161,61,0.00021667,0.10367
595,84,161,61,0.000290166,0.0682238
596,117,161,61,0.000115184,0.132714
597,161,161,61,0.000142628,0.117734
598,223,161,61,0.000216089,0.147705
599,308,161,61,0.000292715,0.110525
600,426,161,61,0.000397943,0.0787105
601,588,161,61,0.000646713,0.127139
602,813,161,61,0.000816034,0.0332138
603,1123,161,61,0.00110596,0.025507
604,1552,161,61,0.00146448,0.027495
605,2145,161,61,0.00205389,0.00345596
606,2964,161,61,0.00276521,0.0300863
607,4096,161,61,0.00661975,0.0043251
608,32,223,61,3.53594e-05,0.254991
609,44,223,61,0.000174828,0.108221
610,61,223,61,0.000230469,0.0808374
611,84,223,61,0.00035218,0.309098
612,117,223,61,0.000153688,0.159778
613,161,223,61,0.000200689,0.167715
614,223,223,61,0.000304901,0.100594
615,308,223,61,0.000424808,0.116838
616,426,223,61,0.000564885,0.07024
617,588,223,61,0.000798769,0.0466686
618,813,223,61,0.00108221,0.0451124
619,1123,223,61,0.00130109,0.03879
620,1552,223,61,0.00190089,0.031258
621,2145,223,61,0.00266537,0.0274193
622,2964,223,61,0.0036504,0.00949592
623,4096,223,61,0.00923165,0.00739403
624,32,308,61,4.48287e-05,0.0646004
625,44,308,61,0.000271884,0.064242
626,61,308,61,0.000358391,0.0390562
627,84,308,61,0.000486272,0.0165808
628,117,308,61,0.000197084,0.172966
629,161,308,61,0.000254164,0.130741
630,223,308,61,0.000390484,0.095523
631,308,308,61,0.000527604,0.0856903
632,426,308,61,0.000706896,0.0495165
633,588,308,61,0.00097246,0.0271866
634,813,308,61,0.00135639,0.0469567
635,1123,308,61,0.00163188,0.0376326
636,1552,308,61,0.00237648,0.0182798
637,2145,308,61,0.00329897,0.00618927
638,2964,308,61,0.00452717,0.0281154
639,4096,308,61,0.0115456,0.0053747
640,32,426,61,6.27698e-05,0.146886
641,44,426,61,0.000407179,0.112282
642,61,426,61,0.000512204,0.0561948
643,84,426,61,0.000707266,0.0337393
644,117,426,61,0.000292113,0.0826623
645,161,426,61,0.000378635,0.0923681
646,223,426,61,0.00055513,0.0738454
647,308,426,61,0.000708734,0.0572327
648,426,426,61,0.000956416,0.0336087
649,588,426,61,0.00134981,0.051489
650,813,426,61,0.00179457,0.0192882
651,1123,426,61,0.00232843,0.0266614
652,1552,426,61,0.0032333,0.0116046
653,2145,426,61,0.00447258,0.00769595
654,2964,426,61,0.00620119,0.0241089
655,4096,426,61,0.0159843,0.00318405
656,32,588,61,9.09265e-05,0.282918
657,44,588,61,0.000503585,0.0778084
658,61,588,61,0.000622933,0.0562315
659,84,588,61,0.000986596,0.0602536
660,117,588,61,0.000410402,0.120206
661,161,588,61,0.000524058,0.0760471
662,223,588,61,0.000730903,0.0567673
663,308,588,61,0.000922356,0.034116
664,426,588,61,0.00126243,0.0339589
665,588,588,61,0.00175202,0.0269017
666,813,588,61,0.00242294,0.0285085
667,1123,588,61,0.00300379,0.00781607
668,1552,588,61,0.00435312,0.0193326
669,2145,588,61,0.00595117,0.00974692
670,2964,588,61,0.0083014,0.0240855
671,4096,588,61,0.0218551,0.0032377
672,32,813,61,0.00014583,0.145012
673,44,813,61,0.000745936,0.0300782
674,61,813,61,0.00100345,0.021046
675,84,813,61,0.00139238,0.0201369
676,117,813,61,0.000581734,0.0838395
677,161,813,61,0.000710486,0.0490644
678,223,813,61,0.00100402,0.0296991
679,308,813,61,0.00124971,0.023756
680,426,813,61,0.00169676,0.0274235
681,588,813,61,0.00238551,0.0380829
682,813,813,61,0.00325816,0.00973989
