m,n,k,avg,std
269,244,111,32,0.000103589,0.271121
270,286,111,32,0.000116938,0.188477
271,334,111,32,0.000142975,0.148974
272,391,111,32,0.000176146,0.261163
273,457,111,32,0.000182307,0.181978
274,535,111,32,0.000264454,0.247281
275,626,111,32,0.000264959,0.150027
276,732,111,32,0.000332662,0.163116
277,856,111,32,0.000380709,0.098299
278,1001,111,32,0.000429467,0.134831
279,1171,111,32,0.000563491,0.125179
280,1369,111,32,0.000620261,0.0937075
281,1601,111,32,0.000675123,0.0780758
282,1872,111,32,0.000794232,0.0395799
283,2190,111,32,0.000988398,0.00799528
284,2561,111,32,0.00128105,0.0589883
285,2995,111,32,0.00128225,0.0663269
286,3502,111,32,0.00142114,0.0465241
287,4096,111,32,0.0022115,0.0313832
288,32,130,32,4.88498e-05,0.419771
289,37,130,32,5.97699e-05,0.26014
290,43,130,32,7.13989e-05,0.243943
291,51,130,32,7.41369e-05,0.0619589
292,59,130,32,9.28985e-05,0.118588
293,69,130,32,0.000109277,0.274851
294,81,130,32,0.00011207,0.176052
295,95,130,32,0.000131202,0.111316
296,111,130,32,7.43954e-05,0.319227
297,130,130,32,6.56089e-05,0.282355
298,153,130,32,8.03638e-05,0.33852
299,179,130,32,9.28938e-05,0.351553
300,209,130,32,0.000105319,0.282092
301,244,130,32,0.000105107,0.16992
302,286,130,32,0.000125326,0.171035
303,334,130,32,0.000150767,0.161364
304,391,130,32,0.00019938,0.239409
305,457,130,32,0.000214753,0.215625
306,535,130,32,0.000256149,0.143161
307,626,130,32,0.000307193,0.180425
308,732,130,32,0.000357083,0.155894
309,856,130,32,0.000382795,0.0897069
310,1001,130,32,0.000501231,0.141367
311,1171,130,32,0.000584112,0.116446
312,1369,130,32,0.000648605,0.0846207
313,1601,130,32,0.000727605,0.0691791
314,1872,130,32,0.000863726,0.0624542
315,2190,130,32,0.000996174,0.0480834
316,2561,130,32,0.00141874,0.0625678
317,2995,130,32,0.00138721,0.0526683
318,3502,130,32,0.00163132,0.0455004
319,4096,130,32,0.00257624,0.0348866
320,32,153,32,4.64282e-05,0.156507
321,37,153,32,6.15415e-05,0.222849
322,43,153,32,7.52879e-05,0.237848
323,51,153,32,8.7819e-05,0.275619
324,59,153,32,8.93957e-05,0.221758
325,69,153,32,0.000107963,0.207599
326,81,153,32,0.000128966,0.17819
327,95,153,32,0.000144406,0.230448
328,111,153,32,8.01241e-05,0.222384
329,130,153,32,7.38302e-05,0.209556
330,153,153,32,8.80632e-05,0.204079
331,179,153,32,0.000106136,0.172626
332,209,153,32,0.000111158,0.251928
333,244,153,32,0.000141522,0.344456
334,286,153,32,0.000152245,0.176297
335,334,153,32,0.000186825,0.18073
336,391,153,32,0.000237355,0.172274
337,457,153,32,0.00026118,0.233652
338,535,153,32,0.000324224,0.164963
339,626,153,32,0.000332406,0.122969
340,732,153,32,0.000427101,0.129392
341,856,153,32,0.000472436,0.0882904
342,1001,153,32,0.000555467,0.0816997
343,1171,153,32,0.000622582,0.0637733
344,1369,153,32,0.000793427,0.100306
345,1601,153,32,0.000865773,0.0396212
346,1872,153,32,0.00100866,0.00737906
347,2190,153,32,0.00119108,0.0189218
348,2561,153,32,0.00163519,0.0280744
349,2995,153,32,0.00163305,0.0295216
350,3502,153,32,0.00190176,0.0476259
351,4096,153,32,0.00288646,0.0323281
352,32,179,32,6.4099e-05,0.129483
353,37,179,32,8.54045e-05,0.234707
354,43,179,32,0.00010351,0.21434
355,51,179,32,0.000117648,0.188923
356,59,179,32,0.000137461,0.18603
357,69,179,32,0.000152771,0.182372
358,81,179,32,0.000183968,0.0875767
359,95,179,32,0.000175599,0.112056
360,111,179,32,9.13538e-05,0.126626
361,130,179,32,8.68008e-05,0.23043
362,153,179,32,9.13432e-05,0.230205
363,179,179,32,0.000127508,0.295203
364,209,179,32,0.00013034,0.249917
365,244,179,32,0.000155044,0.219089
366,286,179,32,0.000185532,0.155387
367,334,179,32,0.000219076,0.112292
368,391,179,32,0.000296153,0.245602
369,457,179,32,0.000306668,0.226364
370,535,179,32,0.000361096,0.134496
371,626,179,32,0.000401548,0.0815318
372,732,179,32,0.000458967,0.112547
373,856,179,32,0.000528034,0.103262
374,1001,179,32,0.000648775,0.11747
375,1171,179,32,0.000713918,0.0617162
376,1369,179,32,0.00083088,0.0536127
377,1601,179,32,0.0010098,0.00572468
378,1872,179,32,0.0010885,0.0447093
379,2190,179,32,0.00129943,0.0396504
380,2561,179,32,0.00181496,0.0498071
381,2995,179,32,0.00181526,0.0183619
382,3502,179,32,0.00207686,0.0399708
383,4096,179,32,0.00294618,0.00937223
384,32,209,32,7.1199e-05,0.133966
385,37,209,32,8.378e-05,0.159261
386,43,209,32,0.000111334,0.255715
387,51,209,32,0.000122782,0.197527
388,59,209,32,0.000140612,0.205231
389,69,209,32,0.000159852,0.184139
390,81,209,32,0.000197701,0.203306
391,95,209,32,0.000207368,0.156127
392,111,209,32,9.41e-05,0.0950332
393,130,209,32,8.98265e-05,0.132258
394,153,209,32,0.000109657,0.246828
395,179,209,32,0.000136173,0.161017
396,209,209,32,0.000141712,0.210418
397,244,209,32,0.000182903,0.242424
398,286,209,32,0.000208573,0.15058
399,334,209,32,0.000261019,0.193458
400,391,209,32,0.000303231,0.088219
401,457,209,32,0.000349373,0.119818
402,535,209,32,0.000435014,0.159642
403,626,209,32,0.00046771,0.143513
404,732,209,32,0.000534664,0.137175
405,856,209,32,0.000608682,0.109948
406,1001,209,32,0.000721175,0.0804143
407,1171,209,32,0.000854213,0.0597078
408,1369,209,32,0.00100132,0.00764631
409,1601,209,32,0.0011278,0.057658
410,1872,209,32,0.00125489,0.0507702
411,2190,209,32,0.00149062,0.046394
412,2561,209,32,0.00202122,0.051764
413,2995,209,32,0.00201722,0.0512242
414,3502,209,32,0.00241231,0.0412492
415,4096,209,32,0.00353779,0.0406845
416,32,244,32,8.93877e-05,0.21266
417,37,244,32,0.000113818,0.229544
418,43,244,32,0.000138975,0.189766
419,51,244,32,0.000157263,0.151956
420,59,244,32,0.000169415,0.100697
421,69,244,32,0.000199761,0.1748
422,81,244,32,0.00023997,0.122693
423,95,244,32,0.000263352,0.0539509
424,111,244,32,0.000115283,0.278119
425,130,244,32,0.000111245,0.294534
426,153,244,32,0.000125784,0.288243
427,179,244,32,0.000142175,0.149258
428,209,244,32,0.00015489,0.150724
429,244,244,32,0.000197965,0.2144
430,286,244,32,0.000247832,0.173524
431,334,244,32,0.000284512,0.114808
432,391,244,32,0.000390753,0.287796
433,457,244,32,0.000376182,0.12023
434,535,244,32,0.000486163,0.132353
435,626,244,32,0.000502831,0.115489
436,732,244,32,0.000618622,0.125673
437,856,244,32,0.000689516,0.0995553
438,1001,244,32,0.0007703,0.0716031
439,1171,244,32,0.000923919,0.0276708
440,1369,244,32,0.00107116,0.0437094
441,1601,244,32,0.00123351,0.0847872
442,1872,244,32,0.0014834,0.0485275
443,2190,244,32,0.00175453,0.135805
444,2561,244,32,0.00237298,0.0322613
445,2995,244,32,0.00233265,0.0437564
446,3502,244,32,0.0026227,0.0368407
447,4096,244,32,0.00417302,0.0355298
448,32,286,32,9.13242e-05,0.171598
449,37,286,32,0.000135407,0.431863
450,43,286,32,0.000139612,0.0909123
451,51,286,32,0.000155341,0.109013
452,59,286,32,0.000176792,0.105441
453,69,286,32,0.000207868,0.161956
454,81,286,32,0.000248367,0.108631
455,95,286,32,0.000272119,0.115669
456,111,286,32,0.000126288,0.241734
457,130,286,32,0.000123031,0.208186
458,153,286,32,0.00014603,0.236788
459,179,286,32,0.000177364,0.213839
460,209,286,32,0.000196432,0.183072
461,244,286,32,0.00023944,0.131637
462,286,286,32,0.000290599,0.128381
463,334,286,32,0.00034768,0.10751
464,391,286,32,0.000433993,0.126593
465,457,286,32,0.000454349,0.149857
466,535,286,32,0.000566158,0.14005
467,626,286,32,0.000602967,0.128582
468,732,286,32,0.000688797,0.0808274
469,856,286,32,0.000748731,0.0671149
470,1001,286,32,0.000922039,0.00434294
471,1171,286,32,0.00107533,0.0399571
472,1369,286,32,0.00125413,0.0336958
473,1601,286,32,0.00137135,0.0386708
474,1872,286,32,0.00169133,0.0574102
475,2190,286,32,0.00189118,0.0294499
476,2561,286,32,0.00274358,0.047023
477,2995,286,32,0.00263747,0.0424469
478,3502,286,32,0.00310174,0.04146
479,4096,286,32,0.00447562,0.0278636
480,32,334,32,0.000112907,0.167974
481,37,334,32,0.000150596,0.21944
482,43,334,32,0.000169923,0.089904
483,51,334,32,0.000196726,0.168329
484,59,334,32,0.000231434,0.184322
485,69,334,32,0.00025141,0.107934
486,81,334,32,0.000321332,0.16347
487,95,334,32,0.000338695,0.139606
488,111,334,32,0.000149117,0.148446
489,130,334,32,0.000154726,0.221945
490,153,334,32,0.000186866,0.296349
491,179,334,32,0.000235202,0.248783
492,209,334,32,0.000239424,0.159428
493,244,334,32,0.000297829,0.140512
494,286,334,32,0.000347789,0.141511
495,334,334,32,0.000411795,0.13321
496,391,334,32,0.000516307,0.14884
497,457,334,32,0.000520677,0.0771522
498,535,334,32,0.000638465,0.104272
499,626,334,32,0.000644511,0.0699645
500,732,334,32,0.00079612,0.0758596
501,856,334,32,0.00091154,0.0613209
502,1001,334,32,0.000999736,0.0757401
503,1171,334,32,0.00120074,0.0446587
504,1369,334,32,0.00139323,0.0526716
505,1601,334,32,0.00164953,0.0482443
506,1872,334,32,0.00178852,0.0304947
507,2190,334,32,0.00216981,0.0336781
508,2561,334,32,0.0031138,0.0417691
509,2995,334,32,0.00289049,0.0185921
510,3502,334,32,0.00346318,0.0405258
511,4096,334,32,0.00535934,0.0409725
512,32,391,32,0.000131556,0.147922
513,37,391,32,0.000170561,0.170898
514,43,391,32,0.000195605,0.14367
515,51,391,32,0.000229053,0.105445
516,59,391,32,0.000273214,0.155013
517,69,391,32,0.000288209,0.0779439
518,81,391,32,0.000366209,0.03801
519,95,391,32,0.00039342,0.105037
520,111,391,32,0.00018866,0.283682
521,130,391,32,0.000189537,0.264154
522,153,391,32,0.000199338,0.122262
523,179,391,32,0.000264131,0.201496
524,209,391,32,0.00030151,0.106263
525,244,391,32,0.000343018,0.106002
526,286,391,32,0.000423738,0.147215
527,334,391,32,0.000507353,0.133324
528,391,391,32,0.0005751,0.114596
529,457,391,32,0.000624409,0.0994382
530,535,391,32,0.000701611,0.0903643
531,626,391,32,0.000783908,0.0646063
532,732,391,32,0.000863626,0.0596036
533,856,391,32,0.000995457,0.0399288
534,1001,391,32,0.00123787,0.0453649
535,1171,391,32,0.0014427,0.0603783
536,1369,391,32,0.00167086,0.0887182
537,1601,391,32,0.00194729,0.0429414
538,1872,391,32,0.00214126,0.0489818
539,2190,391,32,0.0026519,0.0476802
540,2561,391,32,0.00363105,0.036692
541,2995,391,32,0.00358276,0.0453514
542,3502,391,32,0.00408201,0.0229576
543,4096,391,32,0.00609267,0.0366398
544,32,457,32,0.000149927,0.0973132
545,37,457,32,0.000198624,0.0597297
546,43,457,32,0.000235099,0.135943
547,51,457,32,0.000269026,0.108822
548,59,457,32,0.0003146,0.128698
549,69,457,32,0.000340612,0.087151
550,81,457,32,0.000411657,0.0640997
551,95,457,32,0.000465868,0.0875878
552,111,457,32,0.000194659,0.172898
553,130,457,32,0.000201129,0.236306
554,153,457,32,0.000239097,0.142154
555,179,457,32,0.000293232,0.125682
556,209,457,32,0.000324397,0.0970186
557,244,457,32,0.000415338,0.144198
558,286,457,32,0.000467465,0.121134
559,334,457,32,0.000538293,0.114236
560,391,457,32,0.000625148,0.078154
561,457,457,32,0.000685293,0.0643864
562,535,457,32,0.000802504,0.0391001
563,626,457,32,0.00084931,0.0525828
564,732,457,32,0.00102,0.0393129
565,856,457,32,0.00115034,0.0594091
566,1001,457,32,0.00131653,0.0411649
567,1171,457,32,0.00162804,0.056073
568,1369,457,32,0.00185957,0.0428304
569,1601,457,32,0.00223375,0.068349
570,1872,457,32,0.00250833,0.0534194
571,2190,457,32,0.00293421,0.0547985
572,2561,457,32,0.00425496,0.0380129
573,2995,457,32,0.00407968,0.044047
574,3502,457,32,0.00467814,0.0402476
575,4096,457,32,0.00693628,0.0235664
576,32,535,32,0.000175346,0.140618
577,37,535,32,0.000233665,0.149607
578,43,535,32,0.000272686,0.140822
579,51,535,32,0.000306481,0.104033
580,59,535,32,0.000354995,0.0945331
581,69,535,32,0.00040356,0.104107
582,81,535,32,0.000481799,0.0674012
583,95,535,32,0.000544932,0.0901919
584,111,535,32,0.000253327,0.117971
585,130,535,32,0.000253026,0.184637
586,153,535,32,0.000300453,0.105651
587,179,535,32,0.000388721,0.145564
588,209,535,32,0.000417587,0.134489
589,244,535,32,0.000491302,0.0942019
590,286,535,32,0.000560788,0.104335
591,334,535,32,0.000654049,0.103642
592,391,535,32,0.000743285,0.0806268
593,457,535,32,0.000748797,0.0466524
594,535,535,32,0.000938637,0.0565092
595,626,535,32,0.00100469,0.0738489
596,732,535,32,0.00117266,0.0588886
597,856,535,32,0.00136351,0.0461145
598,1001,535,32,0.00161003,0.039917
599,1171,535,32,0.00181507,0.0338348
600,1369,535,32,0.00223862,0.0334261
601,1601,535,32,0.00233665,0.0213091
602,1872,535,32,0.00281579,0.0419076
603,2190,535,32,0.00343377,0.0361251
604,2561,535,32,0.00459489,0.00846651
605,2995,535,32,0.0047353,0.0316865
606,3502,535,32,0.00549832,0.0228344
607,4096,535,32,0.00763121,0.00978584
608,32,626,32,0.000214274,0.0814885
609,37,626,32,0.000264101,0.061875
610,43,626,32,0.000332068,0.0988531
611,51,626,32,0.000384687,0.114277
612,59,626,32,0.000444717,0.0434106
613,69,626,32,0.000488106,0.0833489
614,81,626,32,0.000606378,0.0666401
615,95,626,32,0.00064173,0.0353632
616,111,626,32,0.000305512,0.126826
617,130,626,32,0.000296819,0.187092
618,153,626,32,0.000398382,0.190797
619,179,626,32,0.000476041,0.203828
620,209,626,32,0.000471597,0.119816
621,244,626,32,0.00057149,0.0944823
622,286,626,32,0.00065282,0.117894
623,334,626,32,0.000737241,0.0882758
624,391,626,32,0.00086449,0.0430731
625,457,626,32,0.000881418,0.0585421
626,535,626,32,0.00109964,0.0549515
627,626,626,32,0.00110598,0.038258
628,732,626,32,0.0012954,0.0428608
629,856,626,32,0.00148561,0.0414723
630,1001,626,32,0.00170572,0.0274139
631,1171,626,32,0.00212127,0.0185463
632,1369,626,32,0.00239642,0.0319146
633,1601,626,32,0.0027135,0.0328272
634,1872,626,32,0.00336695,0.024745
635,2190,626,32,0.00391536,0.0475575
636,2561,626,32,0.00555012,0.0361123
637,2995,626,32,0.00516103,0.0399126
638,3502,626,32,0.00632329,0.0367691
639,4096,626,32,0.00910756,0.0290684
640,32,732,32,0.000238972,0.103708
641,37,732,32,0.000295037,0.073502
642,43,732,32,0.000372842,0.0811793
643,51,732,32,0.000418351,0.0836133
644,59,732,32,0.000479585,0.0814683
645,69,732,32,0.000558232,0.0964962
646,81,732,32,0.000701781,0.0611396
647,95,732,32,0.000780367,0.0283311
648,111,732,32,0.000356132,0.0955992
649,130,732,32,0.000357951,0.159503
650,153,732,32,0.000434319,0.104595
651,179,732,32,0.000530694,0.107289
652,209,732,32,0.00057266,0.0702411
653,244,732,32,0.000638923,0.0737364
654,286,732,32,0.000730106,0.0569758
655,334,732,32,0.000838545,0.090764
656,391,732,32,0.000963002,0.0484376
657,457,732,32,0.000998909,0.083496
658,535,732,32,0.00119888,0.0502904
659,626,732,32,0.00134322,0.0644254
660,732,732,32,0.00151176,0.0663186
661,856,732,32,0.00173036,0.0411769
662,1001,732,32,0.00194515,0.0187786
663,1171,732,32,0.00242807,0.00919947
664,1369,732,32,0.00289649,0.00705381
665,1601,732,32,0.00317263,0.026196
666,1872,732,32,0.00384877,0.0280434
667,2190,732,32,0.00445914,0.032588
668,2561,732,32,0.00634789,0.0383661
669,2995,732,32,0.0060328,0.0376288
670,3502,732,32,0.00732965,0.0240664
671,4096,732,32,0.0103422,0.0330073
672,32,856,32,0.000305387,0.154718
673,37,856,32,0.000378866,0.132904
674,43,856,32,0.000438388,0.102896
675,51,856,32,0.00052991,0.0814507
676,59,856,32,0.000599376,0.080169
677,69,856,32,0.000653317,0.0672774
678,81,856,32,0.000778824,0.035496
679,95,856,32,0.000934935,0.0493462
680,111,856,32,0.000436377,0.0694094
681,130,856,32,0.000446206,0.137731
682,153,856,32,0.000504957,0.101923
683,179,856,32,0.000584285,0.0725497
684,209,856,32,0.000660157,0.0774129
685,244,856,32,0.00072963,0.0469105
686,286,856,32,0.000850846,0.0625355
687,334,856,32,0.000949044,0.0209398
688,391,856,32,0.0010749,0.0271488
689,457,856,32,0.0012143,0.0439775
690,535,856,32,0.00138042,0.0620092
691,626,856,32,0.00154316,0.0539838
692,732,856,32,0.00175525,0.0572636
693,856,856,32,0.00198673,0.0328667
694,1001,856,32,0.00229063,0.0275958
695,1171,856,32,0.00270296,0.0409958
696,1369,856,32,0.00325916,0.0369466
