,nbytes,nnodes,ppn,avg,std
236,79889,2,16,0.000245564,0.423241
237,474860,2,16,0.00121048,0.192745
238,2822557,2,16,0.0051453,0.121616
239,16777216,2,16,0.023707,0.109437
288,64,2,32,2.85665e-05,0.259405
289,380,2,32,5.86939e-05,1.20304
290,2261,2,32,5.0047e-05,0.171712
291,13440,2,32,0.000102474,0.358427
292,79889,2,32,0.000280711,0.49117
293,474860,2,32,0.00130692,0.1885
294,2822557,2,32,0.0121643,0.0969933
295,16777216,2,32,0.0558058,0.0226826
344,64,2,64,3.72672e-05,0.233768
345,380,2,64,3.9067e-05,0.239795
346,2261,2,64,5.10148e-05,0.598645
347,13440,2,64,0.000137428,0.572336
348,79889,2,64,0.000340908,0.531927
349,474860,2,64,0.00362884,0.106498
350,2822557,2,64,0.0133931,0.234084
351,16777216,2,64,0.0691313,0.0915258
16,64,4,1,2.31281e-05,0.421234
17,380,4,1,4.35388e-05,0.707186
18,2261,4,1,3.81113e-05,0.670465
19,13440,4,1,7.32818e-05,0.629076
20,79889,4,1,0.000263841,0.414907
21,474860,4,1,0.00114844,0.160463
22,2822557,4,1,0.00348117,0.0850878
23,16777216,4,1,0.00796909,0.138651
72,64,4,2,5.69878e-05,1.60879
73,380,4,2,9.49425e-05,2.06172
74,2261,4,2,4.80968e-05,0.437146
75,13440,4,2,0.000107684,0.274966
76,79889,4,2,0.000261732,0.262988
77,474860,4,2,0.00130632,0.27727
78,2822557,4,2,0.00422483,0.0846541
79,16777216,4,2,0.0153999,0.159248
128,64,4,4,3.45635e-05,0.375254
129,380,4,4,4.19331e-05,0.201709
130,2261,4,4,4.80247e-05,0.371075
131,13440,4,4,9.79634e-05,0.540731
132,79889,4,4,0.000333634,0.661507
133,474860,4,4,0.00116745,0.154346
134,2822557,4,4,0.00446027,0.158931
135,16777216,4,4,0.02024,0.129307
184,64,4,8,3.9801e-05,0.465211
185,380,4,8,4.42763e-05,0.457793
186,2261,4,8,6.13017e-05,0.385623
187,13440,4,8,0.000145707,0.83753
188,79889,4,8,0.000357089,0.538338
189,474860,4,8,0.00131272,0.200732
190,2822557,4,8,0.00520198,0.120604
191,16777216,4,8,0.0231021,0.109661
240,64,4,16,3.44528e-05,0.266575
241,380,4,16,6.77458e-05,0.649051
242,2261,4,16,6.32502e-05,0.751789
243,13440,4,16,0.000164213,0.903139
244,79889,4,16,0.000366991,0.471754
245,474860,4,16,0.0013848,0.210011
246,2822557,4,16,0.0054328,0.162864
247,16777216,4,16,0.0248902,0.126926
296,64,4,32,3.92963e-05,0.227898
297,380,4,32,7.43578e-05,1.11127
298,2261,4,32,7.80587e-05,0.524508
299,13440,4,32,0.000150974,0.444292
300,79889,4,32,0.000402383,0.329799
301,474860,4,32,0.00138597,0.14787
302,2822557,4,32,0.00571223,0.126554
303,16777216,4,32,0.0276094,0.120922
352,64,4,64,5.71884e-05,0.837479
353,380,4,64,5.61278e-05,0.558895
354,2261,4,64,9.69818e-05,1.53934
355,13440,4,64,0.000223763,0.423727
356,79889,4,64,0.000428144,0.455181
357,474860,4,64,0.00445745,0.10612
358,2822557,4,64,0.0176593,0.179451
359,16777216,4,64,0.0908087,0.0485344
24,64,8,1,3.45671e-05,0.506173
25,380,8,1,6.02013e-05,0.487791
26,2261,8,1,5.967e-05,0.583635
27,13440,8,1,0.000134577,0.464807
28,79889,8,1,0.000438333,0.304181
29,474860,8,1,0.00143552,0.193019
30,2822557,8,1,0.0031056,0.182348
31,16777216,8,1,0.0100112,0.11353
80,64,8,2,4.29044e-05,0.416104
81,380,8,2,6.77065e-05,0.364048
82,2261,8,2,8.23062e-05,0.466352
83,13440,8,2,0.000148632,0.304846
84,79889,8,2,0.000317292,0.254718
85,474860,8,2,0.00126008,0.164478
86,2822557,8,2,0.00415843,0.13608
87,16777216,8,2,0.0163048,0.148223
136,64,8,4,4.7476e-05,0.413109
137,380,8,4,6.78079e-05,0.470572
138,2261,8,4,7.89893e-05,0.421783
139,13440,8,4,0.000238652,1.06703
140,79889,8,4,0.000470501,0.605056
141,474860,8,4,0.00133655,0.179482
142,2822557,8,4,0.00520563,0.186492
143,16777216,8,4,0.0210958,0.109495
192,64,8,8,4.38761e-05,0.280363
193,380,8,8,6.14553e-05,0.272533
194,2261,8,8,8.51963e-05,0.390079
195,13440,8,8,0.000256191,0.796645
196,79889,8,8,0.000424183,0.520851
197,474860,8,8,0.00155468,0.217046
198,2822557,8,8,0.00555952,0.184312
199,16777216,8,8,0.0242538,0.122331
248,64,8,16,4.81423e-05,0.3186
249,380,8,16,0.00011178,0.919685
250,2261,8,16,8.80018e-05,0.31298
251,13440,8,16,0.000235081,0.925123
252,79889,8,16,0.000489776,0.413118
253,474860,8,16,0.00145883,0.18688
254,2822557,8,16,0.0056632,0.188402
255,16777216,8,16,0.02645,0.123025
304,64,8,32,6.20343e-05,0.579097
305,380,8,32,0.000117186,0.844863
306,2261,8,32,0.00010806,0.613987
307,13440,8,32,0.000249668,0.520373
308,79889,8,32,0.000455392,0.377825
309,474860,8,32,0.0015002,0.123409
310,2822557,8,32,0.00579782,0.116552
311,16777216,8,32,0.0283951,0.11507
360,64,8,64,6.87466e-05,0.186899
361,380,8,64,8.85953e-05,0.193026
362,2261,8,64,0.000344006,3.19477
363,13440,8,64,0.000246312,0.565481
364,79889,8,64,0.000540851,0.393082
365,474860,8,64,0.00507814,0.0923117
366,2822557,8,64,0.0185726,0.158481
367,16777216,8,64,0.0962811,0.0486373
32,64,16,1,4.73795e-05,0.30743
33,380,16,1,7.02272e-05,0.319882
34,2261,16,1,9.29461e-05,0.407993
35,13440,16,1,0.000183946,0.289971
36,79889,16,1,0.000478045,0.284862
37,474860,16,1,0.00143664,0.199474
38,2822557,16,1,0.0049325,0.0791271
39,16777216,16,1,0.0113975,0.132643
88,64,16,2,5.76245e-05,0.38729
89,380,16,2,8.17874e-05,0.288179
90,2261,16,2,9.7449e-05,0.252452
91,13440,16,2,0.00019315,0.228435
92,79889,16,2,0.000365844,0.198683
93,474860,16,2,0.00152261,0.224486
94,2822557,16,2,0.00489079,0.168412
95,16777216,16,2,0.0175613,0.173108
144,64,16,4,8.15356e-05,0.27829
145,380,16,4,0.000105612,0.216499
146,2261,16,4,0.000101954,0.293346
147,13440,16,4,0.000223028,0.346094
148,79889,16,4,0.000503686,0.497823
149,474860,16,4,0.00156434,0.230083
150,2822557,16,4,0.00549391,0.165324
151,16777216,16,4,0.0231784,0.131848
200,64,16,8,6.09583e-05,0.397898
201,380,16,8,8.71671e-05,0.344534
202,2261,16,8,0.000105508,0.240834
203,13440,16,8,0.000323602,0.799917
204,79889,16,8,0.000534941,0.399372
205,474860,16,8,0.00161578,0.189647
206,2822557,16,8,0.0059334,0.12069
207,16777216,16,8,0.0251031,0.11395
256,64,16,16,7.20908e-05,0.371384
257,380,16,16,0.000137691,0.635251
258,2261,16,16,0.00010546,0.178025
259,13440,16,16,0.000348096,0.414959
260,79889,16,16,0.000551,0.341325
261,474860,16,16,0.00158029,0.139975
262,2822557,16,16,0.00600061,0.126332
263,16777216,16,16,0.026974,0.141262
312,64,16,32,7.20872e-05,0.213147
313,380,16,32,0.000146994,0.68126
314,2261,16,32,0.000141475,0.774205
315,13440,16,32,0.000250134,0.378685
316,79889,16,32,0.000558995,0.267289
317,474860,16,32,0.00159538,0.112422
318,2822557,16,32,0.006243,0.146428
319,16777216,16,32,0.0289218,0.108011
368,64,16,64,9.14205e-05,0.344545
369,380,16,64,0.000101694,0.395506
370,2261,16,64,0.000130102,0.482792
371,13440,16,64,0.000278149,0.258921
372,79889,16,64,0.000643701,0.223408
373,474860,16,64,0.00183698,0.118651
374,2822557,16,64,0.0192832,0.15023
375,16777216,16,64,0.10199,0.0322852
40,64,32,1,7.54741e-05,0.384842
41,380,32,1,0.000106772,0.324897
42,2261,32,1,0.000118041,0.288543
43,13440,32,1,0.000242952,0.350644
44,79889,32,1,0.000606813,0.200357
45,474860,32,1,0.00168322,0.192955
46,2822557,32,1,0.00551832,0.0727747
47,16777216,32,1,0.012596,0.0924726
96,64,32,2,9.50906e-05,0.329176
97,380,32,2,0.000111221,0.242084
98,2261,32,2,0.000143632,0.258261
99,13440,32,2,0.00026252,0.140882
100,79889,32,2,0.000456729,0.217923
101,474860,32,2,0.00180638,0.24762
102,2822557,32,2,0.00528389,0.176794
103,16777216,32,2,0.0194931,0.0917066
152,64,32,4,8.86992e-05,0.269147
153,380,32,4,0.000112818,0.183467
154,2261,32,4,0.000146058,0.279178
155,13440,32,4,0.000394717,0.648199
156,79889,32,4,0.000632101,0.474544
157,474860,32,4,0.00170437,0.210275
158,2822557,32,4,0.00563917,0.119822
159,16777216,32,4,0.0240629,0.134804
208,64,32,8,8.51698e-05,0.309387
209,380,32,8,0.000109002,0.222813
210,2261,32,8,0.000153374,0.192028
211,13440,32,8,0.000437358,0.524162
212,79889,32,8,0.000637259,0.429446
213,474860,32,8,0.00180373,0.23622
214,2822557,32,8,0.00603578,0.154271
215,16777216,32,8,0.0261336,0.136537
264,64,32,16,8.33182e-05,0.32938
265,380,32,16,0.000112864,0.303332
266,2261,32,16,0.000134882,0.249898
267,13440,32,16,0.000310498,0.450419
268,79889,32,16,0.000671748,0.303246
269,474860,32,16,0.00173389,0.18068
270,2822557,32,16,0.00613382,0.138424
271,16777216,32,16,0.0274755,0.12137
320,64,32,32,9.77342e-05,0.508012
321,380,32,32,0.000148838,0.961382
322,2261,32,32,0.000146779,0.240769
323,13440,32,32,0.000333545,0.517874
324,79889,32,32,0.000629612,0.207758
325,474860,32,32,0.00169411,0.113164
326,2822557,32,32,0.00629858,0.179799
327,16777216,32,32,0.0295194,0.129527
376,64,32,64,0.000196018,1.96282
377,380,32,64,0.000294635,2.64773
378,2261,32,64,0.00020412,1.20534
379,13440,32,64,0.000339049,0.478478
380,79889,32,64,0.000899206,0.822525
381,474860,32,64,0.00193766,0.170081
382,2822557,32,64,0.00722805,0.258441
383,16777216,32,64,0.0349456,0.0809721
