,nbytes,nnodes,ppn,avg,std
703,16777216,2,64,0.0676362,0.0815391
32,64,4,1,2.13901e-05,0.274303
33,147,4,1,3.53237e-05,0.560072
34,338,4,1,3.61352e-05,0.624702
35,776,4,1,3.52881e-05,0.510234
36,1783,4,1,4.24727e-05,0.594185
37,4096,4,1,4.38006e-05,0.50127
38,9410,4,1,5.43257e-05,0.544062
39,21619,4,1,9.16709e-05,0.552358
40,49667,4,1,0.000144153,0.460606
41,114105,4,1,0.000406475,0.233534
42,262144,4,1,0.000553133,0.287548
43,602249,4,1,0.00108804,0.107827
44,1383604,4,1,0.00162282,0.15275
45,3178688,4,1,0.00407021,0.0811218
46,7302707,4,1,0.00434435,0.186551
47,16777216,4,1,0.00810413,0.140462
144,64,4,2,3.52803e-05,0.467174
145,147,4,2,4.07207e-05,0.406344
146,338,4,2,6.90104e-05,1.35609
147,776,4,2,7.79958e-05,1.63319
148,1783,4,2,6.88712e-05,0.750573
149,4096,4,2,6.0196e-05,0.542505
150,9410,4,2,0.000104652,0.406847
151,21619,4,2,0.000157622,0.614183
152,49667,4,2,0.000308683,0.921028
153,114105,4,2,0.000561942,0.281082
154,262144,4,2,0.000805355,0.178423
155,602249,4,2,0.0014984,0.14606
156,1383604,4,2,0.00236218,0.156452
157,3178688,4,2,0.00416982,0.188625
158,7302707,4,2,0.00833862,0.0559324
159,16777216,4,2,0.0147171,0.124865
256,64,4,4,3.78055e-05,0.518886
257,147,4,4,3.68556e-05,0.316966
258,338,4,4,4.19897e-05,0.308923
259,776,4,4,9.19169e-05,1.98867
260,1783,4,4,0.000101015,1.46089
261,4096,4,4,5.75683e-05,0.533726
262,9410,4,4,8.13218e-05,0.392261
263,21619,4,4,0.000193808,1.1862
264,49667,4,4,0.00025459,0.924974
265,114105,4,4,0.000498795,0.47003
266,262144,4,4,0.000843319,0.336115
267,602249,4,4,0.00148887,0.172999
268,1383604,4,4,0.00276223,0.177737
269,3178688,4,4,0.00493202,0.156416
270,7302707,4,4,0.00999139,0.102105
271,16777216,4,4,0.0198439,0.105815
368,64,4,8,3.74004e-05,0.545172
369,147,4,8,4.10894e-05,0.369276
370,338,4,8,4.68819e-05,0.430303
371,776,4,8,0.000109156,1.34029
372,1783,4,8,0.000106716,1.33117
373,4096,4,8,5.84285e-05,0.335473
374,9410,4,8,0.000200984,1.06023
375,21619,4,8,0.000230078,0.802064
376,49667,4,8,0.000278434,0.877214
377,114105,4,8,0.000678826,0.347796
378,262144,4,8,0.000928556,0.196303
379,602249,4,8,0.00166431,0.221362
380,1383604,4,8,0.00300121,0.181005
381,3178688,4,8,0.00573573,0.183438
382,7302707,4,8,0.0114283,0.106869
383,16777216,4,8,0.0235717,0.120948
480,64,4,16,3.81301e-05,0.420091
481,147,4,16,4.51275e-05,0.383877
482,338,4,16,8.33134e-05,1.14662
483,776,4,16,0.000106888,1.41686
484,1783,4,16,8.75975e-05,1.16627
485,4096,4,16,5.87695e-05,0.375991
486,9410,4,16,0.000150177,0.578899
487,21619,4,16,0.000196671,0.776552
488,49667,4,16,0.000211771,0.522547
489,114105,4,16,0.000621249,0.169889
490,262144,4,16,0.000953731,0.195214
491,602249,4,16,0.00170051,0.194877
492,1383604,4,16,0.00309742,0.16124
493,3178688,4,16,0.00604054,0.137225
494,7302707,4,16,0.012048,0.132386
495,16777216,4,16,0.0250083,0.147329
592,64,4,32,4.22747e-05,0.331101
593,147,4,32,7.09881e-05,0.974048
594,338,4,32,7.51734e-05,0.871836
595,776,4,32,5.56021e-05,0.233236
596,1783,4,32,6.54459e-05,0.251812
597,4096,4,32,8.36866e-05,0.334371
598,9410,4,32,0.000142636,0.488678
599,21619,4,32,0.000170976,0.378399
600,49667,4,32,0.000249606,0.36785
601,114105,4,32,0.000665399,0.189527
602,262144,4,32,0.000923028,0.130897
603,602249,4,32,0.00176187,0.154974
604,1383604,4,32,0.0032475,0.184131
605,3178688,4,32,0.00632636,0.117805
606,7302707,4,32,0.0128173,0.113855
607,16777216,4,32,0.0275285,0.0731899
704,64,4,64,4.50897e-05,0.633263
705,147,4,64,6.34623e-05,0.690372
706,338,4,64,5.24914e-05,0.247075
707,776,4,64,6.25338e-05,0.270203
708,1783,4,64,7.51478e-05,0.332908
709,4096,4,64,8.53845e-05,0.314206
710,9410,4,64,0.000157144,0.47601
711,21619,4,64,0.000321745,1.47379
712,49667,4,64,0.00031756,0.530703
713,114105,4,64,0.000816026,0.201401
714,262144,4,64,0.00105743,0.100886
715,602249,4,64,0.00521044,0.120053
716,1383604,4,64,0.0097713,0.128421
717,3178688,4,64,0.0199737,0.167925
718,7302707,4,64,0.0399276,0.0449556
719,16777216,4,64,0.0935539,0.0468821
48,64,8,1,4.07706e-05,0.576176
49,147,8,1,5.45591e-05,0.461023
50,338,8,1,4.57659e-05,0.442955
51,776,8,1,5.85962e-05,0.71219
52,1783,8,1,5.46129e-05,0.496051
53,4096,8,1,6.56728e-05,0.572561
54,9410,8,1,0.00010913,0.517105
55,21619,8,1,0.000162166,0.446976
56,49667,8,1,0.000236178,0.301787
57,114105,8,1,0.000642159,0.197732
58,262144,8,1,0.000782476,0.171285
59,602249,8,1,0.00162195,0.129174
60,1383604,8,1,0.0023656,0.163998
61,3178688,8,1,0.00392353,0.123747
62,7302707,8,1,0.00814548,0.0620381
63,16777216,8,1,0.00997891,0.117372
160,64,8,2,4.65268e-05,0.715591
161,147,8,2,5.93224e-05,0.407474
162,338,8,2,6.27595e-05,0.440176
163,776,8,2,6.70584e-05,0.658264
164,1783,8,2,7.0544e-05,0.35865
165,4096,8,2,8.81588e-05,0.390408
166,9410,8,2,0.000135943,0.245453
167,21619,8,2,0.000156228,0.346956
168,49667,8,2,0.000251031,0.281664
169,114105,8,2,0.000576335,0.179453
170,262144,8,2,0.000836182,0.158092
171,602249,8,2,0.00166309,0.224844
172,1383604,8,2,0.00267245,0.182633
173,3178688,8,2,0.00461229,0.16509
174,7302707,8,2,0.00813041,0.0845275
175,16777216,8,2,0.0151941,0.12317
272,64,8,4,5.21782e-05,0.442868
273,147,8,4,6.29662e-05,0.516916
274,338,8,4,6.32755e-05,0.386681
275,776,8,4,6.29268e-05,0.436362
276,1783,8,4,7.1037e-05,0.37507
277,4096,8,4,8.1391e-05,0.428749
278,9410,8,4,0.000147345,0.447848
279,21619,8,4,0.000245309,0.888668
280,49667,8,4,0.000359068,0.689806
281,114105,8,4,0.000672051,0.395712
282,262144,8,4,0.00097716,0.210551
283,602249,8,4,0.00166873,0.200697
284,1383604,8,4,0.00292852,0.147897
285,3178688,8,4,0.00570491,0.132534
286,7302707,8,4,0.0111357,0.161779
287,16777216,8,4,0.0219145,0.115336
384,64,8,8,5.19438e-05,0.428019
385,147,8,8,6.17346e-05,0.414438
386,338,8,8,7.38336e-05,0.704132
387,776,8,8,0.000131576,1.25114
388,1783,8,8,0.000156518,1.42754
389,4096,8,8,9.71623e-05,0.298593
390,9410,8,8,0.000133988,0.219103
391,21619,8,8,0.000304185,0.64499
392,49667,8,8,0.000320749,0.57559
393,114105,8,8,0.000811501,0.274227
394,262144,8,8,0.00109092,0.281987
395,602249,8,8,0.00178773,0.207248
396,1383604,8,8,0.00324549,0.164327
397,3178688,8,8,0.00621308,0.105868
398,7302707,8,8,0.0118097,0.0835692
399,16777216,8,8,0.0243838,0.116572
496,64,8,16,4.99074e-05,0.361613
497,147,8,16,6.43368e-05,0.285368
498,338,8,16,0.000121699,1.54526
499,776,8,16,7.53756e-05,0.631299
500,1783,8,16,8.37679e-05,0.618165
501,4096,8,16,8.82248e-05,0.327063
502,9410,8,16,0.000159007,0.230044
503,21619,8,16,0.00026104,0.588508
504,49667,8,16,0.00032301,0.429269
505,114105,8,16,0.000764232,0.264996
506,262144,8,16,0.00106757,0.252281
507,602249,8,16,0.00185196,0.158547
508,1383604,8,16,0.00328023,0.16224
509,3178688,8,16,0.00631496,0.132348
510,7302707,8,16,0.0123424,0.135004
511,16777216,8,16,0.0263867,0.121781
608,64,8,32,6.79405e-05,0.82753
609,147,8,32,7.76065e-05,0.276761
610,338,8,32,0.000112839,0.868845
611,776,8,32,8.42006e-05,0.220194
612,1783,8,32,9.38752e-05,0.403951
613,4096,8,32,0.000103473,0.222332
614,9410,8,32,0.000182952,0.32171
615,21619,8,32,0.00021761,0.24803
616,49667,8,32,0.000329504,0.262076
617,114105,8,32,0.000702746,0.151631
618,262144,8,32,0.00101426,0.14771
619,602249,8,32,0.00187902,0.178834
620,1383604,8,32,0.00328171,0.124284
621,3178688,8,32,0.00658648,0.194013
622,7302707,8,32,0.0133137,0.120644
623,16777216,8,32,0.0285883,0.119203
720,64,8,64,7.7503e-05,0.841385
721,147,8,64,8.04444e-05,0.254404
722,338,8,64,8.27509e-05,0.21365
723,776,8,64,0.000168415,2.27626
724,1783,8,64,0.000155437,1.8352
725,4096,8,64,0.000101344,0.193753
726,9410,8,64,0.000189571,0.228973
727,21619,8,64,0.000289254,0.714286
728,49667,8,64,0.000360106,0.435256
729,114105,8,64,0.000888267,0.219406
730,262144,8,64,0.00122158,0.203493
731,602249,8,64,0.00578249,0.0796392
732,1383604,8,64,0.010583,0.1049
733,3178688,8,64,0.0207451,0.169311
734,7302707,8,64,0.0379972,0.0609753
735,16777216,8,64,0.0936439,0.0687639
64,64,16,1,5.4903e-05,0.507023
65,147,16,1,6.97018e-05,0.318835
66,338,16,1,7.0925e-05,0.267809
67,776,16,1,8.13017e-05,0.27357
68,1783,16,1,8.02359e-05,0.404596
69,4096,16,1,9.77626e-05,0.372538
70,9410,16,1,0.000176327,0.29177
71,21619,16,1,0.000246613,0.39684
72,49667,16,1,0.000325698,0.239943
73,114105,16,1,0.000785073,0.152076
74,262144,16,1,0.00160733,0.10325
75,602249,16,1,0.00177135,0.163715
76,1383604,16,1,0.00280261,0.154123
77,3178688,16,1,0.00428417,0.151829
78,7302707,16,1,0.00811249,0.123375
79,16777216,16,1,0.0111687,0.134664
176,64,16,2,7.6132e-05,0.45534
177,147,16,2,8.45677e-05,0.354172
178,338,16,2,9.23296e-05,0.250993
179,776,16,2,9.04743e-05,0.291392
180,1783,16,2,0.000101777,0.306896
181,4096,16,2,0.000118194,0.33169
182,9410,16,2,0.000170617,0.283704
183,21619,16,2,0.000222582,0.2017
184,49667,16,2,0.000286366,0.221871
185,114105,16,2,0.000641685,0.1487
186,262144,16,2,0.000947807,0.18754
187,602249,16,2,0.00178063,0.233005
188,1383604,16,2,0.00289311,0.153276
189,3178688,16,2,0.00507403,0.164451
190,7302707,16,2,0.00967334,0.0889317
191,16777216,16,2,0.0191563,0.143136
288,64,16,4,6.29451e-05,0.433298
289,147,16,4,7.77471e-05,0.359837
290,338,16,4,8.39604e-05,0.33085
291,776,16,4,9.00098e-05,0.352585
292,1783,16,4,9.73173e-05,0.232805
293,4096,16,4,0.000127391,0.272297
294,9410,16,4,0.000197484,0.323992
295,21619,16,4,0.000290933,0.583944
296,49667,16,4,0.000395991,0.626738
297,114105,16,4,0.000793619,0.221126
298,262144,16,4,0.00112083,0.213566
299,602249,16,4,0.00184749,0.230693
300,1383604,16,4,0.00343317,0.181334
301,3178688,16,4,0.00615043,0.128621
302,7302707,16,4,0.0115878,0.0472954
303,16777216,16,4,0.0232046,0.114324
400,64,16,8,7.14107e-05,0.645448
401,147,16,8,8.46288e-05,0.359683
402,338,16,8,8.50604e-05,0.37454
403,776,16,8,9.13844e-05,0.266605
404,1783,16,8,0.000107094,0.257457
405,4096,16,8,0.000144159,0.340577
406,9410,16,8,0.000229197,0.292008
407,21619,16,8,0.000313088,0.652758
408,49667,16,8,0.000392024,0.474959
409,114105,16,8,0.000889193,0.236849
410,262144,16,8,0.00127671,0.289064
411,602249,16,8,0.00197327,0.180066
412,1383604,16,8,0.00336964,0.154636
413,3178688,16,8,0.00653523,0.179209
414,7302707,16,8,0.0122361,0.130676
415,16777216,16,8,0.0252536,0.124526
512,64,16,16,7.35567e-05,0.466865
513,147,16,16,9.1174e-05,0.33049
514,338,16,16,0.00016775,1.00131
515,776,16,16,0.000145793,0.640428
516,1783,16,16,0.000103962,0.331077
517,4096,16,16,0.000140863,0.355353
518,9410,16,16,0.000227821,0.514136
519,21619,16,16,0.000302582,0.529846
520,49667,16,16,0.000382036,0.446853
521,114105,16,16,0.000947185,0.406743
522,262144,16,16,0.0011417,0.224335
523,602249,16,16,0.00196415,0.184834
524,1383604,16,16,0.00339246,0.113884
525,3178688,16,16,0.00638817,0.123822
526,7302707,16,16,0.0126677,0.118679
527,16777216,16,16,0.026773,0.142756
624,64,16,32,9.92376e-05,0.575338
625,147,16,32,0.000104405,0.379801
626,338,16,32,0.000101998,0.314982
627,776,16,32,0.00013222,0.466507
628,1783,16,32,0.000123837,0.45849
629,4096,16,32,0.000166483,0.758089
630,9410,16,32,0.000221985,0.34187
631,21619,16,32,0.000274598,0.299034
632,49667,16,32,0.000374942,0.322349
633,114105,16,32,0.000800735,0.227393
634,262144,16,32,0.00107958,0.148362
635,602249,16,32,0.00199317,0.144545
636,1383604,16,32,0.00337699,0.144274
637,3178688,16,32,0.00667569,0.187306
638,7302707,16,32,0.0136522,0.131762
639,16777216,16,32,0.0290781,0.107282
736,64,16,64,8.35404e-05,0.570201
737,147,16,64,0.000102778,0.512158
738,338,16,64,0.000164052,1.29108
739,776,16,64,0.000155748,1.53732
740,1783,16,64,0.000112145,0.260934
741,4096,16,64,0.000145091,0.151015
742,9410,16,64,0.000255283,0.42679
743,21619,16,64,0.000343299,0.549761
744,49667,16,64,0.000497296,0.257371
745,114105,16,64,0.00097151,0.183539
746,262144,16,64,0.00129377,0.148019
747,602249,16,64,0.0022229,0.115354
748,1383604,16,64,0.0113189,0.0941544
749,3178688,16,64,0.0218264,0.145066
750,7302707,16,64,0.0403638,0.0591312
751,16777216,16,64,0.100938,0.029458
80,64,32,1,8.60018e-05,0.411013
81,147,32,1,9.47544e-05,0.378248
82,338,32,1,0.000102412,0.27291
83,776,32,1,0.000102186,0.30298
84,1783,32,1,0.000118799,0.305986
85,4096,32,1,0.000137076,0.241427
86,9410,32,1,0.000212088,0.336156
87,21619,32,1,0.000298216,0.15237
88,49667,32,1,0.000363301,0.157079
89,114105,32,1,0.000902857,0.132785
90,262144,32,1,0.00155294,0.14276
91,602249,32,1,0.00195305,0.180284
92,1383604,32,1,0.00306822,0.181042
93,3178688,32,1,0.0052541,0.129286
94,7302707,32,1,0.0100855,0.083885
95,16777216,32,1,0.0125744,0.111497
192,64,32,2,0.000102673,0.978939
193,147,32,2,0.000111673,0.266755
194,338,32,2,0.000117667,0.302346
195,776,32,2,0.000119681,0.243772
196,1783,32,2,0.000129664,0.305175
197,4096,32,2,0.000162703,0.263403
198,9410,32,2,0.000236251,0.233769
199,21619,32,2,0.000276226,0.15888
200,49667,32,2,0.000353627,0.179354
201,114105,32,2,0.000749891,0.137064
202,262144,32,2,0.00111134,0.330056
203,602249,32,2,0.00199764,0.299502
204,1383604,32,2,0.00324388,0.170079
205,3178688,32,2,0.00547312,0.177938
206,7302707,32,2,0.0104393,0.107493
207,16777216,32,2,0.0197555,0.137514
304,64,32,4,8.45957e-05,0.167932
305,147,32,4,0.000106548,0.265247
306,338,32,4,0.000114787,0.281075
307,776,32,4,0.000109495,0.220884
308,1783,32,4,0.000125248,0.292689
309,4096,32,4,0.000166088,0.22388
310,9410,32,4,0.000233719,0.313997
311,21619,32,4,0.000399207,0.659184
312,49667,32,4,0.000509426,0.616127
313,114105,32,4,0.000900964,0.29906
314,262144,32,4,0.00126077,0.233934
315,602249,32,4,0.00210117,0.203108
316,1383604,32,4,0.00350795,0.249607
317,3178688,32,4,0.00644859,0.140747
318,7302707,32,4,0.0117484,0.124036
319,16777216,32,4,0.0241372,0.0952155
416,64,32,8,9.65532e-05,0.246662
417,147,32,8,0.000107493,0.229638
418,338,32,8,0.00012063,0.254724
419,776,32,8,0.000131269,0.273863
420,1783,32,8,0.000131569,0.183199
421,4096,32,8,0.000176136,0.215971
422,9410,32,8,0.000280692,0.325251
423,21619,32,8,0.000399614,0.561147
424,49667,32,8,0.000541198,0.474404
425,114105,32,8,0.000948124,0.235531
426,262144,32,8,0.0013883,0.291841
427,602249,32,8,0.00202424,0.17349
428,1383604,32,8,0.00357547,0.147893
429,3178688,32,8,0.00657881,0.170163
430,7302707,32,8,0.0127923,0.148951
431,16777216,32,8,0.025653,0.117394
528,64,32,16,9.09776e-05,0.296898
529,147,32,16,0.00010895,0.261705
530,338,32,16,0.000111105,0.239392
531,776,32,16,0.000115487,0.161313
532,1783,32,16,0.000136032,0.287161
533,4096,32,16,0.000168828,0.286219
534,9410,32,16,0.000246124,0.26725
535,21619,32,16,0.000368014,0.528227
536,49667,32,16,0.000443167,0.282926
537,114105,32,16,0.000878163,0.199985
538,262144,32,16,0.00122545,0.270677
539,602249,32,16,0.00207198,0.159414
540,1383604,32,16,0.00358065,0.12875
541,3178688,32,16,0.00683148,0.149265
542,7302707,32,16,0.0133281,0.125685
543,16777216,32,16,0.0274664,0.106582
640,64,32,32,0.00010511,0.471712
641,147,32,32,0.000122149,0.444744
642,338,32,32,0.000136733,0.917982
643,776,32,32,0.000123191,0.190456
644,1783,32,32,0.00013448,0.211623
645,4096,32,32,0.000156067,0.157339
646,9410,32,32,0.00025983,0.34622
647,21619,32,32,0.000341504,0.445353
648,49667,32,32,0.000471116,0.23284
649,114105,32,32,0.000816476,0.166904
650,262144,32,32,0.00115244,0.134125
651,602249,32,32,0.00199936,0.116586
652,1383604,32,32,0.00348303,0.136628
653,3178688,32,32,0.00687419,0.143692
654,7302707,32,32,0.0139362,0.120933
655,16777216,32,32,0.0294889,0.119319
752,64,32,64,0.000109636,0.34636
753,147,32,64,0.000128884,0.507336
754,338,32,64,0.000144095,0.350666
755,776,32,64,0.000233832,1.93648
756,1783,32,64,0.000152383,0.331021
757,4096,32,64,0.000185804,0.482928
758,9410,32,64,0.000284612,0.319426
759,21619,32,64,0.000378516,0.395967
760,49667,32,64,0.000488321,0.22222
761,114105,32,64,0.00114269,0.139884
762,262144,32,64,0.00139647,0.224031
763,602249,32,64,0.00237987,0.138547
764,1383604,32,64,0.00401984,0.159786
765,3178688,32,64,0.00799188,0.21522
766,7302707,32,64,0.0161267,0.0847312
767,16777216,32,64,0.0342747,0.0885713
