,nbytes,nnodes,ppn,avg,std
490,262144,1,2,0.000211265,0.26748
491,319557,1,2,0.000297242,0.204827
492,389544,1,2,0.000439812,0.136667
493,474860,1,2,0.000502943,0.119804
494,578861,1,2,0.00054557,0.149467
495,705639,1,2,0.000663735,0.1632
496,860184,1,2,0.000740299,0.140143
497,1048576,1,2,0.00086839,0.141446
498,1278228,1,2,0.0010458,0.154486
499,1558178,1,2,0.00122016,0.161906
500,1899440,1,2,0.00139512,0.149387
501,2315444,1,2,0.00167374,0.173094
502,2822557,1,2,0.00194777,0.172186
503,3440736,1,2,0.00222988,0.102031
504,4194304,1,2,0.00255768,0.0835917
505,5112914,1,2,0.00303946,0.0867055
506,6232712,1,2,0.00344323,0.12199
507,7597761,1,2,0.0042349,0.100519
508,9261774,1,2,0.00483817,0.0888063
509,11290229,1,2,0.00584074,0.098997
510,13762943,1,2,0.00694253,0.0583067
511,16777216,1,2,0.00834565,0.0794654
896,64,1,4,3.914e-06,1.40541
897,78,1,4,3.49765e-06,0.841156
898,95,1,4,3.4897e-06,0.865914
899,116,1,4,3.9936e-06,1.31356
900,141,1,4,1.10587e-05,0.98334
901,172,1,4,5.5254e-06,1.27945
902,210,1,4,4.2549e-06,1.16401
903,256,1,4,7.83455e-06,1.46781
904,312,1,4,4.105e-06,0.74205
905,380,1,4,1.04183e-05,1.16855
906,464,1,4,1.12475e-05,1.69802
907,565,1,4,3.36063e-05,2.91956
908,689,1,4,8.7904e-06,0.9394
909,840,1,4,3.48547e-05,3.11361
910,1024,1,4,1.26547e-05,1.91523
911,1248,1,4,3.66976e-05,2.77341
912,1522,1,4,8.5645e-06,0.721203
913,1855,1,4,8.7393e-06,0.804591
914,2261,1,4,4.54303e-05,2.55261
915,2756,1,4,3.92988e-05,2.9941
916,3360,1,4,1.0428e-05,0.798774
917,4096,1,4,3.79769e-05,2.96171
918,4993,1,4,1.83783e-05,1.20768
919,6087,1,4,4.17991e-05,2.22446
920,7420,1,4,3.95749e-05,2.5363
921,9045,1,4,3.24789e-05,1.35739
922,11026,1,4,2.17969e-05,0.921114
923,13440,1,4,4.8344e-05,2.58699
924,16384,1,4,7.17294e-05,2.1244
925,19972,1,4,5.38884e-05,1.90369
926,24347,1,4,5.35091e-05,2.10673
927,29679,1,4,3.00116e-05,0.258494
928,36179,1,4,8.59343e-05,1.33706
929,44102,1,4,7.35405e-05,1.59644
930,53761,1,4,7.38157e-05,1.62379
931,65536,1,4,0.000140143,1.80908
932,79889,1,4,0.000119963,1.3466
933,97386,1,4,0.000277213,0.218085
934,118715,1,4,0.000327708,0.237256
935,144715,1,4,0.00040232,0.122271
936,176410,1,4,0.000433526,0.210376
937,215046,1,4,0.000538443,0.176081
938,262144,1,4,0.000499521,0.34681
939,319557,1,4,0.000656534,0.274939
940,389544,1,4,0.000617826,0.179287
941,474860,1,4,0.000763857,0.163597
942,578861,1,4,0.000840301,0.12452
943,705639,1,4,0.000928168,0.0982137
944,860184,1,4,0.00122787,0.0939639
945,1048576,1,4,0.00135548,0.0718615
946,1278228,1,4,0.00160786,0.0922835
947,1558178,1,4,0.00187009,0.101646
948,1899440,1,4,0.00216828,0.0982241
949,2315444,1,4,0.00252045,0.130108
950,2822557,1,4,0.00291426,0.142143
951,3440736,1,4,0.00346801,0.206572
952,4194304,1,4,0.00389752,0.100421
953,5112914,1,4,0.00579973,0.03061
954,6232712,1,4,0.00537039,0.109693
955,7597761,1,4,0.00624242,0.100925
956,9261774,1,4,0.00988401,0.0528256
957,11290229,1,4,0.0113343,0.0553116
958,13762943,1,4,0.0105798,0.0935429
959,16777216,1,4,0.0166457,0.0371658
1344,64,1,8,8.43355e-06,1.39886
1345,78,1,8,1.06532e-05,0.505056
1346,95,1,8,1.36513e-05,1.21067
1347,116,1,8,8.1703e-06,0.604078
1348,141,1,8,1.20564e-05,1.44094
1349,172,1,8,1.20336e-05,0.643178
1350,210,1,8,1.15929e-05,0.600895
1351,256,1,8,3.6308e-05,2.44587
1352,312,1,8,3.92409e-05,2.62145
1353,380,1,8,1.31299e-05,0.948746
1354,464,1,8,1.60526e-05,0.856518
1355,565,1,8,1.15673e-05,0.754353
1356,689,1,8,3.42564e-05,3.05245
1357,840,1,8,1.72438e-05,1.21162
1358,1024,1,8,3.98124e-05,2.70226
1359,1248,1,8,1.75296e-05,1.17584
1360,1522,1,8,4.58492e-05,2.30898
1361,1855,1,8,1.88566e-05,0.975554
1362,2261,1,8,3.76257e-05,3.08285
1363,2756,1,8,6.81789e-05,1.90133
1364,3360,1,8,4.09206e-05,2.8698
1365,4096,1,8,4.68211e-05,2.2234
1366,4993,1,8,4.34634e-05,2.37615
1367,6087,1,8,5.21984e-05,1.77385
1368,7420,1,8,4.94114e-05,2.06083
1369,9045,1,8,7.01423e-05,1.74162
1370,11026,1,8,5.47899e-05,0.571131
1371,13440,1,8,6.92346e-05,1.77188
1372,16384,1,8,4.13837e-05,0.932701
1373,19972,1,8,7.61548e-05,1.54839
1374,24347,1,8,6.64449e-05,0.968278
1375,29679,1,8,5.94434e-05,1.26156
1376,36179,1,8,9.51755e-05,1.23134
1377,44102,1,8,0.000105419,1.09239
1378,53761,1,8,9.29969e-05,0.791723
1379,65536,1,8,0.000162965,1.40009
1380,79889,1,8,0.000155307,0.916497
1381,97386,1,8,0.000332959,0.192991
1382,118715,1,8,0.000404353,0.174751
1383,144715,1,8,0.000484998,0.202774
1384,176410,1,8,0.00059687,0.0980056
1385,215046,1,8,0.000670109,0.140101
1386,262144,1,8,0.000775074,0.167696
1387,319557,1,8,0.00097733,0.134524
1388,389544,1,8,0.00111866,0.10425
1389,474860,1,8,0.000885347,0.112328
1390,578861,1,8,0.00114651,0.128701
1391,705639,1,8,0.00127207,0.106203
1392,860184,1,8,0.00158038,0.145573
1393,1048576,1,8,0.0017947,0.131772
1394,1278228,1,8,0.00223762,0.115979
1395,1558178,1,8,0.00228298,0.128999
1396,1899440,1,8,0.00274534,0.12721
1397,2315444,1,8,0.00332205,0.165809
1398,2822557,1,8,0.00482412,0.254556
1399,3440736,1,8,0.00487522,0.168089
1400,4194304,1,8,0.00820812,0.0406121
1401,5112914,1,8,0.00968277,0.0365881
1402,6232712,1,8,0.0076787,0.147636
1403,7597761,1,8,0.0118977,0.0778048
1404,9261774,1,8,0.00985295,0.0472912
1405,11290229,1,8,0.0140503,0.111394
1406,13762943,1,8,0.0190562,0.0797687
1407,16777216,1,8,0.0256176,0.0267607
1792,64,1,16,8.9848e-06,0.603595
1793,78,1,16,1.29774e-05,0.711395
1794,95,1,16,1.07945e-05,0.53271
1795,116,1,16,1.61986e-05,1.04962
1796,141,1,16,1.53677e-05,0.677814
1797,172,1,16,1.38258e-05,0.810965
1798,210,1,16,2.59753e-05,1.37601
1799,256,1,16,1.22284e-05,0.361843
1800,312,1,16,1.1312e-05,0.365959
1801,380,1,16,1.41378e-05,0.65997
1802,464,1,16,1.59884e-05,0.715197
1803,565,1,16,1.89708e-05,0.911843
1804,689,1,16,4.17356e-05,2.31272
1805,840,1,16,2.75929e-05,1.05114
1806,1024,1,16,2.07224e-05,1.24478
1807,1248,1,16,2.27381e-05,0.827771
1808,1522,1,16,1.68577e-05,1.02138
1809,1855,1,16,4.14614e-05,2.42625
1810,2261,1,16,2.64922e-05,1.70573
1811,2756,1,16,2.64358e-05,1.08002
1812,3360,1,16,3.42627e-05,0.971359
1813,4096,1,16,3.13658e-05,1.28241
1814,4993,1,16,4.50152e-05,1.04654
1815,6087,1,16,5.06845e-05,0.573033
1816,7420,1,16,5.49673e-05,0.743182
1817,9045,1,16,6.28835e-05,0.606223
1818,11026,1,16,5.83442e-05,0.628093
1819,13440,1,16,5.75461e-05,0.651233
1820,16384,1,16,5.73742e-05,0.783696
1821,19972,1,16,6.12391e-05,0.482664
1822,24347,1,16,0.000111783,1.12563
1823,29679,1,16,6.36359e-05,0.430542
1824,36179,1,16,9.37153e-05,0.661256
1825,44102,1,16,0.000106276,0.527698
1826,53761,1,16,0.00011742,0.620235
1827,65536,1,16,0.000144821,0.959234
1828,79889,1,16,0.000202065,0.591194
1829,97386,1,16,0.000315405,0.55914
1830,118715,1,16,0.000510586,0.116348
1831,144715,1,16,0.000512657,0.159047
1832,176410,1,16,0.000680164,0.151951
1833,215046,1,16,0.000799429,0.148638
1834,262144,1,16,0.000901461,0.089488
1835,319557,1,16,0.00109255,0.104599
1836,389544,1,16,0.00129003,0.117068
1837,474860,1,16,0.0016695,0.0970017
1838,578861,1,16,0.00184653,0.0814117
1839,705639,1,16,0.00223419,0.109945
1840,860184,1,16,0.00251653,0.0913251
1841,1048576,1,16,0.00243949,0.0492925
1842,1278228,1,16,0.00260479,0.106416
1843,1558178,1,16,0.00284085,0.108303
1844,1899440,1,16,0.00359195,0.0882513
1845,2315444,1,16,0.00404771,0.0972324
1846,2822557,1,16,0.00488295,0.0878214
1847,3440736,1,16,0.00574389,0.0850913
1848,4194304,1,16,0.00698862,0.135805
1849,5112914,1,16,0.00792812,0.124926
1850,6232712,1,16,0.0105749,0.0760419
1851,7597761,1,16,0.0136923,0.0891663
1852,9261774,1,16,0.016196,0.0653594
1853,11290229,1,16,0.0145832,0.0425081
1854,13762943,1,16,0.0231692,0.0809674
1855,16777216,1,16,0.0278411,0.0437747
2240,64,1,32,1.16328e-05,0.280246
2241,78,1,32,1.22826e-05,0.305849
2242,95,1,32,1.25682e-05,0.307765
2243,116,1,32,3.46289e-05,0.998703
2244,141,1,32,3.33093e-05,1.15142
2245,172,1,32,4.15792e-05,2.62342
2246,210,1,32,2.655e-05,0.941199
2247,256,1,32,1.9008e-05,0.975041
2248,312,1,32,2.3602e-05,0.771393
2249,380,1,32,2.67313e-05,1.39171
2250,464,1,32,3.41332e-05,0.772292
2251,565,1,32,2.18658e-05,0.642251
2252,689,1,32,2.51748e-05,0.977811
2253,840,1,32,2.34299e-05,1.4532
2254,1024,1,32,2.05592e-05,0.665438
2255,1248,1,32,3.3821e-05,1.03287
2256,1522,1,32,2.67035e-05,1.00842
2257,1855,1,32,2.75996e-05,1.0007
2258,2261,1,32,3.0862e-05,1.55344
2259,2756,1,32,2.72665e-05,0.956489
2260,3360,1,32,5.4714e-05,1.8747
2261,4096,1,32,3.15373e-05,0.959967
2262,4993,1,32,3.82438e-05,0.956156
2263,6087,1,32,6.11488e-05,1.03519
2264,7420,1,32,6.18268e-05,0.618104
2265,9045,1,32,5.65041e-05,0.531688
2266,11026,1,32,6.09328e-05,0.573628
2267,13440,1,32,6.56814e-05,0.781882
2268,16384,1,32,6.95647e-05,0.645455
2269,19972,1,32,7.3485e-05,0.592581
2270,24347,1,32,8.96194e-05,0.804976
2271,29679,1,32,0.000103627,0.558731
2272,36179,1,32,9.94493e-05,0.616232
2273,44102,1,32,0.000114361,0.493509
2274,53761,1,32,0.000135544,0.613449
2275,65536,1,32,0.000168558,0.467776
2276,79889,1,32,0.000269784,0.508776
2277,97386,1,32,0.00067036,0.169778
2278,118715,1,32,0.000661488,0.178313
2279,144715,1,32,0.000677362,0.171525
2280,176410,1,32,0.000724373,0.155369
2281,215046,1,32,0.000971695,0.17564
2282,262144,1,32,0.001046,0.180574
2283,319557,1,32,0.00105411,0.192767
2284,389544,1,32,0.00151437,0.0943875
2285,474860,1,32,0.00172571,0.145051
2286,578861,1,32,0.0018938,0.128177
2287,705639,1,32,0.0023846,0.131418
2288,860184,1,32,0.00283952,0.158696
2289,1048576,1,32,0.00327117,0.138255
2290,1278228,1,32,0.00351069,0.330229
2291,1558178,1,32,0.00430623,0.294154
2292,1899440,1,32,0.00510825,0.331101
2293,2315444,1,32,0.00508251,0.0512714
2294,2822557,1,32,0.00586935,0.050048
2295,3440736,1,32,0.00670864,0.0488258
2296,4194304,1,32,0.00776437,0.0494522
2297,5112914,1,32,0.00916607,0.0495423
2298,6232712,1,32,0.0109098,0.0488125
2299,7597761,1,32,0.0135067,0.0555414
2300,9261774,1,32,0.0166516,0.0529249
2301,11290229,1,32,0.0204003,0.0454519
2302,13762943,1,32,0.0252622,0.0643537
2303,16777216,1,32,0.0314423,0.0545577
2688,64,1,64,1.78487e-05,0.312613
2689,78,1,64,1.53253e-05,0.277879
2690,95,1,64,1.17434e-05,0.276284
2691,116,1,64,1.2565e-05,0.302325
2692,141,1,64,1.2161e-05,0.27455
2693,172,1,64,1.68823e-05,0.393028
2694,210,1,64,1.68244e-05,0.500139
2695,256,1,64,1.35869e-05,0.389669
2696,312,1,64,1.90642e-05,0.372667
2697,380,1,64,5.06494e-05,2.96436
2698,464,1,64,3.74721e-05,2.1598
2699,565,1,64,1.88827e-05,0.267559
2700,689,1,64,2.0752e-05,0.338341
2701,840,1,64,2.1864e-05,0.371222
2702,1024,1,64,2.09811e-05,0.348336
2703,1248,1,64,2.23396e-05,0.331118
2704,1522,1,64,2.10803e-05,0.227574
2705,1855,1,64,2.32168e-05,0.281203
2706,2261,1,64,2.35929e-05,0.204444
2707,2756,1,64,2.89851e-05,0.311844
2708,3360,1,64,2.63037e-05,0.226938
2709,4096,1,64,3.02417e-05,0.199684
2710,4993,1,64,3.49594e-05,0.29332
2711,6087,1,64,3.72677e-05,0.221201
2712,7420,1,64,9.0359e-05,1.03748
2713,9045,1,64,0.00010617,1.72832
2714,11026,1,64,7.90417e-05,0.90406
2715,13440,1,64,0.000101389,0.97908
2716,16384,1,64,0.000119033,1.24442
2717,19972,1,64,0.000150005,0.698219
2718,24347,1,64,0.000132968,0.778457
2719,29679,1,64,0.000140341,0.710548
2720,36179,1,64,0.000161757,1.14738
2721,44102,1,64,0.000137179,0.525353
2722,53761,1,64,0.000214543,0.792844
2723,65536,1,64,0.000244237,0.742666
2724,79889,1,64,0.00079728,0.184586
2725,97386,1,64,0.00092047,0.26939
2726,118715,1,64,0.000808478,0.177661
2727,144715,1,64,0.000894325,0.177697
2728,176410,1,64,0.000944557,0.154857
2729,215046,1,64,0.000957725,0.141915
2730,262144,1,64,0.0013341,0.257366
2731,319557,1,64,0.00130557,0.373785
2732,389544,1,64,0.00149521,0.238871
2733,474860,1,64,0.00157243,0.268703
2734,578861,1,64,0.0018867,0.442063
2735,705639,1,64,0.00196034,0.40061
2736,860184,1,64,0.0022983,0.593287
2737,1048576,1,64,0.0028435,0.597591
2738,1278228,1,64,0.00417554,0.161358
2739,1558178,1,64,0.00482587,0.165556
2740,1899440,1,64,0.00570288,0.144767
2741,2315444,1,64,0.00676488,0.138885
2742,2822557,1,64,0.0062684,0.160798
2743,3440736,1,64,0.00787691,0.123041
2744,4194304,1,64,0.00988877,0.127119
2745,5112914,1,64,0.0112118,0.16126
2746,6232712,1,64,0.0136953,0.164832
2747,7597761,1,64,0.0172691,0.10663
2748,9261774,1,64,0.018836,0.143684
2749,11290229,1,64,0.0225001,0.119845
2750,13762943,1,64,0.0288378,0.0999866
2751,16777216,1,64,0.034197,0.141376
64,64,2,1,1.29871e-05,0.375814
65,78,2,1,1.38875e-05,0.180062
66,95,2,1,1.65303e-05,0.469408
67,116,2,1,1.56484e-05,0.384085
68,141,2,1,1.83631e-05,0.422905
69,172,2,1,1.94275e-05,0.984778
70,210,2,1,1.60989e-05,0.247525
71,256,2,1,1.66962e-05,0.577352
72,312,2,1,1.57806e-05,0.132863
73,380,2,1,1.67437e-05,0.421682
74,464,2,1,1.85239e-05,0.630418
75,565,2,1,2.53785e-05,0.778007
76,689,2,1,1.51896e-05,0.0937662
77,840,2,1,1.6201e-05,0.204263
78,1024,2,1,1.81916e-05,0.596183
79,1248,2,1,1.9796e-05,0.631208
80,1522,2,1,2.08041e-05,0.52904
81,1855,2,1,2.14423e-05,0.711467
82,2261,2,1,1.6562e-05,0.180339
83,2756,2,1,1.86471e-05,0.555472
84,3360,2,1,1.90367e-05,0.593166
85,4096,2,1,1.80294e-05,0.269136
86,4993,2,1,2.9566e-05,0.202972
87,6087,2,1,4.15813e-05,0.655788
88,7420,2,1,3.75075e-05,0.477513
89,9045,2,1,4.02545e-05,0.418004
90,11026,2,1,3.57585e-05,0.298398
91,13440,2,1,2.9117e-05,0.470331
92,16384,2,1,3.68708e-05,0.621103
93,19972,2,1,4.55151e-05,0.598651
94,24347,2,1,5.44769e-05,0.400277
95,29679,2,1,8.17667e-05,0.867302
96,36179,2,1,6.81044e-05,0.451816
97,44102,2,1,8.7546e-05,0.475227
98,53761,2,1,8.38405e-05,0.437979
99,65536,2,1,9.70998e-05,0.43003
100,79889,2,1,0.000130805,0.494387
101,97386,2,1,0.0001313,0.613479
102,118715,2,1,0.000137857,0.61103
103,144715,2,1,0.000246259,0.446215
104,176410,2,1,0.000232403,0.425011
105,215046,2,1,0.000303659,0.423175
106,262144,2,1,0.000273043,0.442616
107,319557,2,1,0.000442003,0.273249
108,389544,2,1,0.000512733,0.235459
109,474860,2,1,0.000457872,0.465758
110,578861,2,1,0.000490653,0.362735
111,705639,2,1,0.000591485,0.398911
112,860184,2,1,0.000639471,0.335242
113,1048576,2,1,0.000785991,0.330764
114,1278228,2,1,0.000758682,0.296194
115,1558178,2,1,0.000978346,0.31081
116,1899440,2,1,0.000950872,0.339943
117,2315444,2,1,0.00122205,0.337972
118,2822557,2,1,0.00132389,0.29543
119,3440736,2,1,0.00148654,0.362741
120,4194304,2,1,0.0016944,0.373394
121,5112914,2,1,0.00206261,0.297564
122,6232712,2,1,0.00237566,0.344331
123,7597761,2,1,0.002601,0.312946
124,9261774,2,1,0.00307467,0.230505
125,11290229,2,1,0.003607,0.269837
126,13762943,2,1,0.00414945,0.260649
127,16777216,2,1,0.00470752,0.296789
512,64,2,2,2.31445e-05,0.531772
513,78,2,2,5.13238e-05,1.95188
514,95,2,2,2.46612e-05,0.418337
515,116,2,2,2.30598e-05,0.366905
516,141,2,2,2.28678e-05,0.32586
517,172,2,2,2.18793e-05,0.309121
518,210,2,2,2.72216e-05,0.444458
519,256,2,2,2.31101e-05,0.320044
520,312,2,2,5.10141e-05,2.24178
521,380,2,2,2.17966e-05,0.209474
522,464,2,2,2.32407e-05,0.398603
523,565,2,2,2.53998e-05,0.45447
524,689,2,2,2.35161e-05,0.357215
525,840,2,2,2.61085e-05,0.392863
526,1024,2,2,2.60428e-05,0.405048
527,1248,2,2,5.47169e-05,1.95964
528,1522,2,2,2.9107e-05,0.489469
529,1855,2,2,3.07774e-05,0.530584
530,2261,2,2,6.62705e-05,1.64097
531,2756,2,2,6.57843e-05,1.54555
532,3360,2,2,4.7313e-05,0.409417
533,4096,2,2,4.76956e-05,0.447782
534,4993,2,2,5.23032e-05,0.522177
535,6087,2,2,5.43529e-05,0.522999
536,7420,2,2,5.34464e-05,0.526931
537,9045,2,2,5.08097e-05,0.309239
538,11026,2,2,5.6091e-05,0.44801
539,13440,2,2,5.05722e-05,0.336782
540,16384,2,2,5.94439e-05,0.537212
541,19972,2,2,7.00858e-05,0.627552
542,24347,2,2,6.69955e-05,0.36123
543,29679,2,2,0.000100102,0.556401
544,36179,2,2,8.95601e-05,0.41328
545,44102,2,2,0.000103004,0.453895
546,53761,2,2,0.000138859,0.390396
547,65536,2,2,0.000160179,1.15956
548,79889,2,2,0.000220354,0.833772
549,97386,2,2,0.000279467,0.61539
550,118715,2,2,0.000349043,0.410755
551,144715,2,2,0.000285643,0.216113
552,176410,2,2,0.000430365,0.203237
553,215046,2,2,0.000513087,0.181085
554,262144,2,2,0.000583,0.182431
555,319557,2,2,0.000693063,0.150714
556,389544,2,2,0.000866097,0.130403
557,474860,2,2,0.000963284,0.102372
558,578861,2,2,0.00103687,0.12443
559,705639,2,2,0.00122457,0.154367
560,860184,2,2,0.00132474,0.140346
561,1048576,2,2,0.00148628,0.11958
562,1278228,2,2,0.00166063,0.142093
563,1558178,2,2,0.00181357,0.14258
564,1899440,2,2,0.00210037,0.151821
565,2315444,2,2,0.00240872,0.153825
566,2822557,2,2,0.00287327,0.21095
567,3440736,2,2,0.0031281,0.190722
568,4194304,2,2,0.00369114,0.185775
569,5112914,2,2,0.0042285,0.150166
570,6232712,2,2,0.00491436,0.175732
571,7597761,2,2,0.00632639,0.176416
572,9261774,2,2,0.0066652,0.100632
573,11290229,2,2,0.00827168,0.170666
574,13762943,2,2,0.0101403,0.170709
575,16777216,2,2,0.0121419,0.156538
960,64,2,4,2.20102e-05,0.421907
961,78,2,4,5.43964e-05,2.06737
962,95,2,4,2.48927e-05,0.440162
963,116,2,4,2.34234e-05,0.289865
964,141,2,4,5.66227e-05,2.17183
965,172,2,4,3.13839e-05,0.546651
966,210,2,4,2.63031e-05,0.443247
967,256,2,4,2.86735e-05,0.786469
968,312,2,4,2.67585e-05,0.366095
969,380,2,4,5.37942e-05,1.80538
970,464,2,4,7.8856e-05,1.75849
971,565,2,4,6.48541e-05,1.78866
972,689,2,4,2.70863e-05,0.308845
973,840,2,4,5.69744e-05,1.70995
974,1024,2,4,2.87945e-05,0.512834
975,1248,2,4,2.81001e-05,0.424558
976,1522,2,4,3.51755e-05,0.571834
977,1855,2,4,3.19686e-05,0.603194
978,2261,2,4,3.82185e-05,0.660341
979,2756,2,4,4.07334e-05,0.8479
980,3360,2,4,3.16839e-05,0.289041
981,4096,2,4,8.36844e-05,2.338
982,4993,2,4,9.09404e-05,1.74645
983,6087,2,4,4.3445e-05,0.41489
984,7420,2,4,7.56457e-05,1.38781
985,9045,2,4,6.80727e-05,0.349494
986,11026,2,4,7.59839e-05,0.3274
987,13440,2,4,7.92146e-05,0.370499
988,16384,2,4,8.68899e-05,0.241801
989,19972,2,4,0.000137128,0.979061
990,24347,2,4,0.000151212,1.09426
991,29679,2,4,0.000153873,1.05773
992,36179,2,4,0.000182605,1.5342
993,44102,2,4,0.0001379,0.883584
994,53761,2,4,0.000136177,0.497344
995,65536,2,4,0.000203832,0.941793
996,79889,2,4,0.000290028,0.666851
997,97386,2,4,0.000358458,0.708407
998,118715,2,4,0.0006309,0.382322
999,144715,2,4,0.000465658,0.24015
1000,176410,2,4,0.000509582,0.350906
1001,215046,2,4,0.000605722,0.256628
1002,262144,2,4,0.000785282,0.28033
1003,319557,2,4,0.000793483,0.222468
1004,389544,2,4,0.000937009,0.204636
1005,474860,2,4,0.00097878,0.126367
1006,578861,2,4,0.00138494,0.125367
1007,705639,2,4,0.00159059,0.068293
1008,860184,2,4,0.00178637,0.109632
1009,1048576,2,4,0.00211098,0.0702233
1010,1278228,2,4,0.00228607,0.145538
1011,1558178,2,4,0.0026934,0.155223
1012,1899440,2,4,0.00313987,0.122887
1013,2315444,2,4,0.00307773,0.106943
1014,2822557,2,4,0.00363162,0.16727
1015,3440736,2,4,0.00428244,0.206663
1016,4194304,2,4,0.00489241,0.129586
1017,5112914,2,4,0.00566156,0.116791
1018,6232712,2,4,0.00770262,0.197282
1019,7597761,2,4,0.008065,0.154508
1020,9261774,2,4,0.0097102,0.179606
1021,11290229,2,4,0.0106597,0.140557
1022,13762943,2,4,0.0168159,0.0794113
1023,16777216,2,4,0.0186029,0.1351
1408,64,2,8,2.81476e-05,0.292707
1409,78,2,8,2.74346e-05,0.487757
1410,95,2,8,3.74391e-05,0.491287
1411,116,2,8,2.49956e-05,0.53321
1412,141,2,8,3.7528e-05,0.670372
1413,172,2,8,2.81404e-05,0.468032
