nxP,nyQ,nzR,coarsen_type,relax_type,interp_type,P,Q,R,nthreads,ppn_count,nnodes,wall_time2,wall_time
7567,18,31,21,2,2,8,2,4,2,4,16,1,0.280468,0.179877
42547,27,30,26,5,2,5,1,2,1,64,2,1,0.272315,0.071731
2721,19,26,31,6,3,5,2,4,4,2,32,1,0.298246,0.371189
1357,16,16,20,0,3,7,4,2,4,2,32,1,0.392330,0.171300
19583,32,16,18,0,0,3,4,1,2,16,8,1,0.435710,0.091939
5180,29,28,27,3,1,12,4,4,2,4,32,1,0.212362,1.699161
7879,19,30,31,4,8,13,2,2,2,16,8,1,0.241052,0.166564
23419,26,18,16,5,8,0,2,2,1,16,4,1,0.089439,0.050000
12200,18,18,22,6,4,5,2,2,4,8,16,1,0.231979,0.155905
3130,16,31,21,0,9,11,2,4,4,4,32,1,0.611368,0.212323
41753,26,20,23,2,0,5,2,1,1,64,2,1,0.254960,0.053595
5803,23,20,22,6,7,13,4,2,4,4,32,1,0.280602,0.252911
46285,17,19,17,5,7,10,1,1,1,64,1,1,0.057866,0.014972
1561,24,18,18,2,8,1,4,4,2,2,32,1,0.316015,0.262192
2903,18,18,20,1,3,9,2,1,2,16,4,1,0.102401,0.043012
2412,22,25,17,2,4,1,2,2,2,16,8,1,0.334212,0.132613
13555,32,17,25,3,1,6,1,1,1,64,1,1,0.036302,0.022538
4600,23,26,18,3,3,10,4,4,2,4,32,1,0.183281,0.262255
27622,21,29,17,6,8,5,2,2,1,16,4,1,0.121293,0.066693
7921,28,24,31,3,2,9,2,2,2,16,8,1,0.157918,0.203742
2132,24,31,21,1,3,6,2,2,1,32,4,1,0.280047,0.112729
8195,27,18,18,3,5,11,4,2,2,4,16,1,0.083354,0.617920
4867,26,21,27,3,3,13,4,2,2,8,16,1,0.197430,0.321934
10415,22,20,19,1,9,3,2,2,1,32,4,1,0.178678,0.070603
39272,27,16,17,5,7,7,2,1,1,64,2,1,0.163588,0.043435
1830,16,25,16,6,0,13,4,4,2,2,32,1,0.143761,0.150926
25781,16,28,28,1,6,8,1,2,2,16,4,1,0.146896,0.056352
884,17,22,16,0,2,6,1,2,1,32,2,1,0.171769,0.032353
30822,16,27,17,1,8,11,1,2,2,32,4,1,0.162168,0.078154
2884,18,25,22,3,0,12,1,2,1,32,2,1,0.051757,0.033097
32506,17,27,32,2,1,9,1,2,2,32,4,1,0.305622,0.083639
13495,18,20,27,3,3,4,1,1,2,64,2,1,0.095461,0.056636
952,31,23,23,4,5,6,2,1,1,64,2,1,0.188758,0.061852
345,30,25,25,3,0,4,4,4,2,2,32,1,0.175022,0.341682
7287,24,23,23,1,8,4,4,4,4,2,64,1,0.610806,0.859326
42424,25,20,20,5,8,12,2,1,1,64,2,1,0.156225,0.069123
5065,21,23,23,2,7,11,2,4,2,8,16,1,0.478721,0.218385
11630,24,26,28,2,6,9,2,2,4,8,16,1,0.636791,0.254097
4640,16,22,17,6,9,2,4,4,2,4,32,1,0.174366,0.177603
1787,24,22,32,2,2,12,4,2,4,2,32,1,0.477301,0.405818
237,16,24,21,2,1,9,4,4,4,1,64,1,0.656078,0.463862
24079,27,30,23,5,2,9,2,2,1,16,4,1,0.174946,0.087942
24078,23,28,23,5,0,11,2,2,1,16,4,1,0.135904,0.061659
36219,25,29,17,6,7,2,1,2,1,32,2,1,0.126039,0.042341
3071,32,20,31,6,9,8,2,1,2,16,4,1,0.175613,0.085138
39286,20,29,27,1,0,13,1,2,1,64,2,1,0.215405,0.060016
1181,31,25,18,4,4,3,2,1,1,32,2,1,0.116436,0.050869
37871,16,31,19,2,0,7,1,2,1,64,2,1,0.205992,0.047101
9663,16,32,30,6,7,9,1,2,2,16,4,1,0.160786,0.061979
34606,16,31,20,1,5,2,1,2,1,32,2,1,0.104932,0.038994
7280,30,22,16,6,7,12,4,4,4,2,64,1,0.380481,0.369813
1193,16,16,31,3,9,0,4,4,4,1,64,1,0.197146,0.350696
36899,22,22,28,6,6,7,1,1,2,32,2,1,0.125135,0.042207
2022,16,25,18,6,3,2,4,4,4,2,64,1,0.255468,0.390387
5019,22,23,24,5,8,8,2,2,4,4,16,1,0.173929,0.208362
16219,30,30,32,0,5,2,2,2,2,8,8,1,0.856011,0.230578
47365,16,32,17,4,0,10,1,1,1,64,1,1,0.060471,0.016848
2719,17,30,30,3,6,8,1,2,2,32,4,1,0.120571,0.084523
27798,17,23,18,6,1,1,1,2,2,32,4,1,0.145087,0.063458
13718,16,18,21,1,0,6,2,2,4,8,16,1,0.296883,0.140555
23279,26,17,21,5,9,12,2,1,2,16,4,1,0.104242,0.055542
704,20,17,18,1,9,1,2,1,2,32,4,1,0.156347,0.063534
1048,19,27,24,3,4,0,2,4,2,4,16,1,0.098941,0.246110
3234,21,17,24,0,7,3,2,2,4,4,16,1,0.337480,0.137440
1483,30,25,29,4,9,10,2,1,1,32,2,1,0.152764,0.044684
12586,22,22,28,0,5,3,1,1,2,64,2,1,0.477086,0.070170
9572,21,24,28,0,8,2,2,2,4,4,16,1,0.477509,0.258150
451,28,20,17,1,5,0,4,4,4,1,64,1,0.575117,0.405060
28673,25,23,18,4,5,7,2,2,1,32,4,1,0.160645,0.069665
18122,19,20,25,1,2,1,2,2,2,8,8,1,0.162731,0.097358
14592,24,23,25,6,5,0,2,2,2,8,8,1,0.151112,0.114571
3098,26,16,16,5,6,4,4,2,2,4,16,1,0.111314,0.137390
2204,24,19,25,5,6,13,4,4,4,2,64,1,0.401231,0.813922
25606,19,23,17,3,9,11,2,2,1,16,4,1,0.054600,0.042816
44961,17,24,22,5,3,4,1,1,1,64,1,1,0.072418,0.020401
17945,31,25,22,0,3,0,2,2,2,8,8,1,0.542078,0.152571
7108,16,16,28,0,4,11,4,4,4,2,64,1,0.790551,0.433287
18754,21,17,24,0,7,0,2,2,2,16,8,1,0.480465,0.129215
1977,24,28,31,2,2,6,1,2,2,32,4,1,0.421183,0.117142
3890,27,25,24,5,6,13,4,4,2,2,32,1,0.276375,0.657140
2537,20,28,25,1,6,5,1,2,2,32,4,1,0.253965,0.088691
32841,18,23,27,4,4,9,1,1,2,32,2,1,0.093814,0.039973
6891,30,27,32,6,4,13,4,2,4,4,32,1,0.448792,0.562084
3355,17,29,21,2,7,11,1,2,1,64,2,1,0.237193,0.058766
5442,27,26,31,0,1,1,2,2,4,8,16,1,1.048223,0.332794
34943,31,23,29,3,1,3,2,1,1,32,2,1,0.067749,0.049889
23546,31,24,30,2,4,12,2,1,2,16,4,1,0.306840,0.090781
4965,21,23,30,4,4,6,4,4,4,1,64,1,0.397064,0.612830
43037,19,24,31,6,7,4,1,1,1,64,1,1,0.112620,0.023260
14145,24,17,18,3,5,10,1,1,1,64,1,1,0.031655,0.019109
11103,23,20,27,6,7,5,1,1,2,32,2,1,0.136109,0.043097
11514,25,28,20,4,6,6,1,2,1,32,2,1,0.132157,0.041648
20065,30,18,28,1,8,11,2,2,2,16,8,1,0.366796,0.196606
143,23,19,29,6,8,11,4,4,4,1,64,1,0.339557,0.867890
720,18,23,18,4,5,3,4,4,4,1,64,1,0.217539,0.447139
6303,32,24,18,3,4,3,4,4,2,2,32,1,0.150788,0.424791
12343,16,20,16,5,3,10,1,2,1,64,2,1,0.121884,0.044004
8940,17,22,16,3,9,11,2,2,1,16,4,1,0.051178,0.039531
4342,32,19,23,3,1,11,4,2,2,4,16,1,0.101173,0.818035
5348,24,19,27,6,4,12,2,2,4,4,16,1,0.167132,0.192733
18637,26,17,24,1,9,1,2,2,2,16,8,1,0.297857,0.145551
32870,16,22,21,5,2,13,1,2,1,32,2,1,0.079015,0.030625
25144,20,32,25,3,5,12,1,2,2,16,4,1,0.074602,0.068826
3371,20,26,22,2,2,1,2,4,2,4,16,1,0.283881,0.181105
39293,23,16,18,6,9,0,2,1,1,64,2,1,0.129467,0.051634
7980,19,20,25,6,5,12,2,2,4,4,16,1,0.142164,0.140613
1367,32,26,17,0,2,11,2,1,1,32,2,1,0.349396,0.047058
2093,19,28,26,6,8,10,2,2,2,16,8,1,0.278254,0.179906
1523,22,22,20,5,3,5,4,4,4,2,64,1,0.546234,0.468820
45374,25,30,22,1,9,13,1,1,1,64,1,1,0.125872,0.023126
510,20,29,18,1,8,9,2,2,1,32,4,1,0.206501,0.097581
3074,19,29,16,4,7,6,4,4,2,2,32,1,0.203823,0.182117
3413,25,25,20,6,3,10,4,4,2,2,32,1,0.262880,0.323874
19943,31,32,22,2,6,0,2,2,2,16,8,1,0.651660,0.186668
18913,17,26,21,5,4,10,2,2,2,16,8,1,0.222277,0.143950
333,25,16,20,3,5,8,1,1,1,64,1,1,0.034520,0.018151
4083,17,30,19,6,6,10,2,4,4,2,32,1,0.224642,0.364197
16066,30,16,30,6,7,6,2,2,2,8,8,1,0.180595,0.109467
2457,23,25,28,6,5,8,4,4,4,2,64,1,0.626071,0.723573
2113,21,19,19,0,3,4,4,4,4,2,64,1,0.666558,0.495482
16517,30,17,18,3,7,10,2,2,2,8,8,1,0.090507,0.083721
14455,27,30,29,2,7,2,1,1,1,64,1,1,0.255969,0.032558
3559,18,29,21,1,3,0,2,2,2,16,8,1,0.306142,0.147278
10254,32,23,30,5,7,0,2,1,2,32,4,1,0.312683,0.119675
3853,24,22,17,4,7,7,4,4,2,2,32,1,0.193658,0.177441
46046,19,30,19,2,0,10,1,1,1,64,1,1,0.118036,0.020301
5178,19,22,21,4,5,0,2,4,2,8,16,1,0.194028,0.158925
47039,32,25,20,5,1,0,1,1,1,64,1,1,0.117452,0.024811
41788,17,19,19,4,7,7,1,2,1,64,2,1,0.143683,0.040104
790,28,18,29,0,6,3,4,2,4,4,32,1,0.703323,0.428947
5519,25,21,27,1,1,5,2,2,4,8,16,1,0.477385,0.227293
7979,20,18,21,1,0,4,4,4,4,1,64,1,0.346285,0.342008
47129,27,29,30,5,2,12,1,1,1,64,1,1,0.171694,0.030775
26692,32,25,17,6,7,4,2,2,1,16,4,1,0.147125,0.066045
7422,31,21,27,4,7,5,4,4,4,2,64,1,0.497011,0.597566
42103,26,31,18,1,3,11,1,2,1,64,2,1,0.207635,0.072866
6708,16,16,29,1,0,0,4,2,4,4,32,1,0.319604,0.179956
412,31,21,20,3,1,6,1,1,1,64,1,1,0.035877,0.022480
11236,32,17,23,1,0,11,2,1,1,32,2,1,0.118431,0.033508
32914,32,29,29,5,3,0,2,1,1,32,2,1,0.208618,0.081273
3349,31,18,17,0,0,10,4,2,2,4,16,1,0.398839,0.113279
16313,19,29,31,1,4,13,2,2,2,8,8,1,0.244871,0.149586
3498,16,18,32,1,1,7,2,4,4,2,32,1,0.301913,0.189339
530,22,19,26,0,0,3,4,4,4,1,64,1,0.725411,0.456613
23819,28,31,28,1,1,3,2,2,1,16,4,1,0.240702,0.084577
1415,19,27,32,6,9,7,2,2,4,8,16,1,0.365330,0.257793
6138,17,24,22,6,2,13,2,4,4,4,32,1,0.212076,0.246809
43479,19,20,21,0,0,8,1,1,1,64,1,1,0.179020,0.022635
2743,19,21,29,3,7,10,1,2,2,16,4,1,0.068506,0.049231
37451,20,16,20,0,5,9,2,1,1,32,2,1,0.187864,0.036544
2607,24,28,18,1,9,1,4,4,4,2,64,1,0.742505,0.518503
37311,27,23,22,6,0,9,2,1,1,32,2,1,0.124468,0.036080
4344,27,19,25,4,4,2,4,2,4,2,32,1,0.177087,0.370292
1909,28,26,19,2,8,8,4,4,4,2,64,1,0.993660,0.719806
3704,21,24,31,1,8,12,1,1,1,64,1,1,0.112302,0.027281
24175,17,30,32,3,2,12,1,2,2,16,4,1,0.070503,0.075754
3721,16,18,21,0,1,10,1,1,2,64,2,1,0.265011,0.053079
26346,19,31,25,4,3,7,1,2,2,16,4,1,0.120553,0.071287
10788,29,16,23,2,5,0,2,1,2,32,4,1,0.241727,0.075198
2013,18,26,21,6,6,10,4,4,4,2,64,1,0.565819,0.704647
10707,30,21,30,2,6,9,2,1,2,32,4,1,0.407963,0.102191
723,16,23,30,0,2,9,2,4,4,4,32,1,0.632453,0.315644
1790,16,26,17,5,2,8,4,4,2,2,32,1,0.171886,0.269145
11225,16,17,22,6,8,7,2,2,4,8,16,1,0.204943,0.189307
9410,27,22,23,3,4,4,4,2,2,4,16,1,0.102072,0.235788
10864,24,25,17,4,7,10,2,2,1,32,4,1,0.181168,0.062157
3613,26,21,17,4,1,3,4,4,2,2,32,1,0.154412,0.294994
794,24,24,21,3,4,8,2,2,1,32,4,1,0.121046,0.082457
11836,17,29,24,2,5,11,2,4,2,8,16,1,0.488977,0.190434
19156,18,16,27,4,5,12,2,2,2,16,8,1,0.162084,0.097078
2244,28,18,22,0,7,6,2,1,2,16,4,1,0.345518,0.075946
4054,29,28,20,4,0,2,4,2,2,4,16,1,0.162456,0.151435
7631,19,29,20,1,2,1,2,2,2,16,8,1,0.311148,0.134340
2383,20,16,20,0,4,10,4,2,4,4,32,1,0.545849,0.220164
39487,24,17,20,3,1,0,2,1,1,64,2,1,0.095107,0.046471
439,18,18,20,3,8,2,4,4,4,1,64,1,0.168500,0.451848
1860,17,23,23,0,2,11,1,1,1,64,1,1,0.203985,0.023678
8441,19,19,16,4,8,12,4,2,2,4,16,1,0.089593,0.126934
14392,26,29,18,5,0,6,1,1,1,64,1,1,0.097863,0.017274
23217,32,16,32,0,2,4,2,1,2,16,4,1,0.435894,0.077752
11759,27,25,18,2,0,8,4,2,2,8,16,1,0.516330,0.179809
43218,31,31,29,5,2,5,1,1,1,64,1,1,0.184462,0.031204
9610,21,16,21,0,4,5,4,2,2,4,16,1,0.318725,0.133589
5501,23,19,27,4,9,10,2,2,4,4,16,1,0.144253,0.138238
2223,19,26,18,6,5,0,4,4,4,2,64,1,0.356683,0.501230
3558,25,30,17,5,1,1,2,2,2,16,8,1,0.247205,0.141467
2927,25,21,31,1,6,1,2,1,2,16,4,1,0.182170,0.078214
42935,21,19,20,3,6,4,1,1,1,64,1,1,0.034715,0.019276
18583,16,19,32,1,8,9,2,2,2,16,8,1,0.285959,0.173632
36214,21,21,19,6,5,2,2,1,1,32,2,1,0.092169,0.036204
40425,20,27,21,6,1,0,1,2,1,64,2,1,0.163759,0.060561
46901,27,21,23,1,5,1,1,1,1,64,1,1,0.105702,0.021942
33195,32,16,23,4,2,8,2,1,1,32,2,1,0.095428,0.034731
18830,24,24,20,2,0,12,2,2,2,16,8,1,0.397012,0.108913
1487,19,32,23,0,1,9,1,2,1,32,2,1,0.362049,0.044392
3329,17,22,27,1,0,8,2,2,4,4,16,1,0.220950,0.127524
5677,16,24,22,2,3,1,2,4,4,4,32,1,0.397675,0.225510
8422,17,19,25,2,6,7,1,2,2,16,4,1,0.145480,0.049055
2813,29,19,18,6,8,13,2,2,1,32,4,1,0.162291,0.086938
5,26,26,24,5,9,13,4,4,4,1,64,1,0.446341,0.604984
327,24,32,21,5,3,2,4,4,2,2,32,1,0.243799,0.415217
12870,29,18,20,3,8,10,4,2,2,8,16,1,0.160026,0.219472
3372,16,32,20,4,8,7,2,2,2,16,8,1,0.200280,0.130673
201,27,16,24,2,1,10,4,4,4,1,64,1,0.840645,0.435898
10984,16,21,28,0,6,9,1,2,2,32,4,1,0.380692,0.068499
8012,26,16,27,4,0,5,4,2,2,4,16,1,0.141566,0.111329
9673,16,16,20,3,1,0,2,2,4,4,16,1,0.065332,0.136231
1123,32,18,32,3,3,9,4,4,4,1,64,1,0.361089,0.856409
36610,18,26,19,3,6,10,1,2,1,32,2,1,0.048547,0.028626
1909,27,20,17,2,9,2,1,1,1,64,1,1,0.110305,0.020291
345,26,23,23,3,3,11,1,1,1,64,1,1,0.038838,0.026309
41578,19,17,16,4,0,13,2,1,1,64,2,1,0.108862,0.038199
2384,27,20,32,2,1,11,4,4,4,2,64,1,0.996537,0.697208
1255,26,29,22,0,6,4,4,4,4,1,64,1,0.964377,4.509141
15088,28,16,27,5,7,5,2,2,2,8,8,1,0.162699,0.100530
890,30,29,30,3,5,1,4,4,4,1,64,1,0.398062,3.438418
28914,26,31,16,4,5,5,2,2,1,32,4,1,0.178526,0.068771
37893,32,29,23,1,3,11,2,1,1,64,2,1,0.284503,0.083889
2262,25,16,23,3,3,0,4,4,4,2,64,1,0.230040,0.503576
6386,21,27,25,3,5,1,2,4,4,4,32,1,0.179295,1.224525
18582,25,26,23,2,5,6,2,2,2,16,8,1,0.498946,0.141591
27875,16,25,18,6,6,1,1,2,2,32,4,1,0.149795,0.067521
16780,32,20,31,3,2,5,2,2,2,8,8,1,0.100861,0.270009
12834,20,22,21,3,9,2,2,4,2,8,16,1,0.139537,0.173950
45094,32,32,26,2,6,5,1,1,1,64,1,1,0.273582,0.032452
9066,20,27,18,5,1,2,2,2,1,16,4,1,0.102396,0.046659
13957,20,16,27,0,3,5,2,2,4,8,16,1,0.563876,0.209038
23405,24,27,24,1,1,7,2,2,1,16,4,1,0.193953,0.068615
3478,25,27,26,4,8,4,1,1,1,64,1,1,0.109999,0.029722
26282,28,20,16,1,1,10,2,2,1,16,4,1,0.120822,0.039247
2465,22,19,17,4,9,6,2,2,1,16,4,1,0.084706,0.040319
36601,32,19,19,5,5,4,2,1,1,32,2,1,0.107497,0.041537
16243,28,32,28,4,1,5,2,2,2,8,8,1,0.198022,0.134409
29231,28,23,16,3,0,2,2,2,1,32,4,1,0.100474,0.059300
3228,30,24,18,6,3,4,4,2,2,4,16,1,0.168433,0.175075
5583,20,21,17,3,9,12,4,4,2,4,32,1,0.149357,0.180073
45,20,23,24,6,1,13,4,4,4,1,64,1,0.346764,0.489226
3125,19,20,17,3,6,10,4,4,2,2,32,1,0.122422,1.000954
1014,20,24,32,0,5,13,2,2,4,4,16,1,0.608347,0.242102
1528,16,29,32,4,5,4,4,4,4,2,64,1,0.363129,0.739786
5117,21,28,26,5,8,5,2,4,2,4,16,1,0.213613,0.245099
28996,18,21,30,2,5,8,1,2,2,32,4,1,0.274083,0.075152
18039,27,23,16,5,5,4,2,2,2,8,8,1,0.124669,0.088856
6408,24,30,17,5,7,6,4,4,2,4,32,1,0.368666,0.265420
43127,18,18,19,6,7,3,1,1,1,64,1,1,0.063532,0.015342
588,25,22,16,0,7,8,4,4,4,1,64,1,0.923411,0.494143
41610,30,29,28,3,9,10,2,1,1,64,2,1,0.145000,0.073894
17577,28,23,19,2,1,9,2,2,2,8,8,1,0.239771,0.097572
208,22,19,26,1,9,10,4,4,4,1,64,1,0.876657,0.554673
629,17,31,28,1,5,6,1,1,1,64,1,1,0.109158,0.022776
26667,24,31,23,3,1,11,2,2,1,16,4,1,0.077086,0.074033
29121,31,25,29,5,8,13,2,1,2,32,4,1,0.272400,0.142644
8477,23,16,32,2,2,9,2,1,2,16,4,1,0.211506,0.063853
26629,26,16,20,1,1,3,2,1,2,16,4,1,0.109084,0.040228
14679,29,28,29,2,0,7,1,1,1,64,1,1,0.245122,0.025294
2155,20,30,31,6,6,10,1,2,2,32,4,1,0.258034,0.102761
19616,21,21,23,0,0,0,2,2,2,16,8,1,0.519856,0.115632
4374,17,22,24,3,8,1,2,4,4,4,32,1,0.154982,0.280498
1419,17,16,20,5,5,4,1,1,2,32,2,1,0.067927,0.025951
4393,25,17,19,6,9,12,4,2,4,4,32,1,0.230388,0.228839
15002,23,21,18,1,6,5,4,4,4,2,64,1,1.038362,0.642102
25725,21,28,19,5,7,12,2,2,1,16,4,1,0.131652,0.060150
14763,26,31,20,0,1,10,4,4,4,2,64,1,1.906952,2.022304
5814,20,24,29,3,5,13,2,4,4,4,32,1,0.182844,1.218247
7611,26,22,19,0,4,2,4,4,4,1,64,1,0.750719,0.607350
612,17,24,17,6,1,2,2,2,1,32,4,1,0.174372,0.066780
26671,29,31,25,4,4,11,2,2,1,16,4,1,0.161653,0.105432
10065,17,27,16,6,7,1,2,2,1,32,4,1,0.165503,0.062528
22829,26,24,22,6,9,4,2,2,1,16,4,1,0.129991,0.062589
34570,17,17,24,1,0,12,1,1,2,32,2,1,0.081259,0.031174
21278,21,24,16,2,2,3,2,2,2,16,8,1,0.312384,0.107367
1223,19,31,30,1,1,7,4,4,4,1,64,1,1.116284,0.640933
44040,19,31,22,6,8,10,1,1,1,64,1,1,0.095327,0.025739
14256,17,17,25,6,7,6,2,2,2,8,8,1,0.127851,0.085375
3122,18,28,31,1,5,8,1,2,2,32,4,1,0.270633,0.092934
2826,27,28,31,1,9,7,2,4,4,2,32,1,0.606645,0.457869
13341,19,19,21,1,5,7,2,2,4,8,16,1,0.355563,0.166239
44758,20,22,23,4,3,5,1,1,1,64,1,1,0.071692,0.020950
8149,18,29,20,6,0,0,2,4,2,4,16,1,0.139750,0.112571
2155,17,24,16,5,8,4,4,4,2,4,32,1,0.221504,0.276255
28240,19,23,18,4,1,2,2,2,1,32,4,1,0.128126,0.057526
38199,18,22,22,5,4,1,1,2,1,64,2,1,0.151936,0.050837
24771,16,21,25,3,9,8,1,2,2,16,4,1,0.062112,0.045696
37176,32,25,20,5,3,13,2,1,1,32,2,1,0.139688,0.055594
37564,27,27,31,1,4,2,1,1,2,32,2,1,0.198829,0.074823
47590,26,17,17,2,3,8,1,1,1,64,1,1,0.089550,0.018896
1088,27,29,32,6,5,8,2,4,4,2,32,1,0.392478,0.490991
4972,30,24,29,1,2,12,4,2,2,8,16,1,0.560038,0.348648
11647,20,30,26,1,7,2,2,4,2,8,16,1,0.454546,0.229762
4125,31,17,22,5,8,13,4,2,4,2,32,1,0.209637,0.367387
13168,30,23,18,0,8,0,2,1,1,64,2,1,0.411453,0.077037
43848,25,25,16,0,5,3,1,1,1,64,1,1,0.228174,0.023951
10686,18,31,17,6,9,12,2,2,1,32,4,1,0.160160,0.069969
24870,27,19,17,3,8,1,2,2,1,16,4,1,0.051667,0.052825
6745,18,28,24,4,8,9,2,4,4,2,32,1,0.200925,0.295319
24975,24,22,17,4,1,12,2,2,1,16,4,1,0.089636,0.041087
2493,20,26,24,1,1,5,4,4,4,2,64,1,0.926668,0.547395
7578,31,28,16,2,8,12,2,2,2,16,8,1,0.471044,0.182009
6210,26,26,17,5,1,9,4,4,2,4,32,1,0.296062,0.259563
15547,21,23,27,0,9,12,2,2,2,8,8,1,0.431518,0.102967
456,18,26,31,2,1,6,4,4,4,1,64,1,1.040497,0.595154
26806,21,17,21,2,8,9,2,1,2,16,4,1,0.143142,0.057017
4851,24,31,30,3,5,2,2,4,4,4,32,1,0.215433,1.775737
3877,27,29,28,3,5,13,2,4,2,4,16,1,0.131497,1.137146
986,16,26,31,2,3,11,4,4,4,1,64,1,0.735766,0.638167
4283,31,20,20,6,3,9,4,4,2,4,32,1,0.309945,0.309844
1496,17,19,16,4,6,0,4,4,2,2,32,1,0.115114,0.248210
1421,24,20,22,4,3,0,2,1,1,64,2,1,0.148518,0.055734
5189,19,32,25,3,4,13,2,4,4,4,32,1,0.186861,0.402672
1584,25,27,31,1,1,11,4,4,4,2,64,1,1.153197,0.999754
2378,21,28,21,1,6,9,4,4,2,2,32,1,0.403870,0.519519
692,20,25,32,4,8,2,2,4,4,4,32,1,0.260088,0.340248
6284,16,27,22,5,6,5,2,4,4,2,32,1,0.216714,0.296861
4676,27,32,18,5,8,4,2,4,2,8,16,1,0.314664,0.299842
3188,22,16,32,2,4,4,4,2,4,2,32,1,0.341583,0.290482
20173,19,16,26,2,5,1,2,2,2,16,8,1,0.324797,0.102463
13738,26,21,30,3,7,4,1,1,1,64,1,1,0.053805,0.028836
43102,21,24,24,2,5,5,1,1,1,64,1,1,0.132946,0.023035
41615,23,16,30,0,6,1,1,1,2,64,2,1,0.376333,0.061624
14227,24,17,31,3,1,8,2,2,2,8,8,1,0.082851,0.142643
22413,20,17,23,4,9,3,2,2,2,16,8,1,0.157481,0.108338
42389,19,17,21,6,5,1,1,1,2,64,2,1,0.134193,0.056143
3106,28,22,32,2,1,12,2,1,2,32,4,1,0.421829,0.095305
920,30,21,21,1,5,3,4,4,4,1,64,1,0.540751,0.598098
5011,16,17,25,2,6,4,4,2,4,4,32,1,0.334669,0.224010
119,29,25,20,0,7,13,4,4,4,1,64,1,1.128825,0.728551
40472,21,31,24,6,9,0,1,2,1,64,2,1,0.205500,0.073701
25542,23,27,28,5,8,9,1,2,2,16,4,1,0.164627,0.096638
46884,27,17,25,6,9,1,1,1,1,64,1,1,0.094406,0.021626
41305,25,16,21,6,6,3,2,1,1,64,2,1,0.135706,0.054887
17294,22,32,16,0,9,11,2,4,1,8,8,1,0.344549,0.079547
32721,16,19,17,3,0,4,1,2,2,32,4,1,0.093338,0.053062
2106,31,28,25,2,9,6,4,4,4,2,64,1,1.393445,0.763110
4573,19,18,21,1,6,0,4,2,4,4,32,1,0.347605,0.240696
11467,19,19,24,6,9,5,2,2,4,8,16,1,0.251178,0.191660
882,19,20,27,3,4,4,4,4,4,1,64,1,0.216408,0.511686
40460,23,22,29,3,2,13,1,1,2,64,2,1,0.096545,0.064071
30556,16,30,16,6,9,12,2,2,1,32,4,1,0.146735,0.068511
4489,19,28,25,2,5,11,2,4,4,2,32,1,0.408435,0.293489
5726,30,16,24,3,5,0,4,2,4,4,32,1,0.171882,1.068743
8530,22,28,18,5,1,8,2,4,2,4,16,1,0.157389,0.138490
12477,32,17,22,4,3,13,2,1,1,64,2,1,0.159682,0.060857
3265,20,17,24,4,0,10,4,2,4,2,32,1,0.161684,0.146985
1683,24,26,16,3,6,1,1,2,1,32,2,1,0.051648,0.040323
14153,22,16,22,5,1,10,2,2,2,8,8,1,0.112420,0.068689
4873,31,28,21,1,1,0,4,2,2,8,16,1,0.559877,0.267029
7896,28,19,32,2,3,7,2,2,2,16,8,1,0.538541,0.174857
29397,27,25,19,1,2,0,2,2,1,32,4,1,0.219550,0.087220
33099,25,25,25,6,7,13,2,1,1,32,2,1,0.148234,0.052261
2429,19,19,20,2,3,2,2,1,2,16,4,1,0.130748,0.047638
13825,24,27,27,1,7,10,2,4,2,8,16,1,0.584809,0.292092
33748,20,32,24,4,1,9,1,2,1,32,2,1,0.113824,0.039478
3177,27,25,26,1,1,11,2,1,1,64,2,1,0.242386,0.071812
1406,16,24,23,2,7,5,2,4,4,2,32,1,0.381873,0.195687
1307,29,32,21,4,9,13,4,4,4,1,64,1,0.370706,0.708684
18795,26,30,22,6,7,10,2,2,2,16,8,1,0.357722,0.165151
47456,28,24,16,5,5,5,1,1,1,64,1,1,0.089082,0.020166
45692,18,17,24,3,4,11,1,1,1,64,1,1,0.033430,0.019407
29252,22,18,18,3,4,8,2,2,1,32,4,1,0.098828,0.061716
30368,25,23,23,4,2,8,2,2,1,32,4,1,0.172531,0.074671
1134,17,17,17,6,2,3,4,4,2,2,32,1,0.129712,0.233242
12426,21,16,21,2,1,11,4,2,2,8,16,1,0.354550,0.160266
18353,20,16,24,6,6,8,2,2,2,8,8,1,0.108153,0.078248
22114,24,27,17,6,2,13,2,2,2,16,8,1,0.223969,0.135388
46376,18,27,16,3,8,4,1,1,1,64,1,1,0.031425,0.020048
9502,23,23,32,1,8,4,2,2,4,4,16,1,0.265250,0.263780
10135,29,16,16,4,1,1,2,2,1,32,4,1,0.132493,0.057102
796,17,24,21,3,1,5,4,4,4,1,64,1,0.237381,1.393166
3326,16,23,22,3,6,2,2,4,2,4,16,1,0.077679,0.687630
13095,27,31,32,6,3,8,2,2,4,8,16,1,0.481033,0.443239
43759,23,17,27,0,0,4,1,1,1,64,1,1,0.239536,0.023950
40004,21,23,18,5,1,4,1,2,1,64,2,1,0.146058,0.053919
13380,20,26,29,2,7,3,2,2,4,8,16,1,0.577871,0.255362
19957,26,31,24,3,5,9,2,2,2,16,8,1,0.169173,0.154779
41289,19,19,26,0,3,12,1,1,2,64,2,1,0.344483,0.062760
2222,24,27,16,0,8,7,2,2,1,32,4,1,0.419245,0.094709
41216,21,26,29,1,3,4,1,1,2,64,2,1,0.213256,0.078542
