m,n,k,avg,std
8,64,64,64,3.7076e-05,0.547411
9,8192,64,64,0.00270668,0.00805701
10,64,8192,64,0.00101967,0.00205129
11,8192,8192,64,0.265504,0.047516
12,64,64,8192,0.00189311,0.0143597
13,8192,64,8192,0.335766,0.000895254
14,64,8192,8192,0.430544,0.0114368
15,8192,8192,8192,17.2204,0.0500923
