10 3 3 6.03984e-05
128 4 5 0.000333773
140 1 4 0.000175194
215 2 1 0.00315986
84 3 0 7.13935e-05
145 1 0 0.000112789
30 0 1 2.42315e-06
233 1 6 0.0234113
133 5 5 0.000399003
101 2 5 0.000161072
219 5 3 0.00620128
68 4 4 0.000103447
47 5 4 0.000116179
106 4 3 0.000311243
224 1 1 0.00342948
170 2 0 0.000538563
55 1 1 2.90918e-05
191 4 4 0.00218007
60 5 3 0.000130472
113 5 4 0.000343568
249 0 1 0.00619488
67 4 6 0.000129775
128 0 2 7.31897e-05
203 3 5 0.00316962
72 2 2 5.29793e-05
149 2 2 0.000429458
18 3 1 6.51187e-05
109 0 4 5.7926e-05
220 4 0 0.00553419
89 3 1 8.582e-05
223 2 3 0.00614013
92 3 2 9.0495e-05
228 0 5 0.00819503
161 5 3 0.00111106
46 4 0 8.11031e-05
211 1 6 0.00969912
245 5 0 0.00980548
114 4 1 0.000195944
182 1 5 0.00123717
51 2 4 9.52246e-05
178 2 2 0.0010652
63 1 3 6.09371e-05
122 0 2 6.15987e-05
240 5 2 0.0132364
199 4 2 0.00283131
68 5 1 0.000126508
252 2 5 0.0239828
140 2 6 0.000335462
1 0 3 8.37545e-06
75 4 4 0.000103928
93 4 1 0.000125367
211 3 3 0.00417194
80 2 0 3.79621e-05
157 2 0 0.000492062
144 4 1 0.000357196
228 4 2 0.00785953
97 3 3 0.000127989
231 2 5 0.00954646
100 3 4 0.000163203
38 4 2 8.57485e-05
241 2 5 0.0148504
169 5 1 0.00109898
54 4 6 0.000104669
59 2 6 6.9105e-05
237 5 2 0.0113842
5 1 3 2.56162e-05
248 5 0 0.0107761
165 0 4 0.000703152
207 4 0 0.00287508
10 5 5 0.000124171
215 0 3 0.00339161
84 1 2 3.92934e-05
148 3 1 0.000348952
17 4 0 7.68066e-05
101 4 3 0.000242911
219 3 1 0.00428346
165 2 6 0.000876657
34 3 5 8.91017e-05
152 4 3 0.000809632
178 1 1 0.000898829
236 4 4 0.0117969
105 3 5 0.000196394
108 3 6 0.000248989
244 0 1 0.00491598
249 2 3 0.0180865
62 4 4 0.000105593
198 1 1 0.00150473
67 2 0 4.01079e-05
13 1 1 5.17659e-05
0 5 6 0.000119338
149 4 4 0.000665053
136 2 5 0.000235323
223 0 1 0.0020835
92 1 0 3.20629e-05
153 3 0 0.000618122
38 2 1 4.09604e-05
156 3 3 0.000723615
25 4 2 9.09085e-05
173 2 4 0.00108823
51 0 6 2.21384e-05
72 0 2 4.33984e-05
178 4 0 0.00149966
122 2 4 0.000194882
240 3 4 0.0135912
252 0 3 0.0214263
71 3 2 7.02262e-05
132 5 2 0.000469936
1 2 1 8.93196e-05
185 5 5 0.00189449
206 1 3 0.00291356
75 2 2 5.09612e-05
139 4 5 0.000373117
8 5 4 0.000111689
157 4 6 0.000822436
26 5 1 0.00010915
144 2 3 0.000337969
100 1 6 0.000109842
161 3 2 0.000712262
46 2 3 0.000103397
164 3 5 0.000782216
33 4 4 0.000138215
190 3 5 0.00204097
125 0 2 7.44945e-05
5 3 5 6.40094e-05
248 3 6 0.0663312
98 4 6 0.000199782
194 0 3 0.00154827
79 3 0 7.48516e-05
26 1 0 1.90145e-05
140 5 0 0.000407397
148 1 3 0.000249822
126 3 1 0.000193335
29 1 5 4.78863e-05
38 0 6 2.56445e-05
222 5 0 0.00669554
165 4 0 0.00113538
34 5 3 0.000121672
152 2 1 0.000612874
227 5 4 0.00845168
96 4 5 0.000144362
239 0 5 0.0134075
108 1 4 9.51288e-05
169 3 4 0.000954285
54 2 5 5.92751e-05
113 1 0 4.10815e-05
41 4 6 0.000196184
198 3 3 0.00255698
67 0 2 1.16204e-05
131 2 1 0.000238482
0 3 0 3.24152e-05
202 0 1 0.000977805
241 1 4 0.0130142
207 5 5 0.00386868
169 4 2 0.000989655
10 4 0 6.68181e-05
194 1 6 0.0053713
227 1 1 0.00386864
96 0 2 1.35078e-05
230 5 2 0.00888291
173 4 2 0.001312
5 5 5 0.00011918
117 2 2 0.000200033
235 5 6 0.0138941
122 4 6 0.000347207
240 1 6 0.0308688
177 3 6 0.00145352
71 1 4 3.27289e-05
79 5 6 0.00021284
4 2 2 4.37649e-05
206 3 1 0.0028866
134 4 5 0.000331497
117 0 6 0.000120858
21 3 1 6.06114e-05
139 2 3 0.000261059
8 3 2 5.8934e-05
83 4 3 0.000131699
95 3 4 0.000123745
5 0 0 6.741e-07
169 1 5 0.000748552
54 0 2 3.47935e-05
238 5 4 0.0130879
125 2 0 0.00013745
148 2 4 0.000489359
112 4 1 0.000209989
253 5 0 0.0124604
71 5 1 0.000138448
189 0 3 0.0012443
248 1 4 0.0175666
194 2 5 0.00217646
79 1 6 5.32208e-05
143 3 3 0.000405181
12 2 0 2.96187e-05
17 0 4 1.59517e-05
118 3 6 0.000274535
29 3 3 6.71633e-05
91 4 1 0.000139778
218 0 5 0.00575234
227 3 6 0.0256953
160 4 4 0.00082718
172 1 5 0.000907236
116 3 1 0.000146722
89 1 5 8.42947e-05
55 5 6 0.000129062
243 1 5 0.0317197
112 0 6 9.95841e-05
246 5 6 0.0225204
173 0 6 0.00132374
251 5 2 0.0206724
120 4 3 0.00033882
79 5 3 0.000151366
197 0 5 0.00328962
66 1 4 4.07712e-05
87 1 0 1.81947e-05
133 5 6 0.000508968
223 4 5 0.00705998
92 5 4 0.000196774
20 2 6 5.75507e-05
25 0 6 1.65418e-05
117 4 4 0.000294804
235 3 4 0.0110072
104 2 5 0.000166312
181 2 3 0.00135741
50 3 2 6.66684e-05
168 4 6 0.00114285
121 3 0 0.000212607
255 2 0 0.00808075
124 3 3 0.000286859
233 1 0 0.00217158
4 0 4 9.8631e-06
193 5 2 0.00242176
78 4 3 0.00012227
43 0 5 4.91402e-05
21 5 3 0.000113861
139 0 1 3.10883e-05
8 1 0 1.82412e-05
83 2 5 7.38953e-05
210 2 1 0.00275879
95 1 2 9.8479e-05
16 5 3 0.00011154
231 4 3 0.00945221
100 5 2 0.000252002
28 2 4 8.11054e-05
145 1 5 0.000264993
33 0 0 8.8295e-07
80 0 4 2.79636e-05
107 4 5 0.000204554
168 0 3 0.000730693
243 3 2 0.0130162
112 2 3 0.000172678
81 2 6 8.01882e-05
189 2 1 0.00165101
58 3 0 7.31601e-05
176 4 0 0.00142901
135 5 0 0.000372699
4 4 1 7.40663e-05
7 2 2 4.00018e-05
34 0 4 1.34886e-05
143 1 5 0.000225655
12 0 6 1.28516e-05
17 2 6 6.37354e-05
201 5 0 0.00280779
86 4 1 0.000131175
29 5 1 0.000103604
222 1 4 0.0057677
218 2 3 0.00511732
37 1 2 2.86026e-05
155 4 2 0.000898887
24 5 1 0.000110689
239 4 1 0.0111627
108 5 0 0.000233795
160 2 6 0.00077312
41 0 2 7.2978e-06
