0 5 5 0.000121054
3 0 3 0.00991289
1 4 4 0.000181802
2 2 4 0.00134413
3 0 5 0.0131643
1 4 2 0.000170402
2 0 5 0.00160292
0 5 1 0.000108338
3 1 6 0.02832
1 4 0 0.0001349
0 2 3 4.41921e-05
0 5 3 0.000114113
3 1 4 0.011059
3 2 2 0.00962956
2 0 1 0.000401014
1 2 0 5.93144e-05
3 1 2 0.0083765
3 2 0 0.00439826
2 5 3 0.00171086
2 0 3 0.000930545
1 2 2 0.000106808
3 1 0 0.00247899
3 2 6 0.0395245
2 5 1 0.00148353
1 2 4 0.00012036
1 5 5 0.000206802
3 2 4 0.011831
2 1 6 0.00283721
0 4 2 8.82694e-05
1 2 6 0.000121689
2 5 5 0.00158937
0 4 0 7.38821e-05
1 3 5 0.000147132
1 5 1 0.000187175
3 4 5 0.0132926
2 3 4 0.00143767
0 4 6 0.000125765
1 3 3 0.000171838
1 0 3 4.21608e-05
1 5 3 0.000233364
2 3 6 0.00367478
0 4 4 0.000123835
1 3 1 0.000103877
1 0 1 8.83755e-06
3 3 1 0.00852795
3 3 6 0.0410609
0 2 4 6.60639e-05
2 3 0 0.0011359
0 2 1 6.16052e-05
3 3 3 0.0116022
2 4 0 0.0013827
3 4 3 0.0120362
0 1 6 3.97535e-05
1 0 5 5.01206e-05
3 3 5 0.0129647
2 4 2 0.00151609
0 0 5 2.17902e-05
2 1 4 0.00117764
2 4 4 0.00152855
0 0 3 2.53282e-05
0 3 3 6.41113e-05
0 2 0 3.15246e-05
2 4 6 0.00347553
0 0 1 2.77353e-06
2 1 5 0.00204184
0 1 0 1.83982e-05
3 5 2 0.0117714
2 2 3 0.00130714
0 3 1 6.14104e-05
2 1 3 0.00109783
1 1 0 2.89747e-05
3 5 0 0.00926247
2 2 1 0.00106496
2 1 1 0.000793631
1 1 2 7.58581e-05
3 0 0 4.28015e-06
3 5 6 0.0155058
0 5 4 0.000121634
1 1 4 7.96255e-05
3 0 2 0.00620768
3 5 4 0.012919
2 2 5 0.00134117
0 3 6 8.09136e-05
0 1 1 3.05243e-05
0 5 6 0.000130965
1 1 6 9.02933e-05
3 0 4 0.0121829
1 4 5 0.000170804
0 5 0 0.000103653
0 2 2 4.12343e-05
3 0 6 0.0157501
1 4 3 0.000186205
2 0 4 0.00131119
0 5 2 0.000108564
3 1 5 0.0252576
1 4 1 0.000141852
2 0 6 0.00175611
0 1 2 4.60605e-05
3 1 3 0.00955943
3 2 3 0.0110457
2 5 2 0.00166212
2 0 0 2.046e-06
0 1 4 4.24536e-05
1 2 1 9.25802e-05
3 1 1 0.00569488
0 2 5 6.32192e-05
3 2 1 0.00751845
2 5 0 0.00153345
0 2 6 5.88451e-05
1 2 3 0.000125653
2 5 6 0.00187812
0 3 4 8.63727e-05
0 4 3 8.77049e-05
1 2 5 0.000108327
1 5 4 0.000209097
3 2 5 0.0127006
2 5 4 0.00162068
0 4 1 8.15126e-05
1 3 6 0.000158528
1 5 6 0.000244267
3 4 4 0.012566
1 3 4 0.000139264
1 0 2 3.01491e-05
1 5 0 0.000179241
3 4 1 0.00939848
3 4 6 0.040842
2 3 5 0.00142605
0 3 5 8.80089e-05
0 4 5 9.71889e-05
1 3 2 0.000128205
1 0 0 1.06294e-06
1 5 2 0.00022055
3 4 0 0.00867406
0 1 3 2.97398e-05
1 3 0 0.000101596
1 0 6 5.86335e-05
3 3 0 0.00597107
2 4 1 0.00135012
3 4 2 0.0112242
2 3 1 0.00119529
1 0 4 4.62948e-05
3 3 2 0.0106173
2 4 3 0.00157793
0 0 6 1.79061e-05
2 3 3 0.00144885
0 1 5 4.48101e-05
3 3 4 0.0122277
2 4 5 0.00149954
0 0 4 1.78e-05
0 3 2 6.23946e-05
2 0 2 0.000694538
0 0 2 6.88878e-06
0 3 0 5.71339e-05
3 5 3 0.0124304
0 0 0 8.03174e-07
2 1 2 0.00101637
2 3 2 0.00135192
1 1 1 5.0113e-05
3 5 1 0.0101414
2 2 2 0.00117108
2 1 0 0.000430456
1 1 3 7.7234e-05
2 2 0 0.000850657
1 1 5 8.27464e-05
3 0 1 0.00377929
1 4 6 0.000187321
3 5 5 0.0135163
2 2 6 0.00335722
