m,n,k,avg,std
65624,5478,175,128,0.00247316,0.0099322
65625,6406,175,128,0.0028331,0.00783899
65626,7491,175,128,0.00335796,0.00730387
65627,8760,175,128,0.00378473,0.00567668
65628,10245,175,128,0.00449768,0.00340179
65629,11980,175,128,0.00516602,0.00441079
65630,14010,175,128,0.00602824,0.00254422
65631,16384,175,128,0.00595833,0.0295142
65632,128,205,128,9.23119e-05,0.269162
65633,150,205,128,0.000122689,0.181442
65634,175,205,128,0.000122589,0.112183
65635,205,205,128,0.000156937,0.0844012
65636,239,205,128,0.000157551,0.102196
65637,280,205,128,0.000194946,0.130721
65638,327,205,128,0.000225116,0.0763063
65639,383,205,128,0.000226304,0.108827
65640,448,205,128,0.00026222,0.0476508
65641,524,205,128,0.000333807,0.0623731
65642,612,205,128,0.000328567,0.105122
65643,716,205,128,0.000378693,0.0640254
65644,837,205,128,0.000430339,0.0526188
65645,979,205,128,0.000491693,0.0589166
65646,1145,205,128,0.000548365,0.0326239
65647,1339,205,128,0.000676285,0.0257728
65648,1566,205,128,0.00081344,0.0200594
65649,1831,205,128,0.000958149,0.0140933
65650,2142,205,128,0.00105091,0.00977876
65651,2505,205,128,0.00125151,0.0258841
65652,2929,205,128,0.00142037,0.0201008
65653,3425,205,128,0.00161631,0.013514
65654,4005,205,128,0.00194862,0.0044606
65655,4684,205,128,0.00228785,0.00818872
65656,5478,205,128,0.00259104,0.0119552
65657,6406,205,128,0.00295351,0.00221387
65658,7491,205,128,0.00346056,0.00820271
65659,8760,205,128,0.00395536,0.00296243
65660,10245,205,128,0.00465172,0.00753615
65661,11980,205,128,0.00534917,0.00626819
65662,14010,205,128,0.00619827,0.00193007
65663,16384,205,128,0.00663075,0.022578
65664,128,239,128,9.36745e-05,0.163786
65665,150,239,128,0.000127919,0.122708
65666,175,239,128,0.000125902,0.102577
65667,205,239,128,0.000166367,0.107224
65668,239,239,128,0.000422391,0.0531259
65669,280,239,128,0.000454232,0.0344064
65670,327,239,128,0.000552691,0.0389655
65671,383,239,128,0.000261388,0.0623211
65672,448,239,128,0.00025713,0.0629314
65673,524,239,128,0.000305903,0.0957843
65674,612,239,128,0.000354624,0.0605824
65675,716,239,128,0.000402246,0.0383889
65676,837,239,128,0.000470005,0.0353883
65677,979,239,128,0.000534501,0.0307797
65678,1145,239,128,0.000615258,0.0366938
65679,1339,239,128,0.000730261,0.0300975
65680,1566,239,128,0.000851052,0.0253981
65681,1831,239,128,0.000988465,0.00350386
65682,2142,239,128,0.00112344,0.0130753
65683,2505,239,128,0.0012828,0.0154515
65684,2929,239,128,0.00146808,0.0145133
65685,3425,239,128,0.00169312,0.0123236
65686,4005,239,128,0.000875611,0.0191868
65687,4684,239,128,0.000955759,0.0282187
65688,5478,239,128,0.00111446,0.0198267
65689,6406,239,128,0.0012366,0.0139327
65690,7491,239,128,0.00141684,0.0187003
65691,8760,239,128,0.0015712,0.0182876
65692,10245,239,128,0.00186502,0.0125096
65693,11980,239,128,0.0020262,0.00402783
65694,14010,239,128,0.00235352,0.00727066
65695,16384,239,128,0.00754727,0.0311714
65696,128,280,128,9.81594e-05,0.196223
65697,150,280,128,0.00011242,0.136859
65698,175,280,128,0.000129881,0.132654
65699,205,280,128,0.000177043,0.0910889
65700,239,280,128,0.000260479,0.102881
65701,280,280,128,0.000276861,0.0906152
65702,327,280,128,0.000334148,0.0578291
65703,383,280,128,0.000395698,0.0647891
65704,448,280,128,0.000157862,0.122762
65705,524,280,128,0.000177239,0.120992
65706,612,280,128,0.000203906,0.101762
65707,716,280,128,0.000243924,0.0778075
65708,837,280,128,0.000289057,0.0718307
65709,979,280,128,0.000324547,0.0865031
65710,1145,280,128,0.000357355,0.0746343
65711,1339,280,128,0.000423644,0.0872647
65712,1566,280,128,0.000465853,0.0632476
65713,1831,280,128,0.000536653,0.0609018
65714,2142,280,128,0.000586982,0.0550011
65715,2505,280,128,0.000658077,0.0530696
65716,2929,280,128,0.000742009,0.0436365
65717,3425,280,128,0.000840999,0.0318738
65718,4005,280,128,0.000931989,0.0223945
65719,4684,280,128,0.000992954,0.0035961
65720,5478,280,128,0.00114645,0.0195775
65721,6406,280,128,0.00128379,0.0169444
65722,7491,280,128,0.00147964,0.0211899
65723,8760,280,128,0.00162181,0.0192874
65724,10245,280,128,0.00194063,0.00970955
65725,11980,280,128,0.0021204,0.00573163
65726,14010,280,128,0.00244319,0.0114301
65727,16384,280,128,0.00878078,0.0432825
65728,128,327,128,9.83659e-05,0.117479
65729,150,327,128,0.000119726,0.138927
65730,175,327,128,0.000134336,0.113115
65731,205,327,128,0.000158692,0.220806
65732,239,327,128,0.00028202,0.0734167
65733,280,327,128,0.000297248,0.0823925
65734,327,327,128,0.000372842,0.0552556
65735,383,327,128,0.000428164,0.0469242
65736,448,327,128,0.000489963,0.0465266
65737,524,327,128,0.000405277,0.0448456
65738,612,327,128,0.000466758,0.0433793
65739,716,327,128,0.000533926,0.0415127
65740,837,327,128,0.000615634,0.0352487
65741,979,327,128,0.000714349,0.0300781
65742,1145,327,128,0.000822869,0.0251741
65743,1339,327,128,0.000949725,0.0148207
65744,1566,327,128,0.0010927,0.0126323
65745,1831,327,128,0.00125599,0.0136982
65746,2142,327,128,0.0014376,0.0108969
65747,2505,327,128,0.00165631,0.0117888
65748,2929,327,128,0.00190388,0.0072104
65749,3425,327,128,0.00218357,0.00355022
65750,4005,327,128,0.0010611,0.0174566
65751,4684,327,128,0.00113986,0.00497371
65752,5478,327,128,0.00134426,0.0185895
65753,6406,327,128,0.0014947,0.0157849
65754,7491,327,128,0.001709,0.018187
65755,8760,327,128,0.00189806,0.014271
65756,10245,327,128,0.00227105,0.00982736
65757,11980,327,128,0.00251414,0.0153557
65758,14010,327,128,0.00288285,0.00962094
65759,16384,327,128,0.00969477,0.0288588
65760,128,383,128,0.000103188,0.193511
65761,150,383,128,0.000121408,0.181853
65762,175,383,128,0.000139963,0.1544
65763,205,383,128,0.00016155,0.10216
65764,239,383,128,0.00030788,0.0684679
65765,280,383,128,0.000464697,0.0380857
65766,327,383,128,0.000579018,0.039457
65767,383,383,128,0.000679254,0.0246328
65768,448,383,128,0.000755001,0.0233614
65769,524,383,128,0.000895611,0.0165289
65770,612,383,128,0.000638465,0.0312792
65771,716,383,128,0.000750841,0.037922
65772,837,383,128,0.000861672,0.0236084
65773,979,383,128,0.00100868,0.00796653
65774,1145,383,128,0.00115228,0.00953561
65775,1339,383,128,0.00133565,0.00972016
65776,1566,383,128,0.00153058,0.0125957
65777,1831,383,128,0.0017705,0.0119401
65778,2142,383,128,0.00203907,0.00553664
65779,2505,383,128,0.00232371,0.00340552
65780,2929,383,128,0.00270238,0.00959607
65781,3425,383,128,0.00310979,0.00618321
65782,4005,383,128,0.00121728,0.0273425
65783,4684,383,128,0.00131629,0.0193376
65784,5478,383,128,0.00152686,0.0038269
65785,6406,383,128,0.00170321,0.0162899
65786,7491,383,128,0.00197396,0.00631432
65787,8760,383,128,0.00217872,0.00999233
65788,10245,383,128,0.00261492,0.0152686
65789,11980,383,128,0.00287922,0.00965056
65790,14010,383,128,0.00329761,0.00836165
65791,16384,383,128,0.011597,0.0854997
65792,128,448,128,0.00016034,0.113239
65793,150,448,128,0.000190329,0.0692706
65794,175,448,128,0.000223387,0.0705626
65795,205,448,128,0.000258994,0.0513013
65796,239,448,128,0.000130017,0.151431
65797,280,448,128,0.000131052,0.13159
65798,327,448,128,0.000182828,0.125032
65799,383,448,128,0.000211535,0.127874
65800,448,448,128,0.000217798,0.141241
65801,524,448,128,0.000269981,0.0820834
65802,612,448,128,0.000308332,0.114032
65803,716,448,128,0.000322465,0.088752
65804,837,448,128,0.000381545,0.0823402
65805,979,448,128,0.00043479,0.0801941
65806,1145,448,128,0.000479893,0.0851898
65807,1339,448,128,0.000555459,0.0694795
65808,1566,448,128,0.000623897,0.0612975
65809,1831,448,128,0.000715218,0.0511969
65810,2142,448,128,0.00078734,0.0466092
65811,2505,448,128,0.000868944,0.0326651
65812,2929,448,128,0.000978044,0.00946866
65813,3425,448,128,0.00112739,0.0188012
65814,4005,448,128,0.0012342,0.0154216
65815,4684,448,128,0.00139389,0.0162484
65816,5478,448,128,0.00159596,0.0209791
65817,6406,448,128,0.0018149,0.012222
65818,7491,448,128,0.00206702,0.00644542
65819,8760,448,128,0.00235464,0.00931455
65820,10245,448,128,0.00281347,0.00661247
65821,11980,448,128,0.0031556,0.00469245
65822,14010,448,128,0.00365475,0.00769074
65823,16384,448,128,0.0146393,0.00763835
65824,128,524,128,0.000170427,0.110618
65825,150,524,128,0.000198268,0.0690375
65826,175,524,128,0.000231674,0.0573321
65827,205,524,128,0.000272635,0.0545667
65828,239,524,128,0.000559451,0.0723586
65829,280,524,128,0.000576964,0.0386331
65830,327,524,128,0.000735915,0.0332399
65831,383,524,128,0.000489062,0.0555923
65832,448,524,128,0.000544889,0.041057
65833,524,524,128,0.000644261,0.0381723
65834,612,524,128,0.000754272,0.0397822
65835,716,524,128,0.000879966,0.0249069
65836,837,524,128,0.00168771,0.0091207
65837,979,524,128,0.00195869,0.00404283
65838,1145,524,128,0.00222682,0.00940729
65839,1339,524,128,0.00259429,0.00942819
65840,1566,524,128,0.00299903,0.00135422
65841,1831,524,128,0.00350255,0.00322204
65842,2142,524,128,0.00404639,0.00623889
65843,2505,524,128,0.00466204,0.00369615
65844,2929,524,128,0.00542577,0.00516431
65845,3425,524,128,0.0063126,0.00281954
65846,4005,524,128,0.00146667,0.0143223
65847,4684,524,128,0.00166609,0.0164066
65848,5478,524,128,0.00190061,0.00987536
65849,6406,524,128,0.00218663,0.00919221
65850,7491,524,128,0.00251941,0.00934996
65851,8760,524,128,0.00286745,0.00942796
65852,10245,524,128,0.00343477,0.0149716
65853,11980,524,128,0.0038023,0.00592756
65854,14010,524,128,0.00445061,0.00936113
65855,16384,524,128,0.0158281,0.0232837
65856,128,612,128,0.000179255,0.100183
65857,150,612,128,0.000207284,0.0795994
65858,175,612,128,0.000240465,0.0635241
65859,205,612,128,0.000291662,0.0628442
65860,239,612,128,0.0004313,0.053952
65861,280,612,128,0.000443095,0.0490311
65862,327,612,128,0.00056723,0.0500065
65863,383,612,128,0.000649895,0.0461307
65864,448,612,128,0.000850107,0.0273894
65865,524,612,128,0.00100488,0.0103266
65866,612,612,128,0.0011697,0.0184926
65867,716,612,128,0.00135339,0.0207237
65868,837,612,128,0.0015925,0.0160295
65869,979,612,128,0.00145807,0.0127122
65870,1145,612,128,0.00165979,0.0117816
65871,1339,612,128,0.00190839,0.00284018
65872,1566,612,128,0.00219873,0.013536
65873,1831,612,128,0.00258064,0.00946697
65874,2142,612,128,0.0029488,0.00412202
65875,2505,612,128,0.00340913,0.00950369
65876,2929,612,128,0.00394321,0.00379964
65877,3425,612,128,0.00453559,0.00424674
65878,4005,612,128,0.00166184,0.013965
65879,4684,612,128,0.00188324,0.00969607
65880,5478,612,128,0.00213045,0.0126768
65881,6406,612,128,0.0024745,0.0096132
65882,7491,612,128,0.00284513,0.00989253
65883,8760,612,128,0.0032588,0.00795224
65884,10245,612,128,0.00386613,0.00526489
65885,11980,612,128,0.00432259,0.0064578
65886,14010,612,128,0.00504007,0.00923993
65887,16384,612,128,0.0192003,0.0197222
65888,128,716,128,0.000238147,0.0940175
65889,150,716,128,0.000284865,0.0484157
65890,175,716,128,0.000339252,0.0365231
65891,205,716,128,0.000393992,0.0452721
65892,239,716,128,0.000261621,0.103955
65893,280,716,128,0.000263351,0.077632
65894,327,716,128,0.000355836,0.0640669
65895,383,716,128,0.000413247,0.0851401
65896,448,716,128,0.000430076,0.0768934
65897,524,716,128,0.000711495,0.0418779
65898,612,716,128,0.000831474,0.0321537
65899,716,716,128,0.000949104,0.0192236
65900,837,716,128,0.00111908,0.0189494
65901,979,716,128,0.00126738,0.0240039
65902,1145,716,128,0.000930486,0.029834
65903,1339,716,128,0.001073,0.00208465
65904,1566,716,128,0.0012185,0.0140549
65905,1831,716,128,0.00140638,0.0133854
65906,2142,716,128,0.00159229,0.0122642
65907,2505,716,128,0.00183201,0.0190885
65908,2929,716,128,0.00208772,0.00315594
65909,3425,716,128,0.00239935,0.00989559
65910,4005,716,128,0.00200803,0.00465317
65911,4684,716,128,0.0023082,0.00655676
65912,5478,716,128,0.00267383,0.00716866
65913,6406,716,128,0.00306717,0.00537388
65914,7491,716,128,0.00351224,0.00485205
65915,8760,716,128,0.00404571,0.00291892
65916,10245,716,128,0.00493633,0.0034384
65917,11980,716,128,0.00542299,0.00328379
65918,14010,716,128,0.00632695,0.00304172
65919,16384,716,128,0.0190293,0.00984165
65920,128,837,128,0.000261685,0.0857375
65921,150,837,128,0.000301115,0.0750192
65922,175,837,128,0.000360479,0.0905145
65923,205,837,128,0.000425231,0.0536644
65924,239,837,128,0.000369355,0.0664386
65925,280,837,128,0.000385741,0.0508485
65926,327,837,128,0.000491742,0.0507519
65927,383,837,128,0.000564665,0.0448822
65928,448,837,128,0.000628806,0.0477343
65929,524,837,128,0.000725032,0.0348967
65930,612,837,128,0.000946218,0.00779818
65931,716,837,128,0.00106869,0.00995078
65932,837,837,128,0.00125844,0.019875
65933,979,837,128,0.00143398,0.0184252
65934,1145,837,128,0.00162241,0.0349076
65935,1339,837,128,0.00166476,0.00862636
65936,1566,837,128,0.00191904,0.00259729
65937,1831,837,128,0.00221807,0.00365527
65938,2142,837,128,0.0025734,0.00827723
65939,2505,837,128,0.00298784,0.00390747
65940,2929,837,128,0.0034717,0.00258495
65941,3425,837,128,0.00398704,0.00729359
65942,4005,837,128,0.00269328,0.011616
65943,4684,837,128,0.00310951,0.00655122
65944,5478,837,128,0.00357456,0.00577107
65945,6406,837,128,0.00415348,0.00514176
65946,7491,837,128,0.00479865,0.00519259
65947,8760,837,128,0.00552457,0.00449043
65948,10245,837,128,0.00660476,0.00386212
65949,11980,837,128,0.00742494,0.00321035
65950,14010,837,128,0.00866002,0.00183258
65951,16384,837,128,0.0227556,0.0130706
65952,128,979,128,0.000317984,0.0697073
65953,150,979,128,0.000399811,0.0529705
65954,175,979,128,0.000452227,0.0373666
65955,205,979,128,0.000570256,0.0531711
65956,239,979,128,0.000411248,0.063911
65957,280,979,128,0.000444456,0.0594389
65958,327,979,128,0.000562439,0.0525401
65959,383,979,128,0.000657895,0.0456962
65960,448,979,128,0.000702195,0.0506033
65961,524,979,128,0.000847649,0.0298886
65962,612,979,128,0.000979665,0.00715354
65963,716,979,128,0.001105,0.0188549
65964,837,979,128,0.00128214,0.0181419
65965,979,979,128,0.00148001,0.0213793
65966,1145,979,128,0.00166681,0.013023
65967,1339,979,128,0.0019269,0.00211838
65968,1566,979,128,0.00223696,0.0103538
65969,1831,979,128,0.00258785,0.00790349
65970,2142,979,128,0.00297346,0.00792204
65971,2505,979,128,0.0033881,0.00823139
65972,2929,979,128,0.00396232,0.00493984
65973,3425,979,128,0.00459025,0.00459399
65974,4005,979,128,0.00536687,0.00443841
65975,4684,979,128,0.00622933,0.00301406
65976,5478,979,128,0.00714697,0.00317303
65977,6406,979,128,0.00831717,0.00368035
65978,7491,979,128,0.00974434,0.00356565
65979,8760,979,128,0.0114177,0.00404761
65980,10245,979,128,0.0133326,0.00107854
65981,11980,979,128,0.0152041,0.00140533
65982,14010,979,128,0.0180823,0.00816874
65983,16384,979,128,0.0451447,0.0540366
65984,128,1145,128,0.000365288,0.0611098
65985,150,1145,128,0.000428306,0.0514467
65986,175,1145,128,0.000504001,0.0433741
65987,205,1145,128,0.00059966,0.0346914
65988,239,1145,128,0.000429961,0.0515
65989,280,1145,128,0.00043844,0.0534475
65990,327,1145,128,0.000562761,0.0495028
65991,383,1145,128,0.000644052,0.0463794
65992,448,1145,128,0.000705336,0.0424396
65993,524,1145,128,0.000815432,0.0311441
65994,612,1145,128,0.00096884,0.00112039
65995,716,1145,128,0.00104863,0.00565069
65996,837,1145,128,0.00126836,0.0157088
65997,979,1145,128,0.00145444,0.00554828
65998,1145,1145,128,0.00166519,0.0139589
65999,1339,1145,128,0.00189051,0.00322256
66000,1566,1145,128,0.00222626,0.00594924
66001,1831,1145,128,0.00257619,0.00666061
66002,2142,1145,128,0.00298008,0.00308042
66003,2505,1145,128,0.00344809,0.00644218
66004,2929,1145,128,0.00399506,0.00383495
66005,3425,1145,128,0.00463261,0.00373922
66006,4005,1145,128,0.00538146,0.00243224
66007,4684,1145,128,0.00626793,0.00188558
66008,5478,1145,128,0.0069972,0.0102202
66009,6406,1145,128,0.00847247,0.00173953
66010,7491,1145,128,0.00991383,0.00155237
66011,8760,1145,128,0.0114837,0.00608997
66012,10245,1145,128,0.0129464,0.00138068
66013,11980,1145,128,0.0149536,0.00163762
66014,14010,1145,128,0.0174671,0.00999789
66015,16384,1145,128,0.0335671,0.0227985
66016,128,1339,128,0.000433583,0.048293
66017,150,1339,128,0.00052531,0.0375219
66018,175,1339,128,0.000593583,0.0346542
66019,205,1339,128,0.00075001,0.0289672
66020,239,1339,128,0.000637523,0.0418964
66021,280,1339,128,0.000682321,0.0324759
66022,327,1339,128,0.000827649,0.0249824
66023,383,1339,128,0.00096952,0.0131466
66024,448,1339,128,0.00106733,0.0179541
66025,524,1339,128,0.00125507,0.0135819
66026,612,1339,128,0.00145528,0.00711057
66027,716,1339,128,0.00161233,0.0144024
66028,837,1339,128,0.00193538,0.00373886
66029,979,1339,128,0.00224229,0.00402148
66030,1145,1339,128,0.00256958,0.00999982
66031,1339,1339,128,0.00299558,0.00237167
66032,1566,1339,128,0.00344158,0.00202746
66033,1831,1339,128,0.00399135,0.000955659
66034,2142,1339,128,0.00460674,0.0037767
66035,2505,1339,128,0.00536559,0.00227263
66036,2929,1339,128,0.0062429,0.00230364
66037,3425,1339,128,0.00725151,0.000816106
66038,4005,1339,128,0.00845362,0.00264641
66039,4684,1339,128,0.00980791,0.00128837
66040,5478,1339,128,0.0116176,0.00335026
66041,6406,1339,128,0.0133459,0.00102917
66042,7491,1339,128,0.0156611,0.000944335
66043,8760,1339,128,0.0181588,0.00312519
66044,10245,1339,128,0.0214997,0.00193861
66045,11980,1339,128,0.0240122,0.0133252
66046,14010,1339,128,0.028871,0.00087304
66047,16384,1339,128,0.0481201,0.00463348
66048,128,1566,128,0.000450861,0.035668
66049,150,1566,128,0.000567425,0.0358237
66050,175,1566,128,0.000643802,0.0321256
66051,205,1566,128,0.000904264,0.00866658
66052,239,1566,128,0.000581104,0.0525607
66053,280,1566,128,0.000582973,0.0590191
66054,327,1566,128,0.000762229,0.041487
66055,383,1566,128,0.000857093,0.0297875
66056,448,1566,128,0.000897628,0.0299072
66057,524,1566,128,0.00104313,0.0136451
66058,612,1566,128,0.00119939,0.0194483
66059,716,1566,128,0.00135079,0.0165421
66060,837,1566,128,0.00156436,0.00980187
66061,979,1566,128,0.00180342,0.00996862
66062,1145,1566,128,0.00201289,0.00154325
66063,1339,1566,128,0.00236452,0.00991517
66064,1566,1566,128,0.00271675,0.00824779
66065,1831,1566,128,0.00314012,0.0059815
66066,2142,1566,128,0.00361155,0.00526667
66067,2505,1566,128,0.00417885,0.00475215
66068,2929,1566,128,0.00484834,0.00370211
66069,3425,1566,128,0.00567363,0.00911064
66070,4005,1566,128,0.00654552,0.00394372
66071,4684,1566,128,0.00779355,0.00122435
66072,5478,1566,128,0.00902941,0.00651489
66073,6406,1566,128,0.0103907,0.0033161
66074,7491,1566,128,0.0121307,0.00314541
66075,8760,1566,128,0.0140385,0.00277889
66076,10245,1566,128,0.016667,0.00120527
66077,11980,1566,128,0.0191779,0.00561221
66078,14010,1566,128,0.0222429,0.00308782
66079,16384,1566,128,0.0601222,0.0473247
66080,128,1831,128,0.000595878,0.0287989
66081,150,1831,128,0.0007268,0.0237108
66082,175,1831,128,0.000813754,0.0219768
66083,205,1831,128,0.00107163,0.00680433
66084,239,1831,128,0.000583964,0.0574728
66085,280,1831,128,0.000609645,0.0521361
66086,327,1831,128,0.000750758,0.0354654
66087,383,1831,128,0.000851082,0.00967645
66088,448,1831,128,0.000903337,0.0283148
66089,524,1831,128,0.00104519,0.00822098
66090,612,1831,128,0.00119539,0.0167031
66091,716,1831,128,0.00138314,0.0151188
66092,837,1831,128,0.00159872,0.014827
66093,979,1831,128,0.00183414,0.0113387
66094,1145,1831,128,0.00208254,0.00983952
66095,1339,1831,128,0.00241149,0.0074698
66096,1566,1831,128,0.00279962,0.00817088
66097,1831,1831,128,0.00324343,0.00744938
66098,2142,1831,128,0.00374738,0.00607144
66099,2505,1831,128,0.00427807,0.00265999
66100,2929,1831,128,0.00501393,0.00750008
66101,3425,1831,128,0.00583311,0.00255212
66102,4005,1831,128,0.00676784,0.00224308
66103,4684,1831,128,0.00791024,0.00861182
66104,5478,1831,128,0.00920498,0.00147129
66105,6406,1831,128,0.0105172,0.00130836
66106,7491,1831,128,0.0124742,0.00116631
66107,8760,1831,128,0.0144556,0.0026003
66108,10245,1831,128,0.0172003,0.000720285
66109,11980,1831,128,0.0196772,0.00100147
66110,14010,1831,128,0.0229279,0.0023172
66111,16384,1831,128,0.0515851,0.0283397
66112,128,2142,128,0.000646235,0.0291308
66113,150,2142,128,0.00078883,0.0217449
66114,175,2142,128,0.000913174,0.00832258
66115,205,2142,128,0.00107332,0.0137032
66116,239,2142,128,0.000592357,0.0618878
66117,280,2142,128,0.000561755,0.0805861
66118,327,2142,128,0.000742781,0.0438094
66119,383,2142,128,0.000826095,0.0347007
66120,448,2142,128,0.000827867,0.0364883
66121,524,2142,128,0.000992707,0.00935378
66122,612,2142,128,0.001096,0.00867427
66123,716,2142,128,0.00124245,0.0160613
66124,837,2142,128,0.00145156,0.0201746
66125,979,2142,128,0.00164452,0.0193214
66126,1145,2142,128,0.00183106,0.0135959
66127,1339,2142,128,0.00213185,0.0123006
66128,1566,2142,128,0.00242458,0.0141097
66129,1831,2142,128,0.00278839,0.00834312
66130,2142,2142,128,0.00319823,0.00642354
66131,2505,2142,128,0.00360861,0.00505648
66132,2929,2142,128,0.00416256,0.00589724
66133,3425,2142,128,0.00480568,0.00335449
66134,4005,2142,128,0.0056214,0.0041988
66135,4684,2142,128,0.00647313,0.00999529
66136,5478,2142,128,0.0075503,0.00404355
66137,6406,2142,128,0.00874733,0.00118866
66138,7491,2142,128,0.010123,0.00235968
66139,8760,2142,128,0.0116648,0.00270002
66140,10245,2142,128,0.0141296,0.00519662
66141,11980,2142,128,0.0158586,0.00335078
66142,14010,2142,128,0.0186104,0.00627111
66143,16384,2142,128,0.0554349,0.0196801
66144,128,2505,128,0.000767113,0.0232942
66145,150,2505,128,0.000948863,0.00679573
66146,175,2505,128,0.00108244,0.0145454
66147,205,2505,128,0.00126533,0.0148061
66148,239,2505,128,0.000653555,0.0564618
66149,280,2505,128,0.00059969,0.0692203
66150,327,2505,128,0.000794038,0.040612
66151,383,2505,128,0.000895771,0.0269623
66152,448,2505,128,0.000872997,0.0411163
66153,524,2505,128,0.00101946,0.00988621
66154,612,2505,128,0.00113656,0.0170869
66155,716,2505,128,0.00128128,0.0197532
66156,837,2505,128,0.00150387,0.0251249
66157,979,2505,128,0.00170102,0.019687
66158,1145,2505,128,0.00189158,0.0142687
66159,1339,2505,128,0.00221376,0.0133552
66160,1566,2505,128,0.00252817,0.0149968
66161,1831,2505,128,0.00294174,0.00536944
66162,2142,2505,128,0.00332008,0.0075488
66163,2505,2505,128,0.00375806,0.00604995
66164,2929,2505,128,0.00434472,0.00407855
66165,3425,2505,128,0.00503094,0.00795079
66166,4005,2505,128,0.00587229,0.00587356
66167,4684,2505,128,0.00678797,0.00594242
66168,5478,2505,128,0.00789441,0.00467036
66169,6406,2505,128,0.00913348,0.0013687
66170,7491,2505,128,0.0108608,0.00738772
66171,8760,2505,128,0.0122713,0.00307648
66172,10245,2505,128,0.0151568,0.00785262
66173,11980,2505,128,0.0169193,0.00298594
66174,14010,2505,128,0.0197695,0.00275718
66175,16384,2505,128,0.0609165,0.00988406
66176,128,2929,128,0.000939044,0.00587029
66177,150,2929,128,0.00112206,0.0156793
