m,n,k,avg,std
1227,1024,256,1024,0.00341139,0.00383519
1228,2048,256,1024,0.00607458,0.00466988
1229,4096,256,1024,0.0107683,0.00500892
1230,8192,256,1024,0.0241333,0.00197729
1231,16384,256,1024,0.0564089,0.00991947
1232,128,512,1024,0.00135563,0.0213714
1233,256,512,1024,0.00249572,0.0105967
1234,512,512,1024,0.00240778,0.0138595
1235,1024,512,1024,0.00745336,0.00626704
1236,2048,512,1024,0.015155,0.0106738
1237,4096,512,1024,0.0194442,0.00566103
1238,8192,512,1024,0.0510299,0.00203356
1239,16384,512,1024,0.122563,0.015577
1240,128,1024,1024,0.00109341,0.00642995
1241,256,1024,1024,0.00186415,0.0133167
1242,512,1024,1024,0.00392493,0.0115826
1243,1024,1024,1024,0.00753308,0.014448
1244,2048,1024,1024,0.0148494,0.00907544
1245,4096,1024,1024,0.0344676,0.0243722
1246,8192,1024,1024,0.0849933,0.0407266
1247,16384,1024,1024,0.190443,0.0345492
1248,128,2048,1024,0.00249958,0.014661
1249,256,2048,1024,0.00434825,0.00732021
1250,512,2048,1024,0.00965466,0.00494507
1251,1024,2048,1024,0.0171327,0.00222629
1252,2048,2048,1024,0.0336648,0.00646587
1253,4096,2048,1024,0.0712486,0.0450797
1254,8192,2048,1024,0.1559,0.0502655
1255,16384,2048,1024,0.367559,0.0394344
1256,128,4096,1024,0.00433278,0.00791155
1257,256,4096,1024,0.00783813,0.00461811
1258,512,4096,1024,0.0186689,0.00331711
1259,1024,4096,1024,0.0330988,0.00273797
1260,2048,4096,1024,0.0654335,0.0233645
1261,4096,4096,1024,0.146742,0.09102
1262,8192,4096,1024,0.2991,0.0449882
1263,16384,4096,1024,0.681399,0.0695897
1264,128,8192,1024,0.00867862,0.00536638
1265,256,8192,1024,0.0148235,0.00659707
1266,512,8192,1024,0.0370393,0.00038671
1267,1024,8192,1024,0.0662777,0.00690203
1268,2048,8192,1024,0.139649,0.0264865
1269,4096,8192,1024,0.314777,0.0858763
1270,8192,8192,1024,0.615609,0.0738826
1271,16384,8192,1024,1.38769,0.0544631
1272,128,16384,1024,0.0189136,0.00262008
1273,256,16384,1024,0.0295552,0.00503201
1274,512,16384,1024,0.0730194,0.000272853
1275,1024,16384,1024,0.131033,0.0115439
1276,2048,16384,1024,0.280511,0.0437109
1277,4096,16384,1024,0.651543,0.0596916
1278,8192,16384,1024,1.26653,0.0886159
1279,16384,16384,1024,2.77585,0.0771224
1280,128,128,2048,0.000647058,0.0598107
1281,256,128,2048,0.001018,0.0073965
1282,512,128,2048,0.00257231,0.0132168
1283,1024,128,2048,0.00397383,0.0118735
1284,2048,128,2048,0.00721601,0.00368148
1285,4096,128,2048,0.0138002,0.00458375
1286,8192,128,2048,0.0319781,0.00192145
1287,16384,128,2048,0.0744597,0.00973135
1288,128,256,2048,0.00112229,0.0150988
1289,256,256,2048,0.00169579,0.023145
1290,512,256,2048,0.00370825,0.00992732
1291,1024,256,2048,0.00621506,0.00749273
1292,2048,256,2048,0.0121606,0.00506618
1293,4096,256,2048,0.0213888,0.00296271
1294,8192,256,2048,0.0476793,0.00279441
1295,16384,256,2048,0.107382,0.00645964
1296,128,512,2048,0.00295182,0.00991681
1297,256,512,2048,0.00528829,0.0097696
1298,512,512,2048,0.00466212,0.010917
1299,1024,512,2048,0.014781,0.00726528
1300,2048,512,2048,0.0302688,0.0105719
1301,4096,512,2048,0.0377131,0.00340448
1302,8192,512,2048,0.0964595,0.00209705
1303,16384,512,2048,0.230579,0.0125224
1304,128,1024,2048,0.00239784,0.0157876
1305,256,1024,2048,0.00395511,0.0093991
1306,512,1024,2048,0.00760896,0.00513973
1307,1024,1024,2048,0.014392,0.0137408
1308,2048,1024,2048,0.0284857,0.00602768
1309,4096,1024,2048,0.0638746,0.00957181
1310,8192,1024,2048,0.154482,0.0258692
1311,16384,1024,2048,0.357379,0.0321201
1312,128,2048,2048,0.00597765,0.00984398
1313,256,2048,2048,0.00950412,0.00603633
1314,512,2048,2048,0.0194328,0.00416648
1315,1024,2048,2048,0.0342735,0.00180828
1316,2048,2048,2048,0.0636694,0.00228117
1317,4096,2048,2048,0.128139,0.0189103
1318,8192,2048,2048,0.29114,0.0295153
1319,16384,2048,2048,0.674683,0.044679
1320,128,4096,2048,0.0113623,0.00724612
1321,256,4096,2048,0.0169126,0.00423574
1322,512,4096,2048,0.0381589,0.00285383
1323,1024,4096,2048,0.0669218,0.00377494
1324,2048,4096,2048,0.125944,0.0186934
1325,4096,4096,2048,0.253542,0.0478421
1326,8192,4096,2048,0.576348,0.062896
1327,16384,4096,2048,1.29483,0.0483979
1328,128,8192,2048,0.0200897,0.00331488
1329,256,8192,2048,0.0314563,0.00560295
1330,512,8192,2048,0.0758809,0.00231587
1331,1024,8192,2048,0.132594,0.00419175
1332,2048,8192,2048,0.257325,0.022765
1333,4096,8192,2048,0.559601,0.0412555
1334,8192,8192,2048,1.18733,0.0418589
1335,16384,8192,2048,2.6268,0.0513161
1336,128,16384,2048,0.0400365,0.00423289
1337,256,16384,2048,0.0650246,0.000431454
1338,512,16384,2048,0.150451,0.00274894
1339,1024,16384,2048,0.26346,0.00651333
1340,2048,16384,2048,0.52623,0.0207469
1341,4096,16384,2048,1.14551,0.0449996
1342,8192,16384,2048,2.50482,0.0766808
1343,16384,16384,2048,5.2271,0.0357229
1344,128,128,4096,0.000947916,0.00805555
1345,256,128,4096,0.00170521,0.0197827
1346,512,128,4096,0.00502829,0.00565768
1347,1024,128,4096,0.00771702,0.00691754
1348,2048,128,4096,0.0141001,0.00406708
1349,4096,128,4096,0.0281117,0.00360878
1350,8192,128,4096,0.0639906,0.00970816
1351,16384,128,4096,0.143806,0.00804425
1352,128,256,4096,0.00160503,0.0199101
1353,256,256,4096,0.00271488,0.0239971
1354,512,256,4096,0.00817941,0.00901084
1355,1024,256,4096,0.013283,0.00566563
1356,2048,256,4096,0.0246253,0.00281475
1357,4096,256,4096,0.0446554,0.00161865
1358,8192,256,4096,0.0953695,0.0043682
1359,16384,256,4096,0.211109,0.00542304
1360,128,512,4096,0.00295631,0.0190791
1361,256,512,4096,0.0128627,0.00508053
1362,512,512,4096,0.0119365,0.00994535
1363,1024,512,4096,0.0305793,0.00982061
1364,2048,512,4096,0.0596972,0.00502271
1365,4096,512,4096,0.075796,0.00166503
1366,8192,512,4096,0.189363,0.00282662
1367,16384,512,4096,0.439266,0.0126112
1368,128,1024,4096,0.0109647,0.00989937
1369,256,1024,4096,0.0132962,0.00796024
1370,512,1024,4096,0.0161094,0.00948138
1371,1024,1024,4096,0.0279988,0.00948106
1372,2048,1024,4096,0.0575894,0.00631383
1373,4096,1024,4096,0.129461,0.0153904
1374,8192,1024,4096,0.304598,0.0214495
1375,16384,1024,4096,0.682854,0.0182027
1376,128,2048,4096,0.0229601,0.013953
1377,256,2048,4096,0.02902,0.00949137
1378,512,2048,4096,0.0388719,0.0076008
1379,1024,2048,4096,0.0691823,0.00400473
1380,2048,2048,4096,0.124415,0.009404
1381,4096,2048,4096,0.242784,0.00947087
1382,8192,2048,4096,0.568679,0.0232068
1383,16384,2048,4096,1.27042,0.00768914
1384,128,4096,4096,0.0371955,0.0114903
1385,256,4096,4096,0.0496057,0.0069891
1386,512,4096,4096,0.0766462,0.0101884
1387,1024,4096,4096,0.135819,0.00370852
1388,2048,4096,4096,0.248362,0.0114389
1389,4096,4096,4096,0.477633,0.0130213
1390,8192,4096,4096,1.14647,0.0234593
1391,16384,4096,4096,2.59781,0.0330678
1392,128,8192,4096,0.0658522,0.00742078
1393,256,8192,4096,0.0867316,0.00531595
1394,512,8192,4096,0.154463,0.013824
1395,1024,8192,4096,0.274177,0.00259557
1396,2048,8192,4096,0.505931,0.00509398
1397,4096,8192,4096,0.993977,0.0174783
1398,8192,8192,4096,2.27287,0.0260207
1399,16384,8192,4096,5.10527,0.027206
1400,128,16384,4096,0.120744,0.0140596
1401,256,16384,4096,0.164999,0.0153225
1402,512,16384,4096,0.306015,0.0141244
1403,1024,16384,4096,0.550797,0.00154631
1404,2048,16384,4096,1.01382,0.00956036
1405,4096,16384,4096,2.02033,0.0141266
1406,8192,16384,4096,4.70596,0.0502083
1407,16384,16384,4096,10.2815,0.0227023
1408,128,128,8192,0.00178899,0.0191446
1409,256,128,8192,0.00321763,0.0099759
1410,512,128,8192,0.0125435,0.00969194
1411,1024,128,8192,0.0181608,0.00249607
1412,2048,128,8192,0.0289132,0.00317177
1413,4096,128,8192,0.0585043,0.00137881
1414,8192,128,8192,0.130231,0.00452364
1415,16384,128,8192,0.286686,0.00934223
1416,128,256,8192,0.00301656,0.00925188
1417,256,256,8192,0.00508551,0.00226345
1418,512,256,8192,0.0213407,0.00177874
1419,1024,256,8192,0.0310373,0.00243799
1420,2048,256,8192,0.0548336,0.0018957
1421,4096,256,8192,0.0992415,0.00385596
1422,8192,256,8192,0.199154,0.00241012
1423,16384,256,8192,0.42248,0.00968446
1424,128,512,8192,0.00554082,0.00597833
1425,256,512,8192,0.0382458,0.00704177
1426,512,512,8192,0.0360809,0.00907852
1427,1024,512,8192,0.0635728,0.00678311
1428,2048,512,8192,0.122123,0.00395777
1429,4096,512,8192,0.166649,0.000774745
1430,8192,512,8192,0.382577,0.00101818
1431,16384,512,8192,0.914591,0.00523074
1432,128,1024,8192,0.0465882,0.0311367
1433,256,1024,8192,0.0511911,0.00891958
1434,512,1024,8192,0.0483473,0.0317789
1435,1024,1024,8192,0.0662517,0.0200901
1436,2048,1024,8192,0.120426,0.00531806
1437,4096,1024,8192,0.253661,0.00658281
1438,8192,1024,8192,0.610646,0.024809
1439,16384,1024,8192,1.36759,0.00980517
1440,128,2048,8192,0.0928415,0.00948796
1441,256,2048,8192,0.107358,0.00523528
1442,512,2048,8192,0.0918625,0.0297565
1443,1024,2048,8192,0.148707,0.00902181
1444,2048,2048,8192,0.259701,0.00642311
1445,4096,2048,8192,0.486398,0.00919466
1446,8192,2048,8192,1.1098,0.0146315
1447,16384,2048,8192,2.5447,0.0214393
1448,128,4096,8192,0.16749,0.0148355
1449,256,4096,8192,0.186827,0.00913345
1450,512,4096,8192,0.196614,0.0431088
1451,1024,4096,8192,0.299072,0.0177532
1452,2048,4096,8192,0.517661,0.00983644
1453,4096,4096,8192,0.963884,0.0119557
1454,8192,4096,8192,2.27235,0.0218749
1455,16384,4096,8192,5.05414,0.0261095
1456,128,8192,8192,0.303904,0.0147768
1457,256,8192,8192,0.322307,0.00972042
1458,512,8192,8192,0.413819,0.0430252
1459,1024,8192,8192,0.635112,0.0292435
1460,2048,8192,8192,1.09005,0.0161391
1461,4096,8192,8192,2.01785,0.0148523
1462,8192,8192,8192,4.58169,0.0293205
1463,16384,8192,8192,10.1386,0.026966
1464,128,16384,8192,0.557357,0.016742
1465,256,16384,8192,0.630905,0.00888448
1466,512,16384,8192,0.924802,0.0361487
1467,1024,16384,8192,1.31377,0.0341908
1468,2048,16384,8192,2.19337,0.00906416
1469,4096,16384,8192,4.20117,0.0211558
1470,8192,16384,8192,9.23332,0.00973575
1471,16384,16384,8192,20.4967,0.0199498
1472,128,128,16384,0.00425372,0.0257203
1473,256,128,16384,0.00679931,0.00856188
1474,512,128,16384,0.0259648,0.00443279
1475,1024,128,16384,0.0359462,0.0018453
1476,2048,128,16384,0.0612842,0.0012654
1477,4096,128,16384,0.119845,0.0024254
1478,8192,128,16384,0.260574,0.00210817
1479,16384,128,16384,0.553288,0.0101459
1480,128,256,16384,0.00704723,0.0200017
1481,256,256,16384,0.0105883,0.061302
1482,512,256,16384,0.047524,0.00245241
1483,1024,256,16384,0.0704992,0.00402097
1484,2048,256,16384,0.109338,0.001275
1485,4096,256,16384,0.197529,0.00657137
1486,8192,256,16384,0.393598,0.00294973
1487,16384,256,16384,0.830717,0.00987129
1488,128,512,16384,0.0124135,0.00969573
1489,256,512,16384,0.0785878,0.00662565
1490,512,512,16384,0.0748802,0.00293058
1491,1024,512,16384,0.125018,0.00336391
1492,2048,512,16384,0.240635,0.0033627
1493,4096,512,16384,0.323123,0.000827237
1494,8192,512,16384,0.76482,0.00189802
1495,16384,512,16384,1.76895,0.00437209
1496,128,1024,16384,0.0924671,0.00541569
1497,256,1024,16384,0.103643,0.00310276
1498,512,1024,16384,0.0971994,0.0308674
1499,1024,1024,16384,0.132378,0.0152271
1500,2048,1024,16384,0.240971,0.00396355
1501,4096,1024,16384,0.499754,0.00636847
1502,8192,1024,16384,1.23443,0.0257349
1503,16384,1024,16384,2.68346,0.00972695
1504,128,2048,16384,0.187386,0.0086057
1505,256,2048,16384,0.221185,0.00545491
1506,512,2048,16384,0.184255,0.0376854
1507,1024,2048,16384,0.295499,0.00719233
1508,2048,2048,16384,0.516102,0.00387384
1509,4096,2048,16384,0.964266,0.00412234
1510,8192,2048,16384,2.23954,0.0186105
1511,16384,2048,16384,5.00631,0.00996398
1512,128,4096,16384,0.33183,0.00863103
1513,256,4096,16384,0.378288,0.00945981
1514,512,4096,16384,0.377504,0.0328157
1515,1024,4096,16384,0.592095,0.0073718
1516,2048,4096,16384,1.02478,0.00288421
1517,4096,4096,16384,1.92657,0.00768504
1518,8192,4096,16384,4.41617,0.0141249
1519,16384,4096,16384,10.0631,0.0138142
1520,128,8192,16384,0.611683,0.00922625
1521,256,8192,16384,0.670582,0.00572241
1522,512,8192,16384,0.818311,0.0277148
1523,1024,8192,16384,1.22211,0.00961103
1524,2048,8192,16384,2.14203,0.00528644
1525,4096,8192,16384,3.96996,0.0078501
1526,8192,8192,16384,9.03777,0.0148087
1527,16384,8192,16384,20.1112,0.00595485
1528,128,16384,16384,1.09548,0.00930788
1529,256,16384,16384,1.22655,0.00665977
1530,512,16384,16384,1.78521,0.033804
1531,1024,16384,16384,2.58,0.0146217
1532,2048,16384,16384,4.38017,0.00909421
1533,4096,16384,16384,8.12343,0.00960878
1534,8192,16384,16384,18.515,0.0163767
1535,16384,16384,16384,40.5817,0.0144262
