m,n,k,avg
0,51,3503,2190,0.038518
0,96,3503,209,0.00578164
0,3503,2190,1171,0.523996
0,112,2561,2995,0.0664304
0,458,856,4096,0.101185
0,2995,82,4096,0.0705134
0,1601,96,4096,0.0496939
0,4096,2190,335,0.16509
0,1873,856,112,0.0118509
0,286,2190,392,0.0188812
0,2995,1171,1873,0.391201
0,1171,1001,3503,0.248386
0,626,1171,2561,0.117247
0,2561,732,535,0.0658808
0,70,2561,1001,0.017634
0,1369,626,1369,0.0728029
0,153,3503,1873,0.0651341
0,1873,392,335,0.0164809
0,4096,392,1873,0.174943
0,131,2190,535,0.00994563
0,3503,1171,535,0.134675
0,458,2190,458,0.0317891
0,1001,1369,131,0.0116967
0,32,2995,2190,0.021239
0,392,1369,1601,0.0562845
0,3503,1171,131,0.0313209
0,335,392,626,0.00596968
0,3503,82,4096,0.0917989
0,82,626,1873,0.00969696
0,1873,131,4096,0.0770162
0,732,1001,1601,0.0739399
0,458,335,112,0.00135283
0,2995,2190,1171,0.429377
0,82,2995,2995,0.0609471
0,626,626,458,0.0134139
0,2561,535,153,0.0139194
0,179,2995,4096,0.148311
0,82,3503,153,0.0159712
0,2190,1171,535,0.0870435
0,392,1601,2995,0.120768
0,1873,458,179,0.00938075
0,1873,1369,1873,0.264717
0,4096,732,856,0.148987
0,535,1369,245,0.011273
0,3503,626,245,0.0318064
0,458,179,732,0.00459844
0,1171,51,1873,0.0102276
0,37,1873,3503,0.0259413
0,626,112,732,0.00468387
0,392,112,2561,0.0094852
0,2561,96,535,0.0100437
0,1369,82,1369,0.0126062
0,2190,44,1873,0.0184785
0,96,3503,1369,0.0355962
0,286,1601,179,0.00567299
0,2995,856,335,0.0514811
0,1171,392,458,0.0133755
0,1601,1001,335,0.0333902
0,2561,1001,1171,0.175147
0,1001,1171,1601,0.107802
0,4096,153,4096,0.166332
0,2190,626,4096,0.316375
0,209,626,4096,0.0401796
0,3503,856,1601,0.283839
0,112,1873,4096,0.0550572
0,458,1171,1601,0.0563465
0,82,2190,3503,0.057743
0,1601,37,2995,0.0204618
0,1171,245,209,0.00454668
0,153,1601,335,0.00632255
0,1369,1171,2190,0.214974
0,4096,1601,131,0.0528689
0,856,96,2561,0.0166656
0,1873,1171,153,0.0221447
0,286,856,3503,0.0586907
0,2995,1601,1369,0.37976
0,1171,732,2561,0.132331
0,626,856,1873,0.0587228
0,2561,1873,392,0.116616
0,1369,458,1873,0.0712982
0,60,2995,2561,0.047504
0,245,732,1873,0.0228345
0,4096,1001,2561,0.577557
0,535,1001,1001,0.0325491
0,3503,458,732,0.0743485
0,1001,1873,1171,0.131871
0,32,2190,2995,0.0234153
0,1369,1369,96,0.0114528
0,2190,60,856,0.00867038
0,856,1171,4096,0.229553
0,335,1001,856,0.0190668
0,3503,32,2995,0.0340426
0,1873,179,2995,0.0675105
0,1601,1873,51,0.0113283
0,2995,2995,856,0.426277
0,82,4096,4096,0.110862
0,1001,856,392,0.0280276
0,1369,1171,153,0.015749
0,1369,245,245,0.00639444
0,2190,856,732,0.082826
0,856,1369,1369,0.099806
0,1873,1873,2561,0.520768
0,96,2995,2561,0.0612429
0,112,2561,732,0.0168312
0,458,856,1001,0.0246117
0,458,4096,51,0.00746703
0,392,1001,3503,0.0894743
0,1369,1601,179,0.0249608
0,1369,60,3503,0.0222869
0,4096,2190,82,0.0431024
0,2190,32,1369,0.00918359
0,3503,2561,286,0.144859
0,732,535,335,0.00853602
0,1171,1001,1171,0.0798851
0,1601,392,131,0.00500921
0,82,2190,535,0.00905555
0,1601,153,112,0.0025634
0,2561,732,1601,0.178927
0,1001,458,4096,0.113253
0,4096,112,2995,0.10154
0,2190,458,458,0.0340937
0,335,286,2995,0.0180932
0,732,2561,286,0.0305703
0,209,458,2995,0.0194907
0,3503,1171,2190,0.526621
0,112,1369,458,0.00559141
0,458,458,2190,0.0307731
0,458,2190,112,0.00619823
0,392,1369,392,0.013598
0,4096,856,1369,0.290419
0,732,1001,32,0.00175468
0,286,1171,2561,0.0527906
0,2995,2190,3503,1.29497
0,1171,1873,535,0.0768376
0,179,626,3503,0.0283025
0,1601,209,2561,0.0621728
0,626,626,1369,0.0360945
0,2561,1369,1001,0.205252
0,2190,1171,70,0.0125235
0,153,535,3503,0.021148
0,245,1001,1369,0.0220285
0,4096,732,3503,0.577341
0,82,209,335,0.000529894
0,535,1369,732,0.0341859
0,1601,2995,856,0.237551
0,44,4096,335,0.0240883
0,3503,626,1001,0.126979
0,112,732,286,0.00184414
0,458,2995,209,0.0188224
0,1369,3503,2995,0.833121
0,2995,286,286,0.0155254
0,392,3503,60,0.00606123
0,856,131,2995,0.0271907
0,335,732,1171,0.0188885
0,1873,245,2190,0.0693643
0,2995,4096,179,0.117684
0,82,1601,1601,0.019543
0,626,335,245,0.00375909
0,1001,1171,535,0.0385262
0,1369,856,112,0.00888899
0,4096,153,732,0.0334592
0,2190,626,1001,0.0852066
0,856,1873,1873,0.172096
0,3503,245,2561,0.142741
0,1873,2561,3503,0.961301
0,209,626,732,0.00668806
0,179,1001,2561,0.032493
0,1171,96,3503,0.0323868
0,626,60,1369,0.00392795
0,392,732,1369,0.0239814
0,2561,179,3503,0.112813
0,1369,44,2561,0.0127585
0,2190,286,1001,0.0407277
0,3503,3503,112,0.0867019
0,1171,732,856,0.0462845
0,732,60,2190,0.00795414
0,2995,153,1001,0.035319
0,153,112,2995,0.00557238
0,2561,1873,2190,0.597364
0,1001,626,2995,0.114848
0,1369,458,51,0.00309505
0,4096,286,2190,0.154289
0,2190,4096,626,0.307179
0,131,856,2190,0.018385
0,51,1369,2995,0.0224689
0,535,1001,2995,0.103502
0,209,1171,2190,0.0369795
0,3503,458,2995,0.292036
0,458,626,856,0.0145581
0,179,458,1369,0.00777223
0,392,392,245,0.00277195
0,2561,335,245,0.0145994
0,4096,96,209,0.00711192
0,4096,2995,70,0.059743
0,856,1171,1001,0.0586169
0,1873,179,1001,0.029788
0,732,732,3503,0.112084
0,458,209,3503,0.0248776
0,2995,2995,2561,1.28831
0,1171,1369,392,0.039505
0,1601,286,3503,0.104427
0,2561,3503,732,0.384902
0,70,535,1369,0.00502027
0,856,1369,458,0.0360387
0,153,732,2561,0.0207837
0,1873,1873,179,0.0380604
0,732,2190,1601,0.158929
0,535,1873,535,0.0356076
0,1601,4096,626,0.244674
0,286,1601,535,0.0192939
0,82,1873,2190,0.0277469
0,1369,2561,2190,0.442977
0,392,1001,458,0.0117874
0,392,2561,44,0.00344403
0,4096,2190,1601,0.799853
0,535,245,856,0.00924134
0,3503,2561,37,0.0259011
0,1873,335,1601,0.0630754
0,2995,1171,112,0.0228362
0,1171,1001,209,0.0175044
0,82,2190,2190,0.0381073
0,2561,732,32,0.00494066
0,1001,458,732,0.0232368
0,626,32,2995,0.00619383
0,2190,458,1369,0.0840546
0,856,2561,2561,0.325263
0,1873,392,112,0.00539903
0,3503,335,3503,0.270325
0,1873,3503,392,0.158969
0,1171,70,392,0.00248192
0,392,535,1873,0.0277386
0,2561,131,2561,0.0669757
0,535,3503,335,0.0515808
0,4096,4096,44,0.0520224
0,2190,209,732,0.0238305
0,626,4096,209,0.0341928
0,3503,1369,153,0.042763
0,209,1369,732,0.0145813
0,3503,535,1171,0.140683
0,2995,2190,70,0.0326413
0,1171,1873,2190,0.28215
0,2995,335,4096,0.26088
0,2561,1369,2995,0.60174
0,1001,2995,626,0.112393
0,1369,335,2995,0.0944801
0,4096,209,1601,0.0858094
0,2190,2995,856,0.326691
0,60,626,2190,0.00894101
0,1873,1369,60,0.0104288
0,131,1171,2995,0.0366145
0,51,1001,626,0.00398812
0,535,1369,4096,0.16655
0,209,856,1601,0.021803
0,3503,626,4096,0.504959
0,458,2995,1171,0.0924761
0,1369,3503,732,0.213446
0,2995,286,1171,0.0587032
0,392,3503,335,0.0304745
0,4096,70,535,0.0102209
0,44,1369,1001,0.00721805
0,1873,245,392,0.0159938
0,286,626,1369,0.0175893
0,2995,4096,44,0.0398011
0,1171,3503,1001,0.237995
0,392,245,732,0.00558566
0,1001,1171,179,0.0113311
0,2561,2561,153,0.0543453
0,856,1873,626,0.0654919
0,3503,245,856,0.0523135
0,1873,2561,131,0.0382445
0,732,1601,2190,0.150851
0,2995,392,2995,0.222648
0,535,2561,392,0.0340473
0,1601,1601,458,0.0704183
0,1369,1873,1601,0.257392
0,37,82,2190,0.000698106
0,392,732,1171,0.0200815
0,153,1601,2995,0.0498256
0,392,1873,32,0.00229744
0,245,179,856,0.00317882
0,4096,1601,4096,1.38136
0,2190,286,4096,0.157095
0,856,245,1601,0.0253261
0,535,335,1171,0.017199
0,3503,3503,96,0.0719119
0,535,96,1601,0.00792278
0,2995,1601,153,0.0423218
0,37,1171,1001,0.00420108
0,626,856,112,0.0042111
0,626,1873,112,0.009055
0,2561,1873,44,0.0186036
0,1001,626,1001,0.0368209
0,1369,458,209,0.00747777
0,4096,286,392,0.0264632
0,2190,4096,1873,0.917432
0,856,3503,3503,0.617246
0,3503,131,1369,0.0499396
0,1873,392,535,0.0251969
0,51,1369,1001,0.00702434
0,209,1171,392,0.00633123
0,82,732,2561,0.014656
0,112,1001,1873,0.0172573
0,458,626,2561,0.0442737
0,392,392,732,0.00837881
0,2561,335,1873,0.104973
0,1369,1369,60,0.00860741
0,4096,2995,209,0.143915
0,3503,1873,60,0.0286719
0,732,732,856,0.0271566
0,1601,1873,82,0.0156629
0,2995,2995,96,0.0506323
0,1171,1369,1601,0.155684
0,82,2995,626,0.0168717
0,626,458,2995,0.062165
0,2561,3503,4096,2.0148
0,1001,4096,458,0.110312
0,2190,2190,1171,0.321067
0,1873,1873,44,0.011933
0,732,2190,286,0.0259039
0,535,392,1873,0.0289869
0,131,458,4096,0.0182024
0,535,1873,1601,0.10166
0,209,2190,1171,0.0375006
0,626,3503,1001,0.141731
0,82,1873,535,0.00724531
0,458,4096,458,0.0567362
0,1369,2561,535,0.119127
0,1171,335,335,0.00913999
0,392,2561,131,0.00925927
0,1369,1601,286,0.0371491
0,4096,2190,392,0.217753
0,335,153,3503,0.0149213
0,3503,2561,1369,0.700546
0,112,37,2561,0.00143688
0,458,112,1873,0.00891952
0,1171,2561,732,0.131982
0,1601,153,1873,0.0350999
0,2190,458,335,0.0201393
0,856,2561,856,0.109894
0,335,2190,2190,0.0975508
0,3503,335,1171,0.0847865
0,1873,3503,96,0.0386472
0,732,4096,2995,0.504949
0,2995,535,4096,0.380564
0,1601,2190,4096,0.79414
0,1369,1369,1171,0.127392
0,153,2190,4096,0.0909966
0,1601,856,153,0.0129222
0,4096,4096,2995,2.58935
0,2190,209,2995,0.0984689
0,3503,1369,70,0.0238762
0,2995,2190,209,0.079599
0,1171,1873,32,0.00603339
0,2995,335,1001,0.0659336
0,60,179,3503,0.00325817
0,1001,2995,1369,0.243356
0,2561,209,3503,0.12986
0,2190,2995,2561,0.957113
0,3503,179,1873,0.0850418
0,626,3503,44,0.00756077
0,1601,2995,96,0.0267397
0,112,732,2561,0.0170357
0,458,2995,3503,0.281836
0,1369,3503,335,0.0956634
0,392,3503,1001,0.0721276
0,2561,245,1369,0.0571325
0,2190,112,392,0.00943278
0,2995,4096,1601,1.07873
0,1171,3503,4096,0.909236
0,626,335,4096,0.0614266
0,392,245,2995,0.0217081
0,2561,2561,37,0.0212093
0,1001,1601,1171,0.116717
0,1369,179,1601,0.0262195
0,856,1873,60,0.00629759
0,2190,1601,131,0.0267412
0,245,1873,2995,0.0879178
0,2995,392,535,0.0428968
0,535,2561,2190,0.183965
0,1601,1601,112,0.0191052
0,626,2561,732,0.0715557
0,2561,626,1873,0.179215
0,1369,1873,392,0.0702013
0,153,1601,535,0.0106036
0,392,1873,179,0.00782637
0,4096,1601,1001,0.367414
0,131,2561,1873,0.0416069
0,3503,3503,3503,2.40758
0,44,2561,535,0.00609435
0,1171,732,96,0.00592202
0,2190,4096,245,0.120836
0,856,3503,1171,0.209721
0,335,1601,2995,0.102014
0,1873,392,70,0.00385444
0,732,2995,4096,0.515214
0,2995,732,1601,0.215139
0,1601,856,2995,0.243685
0,1369,1001,856,0.0689732
0,153,2995,1601,0.0514914
0,1001,209,2995,0.0459477
0,4096,2995,626,0.442823
0,2190,153,2190,0.0527301
0,535,626,179,0.0042475
0,1873,82,2190,0.0277438
0,3503,1873,179,0.0652178
0,112,2190,131,0.0024169
0,2995,2995,286,0.14501
0,1171,1369,44,0.00501309
0,2995,96,51,0.00199779
0,2561,3503,82,0.0429989
0,1001,4096,1873,0.414917
0,4096,44,2561,0.0396342
0,2190,2190,3503,0.960668
0,856,535,535,0.0161072
0,1873,732,1001,0.0877659
0,209,2190,2561,0.0830753
0,626,3503,335,0.0471102
0,112,535,3503,0.0182122
0,458,4096,1369,0.145086
0,1369,2561,131,0.0291547
0,70,2995,32,0.00263808
0,1171,335,1001,0.0215439
0,392,2561,392,0.0230821
0,3503,2561,626,0.343286
0,286,245,4096,0.0209824
0,1171,2561,2995,0.511544
0,1001,2190,856,0.116792
0,1369,131,2190,0.0311412
0,335,2190,535,0.0255262
0,153,4096,856,0.035366
0,245,2561,2190,0.0910875
0,732,4096,153,0.0286129
0,286,2561,1873,0.0876478
0,2995,535,392,0.0358877
0,209,4096,626,0.0381216
0,626,1873,535,0.0391548
0,2561,458,1369,0.100185
0,1369,1369,3503,0.383864
0,245,245,3503,0.0156741
0,4096,4096,732,0.664875
0,131,3503,1369,0.0428785
0,856,335,3503,0.0687806
0,535,458,3503,0.0567983
0,3503,1369,2561,0.716354
0,1601,856,245,0.0198462
0,392,1171,286,0.0082841
0,32,535,1171,0.00299939
0,2561,82,209,0.00373334
0,2561,209,856,0.0276077
0,2190,2995,179,0.0671526
0,856,392,1601,0.0334503
0,335,4096,4096,0.320665
0,3503,179,626,0.0307309
0,2190,131,2995,0.0725522
0,96,1369,3503,0.038159
0,60,1601,2190,0.0217217
0,2995,1001,2190,0.399439
0,1601,1171,2190,0.245035
0,2995,153,335,0.0119637
0,1369,732,626,0.0396162
0,392,3503,1601,0.13093
0,1001,286,2190,0.0425799
0,51,2995,131,0.00722989
0,535,856,245,0.00695708
0,1873,96,458,0.00669069
0,2995,4096,392,0.291955
0,1171,3503,60,0.0191924
0,82,4096,1001,0.0337715
0,60,335,1873,0.0037347
0,2561,2561,1369,0.527358
0,1001,1601,2561,0.240045
0,1369,179,1001,0.0166007
0,856,732,732,0.0263467
0,732,4096,96,0.0164215
0,3503,96,1001,0.0270177
0,1873,1001,112,0.0149966
0,2995,392,179,0.0134069
0,1601,1601,51,0.00932369
0,626,2561,245,0.0233912
0,2561,626,626,0.0576765
0,458,1601,1873,0.0860278
0,1369,1873,179,0.022601
0,2190,1001,2190,0.289723
0,392,1873,535,0.0292489
0,153,626,286,0.00232883
0,4096,1171,153,0.0422055
0,131,1001,82,0.00104368
0,3503,3503,856,0.595572
0,112,4096,2190,0.0742073
0,44,2561,2995,0.0375811
0,1601,2190,131,0.0273101
0,179,245,2190,0.00829834
0,2995,51,2995,0.0371028
0,37,1601,856,0.00569449
0,1601,60,2995,0.0230137
0,626,179,2190,0.018549
0,335,1601,732,0.0257469
0,3503,131,286,0.0121828
0,112,286,1001,0.00255054
0,245,3503,1601,0.0926839
0,286,3503,2561,0.161534
0,2995,732,1001,0.128275
0,1171,626,3503,0.15511
0,626,1369,392,0.024753
0,2561,1171,3503,0.61223
0,70,1601,1001,0.00905044
0,1369,1001,2561,0.200812
0,153,2995,1001,0.0289951
0,153,1171,37,0.000714594
0,4096,2995,1873,1.25876
0,131,1369,3503,0.0469949
0,82,3503,4096,0.107867
0,856,37,2561,0.00779039
0,535,60,3503,0.00950398
0,3503,1873,535,0.216787
0,1873,70,1369,0.0138031
0,1171,1369,179,0.01723
0,1171,82,286,0.00202776
0,82,3503,335,0.00798933
0,51,209,2995,0.00270454
0,2190,2190,131,0.0359102
0,856,535,2190,0.0662763
0,335,2995,458,0.0319887
0,3503,70,2995,0.0563104
0,732,458,626,0.0144645
0,2995,1369,856,0.200529
0,1601,458,1601,0.0750915
0,179,3503,2995,0.124186
0,70,2995,2190,0.0442008
0,1369,535,458,0.0235544
0,392,2561,4096,0.245244
0,179,2190,335,0.00785204
0,4096,458,1171,0.131416
0,535,1171,335,0.0164394
0,3503,1001,335,0.0713534
0,2995,37,535,0.00539916
0,1171,2561,82,0.016696
0,2995,179,96,0.00395084
0,626,245,392,0.00425726
0,2561,44,1873,0.0186961
0,1001,2190,3503,0.443096
0,4096,82,1369,0.0339565
0,856,1001,1001,0.052991
0,3503,335,37,0.00416132
0,96,2190,2561,0.0424227
0,286,2561,245,0.0122937
0,209,4096,1369,0.0719325
0,626,1873,179,0.0131709
0,732,392,1369,0.0250572
0,44,335,1001,0.00162544
0,2561,458,458,0.0324206
0,2190,732,1601,0.146353
0,3503,1369,1171,0.328568
0,112,2995,1601,0.0419933
0,732,209,2995,0.0330172
0,286,131,2190,0.00701097
0,2995,70,4096,0.0617136
0,1601,82,4096,0.039128
0,626,131,856,0.00602789
0,4096,1873,335,0.134206
0,335,4096,1001,0.0868945
0,2190,131,732,0.0169423
0,732,626,82,0.00253908
0,286,1369,3503,0.0875224
0,2995,1001,732,0.131798
0,626,1001,3503,0.135179
0,2561,856,2561,0.333099
0,1369,732,1873,0.114034
0,179,4096,1873,0.0881349
0,96,209,1001,0.00182062
0,4096,626,1369,0.197903
0,131,1873,2561,0.0419947
0,535,856,1873,0.0576197
0,3503,732,392,0.0608383
0,1171,3503,245,0.0586811
0,392,626,153,0.00285509
0,2190,1601,1171,0.232414
0,856,732,2995,0.118029
0,335,626,626,0.00983389
0,3503,96,4096,0.0959296
0,1873,1001,4096,0.431807
0,732,1171,856,0.0405105
0,2995,1873,1171,0.375423
0,626,2561,82,0.00814053
0,1601,626,96,0.0067627
0,179,2561,4096,0.116196
0,1601,1873,458,0.0788805
0,2190,1001,392,0.0554928
0,392,1873,2995,0.131564
0,1873,1601,1369,0.232075
0,4096,1171,856,0.232048
0,245,4096,732,0.0494192
0,209,2561,2561,0.0894485
0,2995,51,732,0.00914999
0,1369,96,1873,0.0222621
0,4096,60,1873,0.0342231
0,96,1601,1873,0.024661
0,1873,153,209,0.00473863
0,2995,732,335,0.0414808
0,1171,626,458,0.0205815
0,209,2995,1873,0.0810384
0,82,3503,535,0.0138442
0,2561,1171,1171,0.206652
0,1001,732,1601,0.0791779
0,179,1369,535,0.00928265
0,2190,535,4096,0.28342
0,51,4096,1601,0.030835
0,535,626,856,0.0168863
0,209,209,4096,0.0125696
0,3503,1873,1601,0.595499
0,112,2190,4096,0.0755262
0,458,1001,2995,0.0869485
0,626,96,1171,0.00599683
0,4096,1369,245,0.0790916
0,535,44,732,0.00162253
0,286,1873,392,0.0123405
0,2995,1369,1873,0.438036
0,1171,1171,1873,0.157922
0,626,732,2561,0.0773596
0,2561,2190,535,0.176121
0,1369,535,1369,0.0608376
0,4096,458,3503,0.409986
0,535,1171,1369,0.0552818
0,3503,1001,1001,0.205566
0,1171,2561,335,0.0628504
0,1001,2190,96,0.0139139
0,32,2561,2995,0.0307315
0,2190,96,856,0.0155199
0,856,1001,4096,0.203751
0,3503,37,1601,0.0176916
0,286,2561,60,0.003627
0,1873,112,2995,0.0531316
0,732,856,1171,0.0450226
0,2995,2561,458,0.216856
0,82,2561,4096,0.120085
0,2561,458,153,0.0150303
0,1369,1369,209,0.0234442
0,2190,732,535,0.0496705
0,1873,2190,1873,0.443406
0,1369,2561,32,0.00875878
0,535,2190,51,0.00469645
0,44,3503,1873,0.0316842
0,458,732,732,0.0181543
0,2995,70,1001,0.0174108
0,626,131,2561,0.0175068
0,392,1171,2561,0.073441
0,2561,82,3503,0.0558327
0,4096,1873,60,0.034694
0,3503,2995,209,0.12269
0,96,4096,1369,0.0456086
0,286,1369,131,0.00354864
0,535,856,3503,0.103503
0,1171,458,1171,0.0396245
0,1601,1171,131,0.0156544
0,626,1001,96,0.00370567
0,2561,856,856,0.110714
0,1001,1001,4096,0.230298
0,4096,179,2995,0.15334
0,2190,392,2995,0.172423
0,60,1369,1171,0.00900402
0,179,1369,626,0.00997302
0,51,2995,4096,0.0904723
0,535,856,626,0.017555
0,209,535,2995,0.0262624
0,3503,732,2190,0.334918
0,112,1601,2995,0.0360741
0,732,32,1601,0.0039259
0,209,3503,4096,0.188565
0,1601,44,2190,0.0146063
0,153,1369,245,0.00415578
0,2561,153,179,0.00512646
0,4096,3503,179,0.14147
0,1873,1001,1001,0.112161
0,732,1171,44,0.00331467
0,286,732,535,0.00710193
0,2995,1873,1369,0.439345
0,1171,856,732,0.0485958
0,1601,626,3503,0.212185
0,626,535,1873,0.0371139
0,2561,626,37,0.00447633
0,2561,1601,392,0.107112
0,70,4096,2561,0.0706939
0,2190,1001,131,0.0194308
0,60,2561,732,0.00924612
0,1873,1601,458,0.0865072
0,4096,1171,2561,0.672751
0,245,4096,179,0.0126167
0,535,1601,1001,0.0522583
0,1601,2561,1601,0.37855
0,3503,392,732,0.0632134
0,209,2561,626,0.0246007
0,458,2561,286,0.0193447
0,179,1601,2190,0.0378106
0,1001,70,1601,0.00921973
0,32,1873,4096,0.0297408
0,245,82,2995,0.0048334
0,2190,70,626,0.00728429
0,335,1171,1171,0.0296969
0,3503,51,2190,0.0322124
0,1873,153,2190,0.0469518
0,1171,626,112,0.00505085
0,2995,3503,626,0.389488
0,1001,732,392,0.0207014
0,1369,1001,286,0.0217662
0,1369,209,179,0.00401674
0,2190,535,732,0.0535082
0,856,1601,1369,0.117676
0,153,1171,626,0.00800374
0,1873,2995,2561,0.823584
0,51,4096,392,0.00787893
0,209,209,1001,0.00366
0,2995,96,1369,0.0327189
0,392,856,3503,0.0735586
0,458,1001,3503,0.0999783
0,1369,51,3503,0.0190587
0,335,2995,335,0.0232362
0,3503,4096,286,0.217104
0,2995,1369,51,0.0164699
0,1171,1171,856,0.0702205
0,2561,2190,2190,0.70074
0,1001,392,2995,0.0722701
0,2190,3503,626,0.287997
0,51,2190,2995,0.0303179
0,535,70,1171,0.00365495
0,535,1171,458,0.0195779
0,209,392,2190,0.0129618
0,3503,1001,2995,0.605256
0,732,82,2190,0.00999777
0,458,535,1601,0.0248584
0,2995,179,856,0.033523
0,4096,2561,131,0.0766124
0,335,458,2561,0.026458
0,1873,112,732,0.0133823
0,2995,2561,3503,1.51134
0,1171,2190,1001,0.153288
0,1601,245,2561,0.0724602
0,626,392,1369,0.0231344
0,2561,4096,1001,0.543401
0,70,458,3503,0.0098745
0,153,856,3503,0.0309857
0,1873,2190,626,0.160204
0,535,2190,732,0.0546299
0,1601,3503,2190,0.699131
0,458,3503,209,0.0209975
0,1171,286,82,0.0021413
0,392,1171,856,0.0254815
0,1001,96,2190,0.0147954
0,4096,1873,2995,1.23733
0,2190,51,458,0.00420218
0,3503,2995,70,0.0469526
0,286,1369,32,0.00114737
0,1873,209,1601,0.0419321
0,2995,1001,82,0.0161149
0,82,1369,2190,0.0221698
0,2561,856,286,0.036225
0,1001,1001,1001,0.0642969
0,1369,732,112,0.00728152
0,2190,392,1001,0.057604
0,856,2190,3503,0.383429
0,3503,209,2561,0.131101
0,1873,4096,3503,1.44555
0,209,535,732,0.00703489
0,112,1601,1001,0.0126014
0,286,70,2561,0.00397753
0,179,1171,2561,0.0353514
0,1171,60,3503,0.0210428
0,392,626,1369,0.0279052
0,2561,153,535,0.0156624
0,4096,3503,32,0.034777
0,3503,1601,112,0.0368531
0,732,1171,179,0.00896274
0,2995,1873,37,0.015103
0,1171,856,2190,0.131921
0,1601,626,856,0.0521896
0,2561,1601,1601,0.3791
0,1001,535,626,0.0224164
0,1369,392,2995,0.101788
0,4096,335,1601,0.134441
0,2190,2561,458,0.150613
0,60,2561,2190,0.0361987
0,245,856,458,0.00749428
0,131,1001,1601,0.0157658
0,535,1601,4096,0.21173
0,209,1001,1601,0.0218779
0,3503,392,4096,0.352148
0,458,2561,1171,0.0853925
0,1369,4096,1001,0.315979
0,37,1601,286,0.00635081
0,2995,245,1171,0.0540667
0,179,1601,535,0.00959606
0,392,4096,335,0.0293586
0,4096,535,96,0.0140118
0,335,1171,3503,0.0960158
0,732,179,3503,0.0409423
0,2995,3503,2561,1.51206
0,1171,1601,392,0.048684
0,1601,335,1873,0.0641598
0,1001,732,179,0.00915281
0,2561,2995,732,0.336106
0,856,1601,626,0.055845
0,153,1171,2561,0.0327669
0,1873,2995,856,0.267866
0,732,1873,2190,0.177524
0,131,535,732,0.00399954
0,535,2995,535,0.0609578
0,1601,1369,2995,0.382658
0,392,856,1171,0.0255549
0,4096,1369,4096,1.1988
0,3503,4096,96,0.0865053
0,1873,286,1171,0.0414058
0,2995,1369,112,0.0281785
0,1171,1171,209,0.0170009
0,2561,2190,32,0.0155136
0,1001,392,732,0.0210114
0,1369,535,153,0.00719249
0,4096,131,535,0.0214673
0,2190,3503,1369,0.5931
0,856,2995,2561,0.385499
0,3503,286,1873,0.117909
0,82,856,3503,0.0209502
0,2995,179,2561,0.0966711
0,392,458,1873,0.0225581
0,2561,112,732,0.0233355
0,4096,2561,44,0.0331761
0,3503,2190,153,0.068748
0,2995,2561,96,0.0434159
0,1171,2190,1601,0.239412
0,1601,245,1171,0.0316703
0,2561,4096,4096,2.24438
0,1001,2561,458,0.0745419
0,1369,286,4096,0.105187
0,4096,245,1171,0.0688919
0,2190,1873,1171,0.280945
0,535,3503,82,0.0105554
0,1873,2190,60,0.0180666
0,535,2190,2995,0.21626
0,1601,3503,209,0.0766276
0,458,3503,856,0.0824807
0,1369,2995,732,0.176828
0,37,2190,392,0.01208
0,1171,286,335,0.00875002
0,392,2995,245,0.0186341
0,245,112,1369,0.00329662
0,4096,1873,535,0.230484
0,3503,2995,1873,1.10433
0,44,2190,1001,0.0102316
0,209,2190,626,0.0204458
0,458,335,732,0.00833176
0,1171,4096,535,0.137369
0,1601,131,1369,0.022756
0,2561,856,96,0.013048
0,2561,51,153,0.00179667
0,70,856,1873,0.0109797
0,2190,392,335,0.018123
0,856,2190,856,0.0928999
0,335,1873,2190,0.0861658
0,3503,209,1171,0.0608199
0,1873,4096,1171,0.500795
0,732,1369,2995,0.185391
0,2995,458,4096,0.3343
0,1601,1873,4096,0.674213
0,179,1171,1171,0.0172796
0,458,1873,112,0.00638187
0,37,96,2995,0.00121071
0,626,2190,37,0.0044051
0,153,1369,4096,0.0599405
0,1001,51,4096,0.0167987
0,245,209,1171,0.00464925
0,4096,3503,1601,1.21058
0,2190,335,2995,0.141378
0,2995,1873,153,0.0489576
0,1001,535,1873,0.0609999
0,1369,392,732,0.0243857
0,4096,335,392,0.0384533
0,2190,2561,1873,0.599058
0,856,4096,535,0.106351
0,1369,1171,335,0.0305438
0,3503,112,1369,0.0492596
0,1873,626,535,0.0418342
0,209,1001,392,0.00566515
0,112,856,1873,0.0134853
0,245,1601,60,0.00199517
0,458,2561,2561,0.18648
0,1369,4096,335,0.0962418
0,2995,245,3503,0.180856
0,179,1601,131,0.00268789
0,392,4096,732,0.0729291
0,2561,286,1001,0.0484519
0,1001,335,153,0.00357517
0,2190,179,286,0.00858466
0,3503,51,245,0.00376929
0,44,1601,2995,0.0194644
0,2995,3503,70,0.0497106
0,1171,1601,4096,0.428301
0,1001,732,44,0.00245781
0,2561,2995,2995,1.30457
0,1001,3503,1171,0.23769
0,2190,1369,856,0.146394
0,245,1601,2995,0.0778183
0,732,1873,535,0.0505463
0,535,2995,2190,0.212978
0,209,1873,856,0.0252484
0,626,4096,1873,0.27605
0,458,1369,626,0.027353
0,1369,2190,535,0.103662
0,458,1001,1601,0.0439253
0,4096,1369,392,0.130912
0,4096,1001,51,0.0159368
0,209,131,535,0.00174453
0,3503,4096,1369,1.07885
0,44,2995,392,0.0187912
0,1873,286,3503,0.120261
0,458,131,1001,0.00647514
