m,n,k,avg
0,2145,223,1123,0.0385283
0,588,308,1123,0.0178954
0,426,4096,813,0.0868254
0,1123,44,2145,0.0095293
0,161,1552,1123,0.0205105
0,2964,161,2964,0.108755
0,84,4096,161,0.0166371
0,813,2964,161,0.024735
0,2145,84,308,0.00427781
0,308,61,2145,0.00367004
0,2145,2964,426,0.175326
0,1552,32,4096,0.0208395
0,4096,2964,426,0.295359
0,426,308,4096,0.0366545
0,1552,2145,32,0.00860769
0,223,588,1552,0.0138441
0,161,588,308,0.00232883
0,61,813,1123,0.00539551
0,2964,61,588,0.00871178
0,813,2145,44,0.00524669
0,117,813,4096,0.0309455
0,588,426,588,0.0098911
0,308,813,2964,0.0519596
0,32,1123,2145,0.010572
0,1552,84,84,0.00119878
0,117,1123,813,0.00773596
0,4096,1123,223,0.0572859
0,1552,426,813,0.0340905
0,4096,223,161,0.00888466
0,1123,223,1123,0.0192203
0,2964,1552,2964,0.816354
0,1123,2145,61,0.0109386
0,44,1552,4096,0.0265954
0,588,2145,44,0.00439991
0,2145,308,117,0.00604462
0,308,2145,588,0.0280668
0,426,2964,588,0.052873
0,1123,2964,1552,0.30295
0,161,2145,426,0.0117221
0,2964,117,2145,0.0606156
0,61,2964,32,0.00263808
0,44,117,308,0.000156878
0,813,44,117,0.00027957
0,44,1123,426,0.00738235
0,2145,117,223,0.00521569
0,308,84,2964,0.00694863
0,1552,308,2964,0.0965126
0,4096,4096,1123,0.928892
0,426,223,1552,0.011939
0,223,426,4096,0.0275605
0,161,813,223,0.00203096
0,1123,588,308,0.0172958
0,813,1552,61,0.00646062
0,117,588,2964,0.0161638
0,813,223,4096,0.0521396
0,588,588,813,0.0205433
0,308,1123,2145,0.0525919
0,32,813,2964,0.0119787
0,4096,426,308,0.0349911
0,1552,4096,1123,0.38739
0,223,1552,161,0.00325145
0,4096,308,223,0.0175831
0,1123,308,426,0.010558
0,2964,4096,4096,2.40993
0,1123,813,84,0.00605287
0,44,2145,1552,0.0151506
0,2145,426,161,0.0086613
0,588,44,588,0.00124064
0,426,2145,426,0.0277431
0,1123,4096,4096,0.94192
0,161,2964,588,0.0220919
0,2964,308,1552,0.0980353
0,2145,161,161,0.00440571
0,308,32,4096,0.00431288
0,2145,4096,2964,1.39801
0,84,588,4096,0.0162195
0,1552,223,2145,0.0550365
0,4096,1552,813,0.277524
0,426,161,2145,0.0105083
0,223,1123,2964,0.0526975
0,161,1123,44,0.0007067
0,61,1552,588,0.00539232
0,813,4096,84,0.016479
0,588,813,1123,0.0340132
0,308,426,1552,0.0137729
0,32,588,4096,0.0102319
0,1552,2964,426,0.127401
0,223,4096,117,0.00695296
0,4096,117,308,0.0113207
0,1123,117,588,0.00755772
0,2964,2964,426,0.234049
0,161,84,1552,0.00155119
0,44,2964,2145,0.0296046
0,588,4096,308,0.0442375
0,84,2964,2145,0.0480951
0,426,1552,4096,0.160972
0,2964,2145,61,0.0295087
0,1123,1552,2964,0.308564
0,161,4096,223,0.00840984
0,2964,223,1123,0.0536162
0,2145,223,117,0.00375796
0,84,223,2964,0.00446956
0,1552,161,1552,0.0312696
0,4096,2145,161,0.0806028
0,426,117,813,0.00329924
0,61,4096,426,0.00970011
0,813,2964,1552,0.228653
0,117,4096,426,0.0142341
0,588,1123,117,0.00565521
0,308,588,1123,0.0145204
0,1552,32,223,0.00133852
0,223,161,813,0.00263723
0,4096,2964,44,0.0440549
0,1552,2145,588,0.121349
0,223,2964,84,0.00437016
0,1123,161,2964,0.0418689
0,2964,588,588,0.0663713
0,1123,426,44,0.0016331
0,117,813,223,0.00213579
0,44,4096,813,0.014299
0,588,426,223,0.00431398
0,84,4096,2964,0.0876796
0,426,1123,2964,0.0967938
0,223,2145,4096,0.112562
0,2964,1552,44,0.0160713
0,1123,2145,588,0.0899794
0,2964,44,813,0.00905
0,813,588,426,0.014339
0,2145,308,1123,0.0511536
0,308,223,588,0.00268192
0,32,4096,1552,0.0209488
0,84,308,2145,0.00546618
0,426,2964,32,0.00423346
0,1552,117,84,0.00121769
0,4096,61,117,0.00201065
0,426,84,1123,0.0034098
0,223,813,426,0.00676853
0,161,2145,84,0.00212188
0,117,2964,1123,0.032174
0,308,2964,813,0.0488521
0,1552,308,308,0.0100376
0,223,117,588,0.00174453
0,4096,4096,61,0.0620664
0,4096,161,4096,0.167309
0,1123,61,4096,0.0213375
0,2964,426,813,0.0654265
0,161,161,2964,0.00592753
0,223,588,308,0.00231542
0,84,813,426,0.00349397
0,2145,32,588,0.00352738
0,84,1552,4096,0.0454727
0,588,84,2964,0.0119509
0,426,813,2145,0.046497
0,223,1552,1552,0.0366872
0,1123,308,84,0.00224051
0,2964,4096,32,0.0312521
0,61,588,161,0.00184221
0,1123,813,426,0.026022
0,813,426,1123,0.0261003
0,2145,426,813,0.0480021
0,308,308,813,0.00533546
0,32,2964,4096,0.0447829
0,426,2145,44,0.00344403
0,1552,1123,61,0.00833073
0,4096,84,308,0.00726175
0,161,2964,61,0.00257875
0,61,2964,2964,0.0549377
0,84,2145,2964,0.0490747
0,117,2145,813,0.0163047
0,2145,4096,161,0.0782305
0,308,4096,588,0.0462332
0,223,308,426,0.00223041
0,4096,1552,84,0.0342293
0,1552,1552,2145,0.310598
0,1123,84,1552,0.0107792
0,2964,1123,1123,0.224519
0,161,223,4096,0.00989987
0,588,813,117,0.00355323
0,2145,1552,44,0.0106368
0,426,588,1552,0.0263358
0,223,4096,2145,0.119379
0,2964,2964,308,0.167456
0,1123,1123,1123,0.0844361
0,2964,84,426,0.00885139
0,813,1123,813,0.0460891
0,61,1123,1123,0.00830368
0,2145,588,588,0.0502585
0,32,2145,2964,0.025699
0,84,161,1123,0.00200442
0,426,1552,223,0.00920149
0,1552,813,44,0.00512954
0,161,4096,2145,0.100622
0,813,84,4096,0.0220598
0,117,1552,161,0.00241842
0,588,223,308,0.00409585
0,308,1552,426,0.0132783
0,1552,161,161,0.00280663
0,223,223,4096,0.0145022
0,4096,2145,1552,0.717421
0,223,1123,32,0.00084283
0,1123,32,2145,0.00735077
0,2964,813,117,0.0165674
0,84,4096,223,0.00736696
0,2145,61,1123,0.0114562
0,32,117,2964,0.00121071
0,588,1123,1123,0.0474583
0,2145,2145,61,0.0229198
0,223,2964,813,0.0345967
0,161,426,1123,0.00701908
0,2964,588,223,0.0228398
0,84,2964,4096,0.0894145
0,1123,426,813,0.0273315
0,813,813,2145,0.0890597
0,2145,813,426,0.0463546
0,308,161,117,0.000520336
0,4096,813,426,0.0809529
0,426,1123,308,0.00886724
0,1552,588,32,0.0022615
0,588,1552,588,0.0340727
0,308,223,223,0.00123492
0,1552,117,813,0.0139729
0,4096,61,2145,0.0386058
0,2964,161,161,0.00578289
0,161,308,308,0.00135947
0,117,117,4096,0.00584987
0,2145,84,1552,0.0226132
0,588,117,813,0.00507335
0,84,1123,813,0.00751811
0,4096,161,223,0.00905641
0,161,588,426,0.00349396
0,2964,426,161,0.0137698
0,61,813,32,0.000549484
0,2964,61,2964,0.0437686
0,813,2145,1552,0.163624
0,2145,1123,4096,0.541949
0,308,813,161,0.00279157
0,32,1123,426,0.0059296
0,1552,84,223,0.00358567
0,4096,1123,1123,0.282137
0,426,813,117,0.0026832
0,1552,426,308,0.0137232
0,426,32,2145,0.00346117
0,1123,223,2964,0.0514063
0,813,426,61,0.00174297
0,813,161,588,0.00637035
0,588,2145,813,0.0636696
0,308,308,161,0.0012341
0,308,2145,2964,0.124686
0,1552,1123,1123,0.119623
0,4096,84,2964,0.0744237
0,1123,2964,84,0.018187
0,2964,117,223,0.00740215
0,117,2145,84,0.00235421
0,44,1123,2145,0.0117856
0,2145,117,2145,0.0432609
0,588,161,588,0.00585552
0,84,426,1123,0.00402453
0,1552,1552,117,0.0192259
0,223,426,426,0.00323474
0,1123,84,308,0.00248
0,161,813,588,0.00501007
0,2964,1123,117,0.0249128
0,1123,588,1552,0.0647237
0,813,1552,4096,0.290237
0,2145,1552,2964,0.579846
0,308,1123,223,0.00541986
0,32,813,1123,0.00330867
0,4096,426,813,0.0885089
0,426,588,161,0.00261836
0,1552,4096,223,0.0745989
0,4096,308,84,0.00911393
0,1123,308,2145,0.047202
0,813,1123,84,0.00462921
0,813,117,813,0.00725615
0,588,2964,1123,0.122452
0,1552,813,426,0.0340151
0,223,84,1552,0.00248809
0,4096,32,4096,0.0416287
0,1123,4096,32,0.0122342
0,2964,308,308,0.0200831
0,117,1552,1552,0.0227295
0,2145,161,2964,0.0761974
0,588,223,426,0.00504904
0,223,1123,588,0.010697
0,161,1123,2964,0.0405347
0,2964,813,1123,0.164285
0,813,4096,2964,0.544491
0,813,32,2964,0.00811854
0,2145,2145,2145,0.583097
0,308,426,308,0.00239742
0,1552,44,117,0.000598299
0,4096,588,2145,0.294465
0,426,426,813,0.0104223
0,1552,2964,161,0.0473495
0,4096,117,61,0.00326836
0,1123,117,1552,0.0198557
0,117,1123,426,0.00500353
0,813,308,1123,0.0191154
0,588,4096,1552,0.207981
0,308,161,1123,0.00445754
0,4096,813,44,0.0112491
0,1552,588,588,0.0348725
0,2964,2145,588,0.227242
0,1123,1552,44,0.00577534
0,2145,2964,61,0.0272778
0,2145,223,4096,0.127597
0,588,308,4096,0.0515391
0,426,4096,223,0.0242532
0,426,117,308,0.00178445
0,1123,44,588,0.00304935
0,161,1552,4096,0.0664039
0,2964,161,813,0.0311041
0,61,4096,84,0.00694398
0,813,2964,44,0.00750111
0,84,1123,223,0.00684795
0,2145,2964,1552,0.57903
0,4096,2964,1552,1.00505
0,426,308,1123,0.0112699
0,1552,2145,117,0.0246645
0,1123,161,1123,0.0167203
0,61,813,4096,0.021659
0,2964,61,161,0.00179667
0,813,2145,161,0.0171848
0,117,813,1123,0.00859199
0,223,588,813,0.0078592
0,44,4096,308,0.0240883
0,84,813,4096,0.0238974
0,32,308,2964,0.00351358
0,588,426,2145,0.0361975
0,1123,588,84,0.00455277
0,308,813,813,0.0135411
0,4096,1123,61,0.0196598
0,1552,426,2964,0.12642
0,4096,223,588,0.0349647
0,1123,223,308,0.00657396
0,2964,1552,813,0.223303
0,1123,2145,223,0.0325622
0,813,588,4096,0.119361
0,44,1552,1123,0.00821549
0,588,32,2964,0.00619383
0,308,2145,161,0.00679184
0,426,2964,161,0.0131081
0,223,813,2145,0.0267456
0,1123,2964,426,0.0930118
0,161,2145,1552,0.0366396
0,2964,117,588,0.01962
0,308,84,813,0.00176767
0,308,2964,44,0.00419821
0,4096,4096,4096,3.05889
0,426,223,426,0.00275735
0,2964,61,61,0.0012647
0,1123,61,813,0.00400458
0,61,2145,2964,0.03904
0,813,1552,223,0.016668
0,117,588,813,0.00396689
0,813,223,1123,0.0158764
0,2145,32,1552,0.013162
0,588,588,2964,0.0709528
0,308,1123,588,0.0142474
0,4096,426,84,0.0111405
0,1552,4096,4096,1.27253
0,4096,308,813,0.0623312
0,2964,4096,1123,0.726126
0,1123,813,308,0.0170029
0,813,426,1552,0.0352486
0,44,2145,426,0.00700808
0,2145,426,44,0.0037794
0,588,44,2145,0.00562034
0,426,2145,117,0.00751078
0,1123,4096,1123,0.288676
0,161,2964,2145,0.0748711
0,2964,308,426,0.0281346
0,2145,813,161,0.0183701
0,2145,4096,813,0.392593
0,84,588,1123,0.00436886
0,308,4096,61,0.00519412
0,4096,1552,2964,1.01449
0,426,161,588,0.0039976
0,161,1123,161,0.00189298
0,61,1552,2145,0.0201349
0,161,223,813,0.00224599
0,813,4096,308,0.0589645
0,117,426,2145,0.00952744
0,2145,44,4096,0.0392417
0,588,813,4096,0.117111
0,308,426,426,0.00412936
0,4096,588,117,0.0160956
0,1552,2964,1552,0.420154
0,4096,117,1123,0.0447323
0,1123,117,161,0.00206633
0,2964,2964,1552,0.7937
0,84,2964,813,0.0184628
0,2964,84,84,0.00186836
0,813,1123,2145,0.12251
0,44,2964,588,0.00984468
0,84,2964,588,0.0144064
0,588,61,1552,0.0049023
0,161,44,1552,0.000913907
0,426,1552,84,0.00380445
0,426,44,117,0.000149922
0,1123,1552,813,0.0889405
0,161,4096,61,0.00324353
0,2964,223,4096,0.171805
0,308,44,1552,0.0019979
0,308,1552,84,0.00300134
0,1552,161,32,0.00105173
0,4096,2145,44,0.0285575
0,426,117,2964,0.0118868
0,161,1552,117,0.00252042
0,61,4096,1552,0.0326335
0,813,2964,426,0.0659185
0,117,4096,1552,0.0524029
0,2145,61,2964,0.0315949
0,308,588,4096,0.0462993
0,4096,2964,161,0.106943
0,1552,2145,2145,0.412702
0,223,2964,308,0.0149749
0,161,426,2964,0.0161919
0,2964,588,2145,0.230312
0,1123,426,161,0.00566767
0,813,813,813,0.033889
0,117,813,61,0.000765681
0,44,4096,2964,0.0510775
0,84,4096,813,0.0229446
0,4096,813,4096,0.68708
0,426,1123,61,0.00276558
0,223,2145,1123,0.0398907
0,1123,2145,2145,0.316449
0,2964,44,2964,0.0365286
0,813,588,117,0.00468655
0,588,1552,1552,0.0904325
0,308,223,2145,0.0145981
0,1552,117,4096,0.0602137
0,426,84,4096,0.0111577
0,161,2145,308,0.00664784
0,813,44,588,0.00211168
0,117,2964,4096,0.101139
0,2145,84,588,0.00786877
0,308,2964,2964,0.176881
0,4096,4096,223,0.182244
0,4096,161,1123,0.0509171
0,161,588,2145,0.0149045
0,2964,426,2964,0.246932
0,813,2145,1123,0.118224
0,44,426,4096,0.00828979
0,2145,1123,117,0.0185169
0,588,84,813,0.0029784
0,1552,84,2145,0.0225882
0,4096,1123,1552,0.385432
0,223,1552,426,0.011109
0,1123,813,1552,0.0865958
0,813,426,308,0.00805505
0,588,2145,4096,0.292789
0,308,308,2964,0.0208862
0,32,2964,1123,0.0126621
0,1552,1123,2964,0.317963
0,4096,84,84,0.00192012
0,426,61,1552,0.00314311
0,1123,2964,223,0.0471484
0,161,2964,223,0.00884573
0,61,2964,813,0.0140111
0,117,2145,2964,0.0574981
0,2145,117,426,0.00932076
0,2145,4096,44,0.0284965
0,308,4096,2145,0.161102
0,4096,1552,308,0.105441
0,1552,1552,588,0.0892111
0,161,813,1552,0.0143892
0,2964,1123,4096,0.759177
0,813,1552,426,0.0355877
0,117,426,117,0.000385122
0,117,161,1123,0.00199922
0,84,2145,1552,0.025442
0,1552,61,2964,0.0246207
0,4096,426,2145,0.216102
0,223,4096,588,0.0336088
0,1123,1123,4096,0.28199
0,2964,84,1552,0.031262
0,813,1123,223,0.0119195
0,588,2964,2964,0.327391
0,308,117,4096,0.013587
0,84,161,4096,0.00563444
0,1552,813,2145,0.165328
0,1123,4096,161,0.040052
0,161,4096,588,0.0268726
0,813,84,1123,0.00592621
0,84,1123,1552,0.0124964
0,2145,161,1123,0.0294357
0,308,1552,1552,0.0505065
0,4096,2145,426,0.218619
0,223,1123,117,0.00234858
0,161,1123,1123,0.013794
0,2964,813,32,0.00604228
0,813,4096,588,0.110137
0,44,813,2145,0.00908479
0,2145,2145,223,0.063796
0,1552,44,4096,0.0231869
0,4096,588,813,0.112817
0,426,426,4096,0.047563
0,223,2964,2964,0.128489
0,161,426,308,0.00216297
0,61,1123,84,0.00212853
0,1123,426,2964,0.0946529
0,813,813,44,0.00237432
0,117,1123,4096,0.0358496
0,813,308,223,0.00381175
0,588,4096,588,0.0829197
0,1123,588,32,0.00183341
0,32,1552,2145,0.0119449
0,4096,813,117,0.0242432
0,1552,588,1552,0.0915977
0,2964,2145,1552,0.573485
0,1123,1552,117,0.0129421
0,813,61,1552,0.00552301
0,588,1552,161,0.0107552
0,2145,223,813,0.0292845
0,588,308,117,0.00153087
0,426,4096,2145,0.212058
0,4096,61,588,0.0102209
0,1123,44,2964,0.0146043
0,161,1552,813,0.0139397
0,813,2964,223,0.0354719
0,117,2964,223,0.00494849
0,308,61,1552,0.0028927
0,2145,2964,308,0.115684
0,4096,2964,1123,0.727983
0,426,308,2964,0.0280501
0,223,588,4096,0.0328622
0,161,588,117,0.000928308
0,2964,61,813,0.011128
0,2145,1123,61,0.01169
0,117,813,1552,0.0138376
0,588,426,426,0.00927355
0,308,813,44,0.00114834
0,4096,1123,308,0.0784922
0,1552,426,1123,0.0486053
0,4096,223,117,0.00835814
0,1123,223,813,0.0161377
0,2964,1552,4096,1.0217
0,1123,2145,84,0.0117219
0,44,1552,2964,0.0254374
0,813,161,2145,0.0233932
0,588,2145,223,0.0192584
0,2145,308,161,0.00714434
0,32,4096,223,0.0124302
0,308,2145,813,0.0350855
0,426,2964,2964,0.234805
0,4096,84,813,0.0232481
0,1123,2964,4096,0.756616
0,161,2145,588,0.0154444
0,84,4096,588,0.0186543
0,813,44,308,0.00100378
0,117,2145,308,0.00593653
0,44,1123,588,0.00349781
0,308,84,4096,0.00784099
0,1552,308,588,0.0184408
0,4096,4096,426,0.371603
0,426,223,2145,0.0152964
0,223,426,1552,0.00918148
0,161,813,161,0.00161095
0,1123,588,426,0.0186144
0,426,32,1123,0.00216741
0,813,1552,84,0.00725838
0,117,588,2145,0.0134772
0,588,588,1123,0.0252962
0,32,813,4096,0.0110589
0,4096,426,223,0.0217219
0,1552,4096,813,0.285943
0,4096,308,308,0.0226693
0,1123,308,588,0.015022
0,2964,4096,2964,1.89659
0,1123,813,61,0.00463764
0,2145,588,61,0.00589758
0,44,2145,2145,0.0216347
0,813,117,2964,0.0252855
0,588,2964,308,0.0337202
0,2145,426,117,0.00696425
0,426,2145,4096,0.219223
0,1123,4096,1552,0.383767
0,161,2964,426,0.015101
0,117,1552,426,0.00590698
0,2145,161,61,0.0019202
0,2145,4096,4096,1.76364
0,1552,223,813,0.0206827
0,4096,1552,588,0.215117
0,426,161,1552,0.0086907
0,223,1123,2145,0.0386432
0,161,1123,61,0.000811733
0,61,1552,223,0.00614967
0,813,4096,61,0.0142312
0,117,426,813,0.00299845
0,588,813,813,0.0259417
0,32,588,2964,0.0061945
0,4096,588,44,0.00721704
0,1552,2964,588,0.16648
0,4096,117,223,0.00847627
0,1123,117,426,0.00535786
0,2964,2964,588,0.319254
0,1123,1123,44,0.0040922
0,161,84,2145,0.00274863
0,44,2964,1552,0.0213786
0,813,308,4096,0.0670816
0,588,4096,32,0.00598057
0,84,2964,1552,0.0334124
0,426,1552,426,0.0199057
0,4096,44,1552,0.0247404
0,2964,2145,161,0.0610457
0,1123,1552,2145,0.223965
0,161,4096,308,0.0111657
0,813,84,161,0.00164012
0,2145,223,84,0.00320416
0,308,44,588,0.000759569
0,426,4096,61,0.00840835
0,1552,161,1123,0.0218476
0,4096,2145,223,0.103644
0,161,1552,84,0.00174372
0,61,4096,308,0.0242681
0,813,2964,2145,0.308942
0,117,4096,1123,0.040207
0,588,1123,161,0.00760096
0,308,588,117,0.00156624
0,223,161,2145,0.00702533
0,4096,2964,32,0.0337519
0,1552,2145,426,0.0933337
0,1123,161,4096,0.0526031
0,2964,588,426,0.0471832
0,117,813,308,0.00191601
0,44,4096,1123,0.0211058
0,2145,813,223,0.0233512
0,426,1123,588,0.0183761
0,223,2145,2964,0.0949516
0,4096,223,2145,0.124945
0,2964,1552,223,0.0635252
0,1123,2145,813,0.122017
0,813,588,1123,0.0355065
0,2145,308,1552,0.0698637
0,32,4096,4096,0.0515218
0,308,2145,44,0.0027307
0,4096,61,308,0.00592803
0,223,813,588,0.00734071
0,161,2145,32,0.00161128
0,813,44,1552,0.00492766
0,117,2964,426,0.0121334
0,308,2964,161,0.0104557
0,1552,308,223,0.00803995
0,223,117,2964,0.00758353
0,4096,4096,84,0.0738135
0,1123,61,2964,0.0165379
0,2964,426,1123,0.0929024
0,813,223,308,0.00416177
0,117,223,308,0.000899445
0,84,1552,2964,0.0335871
0,588,84,4096,0.0139124
0,426,813,813,0.0191214
0,223,1552,2145,0.05201
0,4096,308,2964,0.23172
0,2964,4096,308,0.209163
0,1123,813,1123,0.0641329
0,2964,32,223,0.00290493
0,813,426,426,0.010956
0,2145,426,2145,0.125317
0,308,308,1123,0.00640662
0,32,2964,1552,0.018806
0,426,2145,32,0.00229744
0,1552,1123,161,0.0179256
0,161,2964,44,0.00158816
0,61,2964,4096,0.0728024
0,44,44,813,0.000153373
0,813,32,4096,0.0105209
0,117,2145,588,0.0119211
0,2145,4096,223,0.107362
0,308,4096,223,0.0182115
0,1552,223,161,0.00342058
0,223,308,4096,0.0226349
0,4096,1552,61,0.0268654
0,1552,1552,2964,0.425817
0,1123,84,2145,0.016216
0,2964,1123,813,0.160643
0,161,223,2964,0.00881606
0,117,426,44,0.000215609
0,2145,44,1123,0.00937695
0,61,2145,308,0.00340982
0,2145,1552,32,0.0107114
0,426,588,1123,0.0204926
0,223,4096,1552,0.0927298
0,4096,117,4096,0.135393
0,2964,2964,32,0.0250368
0,1123,1123,426,0.0352719
0,2964,84,308,0.00612798
0,813,1123,588,0.0335771
0,117,32,1552,0.000818543
0,2145,588,2964,0.231729
0,426,1552,308,0.0131615
0,1552,813,223,0.0186819
0,426,44,426,0.000945185
0,161,4096,2964,0.125662
0,2145,1552,84,0.0192853
0,813,84,2964,0.0173656
0,117,1552,223,0.00279379
0,588,223,223,0.00254434
0,308,1552,308,0.00970826
0,1552,161,117,0.00285484
0,4096,2145,2145,1.016
0,2964,813,161,0.0243428
0,2145,1552,1552,0.306724
0,2145,61,813,0.00890387
0,588,1123,1552,0.064397
0,2145,2145,84,0.0288874
0,223,2964,1123,0.0517206
0,1123,161,223,0.00400183
0,161,426,813,0.00447098
0,2964,588,44,0.00756547
0,1123,426,588,0.0196369
0,813,813,2964,0.125405
0,117,308,2145,0.00571246
0,2145,813,4096,0.403225
0,308,161,161,0.000836348
0,32,1552,813,0.00569449
0,4096,813,1123,0.202629
0,426,1123,223,0.00733982
0,1552,588,308,0.0204099
0,813,588,32,0.00169927
0,813,61,588,0.00238736
0,588,1552,426,0.0273041
0,1552,117,1123,0.0201385
0,4096,61,1552,0.0291754
0,223,813,32,0.000689821
0,2145,813,84,0.0103177
0,117,2964,84,0.00241969
0,2145,84,2145,0.0311873
0,588,117,2145,0.0131916
0,84,1123,1123,0.0105092
0,4096,161,308,0.013725
0,161,588,588,0.00421108
0,2964,426,61,0.00702953
0,2964,61,4096,0.0603304
0,813,2145,4096,0.400159
0,117,223,2964,0.00548123
0,2145,1123,426,0.0667703
0,588,84,223,0.000892808
0,1552,84,588,0.00772701
0,4096,1123,426,0.111746
0,426,813,161,0.00414463
0,61,588,2145,0.00741855
0,84,2964,117,0.00876479
0,813,161,426,0.00382442
0,588,2145,1123,0.0910725
0,308,308,61,0.000676744
0,308,2145,4096,0.158803
0,1552,1123,813,0.0839601
0,4096,84,4096,0.0930364
0,1123,2964,61,0.0151443
0,2964,117,308,0.009056
0,117,2145,61,0.00171415
0,44,1123,2964,0.0168719
0,2145,117,1552,0.0325667
0,588,161,2964,0.0219484
0,84,426,813,0.0024179
0,426,223,223,0.00152255
0,1552,1552,161,0.0240876
0,2964,1123,84,0.0180023
0,1123,588,2145,0.0899883
0,813,1552,1552,0.124418
0,2145,1552,588,0.120109
0,308,1123,308,0.00778872
0,32,813,426,0.00527956
0,4096,426,588,0.061272
0,1552,4096,44,0.0214485
0,4096,308,32,0.0030839
0,61,426,2964,0.00842452
0,161,61,2145,0.00196258
0,44,2145,223,0.0101829
0,813,117,1123,0.0101916
0,588,2964,813,0.0908041
0,1552,813,588,0.049443
0,4096,32,2964,0.0396332
0,1123,4096,44,0.0207874
0,2964,308,223,0.0124247
0,117,1552,2145,0.0298226
0,2145,161,4096,0.100405
0,588,223,4096,0.0342795
0,223,1123,426,0.00681582
0,161,1123,4096,0.0504282
0,2964,813,1552,0.225921
0,813,4096,2145,0.399104
0,2145,2145,813,0.2203
0,308,426,223,0.00228749
0,1552,44,1123,0.00696984
0,4096,588,2964,0.409564
0,426,426,1123,0.0138844
0,1552,2964,61,0.0232852
0,4096,117,44,0.0022133
0,161,426,84,0.000407154
0,61,1123,4096,0.02712
0,813,813,161,0.00717962
0,117,1123,1123,0.011954
