1 2 8 0.000128274
10 3 3 0.000480797
7 1 3 9.70083e-05
0 0 8 0.000269788
3 6 11 0.00211774
7 12 4 0.00392316
12 5 1 0.00114751
6 6 11 0.00470739
15 13 0 0.0202472
8 4 13 0.00957836
11 0 9 0.00226787
5 12 5 0.0031072
2 15 13 0.0506716
1 7 2 0.000281759
4 15 13 0.0744573
1 10 5 0.00239738
13 2 15 0.0405389
0 4 10 0.000384737
9 11 15 0.149632
7 9 14 0.0356224
3 1 4 0.000197649
6 5 7 0.00105916
8 8 7 0.00392566
12 13 14 0.558004
6 14 6 0.0104256
11 5 1 0.000759231
5 8 15 0.0198279
14 9 2 0.00844304
11 8 6 0.00722626
10 10 9 0.0246007
1 15 13 0.0389901
4 7 14 0.00939703
0 7 4 0.000410045
13 10 12 0.1598
0 12 5 0.00372996
3 2 6 0.000118047
15 10 12 0.264479
8 11 3 0.00279632
12 9 4 0.00731236
6 13 8 0.0148072
2 6 15 0.0045514
11 13 12 0.218921
5 0 0 9.86017e-05
14 1 15 0.0455999
10 9 5 0.00490256
1 3 7 0.000267764
10 2 4 0.000518946
9 12 13 0.124825
7 6 2 0.000392956
0 15 9 0.0093771
3 7 8 0.00108455
12 4 14 0.0469093
6 1 10 0.00093083
15 2 1 0.000907537
8 3 12 0.00436931
6 10 3 0.00129253
11 1 6 0.00108166
5 13 6 0.00540282
5 7 11 0.00437761
1 0 3 7.01405e-05
4 14 14 0.0779038
13 3 8 0.00618153
0 3 11 0.00035732
9 4 14 0.0179328
0 8 2 0.000337408
6 4 4 0.000301191
8 7 6 0.00213525
6 9 7 0.00278014
2 1 13 0.000686027
11 2 0 0.000224655
5 9 12 0.0109156
14 8 1 0.00469156
0 2 1 3.62005e-05
10 13 8 0.0452105
1 8 12 0.00316496
4 6 13 0.00507523
0 6 7 0.000861207
3 4 13 0.00231878
13 11 11 0.155856
9 3 9 0.00275776
13 0 10 0.00579186
3 3 5 0.000332442
15 11 15 0.964242
8 10 0 0.0011332
12 8 3 0.00407588
6 12 11 0.0259112
2 9 14 0.0101791
11 10 13 0.120811
5 1 3 0.000243442
14 0 12 0.0163063
10 8 6 0.00524662
1 12 6 0.00589243
10 5 5 0.00188898
9 13 14 0.225005
7 7 1 0.000417939
0 14 10 0.0108467
3 4 9 0.000574195
11 12 0 0.00477988
12 11 15 0.387684
6 0 9 0.000597683
15 3 2 0.00218468
8 2 15 0.00788915
11 14 7 0.0607385
5 14 7 0.0105018
2 14 9 0.0107685
1 1 0 3.38062e-05
4 13 15 0.0673517
13 4 9 0.0127874
0 2 8 0.000349646
9 5 13 0.015317
13 15 0 0.0234828
7 15 12 0.114717
6 7 5 0.000905187
8 6 5 0.00115508
12 12 8 0.0656633
6 8 4 0.000918006
2 0 14 0.00081306
11 3 3 0.000618647
5 10 13 0.0211705
14 11 0 0.00955189
10 12 11 0.0899776
15 5 13 0.10013
1 9 15 0.0105722
9 3 6 0.000921187
4 5 12 0.00272551
0 5 6 0.000409278
2 13 4 0.005444
13 12 10 0.167068
0 10 7 0.00364204
3 0 4 0.000193297
15 8 14 0.297992
