52 105 37 0.00371919
33 41 33 0.000188604
66 8 105 0.00279353
34 26 90 0.000893854
51 105 119 0.0851203
6 72 112 0.00478905
51 7 93 0.00111797
13 112 83 0.0088935
23 58 66 0.00090594
24 42 112 0.00270546
94 73 46 0.00738095
47 54 35 0.000525286
73 56 123 0.0360002
107 76 91 0.0723403
59 109 13 0.00262323
38 16 96 0.000996764
111 121 39 0.0614753
91 60 72 0.0109502
12 124 108 0.0367207
23 22 9 7.10549e-05
91 90 1 0.00275756
27 126 66 0.0124495
117 109 116 0.92752
100 44 122 0.0591646
37 107 89 0.0176412
28 44 102 0.00229523
103 86 109 0.170714
46 53 35 0.000491327
10 23 33 0.000117479
43 109 2 0.00126576
72 36 59 0.00183718
52 121 10 0.00313148
100 85 77 0.041201
71 103 44 0.00849247
27 91 35 0.00359029
46 106 39 0.00368671
14 46 101 0.0014434
87 43 100 0.0164354
120 85 76 0.0909087
80 87 40 0.00589147
39 53 122 0.0103625
126 101 75 0.20341
83 2 55 0.00073
15 4 67 8.46499e-05
88 113 10 0.00755855
92 12 81 0.00352668
109 71 97 0.0780769
15 69 82 0.00200675
104 84 39 0.0113982
80 42 35 0.00120845
99 62 39 0.0049724
61 99 75 0.0160911
94 83 87 0.0468972
39 61 90 0.00395294
72 3 88 0.00172077
29 45 14 9.15288e-05
23 57 17 0.000389672
35 80 39 0.000923955
47 26 0 0.000141935
78 43 50 0.00193309
50 101 72 0.0114019
109 90 51 0.0268178
109 1 83 0.00521253
122 122 104 1.12138
72 30 7 0.000256738
72 119 7 0.00492896
115 23 54 0.00421249
39 55 98 0.00371445
75 16 42 0.000456923
37 110 104 0.0337872
49 115 83 0.0276414
13 88 23 0.00124704
80 26 126 0.018326
76 48 61 0.0028846
70 45 29 0.000669612
25 111 15 0.00368814
92 65 105 0.0467037
96 20 41 0.00116451
122 62 30 0.0080819
56 79 57 0.00336142
103 78 110 0.132799
40 0 121 0.00202983
117 48 37 0.00540933
100 123 72 0.158005
118 48 73 0.0211945
50 68 45 0.00122993
76 83 12 0.00192675
75 31 15 0.000319459
107 89 24 0.0097217
92 76 86 0.0326829
21 48 82 0.000949098
72 86 102 0.0447304
29 115 74 0.0106058
85 36 61 0.00294713
99 43 15 0.00124248
108 63 57 0.0119471
76 110 31 0.00836495
85 124 9 0.0102851
122 35 14 0.00253047
4 125 41 0.00871274
79 49 124 0.0340992
50 75 32 0.00103646
69 5 58 0.000549121
84 80 17 0.00255942
29 88 64 0.00299775
106 120 78 0.212449
25 127 42 0.0178209
123 104 104 0.539361
30 66 100 0.00490784
7 64 107 0.00304471
121 42 0 0.00162827
49 59 91 0.00525047
5 34 113 0.00107176
124 118 123 2.08592
125 37 86 0.0340633
67 122 111 0.204882
67 21 31 0.000230341
59 58 97 0.00882451
83 31 18 0.000519374
79 36 48 0.00176505
