msgsize,ppn,nnodes,avg,std
31311,24914448,2,64,0.0117962,0.0658611
48739,6096770,64,64,0.00738853,0.0451501
31292,11574490,2,8,0.00402439,0.0196855
16215,141320,1,128,0.000617173,0.270742
58553,5978055,4,1,0.00239549,0.0176323
23603,94678,8,64,0.000471913,0.301429
58731,2041223,8,8,0.0020283,0.0294519
13227,1533583,4,32,0.00195645,0.247491
37231,242381,32,32,0.000914973,0.299327
32649,15131178,8,32,0.0114837,0.047365
49847,589674,1,64,0.00154325,0.393728
35942,638867,2,1,0.000304503,0.0728015
42194,183671,64,16,0.00054038,0.246182
22226,7860218,1,2,0.000818096,0.0168481
32610,18931059,2,1,0.00658011,0.00408686
7062,135466,32,128,0.000598359,0.238081
12395,10257570,4,32,0.0076834,0.175645
10663,2390332,16,16,0.00266268,0.0777834
9552,810765,2,2,0.000560707,0.0844669
28452,25468749,32,8,0.0188949,0.0143298
26284,881811,8,1,0.000383607,0.0732981
16408,9723152,1,128,0.0141472,0.0595407
4721,319819,1,32,0.000824539,0.288316
38762,13850732,32,4,0.00939558,0.0132896
3738,4132707,1,4,0.00113401,0.138828
40877,7476863,8,8,0.00534961,0.0269079
6350,1870835,2,64,0.00191019,0.179653
37437,43842916,64,128,0.0471339,0.0317931
4890,120762,32,8,0.000285463,0.216409
64621,15163035,16,8,0.0103446,0.0207791
22181,175083,16,16,0.000515613,0.261655
53857,1542511,64,32,0.00268592,0.086782
5743,102101,2,128,0.000552878,0.390738
40374,681211,32,16,0.00129771,0.163519
53265,1297359,4,4,0.00116181,0.0255238
30301,95161,8,32,0.000375594,0.233558
2071,2229965,64,32,0.00345166,0.145117
6301,72964,2,2,0.000101921,0.287465
42110,17059733,64,64,0.017764,0.0288502
48937,69506,16,2,7.89168e-05,0.175158
58816,12381826,4,16,0.00833113,0.191262
2352,3865733,8,1,0.00164826,0.0240482
7586,73950,64,1,3.97422e-05,0.217021
13470,317827,32,4,0.000344803,0.116944
27097,699349,16,8,0.0011661,0.1093
20879,13873054,8,1,0.00586641,0.00875115
6369,42675157,1,128,0.0316397,0.0807605
13362,7669848,8,4,0.00499639,0.0176779
5138,3861522,32,2,0.00239356,0.0218878
22496,137607,64,8,0.000372364,0.247577
33319,289544,64,1,0.000164493,0.16038
44378,1829072,16,32,0.00234905,0.0721161
24101,20453331,8,64,0.0165225,0.0516943
25090,1824574,1,2,0.000269861,0.132136
21174,57337213,2,8,0.0200585,0.00897083
33361,171400,32,4,0.000286552,0.10738
63387,586826,2,64,0.00117653,0.243283
1849,16427926,2,64,0.0272963,0.0823522
10636,425997,4,1,0.000169067,0.127469
56543,67410,32,2,8.85601e-05,0.204427
28955,72257,16,2,9.12533e-05,0.263542
45293,81301,4,32,0.000387761,0.300082
21959,21362696,2,4,0.00646438,0.0216083
3633,19343422,8,32,0.0145528,0.0388842
20665,55189081,8,64,0.0411107,0.0159008
4995,203697,4,16,0.000568806,0.242027
1453,38831740,1,4,0.0115435,0.113828
19560,3568175,32,8,0.00328663,0.0467996
62425,13262184,8,16,0.0153038,0.121756
36889,29087610,32,16,0.0219584,0.024179
53529,272948,1,8,0.000576858,0.297248
24523,2121186,1,2,0.000296207,0.0791192
30397,6406906,16,2,0.00354986,0.0111469
54563,8466300,1,16,0.00414223,0.390094
14011,455010,4,16,0.000975968,0.27199
24903,3425776,1,4,0.000922538,0.145313
3015,2203365,8,64,0.00316102,0.0979786
7939,334380,1,128,0.00118106,0.251116
53503,453034,4,32,0.00112613,0.213505
30161,23521741,4,64,0.0216391,0.155673
37651,538423,32,2,0.000498461,0.0829502
20244,11072177,32,32,0.0095727,0.0695613
62621,2369842,32,32,0.00308507,0.0989807
17261,19460106,64,2,0.0159902,0.00543273
63919,418113,32,1,0.000188986,0.113131
18973,682782,32,1,0.000348538,0.126781
19672,992088,8,128,0.00190911,0.126745
51264,4782356,4,16,0.00366075,0.210446
57968,536659,2,1,0.000295884,0.0931608
41179,1574210,8,64,0.00264401,0.143738
63466,8440386,4,32,0.00631045,0.149583
5782,93987,16,128,0.000497497,0.217441
1158,176072,2,8,0.000426493,0.268243
6967,1620936,16,64,0.00229957,0.0844586
65306,60989114,16,32,0.0453056,0.0531075
46156,12304095,64,4,0.0116677,0.0209778
24044,15589429,16,8,0.0104236,0.0164663
63811,27947327,4,1,0.0109907,0.00497009
45414,658804,2,4,0.000637375,0.0391153
23613,89035,8,2,9.32433e-05,0.259364
51597,33869150,16,2,0.0176668,0.00260711
16166,93240,16,128,0.00050618,0.250778
58520,33198306,32,2,0.0185887,0.00896118
6269,313206,2,32,0.00119697,0.335646
38388,8787488,1,4,0.00213407,0.137213
24939,294955,2,2,0.000236923,0.184282
40388,1758739,16,8,0.00181504,0.0557882
31877,1615503,2,4,0.00090465,0.0806938
39565,49054640,1,4,0.013989,0.0291255
10483,25163718,16,4,0.0157353,0.0139034
10662,1394026,64,16,0.00230121,0.0981794
27621,7094051,2,1,0.00267267,0.00793129
5899,7005006,16,128,0.00687106,0.0604504
3659,74969,4,8,0.000269559,0.290217
14445,572103,2,64,0.0011494,0.232925
762,1314676,2,32,0.00198347,0.348763
20976,7940605,16,32,0.00702789,0.0200552
45339,42269411,4,64,0.0412345,0.127753
56699,141184,8,2,0.000173448,0.26984
798,231090,8,128,0.00243323,0.687468
57729,348246,8,8,0.000736543,0.293448
247,356069,8,1,0.000142909,0.175428
11271,234461,8,8,0.000469779,0.222035
51163,980520,4,64,0.00155421,0.202696
18956,2912204,8,16,0.0040457,0.218108
2415,108347,8,2,0.000111042,0.388754
7040,1429037,1,64,0.00245373,0.350245
10063,71301,64,64,0.000495857,1.38518
24250,25255514,4,4,0.0131051,0.0988693
662,489622,8,16,0.000975642,0.156531
27744,471200,8,64,0.00127017,0.159289
44210,20934347,8,8,0.0135412,0.0108646
63504,1441474,4,1,0.000596952,0.0548726
30360,2832270,16,4,0.0020604,0.0310368
6929,20871622,8,4,0.013831,0.042814
5064,1916445,4,128,0.00332505,0.435635
6991,75945,4,16,0.000292637,0.276899
45508,10068158,4,1,0.00406243,0.0079153
10181,14613517,8,2,0.00776212,0.00659698
40582,572287,64,16,0.00174548,0.271004
39122,2836817,4,64,0.00324408,0.171848
6735,62454042,16,16,0.0450314,0.0551055
19869,120911,1,128,0.000494814,0.260652
36823,5054164,1,32,0.00251985,0.0923612
29370,12278776,2,64,0.00658442,0.10549
15697,376875,16,2,0.000331997,0.107034
3836,523947,16,8,0.000862817,0.143704
32050,106492,1,16,0.000433878,0.690207
1995,39984249,4,8,0.0272275,0.144393
15206,864326,1,8,0.000901609,0.142904
36379,15319529,2,64,0.00761434,0.108408
27606,1387581,64,16,0.00232913,0.088014
30226,427579,16,64,0.00112893,0.167425
6998,23736969,16,16,0.0167909,0.0355735
4514,1074366,8,64,0.00201264,0.104424
18633,2815875,2,2,0.00124438,0.0372907
22481,569700,32,2,0.000492333,0.0862645
43782,149448,2,16,0.00050189,0.277115
39517,780573,4,8,0.00130933,0.27717
43417,3728641,8,4,0.00268697,0.0451094
41186,460924,2,64,0.00103279,0.207516
44849,1858910,1,16,0.00206275,0.398789
30179,1369689,1,2,0.000201486,0.0838134
34483,29782720,32,8,0.0219331,0.0136793
22020,57942259,4,1,0.0229526,0.00484219
53228,15585387,1,32,0.00500736,0.133559
59339,4075636,32,8,0.00364533,0.0569555
10135,4146483,16,2,0.00238417,0.0127571
11726,147072,2,4,0.000242525,0.270029
32012,23592488,4,1,0.00932536,0.00565209
48399,1135722,4,1,0.000480576,0.063953
16359,495899,32,64,0.00130379,0.177472
2864,24300276,1,2,0.00235572,0.00644775
19094,3443416,64,64,0.00465216,0.0670072
37150,126569,8,2,0.000125548,0.290291
20482,279752,4,2,0.000202772,0.129342
23953,895848,16,64,0.00167671,0.101629
43024,267460,32,32,0.000972154,0.270438
17715,18160371,32,16,0.0140353,0.0288267
7126,196059,2,2,0.000213066,0.129109
25446,1829942,2,2,0.000972254,0.0382189
10566,218718,64,128,0.000925728,0.262657
45865,289173,1,32,0.000721127,0.252446
30783,11442458,8,8,0.00781986,0.0155911
44272,415262,64,8,0.000894689,0.0891744
64237,4383153,2,8,0.00202505,0.0879234
1712,228067,8,4,0.000269887,0.175476
1131,181258,64,8,0.00046568,0.23799
21969,622352,4,8,0.00111134,0.305527
15170,7267305,2,16,0.00318201,0.0597463
54315,146474,64,8,0.000392433,0.220962
5245,63925556,2,16,0.0230098,0.0284316
6159,130252,8,32,0.000421477,0.260154
45813,1003525,2,4,0.000732113,0.0706276
2912,2960492,4,8,0.00300181,0.418808
25007,3268731,4,16,0.00283413,0.183368
7314,3797597,64,8,0.00424094,0.031505
14390,8851629,32,2,0.00529499,0.0210115
26075,48826313,32,4,0.0321922,0.00562208
11458,145406,64,16,0.000609578,1.78463
29675,14716850,4,2,0.0089545,0.012906
7221,15643110,4,4,0.00795229,0.0409836
34018,58309661,4,16,0.0395556,0.0451008
32648,22797450,4,64,0.0304644,0.0529764
31530,411831,32,64,0.00119925,0.191147
41462,141566,1,16,0.00052977,0.527005
54215,49576714,64,8,0.0468442,0.00944679
19502,5230869,32,8,0.00439471,0.0390558
5687,363650,2,64,0.00100579,0.295492
9661,788046,8,64,0.00180191,0.146096
56729,14436249,32,32,0.0122604,0.0683311
58456,12229318,1,8,0.00333869,0.102784
63092,406246,32,32,0.00115118,0.238193
59748,86295,8,1,3.11143e-05,0.262996
21404,2122042,64,8,0.00266288,0.0220419
25322,58837552,2,1,0.0188519,0.00141863
29935,1700692,16,32,0.00225073,0.0592848
63930,9017042,16,8,0.00629312,0.02171
37371,1272385,1,128,0.0017374,0.166093
56213,115911,2,32,0.000491478,0.460696
21385,141532,8,1,5.55699e-05,0.255201
5211,4198959,8,128,0.00475114,0.0822667
53415,425886,2,2,0.000342542,0.144341
4714,20406133,2,8,0.00653341,0.0163428
21909,5902199,2,1,0.00216709,0.00793467
17544,117385,8,16,0.000333587,0.247484
64439,114576,1,16,0.00043617,0.681888
13501,4905293,2,4,0.00198972,0.0252578
2844,51697766,32,2,0.0291611,0.00875125
41494,639082,64,4,0.00128479,0.210708
54664,1546793,32,2,0.00110043,0.0274993
21515,14334757,4,16,0.00921969,0.103478
17302,4171416,64,16,0.00505581,0.0415303
7661,13568116,2,16,0.0049695,0.0671955
57557,25531994,32,32,0.019748,0.027863
28552,43544889,16,16,0.0327098,0.0487806
43786,309986,64,1,0.000197471,0.150309
53491,8912543,8,4,0.0058167,0.0177681
1289,4976705,2,4,0.00200858,0.0273676
42523,60577201,16,32,0.046415,0.0240287
50871,1205161,1,4,0.000401894,0.169063
54656,65605,2,64,0.000344748,0.242132
17959,3652693,8,8,0.00313736,0.0179063
54589,45904291,16,1,0.0188767,0.00673438
46715,3445613,64,1,0.00250657,0.04988
38654,18915535,16,8,0.0125227,0.0151059
60433,1390720,8,2,0.000952394,0.0241028
49198,4069612,16,16,0.00370289,0.0516654
10738,392655,8,8,0.000794561,0.209347
55797,334879,16,2,0.000316605,0.124771
54296,5181172,16,32,0.0046882,0.0371542
38335,13776476,16,8,0.00934251,0.0217849
60734,391612,4,32,0.00112724,0.347764
4348,86859,8,128,0.000431785,0.295299
40470,49961247,4,2,0.0294516,0.00756472
416,11891077,32,16,0.00955421,0.0513421
21480,39568607,16,8,0.0256672,0.0137712
1307,33523406,16,4,0.020769,0.00835851
22652,662835,4,16,0.00121759,0.266429
13308,1941231,8,8,0.00202289,0.0212964
62060,767633,16,2,0.00058646,0.0607569
55196,234272,16,8,0.000457704,0.305054
44342,64561958,1,64,0.0261428,0.0331172
34802,10523896,1,16,0.00487439,0.341249
60713,353728,16,16,0.000873127,0.285789
38013,172519,16,64,0.000593892,0.263915
19629,95802,32,1,4.31587e-05,0.188722
48519,2494269,2,4,0.00136962,0.0339542
42377,17691524,8,4,0.0111472,0.0180969
15323,1211356,8,64,0.0021934,0.0916755
15246,7018794,1,2,0.000774068,0.0225467
28757,142073,2,16,0.000438211,0.24748
9236,16957400,4,128,0.0184096,0.10648
64277,3207336,64,2,0.0028548,0.0353754
23208,116503,16,16,0.000352652,0.208969
41727,970438,2,16,0.00114986,0.159929
55237,248812,4,8,0.000631291,0.37107
35002,2384575,64,16,0.00323941,0.0518652
20132,17659736,2,2,0.00561874,0.0104933
32094,12911316,8,32,0.0100556,0.0396464
1820,211378,32,16,0.000530488,0.235052
1361,28299449,64,128,0.0309057,0.0244042
26216,493001,64,2,0.000556075,0.0577477
8888,474460,2,1,0.000254094,0.0899372
19827,22113958,2,128,0.02384,0.0528997
26001,24588545,2,2,0.00798857,0.00965994
2091,11349130,64,2,0.0094582,0.0129138
15540,18463744,4,16,0.0114003,0.0784059
11352,148600,16,2,0.000152837,0.124459
9480,9775539,4,2,0.00560903,0.0325734
3792,5973848,64,16,0.00646773,0.0246113
51547,6669999,64,8,0.00688332,0.0249387
55403,1548654,64,64,0.00288536,0.0976925
32410,946499,64,2,0.000945776,0.0343311
5760,677440,4,4,0.000670835,0.0577746
621,1963392,4,4,0.00152072,0.0814706
51647,2062800,64,1,0.00150949,0.0919972
61265,5556211,2,8,0.00229139,0.0805665
18396,8414100,1,64,0.0044679,0.298838
22045,24620271,4,2,0.0146011,0.0106156
29159,34422348,16,4,0.0218262,0.0110958
62429,333050,8,4,0.000429005,0.215798
34219,1151744,4,2,0.00100064,0.364964
7208,254156,8,128,0.000994221,0.228867
60581,52656302,2,32,0.0278294,0.168524
21832,143020,32,8,0.000329656,0.301064
42736,11992246,2,32,0.00793358,0.248085
28265,177680,16,8,0.000395651,0.254735
35208,7107507,8,4,0.00485653,0.060874
51832,534067,1,4,0.000247255,0.246786
8644,10527957,64,16,0.0108776,0.0316833
49973,646184,32,16,0.00127999,0.140287
8286,5098002,4,1,0.00208007,0.0110132
61234,65130121,64,16,0.0631243,0.00755321
12238,218387,1,64,0.00108535,0.484791
29485,3656769,32,4,0.00272743,0.0376649
53543,878271,2,1,0.000417116,0.0587643
1394,236441,1,128,0.000899885,0.198393
45346,219367,16,4,0.000306592,0.126282
38774,494552,2,2,0.000394962,0.0819581
60672,1160125,4,2,0.0009655,0.33547
49116,4485266,32,32,0.00491138,0.0735513
18139,13543199,8,32,0.0104217,0.0437145
60008,60606215,8,32,0.044498,0.0474553
5569,518582,8,8,0.000873469,0.194809
15954,105284,2,8,0.000272018,0.252886
6479,11898052,32,4,0.00822208,0.0103513
57288,246290,4,32,0.000868997,0.395517
41209,1360183,64,16,0.00231538,0.0690859
15465,635092,1,8,0.00102013,0.179827
48316,1422987,16,16,0.0020625,0.0906883
36754,3610307,1,8,0.00164599,0.112894
29334,53364456,16,64,0.0418911,0.0250381
43038,4634919,64,128,0.00611581,0.0497963
5393,65020260,2,32,0.0341785,0.103184
11165,404714,8,2,0.000287776,0.0826304
11843,55078561,8,16,0.069569,0.172165
24152,397333,2,4,0.000438769,0.0990463
960,5950206,32,128,0.0062148,0.0662956
56146,998057,32,32,0.00189971,0.1214
28244,237207,1,8,0.00051401,0.298513
4540,5121803,1,4,0.00123063,0.138015
26673,78064,1,128,0.000393461,0.272309
17815,128029,8,32,0.000417461,0.230465
45198,201375,8,1,7.9962e-05,0.216562
63096,92960,8,16,0.000323507,0.300043
13946,36393002,32,32,0.0284527,0.033995
58823,1551330,64,64,0.00279289,0.101558
29076,17918820,4,1,0.00707827,0.00822713
18451,13334628,4,2,0.00774075,0.137942
41120,14022152,4,1,0.00556743,0.0110036
39087,57899868,32,64,0.0463962,0.0345915
14295,18800087,16,16,0.0138145,0.0369926
46778,104122,32,32,0.000489839,0.347457
48900,289006,1,128,0.00104057,0.228254
45482,18797632,2,32,0.0116285,0.14153
64159,670038,2,32,0.0013715,0.358929
25461,398830,8,4,0.000473762,0.13511
30517,3156219,8,8,0.00273856,0.0315527
39950,901790,2,32,0.00154721,0.352682
8523,5893754,32,128,0.00611953,0.0759486
27497,151511,8,8,0.000365091,0.33081
39832,2631018,32,8,0.00259318,0.0304307
61100,66877203,2,32,0.0353545,0.110011
8672,269376,32,1,0.000112928,0.15255
16114,19860306,16,128,0.0171908,0.0657538
28291,5403552,2,4,0.00212486,0.0639167
54998,3111452,8,64,0.00389137,0.141727
24458,148669,16,1,5.50397e-05,0.198981
33834,3908953,16,16,0.00370369,0.0528665
5348,4662241,16,4,0.00326224,0.0213993
5492,849265,32,1,0.000441694,0.0934403
31448,62350714,32,32,0.0479364,0.032259
10162,262411,4,4,0.000302041,0.162275
48549,10694452,16,4,0.00696472,0.0128751
3861,39748765,32,128,0.0321131,0.0445229
14238,28194130,64,1,0.0199254,0.00919806
16561,15656758,2,8,0.00517516,0.0785183
14536,1225981,32,64,0.00216671,0.113566
59276,129469,1,8,0.000241533,0.254748
22413,158468,2,2,0.000142428,0.179324
42819,10153327,8,16,0.012005,0.153806
49914,435754,32,16,0.000924096,0.129712
15688,21369165,16,16,0.0159777,0.0588847
28990,118974,2,32,0.000530815,0.447905
9755,21227595,2,32,0.0127764,0.148859
57033,3114583,4,1,0.00130062,0.0203032
48532,1024586,4,1,0.000434826,0.0773534
20622,204920,2,2,0.00020546,0.176956
35628,9823356,4,1,0.00391461,0.00864975
60771,1125263,16,1,0.000504806,0.0847498
22502,251671,1,8,0.000580578,0.280365
44713,1048683,64,2,0.00105298,0.024529
51581,2640513,64,1,0.00189569,0.0584463
50241,2786173,1,64,0.00258768,0.227684
5172,30152678,4,4,0.014605,0.0602891
29120,760325,64,2,0.000772166,0.0514199
61445,984021,1,4,0.000349739,0.189466
51332,1391141,4,2,0.00110367,0.30196
51913,2208133,1,64,0.00246067,0.236701
12669,865590,4,2,0.000804054,0.365279
3128,3394831,8,1,0.00147222,0.0227366
3992,4679833,64,1,0.00333033,0.0141534
40829,7555477,32,16,0.00631482,0.0435081
23589,32166580,64,64,0.03214,0.0167495
51731,2455107,16,32,0.00298987,0.0567097
29230,2190865,2,4,0.00122498,0.0456171
23070,3709257,1,4,0.00102076,0.109685
49941,10577809,32,4,0.00728447,0.019141
57639,1951751,1,16,0.00191305,0.446869
38285,53463350,1,2,0.0051758,0.00565288
44366,201610,4,2,0.000186979,0.167206
30956,535598,64,8,0.00156629,0.212269
26576,17289969,64,4,0.0161703,0.0196733
59951,14581809,8,1,0.00614775,0.00858735
62789,6824278,16,1,0.00288153,0.0218074
534,2959627,4,64,0.00348782,0.13878
50642,734501,2,8,0.00104953,0.164096
4693,95922,4,32,0.000386575,0.275317
2202,236555,1,2,8.35272e-05,0.381992
61405,2454360,2,4,0.00131322,0.0624699
7703,32692565,8,32,0.023689,0.0269825
42886,389849,64,8,0.000926397,0.26101
61007,403845,4,4,0.000440372,0.0840906
28394,302725,8,64,0.00103613,0.296689
46327,88535,16,64,0.00036122,0.251839
27393,74249,4,2,9.26117e-05,0.292183
29884,363540,2,2,0.000277744,0.129005
27036,68631,4,2,8.65682e-05,0.250729
20343,340207,1,16,0.00104478,0.451942
23247,90582,1,8,0.000196368,0.352259
52869,976066,64,32,0.00198808,0.0913255
24357,826897,1,64,0.00161647,0.361409
37901,109673,1,128,0.00046424,0.275714
8109,8767119,64,128,0.0105271,0.0773451
21058,12476618,8,1,0.00527817,0.0111752
8334,17589497,16,128,0.0154814,0.0590843
58267,3930672,1,2,0.00046938,0.0523213
22049,358963,16,32,0.000939109,0.232104
7081,11819380,16,2,0.00636679,0.00883324
43168,173042,1,8,0.000342119,0.252018
40850,548525,8,2,0.000415938,0.0953786
21892,209913,2,32,0.000812043,0.418382
9582,72983,4,16,0.000279089,0.306129
60080,22174204,32,4,0.0150482,0.0104341
10714,37433301,4,4,0.0202868,0.0106772
37065,28049315,1,16,0.0115326,0.200996
61303,2422980,64,8,0.00297524,0.0369223
56673,5966682,64,1,0.00426401,0.0304489
10209,51685137,8,128,0.0428553,0.0522622
44988,4121295,2,2,0.00167238,0.0160554
22381,3389679,4,4,0.00224223,0.0738116
8839,197116,4,1,7.18711e-05,0.15727
47742,230967,16,1,9.76579e-05,0.149431
43627,110206,1,32,0.000358524,0.315993
55825,4859983,8,1,0.00208996,0.0107052
43000,90329,4,16,0.000307326,0.301587
12017,161035,32,64,0.000695924,0.301395
8948,2073928,1,2,0.00027679,0.0373633
62247,11270524,64,64,0.0121678,0.0308536
53619,10112763,32,4,0.00692807,0.00902434
29657,5518745,1,2,0.000623694,0.0518085
11131,31918419,16,8,0.0204333,0.0134326
8905,1160218,8,4,0.00104192,0.0250381
9461,926017,32,4,0.00092191,0.061895
3552,5443099,2,16,0.0024852,0.0967918
52982,47963414,1,8,0.0119103,0.0688346
17738,2025627,4,1,0.000841272,0.0286636
27923,1424585,32,16,0.00205951,0.0615613
47235,859491,1,32,0.00117975,0.154179
29016,7463106,64,32,0.00815687,0.0365257
43661,13475551,8,2,0.00716656,0.00787212
31234,34144759,8,64,0.0252542,0.037284
19763,136299,8,2,0.000188713,0.29912
46073,59426792,2,4,0.0192852,0.0072253
26012,185497,2,64,0.000701869,0.317973
10468,148639,16,128,0.000763203,0.158877
43381,426753,64,128,0.00136995,0.109526
11294,24151287,8,128,0.020334,0.0402813
13109,4238363,2,32,0.00376748,0.474211
31239,125988,64,8,0.00032171,0.201619
61472,5447140,64,32,0.00645864,0.0512392
22120,3947056,32,16,0.00377063,0.0485716
9716,28102784,2,1,0.00891976,0.00332938
36311,81068,2,1,8.68344e-05,0.146131
27127,130064,8,1,4.82354e-05,0.249375
34140,17749830,32,32,0.014378,0.0519322
59563,552516,32,32,0.00137584,0.180673
14834,4764416,4,32,0.00437428,0.201006
41534,334030,16,1,0.000145943,0.233291
1202,58510900,1,64,0.0205746,0.034747
35024,9103319,32,64,0.00869207,0.0692557
30448,98456,4,16,0.000320081,0.261739
65220,211744,32,4,0.000255859,0.0943437
45046,16269755,64,2,0.0133185,0.00621529
26141,28054054,32,4,0.0186534,0.004804
21618,839511,2,2,0.00054589,0.0756654
43983,43626168,64,8,0.0410549,0.00813888
36229,1390800,64,64,0.00260513,0.102866
55519,42970713,64,8,0.0400221,0.0106215
53910,1839665,32,16,0.00226484,0.0713584
55544,6514807,32,16,0.00564159,0.0501825
38302,27999298,64,4,0.0261503,0.0175061
9479,74282,64,32,0.000330674,0.221862
62194,1674722,2,1,0.000751248,0.0337613
57156,21657804,8,32,0.0166823,0.0396087
11983,96609,16,64,0.000374197,0.201732
57060,340214,4,64,0.00106426,0.311801
51857,153444,16,32,0.000515853,0.223992
24328,89561,4,16,0.000308776,0.33429
44357,147824,32,1,5.65688e-05,0.216667
46088,140676,2,1,7.70372e-05,0.257761
35768,6816895,2,64,0.00413541,0.149213
32459,1934961,1,128,0.00217878,0.103855
63606,17796475,1,2,0.00178334,0.00779079
61967,230296,1,32,0.00065877,0.23471
35636,11365853,64,16,0.0114474,0.00856589
20296,7023359,32,16,0.00601671,0.0447939
61697,101829,2,4,0.000189669,0.237393
26940,147812,4,8,0.000384842,0.207367
38433,57125186,64,16,0.055444,0.0102211
10056,12549938,16,8,0.00873894,0.0304982
60512,54133780,2,2,0.0173539,0.00380885
35856,1583748,64,32,0.00271108,0.0983356
47228,55177613,1,16,0.0199074,0.102638
46645,135389,2,16,0.000439027,0.261122
35351,56155519,64,4,0.0520127,0.00775137
41316,31303766,32,2,0.0178357,0.00395392
44428,21851272,1,4,0.00629875,0.073482
34514,55685722,1,16,0.0200972,0.065295
30245,38011721,8,32,0.0277741,0.0278455
10978,1584123,2,64,0.00191397,0.190159
19058,736125,16,4,0.000742301,0.0481552
637,9273006,16,2,0.00522889,0.00722992
5951,27310030,2,8,0.00977939,0.0130846
22305,63478290,1,2,0.00616271,0.00827298
1723,6947565,1,8,0.00231305,0.1264
11628,164961,64,1,8.34284e-05,0.224242
28482,41622544,64,16,0.0402968,0.0113957
27734,386463,16,8,0.000805953,0.250603
60893,1540614,2,4,0.000956876,0.0914975
19532,9130803,1,2,0.000973678,0.0242288
4389,87275,4,128,0.000646944,0.498032
41400,11345344,16,64,0.00952212,0.0666818
32892,95839,16,8,0.000256417,0.241447
22078,31106462,8,16,0.0383606,0.161451
17460,2426480,2,16,0.00178959,0.091547
1999,461512,32,32,0.00127182,0.223501
32406,3003737,32,16,0.00318904,0.0690118
21582,62043669,32,64,0.0496509,0.0325197
19904,20411757,32,64,0.0173871,0.04523
44886,36241862,4,64,0.0354306,0.137858
19474,30404989,4,8,0.020049,0.153671
42302,144743,1,2,0.000100368,0.211735
63508,94001,64,8,0.000270389,0.240392
18976,3252380,64,8,0.00372092,0.0426344
7709,378627,16,4,0.00046954,0.128819
50209,2621027,1,2,0.0003614,0.11826
37895,3816763,2,16,0.00216608,0.0805925
22470,172067,4,16,0.000486633,0.246243
12267,427163,8,32,0.00107931,0.151639
44283,7836122,32,4,0.0055564,0.0275159
31734,3098630,16,2,0.00183046,0.013431
49586,69758,16,2,8.38156e-05,0.259
4983,561896,2,1,0.000272322,0.0863487
38991,275322,2,64,0.000812416,0.352112
51604,39088581,1,16,0.0161495,0.278663
40264,136830,64,8,0.000375685,0.242627
61225,43737948,2,1,0.0143463,0.00208048
15542,90665,8,128,0.000449839,0.210647
26568,4197229,4,32,0.00370627,0.13718
40339,82601,1,2,6.57137e-05,0.440709
22961,35034519,32,32,0.0273118,0.035531
59715,19065179,4,32,0.0141748,0.17888
16289,220316,16,16,0.000595935,0.241142
63531,75633,16,4,0.000163444,0.335573
8473,2018338,64,8,0.00259469,0.0498698
16165,66218796,8,8,0.0408314,0.0100852
32438,98174,4,2,0.000114314,0.276918
20218,2948273,32,1,0.0014411,0.0295492
17864,475668,64,1,0.000666449,0.372273
60096,16578056,64,2,0.013533,0.0174128
31595,100304,16,16,0.000322041,0.259354
36470,10733612,32,1,0.00494431,0.0185398
32341,175636,1,8,0.000371489,0.33959
48556,6199309,4,64,0.00609273,0.131609
38854,441693,64,128,0.00185369,0.213009
3791,8878993,1,2,0.000941754,0.0240681
11,94911,32,128,0.000405394,0.217061
27138,127038,32,8,0.000280422,0.295356
52351,96552,16,2,0.000105233,0.236045
20163,165234,64,4,0.000367647,0.287487
41586,26984741,16,64,0.0226397,0.0426476
41746,9466143,8,8,0.0065694,0.017276
15133,2527076,16,2,0.0015337,0.0248989
53894,5938320,64,64,0.00734833,0.0418733
64487,5346419,8,1,0.0022705,0.0130267
52559,278659,16,64,0.000859076,0.203718
13432,13630815,64,4,0.0129555,0.021757
53812,4783798,16,16,0.00412737,0.0461904
22412,9063710,64,64,0.0104564,0.0177478
45103,11096593,4,2,0.00639761,0.0832446
33861,233800,64,64,0.000850026,0.208955
9234,16146196,2,1,0.00528754,0.00496593
23115,3571448,64,32,0.00454613,0.118836
25278,21801413,8,64,0.0178672,0.0674439
58460,133504,32,16,0.000417824,0.24338
56907,26926162,2,8,0.00934034,0.0142809
16162,449447,1,2,0.000107652,0.32355
25167,62461297,4,2,0.0364147,0.0215258
61378,2473278,32,8,0.00250455,0.0403607
28640,3283512,16,16,0.00329896,0.0653006
32318,3569356,8,16,0.00451122,0.152292
39915,867395,32,64,0.00176674,0.101514
27135,33842390,16,32,0.0254013,0.0163202
62988,10099034,64,16,0.010376,0.0188726
725,420009,16,32,0.000973721,0.150087
15587,5594710,8,2,0.00311094,0.0190677
36046,18781313,4,1,0.00743238,0.00599577
59324,69736,64,8,0.000248178,0.666664
50176,3016129,64,8,0.00347852,0.02693
47880,15970256,8,16,0.018551,0.122753
64978,1876230,2,16,0.00163943,0.0830628
49445,89299,64,16,0.000330039,0.285654
59384,108302,4,16,0.000352236,0.26997
36395,122552,32,32,0.000582727,0.398672
19323,32970633,64,64,0.0329069,0.0140287
23443,21870613,2,32,0.0133189,0.143351
55514,94235,4,64,0.000390226,0.267341
56206,240618,16,32,0.000713146,0.260696
1690,6837772,4,1,0.00274487,0.012506
45217,378883,16,4,0.000439279,0.145041
53243,8064934,2,1,0.00320276,0.00558302
