14757,157203,8,48,0.000874909,0.114592
24491,376832,64,96,0.00221425,0.108484
35187,714962,2,96,0.00410322,0.576966
21247,51133524,4,24,0.05564,0.0204033
55863,1756570,1,6,0.00103575,0.138315
10949,77124,1,12,0.00027536,0.205503
49217,898570,4,48,0.00381134,0.245456
10437,255748,1,6,0.000445465,0.255422
13457,86317,16,6,0.000238335,0.181913
16048,22723187,8,12,0.029736,0.033149
8185,126721,32,24,0.000551283,0.139954
31498,405160,4,24,0.0011814,0.140672
30828,1172318,64,48,0.00344661,0.199998
18087,33040834,32,96,0.0552879,0.0492508
43640,22993841,4,48,0.0315703,0.00662608
33973,30398725,1,6,0.00748105,0.0792536
38277,575950,64,48,0.00266592,0.117428
32687,838586,32,96,0.00324446,0.0413952
57628,764539,2,48,0.00362326,0.131978
49471,18598982,32,48,0.0204816,0.329734
50626,134206,32,48,0.000806133,0.0718937
39679,207953,4,6,0.000466832,0.228257
24320,24098657,64,12,0.0241202,0.0231613
34058,17161424,16,24,0.013904,0.0240688
52777,37988390,32,6,0.0273812,0.0211888
55147,777739,1,24,0.00159049,0.122313
28785,113453,64,12,0.000449108,0.140748
10783,58542688,64,6,0.0560086,0.0120805
31926,277709,2,12,0.000733057,0.108117
61602,5845690,64,6,0.00613632,0.0242668
56265,179858,1,6,0.000346121,0.320901
59342,876077,2,12,0.00254875,0.113127
59504,997234,8,48,0.00277339,0.0725911
58990,294012,1,48,0.00102301,0.11902
41512,114793,8,12,0.000411553,0.170902
5772,30362349,64,24,0.0306981,0.0176806
5447,385995,8,96,0.00187583,0.071593
26160,75813,2,6,0.000247107,0.297661
39595,34632279,64,48,0.036848,0.0157924
10550,24969369,4,6,0.0213254,0.0157929
65188,310517,2,12,0.000837933,0.0943919
33758,225628,1,12,0.000561599,0.166771
24657,77969,2,24,0.000349012,0.358322
14946,16473489,4,24,0.0189197,0.0222207
20178,17242557,2,96,0.0244431,0.0310938
63526,1072901,16,24,0.00221442,0.0996657
64318,24572197,4,48,0.0299701,0.0107641
51732,1570529,16,48,0.00345323,0.0750397
58410,837999,16,24,0.00201617,0.0551579
61163,30442180,8,48,0.0351193,0.0522474
15096,37034737,4,24,0.048268,0.0126075
49907,42523762,8,48,0.0518075,0.0134981
20105,96256,64,6,0.000277084,0.164804
49849,140217,64,12,0.00048913,0.151306
26667,99141,8,12,0.000371856,0.161124
56687,11915141,1,12,0.00551076,0.067382
35352,19345816,2,24,0.026826,0.012757
31300,389289,32,96,0.00188271,0.0616076
36592,316494,16,12,0.000824426,0.161293
6374,307077,1,12,0.000655609,0.124549
38376,2497166,8,24,0.00480565,0.0804393
25532,26129734,64,24,0.0266305,0.0146976
16456,50454576,64,96,0.0947563,0.0496657
4167,32699618,4,12,0.0349903,0.0172166
11254,1506278,1,12,0.00193034,0.175539
43543,54850102,1,12,0.0152224,0.0469335
8014,57735729,32,6,0.0411152,0.0192809
33473,326080,1,6,0.000557189,0.274258
8282,1451461,16,96,0.00427847,0.0550158
55248,1456565,8,24,0.0028852,0.0628568
13164,577119,4,6,0.00125421,0.289212
51246,20692131,16,24,0.0163965,0.0272424
8160,29185822,32,24,0.0229219,0.0280524
38020,93164,16,24,0.000476893,0.118776
47398,221336,32,24,0.00081419,0.100006
11051,1113952,2,6,0.00190832,0.0724818
9841,65692,4,12,0.000298454,0.244212
7666,769126,16,6,0.00136476,0.0748897
56985,31490478,32,24,0.023956,0.0236477
12162,427976,4,24,0.00125456,0.14363
35544,105434,32,24,0.000509653,0.135223
44827,2786454,16,12,0.0031206,0.0295453
31104,74332,16,6,0.000214683,0.227299
22519,11277679,64,96,0.0215799,0.0343999
32641,25283556,1,24,0.00904815,0.05275
1371,346684,8,6,0.000686767,0.248569
37212,241007,64,24,0.00101587,0.0902682
2441,27525729,8,6,0.0181385,0.0251552
34792,9038942,1,6,0.00273146,0.0757741
35832,99533,1,6,0.000227339,0.304382
9249,324695,8,48,0.00129577,0.0803699
23921,28411396,8,96,0.0567544,0.0495516
40908,4763414,32,6,0.00436042,0.0316526
35472,51600941,1,96,0.0980357,0.0712257
22948,65616712,64,24,0.0637776,0.0149331
633,11108205,32,12,0.00917669,0.0253324
52601,636265,2,48,0.00326964,0.129778
35210,940464,1,24,0.00176007,0.0845228
48335,94694,32,12,0.000338036,0.153594
21218,30448507,16,24,0.0227396,0.0270382
44281,3373624,1,12,0.00209113,0.122835
37937,8878963,2,24,0.010001,0.0798716
13370,1050456,1,6,0.00116573,0.211724
35600,6580299,8,6,0.00498124,0.0253931
28067,13331800,32,6,0.0100156,0.0217274
49345,970810,32,6,0.001594,0.118751
23671,209453,2,48,0.000776745,0.16527
39067,943325,1,48,0.00226137,0.0704537
21422,3991986,64,24,0.00740284,0.0739042
6295,37438163,16,96,0.0629074,0.0436821
8324,46125009,64,12,0.0453481,0.0165871
16884,3664587,1,48,0.0066632,0.0666656
62577,194326,8,48,0.00094723,0.110599
60662,286052,1,48,0.00100863,0.105954
54601,3151720,8,12,0.0122993,0.136455
26911,92594,64,48,0.00117844,0.431696
20879,24576644,64,12,0.0247189,0.0182449
14674,1300874,4,48,0.00458973,0.279252
33912,3049507,16,24,0.00547397,0.0826625
9773,3734981,4,6,0.0048346,0.0625781
7973,4234188,4,96,0.025385,0.723919
18683,39435876,32,6,0.0282694,0.0219209
64849,16676209,32,12,0.0130362,0.0250376
10227,515660,32,96,0.00220254,0.0682759
6647,2700880,16,12,0.00320072,0.0513777
27771,7178568,64,24,0.00899051,0.0222625
65209,133531,16,6,0.000308056,0.273175
60890,3340301,64,6,0.0039231,0.0289029
4813,3217952,1,12,0.00207951,0.154399
48170,345786,1,12,0.000723659,0.157571
8072,1267560,16,6,0.00162731,0.0564037
65086,80565,1,24,0.000423189,0.151686
57542,3724363,1,6,0.00150584,0.0998029
41763,5272268,4,6,0.00644769,0.0547451
30654,1513570,2,12,0.00424336,0.119471
16527,17430167,4,12,0.0193978,0.0329319
13800,405443,1,12,0.00084305,0.116635
7702,6831312,8,24,0.00716449,0.0439007
28652,292863,1,24,0.000913707,0.289399
26442,497304,16,96,0.00212005,0.0735261
10996,115731,64,24,0.000566316,0.145527
43667,600204,1,48,0.00179671,0.0771188
21096,114718,1,12,0.000334325,0.138162
39030,2169411,32,24,0.00417116,0.0748213
30597,164124,16,96,0.00141043,0.0752282
32509,299268,1,6,0.000511836,0.213656
38537,26692303,32,12,0.0204496,0.0233758
64742,62724392,2,48,0.0707429,0.0257764
54266,6064172,8,24,0.00648345,0.0472223
62478,331333,2,6,0.000756506,0.277094
37087,1062651,32,12,0.00219032,0.0744844
17539,12916547,1,12,0.00436306,0.0988442
42287,490866,32,24,0.00137956,0.0843261
52432,47497455,1,48,0.0445674,0.058327
16510,134449,2,6,0.00036407,0.271621
63023,75090,32,6,0.000240199,0.19412
3490,38521241,1,96,0.0778396,0.0617224
58393,3201342,32,24,0.00528683,0.0831584
47550,350727,64,12,0.000990093,0.125067
322,37876230,4,48,0.0414826,0.0134735
51090,3872815,2,96,0.0134265,0.215213
4042,1928024,4,12,0.00571423,0.202073
58250,204971,2,48,0.000760368,0.22483
5541,6941597,32,24,0.00706709,0.0473593
18638,501682,32,96,0.00219566,0.0493361
47393,55648638,16,48,0.0475176,0.0309162
53526,35541746,8,48,0.0401455,0.025554
26177,116894,16,6,0.0002879,0.290121
24851,235284,64,96,0.00174446,0.0869319
53814,15554356,4,48,0.0210936,0.0139919
58196,2373189,2,48,0.00885041,0.183287
14669,679704,1,6,0.00106121,0.186431
40240,165797,2,24,0.000522118,0.221533
63746,23419061,1,12,0.00717131,0.064975
48061,16895386,16,24,0.0139955,0.0186016
27932,3697728,32,96,0.00737759,0.0513476
22651,2671371,8,96,0.00609072,0.0511994
30127,254229,2,48,0.000874806,0.190347
52101,94856,32,6,0.000243348,0.203543
20386,1776762,64,96,0.00532793,0.0403476
30667,74941,4,24,0.000467585,0.137444
25190,91631,8,12,0.000350316,0.181187
39635,126304,1,6,0.000264191,0.29022
50829,346314,1,12,0.000777498,0.146921
57310,279389,1,48,0.00100359,0.108176
33,12768952,2,96,0.0198404,0.0522517
59916,1352411,64,12,0.00283196,0.0610361
37953,126681,4,6,0.000301474,0.22937
60553,6086783,1,6,0.0019868,0.0795078
12491,84827,8,24,0.000447988,0.125048
33223,8634613,1,24,0.00492068,0.212205
17319,90390,8,12,0.000351309,0.165516
61923,17997772,4,12,0.0186419,0.0316278
54024,78807,32,6,0.000212645,0.141039
46573,91745,2,6,0.00027711,0.31148
28653,4372573,8,6,0.00365793,0.0256233
17819,4008908,64,48,0.00854485,0.055523
56281,29189104,2,24,0.0347333,0.0277832
41957,3095061,2,96,0.0103542,0.28061
1323,292128,1,12,0.000640945,0.147058
20572,103805,16,24,0.000488258,0.114911
8163,22590504,4,6,0.0201133,0.0161355
30548,4250509,16,48,0.00827664,0.0663486
52737,4939769,64,6,0.00541052,0.0292467
19403,46371591,1,96,0.0983917,0.0399035
48556,1274318,32,48,0.00343096,0.21588
28634,2410207,4,96,0.0100594,0.249948
64773,65615054,32,6,0.046531,0.0204568
41118,1442012,16,48,0.00413934,0.757451
26610,1241675,4,24,0.00509793,0.138644
62996,1691333,4,6,0.00283557,0.0777858
57574,116962,32,24,0.000532425,0.114669
48745,495153,32,48,0.0019913,0.0847274
58869,200663,64,12,0.000658429,0.143509
57514,6430355,1,48,0.00886889,0.0860761
60171,3274589,64,12,0.00446543,0.0451235
21601,829963,2,12,0.00252878,0.135118
56257,236893,4,24,0.000956976,1.08902
38080,21627024,1,48,0.0265478,0.025718
22698,191610,4,6,0.000360509,0.226669
63157,1157987,4,6,0.0028751,0.148207
13039,97096,64,96,0.00136205,0.0806979
37416,201859,32,48,0.00105066,0.112135
22283,2726674,32,96,0.0061747,0.0717089
57012,836680,4,12,0.00289538,0.179604
8362,28827347,64,12,0.0285126,0.0135558
14331,850868,1,12,0.00152761,0.195157
6815,460984,1,6,0.000774979,0.345488
63800,2417814,2,24,0.00794256,0.152831
1686,16609515,4,96,0.053533,0.45455
22128,54163841,1,12,0.0149782,0.0445386
52635,49863906,32,12,0.0370707,0.0172144
965,41964462,1,6,0.0105329,0.0961156
54358,22760116,16,12,0.0160807,0.0246185
20794,318639,1,48,0.00107519,0.12489
51992,3953839,4,6,0.00513727,0.0561695
42712,1739327,32,6,0.00201561,0.0467841
63435,109391,2,48,0.000832392,2.20388
18019,22558386,16,12,0.0159298,0.0366006
11555,330526,8,6,0.000611999,0.18662
26086,50565573,4,96,0.0575009,0.00700743
17572,5756474,64,24,0.00760322,0.0328835
35283,316293,4,48,0.00132119,0.40424
23851,12894870,32,6,0.00991567,0.0328493
51399,14654142,32,6,0.0109687,0.0178933
45722,505541,64,6,0.0016556,0.183957
24302,17110329,2,96,0.0278153,0.156106
16982,27421107,1,96,0.0591614,0.0682228
58371,230853,1,24,0.000740017,0.0823956
46822,96138,16,24,0.000482685,0.149625
37705,10989940,16,6,0.0077934,0.0333355
18788,129596,8,48,0.000821843,0.0991518
13254,2223575,64,12,0.00420677,0.0704979
37466,4460053,2,12,0.00509831,0.096154
15653,32018421,1,96,0.0703427,0.0555072
50560,612908,8,12,0.00281925,0.0988087
7583,9923176,4,48,0.0297637,0.490121
17235,19997305,32,6,0.0147815,0.0236166
27650,1724765,2,6,0.00240165,0.0586655
17674,83506,2,12,0.000248853,0.141038
18535,58853236,4,24,0.0622539,0.0189119
54021,132944,8,12,0.000456458,0.213085
18287,2259277,2,48,0.00859268,0.187988
26978,2456914,4,12,0.00757713,0.193128
12437,3523086,1,24,0.00491426,0.134802
35213,1355519,2,48,0.00568296,0.148467
10386,318659,2,48,0.00143905,1.1127
26859,1095963,8,6,0.0035493,0.168564
54880,7504050,8,48,0.0129497,0.0756023
44587,83032,2,12,0.00025933,0.179392
47391,5518057,4,48,0.0200681,0.22349
64665,1365351,16,6,0.00166208,0.0462424
7677,2219781,8,6,0.00228164,0.0573414
53278,459815,2,6,0.000979081,0.273219
25084,1639639,16,48,0.00348192,0.0461196
15219,872355,64,48,0.00283694,0.0620027
1246,376517,16,6,0.000689094,0.0891115
20815,467694,16,48,0.00167347,0.0726099
47626,1298974,64,12,0.00278028,0.0818369
46753,123826,8,6,0.000301831,0.267528
9809,26487896,32,6,0.0193905,0.0295251
1980,17774006,64,24,0.0190955,0.0258699
8228,10965376,2,96,0.0369539,0.231199
55906,1931795,32,12,0.00323254,0.0924645
30394,1251386,2,24,0.00457115,0.163013
17557,272563,4,6,0.000677631,0.259523
32620,439405,2,96,0.00284579,0.324857
59383,123983,8,6,0.000298931,0.29801
38561,16428479,16,96,0.0270113,0.0373585
50481,733607,4,48,0.00352434,0.26156
40404,731673,1,48,0.00201468,0.0656473
50712,2202999,8,48,0.00448365,0.0958601
42148,90984,32,48,0.000728176,0.0848248
13821,22643773,16,96,0.0539932,0.0385212
1101,13082337,32,6,0.00986457,0.0293574
47088,21956198,8,48,0.0191445,0.0242755
53665,10639262,32,48,0.0115338,0.0291635
40667,1719699,1,6,0.00104571,0.284612
47101,56744110,64,24,0.0561028,0.0129971
44849,1799620,4,6,0.00293317,0.0819408
18584,6053540,64,24,0.00791673,0.0319255
63017,23149599,2,12,0.0170013,0.0191926
10163,714350,16,96,0.00313752,0.05178
48185,1086353,2,24,0.00407323,0.156153
3013,1960407,2,48,0.00757622,0.134847
5367,44749118,1,96,0.101806,0.0473125
14560,29208833,64,24,0.0300511,0.0231794
31868,277809,8,96,0.00170689,0.0749002
44273,1842205,8,6,0.00204974,0.040373
48778,1630002,8,12,0.00641276,0.12829
18715,111556,2,96,0.00214271,0.369865
38663,1677926,16,12,0.00294214,0.0990495
64300,38822808,16,12,0.0262462,0.0167623
1033,60949130,32,6,0.0432968,0.0177643
5502,394502,32,6,0.000859506,0.102695
6746,35963993,64,96,0.0738091,0.0442122
29624,504395,32,6,0.00102983,0.128187
36217,32512077,4,12,0.030632,0.013038
56998,8995090,1,24,0.00457341,0.0894096
45636,3161429,64,6,0.00374299,0.024199
54510,1604479,4,24,0.00636369,0.187155
1081,11717140,1,96,0.017004,0.0560144
23652,140614,32,6,0.00030706,0.225753
47448,19455020,8,24,0.0153352,0.0210844
6599,372575,8,48,0.00135316,0.0990846
58993,98698,4,6,0.000248395,0.225105
49997,62938615,8,12,0.0613256,0.0165376
62192,32243435,1,12,0.00930416,0.0671313
16094,2014315,1,24,0.00366359,0.138358
4214,75997,8,48,0.00070002,0.111757
46900,3163906,64,12,0.00430069,0.0300143
49962,12818397,2,48,0.014947,0.0613539
45202,28056583,1,12,0.00799084,0.0450611
10945,162804,32,48,0.000856706,0.0938331
40931,522689,8,48,0.00180077,0.0840291
28612,1247028,2,6,0.00202364,0.0812918
20948,59284094,64,12,0.0584133,0.0127493
45756,5134633,64,12,0.00626864,0.0346652
379,2106249,16,48,0.00425429,0.0798284
209,1779335,64,24,0.00404082,0.053185
46377,50426956,1,6,0.0118079,0.0770684
36657,5424027,64,48,0.0106824,0.0512425
28148,1133118,8,12,0.00436951,0.122102
11144,205797,4,48,0.00110389,0.703643
15016,67678,1,12,0.000255949,0.18725
3522,3843128,64,96,0.00903419,0.0552402
17777,216927,1,6,0.000365827,0.255569
36986,8330164,1,48,0.0113719,0.0854452
43512,587528,64,12,0.00189545,0.15724
42831,1677353,64,12,0.0033249,0.0945609
35400,83192,1,24,0.000447323,0.20012
15864,451050,32,24,0.00126748,0.0826663
26813,19466432,32,24,0.0156496,0.0228217
14288,34335183,16,12,0.023545,0.0183155
10533,56246737,4,24,0.0636552,0.0139875
56632,437974,8,6,0.000900853,0.158455
59999,10980928,8,24,0.00990785,0.026561
24112,231248,16,48,0.00104626,0.095431
18179,19364482,64,6,0.0186613,0.0209915
24425,1851383,8,12,0.00715559,0.159907
30842,2486186,32,48,0.00488355,0.0561649
36661,270690,1,24,0.00078827,0.101552
5192,7871833,8,24,0.00781136,0.0437646
39903,19867504,1,48,0.0236367,0.0284463
14185,61147422,4,96,0.0687517,0.00714861
39228,2148784,16,48,0.00508169,0.485155
38029,4024359,64,6,0.00455738,0.0321392
48503,312536,2,12,0.000799676,0.134947
59538,4401277,32,12,0.00444622,0.0371132
52201,229347,32,6,0.000443767,0.198699
37656,161185,64,12,0.000536359,0.163503
55998,6813469,16,24,0.00689155,0.0384951
35738,2663175,8,48,0.00494413,0.0449568
34343,564906,16,12,0.00119567,0.128736
27534,130717,2,12,0.000440812,0.461364
47249,1917121,16,12,0.00314893,0.0963374
54504,160936,16,48,0.000880651,0.102061
36944,12389406,64,6,0.0121498,0.025975
26815,489043,64,6,0.00157463,0.185465
19600,3232390,2,6,0.00384234,0.0666204
63664,675205,1,6,0.000979078,0.185475
55141,11588905,4,6,0.0114749,0.0287204
40915,5895995,4,48,0.0205614,0.167975
57477,6621109,64,12,0.00811545,0.0205612
24060,78010,1,24,0.000407928,0.129269
26609,177352,32,96,0.00141451,0.0690926
30746,71102,8,24,0.000437495,0.137107
34965,259121,4,12,0.000696836,0.151693
891,50160328,8,12,0.0541711,0.0174709
39002,3076820,64,12,0.00474635,0.0314835
32542,143817,64,24,0.000655032,0.173004
49242,850438,2,12,0.00252883,0.131372
47733,1264166,2,96,0.00536726,0.227563
7198,2276531,64,96,0.00626715,0.074849
3560,341432,64,48,0.00153825,0.0950695
26808,82847,32,96,0.00126002,0.0598584
50855,137780,2,48,0.000608535,0.323837
52529,1161150,4,12,0.00361731,0.16883
51168,436957,1,48,0.00141978,0.103292
37840,3615915,8,12,0.0142377,0.178674
24560,1581694,16,96,0.00449969,0.066077
60582,809736,16,12,0.00187979,0.103233
35665,280592,32,96,0.00172203,0.067718
21671,235191,8,6,0.000456828,0.194202
5542,6455707,16,12,0.00556931,0.0419425
27364,1573479,2,48,0.0067686,0.184644
21505,11679181,2,12,0.0111186,0.0357167
6575,1307616,2,96,0.00568825,0.217723
53670,416142,8,12,0.00108395,0.117838
24564,20582409,1,24,0.00752504,0.0680885
25085,7717566,4,12,0.00925024,0.0486126
30898,45256524,2,48,0.0624746,0.0114627
43890,416072,32,24,0.00120972,0.0875578
2684,670282,8,48,0.00222861,0.0519966
870,1750894,8,96,0.00673443,0.65413
23600,7475395,8,96,0.015457,0.0324466
34683,146825,64,12,0.00050729,0.201522
36837,36151804,1,12,0.0102551,0.0625871
22915,23367438,4,48,0.0296745,0.00451758
45741,154549,1,24,0.0005175,0.143047
45708,11531844,4,12,0.0134486,0.053294
1581,14106232,32,6,0.0105762,0.0321815
61136,34350499,8,6,0.0222814,0.0267991
50866,118697,64,12,0.000495408,0.292139
8078,44511435,8,12,0.0493269,0.0179365
31389,81717,8,24,0.000459071,0.132445
28747,278445,2,24,0.00127907,1.26477
47683,452416,1,6,0.000816398,0.277979
46269,95283,64,12,0.000390659,0.161339
5671,608453,16,6,0.00114747,0.114921
29995,236064,16,6,0.000451551,0.223424
8305,58281312,2,24,0.052317,0.0453423
36788,365938,1,96,0.00158864,0.0839204
41645,41026929,4,12,0.0366684,0.0119843
17419,5615139,32,12,0.00581225,0.0315786
57996,4377731,64,6,0.00483695,0.0255945
36490,1425737,4,24,0.00562064,0.159914
48661,3163878,16,12,0.00362931,0.0747779
44460,1932317,8,96,0.00512332,0.0405133
28644,122069,16,48,0.000753375,0.0902291
32139,63459758,64,6,0.0607084,0.0170535
49195,5737007,2,48,0.021526,0.143838
13029,8563120,4,48,0.0264889,0.329535
52642,200751,4,12,0.000573447,0.202284
48972,30485865,4,6,0.0250154,0.0108119
30362,1839197,32,24,0.00380621,0.0718767
58651,15791864,2,12,0.0132123,0.0195216
10712,1378886,2,12,0.00380908,0.127542
18392,4599476,8,12,0.0199457,0.170994
53439,27034779,16,12,0.0188007,0.0262133
39951,15174126,8,12,0.0170282,0.0296825
14216,113803,1,12,0.000357316,0.179825
42112,5132919,16,48,0.00940997,0.0380654
24121,2588080,32,12,0.00313862,0.0378436
2386,370840,16,24,0.00121349,0.074656
42413,404552,1,96,0.0017857,0.0981446
39997,1088659,8,12,0.00426635,0.118005
33546,115075,4,24,0.000524761,0.156278
50484,7800240,1,48,0.010558,0.0688493
15215,26825758,16,96,0.0528321,0.0522839
41951,134579,16,24,0.000546209,0.136125
21981,1707866,64,48,0.00428772,0.0759796
45864,170979,16,24,0.000680736,0.144169
22427,1846029,16,48,0.00383139,0.0632701
41304,9285683,2,96,0.032229,0.261575
14729,324963,1,24,0.000954494,0.105574
17314,1757535,64,12,0.00352757,0.0858075
52057,1379570,8,12,0.00521194,0.14662
29105,239049,32,12,0.000653638,0.127323
32637,3857532,2,24,0.00562484,0.0664881
19091,139099,16,12,0.000441613,0.149504
6432,241571,8,96,0.00159954,0.0807645
44120,296334,64,6,0.000682044,0.11698
62505,586455,8,48,0.0019354,0.0830734
52283,378785,64,12,0.00103705,0.119228
8818,193382,8,6,0.000403753,0.263783
7584,13812951,4,48,0.0226401,0.00611793
8699,13097412,16,6,0.00913579,0.0195429
41110,15113392,4,12,0.016223,0.0415418
44990,5816186,16,48,0.0103248,0.0478099
53568,69299,4,96,0.00119433,0.049888
53951,1985142,16,6,0.00211137,0.0621435
40655,50650692,2,12,0.0314874,0.0231378
41400,1088249,8,6,0.00359809,0.179189
9386,59612463,8,96,0.102792,0.0351324
65090,365162,16,6,0.000691228,0.181977
21840,9502688,16,96,0.0176764,0.036162
56566,11106612,8,6,0.0077194,0.0262117
61519,23782411,4,48,0.0291733,0.0329352
27336,507833,1,24,0.00117911,0.138222
39848,115398,8,6,0.000274335,0.230572
11455,5879794,32,12,0.00551801,0.039818
56661,51120617,8,24,0.0354728,0.0159423
65397,14624930,4,48,0.0202714,0.0193277
19597,852977,2,96,0.00445339,0.23064
13961,453599,1,48,0.00142124,0.104114
64964,1401102,2,6,0.00211482,0.0658789
28582,65695080,64,6,0.0613983,0.0156374
29936,18622919,4,96,0.059255,0.569924
120,3417939,64,12,0.00457592,0.0331072
10301,469977,32,6,0.0010313,0.108609
18681,4048162,64,24,0.00758796,0.0722934
36302,189193,32,48,0.000989117,0.0955003
10606,4133571,64,96,0.00915431,0.0430801
29900,4346876,64,48,0.00897272,0.0608805
59458,59294820,16,24,0.0417161,0.0169578
44854,191064,1,6,0.000292155,0.306996
38006,7889167,2,48,0.01138,0.0594955
38589,59197895,1,6,0.0137167,0.0489367
59454,147762,8,48,0.000892985,0.118119
18747,7109130,2,24,0.00897912,0.102213
54282,193653,32,24,0.000701148,0.0981487
59179,7330168,1,6,0.00233086,0.0809582
64641,18243963,2,48,0.0208195,0.0834324
49525,211755,2,48,0.000748827,0.164817
8687,1362993,64,24,0.00315871,0.0763429
2980,11244057,64,6,0.011214,0.0208561
40547,640075,16,48,0.0022135,0.0888148
22818,6627171,8,12,0.00951734,0.027759
43304,105880,1,48,0.000698531,0.0940251
51452,5822936,1,24,0.00422929,0.15241
6394,298907,2,24,0.00153024,2.12662
57177,510804,16,48,0.00183095,0.0766585
32229,8549140,32,96,0.0158694,0.0351312
1474,475958,16,96,0.00214874,0.0809514
49259,1530493,2,12,0.0043761,0.185193
20007,5341749,1,48,0.00818193,0.0828053
44859,24245117,64,6,0.0231517,0.023327
24385,464932,64,12,0.00123907,0.0953718
12228,345882,64,96,0.00210462,0.0793199
23366,137169,32,24,0.00054602,0.117326
44320,106121,16,48,0.000761229,0.0959409
34514,102559,32,48,0.000760528,0.0760734
48654,108508,4,12,0.000405046,0.182187
27595,191691,8,24,0.000690225,0.153066
