msgsize,ppn,nnodes,avg,std
16334,867201,32,1,0.000448851,0.0951115
41644,87389,64,4,0.000192176,0.181693
51636,152728,64,16,0.000472782,0.23731
44737,110697,64,64,0.000507226,0.30944
8061,73461,2,128,0.00048785,0.39227
56550,217240,8,64,0.000790897,0.228865
19685,135286,64,128,0.000637304,0.223822
14271,85413,4,2,0.000101944,0.232823
34154,859011,8,16,0.00146374,0.176909
39552,248981,8,16,0.000740227,0.292647
6495,77291,4,64,0.000344952,0.231178
26604,78323,4,2,8.81368e-05,0.234834
44968,153049,4,1,6.70561e-05,0.14892
39788,169684,8,1,7.49741e-05,0.207961
25884,139363,1,64,0.000781196,0.56214
36219,112018,2,16,0.000334973,0.220994
39607,195635,16,16,0.000602687,0.257318
26380,577824,8,8,0.00105535,0.12244
23125,880709,16,16,0.00145975,0.0826031
51632,539614,1,2,0.000123615,0.354568
9096,72067,32,4,0.00013814,0.1853
7796,297222,1,32,0.0007522,0.302204
18797,69471,64,128,0.000431032,0.341229
38121,165807,8,4,0.000311658,0.29435
63358,417369,4,1,0.000166246,0.136168
63270,297931,32,16,0.000775062,0.219747
18110,87268,1,16,0.000387999,0.745286
18043,139058,2,16,0.000412959,0.277002
41379,203451,4,4,0.000255012,0.163741
43730,80276,4,2,9.15563e-05,0.253684
18246,309986,8,8,0.000673441,0.32252
15158,778523,1,2,0.000152734,0.264651
64582,382213,32,16,0.00091335,0.286279
688,151285,64,16,0.000463261,0.198291
1323,77590,16,32,0.000293113,0.248272
63361,943721,64,64,0.00203802,0.0883249
50094,605191,16,64,0.00140527,0.121791
58779,173911,16,2,0.000144282,0.147879
61322,626901,32,32,0.00153454,0.173763
2559,342254,64,128,0.00120115,0.178302
56382,193716,16,1,6.86098e-05,0.151107
20791,368252,4,8,0.000849942,0.319643
61883,1007358,16,1,0.000446061,0.0829394
13774,690326,8,128,0.00199049,0.517819
56593,73726,64,64,0.000392182,0.475932
42506,76466,32,8,0.000189925,0.321847
15534,108662,1,128,0.000442022,0.253047
38462,118166,32,1,4.84201e-05,0.134157
55405,526862,16,32,0.00126471,0.163645
17340,128836,64,4,0.00024804,0.195951
21780,899540,64,32,0.00178189,0.102248
55201,928655,1,2,0.000162108,0.201754
39020,975516,4,64,0.00160068,0.218637
21663,374781,8,16,0.000853708,0.23175
722,1028457,4,128,0.00228935,0.404494
36072,377512,16,4,0.000486023,0.112307
7032,779902,8,128,0.00180414,0.163671
2538,133610,16,1,4.88001e-05,0.223459
29331,670130,16,2,0.000520255,0.0714565
22203,158342,2,64,0.000625859,0.322161
42742,216178,2,64,0.000722464,0.268492
16515,89011,8,8,0.00023887,0.362587
53835,126207,4,32,0.000444253,0.250588
26489,491932,2,32,0.0012334,0.356705
32295,785551,2,4,0.000798871,0.17694
30897,751668,8,4,0.000729279,0.1342
29664,540627,2,1,0.000269146,0.101152
41449,180260,8,4,0.000265008,0.192398
1957,930555,8,4,0.000876882,0.0441896
65008,220041,2,8,0.000562883,0.275341
48234,146549,2,64,0.000579282,0.291253
18439,1040841,16,16,0.00152454,0.100102
20349,70930,16,32,0.000311565,0.27202
23387,397057,2,2,0.000313553,0.115855
26484,92498,32,64,0.000423399,0.327746
10017,74654,4,16,0.000289202,0.273372
37696,851402,8,64,0.00175553,0.109396
47604,533490,64,8,0.00150777,0.162125
65528,1024732,2,4,0.000793714,0.126452
49338,96550,2,1,4.61201e-05,0.194629
38264,101815,1,2,6.15656e-05,0.295187
11919,637956,1,8,0.000981858,0.151338
8159,264892,4,128,0.00113749,0.357883
13469,295501,1,128,0.00102189,0.269029
8470,963854,64,4,0.00114854,0.033458
57049,99919,32,2,0.000121882,0.195443
54010,81300,4,1,3.32646e-05,0.339624
56114,70068,4,4,0.000131369,0.251698
53012,112967,64,32,0.000431317,0.180752
36872,103335,1,32,0.000331075,0.325165
35088,982538,8,8,0.00123857,0.158505
9431,300449,2,128,0.00112807,0.326809
10269,363010,2,1,0.000160213,0.14017
12200,137808,4,128,0.000841609,0.372863
30509,281584,2,64,0.000895632,0.390866
50776,119740,16,2,0.000105619,0.176856
54918,281521,64,4,0.000468534,0.0872273
21987,72232,64,4,0.000164718,0.209892
9371,205374,4,8,0.00048278,0.313312
25711,312467,2,32,0.0011408,0.368043
55158,183642,16,64,0.000668021,0.257852
205,106103,4,1,4.23425e-05,0.206324
47610,273172,1,32,0.000708336,0.304413
21601,80247,16,32,0.000338898,0.348605
24099,159070,2,32,0.000729479,0.449129
3627,175964,16,8,0.000391316,0.236277
57435,360061,16,2,0.000260471,0.134259
1471,102815,8,64,0.000484247,0.28953
64934,181609,16,2,0.000183127,0.10402
31582,901922,2,4,0.000666434,0.0976259
50890,453419,8,4,0.000486697,0.116306
40770,597559,1,2,0.000132289,0.321661
18215,652890,8,64,0.00159271,0.192108
31185,105078,64,128,0.000533568,0.283956
32310,282802,1,8,0.000607647,0.30765
39024,217767,8,1,8.49985e-05,0.168731
49555,189154,2,32,0.000835165,0.39564
39386,503309,8,32,0.00108024,0.131206
42352,106495,4,4,0.000201404,0.321016
9908,481705,64,8,0.00144486,0.234282
7397,632318,32,16,0.00126279,0.11417
20687,77894,2,8,0.000230341,0.359421
21514,449258,64,128,0.00178497,0.197366
65252,141314,32,16,0.000411779,0.25738
46916,732875,16,64,0.00155322,0.181782
63490,161295,2,2,0.000168417,0.184677
61618,201308,64,16,0.000618264,0.283765
59867,263039,4,4,0.000308093,0.166706
13930,131924,4,128,0.000888451,0.364006
17887,142224,16,32,0.000486594,0.253829
18338,73725,8,16,0.000264961,0.355187
57655,1014924,16,16,0.00155763,0.117916
22069,145534,1,128,0.000676935,0.200624
45233,73064,4,16,0.00027776,0.31047
16974,821175,4,4,0.000794904,0.0276913
28420,909922,16,4,0.000881564,0.0623269
52112,161503,8,1,6.77102e-05,0.185738
17414,213700,8,32,0.000709391,0.247172
50712,912910,1,4,0.000334931,0.222104
15617,326162,8,2,0.000261191,0.19687
2495,205655,16,128,0.000909696,0.204098
38830,398293,8,16,0.000913179,0.304112
43827,363819,32,1,0.000173512,0.184453
59954,134815,64,64,0.000625128,0.240834
55378,153802,8,1,6.80875e-05,0.216349
29578,946078,32,16,0.00152561,0.0979214
3082,183661,2,32,0.00076108,0.386006
27562,649291,4,2,0.000465161,0.0754384
14785,369203,64,64,0.00128258,0.248776
26337,517420,32,16,0.00104201,0.122181
165,947918,64,16,0.00174007,0.0849979
47330,83430,64,32,0.000363769,0.38895
61561,742827,32,16,0.00141406,0.170807
21330,85860,1,8,0.000204399,0.340987
13066,104523,32,16,0.000309701,0.256006
26324,176940,4,1,7.24153e-05,0.157364
3149,587136,1,4,0.000260995,0.237837
42077,207875,64,1,0.000106899,0.220118
56834,72404,8,32,0.000315684,0.292312
16666,238302,4,32,0.000828574,0.321977
39149,158309,4,64,0.000765302,0.353777
53945,104291,1,64,0.000575906,0.708481
11564,112345,2,8,0.000280331,0.234448
22471,315691,4,4,0.000375762,0.121391
17074,313458,64,2,0.000377205,0.131567
19133,104561,8,32,0.000350448,0.255811
17210,352874,2,16,0.000828368,0.272033
44454,151591,8,1,6.58633e-05,0.266918
14053,489016,1,32,0.000980374,0.205467
25235,671091,4,4,0.000664816,0.046221
34187,331875,8,4,0.000398438,0.169723
28965,785144,64,16,0.00160821,0.120738
61965,497675,2,64,0.00111625,0.215301
21771,105592,32,4,0.000206277,0.221479
47270,487785,16,1,0.000221967,0.134104
64542,873452,8,32,0.00156016,0.101863
44332,65688,8,32,0.00029829,0.266912
33934,99811,8,16,0.000317477,0.254939
40440,83755,64,128,0.000444123,0.234165
40161,272990,1,128,0.000936175,0.234124
36847,146502,4,1,5.55399e-05,0.25293
62587,91636,1,4,0.00015252,0.530937
31049,454691,64,64,0.00178598,0.2354
9215,110279,64,128,0.00054594,0.301462
288,192519,2,4,0.000385614,0.152432
58350,228273,8,16,0.000579681,0.271546
2192,633596,2,16,0.00105576,0.209388
22044,124967,2,32,0.000485131,0.44958
3454,82366,16,1,3.2804e-05,0.296976
16186,243588,2,4,0.000264233,0.243679
44465,271651,64,2,0.000315349,0.104371
22099,658753,2,16,0.00110546,0.17595
62602,537739,2,1,0.000291206,0.0871704
56232,82727,2,8,0.000244142,0.259419
14275,263347,1,4,0.000189658,0.387468
36611,374267,16,8,0.000766013,0.272991
26788,843094,32,1,0.000418699,0.108514
13900,327469,4,128,0.00138001,0.362659
33252,462962,1,128,0.00117971,0.192422
42714,282017,64,2,0.000337225,0.111563
32299,71901,32,2,0.000100487,0.237435
36201,401449,64,1,0.000280438,0.105776
12005,174981,4,64,0.000795278,0.370161
7957,90580,1,8,0.000219147,0.339551
5381,414150,4,32,0.0010931,0.337643
41204,266566,4,4,0.000297578,0.142661
31415,708337,8,8,0.00111546,0.232315
54693,905452,4,2,0.000836517,0.359194
16808,87936,2,128,0.000541381,0.351039
3443,190201,32,64,0.000766818,0.28417
32023,621062,16,1,0.000270505,0.113308
52600,333380,64,8,0.000824582,0.120945
57003,298957,1,16,0.000850387,0.397533
49947,728428,1,16,0.00147962,0.323745
41065,579181,16,8,0.00107792,0.175375
30039,200997,4,4,0.000246933,0.189971
15684,67692,8,128,0.000409366,0.249065
19960,336147,8,8,0.000707506,0.281335
16807,583803,8,1,0.00025866,0.119129
28836,148484,4,16,0.000444809,0.265782
845,223090,64,16,0.000651938,0.253459
11495,860711,8,4,0.0008417,0.0504167
3287,408674,1,8,0.000661041,0.20808
2578,223732,4,2,0.000177523,0.131891
48329,73327,32,16,0.000292771,0.249045
59010,137913,2,1,5.43333e-05,0.183385
38536,157547,16,32,0.000526936,0.269292
59829,512403,1,8,0.000745901,0.157319
12391,159109,8,64,0.000739036,0.240409
29471,147392,16,32,0.000508649,0.235388
39049,903026,1,64,0.00186693,0.287267
38526,148512,16,32,0.000488153,0.252399
63704,228124,8,2,0.000183522,0.18124
13093,548694,32,1,0.00029292,0.149593
35907,226555,8,4,0.000312232,0.17369
52671,558088,2,4,0.000556425,0.0932971
37248,178727,4,64,0.000791932,0.372769
27166,107845,1,64,0.000523403,0.657482
21189,70681,8,4,0.000148053,0.276771
29748,906830,2,1,0.000426065,0.0650872
42287,267691,1,4,0.000186995,0.365382
53215,362944,32,1,0.000152547,0.127948
24243,190640,16,4,0.000305963,0.207336
57706,88329,2,16,0.000275652,0.31412
33926,216495,2,4,0.00025302,0.225051
55152,95378,16,32,0.0003223,0.298457
42065,317437,2,8,0.000694415,0.241872
13273,964215,32,32,0.00186465,0.164589
45784,697944,4,8,0.0012207,0.287861
31514,67706,32,8,0.000200555,0.250609
15819,633915,64,4,0.00125896,0.208081
46427,258308,16,8,0.000624606,0.283837
15507,440694,2,32,0.00118134,0.299453
28958,847915,16,2,0.000638399,0.0559784
42753,903118,8,2,0.000661908,0.0319045
49617,177431,2,1,6.70158e-05,0.226508
53032,735633,16,64,0.00156456,0.162714
7450,251029,1,128,0.000906232,0.225102
7626,187477,32,16,0.000504076,0.223788
52243,500265,32,4,0.000573186,0.0732618
29915,299542,16,1,0.000129858,0.215066
5235,710766,8,2,0.000511414,0.0984466
3880,420298,64,64,0.00133797,0.157843
57528,810690,1,4,0.000296728,0.156939
26316,368576,32,2,0.000287476,0.157546
50175,225978,2,32,0.000974071,0.354668
61597,645769,8,1,0.00026934,0.0938605
1590,170118,1,2,8.28371e-05,0.295964
14734,415406,2,32,0.00120582,0.288709
18728,314270,16,4,0.000361023,0.115652
23632,85405,8,8,0.000233025,0.27484
16295,106261,32,1,4.76248e-05,0.199473
57565,121570,8,8,0.000284003,0.320703
28817,224937,16,16,0.000600051,0.247763
5465,435695,4,128,0.00144249,0.346233
57040,87955,64,2,0.000108737,0.20924
2241,460147,4,32,0.00108088,0.248193
43536,342020,32,1,0.000154586,0.151817
34112,175583,64,16,0.000523601,0.221714
41525,148026,1,4,0.000216719,0.508912
56808,114492,4,64,0.000432881,0.243167
44661,857048,32,8,0.00126462,0.0492955
13836,735488,64,16,0.00160948,0.356308
23466,172244,2,32,0.000728335,0.451296
29825,192628,2,4,0.000315453,0.17355
2434,799450,2,1,0.000368059,0.0700942
40370,891436,64,1,0.00065861,0.0426563
13595,107404,64,32,0.000449562,0.401563
44674,141495,4,64,0.000584149,0.335354
3979,502264,4,32,0.00114238,0.278513
64538,116629,1,32,0.00034837,0.233178
7501,330964,1,2,9.31499e-05,0.253492
62253,104388,32,2,0.00010988,0.200905
17011,89528,1,128,0.000403846,0.264698
7539,87325,2,2,0.000118032,0.271319
44455,200434,16,64,0.000755587,0.223006
38482,113549,16,4,0.000219304,0.2683
12112,763505,32,4,0.000764316,0.0583016
20992,876980,2,1,0.000419198,0.0635014
24312,864566,1,8,0.00090569,0.104708
44866,425984,16,16,0.000901739,0.183259
34679,545187,8,16,0.00119698,0.188049
57053,489661,32,1,0.000252352,0.133525
25819,153480,32,8,0.000377208,0.379115
17772,969308,32,64,0.00192244,0.114038
25611,66381,2,64,0.000347963,0.245615
40515,640406,4,2,0.000444992,0.0849918
53251,78265,64,16,0.000280743,0.208624
32253,340482,64,4,0.000543503,0.0786112
58396,89989,8,16,0.000319675,0.284458
31317,275488,8,1,0.000108681,0.204026
37748,782806,4,32,0.00150937,0.251187
12649,136942,16,2,0.000162816,0.245789
44728,89737,4,8,0.000223766,0.288295
43842,608349,2,16,0.0011098,0.235585
1552,106092,2,32,0.00050969,0.44752
59864,206728,4,64,0.000852843,0.386687
14284,159505,32,64,0.000685317,0.295603
3162,440965,16,64,0.00109827,0.160389
45604,74077,2,16,0.000261576,0.308077
18157,1022602,2,16,0.0011808,0.174759
25636,68949,16,64,0.000362923,0.467265
48506,416615,1,32,0.00095138,0.197724
21549,115170,2,32,0.000577844,0.47589
6935,328686,64,16,0.000956513,0.220833
62964,968402,32,2,0.000764148,0.0588577
27238,182881,8,16,0.000586512,0.31136
57635,71868,64,16,0.000276604,0.250531
34703,338207,16,64,0.00100057,0.219551
28840,269684,2,1,0.000148452,0.158899
28063,86265,2,32,0.000535499,0.505568
61074,254176,4,64,0.000926589,0.382348
61490,151851,2,64,0.000598817,0.346981
51091,101972,64,32,0.000400769,0.245498
25885,403964,8,8,0.00077519,0.152497
32223,140253,32,2,0.000186427,0.141877
7542,475723,32,4,0.000534277,0.0926441
9956,312624,32,8,0.000647773,0.291756
22166,287317,16,32,0.000840627,0.220867
18086,165633,4,4,0.00024471,0.244563
43879,364455,8,4,0.000431071,0.187728
34,361566,8,16,0.000895593,0.282474
25789,850058,1,2,0.000161939,0.257808
28967,365805,64,16,0.00106592,0.312129
56969,139549,2,32,0.000669379,0.427635
16436,130424,64,64,0.000525415,0.212888
4814,625361,32,32,0.00151187,0.173011
27635,715253,2,1,0.000349142,0.0819772
10771,905816,64,8,0.00152443,0.0595658
20303,565393,8,2,0.000465228,0.0752375
40311,73476,2,8,0.000218014,0.248068
30983,92431,8,32,0.00034806,0.208052
39117,627362,2,4,0.000642181,0.0601308
41732,142989,2,64,0.000571661,0.228913
19431,117020,1,8,0.00023815,0.260838
49577,82415,32,16,0.000288478,0.376523
62052,822713,1,4,0.000299156,0.193071
29672,165960,8,16,0.000530376,0.294731
56467,614870,1,4,0.000257461,0.242737
37704,362007,16,16,0.000986054,0.294615
19096,195937,32,8,0.000439418,0.232623
34926,231043,64,64,0.000858622,0.245474
28852,80164,1,128,0.000386037,0.267348
5006,142519,2,2,0.000157784,0.198991
18349,315186,8,16,0.000828475,0.231209
44475,94926,16,1,4.03491e-05,0.31781
45070,215180,32,4,0.000260182,0.137584
21013,788239,16,1,0.000373875,0.102246
38520,401057,2,2,0.000310028,0.0998288
12995,884374,4,64,0.00151826,0.252544
53208,896847,64,32,0.00184761,0.103084
55739,249812,16,4,0.000343604,0.121104
21498,574442,32,1,0.000317831,0.183094
29614,219235,4,32,0.000794529,0.365685
51319,465691,4,32,0.00112313,0.262603
48346,82190,2,32,0.00042692,0.53311
1382,307669,2,128,0.00109642,0.291882
57432,824783,2,4,0.000694505,0.16892
2099,418629,64,128,0.00138022,0.153786
42806,313843,32,32,0.00104399,0.294194
26467,166513,1,128,0.000710408,0.204191
6371,74924,2,4,0.000179876,0.268885
15839,294748,32,4,0.000321939,0.103192
12846,532717,4,2,0.000405407,0.122123
28941,153107,2,4,0.000238392,0.253369
27557,774215,64,8,0.00153498,0.106156
25835,915725,64,2,0.000910846,0.0466733
63329,81156,4,64,0.000368427,0.261721
46386,132125,16,1,5.26743e-05,0.179247
36800,129794,16,64,0.000474971,0.222816
62999,118000,32,4,0.000209569,0.194223
15743,487582,1,4,0.000249655,0.268358
64580,453292,1,4,0.000239069,0.298482
62600,518545,4,16,0.00100189,0.298225
36543,292613,1,8,0.00065099,0.230301
28331,76408,64,64,0.000408272,0.368422
1798,519124,8,32,0.00116953,0.146201
2165,717750,2,4,0.000759523,0.155139
4010,265765,32,1,0.000106103,0.150134
29820,672904,1,2,0.000139587,0.29014
11583,77519,8,16,0.000281195,0.236702
45762,504302,16,1,0.000218829,0.147401
23995,747003,2,2,0.000463482,0.111665
8940,446905,2,2,0.000349171,0.0798964
55182,1015723,64,4,0.00122721,0.0587755
41729,90551,4,32,0.000345471,0.263897
1903,708893,32,128,0.001677,0.170728
46312,317973,32,16,0.000777245,0.242076
54166,173303,2,2,0.000183652,0.16546
20577,598475,1,8,0.000947352,0.169414
22254,214382,1,64,0.00104116,0.453566
7308,232793,32,2,0.000191245,0.130649
4694,729701,64,1,0.000538106,0.0520428
47515,100151,1,64,0.000542341,0.729941
42426,325393,16,32,0.000870427,0.266178
63978,530095,4,1,0.000224073,0.113601
1479,222201,16,32,0.000695843,0.228409
55069,201575,16,32,0.00063678,0.275542
35731,129849,2,2,0.000150417,0.215385
34981,92597,4,4,0.000168045,0.290318
49762,970644,8,32,0.00170775,0.101359
45896,226285,1,8,0.000579537,0.198954
37296,419422,64,32,0.00117355,0.142211
46207,130229,4,1,5.10895e-05,0.215438
50428,925060,2,8,0.00103565,0.0845937
7724,583213,1,4,0.000262014,0.307261
8223,149761,16,2,0.000178399,0.25047
25652,982655,2,8,0.00106816,0.109871
61650,901659,2,2,0.000584711,0.0867858
59315,367497,4,1,0.000144134,0.129965
46298,445389,4,16,0.00097093,0.280614
60604,855982,4,64,0.00143674,0.228189
22898,81666,32,2,0.000106829,0.190012
58781,97784,32,2,0.000102538,0.168382
5312,407142,16,64,0.00105847,0.150487
52342,276232,4,4,0.000300027,0.187384
35439,803435,4,2,0.00075945,0.33048
20554,193407,4,8,0.000543372,0.349697
19956,503101,16,16,0.000981886,0.124653
12956,91454,8,32,0.000324507,0.23595
35075,66254,1,32,0.000293481,0.328324
17643,320390,4,1,0.000131697,0.14295
40600,612355,1,64,0.00152701,0.356093
41912,250568,8,8,0.000560045,0.289042
15260,131914,32,1,5.20283e-05,0.18813
4716,268172,32,64,0.000946587,0.269985
10158,564099,32,32,0.00143271,0.199524
5281,269767,2,64,0.000870572,0.341346
62852,120321,8,64,0.000483946,0.271364
27669,286540,32,2,0.000254499,0.1311
55313,604456,2,4,0.000637312,0.0462849
32875,95493,8,32,0.000361779,0.288676
33543,184116,32,64,0.000769224,0.241811
17701,629551,4,8,0.00110404,0.263812
64170,665735,8,1,0.00030055,0.100401
1000,533025,32,64,0.00141407,0.13016
52748,179349,2,64,0.00070912,0.346199
22697,414401,64,8,0.00095311,0.111831
31307,310880,32,64,0.00109054,0.260168
47248,358758,32,32,0.00127369,0.220667
64164,67065,32,2,8.73298e-05,0.210067
15861,248288,8,128,0.000943007,0.236744
4189,149408,8,2,0.000172235,0.269225
20176,319808,64,8,0.000800597,0.181732
46624,517073,1,16,0.00112811,0.346389
39629,133514,16,1,5.155e-05,0.214486
42372,432178,1,32,0.000954216,0.126969
1640,135144,1,4,0.000166811,0.365234
38322,187780,16,16,0.000526664,0.235295
14617,159788,32,16,0.000473716,0.258222
26732,899399,1,32,0.00124354,0.151161
24533,974293,64,64,0.00211641,0.115578
63310,408174,64,64,0.00127677,0.106905
54809,66498,4,64,0.000338187,0.225009
47073,156961,64,2,0.000178148,0.165077
16163,738521,1,4,0.000296403,0.235274
16709,868004,4,16,0.0012281,0.300376
14820,652383,2,64,0.00129178,0.251353
3718,154739,1,8,0.000373256,0.263045
14254,128596,8,2,0.000111633,0.19154
38525,409019,8,4,0.000457561,0.11619
20642,83430,1,64,0.000606219,0.719046
46227,212082,32,8,0.000452621,0.216399
9201,79079,2,8,0.00024644,0.272685
28528,651389,64,2,0.000678364,0.0462546
14474,831294,2,4,0.000678318,0.15985
12904,371784,8,64,0.00118265,0.249644
45956,427242,64,4,0.000965934,0.221397
49971,153166,32,1,6.05132e-05,0.172544
55820,98604,16,2,0.00011967,0.262503
19982,249221,8,16,0.000639345,0.284317
2443,93864,32,128,0.000444394,0.273489
3684,133247,64,16,0.000444391,0.320545
20228,112622,32,4,0.000189789,0.107144
50422,192396,64,32,0.000634442,0.227494
6623,118393,64,32,0.000434015,0.306651
19895,174453,2,64,0.000650419,0.305145
57173,254240,8,4,0.000342943,0.192106
20067,346745,64,128,0.0012524,0.205781
20208,215792,2,8,0.000525486,0.288608
17369,501412,64,2,0.00058379,0.0671765
18805,818423,32,32,0.0016923,0.133848
16855,99806,4,8,0.00029348,0.323502
36092,962389,64,4,0.00118649,0.0651122
7413,371178,16,64,0.00114449,0.172616
18964,206737,16,2,0.000168733,0.158568
39554,458788,32,32,0.0013154,0.218879
33238,828387,32,64,0.00170004,0.12405
35649,423621,64,64,0.00128987,0.139556
35437,223207,2,8,0.000543736,0.213572
28204,196017,32,64,0.000808794,0.253606
34373,360675,8,32,0.00102631,0.28196
34365,87899,2,4,0.000199501,0.274626
25606,169446,32,1,6.6042e-05,0.186915
18610,511869,16,16,0.00100833,0.116187
47970,267361,32,2,0.000192797,0.082863
53687,858116,1,8,0.000864973,0.119606
60988,197228,1,4,0.000224155,0.464299
22376,78704,16,16,0.000294492,0.241511
46250,187097,32,16,0.000558431,0.322087
15834,694074,32,16,0.00135095,0.140168
44277,183119,64,8,0.000485387,0.343469
9509,137475,16,2,0.000167574,0.251928
45902,67825,1,16,0.000297256,0.651632
39557,185602,32,32,0.000743474,0.309454
24874,216437,32,16,0.000576869,0.237008
40772,226569,32,16,0.000561114,0.237326
41363,112400,64,1,5.4486e-05,0.257003
57971,155713,64,2,0.00019392,0.262274
19628,271115,4,128,0.00117511,0.372197
41203,1043482,64,64,0.00220604,0.0916069
18325,271724,8,4,0.000320385,0.130212
43715,89391,16,2,8.72154e-05,0.160447
30036,425789,4,2,0.000324891,0.0889867
62329,316108,2,2,0.000256309,0.17604
41674,447823,64,2,0.000508593,0.0526029
40007,151978,1,2,7.91785e-05,0.307759
58603,109739,4,4,0.000210985,0.296632
16449,704372,2,4,0.000675902,0.036953
23983,295048,4,1,0.000117049,0.12417
53507,177706,8,4,0.000254574,0.184418
29286,280350,64,4,0.000470613,0.280301
6584,429402,32,2,0.000356111,0.0746929
39446,160495,64,64,0.000654952,0.233258
25718,848605,1,32,0.00112632,0.158757
31253,359786,16,64,0.00105934,0.25193
44182,99797,8,32,0.000382456,0.49226
9891,862355,1,128,0.00138039,0.138447
58527,260058,1,2,8.77027e-05,0.401881
43514,107902,4,4,0.000207939,0.311667
11738,291971,2,32,0.000982553,0.333467
54997,402323,4,1,0.000166362,0.137285
47781,1035599,64,1,0.00076503,0.0332151
20523,242364,16,1,9.98928e-05,0.194728
23112,318275,4,32,0.000967674,0.385746
63477,319899,1,32,0.000981503,0.277225
457,709888,8,2,0.000505501,0.0627802
63510,790991,2,1,0.000397955,0.0718939
38339,167906,16,4,0.000284689,0.153251
42423,635873,8,64,0.00154418,0.204206
3006,157798,32,32,0.000702369,0.352328
19878,234813,32,8,0.000506137,0.272972
53031,85902,1,2,5.77632e-05,0.302989
12630,1029507,16,64,0.0018391,0.103493
16121,406384,2,128,0.00117279,0.247922
63980,339743,16,32,0.00095469,0.312759
7606,158201,2,128,0.000801593,0.327663
28386,294168,32,1,0.000120699,0.173087
44392,74244,8,4,0.000166458,0.298522
62027,100837,16,32,0.000345714,0.231301
32280,386871,32,16,0.000896085,0.242191
23752,452054,16,64,0.00114138,0.13476
2169,117641,32,16,0.000353615,0.208989
7995,831064,4,4,0.000821918,0.030284
4759,105303,16,8,0.000267155,0.227982
64394,752858,1,2,0.00014305,0.267514
31296,224172,1,16,0.000787019,0.464974
3894,70517,16,64,0.000327623,0.25794
8782,75518,16,4,0.000156481,0.297557
62597,220059,64,16,0.000643108,0.242848
37917,459819,1,16,0.00111399,0.323953
55268,508584,64,64,0.00188068,0.203806
22304,314518,32,16,0.0007748,0.253566
63585,306012,16,16,0.000774274,0.251584
15238,738959,2,128,0.00161782,0.238116
29011,497604,8,1,0.000197945,0.132445
34556,695247,8,4,0.000737309,0.133992
826,172110,64,4,0.000335772,0.30214
60556,187557,16,32,0.00060025,0.287379
31118,593977,1,128,0.00128988,0.146722
5879,313367,64,128,0.00113291,0.199343
3092,90311,64,1,4.55609e-05,0.208135
16226,358987,2,64,0.00104614,0.284024
30812,167414,1,4,0.000191764,0.278268
27389,113499,16,4,0.00018529,0.261644
35231,473080,64,1,0.000666044,0.36514
5075,184798,2,1,6.25532e-05,0.173003
13118,93748,8,8,0.000232889,0.29931
42488,529006,64,8,0.00155603,0.226418
41240,197682,1,128,0.000967228,0.419155
4485,188331,64,8,0.000492584,0.267875
19210,89303,8,4,0.000179124,0.292122
24471,865240,64,1,0.000640093,0.044765
37300,772455,8,32,0.00151001,0.147027
13122,305855,64,8,0.000774709,0.17156
65316,161730,1,128,0.000696991,0.22347
62025,258614,32,16,0.000645898,0.224209
24710,737727,32,64,0.00174386,0.148633
53935,1040966,64,4,0.00128436,0.0603921
8387,81246,1,2,5.73862e-05,0.32087
59986,178754,8,2,0.000165348,0.168567
14269,648603,1,32,0.00111511,0.218212
53792,656243,32,2,0.000540308,0.0652489
37032,511652,32,4,0.000589629,0.0731306
56417,583852,1,32,0.00110795,0.182163
47174,652488,1,4,0.000275556,0.275865
31962,381168,16,4,0.000464442,0.118512
30017,329797,16,8,0.000742309,0.273789
26091,113353,4,8,0.000305226,0.237358
8979,198822,16,32,0.000595315,0.223047
36060,146064,8,32,0.000523214,0.262115
11490,82732,1,4,0.000153216,0.49082
24126,560896,8,16,0.0011901,0.190333
50207,124051,8,2,0.000119957,0.238026
45367,752856,1,2,0.000142073,0.275241
1113,320367,4,8,0.000786221,0.36633
33566,75041,1,16,0.000373452,0.596674
16928,453268,16,64,0.00114973,0.1678
19388,208428,1,2,8.77717e-05,0.300602
11684,113818,1,16,0.000435492,0.53191
54709,231819,1,16,0.000896497,0.367907
38906,175895,32,64,0.000669118,0.285652
54131,548876,8,4,0.000577652,0.150529
57572,809730,8,32,0.00156492,0.0850934
55861,109748,1,128,0.00046005,0.216157
42680,218997,64,64,0.000850021,0.214649
49205,70936,16,2,9.11434e-05,0.355011
28090,209924,4,32,0.000780126,0.340958
20085,176857,8,8,0.000399082,0.294176
5514,515427,16,16,0.00106263,0.157766
42328,666864,32,4,0.000702941,0.0942455
20418,810148,64,2,0.000813549,0.0416136
1321,184337,2,128,0.000938856,0.307732
10661,67894,2,8,0.000195661,0.204532
35951,637352,16,64,0.00144541,0.162121
43716,455028,4,32,0.00116623,0.286069
40953,632849,4,32,0.00128091,0.275847
2351,209493,16,4,0.000307805,0.160799
13715,411428,4,64,0.00104465,0.258316
55441,70488,32,2,9.07297e-05,0.201535
48603,68076,2,4,0.000169471,0.306287
31666,981000,2,32,0.00161215,0.385577
21419,454198,16,16,0.000971623,0.164233
22046,1033265,2,8,0.00115344,0.101356
15687,87257,16,32,0.00033657,0.266618
30911,763082,1,64,0.00194146,0.302907
3087,115919,2,4,0.000242504,0.270384
19662,222520,8,2,0.00018386,0.150821
