msgsize,ppn,nnodes,avg,std
13630,16275586,2,128,0.0235962,0.0722898
3028,5696819,4,128,0.0201707,0.0768217
8006,21449086,64,128,0.0234907,0.0328836
14198,2469229,16,128,0.00337849,0.109856
24295,3383327,1,128,0.00266638,0.107945
44531,55712579,1,128,0.0433255,0.0745556
9200,104770,16,128,0.000526671,0.173152
1724,66754,16,128,0.000470955,0.202248
53601,10440238,1,128,0.00532789,0.238789
6915,334688,2,128,0.0013011,0.518312
9322,18506255,4,128,0.0535796,0.0624814
14024,244094,4,128,0.00123299,0.335996
6571,43918350,8,128,0.0367652,0.0420846
15627,193154,1,128,0.000805537,0.187913
31080,567795,1,128,0.00124844,0.222699
34342,7943485,1,128,0.0187173,0.104652
5874,18898314,8,128,0.0161719,0.0432453
7851,221544,4,128,0.00124393,0.403341
6663,58667571,2,128,0.0424806,0.102575
19972,29727309,4,128,0.0311305,0.136367
6220,1131090,16,128,0.0021199,0.111641
5731,500801,4,128,0.00150167,0.355162
20126,4569611,1,128,0.00319236,0.10715
7289,20355670,2,128,0.0287032,0.07538
2320,28197880,4,128,0.0282597,0.122081
3954,21659473,64,128,0.0236047,0.0330802
14034,423714,1,128,0.00110297,0.214256
6096,890282,8,128,0.00176857,0.10336
14347,243200,4,128,0.00114695,0.37121
17741,1209725,64,128,0.0024963,0.0947325
13862,188471,2,128,0.000857329,0.348539
54319,697026,1,128,0.00143946,0.213302
20401,50332884,64,128,0.0551803,0.071114
15199,58225059,4,128,0.091264,0.11989
3753,93551,4,128,0.000590172,0.573411
4064,428317,64,128,0.00138026,0.12019
61828,1476536,1,128,0.0019604,0.164653
5623,17812648,8,128,0.0276983,0.0647669
36340,323892,1,128,0.00105763,0.252195
2984,771370,2,128,0.00160429,0.248576
18493,85365,8,128,0.000461569,0.283856
24249,38335588,64,128,0.0413106,0.0267368
36686,26761299,1,128,0.00975863,0.110774
4368,1000663,64,128,0.00217711,0.0977701
1490,29563049,8,128,0.0266545,0.171446
4263,80654,16,128,0.000532588,0.225827
5735,22937675,8,128,0.0193297,0.0338626
46473,4159608,1,128,0.00481108,0.035238
9630,8025378,4,128,0.0406908,0.0542011
596,4364015,32,128,0.00485074,0.0639961
12969,9577785,4,128,0.0192703,0.118991
11794,72845,32,128,0.0006205,0.582537
12908,1197799,8,128,0.00217655,0.115034
35280,42383763,64,128,0.0453895,0.0206025
40328,2541838,64,128,0.00401986,0.0820852
17243,3794814,8,128,0.00426861,0.0717781
43600,923575,1,128,0.00147196,0.16327
8051,1072649,16,128,0.0021024,0.104842
39529,78392,1,128,0.000526222,0.572089
7973,72303,2,128,0.000483675,0.40275
18526,8569739,2,128,0.00665867,0.192789
13492,1626592,64,128,0.00288194,0.0958184
4944,815595,8,128,0.00170302,0.108624
2158,6396176,32,128,0.0065373,0.0703658
4314,127669,64,128,0.000620711,0.609771
44361,694598,1,128,0.00141281,0.186163
13165,3266913,2,128,0.00326836,0.189802
16715,818748,1,128,0.00141495,0.112801
8910,2815392,32,128,0.00368105,0.0733699
13527,573925,16,128,0.00156331,0.19652
29631,479116,1,128,0.00113636,0.237804
23021,576741,1,128,0.00130369,0.16507
18604,46707594,2,128,0.0334652,0.0732501
9625,26517805,16,128,0.023622,0.0490594
54243,1666803,1,128,0.00192886,0.116397
505,16346090,1,128,0.00659127,0.0880988
3816,3588274,4,128,0.0114683,0.105761
17855,19760230,64,128,0.021581,0.0434136
4387,569189,8,128,0.00143832,0.153213
4936,415649,64,128,0.00136764,0.18422
36967,1175374,64,128,0.0024441,0.103822
38819,442391,1,128,0.00116314,0.198624
43295,50043551,64,128,0.0538611,0.0253776
38145,26934367,64,128,0.0289248,0.0355279
5508,6227372,4,128,0.00841963,0.248492
25994,998762,64,128,0.00219547,0.0992881
3467,11444936,4,128,0.0135762,0.158462
16435,3601158,2,128,0.0143313,0.106327
43385,41495362,1,128,0.0293737,0.0849038
40108,1673834,64,128,0.0029339,0.0856594
16929,1348161,2,128,0.00191646,0.164728
14560,59308225,2,128,0.0418771,0.10345
11192,33828074,16,128,0.0299796,0.118744
61636,23762408,1,128,0.00906269,0.070626
31283,1592165,1,128,0.00193956,0.181131
62992,347658,1,128,0.00110151,0.298253
17865,183867,64,128,0.000793283,0.209287
8529,724176,16,128,0.00185365,0.17828
11809,53614847,32,128,0.0440721,0.133206
44245,44168001,1,128,0.0157946,0.071932
11659,10151030,64,128,0.0117904,0.0384072
30532,122697,64,128,0.000574176,0.217887
18190,89039,2,128,0.000475174,0.366269
49271,1313490,1,128,0.00174728,0.187282
7106,289894,1,128,0.00105629,0.279867
39256,93626,1,128,0.000421741,0.24839
45073,164821,1,128,0.000945515,0.315974
31429,2022375,64,128,0.00340968,0.0935336
18326,24398515,2,128,0.0272687,0.0621248
17993,110250,1,128,0.000456737,0.239795
20144,238589,8,128,0.000904653,0.247629
46170,595421,1,128,0.00128967,0.199009
17533,1027343,8,128,0.00196034,0.104347
21776,56945441,1,128,0.0267751,0.0804099
21581,51704903,64,128,0.0556793,0.0313602
13620,43217439,4,128,0.0602459,0.0950876
11191,1252011,16,128,0.00225473,0.116267
12255,784272,8,128,0.00181442,0.178907
5442,18129330,64,128,0.0199066,0.0345019
13765,12521867,1,128,0.00546981,0.0999761
26635,130058,1,128,0.000508227,0.264256
6394,34249011,32,128,0.0279468,0.0450634
5309,88275,1,128,0.000418358,0.247576
32939,1141917,64,128,0.00238527,0.10208
1525,183816,64,128,0.000965918,0.187452
3270,5810818,1,128,0.00354408,0.121777
5883,591265,64,128,0.00210695,0.232832
12036,319741,64,128,0.00118447,0.196222
21080,1420145,1,128,0.00179473,0.173613
8061,73461,2,128,0.00048785,0.39227
19685,135286,64,128,0.000637304,0.223822
18797,69471,64,128,0.000431032,0.341229
8246,9151337,16,128,0.00868246,0.0584931
2559,342254,64,128,0.00120115,0.178302
13774,690326,8,128,0.00199049,0.517819
15534,108662,1,128,0.000442022,0.253047
12174,1347340,32,128,0.00236278,0.109654
21922,41689089,1,128,0.0189616,0.0718737
722,1028457,4,128,0.00228935,0.404494
804,16494398,4,128,0.0522736,0.0583722
7032,779902,8,128,0.00180414,0.163671
2144,32270856,2,128,0.0220807,0.0931066
24236,3070228,64,128,0.00460388,0.071308
35507,2767188,1,128,0.00242149,0.159617
9011,1379058,4,128,0.00269565,0.39278
3692,52143129,4,128,0.0941963,0.0813338
9368,32957985,1,128,0.0122712,0.077344
29812,12428032,1,128,0.00537159,0.125002
41728,57508943,1,128,0.0512612,0.0657843
12044,6288241,2,128,0.00522523,0.186561
17769,1623016,8,128,0.00249603,0.0699902
20496,23798145,64,128,0.0257881,0.0385702
19450,1315821,4,128,0.00279431,0.365929
8159,264892,4,128,0.00113749,0.357883
15068,10514127,16,128,0.00998851,0.0822453
13469,295501,1,128,0.00102189,0.269029
9431,300449,2,128,0.00112807,0.326809
12200,137808,4,128,0.000841609,0.372863
44672,28351986,1,128,0.00985319,0.0539375
31185,105078,64,128,0.000533568,0.283956
3558,38644358,16,128,0.0322183,0.0348964
21514,449258,64,128,0.00178497,0.197366
13930,131924,4,128,0.000888451,0.364006
22069,145534,1,128,0.000676935,0.200624
2495,205655,16,128,0.000909696,0.204098
14205,5717206,64,128,0.00725193,0.0452494
7272,9803818,16,128,0.00928426,0.0620614
40440,83755,64,128,0.000444123,0.234165
40161,272990,1,128,0.000936175,0.234124
9215,110279,64,128,0.00054594,0.301462
12060,18591837,8,128,0.0158609,0.0621628
13900,327469,4,128,0.00138001,0.362659
33252,462962,1,128,0.00117971,0.192422
25312,3195778,64,128,0.00472841,0.0808001
16808,87936,2,128,0.000541381,0.351039
12195,1964896,16,128,0.00325916,0.209871
15684,67692,8,128,0.000409366,0.249065
4343,37205091,64,128,0.039892,0.0298562
15466,33463212,2,128,0.0229382,0.0869765
2461,1991985,32,128,0.00288964,0.0977414
10751,3026037,8,128,0.00381044,0.0946454
7450,251029,1,128,0.000906232,0.225102
3133,2095814,8,128,0.00300737,0.0969256
14616,23055914,1,128,0.0090701,0.0656554
18435,2088475,1,128,0.00218048,0.124052
5465,435695,4,128,0.00144249,0.346233
5991,44575593,32,128,0.0357935,0.0413379
4894,4723006,1,128,0.00311762,0.110789
17011,89528,1,128,0.000403846,0.264698
568,36569212,4,128,0.0404703,0.0784682
22109,56161207,1,128,0.0877685,0.0562965
64854,35087656,1,128,0.0128668,0.077392
10163,51594425,2,128,0.0532713,0.0559708
33340,1334128,64,128,0.00266539,0.102031
15007,10368061,4,128,0.01294,0.167068
15039,24481068,8,128,0.0209854,0.0479368
9895,33653547,4,128,0.0355874,0.117948
28852,80164,1,128,0.000386037,0.267348
65103,4685082,1,128,0.00324111,0.113727
13202,35579494,8,128,0.0295982,0.0383075
1382,307669,2,128,0.00109642,0.291882
16025,1287998,8,128,0.00223977,0.119283
2099,418629,64,128,0.00138022,0.153786
37379,2577743,1,128,0.00243548,0.148956
26467,166513,1,128,0.000710408,0.204191
13923,1679718,2,128,0.00202878,0.131866
7687,15413983,2,128,0.0106262,0.11754
15095,3034455,64,128,0.00447384,0.0834454
1903,708893,32,128,0.001677,0.170728
21817,5273809,64,128,0.00680073,0.0493415
2044,3622635,64,128,0.00499776,0.0475816
15861,248288,8,128,0.000943007,0.236744
20664,1847853,64,128,0.00314543,0.0736953
17452,7745804,64,128,0.00906187,0.0402259
28040,8282907,64,128,0.0104716,0.0417807
2443,93864,32,128,0.000444394,0.273489
20067,346745,64,128,0.0012524,0.205781
28750,2764571,1,128,0.00236303,0.146666
19628,271115,4,128,0.00117511,0.372197
64568,29525815,1,128,0.0106178,0.0764866
19507,9353023,8,128,0.00878008,0.0619496
12354,3557816,8,128,0.0041046,0.081623
9891,862355,1,128,0.00138039,0.138447
43570,32683575,1,128,0.0425146,0.0663202
24751,1144498,64,128,0.00239023,0.114679
63635,2865137,1,128,0.00248763,0.148218
16121,406384,2,128,0.00117279,0.247922
7606,158201,2,128,0.000801593,0.327663
30827,42715456,1,128,0.0308031,0.0847104
6496,5083801,8,128,0.00539171,0.0683888
9965,1501508,32,128,0.00257667,0.106215
46348,16597973,1,128,0.0550534,0.0534035
7746,4437840,32,128,0.00500279,0.0752436
15238,738959,2,128,0.00161782,0.238116
31118,593977,1,128,0.00128988,0.146722
5879,313367,64,128,0.00113291,0.199343
5821,1484506,2,128,0.00205133,0.193768
41240,197682,1,128,0.000967228,0.419155
65316,161730,1,128,0.000696991,0.22347
55861,109748,1,128,0.00046005,0.216157
1321,184337,2,128,0.000938856,0.307732
17577,3854561,4,128,0.0147934,0.0776302
13447,3032726,8,128,0.00386299,0.107741
4669,56581070,2,128,0.0403403,0.0672765
10744,1648333,16,128,0.00323162,0.332472
23739,33568990,64,128,0.0360915,0.0305206
9770,5901882,4,128,0.027746,0.074477
16888,706042,64,128,0.00230662,0.217896
11817,1995101,16,128,0.00391403,0.312469
6656,320389,16,128,0.00127158,0.239781
9734,13082307,64,128,0.0146411,0.0195304
29858,5232487,1,128,0.00340224,0.124735
2499,1168858,16,128,0.00220634,0.15085
36326,997100,1,128,0.00152466,0.15812
13171,89218,64,128,0.000482199,0.198807
19884,32436510,8,128,0.0275689,0.0517451
5089,4918439,2,128,0.00434464,0.181658
5757,6194375,8,128,0.00633958,0.078515
5154,18390409,16,128,0.0165561,0.0490699
28995,18249545,64,128,0.0198932,0.0336946
7890,4576697,8,128,0.00504264,0.0809513
58160,39423518,1,128,0.0219262,0.0388661
23435,742851,64,128,0.00251051,0.231101
23228,746883,1,128,0.0015468,0.192692
53829,438213,1,128,0.00110875,0.186818
35413,18702175,64,128,0.020519,0.0350219
5310,1405120,2,128,0.00200317,0.170066
10248,644602,32,128,0.00153719,0.141025
2414,6385963,8,128,0.00651979,0.0557156
41087,54359798,64,128,0.0605632,0.0860883
18594,351835,2,128,0.00135935,0.325992
17049,10331838,64,128,0.0119201,0.0350158
59720,77829,1,128,0.000386662,0.254317
3554,1060642,16,128,0.00207373,0.116771
55893,1698138,1,128,0.00191375,0.108119
41890,10715063,1,128,0.00485902,0.11282
48089,1472878,1,128,0.001817,0.190514
11031,733444,8,128,0.00165904,0.16043
12165,4307130,64,128,0.00581618,0.0399779
62591,43368716,1,128,0.0218765,0.0590008
1812,315217,32,128,0.0010261,0.228985
21931,10421855,1,128,0.00478977,0.13352
1033,42102794,1,128,0.0150606,0.061528
1662,10910058,8,128,0.011016,0.0425155
13876,13458189,16,128,0.0118677,0.0470471
14192,1376528,16,128,0.00237524,0.115034
55401,1052789,1,128,0.00152136,0.182193
24480,26583167,1,128,0.0321073,0.0988298
1558,2927344,2,128,0.00294312,0.133841
18815,447299,4,128,0.0013649,0.337549
8885,2166719,4,128,0.00460345,0.643051
8617,168165,4,128,0.00103372,0.499077
2326,290479,16,128,0.00118829,0.22833
12427,4752083,4,128,0.00671889,0.270895
348,10803825,1,128,0.00496268,0.101287
14015,11939769,2,128,0.00851926,0.181219
10622,23981993,64,128,0.0260107,0.0351608
38357,24759333,64,128,0.0264406,0.0268776
24354,4100908,64,128,0.00562031,0.0569538
1273,4089926,2,128,0.00383489,0.156624
6809,769063,4,128,0.00202759,0.381831
12597,977825,64,128,0.00216493,0.0997266
8752,3767965,16,128,0.00432424,0.0832072
26478,4410087,64,128,0.00584107,0.0732322
8219,867946,1,128,0.00136018,0.154768
14979,874602,8,128,0.00198482,0.215001
26201,213244,1,128,0.000847992,0.233521
20032,9147979,2,128,0.0067744,0.146372
6392,2439683,8,128,0.00332739,0.100303
32958,14445508,64,128,0.0159109,0.0347963
52455,2811732,1,128,0.00248226,0.144395
6648,27836015,1,128,0.0101778,0.0772895
36870,1181157,64,128,0.00247702,0.0796584
51802,1896505,1,128,0.00209515,0.123282
42587,4308398,1,128,0.00299092,0.111381
29775,165051,1,128,0.000729149,0.249066
9366,440871,64,128,0.00180592,0.210597
14791,87594,16,128,0.00048039,0.187737
57446,5466549,1,128,0.0034597,0.111642
26461,994930,1,128,0.00151475,0.135555
10482,15638303,32,128,0.0136252,0.0554774
64084,904056,1,128,0.00149478,0.115538
22557,2686603,1,128,0.00244335,0.15123
37870,2669129,64,128,0.00586462,0.312588
34727,7186723,64,128,0.00858754,0.0405241
2081,12140953,32,128,0.0110787,0.0597202
34123,39619970,1,128,0.0142274,0.0555748
10311,11518647,64,128,0.0132227,0.0389798
36582,3862348,1,128,0.0194484,0.110761
19677,35737266,64,128,0.0383084,0.0318531
2841,9829793,4,128,0.0250291,0.0932538
5860,1168701,1,128,0.00165776,0.160317
19697,742042,4,128,0.00199614,0.349592
5853,84630,4,128,0.000618078,0.54701
4581,65927,64,128,0.00042536,0.253542
22576,708496,64,128,0.00236924,0.231792
22500,2972612,1,128,0.00271313,0.150038
61600,2649671,1,128,0.0023718,0.154837
15984,50568687,4,128,0.0538758,0.119767
18654,2739665,2,128,0.00276115,0.115212
15817,3076606,16,128,0.00406104,0.0994018
42452,541851,64,128,0.00202843,0.202819
10336,5723852,64,128,0.00721464,0.0444839
15901,411313,16,128,0.00125723,0.185562
15974,88152,4,128,0.000528213,0.553114
5217,5302654,4,128,0.00739483,0.281344
13618,1952360,2,128,0.00225439,0.136452
24245,84681,64,128,0.000470438,0.324936
11790,103890,4,128,0.000541667,0.535977
41816,146394,1,128,0.000691365,0.220183
16742,356947,8,128,0.001161,0.25451
1821,93619,1,128,0.00042326,0.251379
9554,237311,1,128,0.000879237,0.272553
5815,3456560,1,128,0.00257852,0.114623
33634,58336928,64,128,0.063036,0.0230181
35084,27700490,1,128,0.0100074,0.0758437
59514,12879232,1,128,0.00527654,0.0957138
5548,2541567,16,128,0.00341799,0.0983458
38084,3849179,64,128,0.00523909,0.0616902
10271,135897,2,128,0.000671198,0.351534
35543,123536,1,128,0.000912622,0.444705
9093,20953942,2,128,0.0145292,0.107116
16,35386006,2,128,0.0442453,0.0684225
8937,71589,4,128,0.000530648,0.560498
22145,1222191,1,128,0.0020895,0.336979
29691,1417354,64,128,0.00274554,0.112806
39829,44735736,1,128,0.0301938,0.0846625
5459,3811784,2,128,0.0035481,0.188775
19078,197774,64,128,0.000848907,0.266826
34835,18045495,1,128,0.0290204,0.0725539
60236,91076,1,128,0.000406837,0.228531
22211,4077801,1,128,0.00291199,0.110876
11328,35652305,16,128,0.0310629,0.152397
16100,5883382,16,128,0.00632488,0.090784
5358,3015217,1,128,0.00246644,0.164773
3695,187567,16,128,0.000850028,0.248155
56746,2081068,1,128,0.00213586,0.136106
22018,113065,64,128,0.000539061,0.335954
964,2317362,4,128,0.00378901,0.425483
9850,39614343,16,128,0.0367633,0.0389361
4519,7964108,32,128,0.00759893,0.0558294
63716,4435625,1,128,0.003056,0.119959
12801,108206,4,128,0.000601187,0.448275
13689,1797593,4,128,0.00317709,0.413544
16766,895035,8,128,0.0018166,0.101588
7243,28846586,8,128,0.0237572,0.0415095
16384,2021593,16,128,0.00298715,0.105655
7327,447819,64,128,0.00184601,0.227132
12123,4004656,32,128,0.00449392,0.0879424
6711,44417310,64,128,0.0475035,0.0279067
13627,44305436,64,128,0.0473055,0.0270401
7273,17280100,32,128,0.0149292,0.0618637
32534,29860357,1,128,0.0108098,0.0704361
18410,5423351,2,128,0.00467513,0.156254
28826,3044789,1,128,0.0025607,0.139436
25551,13641878,1,128,0.00557004,0.100515
50314,211991,1,128,0.000819579,0.189765
7695,3351876,8,128,0.00397373,0.0642889
10190,426163,64,128,0.00137599,0.320365
4044,540606,32,128,0.00140553,0.136082
6543,724196,16,128,0.00177999,0.153892
24807,460984,64,128,0.00184635,0.224561
6091,2006582,8,128,0.00290272,0.10245
43961,317366,1,128,0.0010544,0.240765
4106,26188383,1,128,0.0280837,0.0921519
6820,1074936,1,128,0.00158557,0.163922
7966,6422702,2,128,0.00516414,0.144437
25801,4841288,64,128,0.00642061,0.0467402
38344,19648977,64,128,0.0211566,0.0275055
25623,15431683,1,128,0.00605961,0.134688
25389,4752037,1,128,0.0031664,0.143533
58533,663410,1,128,0.00139938,0.191706
11881,28304895,8,128,0.0413681,0.0590581
52044,31900099,1,128,0.0117252,0.0695498
22297,16009572,64,128,0.0175021,0.0425481
15365,46650001,64,128,0.0497973,0.0144526
15983,35331673,1,128,0.0172809,0.0617718
5542,1316595,32,128,0.00231526,0.121067
17010,10877014,2,128,0.00789287,0.177148
2630,4279736,4,128,0.00590409,0.322215
38772,1664291,1,128,0.00186719,0.110971
18708,297934,8,128,0.00107643,0.263973
21150,101698,64,128,0.000494384,0.32153
3592,32220994,64,128,0.0343626,0.0278755
8034,1663611,1,128,0.00184408,0.147297
2145,125317,4,128,0.000577732,0.414422
5609,87893,8,128,0.000449238,0.247362
49150,283394,1,128,0.000988503,0.227005
2923,186110,4,128,0.00106633,0.364444
8287,168531,16,128,0.000805265,0.182684
16953,597668,8,128,0.00150078,0.170409
9932,105128,4,128,0.00057139,0.511584
18226,310964,64,128,0.00115123,0.203392
43043,4789423,64,128,0.00629863,0.0543326
11945,2888338,1,128,0.00239578,0.157451
8759,15585181,4,128,0.0223058,0.540021
53494,41332593,1,128,0.01461,0.0506616
4681,128516,1,128,0.000479433,0.270878
34014,1540985,64,128,0.00298219,0.12805
1401,1870335,4,128,0.00333846,0.417485
38805,809625,64,128,0.00244974,0.183055
10475,41454800,4,128,0.0793859,0.0738728
65021,90899,1,128,0.000741935,0.459377
48738,255734,1,128,0.000992345,0.210127
37988,900502,64,128,0.00203697,0.091316
19241,28363696,64,128,0.0302487,0.0308652
5875,1721684,1,128,0.00199938,0.0954836
250,24855697,4,128,0.0579041,0.0528784
38716,173658,64,128,0.000730462,0.207203
945,2275778,32,128,0.00315473,0.0859522
13512,84758,4,128,0.000518163,0.480585
35068,1454298,64,128,0.00283083,0.110204
12030,173701,2,128,0.000846946,0.328202
29285,2121814,1,128,0.00214613,0.152323
11396,106340,2,128,0.000491429,0.355315
3197,86098,64,128,0.000463754,0.294727
1448,43004594,8,128,0.0531829,0.0906509
13023,958432,8,128,0.00183291,0.12882
13484,3529282,1,128,0.00888533,0.0831526
48285,951454,1,128,0.00152063,0.1553
17520,35343028,4,128,0.072844,0.0798296
3567,287012,8,128,0.00103055,0.230702
48155,3714602,1,128,0.00279247,0.0949501
5884,5393759,32,128,0.0058021,0.0597818
4527,1514252,2,128,0.00216559,0.165772
8932,31797289,4,128,0.0330956,0.136966
2164,1718073,8,128,0.00261205,0.0772263
2511,907448,2,128,0.00153425,0.210923
20363,88027,1,128,0.000436352,0.253316
64176,4136078,1,128,0.00322113,0.0936164
20800,149864,64,128,0.000648555,0.249084
12435,2164548,32,128,0.00313556,0.0946041
10507,176505,32,128,0.000779384,0.203092
23471,97224,1,128,0.0004233,0.234725
42537,706617,1,128,0.00198534,0.384349
2030,974054,32,128,0.00189058,0.0953277
28167,9562299,64,128,0.0111306,0.0440232
51021,286461,1,128,0.000983032,0.221646
11227,982507,32,128,0.00212855,0.155135
2393,2396878,32,128,0.00326242,0.0885593
11747,179143,1,128,0.000788557,0.212169
21760,53901402,64,128,0.0574703,0.0257755
41205,119083,1,128,0.000491284,0.280933
19122,27630626,8,128,0.0231884,0.0477645
30265,925102,1,128,0.00144559,0.140037
9920,12540415,1,128,0.00533539,0.10954
54006,40110923,1,128,0.014444,0.0520206
1441,303938,4,128,0.00130041,0.378074
10973,73338,4,128,0.000543057,0.580665
1336,6561946,32,128,0.00641907,0.0519953
13438,42976201,64,128,0.0461104,0.0342304
22436,11333447,64,128,0.012922,0.0329861
9997,63268650,16,128,0.0588253,0.0344416
41918,17562605,1,128,0.00677227,0.100369
10754,33308515,32,128,0.0281262,0.0518291
15168,869742,4,128,0.00210541,0.369793
11021,681441,32,128,0.00167984,0.14844
694,13208559,1,128,0.00527441,0.0969479
51081,62520642,1,128,0.0219165,0.0375977
23347,70362,1,128,0.000408881,0.241814
6437,37236528,16,128,0.0334078,0.0457278
35593,8753453,64,128,0.0103658,0.0486934
4128,927768,1,128,0.00141223,0.155508
24840,48526269,64,128,0.0521665,0.0250817
5479,90686,64,128,0.000463393,0.284853
7659,10217535,4,128,0.0326896,0.0898331
7919,11772997,1,128,0.0161641,0.0705264
51287,57511128,1,128,0.0482719,0.0704548
14032,20672441,16,128,0.0176635,0.0514699
31875,566479,64,128,0.00210646,0.183686
380,116531,8,128,0.000926918,0.381221
13537,25190043,16,128,0.0220424,0.0418361
9156,4651448,1,128,0.00306639,0.134032
6049,863753,1,128,0.00137496,0.160004
44818,739176,1,128,0.00150136,0.216072
39862,1371157,64,128,0.00272711,0.123313
20741,1478523,64,128,0.00289518,0.116603
14481,113323,2,128,0.00052909,0.375526
15629,452218,1,128,0.00115201,0.202106
13515,6475947,16,128,0.0065401,0.0728986
16463,9984133,4,128,0.0262869,0.0797345
18489,1649886,2,128,0.00200928,0.142709
45661,1133657,1,128,0.00159702,0.136349
18694,849226,1,128,0.00139788,0.132051
28999,15121092,64,128,0.0172169,0.121965
82,474206,16,128,0.00188836,0.511263
59767,12547715,1,128,0.00543219,0.0973359
62966,5240116,1,128,0.00332838,0.11139
6229,1203238,2,128,0.00178224,0.185157
23488,1384677,64,128,0.00272158,0.122319
35388,152447,1,128,0.000653441,0.21578
1887,70014,8,128,0.000372216,0.224431
6324,1694623,64,128,0.00298817,0.0945964
27927,38100657,64,128,0.0404271,0.0253544
630,588717,4,128,0.00162699,0.364228
4361,69943,2,128,0.000482019,0.373781
30901,12349414,1,128,0.00568386,0.0937697
41342,58139998,64,128,0.0627195,0.0209914
40235,6611935,1,128,0.00352298,0.120972
9363,143759,2,128,0.000686475,0.342583
