msgsize,ppn,nnodes,avg,std
6615,4566,2,1,5.1978e-06,0.516776
7009,1092,2,1,3.8692e-06,0.674259
7055,1883457,2,1,0.000847135,0.0391128
7079,744039,2,1,0.000367859,0.0832668
7137,4833695,2,1,0.00193707,0.00271271
7157,171454,2,1,7.93936e-05,0.155792
7171,114514,2,1,5.9191e-05,0.185975
7342,42661,2,1,5.28282e-05,0.0963944
7373,67415,2,1,8.43612e-05,0.218744
7387,10349294,2,1,0.00359811,0.00543941
7477,9708,2,1,1.33244e-05,0.788885
7514,33213,2,1,4.81994e-05,0.775206
7557,483314,2,1,0.000255766,0.116082
7570,10185643,2,1,0.00351498,0.00520915
7592,156629,2,1,8.41504e-05,0.271042
7651,754591,2,1,0.000408581,0.0849141
7748,6878841,2,1,0.00257543,0.00621718
7810,2058,2,1,6.2588e-06,0.677539
7831,155930,2,1,8.28436e-05,0.266564
7852,332006,2,1,0.000215176,0.1237
7860,4962,2,1,7.2186e-06,1.24802
8049,2376,2,1,4.4842e-06,0.564418
8247,9399,2,1,1.79132e-05,0.587621
8268,1670238,2,1,0.000771049,0.0312001
8271,27430,2,1,2.65472e-05,0.930456
8307,719742,2,1,0.000358856,0.099309
8356,22154,2,1,2.79886e-05,1.03412
8368,99904,2,1,6.15744e-05,0.232462
8383,35026,2,1,3.4119e-05,1.01106
8499,15143,2,1,2.32658e-05,0.926911
8532,56453,2,1,7.09978e-05,0.336627
8777,44715,2,1,5.366e-05,0.152695
8791,1024,2,1,6.569e-06,1.26818
8814,103639,2,1,5.16434e-05,0.227437
9020,106942,2,1,5.60718e-05,0.193874
9132,423693,2,1,0.000252358,0.100444
9176,87716,2,1,9.59998e-05,0.102298
9462,2943491,2,1,0.00127317,0.0122252
9463,1579170,2,1,0.000722186,0.0400882
9511,8577,2,1,1.35734e-05,0.803433
9562,46298,2,1,6.85264e-05,0.16078
9687,6709273,2,1,0.00249509,0.00923085
9700,16266,2,1,3.27296e-05,1.21883
9749,11681,2,1,1.3882e-05,0.767319
9882,9377304,2,1,0.00340174,0.00598321
9889,6134,2,1,7.7058e-06,1.22684
9927,12091457,2,1,0.00410217,0.00650328
9994,64123,2,1,6.83642e-05,0.0758844
10019,3335967,2,1,0.00126122,0.0172489
10031,711717,2,1,0.000356354,0.0887464
10283,190029,2,1,0.000136191,0.181257
10287,28585,2,1,2.98212e-05,0.98783
10356,6100697,2,1,0.00227148,0.0106564
10388,245564,2,1,0.000176899,0.141546
10411,11199,2,1,1.45172e-05,0.773515
10580,978955,2,1,0.000484232,0.0779558
10742,576055,2,1,0.000323767,0.10022
10765,111732,2,1,5.9211e-05,0.220582
10850,16908,2,1,2.00204e-05,0.904669
10964,20966,2,1,2.4166e-05,0.974982
11101,12197,2,1,1.83546e-05,0.943087
11164,10354944,2,1,0.00360518,0.00560086
11266,7162,2,1,5.7212e-06,0.765686
11269,197433,2,1,9.75112e-05,0.224226
11503,1387372,2,1,0.000641273,0.0557927
11650,11871614,2,1,0.00403135,0.00736832
11710,5675747,2,1,0.00207443,0.00515555
11880,4250,2,1,4.6088e-06,0.516117
11933,11562,2,1,1.37298e-05,0.777339
12100,2447425,2,1,0.00107159,0.00336187
12146,131714,2,1,7.28086e-05,0.397309
12190,3263,2,1,4.362e-06,0.56244
12420,2695245,2,1,0.00117502,0.0152774
12435,40813,2,1,4.80836e-05,1.0242
12443,26598,2,1,2.7161e-05,0.967672
12484,15931858,2,1,0.00528347,0.00361631
12522,487842,2,1,0.000248517,0.117129
12559,7958419,2,1,0.00280841,0.00637262
12586,23013,2,1,2.37612e-05,0.959449
12659,236267,2,1,0.000134385,0.216834
12666,3160,2,1,4.8274e-06,0.61963
12702,2721191,2,1,0.00101027,0.00778107
12744,2600017,2,1,0.00117227,0.0277039
12788,94952,2,1,6.2715e-05,0.225655
12834,120867,2,1,9.63488e-05,0.183531
12844,744389,2,1,0.000368582,0.0762178
12957,56063,2,1,6.20658e-05,0.125115
12970,15078,2,1,2.49116e-05,0.888673
13138,4507465,2,1,0.00182695,0.0068266
13153,528721,2,1,0.000264409,0.121527
13175,58431,2,1,7.62706e-05,0.244403
13320,96182,2,1,8.48062e-05,0.159355
13433,26894,2,1,2.82112e-05,0.937871
13445,4784,2,1,1.31706e-05,1.63582
13490,3243,2,1,4.9252e-06,0.57128
13522,2149,2,1,4.5528e-06,0.614941
13539,1766748,2,1,0.000822676,0.0417022
13561,34349,2,1,5.0034e-05,0.752172
13741,98244,2,1,9.62244e-05,0.247995
13764,3728968,2,1,0.00158743,0.0185637
13962,13172,2,1,2.21996e-05,1.08856
14046,1764705,2,1,0.00079736,0.0339128
14060,56644,2,1,6.91478e-05,0.189194
14226,184108,2,1,7.71424e-05,0.174261
14446,3508384,2,1,0.00135158,0.0144152
14611,1461,2,1,3.7206e-06,0.558336
14659,6902452,2,1,0.00258608,0.00611151
14709,265309,2,1,0.000130692,0.0933425
14788,2963,2,1,4.3482e-06,0.50993
15032,2403,2,1,4.2842e-06,0.558582
15048,7174452,2,1,0.00247255,0.00940213
15054,1680045,2,1,0.000782397,0.037503
15092,5336,2,1,4.9554e-06,0.460856
15153,1069,2,1,3.9152e-06,0.594024
15184,49007,2,1,6.14682e-05,0.149981
15202,33463,2,1,4.6129e-05,0.77954
15203,109941,2,1,6.5726e-05,0.224072
15387,58280,2,1,7.1014e-05,0.0948335
15394,2643144,2,1,0.00118917,0.0282653
15444,2107,2,1,6.924e-06,1.33579
15461,4092,2,1,1.46818e-05,1.07401
15507,303094,2,1,0.000200871,0.130411
15599,43042,2,1,6.51308e-05,0.353862
15623,10439,2,1,1.3828e-05,0.802884
15642,151477,2,1,7.97624e-05,0.20111
15681,3971,2,1,1.57142e-05,0.263943
15782,1082279,2,1,0.000523817,0.0671061
15795,2658,2,1,4.1594e-06,0.539199
15825,1932,2,1,4.6648e-06,0.59218
15834,3500,2,1,6.854e-06,1.28027
15879,3617,2,1,7.0544e-06,1.29125
15921,15300865,2,1,0.00499103,0.00122207
16277,1577,2,1,4.049e-06,0.549508
16283,918231,2,1,0.000448782,0.0728878
16423,16501,2,1,2.37932e-05,1.05405
16562,1309,2,1,7.4912e-06,1.31443
16590,6854,2,1,8.1768e-06,0.990724
16618,5939765,2,1,0.00230514,0.00554248
16628,233647,2,1,0.000114868,0.133512
16652,2817447,2,1,0.00107956,0.0225678
16693,19456,2,1,2.11288e-05,0.89788
16698,268162,2,1,0.000188129,0.10554
16741,157564,2,1,7.53722e-05,0.197239
16790,56464,2,1,7.02064e-05,0.226931
16793,1915559,2,1,0.000859301,0.0290934
16850,1666,2,1,7.0426e-06,1.136
16979,1140,2,1,4.5544e-06,0.829962
17004,58494,2,1,6.90538e-05,0.0845169
17289,33389,2,1,4.64674e-05,0.747851
17333,20206,2,1,2.6662e-05,0.920901
17392,664858,2,1,0.000338484,0.104587
17442,112619,2,1,0.00010535,0.23388
17445,609178,2,1,0.000313653,0.0907635
17462,606287,2,1,0.000300395,0.101651
17466,56264,2,1,6.2745e-05,0.134384
17495,10473,2,1,1.35014e-05,0.763548
17798,3121,2,1,8.261e-06,1.1698
17827,240723,2,1,0.000110722,0.238877
17830,487911,2,1,0.000276197,0.0975366
17842,3885120,2,1,0.00148335,0.0125597
17880,10389307,2,1,0.00390369,0.00613291
17928,55062,2,1,6.86912e-05,0.31163
18240,74997,2,1,9.15396e-05,0.229687
18261,203258,2,1,0.00013674,0.0811721
18307,306470,2,1,0.00015204,0.208476
18629,150424,2,1,7.99646e-05,0.303004
18758,159408,2,1,0.000115631,0.0997945
18764,2340694,2,1,0.000851014,0.0264655
18856,8392,2,1,1.09774e-05,0.724654
18877,12210,2,1,1.64582e-05,0.854588
18997,145317,2,1,6.6604e-05,0.182596
19146,167442,2,1,8.78312e-05,0.331677
19201,10989,2,1,1.67264e-05,0.879779
19346,706685,2,1,0.000364156,0.0893676
19467,3742,2,1,4.5228e-06,0.54503
19524,295218,2,1,0.000196015,0.166936
19675,11568446,2,1,0.00414253,0.00472787
19783,6874,2,1,5.1158e-06,0.462066
19788,373904,2,1,0.000232034,0.119483
19807,15387,2,1,1.86294e-05,0.861156
19948,4157199,2,1,0.00158592,0.013507
20112,7859550,2,1,0.00278625,0.00825155
20169,9022,2,1,1.73082e-05,0.936147
20172,86681,2,1,0.000105211,0.165487
20250,218816,2,1,0.00010138,0.181531
20383,34407,2,1,3.3283e-05,0.982547
20496,204942,2,1,0.000104173,0.134419
20589,1036333,2,1,0.000504391,0.0603724
20699,639326,2,1,0.000351769,0.0949476
20744,233238,2,1,0.000154509,0.0558009
20797,10689,2,1,1.37956e-05,0.777508
20817,2937,2,1,4.9876e-06,0.603819
20870,9868712,2,1,0.00340192,0.00862306
20899,154274,2,1,7.9859e-05,0.237869
20910,10305542,2,1,0.00361784,0.00704868
21096,12553,2,1,3.33552e-05,0.925162
21319,8593,2,1,1.32506e-05,0.795682
21380,46342,2,1,6.30976e-05,0.254626
21441,9909849,2,1,0.00364605,0.00392132
21494,6062757,2,1,0.00237263,0.0095272
21632,14754,2,1,2.0546e-05,0.952601
21671,12323978,2,1,0.00421891,0.00367049
21725,1695,2,1,6.6216e-06,1.3023
21750,1793249,2,1,0.000814115,0.0311866
21823,9802,2,1,1.38502e-05,0.792054
21937,346190,2,1,0.000227574,0.124383
21983,141634,2,1,0.000105645,0.154197
21994,32554,2,1,3.6354e-05,1.07051
22024,1793681,2,1,0.000773946,0.0341566
22322,5532,2,1,5.2306e-06,0.493656
22503,12560151,2,1,0.00432647,0.00471966
22534,23967,2,1,3.40848e-05,1.12929
22538,1503960,2,1,0.000721998,0.0434085
22752,11515696,2,1,0.00386731,0.000627475
22809,2189,2,1,1.56702e-05,0.267367
22889,5798579,2,1,0.00237043,0.0110811
23016,27341,2,1,3.04004e-05,1.04854
23098,18438,2,1,2.44764e-05,1.01709
23117,1405,2,1,4.0336e-06,0.585854
23146,1965,2,1,1.04858e-05,0.862094
23240,1570,2,1,1.00936e-05,0.883379
23346,2311688,2,1,0.00102454,0.00340881
23378,650873,2,1,0.00032266,0.0873736
23443,427235,2,1,0.000221145,0.142261
23675,277161,2,1,0.000139288,0.0564368
24163,18774,2,1,2.61248e-05,0.960816
24166,6578213,2,1,0.00245827,0.0098809
24260,175176,2,1,7.93096e-05,0.178882
24392,353167,2,1,0.000223703,0.123474
24606,184830,2,1,8.82962e-05,0.141524
24703,48910,2,1,6.2647e-05,0.109627
24857,13081052,2,1,0.00453752,0.0064414
24865,674138,2,1,0.000326984,0.0834231
24957,1943,2,1,5.669e-06,0.755251
24991,477032,2,1,0.000247258,0.117742
25016,328903,2,1,0.00017562,0.151384
25066,2086,2,1,4.306e-06,0.545927
25169,9656,2,1,1.39506e-05,0.826179
25234,557777,2,1,0.00029509,0.112466
25239,26978,2,1,4.0269e-05,1.13593
25246,21408,2,1,2.75456e-05,1.07875
25252,380107,2,1,0.000201223,0.126507
25331,2912520,2,1,0.00128965,0.0157921
25374,4493377,2,1,0.00178903,0.00756389
25382,2759,2,1,1.638e-05,0.256777
25429,23147,2,1,2.40236e-05,0.942797
25450,3401,2,1,4.318e-06,0.568324
25515,9714399,2,1,0.00333285,0.00521886
25564,1685,2,1,4.0114e-06,0.589403
25576,4051,2,1,4.5746e-06,0.487996
25594,3260613,2,1,0.00143748,0.0154744
25595,1565039,2,1,0.000736734,0.0408633
25860,1673,2,1,4.346e-06,0.710837
25870,1427035,2,1,0.000666217,0.0409519
25992,1364,2,1,7.2928e-06,1.12623
26151,17714,2,1,2.12952e-05,0.913913
26362,13407002,2,1,0.00463446,0.00365691
26403,683212,2,1,0.00035182,0.0868888
26405,2348964,2,1,0.00105998,0.0107393
26438,8767558,2,1,0.00315709,0.00203089
26456,76314,2,1,9.45766e-05,0.194063
26573,35629,2,1,3.32968e-05,1.00427
26636,112594,2,1,6.77826e-05,0.237089
26637,1104,2,1,7.0926e-06,1.10567
26677,2040739,2,1,0.000918526,0.00744445
26830,1438,2,1,8.0486e-06,1.12139
26841,1239642,2,1,0.000605212,0.0496895
26883,7009,2,1,8.1248e-06,1.1825
27204,20571,2,1,4.59562e-05,1.2709
27255,2579,2,1,7.7018e-06,1.13506
27339,294038,2,1,0.000195737,0.110612
27404,970349,2,1,0.000477703,0.058115
27812,7264,2,1,5.1316e-06,0.442963
27856,11187096,2,1,0.00396617,0.00148162
28064,512813,2,1,0.00026199,0.0956708
28073,3988,2,1,4.8754e-06,0.637651
28363,4582056,2,1,0.00185452,0.0121487
28507,4215431,2,1,0.00164291,0.0111466
28585,14021381,2,1,0.00504237,0.00695252
28641,4827,2,1,4.4722e-06,0.548718
28687,2988,2,1,4.8974e-06,0.642946
28726,8203015,2,1,0.00314261,0.00393764
28770,11589984,2,1,0.00387271,0.0060293
28874,22873,2,1,3.25632e-05,1.16989
29051,4040324,2,1,0.00155858,0.0142616
29088,14543,2,1,1.81522e-05,0.845217
29160,501509,2,1,0.000256748,0.117429
29181,111709,2,1,9.97588e-05,0.237306
29186,811737,2,1,0.000395703,0.0707687
29228,1814,2,1,4.1136e-06,0.531151
29672,1055014,2,1,0.000531491,0.0654175
29713,309673,2,1,0.000165054,0.220597
29785,4566791,2,1,0.00185114,0.00414692
29799,9219033,2,1,0.00312308,0.0057394
29860,7133,2,1,8.9344e-06,1.1024
30012,413118,2,1,0.000212253,0.119687
30082,165135,2,1,0.000119422,0.0947903
30113,1438798,2,1,0.000694807,0.0542358
30251,1237092,2,1,0.000582826,0.0531557
30290,1542,2,1,4.1052e-06,0.570337
30349,11963,2,1,1.5959e-05,0.836499
30352,2209,2,1,4.3442e-06,0.549699
30446,1318167,2,1,0.000637394,0.0565811
30472,95094,2,1,5.65248e-05,0.300316
30495,10381546,2,1,0.00359337,0.00554129
30566,1862541,2,1,0.000835554,0.0263714
30597,60465,2,1,6.85766e-05,0.121021
30604,5221,2,1,7.5934e-06,1.16297
30638,8683,2,1,1.35834e-05,0.804859
30691,6540,2,1,5.256e-06,0.445688
30790,732177,2,1,0.000367699,0.0868563
30965,257035,2,1,0.000184814,0.162741
31048,9509,2,1,1.6905e-05,0.836278
31067,198202,2,1,9.9564e-05,0.166403
31083,93890,2,1,5.4594e-05,0.183118
31106,2488352,2,1,0.00110418,0.0135627
31147,3135797,2,1,0.00137653,0.0131919
31506,27039,2,1,3.81524e-05,1.02704
31645,74396,2,1,8.71296e-05,0.0810928
31736,790236,2,1,0.000389487,0.0886281
31791,6942,2,1,5.6112e-06,0.494646
31799,271425,2,1,0.000189627,0.136083
31912,4488804,2,1,0.00180825,0.00939332
31936,2053,2,1,4.3858e-06,0.597783
32072,2406757,2,1,0.00105666,0.00724547
32281,2469791,2,1,0.00110269,0.0142554
32329,1510,2,1,7.2764e-06,1.1705
32341,247241,2,1,0.000126936,0.0659851
32485,384866,2,1,0.0002005,0.15432
32506,2762450,2,1,0.0012099,0.0139656
32827,18523,2,1,2.09366e-05,0.919254
32841,32193,2,1,4.61104e-05,0.760587
33045,46825,2,1,6.1919e-05,0.218091
33149,1932513,2,1,0.000907782,0.015813
33320,13720,2,1,2.08164e-05,1.01666
33348,8717872,2,1,0.003163,0.015055
33444,20148,2,1,2.0401e-05,0.91416
33479,3181,2,1,1.0272e-05,1.49354
33501,11669974,2,1,0.00417219,0.00717381
33512,107803,2,1,5.75152e-05,0.18867
33603,3806,2,1,4.4502e-06,0.533325
33619,22166,2,1,2.43628e-05,0.959984
33694,195275,2,1,0.000100621,0.132417
33868,307165,2,1,0.000193678,0.136542
33910,3884747,2,1,0.00149907,0.0131427
34028,93280,2,1,8.36914e-05,0.143993
34052,15552,2,1,1.7783e-05,0.884375
34116,606343,2,1,0.000318579,0.116075
34275,48675,2,1,6.59686e-05,0.0860114
34387,990176,2,1,0.000471891,0.061634
34454,443326,2,1,0.000258179,0.103013
34455,402038,2,1,0.000209783,0.127422
34604,2927438,2,1,0.00130536,0.0275447
34653,60878,2,1,7.03186e-05,0.138174
34718,52256,2,1,6.9188e-05,0.279025
34848,325039,2,1,0.000208833,0.135434
34959,9733,2,1,1.3812e-05,0.801513
34985,139252,2,1,7.36462e-05,0.187574
35059,158623,2,1,8.8721e-05,0.263716
35092,57889,2,1,7.73348e-05,0.194752
35461,6704,2,1,7.8522e-06,1.15178
35640,121638,2,1,7.0892e-05,0.181111
35709,1888,2,1,7.2126e-06,1.22109
35725,16620732,2,1,0.00557142,0.00246868
35809,1080,2,1,1.11958e-05,0.808941
36054,662548,2,1,0.000330043,0.0755481
36091,1065453,2,1,0.000524028,0.0632454
36149,11100,2,1,2.55334e-05,1.09757
36167,1435,2,1,4.9734e-06,0.684311
36227,4887110,2,1,0.00194976,0.0091162
36229,56578,2,1,7.68536e-05,0.33352
36352,34828,2,1,3.42088e-05,0.985824
36504,2743,2,1,5.0876e-06,0.647766
36547,36583,2,1,3.45338e-05,0.97719
36601,19581,2,1,2.1632e-05,0.899258
36706,41430,2,1,5.36602e-05,0.132392
36773,8674602,2,1,0.00314771,0.00640952
36990,4063,2,1,4.4562e-06,0.555814
37002,46533,2,1,6.17088e-05,0.286242
37113,8718480,2,1,0.00314708,0.009268
37130,1706,2,1,3.9832e-06,0.5442
37203,85725,2,1,9.7588e-05,0.0818097
37210,2351633,2,1,0.00103521,0.00301291
37277,56503,2,1,7.67394e-05,0.259702
37305,2591148,2,1,0.0011523,0.0224324
37317,79347,2,1,8.4818e-05,0.0835259
37339,18778,2,1,2.35666e-05,0.918993
37423,3061823,2,1,0.00115763,0.0082057
37463,52590,2,1,6.06864e-05,0.0856141
37472,99254,2,1,6.20876e-05,0.389908
37647,140833,2,1,6.19588e-05,0.24404
37689,9836,2,1,1.94708e-05,0.605674
37774,513116,2,1,0.000296441,0.0980221
37849,382373,2,1,0.000233175,0.124156
37879,1051554,2,1,0.00050003,0.0747753
37972,15430,2,1,1.67386e-05,0.828782
38011,448834,2,1,0.000267945,0.13053
38112,14351,2,1,1.71018e-05,0.853207
38119,1008790,2,1,0.000508402,0.0694898
38226,11846,2,1,1.87574e-05,0.607155
38269,149032,2,1,8.19814e-05,0.201344
38289,7090,2,1,7.8462e-06,1.13381
38352,3187734,2,1,0.00138682,0.0287686
38433,693299,2,1,0.00034183,0.0861462
38493,1908414,2,1,0.000854745,0.0323046
38508,3047144,2,1,0.00122355,0.0220623
38582,9921,2,1,1.52934e-05,0.847702
38745,63619,2,1,7.8951e-05,0.302649
38763,428848,2,1,0.000262762,0.123866
38814,327090,2,1,0.000211326,0.122073
38818,474845,2,1,0.000240384,0.087008
38821,748887,2,1,0.000379634,0.0925179
38865,533110,2,1,0.000295884,0.0912293
38909,6003472,2,1,0.00222734,0.00636698
39267,2442650,2,1,0.00110971,0.0232119
39345,63320,2,1,7.77818e-05,0.160352
39488,3436,2,1,4.4746e-06,0.521051
39491,1871387,2,1,0.000858836,0.00882124
39670,4291,2,1,1.282e-05,1.29664
39677,4840,2,1,4.4642e-06,0.512271
39727,323933,2,1,0.000205844,0.132854
39773,1652127,2,1,0.000754291,0.0335573
39808,34395,2,1,5.79804e-05,0.900469
40012,3308381,2,1,0.00125734,0.0132912
40224,3699,2,1,7.9442e-06,1.09228
40302,22921,2,1,2.68184e-05,1.00024
40374,1497,2,1,1.52932e-05,0.255309
40566,6392,2,1,4.9454e-06,0.482103
40731,123427,2,1,0.000100591,0.165809
40752,3331,2,1,7.8822e-06,1.09809
40791,595445,2,1,0.000312511,0.118765
40889,1068,2,1,3.9272e-06,0.648793
41069,15476,2,1,1.7737e-05,0.839712
41213,36772,2,1,5.29342e-05,0.763879
41270,1493,2,1,7.5654e-06,1.21615
41305,1573,2,1,3.995e-06,0.59149
41320,151245,2,1,7.67514e-05,0.163378
41374,740904,2,1,0.000361588,0.0948775
41522,99502,2,1,8.86306e-05,0.142967
41543,373711,2,1,0.000189013,0.138631
41605,786168,2,1,0.000386197,0.0760889
41651,1161,2,1,7.6716e-06,1.17428
41714,33645,2,1,3.52456e-05,1.044
41873,143952,2,1,7.71684e-05,0.237412
41933,962080,2,1,0.000470292,0.0556224
42049,4781,2,1,4.47e-06,0.574892
42150,2363,2,1,4.7088e-06,0.631512
42287,44753,2,1,5.0643e-05,0.0738386
42347,7466446,2,1,0.00286367,0.00570322
42381,284028,2,1,0.000154936,0.176793
42431,4795,2,1,4.9794e-06,0.493546
42552,74445,2,1,8.8224e-05,0.0658809
42584,12126,2,1,1.70596e-05,0.854576
42720,1680072,2,1,0.000766978,0.0360685
42776,684636,2,1,0.000364956,0.0970684
42842,2593317,2,1,0.00116007,0.0166436
42924,3288056,2,1,0.00126847,0.0256124
42946,4828632,2,1,0.00171017,0.0141773
42950,38178,2,1,5.91168e-05,0.797424
43006,49109,2,1,7.02122e-05,0.335661
43049,1679,2,1,1.28336e-05,1.67695
43068,1247125,2,1,0.000584332,0.056423
43149,127891,2,1,7.33796e-05,0.224745
43319,52447,2,1,6.81434e-05,0.257221
43389,15184,2,1,3.9722e-05,1.28157
43408,1581872,2,1,0.000728623,0.0378693
43502,8684083,2,1,0.00312843,0.00598304
43603,6827,2,1,6.1498e-06,0.607585
43608,2681,2,1,4.5226e-06,0.542171
43650,3410487,2,1,0.00132479,0.0309533
43680,3187,2,1,4.6466e-06,0.662174
43720,5058,2,1,6.393e-06,0.750806
43722,11580,2,1,1.42472e-05,0.802607
43773,4130,2,1,8.4538e-06,1.10518
43811,14122303,2,1,0.0046766,0.00428273
44256,1625,2,1,6.5874e-06,1.33418
44294,59401,2,1,7.1349e-05,0.115936
44361,322199,2,1,0.000157234,0.0977794
44455,11438991,2,1,0.00382872,0.00413197
44557,61725,2,1,8.02136e-05,0.177271
44596,1051,2,1,7.0124e-06,1.10783
44597,59613,2,1,6.9569e-05,0.067262
44688,16374,2,1,2.64012e-05,0.962708
44761,57434,2,1,7.83452e-05,0.180908
44838,5770,2,1,9.7644e-06,0.932017
44844,116748,2,1,5.91432e-05,0.224481
44875,16297067,2,1,0.00542441,0.00270068
44889,1354,2,1,3.7406e-06,0.624562
45003,7499,2,1,5.1818e-06,0.44395
45061,190473,2,1,0.000145268,0.157226
45074,2323,2,1,7.0406e-06,1.29271
45257,476245,2,1,0.000246919,0.10961
45310,7256223,2,1,0.00251632,0.00839093
45504,71178,2,1,7.95018e-05,0.0783247
45602,6555,2,1,4.996e-06,0.46404
45686,151103,2,1,0.000123155,0.198292
46011,1091722,2,1,0.000537888,0.0565109
46016,243643,2,1,0.000119993,0.167441
46017,3886,2,1,7.5538e-06,1.08385
46061,83469,2,1,9.59558e-05,0.0793524
46074,26742,2,1,3.52014e-05,0.725255
46078,890278,2,1,0.000447413,0.0674875
46108,6859290,2,1,0.00235418,0.00764578
46202,1031,2,1,3.524e-06,0.601676
46292,55274,2,1,6.23842e-05,0.109845
46395,3629,2,1,7.1368e-06,1.29801
46397,4065020,2,1,0.00156047,0.0131639
46607,8591,2,1,1.54498e-05,0.846057
46621,2738,2,1,4.4424e-06,0.582781
46797,9026480,2,1,0.00328112,0.00667371
46921,7322,2,1,8.2492e-06,1.03341
46922,5832,2,1,1.40648e-05,0.631489
47519,12866,2,1,2.60684e-05,1.00227
47610,208721,2,1,0.000106129,0.202148
47776,197259,2,1,0.000114479,0.211295
47876,1189,2,1,7.5212e-06,1.15974
48217,7064088,2,1,0.00241088,0.00596888
