msgsize,ppn,nnodes,avg,std
1804,155482,32,64,0.000676294,0.292936
26354,92879,64,32,0.000376898,0.228299
58927,75454,16,4,0.000147921,0.299309
29775,165051,1,128,0.000729149,0.249066
33387,120503,4,8,0.000310628,0.245664
48268,79549,4,2,9.56307e-05,0.283997
30982,141886,2,8,0.000372198,0.200705
51074,180788,16,32,0.00059352,0.237588
41025,111431,64,32,0.000424012,0.174013
48881,157663,8,16,0.000481791,0.295999
14791,87594,16,128,0.00048039,0.187737
41496,207603,1,2,8.73064e-05,0.495674
46753,211803,2,1,7.48094e-05,0.206519
9827,190955,32,8,0.000407411,0.205223
3267,120071,16,1,4.58056e-05,0.195941
31095,206262,64,16,0.000599802,0.22869
57701,69858,1,64,0.000621232,0.769757
20217,109098,4,4,0.000227299,0.255178
21293,220888,64,4,0.000390544,0.240732
53222,92328,4,1,3.85892e-05,0.274251
51215,129797,64,32,0.000442537,0.236164
34325,119973,1,64,0.000618941,0.652384
53822,253521,64,1,0.000143056,0.21425
41443,79827,8,8,0.000243498,0.30175
60628,77992,32,2,9.28835e-05,0.171206
45149,241070,2,8,0.000556789,0.220103
47366,95879,16,1,3.61501e-05,0.322583
27039,136170,1,32,0.000475046,0.286254
6697,100828,2,64,0.000403567,0.199396
46866,190917,1,32,0.00063306,0.217693
50418,85451,64,32,0.000367679,0.431042
51833,169375,64,32,0.000612603,0.259741
16476,125899,32,64,0.000535838,0.24623
4114,243492,16,4,0.000317362,0.118424
5156,126888,1,2,6.57964e-05,0.420655
58050,167348,64,1,8.1643e-05,0.222147
62321,137086,32,32,0.000589291,0.306854
23448,217686,32,4,0.000299426,0.0870207
44726,117492,4,4,0.000191861,0.262856
57927,88127,2,2,0.000123206,0.243237
58972,178922,64,2,0.000208995,0.138419
16531,98988,4,1,4.28553e-05,0.376907
34224,80582,2,2,0.000105758,0.250856
26907,68473,16,8,0.000224806,0.264807
15349,117599,1,2,5.60367e-05,0.309453
31837,90451,8,64,0.000468764,0.373471
52783,123405,4,64,0.000457163,0.272869
54675,166430,16,16,0.000516424,0.235777
5165,227639,8,8,0.00047475,0.222624
56888,175329,8,4,0.000274159,0.15882
3040,254323,4,64,0.000866817,0.305619
33021,95185,64,16,0.000322763,0.249034
55668,236042,32,4,0.000321081,0.147613
52989,141180,16,4,0.000255089,0.178898
1393,81044,64,1,4.19219e-05,0.206654
17006,254001,32,1,0.000102463,0.179358
18498,141006,8,2,0.00015008,0.136641
10638,99598,8,2,9.95933e-05,0.23057
54275,113693,32,1,4.78218e-05,0.199516
51786,200021,4,4,0.000236311,0.192418
21828,105082,16,64,0.000406752,0.254423
53708,79288,2,1,8.59654e-05,0.129839
26315,211751,8,2,0.000187609,0.211509
27929,168578,8,2,0.000167593,0.140376
38295,158216,32,4,0.000247267,0.192603
23375,150708,2,64,0.000584158,0.384561
53062,91748,32,2,0.0001134,0.195479
50597,216976,32,1,0.00011083,0.342979
54228,146115,64,4,0.000277441,0.17361
12328,258157,2,64,0.000861618,0.308109
42573,74176,1,32,0.000318374,0.271275
23122,79501,64,4,0.000168021,0.2394
48492,116244,64,64,0.000512368,0.258529
5853,84630,4,128,0.000618078,0.54701
28006,84473,1,32,0.000304775,0.313133
56281,77276,4,16,0.000287711,0.284575
15586,200115,64,32,0.000713739,0.317867
4581,65927,64,128,0.00042536,0.253542
23701,256658,64,8,0.000619024,0.177087
39765,76650,32,2,0.000101235,0.232338
6882,134545,16,32,0.000473763,0.286524
57852,94787,4,8,0.000254873,0.33367
62296,66381,1,64,0.000483732,0.808189
40011,261195,64,1,0.000141311,0.186496
49615,83148,4,1,3.3439e-05,0.260102
34119,205110,2,4,0.000235383,0.20227
21044,115620,64,4,0.000215664,0.17832
12576,84197,32,4,0.000154846,0.134907
19436,103102,32,64,0.00046663,0.285897
56157,80622,4,1,3.17137e-05,0.26675
29259,127894,4,2,0.000135255,0.242327
25571,228510,1,32,0.000699688,0.214005
42945,221644,2,64,0.000761243,0.227126
30962,191109,16,4,0.000260402,0.138597
21402,100389,2,16,0.000305416,0.267379
65492,167055,32,2,0.0001435,0.108403
12838,110180,4,1,4.1844e-05,0.27022
43720,92375,16,1,3.78711e-05,0.383069
18884,72139,1,8,0.000189267,0.374235
24118,140642,1,2,0.000101458,0.324187
52575,83248,8,4,0.000174144,0.284874
15974,88152,4,128,0.000528213,0.553114
38969,243233,8,64,0.00092151,0.238871
17911,67685,64,4,0.000173264,0.271075
5523,65660,4,64,0.000342885,0.269005
21871,189382,2,2,0.000213676,0.193581
145,136835,16,8,0.000340573,0.312567
9574,150097,8,4,0.000248144,0.117843
6477,135881,8,32,0.000507391,0.424837
57908,229671,8,32,0.000765134,0.219924
2280,92690,2,4,0.000204942,0.271131
4898,91891,64,1,4.62979e-05,0.277466
63818,211482,8,16,0.000546169,0.29407
63417,75686,2,16,0.00026007,0.314548
39036,90691,4,16,0.000317149,0.263709
16392,159252,8,4,0.000248008,0.19634
23220,99668,8,16,0.000321027,0.302391
53475,73800,1,16,0.000434363,0.639394
54323,186264,16,8,0.000394379,0.290965
20982,133564,64,64,0.000585994,0.254552
6996,76977,8,1,3.01697e-05,0.316203
52451,133729,2,4,0.000235369,0.228376
64391,194564,4,64,0.000820345,0.396478
62569,121114,8,8,0.000295787,0.25879
42518,78149,16,64,0.000362365,0.240416
40740,96807,64,16,0.000320418,0.314495
2892,68785,8,2,8.32894e-05,0.2956
61540,169639,16,1,6.26539e-05,0.189608
60971,120221,64,4,0.000233128,0.172113
8901,238505,8,32,0.000692896,0.226338
909,121790,32,32,0.000549817,0.360321
49968,184962,4,2,0.000155938,0.139007
27121,124044,16,1,4.77629e-05,0.205861
24245,84681,64,128,0.000470438,0.324936
49369,93007,8,64,0.000426447,0.277686
16697,128865,1,64,0.000550422,0.585285
20209,237696,64,2,0.000293841,0.350395
11790,103890,4,128,0.000541667,0.535977
59921,259691,16,2,0.000196992,0.167373
58289,148747,4,8,0.000408584,0.354869
24603,67103,32,4,0.000148452,0.266223
37595,176592,32,32,0.000714975,0.36665
49361,103926,2,64,0.000409182,0.21946
36798,136242,64,16,0.000453673,0.251538
55692,122084,64,4,0.000256277,0.238798
32904,67738,32,64,0.000339785,0.251503
41816,146394,1,128,0.000691365,0.220183
57459,255802,32,8,0.0004908,0.275217
12561,194288,8,64,0.000810144,0.237773
13021,97957,16,64,0.000381391,0.174228
14881,137355,1,32,0.000477817,0.287204
58229,96122,8,1,3.40579e-05,0.281676
34705,143969,8,8,0.000354087,0.302165
14401,77583,4,16,0.000293309,0.267242
39857,192084,1,4,0.000224005,0.384277
56564,129537,4,64,0.000455496,0.22386
7989,253130,1,32,0.000714286,0.324696
41539,81567,4,32,0.000365063,0.247262
41863,157240,8,16,0.000475922,0.235614
55728,133891,2,16,0.000428753,0.277392
1821,93619,1,128,0.00042326,0.251379
9554,237311,1,128,0.000879237,0.272553
15961,91394,16,1,3.82831e-05,0.308781
34792,115433,64,1,5.85403e-05,0.22076
63345,106849,4,2,0.000119852,0.246957
50679,241282,4,2,0.000206884,0.17872
36486,66377,64,16,0.000276662,0.332208
53786,221223,4,16,0.000590021,0.27721
32404,250330,2,64,0.000833631,0.362778
21331,121249,64,16,0.000390491,0.379399
32168,216189,32,64,0.000825601,0.283858
34983,108788,2,16,0.000315793,0.235602
57212,175011,32,4,0.000246188,0.145165
38607,92853,8,2,0.000100054,0.302435
10271,135897,2,128,0.000671198,0.351534
54316,93548,32,32,0.000465907,0.392072
35543,123536,1,128,0.000912622,0.444705
8775,71275,4,4,0.000166348,0.417462
42811,78620,16,2,8.34004e-05,0.153504
61224,84223,16,8,0.000222222,0.278064
37243,96019,2,1,5.73335e-05,0.273634
7112,131086,16,16,0.00045027,0.238672
16591,96665,64,16,0.000337071,0.354309
36716,194462,16,1,6.98061e-05,0.188486
17540,84585,16,8,0.000210789,0.289067
35908,228999,8,8,0.000490293,0.323037
43695,65579,1,64,0.000554058,0.816621
36460,231964,64,4,0.000398781,0.134074
8937,71589,4,128,0.000530648,0.560498
27488,175002,2,16,0.000555737,0.257151
12441,84452,64,1,4.25105e-05,0.216481
2095,66627,64,64,0.000466663,1.72632
10718,67798,32,64,0.000463406,0.274996
7942,158622,8,16,0.000517237,0.269183
1006,66113,1,64,0.000583722,0.816659
52432,226985,4,64,0.000906247,0.336128
19078,197774,64,128,0.000848907,0.266826
57519,130886,64,2,0.000157363,0.221935
17768,157099,8,32,0.000551453,0.268163
53568,232932,32,16,0.000586996,0.222318
52331,102586,32,8,0.000225032,0.278192
55067,115474,64,32,0.000414979,0.248255
60236,91076,1,128,0.000406837,0.228531
10072,239310,64,8,0.000611894,0.263504
46848,101876,16,32,0.000346667,0.234698
36068,118846,2,2,0.0001514,0.205087
24286,81281,16,8,0.000213243,0.243784
40490,110253,4,4,0.000202804,0.312403
10753,123463,1,32,0.00036837,0.224777
10791,101495,64,8,0.000280552,0.254951
36313,98632,16,2,0.000101732,0.295125
54921,155851,4,16,0.000469031,0.235729
3695,187567,16,128,0.000850028,0.248155
8556,144387,16,64,0.00055348,0.251533
38529,130038,16,4,0.000223388,0.184932
22018,113065,64,128,0.000539061,0.335954
4171,215797,16,2,0.000185675,0.182938
41195,97808,16,2,9.62795e-05,0.160284
28756,178688,32,2,0.000147515,0.144762
8603,73813,1,2,5.38904e-05,0.310488
36868,101097,64,8,0.000287411,0.251215
27937,83266,2,8,0.000231907,0.244275
51605,67861,2,2,0.000109658,0.341769
41668,115288,32,2,0.000105377,0.154702
19408,170161,16,2,0.000181196,0.157445
25074,179823,16,32,0.000546539,0.259785
50748,162784,8,8,0.000391466,0.324366
25217,194144,16,16,0.000597358,0.241066
15845,77643,8,32,0.000312578,0.262851
56392,228288,8,4,0.000329616,0.200578
17429,167759,2,1,8.95224e-05,0.20328
12801,108206,4,128,0.000601187,0.448275
13574,84296,64,2,0.000112362,0.203972
64996,140912,32,2,0.000147557,0.105415
39978,191016,64,32,0.000644003,0.199461
19440,245355,16,2,0.000185709,0.115966
50955,82978,16,32,0.000313768,0.255259
20906,88223,4,64,0.000386895,0.273677
51515,180126,8,1,7.81074e-05,0.307147
11134,92665,64,4,0.000206591,0.281164
50037,143245,16,4,0.000271388,0.259035
30078,82508,1,64,0.000513559,0.763684
51354,69972,32,32,0.000400295,0.519971
4197,259862,1,8,0.000455549,0.292303
4083,79073,64,1,6.11583e-05,2.20711
41520,85587,32,2,9.48843e-05,0.226692
63000,154153,8,32,0.000540158,0.278462
11548,77923,32,8,0.000228054,0.401806
37677,164753,16,4,0.000269416,0.150612
16565,81687,1,64,0.000630024,0.731242
36214,150054,4,8,0.000415832,0.277799
32101,245249,4,1,8.72885e-05,0.133621
14075,209600,4,64,0.000887644,0.377528
46617,181915,2,2,0.000169592,0.205599
49126,94735,16,16,0.000315767,0.263112
50314,211991,1,128,0.000819579,0.189765
44807,248092,64,8,0.000584133,0.210349
22977,88652,16,64,0.000365397,0.260072
24262,154857,4,8,0.000381877,0.290197
9312,168905,2,16,0.000488935,0.227683
15716,129627,8,32,0.000417764,0.192584
24009,101089,1,16,0.000396087,0.713687
46228,108330,16,32,0.000405826,0.259746
47405,184555,1,32,0.00063259,0.243433
30033,152182,16,16,0.000538235,0.235386
28575,80695,32,2,8.9546e-05,0.194871
7901,227869,1,2,9.71783e-05,0.43603
20812,80180,16,2,8.81735e-05,0.250304
27727,66936,8,8,0.000200906,0.255426
8475,160649,2,8,0.000422152,0.299861
20683,66588,4,64,0.000347755,0.217897
11724,125349,64,16,0.000422348,0.510946
3645,140761,2,8,0.000401334,0.401128
19409,107992,64,2,0.000125547,0.221713
60765,194928,64,64,0.000773504,0.248865
47360,169817,64,4,0.00032965,0.167719
47809,158374,2,16,0.000520591,0.283128
5772,78591,32,4,0.000144813,0.117967
18151,157106,4,16,0.000470001,0.246719
13389,227099,1,64,0.000983649,0.477611
45543,205212,64,16,0.00060635,0.216331
3305,254895,1,8,0.000479551,0.312871
36159,124939,8,2,0.000115295,0.266803
36146,175656,64,32,0.000599679,0.239918
56242,165110,2,1,6.27591e-05,0.234266
11300,230187,8,64,0.000924266,0.247789
45883,215601,8,16,0.000560487,0.276873
54711,201723,1,4,0.000180229,0.390855
30779,149672,1,16,0.000549188,0.47758
57252,169283,8,2,0.000157235,0.139205
20450,229354,2,16,0.000650848,0.240383
43822,189487,32,2,0.000162895,0.113709
2817,95963,2,4,0.000222314,0.312734
23506,214117,8,2,0.00016656,0.186322
32529,66172,2,64,0.000351892,0.225183
62699,85478,64,16,0.000313763,0.199768
44411,234635,32,4,0.000341252,0.139422
2562,98531,64,4,0.000202414,0.242953
35471,251309,4,16,0.000691187,0.271956
37093,134222,8,32,0.000526932,0.330305
18150,236945,8,8,0.000479948,0.331308
65083,87113,16,2,9.54972e-05,0.246126
12001,193088,8,32,0.000600172,0.281451
58796,109429,1,32,0.000331603,0.236468
21666,106527,2,32,0.000534499,0.50395
46700,108596,16,2,0.000111959,0.211019
43051,189618,64,4,0.000364479,0.202967
24011,142785,1,4,0.000179882,0.440607
17621,194436,1,64,0.000935314,0.483848
54655,139803,1,16,0.000504075,0.570888
9373,149499,16,32,0.0005132,0.270916
24181,240305,2,4,0.000314773,0.171416
23909,118243,8,1,4.18026e-05,0.372471
24518,164871,16,32,0.000564586,0.233266
950,153867,2,16,0.000476797,0.273943
59673,67949,2,8,0.000215946,0.295413
62579,238788,64,32,0.000803598,0.24408
59017,223113,64,4,0.000377731,0.1483
1727,139934,2,64,0.000603887,0.302012
22514,141687,2,2,0.000148798,0.257088
18795,150168,4,8,0.000427463,0.320887
38680,196077,8,1,7.93937e-05,0.202928
64972,80118,2,16,0.000263871,0.289464
14804,104923,2,1,4.72543e-05,0.181272
60874,92967,32,4,0.000156803,0.106385
49225,186535,8,1,7.78222e-05,0.233523
37164,114775,16,8,0.000263654,0.240343
48571,235833,64,32,0.000793295,0.266399
11228,69731,32,4,0.000149308,0.239625
15598,101671,1,64,0.000654655,0.714184
62289,145066,1,64,0.000818807,0.564942
41931,106132,4,8,0.000274187,0.387221
36273,243523,1,4,0.00019346,0.359873
52832,256701,32,4,0.000352561,0.0999412
53978,153662,16,32,0.00055354,0.229031
22929,115250,2,1,4.92298e-05,0.192535
21575,97371,8,16,0.000297544,0.261997
15889,257491,32,1,0.000104332,0.169463
62386,83351,4,1,3.19378e-05,0.235769
42281,237454,16,1,8.88646e-05,0.140116
37513,210325,16,4,0.000269692,0.1478
26329,66535,32,8,0.000212367,0.247529
33424,115514,4,1,4.29875e-05,0.237562
61668,239760,2,16,0.000656169,0.270118
10612,162420,2,4,0.000318999,0.225345
3274,225140,8,8,0.000459676,0.351297
42955,117408,1,8,0.000225139,0.306239
41608,92311,4,8,0.00025585,0.320266
14316,104860,2,1,5.92261e-05,0.261628
2005,80030,32,4,0.000160324,0.116466
6775,75279,4,1,2.9227e-05,0.290465
8577,68075,32,8,0.000201684,0.296841
54277,225229,4,32,0.000836876,0.356714
54686,87156,1,4,0.000150507,0.493141
28887,145593,1,32,0.000515956,0.242497
11844,78136,2,64,0.000362526,0.202125
14887,98387,64,1,0.000152995,4.81821
51394,250271,64,16,0.000695056,0.263033
4160,96416,2,8,0.000252315,0.246187
21150,101698,64,128,0.000494384,0.32153
46319,251161,16,16,0.000675026,0.246648
46320,180378,8,16,0.000519571,0.269662
51824,173750,16,32,0.000553208,0.22599
36191,132427,1,8,0.000315756,0.279148
56937,130997,32,16,0.000383478,0.263638
41858,86060,64,2,0.000119375,0.317013
53209,146037,64,16,0.000480712,0.298259
2145,125317,4,128,0.000577732,0.414422
38903,249876,16,32,0.000734353,0.250272
21400,68475,64,32,0.000352689,0.744295
48722,78705,64,16,0.000276625,0.359193
5609,87893,8,128,0.000449238,0.247362
847,229288,4,2,0.00019777,0.164697
38422,117059,16,2,0.000105998,0.162698
61305,104928,64,16,0.000333539,0.246941
9056,229779,32,16,0.000557749,0.225969
2923,186110,4,128,0.00106633,0.364444
17551,101360,8,1,3.59486e-05,0.282772
65299,118544,4,16,0.000349865,0.25138
31908,145294,4,2,0.000176502,0.225551
61555,246015,2,8,0.000590141,0.288963
38265,97515,32,8,0.000243601,0.279007
22983,202563,4,32,0.000744903,0.347511
35196,82123,2,1,9.43084e-05,0.160458
8287,168531,16,128,0.000805265,0.182684
55406,125376,64,2,0.00013512,0.164853
28318,84240,64,32,0.000360378,0.353815
9691,69000,4,32,0.000336622,0.240719
9932,105128,4,128,0.00057139,0.511584
9553,161911,16,2,0.000171387,0.241507
48341,98569,8,16,0.000342399,0.358038
15222,231493,64,32,0.000746412,0.211625
9318,70123,64,64,0.00040525,0.273781
5749,87521,8,4,0.000163591,0.215513
8974,113756,64,16,0.000375113,0.213011
12693,260298,8,64,0.00092454,0.279241
7776,260894,4,8,0.000684068,0.461398
30290,65881,8,16,0.000258957,0.34414
48539,118339,32,4,0.000210109,0.144196
20910,218542,1,2,8.81629e-05,0.462878
48014,117459,64,1,6.47609e-05,0.217212
18881,94154,64,8,0.000297243,0.383957
29182,124871,4,64,0.000447741,0.243748
16053,112688,16,64,0.000411497,0.223931
31158,91204,64,16,0.000328098,0.460137
7587,186304,1,4,0.000251844,0.366261
55724,79643,1,2,5.85093e-05,0.379738
731,157112,4,2,0.000157642,0.222866
56469,96816,16,2,0.000119273,0.245109
18693,153034,4,8,0.000413566,0.330977
12726,166451,64,4,0.000315531,0.164384
52670,202745,16,16,0.000588401,0.250591
62080,258023,64,64,0.000935258,0.204843
7527,217344,64,64,0.00093535,0.60653
3301,116811,16,16,0.000370866,0.204256
15081,211528,1,8,0.000474945,0.25455
55508,250426,32,4,0.000288462,0.138032
4681,128516,1,128,0.000479433,0.270878
3381,163261,16,2,0.000184288,0.177912
44183,221719,32,4,0.000319889,0.102539
30893,132051,4,64,0.000602695,0.383618
52911,95368,64,2,0.000123159,0.177289
555,181674,4,64,0.000753345,0.318133
24183,226749,4,2,0.000202747,0.179728
10934,102938,8,1,3.94754e-05,0.271377
49527,74318,16,64,0.000335834,0.225259
29768,133198,1,8,0.000318438,0.279473
30502,86816,32,64,0.000456033,0.355239
63423,98169,2,16,0.000297169,0.267685
65021,90899,1,128,0.000741935,0.459377
44859,113551,16,64,0.000416273,0.21574
17100,209479,16,1,8.37885e-05,0.183923
52462,99483,8,4,0.000161848,0.159594
31791,125930,16,32,0.000410908,0.235209
34945,106903,4,1,4.19258e-05,0.215518
21870,165635,16,4,0.000296035,0.230363
4482,68031,4,4,0.000136834,0.289851
48738,255734,1,128,0.000992345,0.210127
62827,69884,1,2,5.46083e-05,0.358644
27081,106722,2,32,0.000491385,0.409478
28509,199232,32,4,0.000339857,0.166968
1431,72423,32,4,0.000139296,0.168358
36962,148010,1,32,0.000495978,0.271821
40940,69016,16,64,0.000340957,0.220634
24723,72615,32,1,3.58424e-05,0.225257
45480,254628,16,64,0.000799336,0.224419
31588,156915,16,64,0.000607647,0.261818
1572,208146,2,1,6.48844e-05,0.178299
63871,65609,8,4,0.000154368,0.366577
1071,97819,32,2,9.97784e-05,0.143229
13226,78773,4,32,0.000371803,0.216635
43554,148369,32,2,0.000189483,0.132361
36853,147425,8,64,0.000658494,0.277975
33927,202289,4,4,0.000243503,0.16467
27907,86363,8,1,3.08149e-05,0.333353
46017,138302,64,64,0.000597093,0.283997
38716,173658,64,128,0.000730462,0.207203
10312,186437,1,32,0.000612115,0.239168
16751,176033,16,1,6.51457e-05,0.157062
16983,153313,8,16,0.00049496,0.289592
54883,119162,16,2,0.000104413,0.160816
11414,133450,1,4,0.000171499,0.420086
607,133529,4,32,0.000541994,0.396543
45643,92501,2,8,0.000258249,0.219314
45333,221699,2,64,0.000843125,0.552117
28137,160068,64,2,0.000168554,0.157087
13512,84758,4,128,0.000518163,0.480585
13772,73798,16,4,0.000162521,0.32636
21598,142533,8,4,0.000249054,0.192413
50930,72758,1,2,5.5715e-05,0.353454
29134,218277,4,16,0.000618005,0.256699
52025,146666,64,1,7.37954e-05,0.212306
37925,189944,2,32,0.000870053,0.386409
12030,173701,2,128,0.000846946,0.328202
51637,97144,64,4,0.000209762,0.263535
2605,112557,8,2,0.000115914,0.319783
62758,209274,64,4,0.000366455,0.166018
11645,219485,32,1,8.97777e-05,0.175779
52000,241849,8,2,0.00018988,0.176833
31757,94680,64,8,0.000271026,0.463239
25641,101069,64,1,4.86065e-05,0.192339
50841,178554,4,1,6.76044e-05,0.170952
4259,77997,8,4,0.000159384,0.270611
47680,159209,8,1,7.0761e-05,0.233279
11073,88578,64,16,0.000475879,2.22622
61591,74197,1,4,0.000131956,0.324255
13451,85145,32,16,0.000296867,0.310443
59132,231967,2,16,0.000640039,0.256842
40888,209796,2,4,0.000287802,0.195523
48830,123425,4,4,0.0001994,0.236471
55430,148087,1,2,0.000114215,0.408592
37803,73573,64,8,0.000261899,0.322435
11396,106340,2,128,0.000491429,0.355315
59769,102656,4,16,0.000322312,0.245869
28805,71175,4,2,8.26253e-05,0.262471
104,167561,32,64,0.000714591,0.233336
56552,155937,8,4,0.0002551,0.19144
38402,120521,64,2,0.000140899,0.210904
16337,257950,4,16,0.00066932,0.247063
32722,91320,2,16,0.000285054,0.277078
35637,100972,2,4,0.000225497,0.281735
3197,86098,64,128,0.000463754,0.294727
10294,183414,64,8,0.000463326,0.15808
14894,141629,64,32,0.000554528,0.503308
52518,233852,8,2,0.000189493,0.203644
37679,191894,1,8,0.000433697,0.302186
24986,157187,64,16,0.000502715,0.30579
12737,191885,8,4,0.000307455,0.25689
16061,206516,4,1,8.51004e-05,0.180233
24043,183699,1,4,0.00021761,0.331059
43511,130484,2,16,0.000378457,0.285083
22237,77969,8,16,0.000287974,0.346
50939,125273,2,1,7.5083e-05,0.247449
24492,162226,2,8,0.000412067,0.250833
65329,109232,8,1,3.84925e-05,0.274075
51377,156244,1,32,0.000521081,0.264709
65289,143344,2,4,0.000303833,0.236392
14687,108122,32,64,0.000487497,0.292553
39984,210812,64,8,0.000521954,0.243978
28663,106757,2,8,0.000258569,0.213576
13041,91749,8,4,0.000168051,0.229933
33904,115569,64,64,0.000482809,0.220841
25960,255349,32,32,0.000921602,0.348997
31070,176037,2,64,0.00068527,0.340383
10024,170440,4,32,0.000660809,0.414398
38999,75236,32,16,0.000304184,0.322646
33279,91223,64,4,0.00018269,0.167415
62019,111406,64,64,0.000491229,0.20984
12586,169366,16,64,0.000615712,0.211879
44093,74422,64,1,3.82741e-05,0.162056
20363,88027,1,128,0.000436352,0.253316
2184,143835,32,2,0.000162257,0.127303
52415,106935,2,16,0.000325432,0.276659
20800,149864,64,128,0.000648555,0.249084
32585,83226,4,32,0.000350028,0.311461
13181,113471,4,4,0.000180096,0.215694
55211,188146,1,2,8.96282e-05,0.317362
10507,176505,32,128,0.000779384,0.203092
38043,137565,8,1,5.25636e-05,0.324695
9157,170457,2,64,0.000666737,0.27278
23471,97224,1,128,0.0004233,0.234725
202,154110,2,4,0.000237868,0.207499
33096,124566,64,8,0.000333114,0.249142
60524,94514,64,1,4.55458e-05,0.214317
50959,255880,1,8,0.00061102,0.247992
9806,107790,64,2,0.000123596,0.241717
210,181279,16,8,0.000418689,0.285179
14590,99046,16,2,9.99657e-05,0.173984
44459,160801,32,1,6.45108e-05,0.193673
24843,183706,8,1,7.62808e-05,0.22749
28613,84478,16,4,0.000169881,0.266825
50543,79553,64,32,0.000339586,0.22028
18307,91095,1,32,0.000350411,0.196832
1060,83139,1,32,0.000318238,0.34712
38692,69747,64,16,0.000267217,0.229826
36031,176716,4,8,0.000430004,0.28876
57325,214626,64,32,0.000728761,0.279471
42438,113751,4,16,0.000346318,0.249497
10589,68662,32,16,0.000266481,0.284741
435,147424,16,64,0.000540027,0.249202
5502,88584,32,64,0.000422565,0.364727
54606,128872,32,2,0.000137101,0.307452
36534,123785,8,8,0.000302203,0.263214
3750,219840,2,64,0.000773264,0.225834
26105,102864,64,2,0.000129337,0.161014
32065,211167,16,8,0.000439877,0.22384
38898,89517,32,4,0.000151636,0.123153
19916,123152,4,2,0.000115631,0.188835
47473,122893,64,1,5.87686e-05,0.258595
40759,114062,16,64,0.000424547,0.22756
11747,179143,1,128,0.000788557,0.212169
36565,220717,64,64,0.000902575,0.531288
41205,119083,1,128,0.000491284,0.280933
6199,110804,4,8,0.000307508,0.344503
18015,246416,32,16,0.000605469,0.219393
33441,175635,1,64,0.00102638,0.545634
30310,245735,4,2,0.000186328,0.170718
27164,124580,1,4,0.00016282,0.434168
21528,80237,4,64,0.000412795,0.254663
31221,202459,16,64,0.000704329,0.172474
51822,180121,32,32,0.000775381,0.330611
18394,127904,64,16,0.000415695,0.380661
61267,192805,16,2,0.000161953,0.201223
2014,115152,8,16,0.000349583,0.218224
6545,114984,16,16,0.000347369,0.230534
9308,191587,1,32,0.000556284,0.256137
32508,91247,8,4,0.00017214,0.253089
9758,85524,16,1,3.39868e-05,0.323829
6737,77662,32,4,0.000150889,0.23727
10973,73338,4,128,0.000543057,0.580665
42777,114578,32,2,0.000111014,0.166149
21953,261541,8,32,0.000767552,0.213956
29271,196584,2,16,0.000554061,0.212625
49164,90485,4,1,3.51431e-05,0.236933
43526,113778,2,8,0.000274314,0.205138
30849,223408,32,2,0.000211981,0.210331
33285,67788,2,16,0.000253091,0.363614
50438,105695,2,4,0.000204846,0.260921
26168,183428,4,2,0.000154361,0.157478
8200,69208,1,4,0.000136002,0.522334
20158,66118,16,32,0.000290266,0.31736
39032,210013,4,16,0.000600453,0.292351
20781,102016,1,16,0.000474253,0.617634
24064,131224,32,2,0.000151484,0.187608
17930,66396,8,4,0.000148272,0.347632
38051,213139,32,64,0.00085079,0.233453
42308,213201,16,16,0.000590149,0.211092
21100,148832,16,8,0.000353207,0.261823
44921,255334,64,8,0.000600677,0.221852
321,228924,1,4,0.000181807,0.354934
44502,84751,4,16,0.000299926,0.25862
61692,70125,32,1,3.45064e-05,0.256499
36010,167943,8,2,0.000146984,0.235144
30186,173590,32,2,0.00014762,0.217833
16610,232753,1,16,0.000906011,0.420306
23347,70362,1,128,0.000408881,0.241814
14622,228268,16,16,0.00064947,0.271417
25598,118787,16,4,0.000193269,0.202447
33727,195443,64,1,9.97811e-05,0.21288
7039,89387,16,4,0.00016095,0.230723
44142,85110,16,2,0.000100592,0.254187
30895,127468,32,2,0.000138176,0.330153
28928,204317,64,64,0.000798392,0.242926
54533,128472,8,2,0.00010985,0.182972
24317,104815,8,32,0.000364623,0.242174
31322,99429,16,4,0.000188267,0.251059
2519,74269,1,64,0.000515829,0.686364
42896,68982,32,16,0.000246239,0.299498
47964,89826,32,8,0.000212895,0.241165
25783,113024,8,1,4.01443e-05,0.233712
59648,137641,64,64,0.00058661,0.251309
20110,200540,4,2,0.000166455,0.170601
5479,90686,64,128,0.000463393,0.284853
49589,145058,4,32,0.00060451,0.430709
58702,134353,1,16,0.000550474,0.579694
61140,100426,32,8,0.000241425,0.256339
3063,216598,8,32,0.000689225,0.247506
380,116531,8,128,0.000926918,0.381221
1343,70477,1,4,0.000128345,0.468904
56023,224238,4,16,0.000586515,0.229922
35764,81138,4,4,0.000173258,0.316129
36125,93343,4,32,0.000399122,0.287776
27426,196002,2,32,0.000878396,0.409586
24361,119365,1,8,0.000229857,0.214419
32808,85798,8,4,0.000173385,0.288935
48638,258082,1,2,9.78923e-05,0.498057
58999,149358,8,4,0.00027137,0.259899
32170,214630,32,1,8.76497e-05,0.150955
12907,257600,16,32,0.000760954,0.25779
64695,87488,2,1,9.58144e-05,0.155321
24339,79680,4,4,0.0001603,0.288746
58000,119932,4,1,4.70634e-05,0.315956
36488,144698,32,1,5.71768e-05,0.189987
58139,108698,2,8,0.000286008,0.271158
51942,119288,64,1,5.992e-05,0.235782
6406,229735,32,64,0.000837981,0.295494
50210,158041,32,2,0.000186373,0.101438
