m,n,k,avg
0,3515,613,1774,0.224492
0,1774,1774,2354,0.417199
0,4096,32,3515,0.172021
0,2354,32,2935,0.0816315
0,2935,4096,1193,0.771747
0,2935,613,1193,0.127512
0,32,1774,32,0.00436514
0,613,3515,4096,0.499139
0,4096,4096,32,0.179871
0,2354,2935,2935,1.15266
0,1193,613,1193,0.055055
0,2935,2354,2354,0.915251
0,1774,3515,613,0.226488
0,613,613,1774,0.0414232
0,1193,1193,32,0.0153445
0,3515,4096,3515,2.72795
0,1774,2935,2935,0.858781
0,2354,2354,1193,0.368974
0,4096,1193,2935,0.813873
0,2354,1193,1193,0.193243
0,1193,4096,1193,0.323413
0,32,2935,4096,0.154148
0,3515,32,32,0.00891345
0,1774,32,2935,0.0688882
0,613,2354,1193,0.101889
0,4096,613,613,0.0932846
0,2354,4096,2354,1.22016
0,2935,1193,1774,0.360972
0,32,1193,1774,0.0260244
0,613,4096,32,0.0261705
0,1193,3515,2935,0.715892
0,4096,2354,613,0.327261
0,2935,32,3515,0.126246
0,1193,32,613,0.0100357
0,2935,2935,4096,1.92173
0,1774,613,1193,0.0809763
0,3515,2935,2935,1.70228
0,1774,4096,1193,0.46589
0,613,1193,1193,0.0529237
0,1193,2935,613,0.127432
0,32,4096,1193,0.049553
0,3515,3515,613,0.45547
0,4096,2935,3515,2.27762
0,1774,1193,2354,0.28996
0,4096,1774,3515,1.37743
0,2354,613,1774,0.157169
0,32,2354,32,0.00576062
0,613,1774,2935,0.193212
0,3515,1774,613,0.224076
0,2354,1774,3515,0.836037
0,613,2935,613,0.0668212
0,4096,3515,32,0.139983
0,2354,3515,4096,1.85929
0,2935,1774,2354,0.693523
0,32,613,1193,0.00917187
0,613,32,613,0.00535825
0,2935,613,2935,0.320402
0,1193,1774,32,0.0226498
0,3515,1193,3515,0.830829
0,2935,3515,3515,2.03039
0,3515,2354,3515,1.60861
0,1774,2354,1774,0.421693
0,1193,2354,1193,0.195406
0,32,32,2935,0.00791835
0,1774,3515,3515,1.23371
0,32,3515,613,0.0253564
0,3515,613,32,0.0227055
0,1774,1774,4096,0.713517
0,4096,32,4096,0.17901
0,2354,32,2354,0.0708703
0,2935,4096,613,0.423352
0,32,1774,613,0.0139192
0,2354,1193,2935,0.486978
0,613,3515,32,0.022807
0,4096,4096,1774,1.53988
0,2354,2935,3515,1.36155
0,1193,613,1774,0.0802856
0,2935,2354,2935,1.13374
0,613,613,1193,0.0286697
0,2935,1193,2354,0.474098
0,1193,1193,4096,0.311379
0,3515,4096,4096,3.07625
0,1774,2935,2354,0.687518
0,2354,2354,613,0.204175
0,4096,1193,1193,0.324012
0,1193,4096,1774,0.489212
0,1774,4096,2935,1.17155
0,32,2935,32,0.0080456
0,3515,32,1774,0.0756847
0,1774,32,3515,0.076339
0,613,2354,1774,0.151567
0,4096,613,32,0.0250598
0,2354,4096,2935,1.54075
0,32,1193,1193,0.0172635
0,2354,613,2354,0.203992
0,613,4096,4096,0.544757
0,1193,3515,2354,0.564224
0,4096,2354,1193,0.630491
0,2935,32,4096,0.140582
0,1193,32,32,0.00293179
0,2935,2935,3515,1.68002
0,1774,613,613,0.0410816
0,3515,2935,1193,0.689021
0,613,1193,1774,0.0795297
0,2935,1774,1774,0.521593
0,1193,2935,3515,0.71425
0,32,4096,1774,0.0845774
0,3515,3515,32,0.132875
0,4096,2935,2935,1.90063
0,1774,1193,2935,0.360639
0,4096,1774,613,0.257494
0,1774,2354,2354,0.559641
0,32,2354,4096,0.109924
0,613,1774,2354,0.153412
0,3515,1774,1193,0.427122
0,2354,1774,4096,0.951586
0,613,2935,32,0.0210921
0,4096,3515,613,0.508509
0,2354,3515,3515,1.63284
0,32,613,1774,0.0142859
0,2354,32,1774,0.049753
0,613,32,3515,0.0267105
0,2935,613,2354,0.25133
0,1193,1774,613,0.0767727
0,3515,1193,2935,0.711473
0,2935,3515,4096,2.28691
0,3515,2354,613,0.29394
0,2935,2354,1193,0.468149
0,1193,2354,2935,0.477993
0,32,32,2354,0.00500888
0,1774,3515,4096,1.37849
0,32,3515,32,0.00845456
0,3515,613,613,0.0817163
0,1774,1774,3515,0.630033
0,4096,32,32,0.00945662
0,2935,4096,32,0.122293
0,1774,2935,1774,0.527892
0,32,1774,3515,0.0743213
0,2354,1193,2354,0.389185
0,613,3515,613,0.0821867
0,4096,4096,1193,1.04544
0,2354,2935,4096,1.54755
0,1193,613,32,0.00707957
0,2354,4096,1193,0.61792
0,613,613,2935,0.0741734
0,2935,1193,2935,0.584542
0,1193,1193,3515,0.290187
0,3515,4096,32,0.1403
0,2354,2354,32,0.0575111
0,4096,1193,1774,0.484321
0,2935,2935,613,0.299731
0,1193,4096,2354,0.633995
0,1774,4096,2354,0.938317
0,32,2935,613,0.0207092
0,3515,32,1193,0.0498059
0,1774,32,4096,0.0882309
0,613,2354,32,0.0150607
0,4096,613,4096,0.571096
0,1774,1193,1193,0.143904
0,32,1193,2935,0.0420128
0,2354,613,2935,0.245401
0,613,4096,3515,0.506984
0,1193,3515,1774,0.429494
0,4096,2354,1774,0.942671
0,2935,32,2354,0.0823103
0,1193,32,1774,0.0263505
0,1774,613,32,0.0114868
0,3515,2935,1774,1.01638
0,2354,3515,613,0.299933
0,613,1193,2354,0.105356
0,2935,1774,1193,0.352692
0,1193,2935,4096,0.795011
0,32,4096,32,0.0101191
0,3515,3515,4096,2.76987
0,4096,2935,2354,1.53223
0,4096,1774,32,0.0722373
0,2935,3515,32,0.114082
0,1774,2354,2935,0.693223
0,32,2354,3515,0.0985482
0,613,1774,1774,0.11511
0,3515,1774,1774,0.613675
0,2354,1774,2354,0.557004
0,613,2935,1774,0.188936
0,4096,3515,3515,2.71001
0,1774,1774,613,0.112299
0,32,613,2354,0.0181516
0,2354,32,1193,0.0353689
0,2935,4096,4096,2.54474
0,613,32,4096,0.0323282
0,2935,613,4096,0.41121
0,1193,1774,1193,0.146364
0,3515,1193,2354,0.571608
0,3515,2354,32,0.0840077
0,2354,2935,32,0.070847
0,2935,2354,1774,0.693957
0,1193,2354,2354,0.376675
0,32,32,1774,0.0055112
0,1774,3515,2354,0.841685
0,32,3515,1774,0.0772983
0,3515,613,3515,0.448761
0,4096,32,613,0.0319732
0,1774,2935,1193,0.358146
0,2354,2354,4096,1.24419
0,32,1774,4096,0.0953447
0,2354,1193,4096,0.645125
0,613,3515,1193,0.157417
0,4096,4096,2935,2.5539
0,1193,613,613,0.0286718
0,1774,32,32,0.00400059
0,2354,4096,1774,0.947438
0,613,613,2354,0.0570739
0,2935,1193,3515,0.719805
0,1193,1193,2935,0.241289
0,3515,4096,613,0.458098
0,4096,1193,32,0.0498935
0,2935,2935,32,0.0810691
0,1774,613,4096,0.252311
0,1193,4096,2935,0.794511
0,1774,4096,4096,1.56943
0,32,2935,1193,0.0410652
0,3515,32,2935,0.126049
0,613,2354,613,0.0555356
0,4096,613,3515,0.521808
0,1774,1193,1774,0.216537
0,32,1193,2354,0.0346463
0,2354,613,3515,0.300438
0,613,4096,2935,0.431444
0,1193,3515,1193,0.295257
0,4096,2354,2354,1.23376
0,2935,32,2935,0.104401
0,1193,32,1193,0.0168579
0,3515,2935,32,0.105796
0,2354,3515,32,0.0861368
0,613,1193,2935,0.135151
0,2935,1774,613,0.191211
0,1193,2935,2354,0.46768
0,32,4096,613,0.0313143
0,3515,3515,3515,2.41695
0,4096,2935,1774,1.12484
0,4096,1774,1774,0.697704
0,2935,3515,613,0.36941
0,1774,2354,3515,0.837258
0,32,2354,2935,0.0844818
0,613,1774,1193,0.0785636
0,3515,1774,2354,0.832989
0,2354,1774,2935,0.69401
0,613,2935,1193,0.122096
0,4096,3515,4096,3.08074
0,1774,1774,32,0.0331798
0,32,613,2935,0.0220772
0,2354,32,613,0.0190223
0,2935,4096,3515,2.30206
0,613,32,2354,0.0174427
0,2935,613,3515,0.372553
0,1193,1774,1774,0.22185
0,3515,1193,1774,0.424946
0,3515,2354,1774,0.828716
0,2354,2935,613,0.248501
0,1193,613,3515,0.155277
0,2935,2354,32,0.0672361
0,1193,2354,4096,0.648013
0,32,32,1193,0.00340102
0,1774,3515,2935,1.01963
0,32,3515,1193,0.0549596
0,3515,613,4096,0.512509
0,4096,32,1193,0.0593883
0,1774,2935,613,0.18872
0,2354,2354,3515,1.09739
0,32,1774,2354,0.0555338
0,2354,1193,3515,0.575966
0,613,3515,1774,0.229595
0,4096,4096,2354,1.99983
0,1774,32,613,0.0134566
0,613,2354,3515,0.306214
0,2354,4096,32,0.0953333
0,613,613,4096,0.0945124
0,2935,1193,4096,0.813236
0,1193,1193,2354,0.197968
0,3515,4096,1193,0.928865
0,1193,32,2935,0.0438152
0,4096,1193,613,0.173196
0,2935,2935,1774,0.843104
0,1774,613,3515,0.229877
0,1193,4096,3515,0.937137
0,1774,4096,3515,1.39228
0,32,2935,1774,0.065398
0,3515,32,2354,0.0996503
0,4096,613,2935,0.419917
0,32,4096,3515,0.170148
0,1774,1193,32,0.023003
0,32,1193,4096,0.0625077
0,2354,613,4096,0.354353
0,613,4096,2354,0.329283
0,1193,3515,613,0.153642
0,4096,2354,2935,1.51198
0,2935,32,1193,0.0424982
0,613,2935,2935,0.321471
0,3515,2935,613,0.364203
0,2354,3515,1774,0.814052
0,613,1193,3515,0.153457
0,2935,1774,32,0.0531352
0,1193,2935,2935,0.585031
0,3515,3515,2935,2.00189
0,4096,2935,1193,0.801184
0,1193,1774,2354,0.286578
0,4096,1774,1193,0.47772
0,2935,3515,1193,0.699547
0,1774,2354,4096,0.923151
0,32,2354,2354,0.0663275
0,613,1774,613,0.0410658
0,3515,1774,2935,1.01984
0,2354,1774,1193,0.291729
0,4096,3515,2354,1.84756
0,32,3515,2935,0.121301
0,1774,1774,1774,0.321873
0,32,613,3515,0.0261496
0,2354,32,32,0.0055903
0,2935,4096,2935,1.90985
0,613,32,2935,0.0247025
0,2935,613,613,0.0670135
0,3515,1193,1193,0.285281
0,613,3515,2354,0.292131
0,3515,2354,1193,0.549421
0,2354,2935,1193,0.469901
0,1193,613,4096,0.181037
0,2935,2354,613,0.244335
0,1193,2354,3515,0.56298
0,32,32,613,0.00176035
0,1774,3515,1193,0.424853
0,3515,613,2354,0.288771
0,1193,1193,1774,0.151185
0,4096,32,1774,0.087032
0,1774,2935,32,0.054749
0,2354,2354,2935,0.92245
0,4096,1193,3515,0.941282
0,32,1774,2935,0.063446
0,2354,1193,613,0.104374
0,4096,4096,4096,3.4491
0,32,2935,2354,0.0809914
0,1774,32,1193,0.0265079
0,613,2354,4096,0.334197
0,2354,4096,613,0.345749
0,613,613,3515,0.0858779
0,2935,1193,32,0.0343861
0,613,4096,1774,0.259484
0,3515,4096,1774,1.37059
0,1193,32,2354,0.0365401
0,2935,2935,1193,0.584327
0,1774,613,2935,0.192198
0,3515,2935,3515,2.02011
0,1193,4096,4096,1.05603
0,1774,4096,613,0.256677
0,3515,32,4096,0.153678
0,1193,2935,1193,0.243323
0,4096,613,2354,0.357945
0,32,4096,4096,0.174929
0,1774,1193,613,0.0760396
0,4096,1774,2935,1.16887
0,32,1193,3515,0.0463591
0,2354,613,32,0.0150747
0,1193,3515,32,0.0449194
0,4096,2354,3515,1.84362
0,2935,32,1774,0.067446
0,32,2354,1774,0.0489177
0,613,2935,2354,0.24652
0,2354,3515,1193,0.549852
0,613,1193,4096,0.177054
0,2935,1774,4096,1.17427
0,613,32,1193,0.00983461
0,3515,3515,2354,1.62324
0,4096,2935,613,0.419196
0,1193,1774,2935,0.353005
0,2935,3515,1774,1.02925
0,3515,2354,2935,1.36056
0,1774,2354,32,0.040843
0,613,1774,32,0.0106314
0,3515,1774,3515,1.21596
0,2354,1774,1774,0.423057
0,1193,2354,613,0.104381
0,4096,3515,2935,2.25646
0,32,3515,2354,0.0952194
0,1774,1774,1193,0.215426
0,4096,32,2354,0.121518
0,32,613,4096,0.0291667
0,2354,32,4096,0.116953
0,2935,4096,2354,1.51367
0,2935,613,32,0.0181593
0,32,1774,1193,0.0253376
0,3515,1193,613,0.15384
0,613,3515,2935,0.390592
0,2354,2935,1774,0.683647
0,1193,613,2354,0.105833
0,2935,2354,3515,1.34555
0,32,32,32,0.00060137
0,1774,3515,1774,0.625719
0,613,613,613,0.0148994
0,3515,613,2935,0.356909
0,1193,1193,1193,0.101271
0,3515,4096,2354,1.83981
0,1774,2935,4096,1.16293
0,2354,2354,2354,0.732543
0,4096,1193,4096,1.06312
0,2354,1193,32,0.029361
0,1193,4096,32,0.0467201
0,4096,4096,3515,3.1097
