m,n,k,avg
0,806,1387,97,0.0085064
0,3386,3386,3580,2.25602
0,1451,1258,1774,0.191794
0,355,3322,1967,0.127902
0,548,3193,1322,0.133031
0,161,1322,613,0.00997302
0,742,355,1516,0.0259804
0,2419,3064,3386,1.42221
0,419,1903,3580,0.177976
0,1903,1000,1774,0.202183
0,1838,1580,2677,0.455231
0,32,1193,1645,0.0093732
0,3644,2612,3128,1.64441
0,161,2741,419,0.012704
0,3580,226,1129,0.0633628
0,290,1258,2548,0.0633492
0,3128,548,1516,0.166771
0,355,97,419,0.00174688
0,871,1451,1387,0.104749
0,3064,2741,3773,1.75371
0,3709,2741,2225,1.26433
0,935,1580,2677,0.243515
0,3128,2032,3386,1.22276
0,2354,3515,3773,1.75524
0,2161,2161,871,0.228987
0,355,1387,2612,0.0811927
0,2032,742,3967,0.36535
0,1903,935,1000,0.0962852
0,1193,2161,3257,0.4737
0,2741,226,1903,0.0840753
0,3580,1064,1709,0.377972
0,1258,3451,677,0.1813
0,1387,613,1064,0.0553237
0,742,3451,1193,0.181557
0,2548,1000,290,0.0460503
0,3193,3451,2161,1.30387
0,1645,1451,2419,0.324886
0,290,161,1967,0.00758519
0,2483,548,1838,0.155878
0,3902,4096,1451,1.26101
0,2677,2161,1580,0.522724
0,2806,32,3193,0.0313531
0,3386,3386,3967,2.50395
0,1774,1645,935,0.153193
0,2483,3064,871,0.364226
0,1064,2354,1838,0.26808
0,4031,3257,2741,1.99485
0,1451,2483,3773,0.769809
0,3515,2225,3193,1.46795
0,1967,2032,3386,0.760888
0,2032,355,1709,0.0838459
0,1129,2290,355,0.0631107
0,1387,4031,2741,0.876793
0,2677,3128,806,0.359607
0,2548,1516,2870,0.617587
0,2999,1193,3064,0.619834
0,4031,935,419,0.104892
0,806,548,1129,0.03243
0,4031,613,3064,0.449999
0,1838,2161,3967,0.868861
0,2677,1387,2032,0.454833
0,2999,2419,871,0.35162
0,3515,2677,3386,1.75812
0,1193,3838,2032,0.549622
0,2612,1451,1516,0.327433
0,3193,1258,613,0.143359
0,3902,1516,4096,1.3632
0,3386,1967,32,0.0310494
0,1387,1967,1193,0.184457
0,1064,1903,3580,0.415872
0,1967,613,1838,0.128053
0,3902,935,2870,0.608417
0,1451,3515,355,0.107822
0,806,1903,226,0.0180515
0,1258,1580,2225,0.251802
0,161,3193,97,0.00508306
0,2161,32,3257,0.0256129
0,3967,1258,935,0.261434
0,3386,161,3580,0.159409
0,1516,742,613,0.0412851
0,2870,3257,1967,0.994789
0,3322,484,3064,0.296468
0,2354,935,2032,0.280914
0,355,3838,3322,0.278976
0,1645,2741,742,0.210821
0,1838,2677,3064,0.864361
0,3064,2548,2290,0.98498
0,1451,1064,2290,0.20743
0,2290,4096,1645,0.851644
0,1451,2290,1516,0.281336
0,1451,3838,3451,1.09608
0,3902,613,419,0.0644623
0,613,3580,3386,0.435154
0,97,1903,2483,0.0413606
0,3709,2548,2677,1.42097
0,32,2354,1774,0.0233914
0,1516,2677,2354,0.537056
0,3257,871,1129,0.179558
0,548,161,2354,0.0156637
0,161,2677,2483,0.0734116
0,2419,3193,677,0.320758
0,2999,3193,4031,2.1668
0,290,1967,3451,0.118024
0,3902,1322,290,0.0932288
0,3064,3580,1967,1.16034
0,1774,290,2870,0.0940713
0,1193,871,419,0.030146
0,1774,3902,290,0.116879
0,1129,548,1967,0.0758967
0,4031,97,3193,0.0840108
0,2032,3580,3128,1.32373
0,1516,1838,1580,0.255555
0,3902,3580,355,0.339237
0,4031,419,1774,0.186231
0,871,3128,677,0.110987
0,97,1322,2161,0.0226991
0,548,2354,1000,0.0780289
0,1580,3451,2870,0.870377
0,32,3386,2483,0.0479632
0,3128,1580,742,0.223298
0,1709,3128,3644,1.0813
0,2290,3257,2612,1.06715
0,3515,3386,871,0.576971
0,3580,484,935,0.112189
0,1967,1516,3193,0.557398
0,4096,1387,1258,0.452835
0,2096,2290,355,0.0877587
0,1258,1064,3644,0.30209
0,935,4031,3515,0.728317
0,4031,1193,1774,0.48712
0,3709,97,1322,0.0284783
0,2935,3709,806,0.480753
0,2419,161,3386,0.113877
0,1838,613,2161,0.148723
0,355,1000,3580,0.0879298
0,484,548,1387,0.0223731
0,3128,1322,548,0.121329
0,2225,3322,548,0.242741
0,1709,290,2741,0.0853953
0,2612,3644,3967,2.10092
0,290,3128,1903,0.112806
0,1193,2419,3064,0.509551
0,2096,2032,484,0.130058
0,3902,2354,613,0.353284
0,677,677,1451,0.0383899
0,1967,677,2741,0.222693
0,1258,1774,3838,0.492382
0,1967,3451,1838,0.67908
0,1451,2161,1322,0.232426
0,1580,355,97,0.00398719
0,613,2225,2741,0.225
0,1645,935,1838,0.169645
0,2483,3064,1645,0.682559
0,226,1451,2354,0.0493285
0,3967,1000,3451,0.779208
0,1774,3838,3064,1.16772
0,3193,2612,2548,1.20046
0,290,1193,2354,0.0490703
0,161,613,1838,0.0147189
0,613,2870,1000,0.102179
0,1967,4096,1709,0.795593
0,2161,2161,290,0.0816701
0,2935,2483,1838,0.738515
0,2032,742,3386,0.408676
0,3580,161,3902,0.165242
0,677,2032,419,0.0376922
0,1967,806,3902,0.352779
0,1838,2161,677,0.160894
0,2806,2290,290,0.106655
0,1000,161,290,0.00366731
0,1258,1064,226,0.0175044
0,1322,677,1258,0.0724165
0,4031,2419,161,0.0879739
0,2806,2870,1451,0.673373
0,1645,1451,2999,0.405029
0,2612,742,2354,0.263515
0,1258,1000,1774,0.133577
0,2612,613,1903,0.1811
0,613,4096,1645,0.253794
0,871,3773,3838,0.734734
0,97,4096,2096,0.0702454
0,1580,2935,2741,0.722412
0,3644,161,2290,0.0823756
0,3515,2225,2935,1.28704
0,2354,1258,97,0.0194946
0,4031,3257,2161,1.55829
0,1000,3193,3128,0.577483
0,3709,2483,3257,1.64435
0,2935,2935,613,0.288072
0,161,2161,3451,0.0793619
0,1580,1064,3967,0.384119
0,1580,3709,2741,0.885395
0,1064,2096,290,0.0362641
0,226,226,1967,0.0088039
0,548,3386,2290,0.260923
0,1709,3644,226,0.0848629
0,2096,3257,290,0.117572
0,3386,2419,1774,0.853673
0,871,2612,613,0.0895048
0,2999,419,1322,0.101893
0,3902,1516,3386,1.11365
0,1129,4031,1580,0.417741
0,1580,3967,1000,0.348245
0,935,2225,3064,0.36937
0,613,1387,3193,0.166591
0,1709,3580,3967,1.37013
0,2741,2806,3515,1.53128
0,2032,3128,548,0.198325
0,2225,2870,161,0.0670527
0,3902,3257,2548,1.80947
0,1193,4031,1774,0.48491
0,2161,2677,3773,1.21591
0,2612,1838,1903,0.508924
0,1129,3838,2290,0.558548
0,4096,4031,1645,1.55014
0,806,3644,1774,0.298228
0,4096,2870,3386,2.28972
0,2806,3580,1645,0.91885
0,2935,935,2096,0.323677
0,3451,1451,2419,0.726738
0,4031,2806,2096,1.36756
0,2419,1451,3838,0.783088
0,1645,935,2354,0.20581
0,2032,871,2677,0.286308
0,290,613,1580,0.0168682
0,161,2225,2225,0.0534001
0,2806,548,3128,0.27861
0,1903,3386,3838,1.37098
0,161,2032,3580,0.0911597
0,2096,484,1709,0.104341
0,3322,2225,2935,1.21145
0,290,3322,4096,0.260235
0,742,419,2999,0.0568735
0,1967,1967,1000,0.231414
0,3064,677,161,0.0213684
0,2612,97,1580,0.0388139
0,4031,677,2290,0.372691
0,355,1903,290,0.0112899
0,3967,1516,3322,1.12501
0,2870,1903,1903,0.600112
0,161,2677,3064,0.0803974
0,613,806,4031,0.126826
0,3064,613,2677,0.295569
0,3128,742,2999,0.392747
0,3257,2612,871,0.424092
0,2548,1258,871,0.154325
0,3838,1129,226,0.0596305
0,2548,484,2096,0.155786
0,2999,3128,97,0.0461353
0,2096,1193,2870,0.405341
0,3451,290,3322,0.205955
0,3902,3580,3257,2.47494
0,1064,742,2032,0.0994738
0,3967,1838,3515,1.45099
0,806,3322,742,0.116766
0,2483,2290,97,0.0306465
0,2741,2741,3967,1.78333
0,3644,677,3386,0.487687
0,2870,935,419,0.0649703
0,3967,3709,2419,1.97419
0,3451,1903,226,0.0824103
0,1645,1774,161,0.0249623
0,1451,1451,3902,0.466578
0,2225,1322,548,0.0910026
0,484,3709,3902,0.408293
0,1903,677,3257,0.238375
0,3451,3128,935,0.56707
0,2419,161,3967,0.102392
0,1838,613,2741,0.177501
0,2354,97,3451,0.085163
0,1193,2419,2354,0.396074
0,2419,3064,2225,0.894849
0,1903,1645,3193,0.575007
0,32,3193,1516,0.0210984
0,677,677,871,0.0247309
0,3773,419,3257,0.314829
0,226,1774,2870,0.0773748
0,2999,935,3709,0.602964
0,2032,935,1580,0.180792
0,1064,2290,3386,0.490827
0,3709,226,3773,0.226712
0,1000,2032,1258,0.158843
0,2548,1967,1322,0.361684
0,3322,3451,2096,1.34708
0,2161,1580,161,0.0267412
0,1967,2677,2032,0.612289
0,2096,1000,290,0.0382975
0,32,2870,290,0.0127027
0,2999,2935,3128,1.55042
0,1709,3386,3451,1.14117
0,548,97,1129,0.00365495
0,1774,2806,548,0.157648
0,1967,742,1064,0.0962444
0,355,1387,3773,0.115626
0,161,3967,2096,0.0750254
0,677,2032,2032,0.169471
0,742,2290,3322,0.32233
0,3515,226,2548,0.131243
0,1451,3451,1838,0.507251
0,1322,677,2741,0.144316
0,3967,3902,806,0.670792
0,2612,3386,3257,1.58052
0,1129,3902,161,0.0350823
0,1838,1838,1322,0.261266
0,3515,548,3322,0.373214
0,97,4096,3064,0.080119
0,2677,2935,290,0.129914
0,677,1838,1193,0.0881003
0,1580,2935,2290,0.585395
0,3773,3451,1322,0.972663
0,290,3838,1709,0.106998
0,3644,161,2741,0.105411
0,1322,871,3064,0.219791
0,1516,2419,2290,0.460335
0,2096,935,1322,0.152671
0,1129,1967,3773,0.480651
0,3709,2483,3838,1.97899
0,1193,355,1129,0.0307109
0,935,3515,3580,0.668513
0,2806,871,2612,0.372563
0,3580,2677,2741,1.48401
0,226,226,613,0.00288107
0,3838,2677,3128,1.8125
0,2612,355,1580,0.088069
0,1258,2935,2096,0.43657
0,2096,806,3322,0.315699
0,1000,2741,2225,0.350669
0,2870,2419,2677,1.03
0,1258,1580,3515,0.405709
0,97,1645,1645,0.0238265
0,935,2935,2741,0.439012
0,4096,2806,419,0.286065
0,2032,935,3773,0.427682
0,2354,3515,1903,0.878485
0,1967,613,161,0.011151
0,3838,1193,3451,0.909826
0,742,3451,1774,0.26739
0,2290,3322,1387,0.603918
0,3967,3193,1451,1.00076
0,484,2548,32,0.0058892
0,1967,742,1903,0.161221
0,677,806,2354,0.0779918
0,1258,1580,1322,0.143551
0,3902,3257,1967,1.39982
0,419,2096,548,0.0315731
0,871,2935,3709,0.556265
0,1193,4031,1193,0.319468
0,2161,2677,355,0.105499
0,806,2999,3193,0.441824
0,1322,677,97,0.00712174
0,3580,3322,1322,0.864096
0,3644,871,1322,0.246871
0,2483,3902,2999,1.60129
0,4031,2354,3451,1.86181
0,3257,3644,3193,2.09411
0,3709,3967,3515,2.85442
0,1516,2354,3193,0.652754
0,613,2548,1967,0.185846
0,3257,2677,2161,1.04542
0,355,677,613,0.00918654
0,3193,3967,2677,1.84164
0,3644,4031,4031,3.25635
0,226,3967,3193,0.187201
0,1451,2290,3709,0.70129
0,1451,3838,3644,1.1596
0,2161,1451,3644,0.633191
0,1580,871,2419,0.191639
0,1645,2483,2161,0.508281
0,677,1064,2806,0.12313
0,806,226,2032,0.0291184
0,3322,2999,3967,2.18227
0,290,3322,290,0.0193907
0,2677,161,613,0.0195606
0,2870,3257,677,0.394431
0,2225,2677,4031,1.36671
0,1516,290,2870,0.0852159
0,2741,3064,3709,1.76312
0,677,613,3064,0.0799992
0,742,1258,3257,0.182637
0,2999,548,32,0.00701478
0,806,1129,1322,0.0709578
0,935,2999,1645,0.277471
0,3580,1838,1645,0.594111
0,32,484,2096,0.00558974
0,3128,742,1516,0.211469
0,742,3644,2483,0.388051
0,1774,290,3064,0.0966939
0,1193,871,3386,0.210015
0,3773,290,2161,0.151439
0,3193,2935,806,0.435629
0,2999,2870,1516,0.733114
0,3773,1967,161,0.0647828
0,226,2032,3902,0.119779
0,1258,1516,3064,0.357976
0,3451,2096,2612,1.07245
0,742,2225,1903,0.177489
0,871,2161,3515,0.379193
0,1064,742,290,0.0123551
0,3967,1838,4096,1.65943
0,2612,2999,3064,1.33072
0,1451,3838,3193,1.04218
0,1903,2935,3257,1.02289
0,742,3515,548,0.0953134
0,2548,548,1451,0.122463
0,2354,3257,1000,0.415394
0,2870,3193,226,0.104119
0,3386,2870,97,0.0436752
0,677,3580,1967,0.270643
0,742,3967,3644,0.632185
0,4031,1193,613,0.191016
0,1645,1000,1258,0.118209
0,2354,2677,613,0.225742
0,613,3257,3580,0.423495
0,2741,677,1387,0.153496
0,161,32,2354,0.00208247
0,2096,1193,1258,0.177084
0,1774,806,2806,0.241396
0,3902,806,1645,0.301941
0,4031,3193,32,0.0547814
0,3451,3580,3451,2.35863
0,1516,2870,2548,0.615405
0,2741,3128,419,0.204058
0,1903,1000,32,0.00719947
0,1903,4031,1580,0.691721
0,2677,1129,290,0.0486788
0,2483,97,3838,0.0765461
0,3515,1451,3451,0.993743
0,3386,3064,1645,0.945849
0,97,3064,1774,0.0429423
0,1322,2419,1000,0.181825
0,2225,3515,3193,1.40026
0,3644,161,1129,0.0467894
0,2096,1000,871,0.10416
0,1709,419,1580,0.0684599
0,1064,355,1516,0.0347438
0,871,2935,1193,0.183678
0,226,742,742,0.00779782
0,3193,226,3644,0.162529
0,1967,806,2999,0.277578
0,1580,3257,2677,0.748377
0,806,484,2741,0.0629585
0,1000,161,1193,0.0139294
0,1451,3451,1387,0.412418
0,1322,677,3967,0.218568
0,3967,3902,3451,2.90165
0,2290,226,3580,0.120096
0,3773,1451,806,0.250555
0,2935,2999,1580,0.761645
0,871,3644,161,0.0308376
0,2419,355,3193,0.173019
0,935,677,1580,0.0629039
0,2999,161,419,0.0179602
0,3773,3128,2999,1.93592
0,2806,4031,419,0.270498
0,2483,3064,2096,0.888359
0,2290,1387,2999,0.529497
0,2548,1064,3902,0.622358
0,1193,2483,2225,0.370991
0,2225,3580,1709,0.800017
0,935,3515,4031,0.733034
0,2354,2161,3128,0.896454
0,2354,677,548,0.0587862
0,2161,2935,3580,1.26692
0,1064,2096,3257,0.407879
0,3838,2677,2548,1.42023
0,1322,2935,742,0.170812
0,1258,2935,4096,0.895538
0,3773,2483,3064,1.69449
0,1193,2935,2548,0.500182
0,1516,3451,419,0.154914
0,3064,97,3257,0.0930009
0,3967,1322,1193,0.346097
0,2870,1903,871,0.274794
0,2032,935,3322,0.373698
0,3902,1516,1709,0.585847
0,1838,3386,1193,0.41514
0,742,2999,3580,0.445157
0,1903,2483,3838,1.01399
0,2677,2677,613,0.239308
0,3967,3193,613,0.462879
0,935,1064,2612,0.150663
0,3128,2741,3515,1.64689
0,2032,3128,1709,0.666744
0,2483,484,613,0.0438841
0,4096,161,484,0.0215995
0,2612,1967,1258,0.35484
0,742,1580,1451,0.0989189
0,3386,161,548,0.0226706
0,1967,2096,290,0.0689329
0,3193,1580,2806,0.799927
0,806,3386,548,0.0889581
0,1451,806,2806,0.202269
0,2096,2741,290,0.0840762
0,1709,1903,1774,0.342136
0,2935,1967,2741,0.88681
0,2290,806,2161,0.233416
0,3515,2612,3967,2.05141
0,4096,2032,3515,1.83201
0,1322,161,1774,0.0298256
0,1451,2290,3257,0.637428
0,742,3257,1322,0.202466
0,2483,1064,2032,0.315821
0,2161,1451,3193,0.586244
0,419,3967,1903,0.197329
0,2419,1903,484,0.146531
0,1774,97,871,0.0156579
0,2161,3709,161,0.0703773
0,2806,3128,2999,1.44881
0,290,3322,871,0.0479292
0,2677,161,3257,0.101209
0,3967,935,290,0.0573303
0,1000,2677,2612,0.402289
0,2419,3773,1451,0.722798
0,97,290,3193,0.00844356
0,3967,1516,2161,0.703648
0,161,1838,2354,0.0426694
0,419,806,3193,0.0727743
0,3902,1322,3709,1.09916
0,871,1258,1580,0.0996518
0,2290,3902,419,0.236115
0,1774,2096,2806,0.584293
0,3838,1129,3193,0.798825
0,1387,677,2870,0.170652
0,2032,2419,290,0.0890657
0,2483,3257,2419,1.15397
0,161,290,935,0.00335859
0,3773,1967,613,0.243241
0,1451,1838,2161,0.324931
0,1967,2225,806,0.203773
0,3128,2999,1000,0.561635
0,3967,1838,2354,1.02022
0,1451,1774,742,0.114477
0,1903,226,3386,0.102906
0,1322,3902,2999,0.855392
0,4031,2354,2032,1.06109
0,2096,3064,3064,1.14039
0,742,3515,97,0.0152887
0,3257,3967,2677,1.91238
0,3967,3709,1516,1.25137
0,2096,1000,2870,0.342805
0,1129,1387,2741,0.248106
0,3451,3709,4031,2.93814
0,3644,3838,32,0.0582592
0,2161,1774,3193,0.721892
0,2354,2677,2290,0.794944
0,3064,1967,161,0.053982
0,226,871,2935,0.0407496
0,2612,2677,2290,0.878868
0,1193,1258,2225,0.203093
0,1774,3838,4031,1.51827
0,2096,1193,677,0.108461
0,1580,419,290,0.0118017
0,548,3193,3644,0.378994
0,1258,3451,1838,0.458605
0,1193,2225,419,0.0679892
0,2935,1451,3644,0.890643
0,2870,290,2290,0.131369
0,3644,613,3709,0.485013
0,2870,1387,2096,0.479728
0,226,1967,2741,0.0766472
0,2483,1580,355,0.0945131
0,3064,161,2354,0.0823381
0,1838,806,4096,0.359535
0,3709,226,2612,0.131403
0,2161,806,1709,0.184154
0,161,1064,742,0.00837271
0,806,742,2999,0.107993
0,2612,2548,2612,0.957782
0,419,1580,1322,0.0471296
0,613,2870,3257,0.329533
0,1516,2290,1967,0.376998
0,1645,226,1516,0.0413485
0,97,806,2806,0.0160112
0,548,3064,3773,0.357544
0,161,3967,2548,0.0978007
0,2935,1193,1967,0.391193
0,2354,3193,290,0.120716
0,2741,226,1774,0.06711
0,290,1451,290,0.00732305
0,2354,3386,2999,1.33122
0,1064,3128,419,0.0925725
0,355,1387,2225,0.0724678
0,1774,2354,1387,0.359272
0,1129,1064,2032,0.143643
0,1387,3644,1193,0.337787
0,2483,1645,1258,0.282385
0,2483,548,2096,0.168408
0,3902,4096,3773,3.30383
0,1064,1258,484,0.0386173
0,1322,3838,1709,0.506527
0,2612,2483,3902,1.42656
0,2870,2741,677,0.289001
0,806,3838,226,0.0339783
0,1387,935,613,0.0444045
0,3773,3451,677,0.461374
0,1709,1451,1193,0.167944
0,1322,871,3193,0.228245
0,3709,3128,161,0.113745
0,2677,419,1258,0.080506
0,1000,3193,2935,0.535058
0,3709,161,2354,0.0986471
0,3451,3193,290,0.174317
0,3644,3322,1709,1.17624
0,3967,871,3773,0.78546
0,2161,1645,1580,0.313658
0,3838,2548,2935,1.58798
0,97,3773,1064,0.0304393
0,1064,2096,3709,0.477401
0,3515,1258,3967,0.993523
0,1000,1967,3322,0.368621
0,3451,613,742,0.099659
0,2032,2935,3193,1.08604
0,1258,2935,3515,0.726856
0,3257,1064,1774,0.346917
0,1193,2935,2870,0.55325
0,2870,2419,2870,1.08537
0,3193,3128,1774,1.00329
0,3064,3064,2548,1.33189
0,1709,3580,871,0.304487
0,935,2935,3644,0.58221
0,3322,1580,1387,0.408053
0,3967,484,2419,0.28087
0,2999,419,3193,0.250087
0,290,1000,3580,0.076606
0,613,484,1903,0.0370365
0,3064,3128,1129,0.615973
0,871,4031,3709,0.745413
0,742,2999,3902,0.557996
0,2741,806,226,0.0296809
0,1967,161,1838,0.0449413
0,1774,3193,1129,0.375207
0,3709,613,3709,0.484036
0,1774,871,1322,0.121262
0,1129,871,1516,0.0827294
0,3451,97,1774,0.0484553
0,613,2354,806,0.0686439
0,2935,3193,3257,1.69146
0,3128,3322,3902,2.24164
0,3773,2225,3838,1.80697
0,548,2741,355,0.039176
0,2032,226,2548,0.0880998
0,2870,3257,3773,2.0209
0,3322,484,742,0.0745401
0,3902,290,871,0.0595411
0,2806,3580,2225,1.31385
0,2290,806,1709,0.190839
0,1193,1903,613,0.0908286
0,2870,226,1838,0.0734334
0,2290,4096,1516,0.763878
0,4096,2741,2677,1.71675
0,3644,4031,2612,2.08671
0,1258,484,1709,0.0662962
0,2161,1451,2741,0.504519
0,2935,226,1258,0.0543826
0,1580,871,3580,0.300454
0,2419,1903,1967,0.500654
0,3838,2225,290,0.139851
0,1322,2935,3838,0.828776
0,2806,3902,1709,1.08854
0,3322,548,2225,0.265677
0,290,3322,1193,0.0732695
0,1709,935,806,0.0785933
0,1322,355,2548,0.0841125
0,2741,3064,3902,1.88434
0,226,3515,677,0.0370321
0,2419,3773,3064,1.57341
0,3967,1516,2612,0.868439
0,97,1387,2806,0.0278094
0,1580,4031,2419,0.849125
0,2612,1709,1838,0.476381
0,1064,2612,1258,0.195023
0,2548,3451,3386,1.74849
0,3193,1322,1258,0.293946
0,1000,677,3515,0.146385
0,2032,2419,1774,0.505672
0,2548,2419,2096,0.755182
0,1193,3451,2483,0.573187
0,806,2548,742,0.0926727
0,1903,3515,3709,1.40561
0,3967,1838,2935,1.17759
0,677,1709,1000,0.0697253
0,1387,1451,806,0.0971043
0,3773,3967,2677,2.19141
0,677,1838,4096,0.287643
0,1193,1064,3451,0.260704
0,3838,1709,3967,1.47257
0,548,355,290,0.00422737
0,1322,1387,290,0.0327431
0,2354,3257,548,0.228768
0,1903,1838,161,0.0303105
0,3967,3128,3709,2.58771
0,1258,1064,1838,0.142799
0,3644,3838,3709,2.88481
0,2935,935,935,0.145329
0,1064,1451,2419,0.216453
0,3838,4096,2999,2.60364
0,2870,3773,2096,1.2485
0,2354,97,2612,0.0567264
0,742,2225,1258,0.122742
0,1258,3451,742,0.192187
0,2290,935,3515,0.430069
0,3451,3580,3257,2.28974
0,2419,3064,484,0.233504
0,1774,2096,2032,0.438097
0,355,161,97,0.000460113
